"";"";"";"";"emji_mains_en_prière";""
"110";"emji_visage_souriant_avec_yeux_plissés";"0.806433946905573";"-2.7528581307608";"0.83644053790202";"277"
"111";"article";"-0.587688353451219";"0.368472707622823";"0.836337777385469";"279"
"112";"langue";"-0.283380403574988";"-0.177975903349689";"0.836139740878177";"280"
"113";"ultra";"-0.623387249297687";"0.0455190831684012";"0.835597618468021";"282"
"114";"héritage";"-0.625349973277298";"-0.00175062363560982";"0.834921988300142";"283"
"115";"emji_mains_qui_forment_un_coeur";"3.56240814050784";"1.36140289143739";"0.834527533561409";"285"
"116";"risque";"-0.652138328848587";"0.101142430772586";"0.83394738166875";"288"
"117";"gens";"-0.323001260339815";"0.0173029356364487";"0.833909959039691";"289"
"118";"famille";"0.0359026477221174";"0.0908131094252434";"0.833867985009801";"290"
"119";"taux";"-0.728505895974772";"0.0602201528165394";"0.83355323035674";"291"
"120";"accident";"-0.755047404020173";"0.1210450693204";"0.833509739193239";"292"
"121";"économique";"-0.78655235145747";"0.484043297617586";"0.833495983848504";"293"
"122";"train";"-0.633986349949446";"0.0709898746958899";"0.833430848245493";"294"
"123";"domestiquer";"-0.149092411115449";"-0.38720622836361";"0.833137940316424";"297"
"124";"élève";"-0.00159740158317823";"-0.300964403849428";"0.832900154908536";"299"
"125";"passer";"-0.264275229624149";"-0.060608528621592";"0.832684823078085";"301"
"126";"nourriture";"-0.41667161291042";"0.0785703720755324";"0.832604313854487";"302"
"127";"avion";"-0.730476321245375";"0.0424838158986523";"0.831999685539579";"303"
"128";"envie";"-0.0862061248929538";"-0.438553879304497";"0.831660454464269";"305"
"129";"emji_étoile_brillante";"4.30857273035519";"1.7518555170022";"0.831454225435481";"306"
"130";"milliardaire";"-0.782737165562998";"0.19888205212013";"0.830900370525404";"307"
"131";"emji_coeur_étincelant";"3.90593745391124";"1.6375974060208";"0.830768076474568";"308"
"132";"chou";"3.17544284004806";"1.1888492725015";"0.830383837102146";"310"
"133";"patron";"-0.547319084314388";"0.140875477317868";"0.830297562770829";"311"
"134";"éducation";"-0.127053845416562";"-0.166212446337305";"0.830245171090146";"312"
"135";"énergie";"-0.39585003101581";"0.0168933420683895";"0.829892285812341";"313"
"136";"malheureux";"-0.0518705734424822";"-0.149646809116888";"0.82977233111487";"315"
"137";"place";"-0.491779833752873";"0.127654182601006";"0.829443416548112";"318"
"138";"preuve";"-0.566197964100149";"0.34458238178769";"0.829352186247";"319"
"139";"emji_visage_avec_une_main_sur_la_bouche";"0.637791786837514";"-3.02913012955004";"0.829337419479858";"320"
"140";"billet";"-0.399472905020586";"0.063013742186619";"0.829133719007087";"323"
"141";"cash";"-0.713788784310712";"0.0725112898375824";"0.828851329871051";"326"
"142";"fouine";"-0.0748759534272555";"-0.441984931622779";"0.828792060518";"327"
"143";"expression";"-0.275792853807448";"-0.101985309928039";"0.828702853061702";"328"
"144";"voisin";"-0.12618460382054";"-0.287771619508217";"0.828668262415382";"330"
"145";"sport";"0.0654039327815386";"-0.309306687615889";"0.828664621294717";"331"
"146";"logement";"-0.759930059818511";"0.060547431631046";"0.828516043343128";"332"
"147";"vérité";"-0.17541626802844";"0.0458246261341146";"0.828462235671075";"333"
"148";"chômage";"-0.766988387386438";"0.0355799090817584";"0.828164169487731";"336"
"149";"polluer";"-0.671963904492722";"-0.0687064660980535";"0.827916573282496";"337"
"150";"blanc";"-0.262817882687309";"-0.545460006513575";"0.827805316817725";"338"
"151";"livre";"-0.315782506146794";"0.164756891278123";"0.827799147141042";"339"
"152";"frais";"-0.519995915659315";"-0.30964664567553";"0.827783470093734";"340"
"153";"rip";"3.60456924929861";"1.43060143280226";"0.827669786215186";"342"
"154";"domestique";"-0.396707433427088";"-0.108200410507954";"0.827550842940122";"343"
"155";"marine";"-0.111856632897277";"-0.654785839358496";"0.827311540398625";"346"
"156";"moment";"0.0185542340376067";"0.101028054989546";"0.827285243416042";"347"
"157";"moyen";"-0.584560374024428";"0.231327185933153";"0.827223647791456";"348"
"158";"manière";"-0.475646374586486";"0.286389219006974";"0.82716508643409";"349"
"159";"importer";"-0.447401418904668";"-0.00306635910805666";"0.827146172835079";"350"
"160";"société";"-0.453055172409912";"0.169638408448689";"0.826995268611954";"351"
"161";"blaireau";"-0.275965305585463";"-0.114697060086592";"0.826793793268478";"352"
"162";"compte";"-0.492850073968241";"0.156042822699456";"0.826682536803708";"353"
"163";"terme";"-0.530334863974895";"0.205769243356213";"0.826204437431916";"354"
"164";"sanglier";"-0.142760450179736";"-0.373820176006841";"0.826001242670348";"355"
"165";"message";"-0.328431440199116";"0.31343406685394";"0.825817467218995";"356"
"166";"noir";"-0.286559876536421";"-0.185648135170588";"0.82558564920331";"358"
"167";"équilibré";"-0.284009379943852";"-0.315641788046022";"0.825557329375913";"359"
"168";"adulte";"-0.0742674666140853";"-0.194160208304113";"0.825536291789848";"361"
"169";"droite";"-0.659996365736768";"0.482040230305743";"0.825502409139213";"362"
"170";"vraiment";"-0.00871866217986627";"-0.0788497642544144";"0.825406627437269";"363"
"171";"céréale";"-0.288910791742085";"-0.101061343740365";"0.825267961425269";"364"
"172";"papillon";"-0.0669610022576143";"-0.425252366176819";"0.825015004681277";"367"
"173";"affectueux";"-0.0669610022576143";"-0.425252366176819";"0.825015004681277";"368"
"174";"exactement";"-0.0572740826054383";"0.0274788900649725";"0.82479309860518";"370"
"175";"écureuil";"-0.0748759534272556";"-0.441984931622779";"0.824676683886133";"371"
"176";"gibier";"-0.0748759534272556";"-0.441984931622779";"0.824676683886133";"372"
"177";"espérer";"0.0863716319232192";"0.0113444328832482";"0.824568360546343";"373"
"178";"extrême";"-0.639728190643038";"0.526933838916529";"0.824365368069257";"376"
"179";"phrase";"-0.173060223585531";"-0.232729157192312";"0.823871793934638";"377"
"180";"idée";"-0.223285793773807";"-0.226711803580363";"0.823714821177071";"378"
"181";"lac";"0.691174344113536";"-2.76037214385452";"0.823687411629841";"379"
"182";"contraire";"-0.462872441407471";"0.219080576689773";"0.82356462494963";"380"
"183";"castrer";"0.170192898248802";"0.392353767575381";"0.823490588829437";"381"
"184";"féminisme";"-0.507472787275673";"0.150341251008525";"0.823418373269577";"383"
"185";"bagage";"-0.315732239555878";"-0.23850480405568";"0.8233697238518";"384"
"186";"emji_drapeau_sénégal";"4.52532466602655";"1.85295204333455";"0.823364767882006";"385"
"187";"emji_applaudissements_peau_moyennement_claire";"3.67671607656902";"1.56061010594116";"0.823285168938574";"388"
"188";"dieu";"0.556873191036928";"-0.213412979988241";"0.823260186805121";"390"
"189";"training";"0.0559535364075247";"-0.853429392358657";"0.82320799740892";"391"
"190";"instagram";"-0.521124257681082";"0.121911766096735";"0.823032515621304";"392"
"191";"fait";"-0.613985741044211";"0.414466808426297";"0.822928844824586";"393"
"192";"débat";"-0.523963760401182";"0.166694542713885";"0.82283983965277";"394"
"193";"vivant";"0.00206710721883791";"0.0899358065314464";"0.822664256722913";"395"
"194";"justement";"-0.521604387607403";"0.199590291481223";"0.822631688921408";"396"
"195";"absolument";"-0.181065279256557";"0.172435714168272";"0.822592648016497";"397"
"196";"rapport";"-0.510263501862001";"0.13643551596232";"0.822405534871201";"400"
"197";"câlin";"-0.111237089583527";"-0.474655081279269";"0.822077834011331";"404"
"198";"fondue";"0.697473978379827";"-3.08278426218639";"0.822064078666596";"405"
"199";"cours";"-0.110470547595858";"-0.126940983043663";"0.821982659162832";"406"
"200";"carence";"-0.371936766736127";"-0.194237422746157";"0.821960610154359";"407"
"201";"prouver";"-0.538998739949254";"0.416620131937568";"0.821804547676958";"408"
"202";"histoire";"-0.27159921605878";"0.255870252614735";"0.821774002720267";"409"
"203";"commenter";"-0.428753681340111";"-0.100068453783443";"0.821680547289859";"410"
"204";"journée";"0.171441849171103";"-0.419498522428579";"0.82158243931638";"411"
"205";"exprimer";"-0.0570216700879686";"0.260251568346993";"0.821580922182769";"412"
"206";"emji_visage_qui_regarde_entre_ses_doigts";"0.553922046609497";"-2.74112932244579";"0.821577584488826";"413"
"207";"discours";"-0.40674731653794";"0.244471898487697";"0.821542892700266";"414"
"208";"malheureusement";"-0.261162518489151";"0.0616448538278648";"0.821490501019583";"415"
"209";"vidéo";"0.0605234421044598";"-0.352810353193141";"0.821391482765937";"418"
"210";"poulet";"-0.0275902143559375";"-0.394728776746532";"0.821369939468668";"420"
"211";"emji_étourdissement";"4.00508827003337";"1.56245168700055";"0.821270112077096";"421"
"212";"remettre";"-0.386789197514821";"0.14486690887567";"0.821210235870601";"422"
"213";"aller";"-0.303509632271441";"-0.141713119601686";"0.821056196238014";"423"
"214";"naître";"0.0742055295067979";"-0.656573022545905";"0.82104972313461";"424"
"215";"culture";"-0.449443275038991";"0.133009469848865";"0.82103971005278";"425"
"216";"tristesse";"0.377577239739265";"-0.0384282530003431";"0.821034652940745";"426"
"217";"dur";"-0.23161636386312";"-0.112908698902237";"0.820999455440981";"427"
"218";"rassasier";"0.0316169054835595";"-0.968808418413466";"0.820976799579064";"428"
"219";"nutriment";"-0.180899464410389";"-0.363729641252537";"0.820976799579064";"429"
"220";"réfléchir";"-0.406455381357654";"0.0775610857407299";"0.820769356843387";"430"
"221";"titre";"-0.453672911610741";"0.328190229994563";"0.82056899406456";"431"
"222";"réalité";"-0.506282610382073";"0.315683516903661";"0.820498194496069";"433"
"223";"montrer";"-0.446515192145941";"0.29254487165509";"0.820460367298047";"434"
"224";"foot";"-0.00165542681878476";"-0.490336685243427";"0.820391894001093";"435"
"225";"opinion";"-0.570799870506577";"0.433076042842557";"0.820084725016085";"437"
"226";"relire";"-0.392273181336559";"0.237339309455087";"0.820001586094229";"438"
"227";"insulter";"-0.37156228133152";"0.039552509361131";"0.819987527322772";"439"
"228";"formidable";"3.11696125098162";"1.1321330501253";"0.819750146483847";"441"
"229";"emji_mains_qui_forment_un_coeur_peau_claire";"3.22383857232141";"1.14060403090984";"0.819632315773431";"442"
"230";"liberté";"-0.386675498012366";"0.465142687010322";"0.819574664696232";"444"
"231";"emji_coeur_bleu";"4.19598146836599";"1.61717725004075";"0.819514485063015";"445"
"232";"maison";"-0.0579301904015648";"-0.633113508045415";"0.819508719955295";"446"
"233";"science";"-0.48964857943447";"-0.0379180412507468";"0.819199325840992";"447"
"234";"réflexion";"-0.148878437441459";"0.0501587472292866";"0.819184053362646";"448"
"235";"profil";"-0.432252625650718";"-0.092693370237444";"0.818991883105315";"451"
"236";"emji_coeur_vert";"3.79208623533823";"1.71545354032518";"0.818957595885718";"452"
"237";"expliquer";"-0.50553413784397";"0.076516163335519";"0.818774326145568";"453"
"238";"discuter";"-0.435537254178219";"0.0885802919930525";"0.818726587007957";"454"
"239";"scientifique";"-0.523894962715671";"0.107631551663879";"0.818597226082101";"458"
"240";"féministe";"-0.352560684601168";"-0.0973259240382312";"0.818402426126512";"461"
"241";"trouver";"-0.262483450113044";"-0.163882505276566";"0.818391199337794";"462"
"242";"post";"-0.311830462680008";"0.255668710595635";"0.81831696093312";"463"
"243";"emji_partition";"3.97318049064709";"1.55000502119311";"0.81831412895038";"464"
"244";"emji_singe_ne_rien_voir";"0.615280709254463";"-2.72010737193101";"0.818119632421513";"467"
"245";"connaître";"-0.114260714221815";"-0.381267444083856";"0.8180773549649";"468"
"246";"ca";"-0.142752261698243";"-0.337793236733382";"0.817997654879228";"470"
"247";"chance";"0.273857557716433";"-0.0202880054433301";"0.81775541921275";"472"
"248";"gosse";"0.0830740457443266";"-0.390847375593104";"0.81766004207977";"473"
"249";"rentrer";"-0.261800212209556";"-0.215806723279069";"0.817647803868645";"474"
"250";"emji_applaudissements_peau_claire";"3.04123202846356";"1.35038367555304";"0.817377349517011";"476"
"251";"dimanche";"0.27935734097241";"-0.890817281137833";"0.817373202685143";"477"
"252";"emji_coeur_violet";"3.81329711955339";"1.25157848131649";"0.817279443828013";"480"
"253";"finir";"-0.225703048184414";"-0.124437560855494";"0.817263463353982";"481"
"254";"emji_fleur_de_cerisier";"4.34217080764732";"1.76779774743188";"0.817218050487908";"482"
"255";"emji_coeur_avec_ruban";"4.23596496795027";"1.71656949703689";"0.817161107406393";"483"
"256";"emji_drapeau_brésil";"3.95921135499677";"1.71900956986438";"0.816535744932142";"487"
"257";"emji_mains_qui_forment_un_coeur_peau_moyennement_claire";"3.50982875014821";"1.27166711689391";"0.816514808488317";"488"
"258";"arriver";"-0.22580889901953";"-0.14733813691387";"0.816457966549043";"489"
"259";"sortir";"-0.241738099307092";"-0.202522516473883";"0.81641852107517";"491"
"260";"mentalité";"0.18704473682722";"-0.12936519910498";"0.816041563944078";"492"
"261";"emji_coeur_enflammé";"3.92703481044884";"1.56037122952341";"0.815969854095422";"493"
"262";"emji_pouce_vers_le_haut_peau_moyennement_claire";"3.35397059635375";"0.948533417519071";"0.815936173729269";"494"
"263";"enseignant";"-0.124583066083015";"-0.208873971382244";"0.815788506057846";"495"
"264";"jeunesse";"0.710009413316063";"-0.290662944845957";"0.815644479507088";"497"
"265";"gruyère";"0.660551017690343";"-3.09733710812141";"0.815447960133407";"499"
"266";"emji_couronne";"4.26801679443588";"1.76260763452201";"0.815414077482772";"501"
"267";"emji_visage_pensif";"0.457897674076749";"-0.00990100254625738";"0.81532719629801";"503"
"268";"début";"-0.029943430558416";"-0.438954307915824";"0.815204611902281";"504"
"269";"emji_coeur_grandissant";"4.02803116086908";"1.56625306036827";"0.814760294038883";"511"
"270";"félicitation";"2.98542211797664";"1.34528536510227";"0.814630831970786";"513"
"271";"team";"1.17851694169711";"-2.91045265469093";"0.814469914665832";"515"
"272";"ami";"0.232453562655837";"-0.0462504086729419";"0.814363816455337";"516"
"273";"emji_cent_points";"3.72443367922305";"1.31326315490315";"0.81434834169251";"517"
"274";"emji_visage_grimaçant";"0.294570275882952";"-2.46448725582849";"0.8142429514777";"518"
"275";"primaire";"0.421857147931049";"-0.358317840933247";"0.813932444798749";"520"
"276";"éduquer";"-0.0694298396925766";"-0.045550325516878";"0.813676959498739";"521"
"277";"professeur";"-0.0519208118849296";"-0.404747872236991";"0.813231529070694";"523"
"278";"apprentissage";"-0.169995011814846";"-0.342211233097428";"0.813093368769897";"525"
"279";"esprit";"-0.0446442138378402";"-0.0749687569963644";"0.813066262649389";"527"
"280";"génie";"0.818794857852822";"-2.44148825185245";"0.812738157220556";"528"
"281";"air";"0.0624715693624081";"-0.555906356504494";"0.81266513252277";"529"
"282";"emji_visage_qui_vomit";"0.193142165146471";"-2.29541857719952";"0.811852960329944";"532"
"283";"raclette";"1.24946007682562";"-2.9224229375905";"0.811000938094283";"535"
"284";"emmental";"0.693494660130927";"-3.55445773795946";"0.810572904131638";"542"
"285";"emji_visage_aux_yeux_en_spirales";"0.348294552648329";"-2.8494121041082";"0.810495429175261";"545"
"286";"odeur";"0.570303410762344";"-2.89207028987061";"0.810050201031697";"546"
"287";"emji_visage_qui_tire_la_langue_les_yeux_plissés";"1.02002747830061";"-2.7200729053639";"0.809902128791311";"547"
"288";"emji_visage_étourdi";"0.528149228861519";"-3.58908241632222";"0.809731400689009";"548"
"289";"japonais";"0.613319383862329";"-3.33801364597771";"0.809630258448308";"550"
"290";"emji_visage_avec_des_symboles_dans_la_bouche";"0.0903295925360535";"-2.05460645727699";"0.80938660679046";"551"
"291";"tecktonik";"0.575755105762914";"-3.14455785682563";"0.809260684700788";"554"
"292";"emji_femme_avec_la_paume_sur_le_visage_peau_claire";"0.408249533697479";"-2.74377880095434";"0.809247232782775";"555"
"293";"moix";"0.723641073571841";"-3.50921814159496";"0.80922639748119";"556"
"294";"caca";"0.480348495359423";"-3.40016606522904";"0.809191503408149";"558"
