"";"";"";"";"*postDate_31-3-2025";""
"68";"*postComments_260";"-0.606902697431242";"0.0431359088183767";"0.955434412140425";"143"
"69";"*commentDate_29-10-2025";"-0.147060540711061";"0.651091949556646";"0.95370878108348";"144"
"70";"*a_0804";"2.08364419874358";"0.612611396337809";"0.952797097575942";"146"
"71";"*postLikes_115000";"2.08364419874358";"0.612611396337809";"0.952797097575942";"147"
"72";"*postComments_973";"2.08364419874358";"0.612611396337809";"0.952797097575942";"148"
"73";"*postDate_23-2-2025";"2.08364419874358";"0.612611396337809";"0.952797097575942";"149"
"74";"*postLikes_9600";"-0.452438395421287";"0.143197959797394";"0.950749000109366";"151"
"75";"*postComments_258";"-0.452438395421287";"0.143197959797394";"0.950749000109366";"152"
"76";"*postReposts_125";"-0.452438395421287";"0.143197959797394";"0.950749000109366";"153"
"77";"*postComments_373";"-0.392987644691451";"1.443435471567";"0.949744249558894";"155"
"78";"*postReposts_168";"-0.392987644691451";"1.443435471567";"0.949744249558894";"156"
"79";"*postLikes_3100";"-0.172044184989772";"0.451856139603101";"0.948733585049171";"158"
"80";"*postComments_263";"-0.586546113599336";"-0.052907716608581";"0.947881041134133";"160"
"81";"*postComments_675";"-0.456095885700983";"0.942990264336254";"0.946499353496727";"162"
"82";"*commentDate_28-10-2025";"-0.0212008269209709";"0.44621320453087";"0.946033707021044";"163"
"83";"*postReposts_26";"-0.396279245037456";"0.0478817866217171";"0.945126692428703";"164"
"84";"*commentDate_2-4-2025";"1.10974655930941";"-0.447729232716987";"0.945023976294361";"165"
"85";"*i_0211";"-0.306349283361994";"-0.246325178708855";"0.944216565226231";"166"
"86";"*i_0141";"-0.536166060402263";"-0.274375766634415";"0.941468130480051";"168"
"87";"*postComments_463";"-0.536166060402263";"-0.274375766634415";"0.941468130480051";"169"
"88";"*postReposts_39";"-0.48347002141176";"1.1152000381123";"0.936386483179243";"171"
"89";"*postReposts_40";"-0.248398137771507";"-0.147402149721084";"0.931839582299039";"173"
"90";"*postDate_1-11-2025";"-0.260510235663365";"0.590975872046214";"0.931331915586579";"174"
"91";"*i_0016";"-0.731772064816144";"1.30935020307308";"0.926888664623757";"176"
"92";"*i_0098";"-0.378963318797874";"1.72300745718274";"0.926830458814296";"177"
"93";"*postComments_293";"-0.378963318797874";"1.72300745718274";"0.926830458814296";"178"
"94";"*postReposts_2.5K";"-0.378963318797874";"1.72300745718274";"0.926830458814296";"179"
"95";"*postReposts_41";"0.489084347734974";"-1.54703389464294";"0.926111445873903";"180"
"96";"*i_0953";"-0.29093162795513";"-0.19965931197806";"0.925650468313417";"181"
"97";"*postComments_674";"-0.29093162795513";"-0.19965931197806";"0.925650468313417";"182"
"98";"*postComments_194";"-0.0721508841463042";"-0.110865176579914";"0.923205824316078";"183"
"99";"*postReposts_175";"0.127179006919911";"-0.0167803225506856";"0.922984517735723";"185"
"100";"*postReposts_20";"0.0959790674304271";"-0.372901789464292";"0.918612234283901";"187"
"101";"*postLikes_6000";"0.0463502099039751";"1.00926569524883";"0.918269535908415";"188"
"102";"*postReposts_70";"-0.258557769655434";"-0.0709572383647355";"0.914389667379407";"189"
"103";"*i_0079";"-0.469183784167651";"1.31081668980359";"0.913427559587738";"190"
"104";"*postLikes_16400";"-0.469183784167651";"1.31081668980359";"0.913427559587738";"191"
"105";"*postComments_283";"-0.469183784167651";"1.31081668980359";"0.913427559587738";"192"
"106";"*postLikes_47700";"-0.277949781446138";"-0.676281918108595";"0.912103766498779";"194"
"107";"*postComments_560";"-0.277949781446138";"-0.676281918108595";"0.912103766498779";"195"
"108";"*postDate_26-3-2025";"-0.277949781446138";"-0.676281918108595";"0.912103766498779";"196"
"109";"*a_0728";"0.904685975306903";"-0.156724032532894";"0.91143548910353";"197"
"110";"*postLikes_560400";"0.904685975306903";"-0.156724032532894";"0.91143548910353";"198"
"111";"*postComments_2900";"0.904685975306903";"-0.156724032532894";"0.91143548910353";"199"
"112";"*postDate_20-10-2024";"0.904685975306903";"-0.156724032532894";"0.91143548910353";"200"
"113";"*i_0407";"-0.0662494095824448";"-0.662638584865351";"0.90603822313538";"201"
"114";"*postComments_353";"-0.0662494095824448";"-0.662638584865351";"0.90603822313538";"202"
"115";"*i_0370";"-0.396573238165057";"0.196193190043962";"0.903042647144753";"203"
"116";"*postComments_387";"-0.396573238165057";"0.196193190043962";"0.903042647144753";"204"
"117";"*postLikes_10800";"-0.0751440350235291";"-0.145704108483465";"0.902190725751741";"205"
"118";"*postLikes_7200";"-0.231936674782232";"-0.107830612745548";"0.901739397282663";"206"
"119";"*postReposts_44";"-0.503854358391098";"0.33909418098619";"0.900363623604507";"207"
"120";"*postDate_12-11-2025";"-0.243224428385392";"-0.103832529921638";"0.899991977954797";"208"
"121";"*postReposts_88";"-0.0902689830960323";"-0.308927998636295";"0.898164253285537";"209"
"122";"*postComments_60";"-0.447263328619116";"-0.25697228984982";"0.897989635857156";"210"
"123";"*commentDate_17-11-2025";"-0.166019700980629";"-0.124146605020714";"0.896075691887251";"211"
"124";"*postReposts_49";"-0.576084471778681";"0.0224242166440656";"0.896057950009501";"213"
"125";"*i_0505";"-0.556609587410762";"-0.0429016107021829";"0.894248278479003";"214"
"126";"*postComments_202";"-0.556609587410762";"-0.0429016107021829";"0.894248278479003";"215"
"127";"*postComments_745";"0.946582860025589";"-1.5443920519448";"0.893906202625543";"218"
"128";"*postReposts_662";"0.946582860025589";"-1.5443920519448";"0.893906202625543";"219"
"129";"*i_0311";"-0.554837656315261";"0.0476504258302888";"0.891400862730639";"220"
"130";"*postDate_11-12-2025";"-0.0505109198904124";"-0.169213554861286";"0.889466375533866";"221"
"131";"*postReposts_77";"-0.132544200307776";"-0.0529685077312";"0.889413772422642";"222"
"132";"*postDate_26-10-2025";"-0.289072505290255";"0.156423769709344";"0.888814906233327";"223"
"133";"*postReposts_86";"0.740529346800344";"-0.0876563573759815";"0.88779490389321";"224"
"134";"*postReposts_1";"0.907199390940719";"-0.237852417983216";"0.887604100892145";"225"
