1;94080;8366;1882;12332;0.22495816399713126
2;168443;14974;3699;15564;0.24702818218244957
3;168855;13867;2541;7839;0.18324078748107017
4;395014;23656;5972;17036;0.25245180926614813
5;41343;5471;652;2073;0.11917382562602814
6;337195;20442;4524;15767;0.2213090695626651
7;318858;20264;4757;15797;0.234751283063561
