emji_visage_riant_aux_larmes;689;6843;173;551;49;520;486
aller;83;480;442;1288;157;1019;1140
emji_visage_souriant_avec_yeux_en_forme_de_coeur;2603;98;8;51;10;41;125
emji_coeur_rouge;2547;72;36;69;51;93;237
suisse;138;360;396;2287;27;454;401
voir;108;384;344;836;127;1322;1149
emji_applaudissements;1339;75;59;121;16;117;156
parler;79;226;308;559;50;1115;387
emji_se_rouler_par_terre_de_rire;98;1088;37;104;5;75;61
gens;36;125;205;538;64;673;788
monde;61;95;230;592;39;464;783
femme;124;77;97;179;26;1099;505
emji_visage_qui_pleure;513;122;86;196;48;155;384
enfant;78;83;235;263;32;230;1137
beau;756;157;47;205;47;243;475
époque;288;262;28;162;23;175;922
prendre;24;174;156;640;64;404;390
pays;33;44;439;703;12;286;253
vie;141;97;60;359;41;213;911
penser;50;206;98;322;53;677;430
comprendre;79;135;121;301;42;809;319
homme;114;72;73;99;34;949;355
temps;73;121;83;355;30;242;811
aimer;207;471;59;164;86;250;375
chose;37;108;119;278;35;466;647
passer;37;135;166;450;28;277;590
mettre;20;119;153;547;37;387;378
petit;138;235;66;300;81;180;597
année;91;180;70;450;29;145;640
vrai;122;161;135;298;33;490;338
emji_feu;855;42;33;48;6;30;83
emji_mains_levées;900;42;21;53;3;62;58
grand;138;120;78;502;44;237;399
vraiment;94;115;88;281;32;382;510
jour;42;108;85;283;54;139;635
emji_visage_souriant_avec_une_goutte_de_sueur;74;851;22;81;18;80;96
venir;25;150;129;340;60;351;293
trouver;32;119;77;322;35;434;322
emji_visage_souriant_avec_coeurs;722;22;1;14;12;19;51
tellement;364;170;50;139;28;214;318
donner;25;59;100;286;77;350;380
vivre;41;63;81;291;38;188;566
rester;30;78;98;392;50;280;334
payer;5;21;66;987;4;51;59
problème;6;46;87;438;33;359;203
français;41;246;32;303;2;401;114
connaître;32;165;81;158;20;323;389
emji_mains_en_prière;664;23;14;29;17;54;97
changer;40;91;47;219;15;215;518
souvenir;553;122;21;98;3;45;232
france;12;171;51;585;14;121;143
fois;23;132;104;300;11;253;268
commentaire;23;112;44;65;19;768;79
seul;12;70;135;284;42;258;294
arrêter;5;40;217;304;29;240;232
demander;8;63;150;266;20;303;245
droit;5;18;354;205;11;230;134
question;9;46;66;171;13;620;87
emji_visage_faisant_un_clin_d_oeil;54;266;43;159;25;216;192
devenir;32;57;55;342;40;193;248
travail;22;29;48;493;7;138;201
emji_visage_avec_bouche_ouverte;232;123;32;74;16;80;109
raison;110;40;79;160;40;377;149
cas;8;51;90;287;14;324;164
jeune;60;68;21;109;9;148;501
sentir;21;67;45;165;24;411;180
emji_visage_qui_pleure_à_chaudes_larmes;61;392;5;16;9;19;21
police;16;6;320;134;5;192;122
exister;24;69;72;163;23;298;189
accord;43;30;197;203;18;221;115
humain;28;9;94;110;134;232;198
arriver;19;64;53;193;13;178;287
utiliser;0;145;99;212;11;210;101
laisser;10;25;80;174;53;197;261
besoin;11;40;62;254;43;186;180
état;4;11;291;259;11;94;75
adorer;387;145;10;41;25;56;118
animal;51;14;17;68;433;56;72
regarder;29;78;37;145;15;240;203
guerre;4;11;494;68;4;46;67
ca;16;86;48;115;19;155;265
coup;7;94;77;185;13;154;208
magnifique;583;14;6;37;7;29;71
argent;2;15;47;532;3;49;58
travailler;8;27;14;345;7;92;193
partir;8;44;74;308;8;142;127
moment;50;43;75;118;11;128;304
vidéo;36;94;43;42;11;200;277
etc;4;40;62;291;19;117;116
riche;9;12;13;551;2;33;33
plutôt;7;70;49;211;23;228;124
place;9;30;63;314;14;137;124
premier;21;88;66;166;8;210;124
mot;23;106;62;31;6;343;83
rendre;11;22;102;180;28;206;133
appeler;7;193;78;114;13;137;128
meilleur;127;72;18;193;15;85;154
jouer;109;77;23;79;4;42;318
école;34;57;18;68;3;44;411
niveau;6;27;15;195;9;240;144
part;8;47;68;199;17;205;121
genre;16;50;35;85;12;337;112
politique;5;5;119;234;2;182;64
palestinien;4;3;572;8;0;14;7
emji_drapeau_suisse;262;32;28;96;2;40;36
sûr;12;62;52;121;13;231;140
israël;1;0;561;12;1;11;6
importer;2;44;55;131;31;268;82
dernier;78;59;68;113;6;98;202
continuer;20;15;154;190;15;104;123
emji_pouce_vers_le_haut;348;32;8;26;6;42;36
famille;41;35;66;108;16;55;284
lire;5;37;36;60;5;394;61
apprendre;12;31;19;44;10;126;328
emji_visage_en_pleine_réflexion;6;81;40;93;12;197;57
exemple;19;19;49;240;16;143;104
compte;6;24;50;171;6;258;70
genève;11;87;28;363;3;19;45
sujet;6;16;26;102;9;387;36
manquer;36;60;17;118;11;136;208
pauvre;9;64;37;158;87;75;141
cause;2;19;97;186;23;146;93
perdre;16;33;48;173;21;104;172
partie;10;54;61;218;12;116;96
histoire;21;35;83;69;5;238;116
sortir;7;57;51;105;13;122;224
fin;21;70;63;95;6;122;200
société;8;6;29;160;7;252;101
entendre;29;111;40;48;9;194;139
idée;18;61;25;117;15;246;92
cher;13;39;12;388;11;44;41
oublier;13;68;68;146;9;88;170
rts;34;28;82;90;4;274;41
manger;5;105;6;76;216;33;78
respect;94;5;46;32;7;100;259
emji_visage_souriant_avec_yeux_rieurs;169;67;12;72;7;81;116
paix;100;11;299;11;5;33;53
permettre;6;18;48;252;6;110;97
malheureusement;10;15;44;99;24;125;232
écrire;7;36;30;52;2;348;50
gros;11;78;25;203;16;103;98
parent;11;51;7;60;10;32;338
revenir;16;45;26;248;10;70;103
finir;11;43;48;135;21;62;214
super;92;92;16;94;18;63;154
côté;6;69;48;131;11;132;138
social;5;4;27;231;2;141;108
emji_visage_roulant_des_yeux;4;163;33;87;6;92;82
population;0;2;122;229;13;96;62
peuple;7;4;260;124;1;72;41
heure;33;49;32;121;10;59;182
gauche;5;25;65;172;5;180;50
espérer;38;35;46;74;16;81;233
palestine;18;1;296;32;1;53;41
mort;7;42;153;79;27;88;94
pareil;29;122;17;94;15;123;115
nom;11;68;50;49;2;180;124
dieu;68;56;16;9;7;115;219
commencer;5;35;87;132;2;109;132
attendre;10;55;64;104;13;107;157
tuer;5;24;218;46;60;67;69
servir;5;73;61;192;4;110;53
faux;2;29;55;103;6;291;13
hamas;1;4;429;5;0;9;2
lieu;0;20;64;180;11;132;88
tête;13;136;22;70;11;122;109
moyen;2;27;72;239;7;61;77
emji_visage_avec_des_étoiles_à_la_place_des_yeux;322;13;1;13;0;6;16
simple;21;25;33;109;8;115;170
violence;2;3;114;45;4;176;100
triste;25;19;25;44;15;59;291
aider;2;5;51;178;15;97;112
simplement;14;12;37;172;7;147;86
classe;35;38;4;157;5;68;126
système;1;8;18;321;4;66;39
prix;4;16;49;336;3;15;18
chat;34;49;4;12;244;26;44
manifestation;0;3;345;30;1;33;23
accent;84;300;1;11;0;28;12
vieux;21;126;24;52;10;84;137
droite;0;8;70;127;1;207;22
public;1;17;58;272;1;56;39
fille;28;79;7;16;2;34;278
montrer;7;19;62;88;2;199;75
ville;9;15;38;281;14;26;45
pire;5;56;49;99;7;47;158
entreprise;0;5;19;370;1;9;7
emji_visage_souriant_aux_yeux_rieurs;54;244;3;29;5;31;43
impôt;0;3;9;386;1;11;4
salaire;0;3;2;364;1;22;18
loi;2;7;100;152;8;103;52
nouveau;9;17;46;162;4;80;113
emji_visage_boudeur;5;50;61;43;13;31;45
créer;7;11;44;180;18;113;56
répondre;5;22;20;45;5;274;43
normal;7;22;21;125;11;95;140
chercher;4;17;39;130;13;155;68
maison;9;73;24;91;12;21;185
seulement;9;29;48;156;14;101;69
retrouver;43;39;24;100;17;67;134
façon;20;25;26;75;5;132;136
article;3;9;49;107;6;222;12
blanc;2;81;35;27;4;196;41
acheter;6;36;25;248;24;30;35
essayer;0;27;42;66;15;164;99
rapport;2;23;42;103;9;190;38
jeu;75;30;13;30;1;23;223
emji_étincelles;237;8;4;12;1;13;26
manifester;1;8;285;34;0;31;27
réponse;15;23;21;28;3;265;39
rappeler;45;57;49;73;6;58;118
propre;2;61;33;97;4;116;91
mauvais;2;20;19;85;17;136;113
gaza;2;2;355;13;2;9;7
armée;2;7;164;91;2;74;50
exactement;30;36;28;67;5;197;47
soutenir;5;2;200;67;2;78;37
préférer;15;61;26;83;19;83;120
poser;3;25;18;48;14;244;47
incroyable;125;51;15;60;3;60;90
respecter;3;3;133;100;16;62;73
service;6;14;24;188;12;78;58
justement;2;14;38;102;5;187;48
eau;3;105;38;135;12;30;50
écouter;29;38;11;24;1;171;120
voiture;8;31;7;281;5;13;28
santé;10;8;9;250;18;45;43
garder;10;32;23;102;17;51;155
journée;25;46;9;46;8;66;179
sembler;3;18;40;88;9;152;78
mois;3;19;17;243;3;23;59
fou;19;55;29;38;11;100;130
ami;36;26;20;47;14;73;157
coeur;96;30;20;47;24;57;93
défendre;1;8;152;81;2;95;34
valoir;19;66;20;150;16;60;49
reportage;137;50;10;36;5;60;85
mdr;3;145;33;58;11;81;50
europe;3;17;110;162;3;37;42
réalité;6;5;36;110;4;176;42
plaisir;43;31;7;39;26;45;189
heureux;48;21;10;22;18;28;225
terre;7;14;106;69;11;68;90
bidet;17;310;0;8;0;6;7
air;17;59;14;58;12;60;151
foutre;5;42;56;70;11;47;142
agir;0;3;95;113;4;106;50
possible;6;17;32;151;7;72;77
manière;5;6;35;77;9;188;47
gagner;4;16;15;252;1;32;34
truc;8;54;13;81;7;79;124
ouvrir;3;20;38;87;5;122;86
trump;5;16;181;72;1;47;33
expliquer;2;28;39;97;5;166;25
oeil;22;30;41;49;2;68;147
canton;2;34;6;276;0;10;7
bas;11;28;36;134;13;61;71
génération;14;36;7;35;3;45;210
protéger;6;9;102;85;10;69;70
interdire;2;10;46;130;22;50;80
honte;4;16;51;75;6;62;136
gouvernement;1;6;200;73;2;37;32
couper;11;49;8;168;6;35;68
situation;0;3;66;85;3;143;53
liberté;11;9;53;52;2;158;46
israélien;2;3;324;5;0;3;2
heureusement;8;88;13;39;9;49;147
avis;4;9;29;42;3;213;45
mec;12;94;21;39;5;90;85
génocide;0;1;315;1;0;15;7
père;17;66;3;23;1;32;195
âge;25;28;4;24;7;55;199
absolument;20;19;29;58;9;171;42
hiver;34;223;1;34;7;6;24
reconnaître;12;39;142;47;4;46;45
imaginer;5;40;16;105;6;73;97
cours;10;29;33;51;0;42;163
rire;33;173;8;30;1;48;32
langue;8;27;7;47;0;181;30
choix;5;12;20;108;2;109;74
également;8;18;37;119;10;77;63
assurance;0;2;5;304;0;1;3
peur;3;21;25;52;14;92;122
équipe;18;15;2;199;1;16;44
terme;1;20;42;60;9;168;16
rue;3;13;61;70;18;43;113
mère;16;61;3;23;11;26;178
génial;208;25;3;20;2;31;38
aide;2;5;76;102;9;49;76
otage;5;4;282;4;0;4;3
solution;3;12;38;165;4;52;35
emji_visage_qui_hurle_de_peur;4;144;8;13;1;10;13
chance;35;17;11;83;5;17;149
archive;121;34;5;23;4;75;59
important;5;6;26;92;7;101;83
base;7;16;23;101;9;120;40
recevoir;8;15;30;95;2;30;129
image;21;12;41;43;2;76;120
main;6;53;30;78;10;17;111
occuper;5;7;50;79;22;34;109
haut;5;48;15;120;1;60;58
argument;3;12;23;49;3;196;15
faute;0;11;20;57;5;182;24
début;10;47;25;49;5;34;140
extrême;0;8;56;59;2;157;14
tomber;11;28;21;52;10;59;122
suivre;7;10;40;70;3;122;52
naître;10;59;22;24;3;34;153
effet;5;19;11;136;8;77;44
étude;0;8;3;127;5;111;39
justice;10;4;150;46;2;53;32
long;9;19;17;76;8;94;76
augmenter;0;5;10;249;2;7;13
étranger;1;5;27;167;3;67;20
partager;61;7;21;38;2;97;71
semaine;7;13;18;87;8;31;123
contraire;4;16;36;54;8;156;24
facile;2;20;18;73;3;122;57
sécurité;0;6;53;173;5;32;21
policier;3;8;93;37;2;90;47
maladie;2;3;1;223;16;18;23
nourrir;8;8;12;33;178;25;19
