11;0;1;0;3;2;0;0;2;0;0;2;3;1;1;1;3;1;0;0;0;3;2;0;0;1;1;1;0;1
tu;0;4;2;0;0;0;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;6;1;0;2;0;0;0;0
htag_football;0;0;1;0;0;0;0;20;1;0;0;0;0;1;0;0;0;0;0;0;0;9;0;0;0;1;0;0;0
14;1;2;2;2;0;0;0;2;0;0;3;0;0;0;0;2;1;0;0;1;0;2;0;2;1;1;5;0;0
toutes;1;1;3;0;2;1;2;1;1;1;1;1;0;1;0;1;2;0;1;0;0;2;0;2;1;0;0;0;1
afin;1;0;0;0;0;2;1;0;1;0;2;0;1;1;0;2;1;1;1;0;0;4;0;2;1;1;2;1;0
2022;0;0;4;1;0;1;1;1;0;1;2;0;1;1;0;0;2;0;2;3;0;2;0;0;1;0;0;0;0
19;0;1;1;2;0;2;1;2;0;1;1;3;1;0;0;2;2;2;0;1;1;1;0;1;0;2;0;0;1
certaines;2;0;0;3;3;0;1;0;0;1;0;2;2;0;0;2;1;1;0;1;0;1;1;0;1;1;1;1;2
toutefois;0;0;0;2;1;1;2;0;0;0;0;0;0;1;3;0;0;0;1;1;1;1;0;1;1;1;2;4;0
surtout;0;0;0;2;0;2;1;0;0;0;1;1;1;0;1;2;1;0;2;1;0;4;0;2;0;1;1;4;1
13;1;1;2;2;4;1;0;1;0;0;2;0;2;0;0;4;0;2;2;0;1;2;0;0;0;1;0;1;0
ton;0;22;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0
nos;0;0;3;1;0;1;4;3;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;1
aucun;0;0;2;0;3;0;0;2;0;1;0;1;0;2;1;1;0;1;0;2;3;0;0;1;1;0;1;3;0
24;2;0;3;2;0;0;0;2;0;0;1;1;1;0;0;1;0;0;1;1;1;3;1;0;1;0;2;1;0
jamais;2;1;4;2;1;1;0;0;0;0;1;2;1;0;1;0;0;0;2;0;1;1;3;1;0;0;0;0;0
autour;1;1;0;1;2;0;1;1;0;1;0;1;0;0;2;0;1;1;2;1;1;0;1;0;0;0;0;0;2
300;0;0;0;0;1;1;0;0;1;3;0;1;0;1;1;1;0;6;1;0;0;0;0;2;1;1;1;2;0
22;0;0;3;2;1;0;0;1;2;0;0;0;1;1;0;0;0;1;0;1;0;1;1;1;1;1;4;0;0
trop;1;0;0;0;1;1;2;0;0;0;0;2;0;1;3;0;2;2;0;0;0;1;0;2;0;0;0;2;0
six;0;0;1;0;1;1;0;3;0;1;2;1;1;1;1;0;1;2;1;0;1;1;0;0;0;0;0;0;0
200;0;0;0;0;4;3;0;1;0;1;1;2;0;1;1;1;1;1;0;0;0;1;2;2;1;0;0;0;0
12;0;3;0;0;0;0;2;0;0;0;0;0;1;0;1;1;2;0;1;0;3;2;0;0;1;0;1;2;1
ni;0;0;1;0;2;0;1;0;0;1;0;0;0;1;0;0;0;1;1;2;0;1;0;0;0;2;1;1;0
m;0;0;3;2;2;0;1;1;0;0;1;1;1;0;0;0;0;3;1;0;0;2;0;0;0;0;0;0;1
ensuite;0;0;2;0;0;1;1;5;0;0;3;0;0;1;0;0;0;1;1;2;2;2;1;1;0;0;0;0;1
celui;0;0;1;2;1;0;0;1;2;0;2;0;1;0;2;1;3;0;2;0;0;2;0;0;0;0;0;2;0
aucune;0;0;0;0;2;1;0;0;1;1;0;1;0;0;1;0;2;0;0;1;1;2;1;0;0;2;0;0;0
70;1;0;0;1;1;2;0;2;1;0;1;1;1;0;0;0;1;0;1;2;0;0;1;1;0;0;2;0;0
60;0;0;0;0;2;1;0;2;0;4;1;1;0;0;0;1;1;0;0;0;0;3;0;2;0;0;0;0;0
27;1;0;2;0;1;0;1;0;0;0;0;2;1;3;0;1;1;0;0;1;1;3;0;0;1;1;0;0;2
près;0;0;1;1;0;2;0;0;0;2;0;0;2;1;0;3;3;2;0;1;1;0;1;0;0;0;0;2;1
falloir;2;0;2;0;0;0;0;3;0;0;0;0;1;0;0;0;2;0;0;2;0;1;0;1;0;1;1;2;0
da;0;18;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0
17;0;0;0;2;2;0;0;1;0;0;0;1;0;0;0;4;0;0;1;0;0;5;3;0;0;0;0;0;0
vous;1;0;1;1;0;1;0;0;0;0;0;1;1;2;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1
28;0;0;4;0;1;1;0;1;0;2;0;0;2;0;0;1;0;1;0;1;0;3;1;0;0;1;1;0;1
23;0;0;1;2;0;0;1;0;0;0;1;0;0;2;1;0;1;0;0;2;0;2;1;1;0;0;0;2;0
21;0;0;1;1;1;1;1;1;0;0;2;0;2;0;0;0;1;2;0;0;2;3;0;0;0;1;1;0;0
2027;0;0;0;0;0;0;0;2;0;0;0;1;1;0;2;0;1;1;0;1;0;0;0;1;2;1;1;0;0
2019;0;0;1;0;2;0;0;0;0;0;0;2;3;0;1;0;1;2;5;0;0;2;0;0;1;0;0;1;1
davantage;0;0;0;1;0;2;2;1;0;1;0;0;1;1;0;0;2;0;0;2;0;2;1;0;0;3;0;2;0
celle;1;0;0;0;0;0;1;0;0;1;2;2;0;0;1;0;1;0;0;0;0;2;1;0;1;0;0;1;1
car;0;0;0;0;1;3;0;0;0;0;0;2;1;0;1;1;1;1;0;0;0;1;1;2;0;1;1;1;2
beaucoup;1;0;2;1;1;0;0;1;0;0;1;0;1;2;1;1;2;0;1;1;0;3;0;1;1;0;0;0;0
tant;0;0;0;0;1;2;1;0;0;0;0;1;0;0;2;0;1;0;1;2;0;2;0;0;0;3;0;1;0
jusqu;0;0;1;1;1;1;1;1;0;0;0;2;0;1;1;0;0;1;0;2;1;0;0;1;0;0;1;0;0
j;0;0;2;0;1;0;0;2;0;0;1;3;0;2;0;0;1;1;0;1;0;2;1;0;0;0;0;0;0
or;0;0;1;0;0;0;0;1;1;0;2;0;0;0;4;0;0;0;0;1;0;2;2;1;0;1;0;1;0
eux;1;0;1;0;0;0;1;0;0;1;1;0;0;1;1;1;1;2;1;0;3;1;0;0;0;0;1;2;0
comment;0;0;0;0;1;1;1;1;0;0;0;1;1;0;0;2;1;0;0;0;0;3;1;0;0;0;0;0;1
celles;0;0;0;3;2;1;1;0;0;0;0;1;0;1;0;2;1;1;0;0;0;1;0;0;0;1;0;4;0
80;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;4;0;1;0;2;2;1;1;0;1;1;0;0
2021;1;0;1;0;1;1;0;1;0;0;1;0;0;0;2;0;1;0;1;1;1;2;0;0;1;0;0;1;0
quant;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;1;1;3;0;2;1;1;1
quand;0;0;1;0;0;2;1;2;0;0;1;0;1;0;1;0;1;0;1;2;1;3;0;0;0;0;0;0;0
pourtant;1;0;2;0;0;0;1;3;0;0;0;1;1;1;1;1;0;0;1;0;0;2;1;0;0;1;0;3;0
mieux;0;0;2;2;0;2;2;1;0;0;0;0;3;0;0;2;0;0;0;2;0;0;1;0;0;0;1;1;1
sept;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;6;0;0;1;0;1;0;0;1;0;1;0
puis;0;0;1;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;2;1;2;1;0;0;1;1;1;2
presque;1;0;1;1;0;1;0;3;0;0;0;0;1;1;0;0;2;0;1;1;0;2;1;1;0;0;0;0;1
concernant;0;0;0;0;1;0;1;0;0;0;0;2;1;0;0;3;0;3;2;0;1;1;0;0;0;0;0;0;0
90;0;0;1;0;1;0;1;0;1;2;0;2;1;1;1;2;1;0;0;0;0;2;0;0;0;0;1;0;0
suivant;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;0;0;4;0;0;1;0
pourquoi;0;2;2;0;0;1;0;1;0;0;0;0;1;0;0;0;2;0;1;0;0;3;1;0;1;0;0;1;2
là;0;0;1;0;1;0;1;3;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;1;1;0
derrière;1;0;2;1;0;2;0;0;0;0;2;4;1;1;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1
ailleurs;0;0;0;0;1;2;0;0;0;0;0;0;0;1;2;0;0;2;0;0;0;1;1;2;1;1;0;2;1
500;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;2;0;1;1;1;1;0;0;0;0;1;2
26;0;0;0;1;1;0;0;1;0;0;2;2;0;0;1;1;1;1;0;0;1;3;0;0;0;1;0;0;1
tels;0;0;0;2;0;2;0;0;0;0;0;1;1;0;0;1;1;0;0;1;0;2;1;0;0;0;0;0;0
maintenant;0;1;1;1;1;0;0;3;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;2;0;2;0;0;1
