"";"X";"V1"
"1";1;1
"2";2;0
"3";3;11
"4";4;25
"5";5;9
"6";6;14
"7";7;0
"8";8;23
"9";9;27
"10";10;28
"11";11;0
"12";12;0
"13";13;23
"14";14;0
"15";15;19
"16";16;11
"17";17;21
"18";18;12
"19";19;0
"20";20;14
"21";21;11
"22";22;10
"23";23;10
"24";24;0
"25";25;10
"26";26;22
"27";27;13
"28";28;5
"29";29;14
"30";30;3
"31";31;5
"32";32;19
"33";33;28
"34";34;11
"35";35;28
"36";36;23
"37";37;20
"38";38;9
"39";39;18
"40";40;27
"41";41;3
"42";42;11
"43";43;18
"44";44;18
"45";45;0
"46";46;13
"47";47;27
"48";48;28
"49";49;24
"50";50;0
"51";51;25
"52";52;10
"53";53;0
"54";54;23
"55";55;28
"56";56;23
"57";57;18
"58";58;14
"59";59;7
"60";60;0
"61";61;7
"62";62;16
"63";63;5
"64";64;0
"65";65;7
"66";66;0
"67";67;19
"68";68;0
"69";69;13
"70";70;25
"71";71;0
"72";72;6
"73";73;20
"74";74;11
"75";75;4
"76";76;28
"77";77;12
"78";78;22
"79";79;29
"80";80;23
"81";81;15
"82";82;6
"83";83;29
"84";84;17
"85";85;20
"86";86;16
"87";87;10
"88";88;9
"89";89;21
"90";90;18
"91";91;11
"92";92;24
"93";93;5
"94";94;11
"95";95;0
"96";96;7
"97";97;19
"98";98;23
"99";99;22
"100";100;23
"101";101;13
"102";102;16
"103";103;22
"104";104;9
"105";105;6
"106";106;20
"107";107;13
"108";108;28
"109";109;0
"110";110;4
"111";111;0
"112";112;22
"113";113;12
"114";114;28
"115";115;12
"116";116;12
"117";117;25
"118";118;3
"119";119;0
"120";120;0
"121";121;19
"122";122;22
"123";123;0
"124";124;3
"125";125;24
"126";126;9
"127";127;15
"128";128;14
"129";129;3
"130";130;22
"131";131;28
"132";132;0
"133";133;11
"134";134;13
"135";135;3
"136";136;26
"137";137;5
"138";138;16
"139";139;22
"140";140;7
"141";141;0
"142";142;0
"143";143;12
"144";144;27
"145";145;0
"146";146;8
"147";147;0
"148";148;5
"149";149;15
"150";150;20
"151";151;0
"152";152;6
"153";153;0
"154";154;17
"155";155;25
"156";156;16
"157";157;0
"158";158;5
"159";159;6
"160";160;17
"161";161;0
"162";162;0
"163";163;0
"164";164;23
"165";165;0
"166";166;12
"167";167;21
"168";168;22
"169";169;29
"170";170;0
"171";171;11
"172";172;15
"173";173;25
"174";174;5
"175";175;1
"176";176;21
"177";177;6
"178";178;6
"179";179;23
"180";180;24
"181";181;1
"182";182;21
"183";183;3
"184";184;16
"185";185;17
"186";186;21
"187";187;11
"188";188;27
"189";189;25
"190";190;13
"191";191;8
"192";192;6
"193";193;4
"194";194;13
"195";195;0
"196";196;3
"197";197;17
"198";198;23
"199";199;0
"200";200;7
"201";201;27
"202";202;0
"203";203;19
"204";204;3
"205";205;2
"206";206;20
"207";207;17
"208";208;28
"209";209;3
"210";210;0
"211";211;6
"212";212;14
"213";213;0
"214";214;26
"215";215;26
"216";216;25
"217";217;28
"218";218;3
"219";219;2
"220";220;5
"221";221;0
"222";222;20
"223";223;27
"224";224;25
"225";225;0
"226";226;0
"227";227;5
"228";228;0
"229";229;19
"230";230;0
"231";231;18
"232";232;20
"233";233;21
"234";234;22
"235";235;29
"236";236;5
"237";237;4
"238";238;10
"239";239;25
"240";240;0
"241";241;24
"242";242;25
"243";243;27
"244";244;18
"245";245;15
"246";246;2
"247";247;24
"248";248;18
"249";249;27
"250";250;22
"251";251;0
"252";252;26
"253";253;0
"254";254;12
"255";255;0
"256";256;25
"257";257;0
"258";258;13
"259";259;21
"260";260;28
"261";261;22
"262";262;6
"263";263;0
"264";264;20
"265";265;1
"266";266;28
"267";267;17
"268";268;3
"269";269;7
"270";270;17
"271";271;9
"272";272;25
"273";273;1
"274";274;28
"275";275;12
"276";276;9
"277";277;20
"278";278;0
"279";279;17
"280";280;14
"281";281;0
"282";282;0
"283";283;19
"284";284;0
"285";285;25
