guerre;0;0;7;1;1;0;1;0;2;0
gouvernement;0;2;0;0;0;1;8;2;0;0
entreprise;0;6;7;0;1;2;0;1;0;0
emji_symbole_d_avertissement;0;8;0;1;0;2;0;0;0;0
cas;0;9;0;1;2;0;1;0;0;0
attaque;0;2;0;0;0;0;0;0;1;0
association;2;7;0;0;0;1;2;5;0;1
émission;0;0;5;0;2;0;2;1;1;7
tour;3;0;0;0;0;0;0;2;1;6
the;0;1;0;0;0;4;0;0;13;0
temps;0;0;2;1;10;2;1;0;1;1
sortir;0;2;0;5;0;1;0;1;5;0
situation;0;1;2;0;0;0;2;2;0;0
saint;4;0;1;1;0;1;4;1;1;2
recevoir;1;1;2;1;3;1;0;0;4;1
milliard;0;2;8;0;0;2;0;1;0;0
juger;1;0;1;0;0;0;5;9;0;0
indiquer;0;4;3;4;0;0;2;2;0;0
humain;0;3;2;0;1;11;0;0;2;1
habitant;0;3;2;2;0;2;0;0;0;4
euses;1;1;0;0;2;6;1;0;1;1
effet;1;2;1;1;6;2;0;0;2;0
directeur;0;5;3;0;4;0;0;1;1;0
confirmer;0;1;4;1;1;4;1;2;2;0
condition;0;1;1;1;6;2;3;0;0;1
campagne;0;0;1;0;2;2;4;4;2;0
armée;0;0;1;0;0;0;2;1;0;0
agir;1;0;0;3;0;6;7;0;0;1
accueillir;0;1;1;0;0;0;4;1;6;2
accident;0;7;3;1;0;3;0;1;0;0
zurich;0;0;5;0;1;1;1;1;0;3
tuer;0;1;1;0;0;2;0;2;0;0
succès;2;1;0;1;3;1;0;1;4;0
soutien;0;8;0;0;1;0;1;1;0;0
recherche;0;1;0;0;5;3;0;3;4;0
particulièrement;0;6;0;3;0;6;0;0;0;0
organisation;0;0;0;1;0;10;0;1;2;0
officiel;0;0;0;0;1;1;5;0;1;1
journée;0;5;1;4;0;0;3;0;1;0
janvier;0;4;1;0;0;0;2;1;1;6
espèce;0;1;2;0;0;0;0;0;1;2
crise;0;2;1;0;0;1;8;0;0;0
cantonal;0;1;1;0;0;0;11;0;0;0
autorité;0;1;2;1;0;1;2;4;0;0
édition;0;0;0;3;0;1;1;0;7;1
économique;0;2;0;0;1;2;2;1;3;0
âgé;2;1;1;1;0;4;1;1;0;0
âge;1;0;0;0;0;5;2;2;5;0
voix;0;0;0;0;2;1;6;0;0;0
vente;0;1;8;0;2;1;0;4;1;1
susciter;1;1;1;0;1;3;2;5;0;1
ski;5;11;0;0;0;0;0;0;0;0
romand;0;4;3;0;2;1;1;0;2;0
rencontre;1;0;0;0;0;0;1;0;3;1
proche;0;4;0;2;0;1;3;5;1;0
prison;0;0;0;0;1;0;0;12;0;0
phénomène;0;1;0;1;3;3;0;1;1;8
participer;2;1;2;1;5;0;1;1;2;0
pari;1;1;1;0;1;0;0;11;1;1
office;0;10;1;0;0;4;1;0;0;0
neuchâtel;0;0;4;0;0;3;2;0;0;0
naturel;0;0;4;0;1;1;0;0;4;1
important;0;3;3;0;1;0;0;1;1;0
haut;1;2;2;4;0;3;0;1;0;1
fermer;1;3;2;0;0;1;1;2;0;1
estimer;0;3;3;0;3;1;3;0;0;1
emji_flocon;0;2;0;14;0;0;0;0;1;0
critique;0;5;2;0;2;0;4;1;0;1
cours;0;3;1;5;0;3;0;0;0;0
conseiller;0;0;0;0;0;0;15;0;0;0
cff;0;0;2;1;0;0;0;0;0;0
cadre;0;2;1;1;0;0;2;5;1;0
billet;5;3;3;0;0;0;0;0;1;0
art;0;1;0;2;0;0;1;0;10;0
annonce;2;0;3;0;0;0;5;1;1;1
aide;0;0;1;0;0;3;6;2;0;1
élevé;0;5;0;1;0;5;0;2;1;0
élection;0;0;0;0;0;1;2;1;0;0
école;0;2;2;0;0;6;2;0;0;0
majorité;0;4;1;0;1;2;2;1;0;0
jurer;0;1;2;1;0;1;1;0;0;0
histoire;3;0;0;0;0;0;0;2;8;1
gauche;3;0;0;0;0;0;6;0;0;0
feu;2;0;0;0;0;2;2;0;1;4
europe;1;1;4;0;0;4;3;0;0;0
euro;1;4;6;0;0;0;2;2;0;1
emji_sac_plein_d_argent;0;1;6;0;0;1;4;1;2;0
découvrir;1;0;1;2;0;2;0;0;3;1
budget;0;1;5;0;0;0;8;0;1;0
bande;0;0;0;0;1;0;3;0;1;0
économie;0;0;2;0;0;0;3;2;5;1
ère;0;3;4;0;0;4;0;1;1;2
zone;1;1;1;1;0;1;1;0;0;1
vidéo;0;0;1;0;4;0;1;0;0;4
vaud;0;3;2;0;0;0;3;0;1;0
université;0;1;1;0;2;8;2;0;0;0
unique;2;1;2;2;0;0;0;0;0;0
udc;0;0;0;0;0;0;15;0;0;0
site;0;1;5;1;1;2;0;2;3;0
rôle;0;0;1;1;1;2;1;0;5;0
renforcer;0;2;3;2;1;0;1;2;0;2
petit;2;0;0;4;1;3;0;1;1;0
partager;0;0;0;0;6;1;0;1;2;1
neige;1;1;0;10;0;0;0;0;1;0
justice;0;0;2;0;1;2;0;7;0;0
jeu;1;1;1;1;1;0;1;0;3;5
intervenir;0;2;1;1;2;0;0;1;0;0
hôpital;0;2;4;0;1;1;3;0;0;0
hiver;0;3;0;7;0;0;0;0;2;0
hausse;0;12;1;1;1;0;0;0;0;0
général;0;1;0;0;5;0;1;1;1;0
fribourg;0;4;3;0;1;0;4;0;0;0
film;0;0;0;0;0;0;0;0;7;2
