"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Coord. facteur 9";"Coord. facteur 10";"Coord. facteur 11";"Coord. facteur 12";"Coord. facteur 13";"Coord. facteur 14";"Coord. facteur 15";"Coord. facteur 16";"Coord. facteur 17";"Coord. facteur 18";"Coord. facteur 19";"Coord. facteur 20";"Coord. facteur 21";"Coord. facteur 22";"Coord. facteur 23";"Coord. facteur 24";"Coord. facteur 25";"Coord. facteur 26";"Coord. facteur 27";"Coord. facteur 28";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"Corr. facteur 9";"Corr. facteur 10";"Corr. facteur 11";"Corr. facteur 12";"Corr. facteur 13";"Corr. facteur 14";"Corr. facteur 15";"Corr. facteur 16";"Corr. facteur 17";"Corr. facteur 18";"Corr. facteur 19";"Corr. facteur 20";"Corr. facteur 21";"Corr. facteur 22";"Corr. facteur 23";"Corr. facteur 24";"Corr. facteur 25";"Corr. facteur 26";"Corr. facteur 27";"Corr. facteur 28";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"COR -facteur 9";"COR -facteur 10";"COR -facteur 11";"COR -facteur 12";"COR -facteur 13";"COR -facteur 14";"COR -facteur 15";"COR -facteur 16";"COR -facteur 17";"COR -facteur 18";"COR -facteur 19";"COR -facteur 20";"COR -facteur 21";"COR -facteur 22";"COR -facteur 23";"COR -facteur 24";"COR -facteur 25";"COR -facteur 26";"COR -facteur 27";"COR -facteur 28";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"CTR -facteur 9";"CTR -facteur 10";"CTR -facteur 11";"CTR -facteur 12";"CTR -facteur 13";"CTR -facteur 14";"CTR -facteur 15";"CTR -facteur 16";"CTR -facteur 17";"CTR -facteur 18";"CTR -facteur 19";"CTR -facteur 20";"CTR -facteur 21";"CTR -facteur 22";"CTR -facteur 23";"CTR -facteur 24";"CTR -facteur 25";"CTR -facteur 26";"CTR -facteur 27";"CTR -facteur 28";"mass";"chi.distance";"inertie"
"classe 11";0,253969986652443;0,668284710853034;0,0937886341988616;0,811572795166508;0,0678747722905767;-2,28429744783843;-0,520543784480468;-0,0482799981522254;0,0206639021260796;-0,0965921058714911;-0,395480634504983;1,77816761808371;0,478121005473047;-0,329432091424054;-2,68810970722159;0,460776969994102;-2,20922571157231;0,795435315455925;0,31883747098868;-0,901268758928698;-0,807712574774129;0,253377605359485;0,172851078553448;-0,0761908928256332;0,0707850275153872;-0,0498647602281715;0,0705490227316322;-0,00072728355398605;0,0508245191552941;0,133737255868826;0,0187689982514044;0,162412092930899;0,0135831115712289;-0,457134013842878;-0,104171315257429;-0,00966180186583766;0,00413526378952524;-0,0193300295039747;-0,0791436553148829;0,355847221783321;0,0956816611345032;-0,0659260090597377;-0,537944995418621;0,0922107696522112;-0,442110644553578;0,159182657604783;0,0638058117232011;-0,18036206524248;-0,161639584935517;0,0507059717049909;0,0345909887571688;-0,0152473351001694;0,0141655123673615;-0,00997894473593488;0,0141182830478234;-0,000145544114909449;0,00587657588883153;0,0337388944359397;0,000611359548893093;0,0401807135190091;0,000272869396903045;0,290588700758282;0,014088097077131;0,000114267968261425;1,90942829125862e-05;0,000368522278395186;0,00587905863742377;0,117189280561677;0,00818999899607426;0,00379132222346681;0,247670766916853;0,00685838480862711;0,156376934293932;0,0198023941951737;0,00310541317127059;0,0236002370730357;0,0187162562707519;0,00173179602293924;0,000804433896260599;0,000137729128620038;0,000118192579164951;5,7555323562158e-05;0,000111139072011345;1,16745891078213e-08;0,00248366569023619;0,0171969487259957;0,000338710584738221;0,0253619888210364;0,000177396528527808;0,20092485090569;0,0104338088485044;8,97558647068994e-05;1,64419384443139e-05;0,000359262274175718;0,00602252747827936;0,121751337228305;0,00880245865627617;0,00417888242774029;0,278241767851283;0,00817541626622691;0,187935370162909;0,0243634105225284;0,00391441671255516;0,0312778562998814;0,025121295611327;0,00247209297453039;0,00115046267506055;0,00022352930675871;0,000192935060727549;9,57449365892969e-05;0,000191650673563715;2,03674134591865e-08;0,0385059946059878;1,9110667871422;0,140630679557049
"classe 12";0,16072370599386;0,745064105829967;0,154263512652733;1,15676787464141;-0,106622231854817;-3,15524011680968;-0,342790989284363;-0,267872930489308;-0,349219199771613;-0,238621187150703;1,30168190198096;-0,963061543526667;-0,462163033869307;2,3329929905605;1,99948230955699;0,958022880629055;0,763082470326827;-0,012271646091365;-1,03072356619341;-0,0754525070359342;-0,227611190276937;0,00712493133700858;0,158699392178896;-0,38401561351973;0,058782245992938;0,0476582455628077;-0,525012876281159;0,203794153616598;0,0305545590971154;0,141641241483014;0,0293264368484423;0,219908644893528;-0,0202695381128084;-0,599830435830877;-0,0651666627227216;-0,0509242817326883;-0,0663887048353449;-0,0453633464928848;0,247457687425663;-0,183083887120976;-0,0878600181817696;0,443516230306188;0,380113810923013;0,182126006500171;0,145066642729509;-0,0023329149449293;-0,19594685128309;-0,0143439828679849;-0,0432702787773394;0,00135449300557962;0,0301697246652067;-0,0730037158174532;0,0111748643297276;0,00906012384115432;-0,0998081574580671;0,0387425145022654;0,00191860263078539;0,0341869756490649;0,00134830552029969;0,0665458113892687;0,000548907546012794;0,451964004031144;0,00498037682119188;0,0028675650382336;0,00444570365332404;0,00183342895471023;0,0519197609068255;0,028023100185652;0,00623827067205999;0,155007017794686;0,111707287404576;0,0241689445832514;0,0152090144969785;3,84219330714838e-06;0,0264563967082726;0,000134840602231842;0,00121159680034078;1,11631626680013e-06;0,000552792706734152;0,00285222014212227;6,64454664234909e-05;4,28587730625867e-05;0,00501753343242012;0,000747279580764851;0,000901017990156351;0,0193624749687094;0,00083004190617234;0,0466730330761711;0,000396523677022322;0,3472469315251;0,00409857023169041;0,00250282937928208;0,00425372894326687;0,00198605646042081;0,0590994337669919;0,0323505500273809;0,00745013251451759;0,189845564364907;0,139446853343835;0,0320129244490568;0,0203103094572994;5,25265927750717e-06;0,0370559539602028;0,000198573337690408;0,00180701104214487;1,77065909052777e-06;0,000878464293066355;0,00514364931682008;0,000120521891332784;7,92227088280984e-05;0,00961420761692775;0,00144862851114707;0,0348797679214922;2,11662081766328;0,156264279228367
"classe 13";-0,646204226727207;0,0536502378402803;0,701594138334693;-0,30817156646246;0,190510674009186;0,627616256237523;0,477017242566696;0,160988759627154;-0,545176160333042;0,451073621545843;1,25210687308305;0,667391121245149;0,168096162865251;-0,430911612467234;0,0886647222565932;1,01571804905596;-0,0206620007715457;-0,0390086794163481;-0,613899050267406;0,0722078561336605;0,827332593261828;0,213231772765976;2,35954869292094;-0,683675372867775;1,06154432422444;-1,07754977901793;2,47237702796353;2,97802970153046;-0,118223138874115;0,00981531728900053;0,128356729682337;-0,0563800241348857;0,0348539500963327;0,114822467498566;0,0872703603300893;0,0294529124066024;-0,0997400423088204;0,0825239718293831;0,229073098904723;0,122099283704662;0,0307532126604516;-0,078835329909856;0,0162212213090353;0,185825735895689;-0,00378011545823998;-0,00713664246254086;-0,112312903061665;0,0132104357266849;0,151360594720414;0,0390107777718508;0,431679709395013;-0,125078489443988;0,194209658298621;-0,197137858125441;0,452321666489958;0,544830882271374;0,0456947732424113;0,000261167108668665;0,0410899451947978;0,00695849302871579;0,00258192764756777;0,0263468781697084;0,0142093215295131;0,0015259788193088;0,0159631933925878;0,00965256469049938;0,0707795060478532;0,0198276262705246;0,00121588130582983;0,0077911697504302;0,00032363081559561;0,040027092096127;1,64287546834244e-05;5,72002387502031e-05;0,0138274463967923;0,000181946629246665;0,0235848405148062;0,00147309752396935;0,180041011372656;0,0133194695020462;0,0319264805158641;0,032280488264262;0,163938720988451;0,235103720188338;0,0135240505149857;9,32203005470014e-05;0,0159418639856143;0,00307575916966658;0,00117545449916007;0,0127572058545149;0,00736945465244385;0,000839379395278379;0,00962589031665434;0,00658964557772263;0,0507750073045252;0,0144254059913512;0,000915130005601615;0,00601372537175103;0,000254606162731153;0,0334128510923878;1,38264899539314e-05;4,92821551742811e-05;0,0122056557976695;0,00016886362084451;0,022168048527956;0,0014725533250749;0,180312188177698;0,015137950051011;0,0364958481387685;0,0376046784903067;0,197968729067519;0,287226988887187;0,0323867370759015;1,7437819352384;0,0984807946064763
"classe 14";-0,468611676620087;-0,584788705197326;-1,05697063960835;0,0598639256166741;-0,0985476272178651;-0,360891090379505;0,875169539381389;0,285073175436946;0,386832135068606;-0,464880386954709;0,644336760082222;-2,69530723678269;-0,307916851277106;-1,52175539921245;-0,484904157477713;0,0465078335749761;-0,0982109360416399;-0,0153385281322942;1,47472075642272;-0,394241440832738;-1,10787268472463;1,20988335658189;0,700880520361338;-1,18252323010228;2,61203001851794;1,09242555618042;-0,650672475644861;-0,263433107837175;-0,0873316875411114;-0,108982739927046;-0,19697978997062;0,0111563964531301;-0,0183655914214144;-0,0672565996833782;0,163098865376155;0,053126976397977;0,0720910400575886;-0,0866363147208426;0,120080269891296;-0,502304447741779;-0,0573841830795352;-0,283598283330365;-0,0903679965332179;0,00866732049717285;-0,0183028447805027;-0,00285852788784872;0,274832785301491;-0,0734718574980689;-0,206466027128348;0,225477000531214;0,130617911720265;-0,220378096393707;0,486784689341294;0,203587260186047;-0,121261010277145;-0,0490940772700197;0,0208457851065989;0,0269177178467698;0,0809011345786364;0,00022778522809006;0,000599325686859045;0,00755715313880957;0,0414910743234407;0,00415083252012395;0,00697198201777487;0,00889396496409353;0,0162598169956268;0,280537896671666;0,00353922034930716;0,0842909755689816;0,00839701780256678;7,27989351805848e-05;0,000321991720926974;7,67198643792957e-06;0,0692201845991764;0,00470505566586447;0,0366874470763964;0,0411414672617774;0,0137805528816707;0,0345677827771748;0,167685772056011;0,028781552766961;0,00985013361382731;0,00159590585925094;0,00737082732432529;0,0114785750249246;0,0374986707106098;0,000120287475537554;0,000325973555370936;0,00437161941549239;0,0257083623339525;0,00272773849101003;0,00502267543387555;0,00725391518150199;0,0139352846189609;0,243840915397123;0,0031824159280172;0,0777283999760386;0,00789226829798317;7,26009401596354e-05;0,000323749961835262;7,89691384170918e-06;0,0729977730266968;0,00521692474548607;0,0411973930266034;0,0491334240148369;0,0164883806441165;0,0469363579537296;0,229005731952113;0,0400565672183222;0,0142106812116593;0,00232932847751373;0,0335652607483625;1,87223181456107;0,117654696276325
"classe 15";-0,411956512188092;-0,551400923884668;-0,880018186533547;0,131359328840947;-0,00964395453486083;-0,593563783336585;1,44851798610518;0,0346564973790708;-0,00632749103693156;-0,661881047773032;1,28184386905465;-1,66375006833342;0,197258725701863;-0,228650780866846;-0,512462438439182;-0,474662997129698;-1,67145661807596;-0,852879254175596;0,457214100014562;0,310364743289024;1,83634815282049;-0,605864005974712;-0,902269507174618;1,39095985591776;-1,79957478086705;-0,528935474943789;0,599364728539224;0,34729622057429;-0,0850554096858251;-0,113846073783486;-0,181694681773625;0,0271213616002274;-0,00199115799771491;-0,122551311297904;0,299071108479551;0,00715542173904684;-0,00130641785360071;-0,136656569361172;0,264658409832168;-0,343509422694371;0,0407274098898459;-0,0472088321612302;-0,105806562975609;-0,0980022271504588;-0,345100570609802;-0,176091388848648;0,0943996063669909;0,064080065762939;0,379145224903353;-0,125090900902049;-0,186288844354341;0,287187256182041;-0,371552738501291;-0,109207700783158;0,123749014832568;0,0717051956925924;0,0190247316987979;0,0282617476715918;0,0662271110565356;0,001295211715597;6,77804748999353e-06;0,0241415106101841;0,13422760108433;7,24461966798812e-05;2,2029163031959e-06;0,0212910269138334;0,0759947949276689;0,126233581876983;0,00171528735378452;0,00224729717826545;0,0110754425092935;0,00895503552183834;0,11013845347509;0,0280116895313137;0,00785735089944571;0,00344356853885024;0,119034150975127;0,0121833529654598;0,0269696291194381;0,0564813548072373;0,0939947149334803;0,007968189602922;0,00987014118217494;0,00327559669029326;0,00693863823750099;0,0124310118048411;0,0316631993193606;0,000705494027728696;3,80261019792659e-06;0,0144047686843476;0,0857865661525882;4,91067096592778e-05;1,63694684522128e-06;0,0179114766586051;0,0671802724918507;0,113174262378862;0,00159090389994794;0,00213755293117415;0,0107373121152937;0,00921175235960481;0,114225145069517;0,0297403860130641;0,00854694147693572;0,00393836770105975;0,137873736310189;0,01500796485958;0,0332846550663631;0,0791044093710235;0,132407107020071;0,0114387058206341;0,0146877023860953;0,00493141570937234;0,0408857058676881;1,72285110333468;0,121357603231145
"classe 16";-0,642324050119229;0,286965203770586;1,17906829685016;-0,280139739681651;0,460077824480229;0,616065588999458;-0,0937519203373878;1,11369767286135;-0,14522930220514;0,703728247369114;1,16401251739926;0,470189726518414;-0,020117096515838;1,03900507778499;-0,431001576654378;-0,63748661713347;0,735384295430963;0,280935632873342;0,965304850957357;-0,663260935849143;0,333023974191857;2,95567929582592;-2,1062312464817;0,493945893137188;0,454986021641339;-1,74506462821525;-0,71245401363403;0,162003268528637;-0,12390701594183;0,0553567970431006;0,227447242909869;-0,0540401362586864;0,0887509510530902;0,11884164814193;-0,0180851404920392;0,214836974078731;-0,0280153443736271;0,135752144341;0,224542919610605;0,0907015795665563;-0,00388067268885321;0,200428457743175;-0,0831420203237835;-0,122973854734535;0,141858729406788;0,0541936674091587;0,186211373424516;-0,127945829424569;0,0642417279433062;0,570162991030555;-0,406300882843397;0,0952842442128555;0,0877687208292429;-0,336630320268492;-0,137435381422798;0,0312511131608421;0,0422640555340081;0,00699470688610514;0,108636920469493;0,00538288832616544;0,0140962601723387;0,0237646029222655;0,000513808630305907;0,068364066081008;0,00106045056338467;0,0219934667548249;0,0572632368960625;0,00921280778807175;1,63020433767336e-05;0,0424030869894703;0,00715882479076571;0,0147599779483767;0,0194815928981601;0,00277731323171524;0,0320046367056675;0,0143707625999406;0,00357733439546314;0,264958677337207;0,134295519102906;0,00650851150796122;0,0054904349802314;0,0792545685117033;0,0127438802479724;0,000651305685048917;0,0148021311657722;0,00295443445824567;0,0498762514559887;0,00281556347810697;0,00759413797900649;0,0136166346383895;0,000315337939928802;0,0444990260827171;0,000756701130853843;0,0177674805713088;0,0486106225249464;0,0079316246364898;1,45193268099675e-05;0,0387303321687671;0,00666459248966207;0,014580016840637;0,0194019143778293;0,00283158456138084;0,0334306529408947;0,0157828242473125;0,00397893532563269;0,313422738207789;0,15915782088179;0,008753356963136;0,00742697547909951;0,109254394106789;0,0182108222968281;0,000941593464159314;0,0358769802597285;1,80228821262101;0,116537142862934
"classe 17";-0,444788894214949;0,355609532479497;1,15203903637309;-0,158460199369977;0,439805911907344;0,454540771264611;-0,506927502160245;0,986678914505866;-0,0115680533114239;-0,0861809351677819;2,25436980227827;0,646111373110942;0,8654689583527;0,584301733896519;0,637039233998704;-2,70520227890688;-0,24581095170874;0,843727595165485;1,7141163991956;0,450704316748547;-1,55271984772569;-2,07187724436649;0,649220558874046;-0,432126630693417;-0,475697224000153;1,15786755668898;0,32065342230983;-0,324699197896147;-0,0803682952478994;0,0642545986893913;0,20816035340935;-0,0286319560889327;0,0794679270091206;0,0821303485368687;-0,0915960350916636;0,178281659787942;-0,00209021568674029;-0,0155719149744715;0,407338987604964;0,11674497783686;0,156380399055485;0,105576678901882;0,115105745463513;-0,488799289470144;-0,0444152437235723;0,152451981960436;0,309721341183586;0,0814371448322294;-0,280558819661055;-0,374364657612564;0,117306772348009;-0,0780803682190527;-0,0859530789646355;0,209213500751154;0,0579384270866979;-0,0586694527284278;0,0169583651453072;0,00898816715897056;0,0867855106192809;0,00144118467422266;0,0107789570450484;0,0108251932690344;0,0125703123090995;0,0449012329218599;5,63009598780429e-06;0,000276006582015519;0,179731508616017;0,0145570649921535;0,0252480445208169;0,0112214711053959;0,0130866861542475;0,2224110520991;0,00182142598842957;0,0209618218982464;0,0844457612015937;0,00555274490463875;0,0650740833500351;0,108944392115411;0,010676951219238;0,00416829351569332;0,00502209806864726;0,0291966050888742;0,00216009611846176;0,00218933922217631;0,00625485209033056;0,00399812126846428;0,041960781183323;0,000793870328948627;0,00611549056064563;0,0065321306637094;0,00812457928886891;0,0307794509906627;4,23087054586595e-06;0,000234818105138337;0,160679137220196;0,0131984808266961;0,0236816613202092;0,0107940276079844;0,0128304395663679;0,23137086147531;0,00191034422981301;0,0225067963535346;0,092894455654372;0,00642232988882;0,0762246402353016;0,135717926374782;0,01332581263786;0,00590379456998504;0,00715435372131144;0,0423864402686109;0,00325073025515975;0,00333327853760147;0,0316161639054461;1,97023299141201;0,122728195417932
"classe 18";-0,804546262398498;-1,4756615556129;-2,48433122170876;-0,742854327298073;0,0200818494888395;-0,0949729997439666;-2,36338466210964;1,01759026985644;-1,99387001370057;0,23186054132732;-0,272086839822161;0,520813654431408;-0,71678641589427;0,184176359637844;0,220555444166505;-0,228639525114767;-0,00413012358313378;-0,0390455409872304;-0,0613398307766403;0,0445174621693553;0,123864872927197;-0,156446592864965;4,14293497568585e-05;0,44804190448616;0,196670554097933;0,0514283267473;0,0368104504422626;0,0862824194495164;-0,173511880440204;-0,318247468634551;-0,53578147343563;-0,160207134439199;0,00433093736230648;-0,0204822824327043;-0,509697622239485;0,219457860277763;-0,430006516218411;0,0500040338334957;-0,0586794090371302;0,112320895345318;-0,154585217418122;0,0397202597127536;0,0475659283340252;-0,0493093757310487;-0,000890720077703903;-0,0084207280005283;-0,0132288096798927;0,00960082587470224;0,0267132271027067;-0,0337399398706272;8,93483037295736e-06;0,0966266291905269;0,0424148110103916;0,0110912524224709;0,00793869883510114;0,0186080347983778;0,047151669352107;0,131527569844609;0,342965744581384;0,0269156871532967;1,90976947961706e-05;0,000401614328018073;0,232189247396431;0,0405855448210415;0,142137226820164;0,00169773398596847;0,00222488666750832;0,00803790170059581;0,0147171327042117;0,000947462723124851;0,00133306648065197;0,00135013877990613;4,36972477311677e-07;3,8149278276737e-05;9,18969927292469e-05;4,60366805033228e-05;0,000351914442689885;0,000527871208691323;3,69485910053823e-11;0,00380796034104286;0,000729493716232722;4,89483764879224e-05;2,41914833492261e-05;0,000131375436755746;0,0287683268099075;0,096780104466739;0,274303630196648;0,0245256132551982;1,79233826192236e-05;0,000400878598558589;0,248245500686885;0,0460212543634398;0,17668767027262;0,00238927561894786;0,00329024042157261;0,0120552795059572;0,0228345308375834;0,00150757986928287;0,00216196234274326;0,00232335289132807;7,58121222769286e-07;6,77571997688859e-05;0,00016722365343846;8,80791991233133e-05;0,000681881461538786;0,00108778929170204;7,62831809424211e-11;0,00892174548358732;0,00171906082386187;0,000117548569797273;6,02219514157201e-05;0,00033086984637917;0,0444439408018494;2,13726379174868;0,203015322324743
"classe 19";-0,524985012242649;-0,292525138398583;-0,546182976947158;-0,000611851691827622;-0,243497774007531;-0,399088255833869;1,34799459266911;0,448450202649098;1,76694774829489;2,27430430002512;-0,507772968240387;0,31856008533857;-2,31657038871483;0,391710491959964;-0,725971199662805;-1,11615151107887;0,625550268887524;1,10409452403572;-1,01099679175543;0,430537981087585;0,261602835182474;-0,707219190097595;0,259919965637257;0,29855281890372;0,208952170582393;0,121034373035579;-0,0322662497780493;-0,108864328461619;-0,110781965614495;-0,0617284476084603;-0,115255145119107;-0,000129112510842289;-0,0513827278841256;-0,0842153212071162;0,284452864617346;0,0946316442777293;0,372860062914978;0,479922083272405;-0,107149892274595;0,0672223236800075;-0,488841043384963;0,0826584706976142;-0,153193928593501;-0,235529501676049;0,13200317487541;0,232985244806081;-0,213339827249865;0,0908518199649744;0,0552032450755837;-0,149236892810743;0,0548481271355581;0,0630004044812912;0,0440929391062951;0,0255405877103442;-0,00680880118491537;-0,0229724735202647;0,0281928018532026;0,00725803496712886;0,0232786328074217;2,56412909384824e-08;0,00394287421978317;0,00995855169567126;0,106071565319709;0,0110688712934017;0,156751233471118;0,229383669489803;0,0108813147807136;0,00422289306831779;0,215865915540883;0,00601830468571559;0,0202817033850474;0,0451826287935329;0,0140767312550074;0,042835648718426;0,0350562216969645;0,00604665992339938;0,00220432212691419;0,0151479278833882;0,00204225669684327;0,00237436181340729;0,0011563413226363;0,000380715318758461;2,6101569187364e-05;0,00029369066232809;0,0117494509406065;0,0036479606861592;0,0127174512871111;1,59593828375758e-08;0,00252763146534907;0,00678987310499381;0,0774640256222003;0,00857338272523555;0,133097891651281;0,220506251895408;0,010991650646273;0,00432619887843743;0,228778265897655;0,00654115094148546;0,0224679033096948;0,0531092374063623;0,016682002907345;0,0519680324222885;0,0435735874450904;0,00790217607352243;0,00291748515715912;0,0213221912999199;0,00288007000516415;0,00379984703794727;0,00186130496658991;0,000624512610134256;4,43834180673329e-05;0,000505236779535431;0,0426308274596016;1,80357176840419;0,138672587626382
"classe 20";-0,308571142722786;-0,0201434795140029;0,262693834665709;-0,150963075345144;0,196358995945422;0,185154434530173;-0,127714388048321;-0,312793449767747;-0,00782614897277858;0,446046290569617;0,11843099500552;0,0425357292375073;0,892827764303538;-0,851744835567554;0,287062170441257;0,208294638674107;-0,371126392085077;-0,33786854703923;-0,293778727423433;0,515391851317273;0,477620090914712;-1,45040120794982;1,35618658742851;-0,305323252380613;0,610580501848986;-3,06861552936733;-2,75080643665929;-1,17342362447518;-0,0607042465644894;-0,00396276442539315;0,0516789456389462;-0,0296984989167248;0,0386290979767185;0,0364248592627656;-0,0251248565679491;-0,061534887970768;-0,00153961408283982;0,0877493072196943;0,0232985633661524;0,00836792245914488;0,175643244749541;-0,167561127239865;0,0564728529701125;0,0409771600563881;-0,0730105473017657;-0,0664678343051703;-0,0577941804523676;0,101391444914859;0,0939607233106945;-0,285332943864805;0,266798392954955;-0,0600652991424913;0,12011761373619;-0,603679242532681;-0,541157642638561;-0,230844000499201;0,0133299123865804;4,71014090956145e-05;0,00736975682449135;0,00213629524124988;0,00350910841365497;0,0029335856387868;0,0013030905023633;0,00736991427567978;4,20854545816999e-06;0,0120752870424674;0,000810112296138959;0,000103040363030075;0,0438834431032659;0,0389435042763421;0,00434000090027739;0,00215354337660111;0,00678099332090589;0,00548985170364921;0,00405115155429906;0,0118587782319927;0,010056053825574;0,0871954271374545;0,0760925581787106;0,00339857262422817;0,0135129566353657;0,334919247932181;0,259634228419136;0,0466982758410203;0,00354770416334629;1,51183975893446e-05;0,00257120403118872;0,000849137946047159;0,00143660834699847;0,00127733559924424;0,000607738057691722;0,00364545783844588;2,28209122524168e-06;0,00741304512920755;0,000522597750611423;6,74131383256845e-05;0,0297010740220135;0,0270306069741836;0,00307035582041665;0,00161656422470411;0,00513192687249348;0,00425336162429777;0,00321571440039567;0,00989718926873924;0,00849966783417721;0,0783814124980775;0,0685292012444777;0,00347341391569904;0,0138906523796554;0,350850206991143;0,281940096308782;0,0513034339476306;0,0372594791831924;1,5416908843172;0,08855873188363
"classe 21";-0,450432679126547;-0,432777021567699;-0,508590250607696;-0,340970982450035;-0,186810375662911;0,313357340165043;-0,528106646140709;-0,195121853592248;2,44298100621535;1,50188264237618;-0,806777182687713;0,692688974484847;1,48199867474353;1,29972423980473;1,33180468004316;1,28412856665662;-1,11477398925437;-1,68359384781167;1,4703532766098;-0,0465015451818232;0,273041599768432;0,0637587198619507;-0,136636738953311;0,190520516982817;0,543024228416507;0,761976182625873;0,447175994240478;-0,212736790928349;-0,0894208954383408;-0,0859158551035089;-0,100966465640858;-0,0676903164048781;-0,0370860105029306;0,0622083948350972;-0,104840903809232;-0,0387360235532682;0,484986012867113;0,298157076402638;-0,160163197384018;0,137514153011307;0,294209667005021;0,258024141524606;0,264392821740569;0,25492805386824;-0,22130740718857;-0,334230788311665;0,291897796714273;-0,0092315899847419;0,0542048245490438;0,0126575226138426;-0,0271254287559079;0,0378225559944171;0,107802375360239;0,151269203391771;0,0887743711247906;-0,0422329800190798;0,0193418043197158;0,0148051847144868;0,0188109177488725;0,00742121769387263;0,00216280663590871;0,00572177537804894;0,0151725548917783;0,00195289767281473;0,279252138521101;0,0932245124365282;0,0256001321583192;0,0186078711434846;0,082334428791777;0,0617502859363666;0,0636120644120078;0,0557358951349822;0,0416623551251103;0,0928239980837514;0,0691037654774717;6,57385537833969e-05;0,0022378995061154;0,000114740597429503;0,000525967364040272;0,000901116253005524;0,00727819118921066;0,0140623683252729;0,00467217789649878;0,00104519403824441;0,00769291068524861;0,00710165050006108;0,00980769539607646;0,00440824526415774;0,00132322255580415;0,00372315101577123;0,0105748489786445;0,00144358623970574;0,226292983639544;0,0855269340654699;0,0246796002958036;0,0181931314670084;0,083277281244663;0,0640520958575728;0,0672530494249726;0,0625241681651771;0,0471199218509303;0,107474533301528;0,0819736541530762;8,19909042288404e-05;0,00282675746292108;0,000154138129811238;0,000707890174657058;0,00137630412133835;0,0111807084300479;0,0220147471145085;0,00758207140759145;0,00171599538392324;0,0379167327697573;1,86825882260306;0,132344223879513
"classe 22";1,70725093335953;-0,0297586369376688;-0,0583237562082993;0,410321697267387;0,349407133999703;-0,187108956584295;-0,129262130837586;0,0445651119634246;0,182033605191485;0,148264903620461;0,154876323984952;0,532294512387022;0,0972266160346918;-0,952293513916419;0,000416677043810428;-1,63857985215746;0,243933731800217;-2,76158368535285;-1,47466651394105;0,333784064758236;-0,805662801423662;0,604262309395204;-0,259363024183131;-0,0401787423676197;0,189358386695334;0,166970992145884;0,0483100130850296;0,351890259802514;0,397231117939606;-0,00692402996426984;-0,0135703606472598;0,0954707614068563;0,081297590027761;-0,0435351936544178;-0,0300758018265244;0,0103690962473217;0,0423542966530995;0,0344972331047254;0,0360355318112825;0,123850536612409;0,0226220039633811;-0,221572944988979;9,69494786609263e-05;-0,38125321461971;0,0567567819661425;-0,642545833879169;-0,343115014011561;0,0776625243562939;-0,187455943961391;0,140595496537518;-0,0603467610035072;-0,00934850667598721;0,044058575203243;0,03884963398033;0,0112404334538454;0,0818753462435355;0,347750879449038;8,76088196784804e-05;0,000309600185031909;0,0134501030305536;0,00946924947078161;0,00255315117528139;0,00113761258951461;0,000127495243438368;0,0019404201877582;0,00113702800215671;0,00118070492313067;0,0137518280809576;0,000443498855896943;0,0414872363160195;7,79280630897835e-09;0,113576767302734;0,00249660708759762;0,312563559106504;0,0869925936347339;0,00423889727646322;0,0243851752821498;0,0128980857006232;0,00237179014427895;5,01563950704464e-05;0,00110761913956677;0,00084507265273431;6,82453451991699e-05;0,00357900681030417;0,149688897587869;4,54800509129293e-05;0,000174697159750322;0,00864656951324364;0,006269868151007;0,00179797656240029;0,000858099193844789;0,000101996407700571;0,00170175883161788;0,00112894189898454;0,00123187016310437;0,014551201345799;0,000485473147459444;0,0465732478399641;8,91649193228612e-09;0,137889149642526;0,00305589615496714;0,391661866292752;0,111681826887345;0,00572171300851888;0,0333350796044844;0,0187519261783434;0,0034547052117537;8,2906303117646e-05;0,00184146709096104;0,00143178209746385;0,000119858595005979;0,00635930074344068;0,0513564354191691;1,67000927628935;0,143229553911438
