"";"X.rts_a";"X.rts_i"
"réaction";0,3816;-0,3816
"mai";0,507;-0,507
"légende";0,6862;-0,6862
"jurer";-1,1097;1,1097
"amour";11,4396;-11,4396
"raison";-1,5093;1,5093
"semaine";-1,3077;1,3077
"énergie";0,7794;-0,7794
"repos";3,1638;-3,1638
"léman";0,3125;-0,3125
"course";1,3653;-1,3653
"beau";8,9313;-8,9313
"rassembler";2,8397;-2,8397
"vieux";2,0984;-2,0984
"ville";-0,5888;0,5888
"genève";-0,2715;0,2715
"fribourg";0,5464;-0,5464
"vaud";-0,4265;0,4265
"neuchâtel";-0,7394;0,7394
"valoir";1,647;-1,647
"question";6,3677;-6,3677
"assurer";-0,8157;0,8157
"ski";2,8227;-2,8227
"train";-0,3077;0,3077
"cff";-1,2265;1,2265
"introduire";-0,6191;0,6191
"interdiction";0,3506;-0,3506
"finir";1,8131;-1,8131
"cigarette";0,6283;-0,6283
"vraiment";1,8356;-1,8356
"cuisine";5,3257;-5,3257
"partager";1,8891;-1,8891
"secret";6,1759;-6,1759
"nombreux";2,1948;-2,1948
"fan";1,0812;-1,0812
"travers";0,4328;-0,4328
"journal";1,8114;-1,8114
"livre";0,565;-0,565
"rencontrer";1,5315;-1,5315
"complet";5,4082;-5,4082
"drôle";5,3257;-5,3257
"métier";6,879;-6,879
"avis";4,3645;-4,3645
"attendre";-0,4034;0,4034
"transport";0,3125;-0,3125
"adapter";-0,4069;0,4069
"tv";3,1638;-3,1638
"emji_ballon_de_football";-3,0739;3,0739
"novembre";-6,4647;6,4647
"affronter";0,9696;-0,9696
"match";0,9461;-0,9461
"mondial";-2,6489;2,6489
"nati";0,6283;-0,6283
"arrivée";-0,341;0,341
"équipe";0,3843;-0,3843
"garder";-0,2331;0,2331
"époque";2,8397;-2,8397
"conseil";-3,3388;3,3388
"sécurité";-1,6681;1,6681
"onu";-1,1175;1,1175
"voter";-0,5832;0,5832
"lundi";-1,9551;1,9551
"plan";-3,1316;3,1316
"paix";-0,4931;0,4931
"donald";-4,5671;4,5671
"trump";-5,2922;5,2922
"gaza";-5,6757;5,6757
"prévoir";-4,3234;4,3234
"mot";4,8477;-4,8477
"manifestation";-2,8068;2,8068
"récent";-0,6191;0,6191
"cessez_le_feu";-2,9649;2,9649
"guerre";-0,6403;0,6403
"terme";-0,4069;0,4069
"signe";0,9696;-0,9696
"mouvement";0,2644;-0,2644
"lausannois";4,8811;-4,8811
"salle";4,4378;-4,4378
"eau";1,8517;-1,8517
"rendre";-0,5727;0,5727
"veille";0,9696;-0,9696
"bain";0,7414;-0,7414
"st";0,2755;-0,2755
"marier";1,5315;-1,5315
"salon";3,1638;-3,1638
"mariage";2,2303;-2,2303
"union";-0,5963;0,5963
"association";-1,9888;1,9888
"dénoncer";-0,4921;0,4921
"voiture";4,367;-4,367
"obligatoire";0,8852;-0,8852
"société";0,6224;-0,6224
"tuer";-1,7086;1,7086
"petit";35,3005;-35,3005
"feu";0,4739;-0,4739
"liberté";1,2345;-1,2345
"bientôt";-0,2565;0,2565
"interdire";-0,4919;0,4919
"individu";-0,7416;0,7416
"sortir";0,4923;-0,4923
"parent";0,8968;-0,8968
"soirée";2,3865;-2,3865
"vivre";5,8585;-5,8585
"rencontre";5,6263;-5,6263
"suivre";2,9075;-2,9075
"temps";9,3767;-9,3767
"projection";3,1916;-3,1916
"inviter";1,6077;-1,6077
"plonger";0,507;-0,507
"programme";1,0336;-1,0336
"regard";2,8397;-2,8397
"événement";0,9235;-0,9235
"quotidien";1,2783;-1,2783
"personnalité";-0,3128;0,3128
"témoignage";2,7137;-2,7137
"actuel";-0,7034;0,7034
"inédit";-1,9336;1,9336
"théâtre";-0,3128;0,3128
"inscrire";-0,4069;0,4069
"chanter";3,3365;-3,3365
"claude";4,4378;-4,4378
"champion";3,5675;-3,5675
"bel";2,9614;-2,9614
"seul";0,9461;-0,9461
"miracle";35,9408;-35,9408
"montrer";-0,8115;0,8115
"ouvrier";0,4458;-0,4458
"exprimer";0,3125;-0,3125
"époux";0,3506;-0,3506
"clip";16,485;-16,485
"diffuser";15,442;-15,442
"samedi";3,7963;-3,7963
"18h45";18,2155;-18,2155
"jour";-0,3641;0,3641
"réaliser";-0,3523;0,3523
"occasion";6,899;-6,899
"moment";1,0812;-1,0812
"emji_feu";-1,0018;1,0018
"propre";4,1321;-4,1321
"couple";2,5924;-2,5924
"américain";-3,6036;3,6036
"voyage";4,6047;-4,6047
"donner";2,1997;-2,1997
"dossier";0,2644;-0,2644
"ordre";0,3506;-0,3506
"occuper";1,8114;-1,8114
"style";3,9763;-3,9763
"chaussette";3,5684;-3,5684
"simple";3,5495;-3,5495
"mode";6,8656;-6,8656
"commun";0,4075;-0,4075
"apprendre";1,1017;-1,1017
"aimer";20,8858;-20,8858
"poser";0,7794;-0,7794
"plutôt";6,1759;-6,1759
"mort";-1,3944;1,3944
"médecin";0,565;-0,565
"mettre";-1,7761;1,7761
"terre";2,3865;-2,3865
"vie";14,1448;-14,1448
"compter";0,3506;-0,3506
"étude";-5,5017;5,5017
"spécial";1,2345;-1,2345
"solution";0,9358;-0,9358
"présent";2,1312;-2,1312
"reportage";4,2807;-4,2807
"froid";1,4871;-1,4871
"règle";0,3292;-0,3292
"manquer";1,128;-1,128
"logement";-0,3128;0,3128
"développer";0,2896;-0,2896
"appeler";1,7066;-1,7066
"sensible";1,5152;-1,5152
"maison";1,9071;-1,9071
"entier";1,2646;-1,2646
"compte";1,0888;-1,0888
"fou";3,9763;-3,9763
"manger";3,1638;-3,1638
"dimanche";-7,3022;7,3022
"soir";-0,7044;0,7044
"état";-3,8853;3,8853
"civil";-0,4931;0,4931
"nom";-0,2746;0,2746
"particulièrement";-2,173;2,173
"exister";2,1202;-2,1202
"lausanne";0,4928;-0,4928
"école";2,569;-2,569
"retourner";0,9696;-0,9696
"élève";0,4648;-0,4648
"femme";0,8661;-0,8661
"traditionnel";0,2644;-0,2644
"glisser";3,5684;-3,5684
"ouvrir";-0,3539;0,3539
"sport";2,1312;-2,1312
"alcool";1,2354;-1,2354
"domaine";-1,2761;1,2761
"famille";0,5885;-0,5885
"vin";1,5269;-1,5269
"caméra";2,4949;-2,4949
"fils";1,2354;-1,2354
"jean";5,35;-5,35
"âge";3,053;-3,053
"bande";-1,4378;1,4378
"main";2,5924;-2,5924
"objectif";-0,8157;0,8157
"record";-0,8808;0,8808
"personnel";-0,495;0,495
"corps";2,7137;-2,7137
"esprit";3,7166;-3,7166
"forme";-0,3282;0,3282
"part";-0,341;0,341
"vacance";7,6077;-7,6077
"poste";-1,8744;1,8744
"service";-3,4448;3,4448
"animal";-0,3344;0,3344
"voir";0,8257;-0,8257
"vrai";3,5684;-3,5684
"jeudi";-8,8719;8,8719
"offrir";-1,5546;1,5546
"émotion";1,8114;-1,8114
"jeunesse";3,9127;-3,9127
"ambiance";5,2758;-5,2758
"télévision";8,3591;-8,3591
"parole";0,7794;-0,7794
"manière";0,7414;-0,7414
"changer";1,6077;-1,6077
"scène";-0,3282;0,3282
"comédien";6,2138;-6,2138
"travailler";1,1017;-1,1017
"tour";0,8586;-0,8586
"adolescent";1,2345;-1,2345
"acteur";-0,4202;0,4202
"cinéma";3,5314;-3,5314
"décéder";-0,5832;0,5832
"film";0,5464;-0,5464
"philippe";0,6862;-0,6862
"début";0,628;-0,628
"effet";-1,1674;1,1674
"citoyen";-0,4136;0,4136
"représentant";0,2204;-0,2204
"défendre";-0,4002;0,4002
"espèce";-2,7904;2,7904
"menacer";-0,9326;0,9326
"entendre";0,7794;-0,7794
"avenir";-0,5963;0,5963
"canton";-2,9406;2,9406
"affaire";-1,1838;1,1838
"marquer";-2,272;2,272
"fédéral";-4,4672;4,4672
"peur";3,1638;-3,1638
"avion";1,5315;-1,5315
"pilote";0,4648;-0,4648
"ligne";-4,2898;4,2898
"armée";0,8586;-0,8586
"porte";-0,2898;0,2898
"répondre";0,7264;-0,7264
"document";1,2978;-1,2978
"achat";-0,7416;0,7416
"présenter";0,628;-0,628
"gagner";1,2354;-1,2354
"travailleur";-0,495;0,495
"fille";2,1149;-2,1149
"journaliste";1,5269;-1,5269
"choisir";1,128;-1,128
"rêve";3,5495;-3,5495
"matin";0,7316;-0,7316
"préparer";0,6862;-0,6862
"appétit";3,1638;-3,1638
"star";0,4458;-0,4458
"plateau";3,9127;-3,9127
"également";-1,2843;1,2843
"dizaine";-0,7416;0,7416
"art";0,7681;-0,7681
"humour";3,1638;-3,1638
"légendaire";1,5175;-1,5175
"blanc";3,234;-3,234
"bas";0,3292;-0,3292
"faux";-0,5832;0,5832
"éviter";0,4075;-0,4075
"helvétique";2,8397;-2,8397
"préférer";2,9614;-2,9614
"tête";1,742;-1,742
"revenir";-0,3171;0,3171
"lieu";-0,7973;0,7973
"chercheur";-2,1025;2,1025
"bord";0,3506;-0,3506
"rêver";4,4378;-4,4378
"travail";-0,2988;0,2988
"vitesse";0,4458;-0,4458
"garantir";0,4458;-0,4458
"malade";0,9696;-0,9696
"porter";0,2473;-0,2473
"couper";-0,3344;0,3344
"mythique";2,5924;-2,5924
"valaisan";3,5684;-3,5684
"vélomoteur";4,8817;-4,8817
"génération";1,3334;-1,3334
"jeu";3,7551;-3,7551
"parler";5,0609;-5,0609
"autorité";-2,7904;2,7904
"policier";-0,9326;0,9326
"vaudois";0,942;-0,942
"lac";2,7137;-2,7137
"accueillir";-0,7267;0,7267
"haut";0,7681;-0,7681
"couleur";0,8332;-0,8332
"pierre";0,9696;-0,9696
"radio";3,2997;-3,2997
"vert";0,2473;-0,2473
"geste";-0,2565;0,2565
"coeur";1,6723;-1,6723
"saint";0,4923;-0,4923
"journée";2,85;-2,85
"lever";1,8114;-1,8114
"passage";0,9358;-0,9358
"niveau";-2,6462;2,6462
"habitant";-0,7267;0,7267
"participer";-0,5683;0,5683
"concours";1,3334;-1,3334
"premier";-3,1571;3,1571
"tenter";0,507;-0,507
"témoigner";1,8356;-1,8356
"changement";-0,4931;0,4931
"village";1,2198;-1,2198
"soleil";7,7408;-7,7408
"santé";-1,1082;1,1082
"frère";-0,3128;0,3128
"carte";0,4328;-0,4328
"terminer";-0,3128;0,3128
"national";-2,7304;2,7304
"florilège";5,3257;-5,3257
"revoir";0,7794;-0,7794
"final";-0,8157;0,8157
"euro";-2,4442;2,4442
"féminin";1,2978;-1,2978
"café";1,2646;-1,2646
"pain";1,2646;-1,2646
"difficile";0,7264;-0,7264
"cas";-0,2978;0,2978
"chaud";0,2204;-0,2204
"montagne";3,1916;-3,1916
"passion";9,0149;-9,0149
"paléo";3,1638;-3,1638
"festival";4,7759;-4,7759
"new";-0,341;0,341
"york";-0,3282;0,3282
"fois";0,4182;-0,4182
"marque";-1,1784;1,1784
"oublier";5,6323;-5,6323
"homme";2,2299;-2,2299
"tell";2,2303;-2,2303
"évoquer";4,1434;-4,1434
"sentiment";0,2896;-0,2896
"fermer";-1,2265;1,2265
"montreux";2,1582;-2,1582
"the";-1,8476;1,8476
"installer";0,7264;-0,7264
"amateur";0,4089;-0,4089
"football";0,5713;-0,5713
"juin";0,6743;-0,6743
"départ";-0,2746;0,2746
"servir";2,7628;-2,7628
"musique";4,4065;-4,4065
"chaîne";-0,5963;0,5963
"milieu";0,9852;-0,9852
"scolaire";0,8332;-0,8332
"bois";1,0573;-1,0573
"besoin";-1,1382;1,1382
"pied";1,2646;-1,2646
"route";1,5786;-1,5786
"rire";7,5461;-7,5461
"jouer";0,8968;-0,8968
"chemin";3,1638;-3,1638
"physique";0,8852;-0,8852
"important";-0,4327;0,4327
"sportif";0,8332;-0,8332
"prêt";6,1759;-6,1759
"édition";-0,5683;0,5683
"dérouler";-0,7416;0,7416
"vendredi";-3,0486;3,0486
"période";-0,6796;0,6796
"réussir";1,5315;-1,5315
"soin";-0,4921;0,4921
"étudiant";-0,4069;0,4069
"sol";0,9696;-0,9696
"aider";-0,2147;0,2147
"jardin";1,2354;-1,2354
"tabac";0,6283;-0,6283
"expliquer";-1,122;1,122
"cacher";0,2204;-0,2204
"considérer";-1,2761;1,2761
"grave";-0,8157;0,8157
"accident";-1,8476;1,8476
"janvier";-2,173;2,173
"vd";-1,4373;1,4373
"genevois";2,2268;-2,2268
"immense";0,9696;-0,9696
"naître";0,3602;-0,3602
"europe";-3,6449;3,6449
"noir";0,2755;-0,2755
"vidéo";-0,9962;0,9962
"demander";-1,7115;1,7115
"sexuel";-1,3324;1,3324
"romands";1,4088;-1,4088
"roi";1,5315;-1,5315
"siècle";0,9358;-0,9358
"inspirer";0,2644;-0,2644
"artiste";-0,8808;0,8808
"nuit";-0,7704;0,7704
"neige";1,3097;-1,3097
"mois";-1,1234;1,1234
"tôt";-1,4373;1,4373
"remporter";-1,8744;1,8744
"nature";2,0984;-2,0984
"poursuivre";-0,495;0,495
"chien";2,4372;-2,4372
"mère";1,5152;-1,5152
"total";-0,3128;0,3128
"abri";1,5315;-1,5315
"renoncer";-0,7416;0,7416
"mauvais";0,9696;-0,9696
"menace";-0,3128;0,3128
"condition";-1,4695;1,4695
"objet";-0,2746;0,2746
"projet";-6,7885;6,7885
"club";1,8131;-1,8131
"emblématique";-0,5832;0,5832
"genevoise";0,4648;-0,4648
"identifier";-2,1025;2,1025
"adepte";4,8001;-4,8001
"comprendre";0,4328;-0,4328
"chose";4,3645;-4,3645
"région";-1,5093;1,5093
"week_end";-0,8865;0,8865
"entraîner";-0,341;0,341
"arbre";0,5671;-0,5671
"choix";0,9696;-0,9696
"tempête";-0,7034;0,7034
"vent";0,3506;-0,3506
"violent";-0,7416;0,7416
"spectaculaire";-0,3128;0,3128
"pluie";-0,4002;0,4002
"pousser";0,4089;-0,4089
"problème";0,3506;-0,3506
"magasin";0,4089;-0,4089
"venir";3,2055;-3,2055
"marché";-0,7808;0,7808
"boîte";1,0131;-1,0131
"possible";-0,2147;0,2147
"vente";-1,5719;1,5719
"franc";-4,9291;4,9291
"exemple";0,3506;-0,3506
"comportement";-0,3128;0,3128
"français";0,2913;-0,2913
"organiser";-0,4931;0,4931
"ancien";-1,7115;1,7115
"unique";-0,7567;0,7567
"coup";0,6206;-0,6206
"delémont";-1,1175;1,1175
"espérer";0,3506;-0,3506
"moitié";-1,5669;1,5669
"droit";-0,294;0,294
"vote";-0,6796;0,6796
"chef";0,2896;-0,2896
"produire";-0,5754;0,5754
"contenir";-1,9336;1,9336
"mener";-2,8068;2,8068
"enquête";-4,4518;4,4518
"domicile";-0,3282;0,3282
"permettre";-1,8571;1,8571
"ménage";1,0131;-1,0131
"tsr";4,8001;-4,8001
"risque";-2,2773;2,2773
"aérien";-0,8157;0,8157
"véhicule";-0,3128;0,3128
"incroyable";0,7794;-0,7794
"chanteur";1,0131;-1,0131
"phénomène";-0,7394;0,7394
"air";1,5527;-1,5527
"particulier";1,2354;-1,2354
"adulte";-0,8695;0,8695
"réunir";0,2473;-0,2473
"défi";0,2755;-0,2755
"preuve";0,9696;-0,9696
"déclarer";-0,5832;0,5832
"plateforme";-1,4373;1,4373
"site";-0,9962;0,9962
"géant";-2,6462;2,6462
"information";-0,5963;0,5963
"culture";-0,4069;0,4069
"évolution";-0,4136;0,4136
"impact";-1,9336;1,9336
"laisser";2,1997;-2,1997
"étape";0,4648;-0,4648
"mercredi";-5,1553;5,1553
"tester";-1,1175;1,1175
"estimer";-1,5719;1,5719
"reconnaître";-0,4002;0,4002
"futur";-0,4069;0,4069
"fonds";-0,4136;0,4136
"fondue";2,9614;-2,9614
"membre";-2,9686;2,9686
"lutte";-0,495;0,495
"neuchâtelois";0,5671;-0,5671
"sembler";3,0313;-3,0313
"soldat";1,0131;-1,0131
"sortie";0,4089;-0,4089
"militaire";0,3292;-0,3292
"juillet";0,6283;-0,6283
"hiver";0,5464;-0,5464
"rapport";-2,1287;2,1287
"révéler";-7,1306;7,1306
"banque";0,5671;-0,5671
"officiel";-1,7086;1,7086
"jouet";2,2303;-2,2303
"allemand";-0,3282;0,3282
"accès";-1,0018;1,0018
"nouvel";-0,5754;0,5754
"conseiller";-1,2265;1,2265
"message";0,6283;-0,6283
"voix";-1,5719;1,5719
"mars";0,2755;-0,2755
"rouge";0,3428;-0,3428
"recevoir";-1,8476;1,8476
"chance";3,7166;-3,7166
"face";-2,4527;2,4527
"aide";-0,7394;0,7394
"midi";-0,4921;0,4921
"remonter";0,4089;-0,4089
"électronique";-1,2761;1,2761
"organisation";-2,173;2,173
"moyen";0,507;-0,507
"internet";0,9696;-0,9696
"micro";0,9696;-0,9696
"ami";3,1638;-3,1638
"accord";-3,6709;3,6709
"pari";-0,3259;0,3259
"annonce";-0,4327;0,4327
"président";-3,4645;3,4645
"place";0,3794;-0,3794
"ciel";0,5671;-0,5671
"rare";-0,4002;0,4002
"rappeler";1,831;-1,831
"agent";0,4458;-0,4458
"police";-4,0147;4,0147
"figure";-0,4202;0,4202
"appel";-0,5832;0,5832
"1er";-2,8068;2,8068
"débuter";-1,1175;1,1175
"réalisateur";2,5924;-2,5924
"aventure";1,2646;-1,2646
"cave";-0,6191;0,6191
"transporter";-0,3128;0,3128
"importance";-1,1175;1,1175
"reprendre";-0,4136;0,4136
"dévoiler";-0,9326;0,9326
"prix";-2,0059;2,0059
"obtenir";-1,4373;1,4373
"étranger";-1,1382;1,1382
"célébrer";-0,2565;0,2565
"double";-0,4069;0,4069
"octobre";-5,5017;5,5017
"info";0,9696;-0,9696
"envie";3,5684;-3,5684
"nu";0,9696;-0,9696
"interroger";0,3125;-0,3125
"professeur";0,6283;-0,6283
"série";0,2755;-0,2755
"complexe";-0,7416;0,7416
"origine";-0,7416;0,7416
"bernois";-1,4211;1,4211
"tourner";0,3506;-0,3506
"automne";2,6834;-2,6834
"suite";-3,1131;3,1131
"victoire";-0,8865;0,8865
"technique";1,5152;-1,5152
"actualité";0,507;-0,507
"swiss";-0,2565;0,2565
"contrôle";-0,495;0,495
"olympique";1,831;-1,831
"nouvelle";-1,958;1,958
"lumière";0,2204;-0,2204
"championnat";1,2646;-1,2646
"berner";-2,8068;2,8068
"campagne";-0,7267;0,7267
"explorer";-1,2761;1,2761
"concevoir";-1,4373;1,4373
"zurich";-1,3466;1,3466
"découverte";-0,4919;0,4919
"extrême";-0,6191;0,6191
"adopter";-0,4921;0,4921
"côté";0,565;-0,565
"dédier";-0,2565;0,2565
"groupe";-2,5242;2,5242
"comité";-1,4373;1,4373
"billet";-0,9548;0,9548
"célèbre";-1,2258;1,2258
"victime";-5,1553;5,1553
"minute";-0,2629;0,2629
"européen";-4,3868;4,3868
"prestigieux";-1,1175;1,1175
"toucher";-2,8068;2,8068
"susciter";-0,9548;0,9548
"débat";-0,5832;0,5832
"patient";-0,495;0,495
"cause";-1,5669;1,5669
"annoncer";-12,414;12,414
"direct";-0,6191;0,6191
"seulement";-1,0213;1,0213
"désormais";-3,1812;3,1812
"but";-1,6008;1,6008
"rejoindre";0,2755;-0,2755
"joueur";-0,2489;0,2489
"frapper";-1,4211;1,4211
"nombre";-4,2071;4,2071
"sud";-1,2761;1,2761
"france";-1,7848;1,7848
"communauté";-0,3282;0,3282
"expérience";0,483;-0,483
"rétro";4,8817;-4,8817
"salaire";-0,3128;0,3128
"titre";-1,9888;1,9888
"argent";0,565;-0,565
"tendance";-0,7034;0,7034
"conflit";-1,4373;1,4373
"privé";-0,5963;0,5963
"zone";-2,2727;2,2727
"ouverture";-1,1175;1,1175
"mardi";-7,4974;7,4974
"avril";-0,2746;0,2746
"scientifique";-0,8695;0,8695
"application";-0,8695;0,8695
"enregistrer";-2,1025;2,1025
"centaine";-0,5963;0,5963
"grève";0,2204;-0,2204
"alimentaire";-2,2727;2,2727
"provoquer";-1,2781;1,2781
"naissance";-1,0018;1,0018
"exercice";0,6283;-0,6283
"rapide";-1,2761;1,2761
"environnement";-1,4373;1,4373
"danger";-0,8865;0,8865
"propriétaire";-1,1175;1,1175
"représenter";-0,8157;0,8157
"urgence";-1,9336;1,9336
"romain";-1,2761;1,2761
"plaindre";-1,1175;1,1175
"musée";-1,1382;1,1382
"accompagner";0,507;-0,507
"sauvage";0,2204;-0,2204
"apporter";-0,7416;0,7416
"gros";-0,6191;0,6191
"pratique";0,3506;-0,3506
"température";-1,0018;1,0018
"attaque";-1,9888;1,9888
"réserver";0,2204;-0,2204
"manifester";-1,0018;1,0018
"tournée";0,4458;-0,4458
"climat";-0,8695;0,8695
"langue";0,7794;-0,7794
"italien";-0,8695;0,8695
"album";-0,4002;0,4002
"prochain";-4,4691;4,4691
"population";-3,4929;3,4929
"ère";-1,7152;1,7152
"historique";-1,7664;1,7664
"pièce";0,3506;-0,3506
"guy";-0,2565;0,2565
"droite";-1,6008;1,6008
"situation";-2,3292;2,3292
"promettre";-1,1175;1,1175
"vol";-0,7808;0,7808
"moyenne";-1,7664;1,7664
"politique";-2,4242;2,4242
"parcours";-0,3128;0,3128
"rôle";-0,9962;0,9962
"bilan";-1,4373;1,4373
"local";-2,1025;2,1025
"concerner";-2,8068;2,8068
"augmentation";-1,4373;1,4373
"assurance";-0,6191;0,6191
"maladie";-1,1784;1,1784
"skieur";-0,6191;0,6191
"professionnel";-0,5754;0,5754
"septembre";-1,5669;1,5669
"centre";-3,0271;3,0271
"social";-6,025;6,025
"décrire";-0,495;0,495
"tomber";0,7794;-0,7794
"performance";-1,1175;1,1175
"fribourgeois";-0,4002;0,4002
"épisode";2,2303;-2,2303
"battre";-0,8865;0,8865
"violence";-4,7478;4,7478
"japonais";0,6283;-0,6283
"humain";-1,8476;1,8476
"entreprise";-3,1403;3,1403
"remplacer";-0,7416;0,7416
"gauche";-1,8658;1,8658
"millier";-1,9336;1,9336
"inquiéter";-1,6008;1,6008
"siège";-1,2761;1,2761
"système";-1,1784;1,1784
"fonction";-1,1175;1,1175
"décider";-1,1784;1,1784
"chiffre";-4,2071;4,2071
"degré";-1,9336;1,9336
"député";-1,1175;1,1175
"juger";-2,3292;2,3292
"employé";-0,3128;0,3128
"charger";-0,5832;0,5832
"produit";-1,5669;1,5669
"majorité";-1,8658;1,8658
"bâle";-1,5669;1,5669
"emji_flocon";-2,6168;2,6168
"mètre";-3,1403;3,1403
"sentir";-0,341;0,341
"qualifié";-1,1175;1,1175
"entrée";-0,6191;0,6191
"milliard";-2,9649;2,9649
"dépasser";-1,1175;1,1175
"protection";-0,9326;0,9326
"amende";-1,1175;1,1175
"crise";-2,7904;2,7904
"résultat";-2,487;2,487
"consommation";-1,4211;1,4211
"quitter";-1,4211;1,4211
"utiliser";-2,6462;2,6462
"coût";-1,2761;1,2761
"deuxième";-1,7152;1,7152
"élevé";-2,4442;2,4442
"confédération";-1,1175;1,1175
"majeur";-3,3165;3,3165
"perturber";-0,6191;0,6191
"justice";-2,2727;2,2727
"élection";-2,4442;2,4442
"élire";-2,1025;2,1025
"soutien";-2,7904;2,7904
"essentiel";-1,1382;1,1382
"régime";-1,0018;1,0018
"accepter";-1,7664;1,7664
"troisième";-0,7416;0,7416
"tenir";-1,2781;1,2781
"entrer";-1,6008;1,6008
"test";-1,1175;1,1175
"traitement";-1,4373;1,4373
"activité";-0,8695;0,8695
"office";-2,6168;2,6168
"prison";-2,0185;2,0185
"ferroviaire";-1,4211;1,4211
"économie";-2,2727;2,2727
"initiative";-7,1274;7,1274
"critique";-2,6168;2,6168
"loi";-1,9336;1,9336
"cantonal";-2,7904;2,7904
"imposer";-1,2761;1,2761
"trafic";-1,7664;1,7664
"unir";-13,6868;13,6868
"mesure";-4,2071;4,2071
"bienne";-1,1175;1,1175
"agir";-2,3292;2,3292
"établir";-1,2761;1,2761
"artificiel";-1,1175;1,1175
"emji_drapeau_royaume_uni";-1,939;1,939
"emji_stéthoscope";-1,939;1,939
"emji_montagne_enneigée";-2,327;2,327
"naturel";-3,491;3,491
"ukraine";-2,7149;2,7149
"souligner";-7,3738;7,3738
"communiqué";-2,521;2,521
"emji_étincelles";-2,327;2,327
"inclure";-4,0732;4,0732
"relation";-2,327;2,327
"positif";-1,939;1,939
"précédent";-4,0732;4,0732
"emji_sac_plein_d_argent";-3,297;3,297
"publier";-6,7911;6,7911
"emji_livres";-2,327;2,327
"emji_drapeau_france";-7,3738;7,3738
"emji_voiture";-1,939;1,939
"renforcer";-3,103;3,103
"emji_drapeau_états";-7,9566;7,9566
