"";"classe 1";"classe 2";"classe 3";"classe 4";"classe 5";"classe 6";"classe 7"
"oqtf";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"olala";9,087;-0,208;-0,683;4,495;-1,571;-0,119;-1,535
"oke";-0,855;-0,208;4,028;-0,17;-0,02;-0,119;-0,015
"ohh";2,895;-0,208;-0,683;-0,17;0,94;-0,119;-1,535
"ofsp";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"oe";-0,855;-0,208;4,028;-0,17;-0,02;-0,119;-0,015
"occupant";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"obstiner";2,895;-0,208;0,348;-0,17;-0,02;-0,119;-1,535
"observation";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"néo";2,895;-0,208;-0,683;21,643;-1,571;-0,119;-1,535
"négliger";-0,641;-0,156;6,534;-0,127;0,039;-0,089;-1,151
"nuque";-0,641;-0,156;-0,512;-0,127;-1,178;9,916;2,27
"nullement";-0,855;-0,208;-0,683;4,495;0,94;-0,119;-0,015
"nuisible";0,512;-0,156;-0,512;-0,127;0,039;-0,089;0,047
"nuancer";-0,855;-0,208;-0,683;-0,17;4,329;-0,119;-0,015
"nova";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"nordique";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"noeud";-0,855;-0,208;0,348;-0,17;-0,02;-0,119;0,99
"noblesse";2,895;-0,208;-0,683;-0,17;-1,571;-0,119;0,99
"niveler";-0,641;-0,156;-0,512;-0,127;-1,178;-0,089;7,819
"niquel";-0,641;-0,156;0,847;-0,127;0,039;-0,089;0,047
"nike";-0,641;-0,156;6,534;-0,127;-1,178;-0,089;0,047
"nigéria";14,045;-0,156;-0,512;-0,127;-1,178;-0,089;-1,151
"new_yorkais";0,151;-0,208;-0,683;-0,17;0,94;-0,119;-0,015
"neuchâtelois";-0,855;3,428;4,028;-0,17;-1,571;-0,119;-0,015
"naze";-0,855;3,428;-0,683;-0,17;-0,02;-0,119;0,99
"natel";-0,855;-0,208;0,348;-0,17;-1,571;6,974;0,99
"natal";0,512;-0,156;6,534;-0,127;-1,178;-0,089;-1,151
"nasser";2,895;-0,208;0,348;4,495;-1,571;-0,119;-1,535
"narco";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"nait";0,151;-0,208;-0,683;4,495;-1,571;-0,119;0,99
"nacelle";0,151;-0,208;11,722;-0,17;-1,571;-0,119;-1,535
"mûr";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"météorologique";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"méta";-0,855;-0,208;-0,683;21,643;0,94;-0,119;-1,535
"méfiance";0,512;-0,156;-0,512;-0,127;0,039;-0,089;0,047
"médiéval";-0,855;-0,208;11,722;-0,17;-0,02;-0,119;-1,535
"médiation";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"myanmar";4,98;-0,156;-0,512;-0,127;-1,178;-0,089;0,047
"mutuellement";2,895;-0,208;0,348;-0,17;-0,02;-0,119;-1,535
"mutualité";-0,855;-0,208;-0,683;4,495;-1,571;-0,119;4,46
"mussolini";4,98;-0,156;0,847;-0,127;-1,178;-0,089;-1,151
"mun";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"multiplication";-0,855;-0,208;0,348;-0,17;-1,571;-0,119;4,46
"msc";-0,855;3,428;-0,683;-0,17;-0,02;-0,119;0,99
"mp";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"moyennement";0,512;-0,156;-0,512;-0,127;0,039;-0,089;0,047
"moyen_âge";-0,855;-0,208;-0,683;-0,17;4,329;6,974;-1,535
"mouvance";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"moutarde";-0,855;-0,208;11,722;-0,17;-0,02;-0,119;-1,535
"mourrir";-0,855;-0,208;4,028;-0,17;-1,571;-0,119;0,99
"motivant";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"more";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"moralisme";-0,641;-0,156;-0,512;-0,127;-1,178;-0,089;7,819
"moraliser";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"monumental";-0,855;-0,208;11,722;-0,17;-0,02;-0,119;-1,535
"montessori";-0,855;-0,208;11,722;-0,17;-0,02;-0,119;-1,535
"moine";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"mohammed";0,151;-0,208;-0,683;-0,17;-0,02;6,974;-0,015
"mobile";-0,855;-0,208;0,348;-0,17;-1,571;-0,119;4,46
"mixte";-0,641;-0,156;0,847;-0,127;0,039;-0,089;0,047
"minerai";2,895;-0,208;-0,683;-0,17;-1,571;-0,119;0,99
"militariser";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"migrateur";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"middle";9,087;-0,208;0,348;-0,17;-1,571;-0,119;-1,535
"mesurable";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"merveilleusement";-0,855;76,986;-0,683;-0,17;-1,571;-0,119;-1,535
"merite";0,151;-0,208;0,348;-0,17;-1,571;6,974;-0,015
"merino";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"mere";-0,855;-0,208;11,722;4,495;-1,571;-0,119;-1,535
"merdier";0,151;-0,208;0,348;-0,17;0,94;-0,119;-1,535
"merder";0,512;-0,156;-0,512;-0,127;2,194;-0,089;-1,151
"merciiii";0,151;-0,208;0,348;-0,17;-1,571;-0,119;0,99
"menotte";-0,855;-0,208;0,348;-0,17;4,329;-0,119;-1,535
"menaçant";0,151;-0,208;-0,683;4,495;-1,571;-0,119;0,99
"median";-0,855;-0,208;0,348;-0,17;-0,02;-0,119;0,99
"maximiser";0,151;-0,208;-0,683;-0,17;-0,02;-0,119;0,99
"maurer";2,895;-0,208;0,348;-0,17;-0,02;-0,119;-1,535
"maudit";-0,855;76,986;-0,683;-0,17;-1,571;-0,119;-1,535
"maudet";0,151;-0,208;4,028;-0,17;-1,571;-0,119;-0,015
"maturité";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"math";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"maría";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"martyriser";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"martigny";-0,855;-0,208;-0,683;-0,17;-1,571;134,519;-1,535
"marron";-0,855;-0,208;11,722;-0,17;-0,02;-0,119;-1,535
"maritime";2,895;-0,208;-0,683;-0,17;-1,571;-0,119;0,99
"marionnette";0,151;-0,208;-0,683;-0,17;4,329;-0,119;-1,535
"marchandise";0,151;-0,208;-0,683;-0,17;-0,02;-0,119;0,99
"manipulable";-0,855;-0,208;-0,683;-0,17;4,329;-0,119;-0,015
"mangue";-0,641;-0,156;6,534;-0,127;0,039;-0,089;-1,151
"maghrébin";-0,855;-0,208;0,348;-0,17;0,94;-0,119;-0,015
"mage";-0,855;41,817;-0,683;-0,17;-0,02;-0,119;-1,535
"machin";0,151;-0,208;0,348;-0,17;0,94;-0,119;-1,535
"machiavélique";0,151;-0,208;0,348;-0,17;-0,02;-0,119;-0,015
"machette";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"macaron";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"lésion";0,151;-0,208;-0,683;4,495;-1,571;-0,119;0,99
"légèreté";-0,855;17,298;-0,683;-0,17;-0,02;-0,119;-0,015
"légendaire";-0,855;41,817;-0,683;-0,17;-0,02;-0,119;-1,535
"lucidité";-0,855;3,428;-0,683;-0,17;4,329;-0,119;-1,535
"loti";-0,855;-0,208;-0,683;4,495;0,94;-0,119;-0,015
"loterie";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"look";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"longuement";-0,855;-0,208;-0,683;4,495;-0,02;-0,119;0,99
"logiciel";0,151;-0,208;-0,683;-0,17;0,94;-0,119;-0,015
"loge";-0,855;-0,208;-0,683;-0,17;0,94;-0,119;0,99
"lobbyiste";-0,855;-0,208;-0,683;-0,17;0,94;-0,119;0,99
"linux";0,151;-0,208;-0,683;-0,17;0,94;-0,119;-0,015
"liker";0,151;-0,208;4,028;-0,17;-0,02;-0,119;-1,535
"licite";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"libye";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"librairie";-0,855;-0,208;11,722;-0,17;-0,02;-0,119;-1,535
"liberalisme";-0,855;-0,208;-0,683;-0,17;0,94;-0,119;0,99
"liaison";-0,641;-0,156;-0,512;-0,127;-1,178;100,886;-1,151
"lgbtq";-0,855;-0,208;-0,683;21,643;0,94;-0,119;-1,535
"leurre";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"laxisme";-0,855;-0,208;0,348;-0,17;-0,02;-0,119;0,99
"lassant";2,895;-0,208;4,028;-0,17;-1,571;-0,119;-1,535
"larguer";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"lancement";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"laitier";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"lai";-0,855;-0,208;0,348;-0,17;-0,02;6,974;-0,015
"lactose";-0,855;3,428;-0,683;-0,17;-1,571;-0,119;4,46
"laa";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"kérosène";-0,641;-0,156;0,847;-0,127;-1,178;-0,089;2,27
"kruger";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"kks";-0,641;-0,156;0,847;-0,127;-1,178;-0,089;2,27
"kiosque";-0,855;76,986;-0,683;-0,17;-1,571;-0,119;-1,535
"kiev";4,98;-0,156;-0,512;-0,127;0,039;-0,089;-1,151
"kg";-0,641;5,151;-0,512;-0,127;-1,178;-0,089;2,27
"kermesse";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"kaka";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"kabylie";14,045;-0,156;-0,512;-0,127;-1,178;-0,089;-1,151
"ka";-0,855;-0,208;0,348;-0,17;0,94;-0,119;-0,015
"justifies";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"jus";0,151;-0,208;-0,683;-0,17;-1,571;-0,119;4,46
"juridiquement";0,151;-0,208;-0,683;-0,17;-0,02;-0,119;0,99
"jte";-0,855;-0,208;-0,683;-0,17;0,94;-0,119;0,99
"jk";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"jazeera";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"istanbul";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"israëlien";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"islamophobe";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"islamo";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"isabelle";0,151;-0,208;0,348;-0,17;-0,02;-0,119;-0,015
"irréversible";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"iptv";-0,855;-0,208;4,028;-0,17;-0,02;-0,119;-0,015
"iphone";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"inévitable";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"invasif";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"intégralité";9,087;-0,208;-0,683;4,495;-1,571;-0,119;-1,535
"intuition";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"intolérant";-0,855;-0,208;-0,683;4,495;0,94;-0,119;-0,015
"intimider";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"interprète";-0,641;-0,156;-0,512;-0,127;7,642;-0,089;-1,151
"intermittent";-0,855;-0,208;4,028;-0,17;-0,02;-0,119;-0,015
"interminable";2,895;-0,208;0,348;-0,17;-0,02;-0,119;-1,535
"interlocuteur";-0,855;-0,208;0,348;21,643;-0,02;-0,119;-1,535
"intellect";14,045;-0,156;-0,512;-0,127;-1,178;-0,089;-1,151
"insurger";2,895;-0,208;-0,683;-0,17;0,94;-0,119;-1,535
"instruire";2,895;-0,208;-0,683;-0,17;0,94;-0,119;-1,535
"instinct";0,151;-0,208;-0,683;-0,17;0,94;-0,119;-0,015
"instantané";0,151;-0,208;-0,683;-0,17;-0,02;-0,119;0,99
"ingénierie";-0,855;-0,208;0,348;-0,17;-1,571;-0,119;4,46
"indéterminé";0,151;-0,208;0,348;-0,17;0,94;-0,119;-1,535
"individualiste";-0,855;-0,208;-0,683;4,495;0,94;-0,119;-0,015
"indemniser";-0,855;-0,208;0,348;-0,17;-1,571;-0,119;4,46
"incontrôlé";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"inconfortable";-0,855;-0,208;0,348;-0,17;0,94;-0,119;-0,015
"incompétence";-0,855;-0,208;-0,683;-0,17;4,329;-0,119;-0,015
"incompatible";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"incomparable";0,151;-0,208;-0,683;-0,17;-0,02;-0,119;0,99
"incomber";-0,855;-0,208;-0,683;21,643;0,94;-0,119;-1,535
"incivilités";-0,855;-0,208;0,348;-0,17;-1,571;-0,119;4,46
"incarné";0,151;-0,208;-0,683;4,495;-0,02;-0,119;-0,015
"impérativement";-0,855;-0,208;0,348;-0,17;-0,02;-0,119;0,99
"impératif";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"impulsif";-0,855;-0,208;-0,683;-0,17;4,329;-0,119;-0,015
"impuissant";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"implanter";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"implantation";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"impacter";-0,855;3,428;-0,683;-0,17;-1,571;-0,119;4,46
"impactent";-0,855;-0,208;-0,683;-0,17;-1,571;6,974;4,46
"impactant";-0,855;-0,208;0,348;-0,17;-0,02;-0,119;0,99
"imp";2,895;3,428;0,348;-0,17;-1,571;-0,119;-1,535
"immortalité";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"ignominie";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"id";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"iberia";0,151;-0,208;0,348;-0,17;0,94;-0,119;-1,535
"hétérosexuel";-0,855;-0,208;-0,683;51,611;-0,02;-0,119;-1,535
"hélicoptère";2,895;-0,208;0,348;-0,17;-1,571;-0,119;-0,015
"héberger";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"hypothétique";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"hypothermie";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"hunters";-0,855;-0,208;-0,683;4,495;4,329;-0,119;-1,535
"hostilité";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"hostel";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"honoraire";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"hong_kong";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"hobby";-0,855;17,298;-0,683;-0,17;0,94;-0,119;-1,535
"hms";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"hivernal";-0,855;-0,208;0,348;4,495;-1,571;-0,119;0,99
"heurter";0,151;-0,208;0,348;-0,17;0,94;-0,119;-1,535
"helsana";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"help";0,512;-0,156;-0,512;-0,127;0,039;-0,089;0,047
"hautement";0,151;-0,208;0,348;-0,17;-0,02;-0,119;-0,015
"hasardeux";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"harcelement";-0,855;-0,208;0,348;4,495;0,94;-0,119;-1,535
"hammas";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"géopolitiques";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"générique";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"généralisation";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"gène";-0,855;-0,208;0,348;-0,17;4,329;-0,119;-1,535
"gynécologue";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"gymnase";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"gva";0,151;-0,208;-0,683;-0,17;-1,571;31,659;-0,015
"guise";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"guider";-0,855;-0,208;-0,683;4,495;-1,571;6,974;0,99
"gue";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"gu";2,895;-0,208;0,348;4,495;-1,571;-0,119;-1,535
"groupuscule";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"grièvement";0,151;-0,208;-0,683;-0,17;-1,571;6,974;0,99
"grillé";9,087;-0,208;-0,683;-0,17;-1,571;6,974;-1,535
"grenoble";0,151;-0,208;-0,683;-0,17;-0,02;31,659;-1,535
"gravissime";0,151;-0,208;0,348;-0,17;0,94;-0,119;-1,535
"graver";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"graffiti";0,151;-0,208;-0,683;-0,17;-0,02;-0,119;0,99
"gouvernance";0,151;-0,208;-0,683;-0,17;0,94;-0,119;-0,015
"gourion";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"gorge";-0,855;-0,208;4,028;-0,17;-0,02;-0,119;-0,015
"gober";2,895;-0,208;-0,683;-0,17;0,94;-0,119;-1,535
"globalistes";4,98;-0,156;-0,512;-0,127;0,039;-0,089;-1,151
"globales";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"giuliani";-0,641;-0,156;-0,512;-0,127;2,194;-0,089;0,047
"geule";0,151;-0,208;0,348;-0,17;0,94;-0,119;-1,535
"gentillement";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"geler";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"gas";-0,855;-0,208;4,028;-0,17;-1,571;-0,119;0,99
"garer";-0,855;-0,208;0,348;-0,17;-1,571;74,174;-1,535
"garderie";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"garant";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"game";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"galerie";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"fur_et_à_mesure";-0,855;-0,208;0,348;-0,17;0,94;6,974;-1,535
"froisser";2,895;-0,208;0,348;-0,17;-1,571;-0,119;-0,015
"freedom";4,98;-0,156;0,847;-0,127;-1,178;-0,089;-1,151
"fraudeur";-0,855;-0,208;-0,683;-0,17;-1,571;134,519;-1,535
"fragment";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"fragilité";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"fraction";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"foundation";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"fortnite";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"formateur";-0,855;-0,208;-0,683;4,495;-1,571;-0,119;4,46
"fondamentalement";2,895;-0,208;-0,683;4,495;-1,571;-0,119;-0,015
"foncier";0,151;-0,208;-0,683;-0,17;-1,571;-0,119;4,46
"foire";0,512;-0,156;0,847;-0,127;-1,178;-0,089;0,047
"fn";-0,641;5,151;-0,512;-0,127;0,039;-0,089;0,047
"fmh";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"flûte";-0,641;-0,156;-0,512;-0,127;0,039;-0,089;2,27
"flèche";-0,855;-0,208;0,348;-0,17;-1,571;-0,119;4,46
"fluide";0,151;-0,208;-0,683;-0,17;-1,571;6,974;0,99
"flotte";-0,855;-0,208;0,348;-0,17;-1,571;-0,119;4,46
"flexibilité";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"flan";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"first";0,151;-0,208;0,348;-0,17;-0,02;-0,119;-0,015
"figurer";-0,855;-0,208;0,348;4,495;-1,571;-0,119;0,99
"ficelle";0,512;-0,156;-0,512;-0,127;2,194;-0,089;-1,151
"fervent";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"fertilité";-0,855;-0,208;-0,683;4,495;-0,02;-0,119;0,99
"fertile";0,151;-0,208;-0,683;4,495;-1,571;-0,119;0,99
"fermé";-0,855;-0,208;0,348;4,495;0,94;-0,119;-1,535
"fermement";9,087;-0,208;-0,683;-0,17;-1,571;6,974;-1,535
"faîtes";0,151;-0,208;-0,683;-0,17;0,94;-0,119;-0,015
"faudrais";2,895;-0,208;-0,683;-0,17;-1,571;6,974;-0,015
"faudrai";0,151;-0,208;-0,683;-0,17;-0,02;-0,119;0,99
"faramineux";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"facon";-0,855;-0,208;-0,683;-0,17;-0,02;6,974;0,99
"facher";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"fa";-0,855;-0,208;0,348;21,643;-0,02;-0,119;-1,535
"extinction";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"explicitement";9,087;-0,208;-0,683;4,495;-1,571;-0,119;-1,535
"expat";-0,855;3,428;-0,683;-0,17;-0,02;-0,119;0,99
"expansion";0,512;-0,156;-0,512;-0,127;0,039;-0,089;0,047
"exhaustif";-0,855;-0,208;-0,683;-0,17;4,329;-0,119;-0,015
"excessivement";-0,855;-0,208;-0,683;-0,17;-0,02;-0,119;4,46
"establishment";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"escroc";-0,855;-0,208;4,028;4,495;-0,02;-0,119;-1,535
"escalader";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"errant";-0,855;3,428;-0,683;4,495;-0,02;-0,119;-0,015
"epfl";-0,641;-0,156;-0,512;-0,127;2,194;-0,089;0,047
"envier";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"entrave";-0,855;-0,208;-0,683;-0,17;-0,02;6,974;0,99
"ennuyant";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"endocrinien";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"encombrer";0,151;-0,208;0,348;-0,17;-1,571;31,659;-1,535
"enclave";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"emji_visage_faisant_un_bisou_avec_les_yeux_fermés";-0,641;-0,156;0,847;-0,127;2,194;-0,089;-1,151
"emji_visage_avec_masque";-0,855;3,428;4,028;-0,17;-1,571;-0,119;-0,015
"emji_v_de_la_victoire_peau_moyennement_claire";-0,855;-0,208;4,028;-0,17;0,94;-0,119;-1,535
"emji_tête_de_chien";-0,855;-0,208;-0,683;-0,17;4,329;-0,119;-0,015
"emji_signe_de_la_main_peau_claire";-0,641;-0,156;-0,512;-0,127;7,642;-0,089;-1,151
"emji_seringue";-0,641;-0,156;0,847;-0,127;2,194;-0,089;-1,151
"emji_pouce_vers_le_haut_peau_légèrement_mate";0,151;-0,208;-0,683;-0,17;0,94;6,974;-1,535
"emji_poing_levé_peau_moyennement_claire";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"emji_poing_levé_peau_légèrement_mate";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"emji_perroquet";-0,855;-0,208;4,028;-0,17;-0,02;-0,119;-0,015
"emji_main_avec_index_pointant_à_gauche";-0,855;-0,208;11,722;-0,17;-0,02;-0,119;-1,535
"emji_homme_qui_hausse_les_épaules_peau_moyennement_claire";-0,855;-0,208;0,348;4,495;-0,02;6,974;-1,535
"emji_homme_qui_hausse_les_épaules_peau_foncée";2,895;-0,208;0,348;-0,17;-1,571;-0,119;-0,015
"emji_gyrophare";-0,855;-0,208;-0,683;-0,17;-0,02;6,974;0,99
"emji_flocon";-0,855;-0,208;23,431;-0,17;-1,571;-0,119;-1,535
"emji_femme_paume_vers_le_haut_peau_moyennement_claire";18,728;-0,208;-0,683;-0,17;-1,571;-0,119;-1,535
"emji_drapeau_portugal";-0,855;76,986;-0,683;-0,17;-1,571;-0,119;-1,535
"emji_coeur_noir";0,151;17,298;0,348;-0,17;-1,571;-0,119;-1,535
"emji_coeur_grandissant";-0,855;41,817;-0,683;-0,17;-0,02;-0,119;-1,535
"emji_chien";-0,855;41,817;-0,683;-0,17;-1,571;-0,119;-0,015
"emji_bout_des_doigts_joints_peau_moyennement_claire";0,151;3,428;0,348;-0,17;-1,571;-0,119;-0,015
"emji_banque";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"emji_avion";-0,855;-0,208;11,722;-0,17;-1,571;-0,119;-0,015
"emji_ampoule";-0,855;17,298;-0,683;-0,17;-1,571;-0,119;0,99
"emballage";-0,855;-0,208;0,348;-0,17;-1,571;-0,119;4,46
"eldorado";-0,855;-0,208;-0,683;-0,17;-0,02;6,974;0,99
"einstein";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"efforcer";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"efficience";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"efficacement";0,151;-0,208;-0,683;4,495;-1,571;6,974;-0,015
"education";-0,641;-0,156;-0,512;6,59;2,194;-0,089;-1,151
"edt";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"ed";-0,855;17,298;-0,683;-0,17;-0,02;-0,119;-0,015
"east";14,045;-0,156;-0,512;-0,127;-1,178;-0,089;-1,151
"détracteur";-0,855;-0,208;-0,683;-0,17;4,329;-0,119;-0,015
"détournement";0,151;3,428;-0,683;-0,17;-0,02;-0,119;-0,015
"détecter";-0,855;-0,208;-0,683;4,495;-1,571;-0,119;4,46
"désordre";9,087;-0,208;-0,683;-0,17;-1,571;-0,119;-0,015
"déso";-0,641;-0,156;0,847;-0,127;-1,178;-0,089;2,27
"désillusion";-0,855;-0,208;-0,683;-0,17;10,189;-0,119;-1,535
"déshumaniser";2,895;-0,208;-0,683;4,495;-0,02;-0,119;-1,535
"déshumanisation";2,895;-0,208;-0,683;4,495;-0,02;-0,119;-1,535
"désespoir";0,151;-0,208;-0,683;-0,17;-0,02;-0,119;0,99
"désabonne";0,151;-0,208;4,028;-0,17;-1,571;-0,119;-0,015
"dépénalisation";-0,855;-0,208;-0,683;-0,17;-1,571;-0,119;10,426
"dépuis";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"dépourvu";-0,855;-0,208;-0,683;-0,17;0,94;-0,119;0,99
"déodorant";-0,855;-0,208;4,028;-0,17;-0,02;-0,119;-0,015
"dénominateur";-0,855;-0,208;-0,683;51,611;-0,02;-0,119;-1,535
"délivrer";0,151;3,428;-0,683;-0,17;-1,571;-0,119;0,99
"délibérément";2,895;-0,208;-0,683;-0,17;-0,02;-0,119;-0,015
"déja";9,087;-0,208;-0,683;-0,17;-0,02;-0,119;-1,535
"dégoute";-0,855;-0,208;0,348;-0,17;0,94;-0,119;-0,015
"défouler";0,151;-0,208;0,348;-0,17;0,94;-0,119;-1,535
"défini";0,151;-0,208;-0,683;-0,17;-1,571;-0,119;4,46
"défier";0,151;-0,208;-0,683;-0,17;4,329;-0,119;-1,535
