"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"13";"***";"";""
"**";"classe";"1";"**";"";""
"****";"6503";"37219";"17.47";"****";""
"157";"2173";" 7.23";"-168.054";"emji_visage_riant_aux_larmes";"1.968596e-38"
"  4";" 560";" 0.71";"-110.730";"riche";"6.779735e-26"
" 53";" 990";" 5.35";"-103.588";"payer";"2.491162e-24"
"  1";" 347";" 0.29";" -71.730";"salaire";"2.467539e-17"
" 12";" 451";" 2.66";" -69.458";"travailler";"7.806976e-17"
"  6";" 389";" 1.54";" -69.181";"impôt";"8.983152e-17"
" 49";" 769";" 6.37";" -67.099";"vie";"2.581775e-16"
"316";"2686";"11.76";" -65.401";"suisse";"6.109438e-16"
" 37";" 647";" 5.72";" -63.083";"commentaire";"1.982128e-15"
"  9";" 368";" 2.45";" -58.202";"système";"2.365682e-14"
" 70";" 876";" 7.99";" -55.930";"problème";"7.510602e-14"
"  2";" 284";" 0.70";" -55.803";"assurance";"8.009538e-14"
" 78";" 932";" 8.37";" -54.937";"femme";"1.244562e-13"
" 49";" 703";" 6.97";" -54.808";"travail";"1.329098e-13"
" 35";" 580";" 6.03";" -53.454";"france";"2.646690e-13"
" 58";" 758";" 7.65";" -51.752";"grand";"6.297169e-13"
" 20";" 432";" 4.63";" -49.993";"français";"1.542615e-12"
" 13";" 366";" 3.55";" -49.673";"emji_se_rouler_par_terre_de_rire";"1.815901e-12"
" 11";" 341";" 3.23";" -48.441";"cher";"3.403175e-12"
" 18";" 405";" 4.44";" -48.195";"beau";"3.858963e-12"
"379";"2948";"12.86";" -47.311";"aller";"6.056502e-12"
" 16";" 380";" 4.21";" -46.827";"social";"7.755636e-12"
" 15";" 368";" 4.08";" -46.257";"entreprise";"1.037256e-11"
"  1";" 228";" 0.44";" -46.161";"étude";"1.089514e-11"
" 15";" 363";" 4.13";" -45.241";"idée";"1.742623e-11"
" 71";" 817";" 8.69";" -44.678";"temps";"2.322700e-11"
"  4";" 248";" 1.61";" -43.549";"frontalier";"4.134954e-11"
" 10";" 301";" 3.32";" -42.136";"meilleur";"8.512621e-11"
" 41";" 568";" 7.22";" -42.059";"argent";"8.855385e-11"
"  1";" 207";" 0.48";" -41.667";"maladie";"1.082446e-10"
"  8";" 275";" 2.91";" -40.749";"santé";"1.730985e-10"
"  0";" 191";" 0.00";" -40.646";"taxer";"1.824683e-10"
"  1";" 201";" 0.50";" -40.384";"égalité";"2.086820e-10"
"  1";" 197";" 0.51";" -39.529";"baisser";"3.232878e-10"
"  0";" 182";" 0.00";" -38.721";"équipe";"4.888576e-10"
"  3";" 213";" 1.41";" -38.337";"emji_visage_souriant_avec_yeux_en_forme_de_coeur";"5.951781e-10"
"  3";" 213";" 1.41";" -38.337";"voiture";"5.951781e-10"
" 21";" 379";" 5.54";" -37.802";"société";"7.829963e-10"
" 13";" 307";" 4.23";" -37.620";"niveau";"8.597842e-10"
" 13";" 307";" 4.23";" -37.620";"gros";"8.597842e-10"
" 14";" 315";" 4.44";" -37.393";"emji_visage_souriant_avec_une_goutte_de_sueur";"9.654418e-10"
"  8";" 255";" 3.14";" -36.591";"augmenter";"1.457138e-09"
" 26";" 411";" 6.33";" -35.807";"sujet";"2.178366e-09"
"  1";" 178";" 0.56";" -35.470";"économie";"2.589799e-09"
"  3";" 198";" 1.52";" -35.151";"classe";"3.050619e-09"
"294";"2277";"12.91";" -34.983";"voir";"3.325265e-09"
"  3";" 197";" 1.52";" -34.939";"taxe";"3.401818e-09"
"  7";" 233";" 3.00";" -34.037";"canton";"5.407837e-09"
" 41";" 518";" 7.92";" -33.276";"sentir";"7.997018e-09"
"  1";" 165";" 0.61";" -32.696";"moyenne";"1.077408e-08"
" 79";" 798";" 9.90";" -32.430";"vraiment";"1.235669e-08"
"  4";" 192";" 2.08";" -31.697";"parent";"1.802219e-08"
" 61";" 660";" 9.24";" -31.561";"homme";"1.932958e-08"
"  4";" 191";" 2.09";" -31.486";"manger";"2.008681e-08"
"127";"1130";"11.24";" -31.402";"prendre";"2.097575e-08"
"  2";" 166";" 1.20";" -30.601";"ia";"3.168937e-08"
"104";" 956";"10.88";" -29.584";"penser";"5.354916e-08"
" 42";" 503";" 8.35";" -29.427";"emji_applaudissements";"5.807002e-08"
" 11";" 248";" 4.44";" -29.427";"mois";"5.806199e-08"
" 11";" 248";" 4.44";" -29.427";"gagner";"5.806199e-08"
" 26";" 376";" 6.91";" -29.360";"tellement";"6.009804e-08"
" 44";" 517";" 8.51";" -29.200";"devenir";"6.526393e-08"
" 15";" 282";" 5.32";" -29.106";"emji_visage_faisant_un_clin_d_oeil";"6.853511e-08"
"  4";" 179";" 2.23";" -28.962";"fortune";"7.380304e-08"
" 79";" 774";"10.21";" -28.937";"rester";"7.476826e-08"
" 18";" 303";" 5.94";" -28.173";"jeune";"1.109615e-07"
" 71";" 710";"10.00";" -28.027";"trouver";"1.196294e-07"
"  1";" 143";" 0.70";" -28.008";"emploi";"1.208307e-07"
"  8";" 211";" 3.79";" -27.544";"initiative";"1.535718e-07"
"  0";" 128";" 0.00";" -27.193";"loyer";"1.841354e-07"
"  2";" 149";" 1.34";" -26.993";"caisse";"2.042218e-07"
" 62";" 636";" 9.75";" -26.771";"vivre";"2.290897e-07"
"107";" 955";"11.20";" -26.706";"comprendre";"2.368680e-07"
" 17";" 285";" 5.96";" -26.375";"manquer";"2.812258e-07"
"  0";" 123";" 0.00";" -26.127";"bosser";"3.196597e-07"
" 18";" 292";" 6.16";" -26.099";"service";"3.244260e-07"
"  1";" 133";" 0.75";" -25.879";"qualité";"3.634789e-07"
" 19";" 297";" 6.40";" -25.467";"revenir";"4.501123e-07"
" 15";" 263";" 5.70";" -25.442";"animal";"4.558522e-07"
" 32";" 401";" 7.98";" -25.330";"genre";"4.831467e-07"
"  6";" 181";" 3.31";" -25.282";"couper";"4.953284e-07"
"  1";" 130";" 0.77";" -25.241";"produit";"5.059850e-07"
"  3";" 151";" 1.99";" -25.214";"physique";"5.130466e-07"
" 98";" 878";"11.16";" -24.834";"chose";"6.248926e-07"
"  4";" 159";" 2.52";" -24.772";"coût";"6.451213e-07"
" 23";" 321";" 7.17";" -23.856";"genève";"1.038254e-06"
" 64";" 630";"10.16";" -23.772";"année";"1.084675e-06"
"  3";" 144";" 2.08";" -23.742";"magnifique";"1.101638e-06"
" 15";" 253";" 5.93";" -23.540";"école";"1.223603e-06"
"  1";" 122";" 0.82";" -23.540";"héritage";"1.223654e-06"
" 58";" 583";" 9.95";" -23.251";"question";"1.421787e-06"
"  1";" 120";" 0.83";" -23.115";"coûter";"1.526320e-06"
"  7";" 179";" 3.91";" -22.942";"journée";"1.670042e-06"
