israël est;29;0;0;0;0;0;0;0;0;0;0;0;1
est impliqué;2;0;0;0;0;0;0;0;0;1;0;1;0
user_utilisateurice la;82;6;0;10;8;8;14;18;25;20;22;49;32
la réponse;6;0;0;1;2;0;1;0;3;24;3;2;6
vous voyez;3;0;0;0;1;2;1;0;5;4;1;5;3
n a;197;9;7;9;65;25;32;19;83;56;39;115;71
a rien;29;2;2;2;22;11;11;5;33;14;9;32;27
rien à;45;4;5;8;22;17;14;8;51;21;18;37;27
à voir;28;4;0;3;15;9;13;4;37;14;9;22;21
voir avec;24;2;0;1;8;6;5;0;21;6;5;13;8
avec tout;6;0;1;2;2;2;0;0;8;2;2;5;4
tout ça;29;5;1;2;16;8;13;5;22;11;6;42;35
ça c;29;4;1;3;10;4;13;4;19;19;9;29;32
c est;1534;227;92;213;594;409;557;301;1380;821;617;1527;1678
est les;29;6;0;5;5;7;8;3;16;5;7;13;23
n a rien;20;1;2;1;14;5;5;3;22;6;4;15;13
a rien à;12;0;0;1;9;4;4;1;20;5;6;14;11
rien à voir;20;2;0;2;12;8;9;2;30;7;8;14;10
à voir avec;19;2;0;1;8;6;5;0;18;5;5;9;8
avec tout ça;1;0;0;0;0;1;0;0;0;0;1;3;1
tout ça c;3;0;1;0;2;0;0;0;1;2;2;1;0
ça c est;28;4;1;3;10;4;12;4;18;19;8;27;31
c est les;24;6;0;5;5;7;8;3;15;3;6;11;19
n a rien à;11;0;0;1;6;3;2;1;16;5;4;11;7
a rien à voir;8;0;0;1;5;4;2;1;16;4;4;10;4
rien à voir avec;17;2;0;1;8;5;5;0;18;4;5;8;8
tout ça c est;3;0;1;0;2;0;0;0;0;2;2;0;0
n a rien à voir;8;0;0;1;4;3;2;1;16;4;4;10;4
a rien à voir avec;6;0;0;0;3;4;2;0;11;2;3;6;4
n a rien à voir avec;6;0;0;0;2;3;2;0;11;2;3;6;4
user_utilisateurice vous;65;7;1;3;9;7;6;8;43;43;14;31;54
vous avez;99;16;1;6;20;14;15;8;79;58;23;44;54
avez lu;1;0;0;0;0;0;0;0;0;4;1;0;1
lu les;1;0;0;0;0;1;0;0;2;3;0;0;0
les médias;33;0;0;0;2;1;1;3;16;19;5;10;6
bouclier fiscal;1;0;0;0;0;0;1;0;0;0;2;0;0
ça vous;17;0;0;2;4;7;6;1;13;9;5;10;21
vous dit;9;1;0;1;1;0;0;0;4;0;0;3;4
dit quelque;4;0;0;0;0;0;0;0;3;0;0;1;0
quelque chose;25;2;2;1;14;4;2;1;67;7;10;21;26
user_utilisateurice vous avez;15;1;0;2;3;1;2;1;10;9;2;8;8
vous avez lu;1;0;0;0;0;0;0;0;0;3;1;0;1
ça vous dit;3;0;0;0;0;0;0;0;1;0;0;1;1
vous dit quelque;3;0;0;0;0;0;0;0;1;0;0;1;0
dit quelque chose;4;0;0;0;0;0;0;0;3;0;0;1;0
vous dit quelque chose;3;0;0;0;0;0;0;0;1;0;0;1;0
le peuple;90;3;0;0;6;2;12;13;12;6;9;29;12
peuple se;3;1;0;0;0;0;2;1;0;0;0;0;0
se fait;17;0;1;1;6;2;6;2;9;5;7;21;19
fait la;7;1;2;1;3;0;1;1;7;8;2;10;9
la guerre;144;1;0;0;4;2;2;4;8;3;3;9;11
guerre en;20;0;0;0;0;1;0;0;1;3;0;0;1
en mettant;4;0;0;0;1;0;0;0;3;0;0;1;1
la faute;10;1;0;2;4;2;8;4;13;4;4;13;14
faute sur;1;0;0;0;2;0;1;0;1;1;2;2;4
sur les;105;1;9;42;33;25;43;10;55;62;35;89;66
les riches;2;4;0;1;4;0;9;3;2;4;132;6;6
riches les;1;0;0;0;0;0;0;0;0;0;4;0;0
les pauvres;6;4;0;0;4;0;2;0;5;1;28;5;10
pauvres les;1;0;0;0;0;0;0;0;1;0;3;0;0
les étrangers;2;0;0;1;0;1;0;3;12;2;0;10;4
étrangers les;1;0;0;0;0;0;0;0;2;0;0;1;0
les religions;3;0;1;0;0;1;0;0;0;0;0;0;1
et que;68;2;2;10;32;15;31;5;61;27;24;61;54
sais je;2;0;0;0;0;1;0;0;1;0;0;1;2
le peuple se;3;1;0;0;0;0;2;0;0;0;0;0;0
la guerre en;9;0;0;0;0;1;0;0;1;2;0;0;0
la faute sur;1;0;0;0;2;0;1;0;1;1;2;2;4
faute sur les;1;0;0;0;1;0;0;0;0;0;1;0;2
les pauvres les;1;0;0;0;0;0;0;0;0;0;3;0;0
la faute sur les;1;0;0;0;1;0;0;0;0;0;1;0;2
qui défend;5;0;0;0;0;1;0;0;1;0;0;1;0
défend les;3;0;0;0;0;1;0;0;1;0;0;1;0
les milliardaires;1;0;0;0;1;0;0;0;1;0;24;5;3
milliardaires qui;1;0;0;0;1;0;0;0;0;0;6;1;0
qui le;15;1;0;0;4;0;0;1;10;8;4;17;10
qui défend les;3;0;0;0;0;0;0;0;1;0;0;1;0
les milliardaires qui;1;0;0;0;1;0;0;0;0;0;2;0;0
user_utilisateurice mais;48;8;5;5;5;11;17;11;32;20;16;28;63
mort de;14;0;0;0;1;1;0;0;4;1;0;0;6
de rire;2;0;0;0;0;0;0;0;0;1;0;0;14
donc il;8;1;0;1;4;2;2;0;2;3;6;11;1
il faut;127;20;13;18;65;19;63;13;123;76;58;186;110
rien faire;4;1;0;2;1;1;3;1;11;5;3;6;11
mort de rire;2;0;0;0;0;0;0;0;0;0;0;0;3
donc il faut;2;0;0;0;1;0;1;0;1;0;1;1;0
mais que;7;0;0;3;1;2;1;0;3;1;3;8;8
que fait;7;0;0;1;0;1;1;2;4;0;0;4;2
la police;274;21;1;15;12;17;9;12;104;42;5;92;91
mais que fait;2;0;0;0;0;0;0;0;1;0;0;1;1
que fait la;2;0;0;1;0;0;0;0;1;0;0;1;1
fait la police;1;0;0;1;0;0;0;0;1;0;0;1;1
mais que fait la;1;0;0;0;0;0;0;0;1;0;0;1;1
que fait la police;1;0;0;1;0;0;0;0;1;0;0;1;1
mais que fait la police;1;0;0;0;0;0;0;0;1;0;0;1;1
peut on;9;1;0;2;4;2;1;1;6;9;3;6;4
dire qu;19;2;0;1;4;1;6;3;14;5;3;12;10
qu il;221;22;7;24;64;37;65;36;199;119;76;203;220
il sort;1;0;0;0;0;0;0;0;2;0;0;0;1
sort du;1;0;0;0;0;1;0;1;2;1;1;1;0
dire qu il;5;1;0;1;1;1;1;2;6;2;2;3;5
user_utilisateurice vraiment;2;0;0;0;0;0;0;0;8;0;1;0;3
vraiment ils;1;0;0;1;1;1;0;0;1;0;0;0;0
ils peuvent;14;0;1;2;5;0;5;1;5;2;5;12;12
peuvent pas;11;0;0;5;4;1;6;1;4;1;4;13;8
arrêter avec;4;0;0;0;0;0;2;0;3;0;0;3;2
avec ces;7;0;1;0;1;3;4;1;5;2;4;6;11
ces images;7;0;0;0;1;0;0;0;1;2;0;0;1
à chaque;10;1;1;6;4;3;4;0;12;12;1;11;20
chaque fois;9;0;2;0;4;3;3;0;14;8;0;13;17
fois je;2;0;0;0;0;0;1;0;3;1;0;0;2
je fais;2;1;0;1;5;0;5;1;7;9;2;10;14
fais un;2;1;1;1;1;0;1;0;1;3;2;1;1
un arrêt;3;1;0;0;2;0;0;0;0;0;0;0;1
ils peuvent pas;2;0;0;2;0;0;1;0;0;0;0;0;1
arrêter avec ces;3;0;0;0;0;0;1;0;1;0;0;1;1
à chaque fois;5;0;1;0;1;3;1;0;10;5;0;7;10
toutes ces;14;3;0;0;0;1;4;1;7;2;2;7;0
du siècle;1;0;0;0;2;0;0;0;1;0;0;1;2
et ont;12;1;0;1;2;1;1;0;7;0;2;6;4
ont montré;4;0;0;0;1;0;0;0;1;0;0;0;0
dans les;122;9;8;32;52;20;70;12;61;50;47;140;108
covid et;1;0;0;0;0;0;1;0;0;1;0;1;1
et les;215;7;12;32;68;36;68;18;61;28;61;163;106
les guerres;6;0;0;0;0;1;0;0;4;1;4;2;2
ukraine et;7;0;0;0;0;0;0;0;1;0;0;1;0
et dans;17;2;2;4;5;4;5;1;12;5;8;19;15
dans le;126;13;13;23;60;30;46;17;125;66;37;193;135
le conflit;13;0;0;0;0;0;0;0;1;1;0;2;1
du moyen;16;0;0;0;0;0;0;0;3;1;0;3;1
moyen orient;40;0;0;0;0;0;0;0;4;0;2;6;1
et dans le;6;0;0;0;0;0;0;0;3;0;0;4;3
dans le conflit;4;0;0;0;0;0;0;0;0;0;0;0;0
du moyen orient;16;0;0;0;0;0;0;0;3;0;0;3;0
user_utilisateurice des;12;1;0;2;1;1;1;1;6;1;1;2;8
des revenus;2;0;0;0;0;0;0;0;0;0;4;3;0
oui vous;5;0;0;2;2;0;0;0;1;2;1;1;2
la menace;3;0;0;0;0;0;0;0;0;0;0;3;1
sur la;63;8;3;32;31;8;19;8;44;73;42;65;40
est dramatique;2;0;0;0;1;0;0;0;1;0;0;0;1
cela représente;1;0;0;0;1;0;2;0;0;0;3;0;1
de revenus;1;0;0;0;1;0;0;0;0;2;4;2;0
mais tout;5;2;0;1;5;0;2;0;2;2;2;3;2
le monde;128;9;4;7;35;31;32;21;150;42;46;167;129
monde s;5;0;0;0;1;1;2;0;5;1;0;0;3
s en;48;4;0;4;13;5;21;14;55;12;18;57;55
en fout;2;0;0;0;1;0;1;2;0;1;1;1;4
a croire;2;0;0;0;0;0;0;1;1;1;1;1;2
croire que;22;0;1;1;5;7;1;2;11;13;8;4;9
que tout;17;2;2;1;10;5;2;2;20;8;9;22;20
monde est;13;3;1;1;2;3;0;3;7;5;2;12;6
à genève;9;0;0;14;4;0;9;0;7;3;5;33;20
c est dramatique;2;0;0;0;0;0;0;0;1;0;0;0;1
mais tout le;3;0;0;0;2;0;1;0;0;0;0;2;2
tout le monde;62;5;2;5;18;16;23;11;75;22;30;102;74
le monde s;3;0;0;0;1;1;2;0;5;1;0;0;2
monde s en;2;0;0;0;1;0;2;0;3;1;0;0;2
s en fout;2;0;0;0;1;0;1;2;0;1;0;1;4
a croire que;2;0;0;0;0;0;0;1;1;1;1;1;1
croire que tout;1;0;0;0;0;0;0;2;0;0;2;0;0
que tout le;6;1;1;0;2;3;1;1;7;1;4;8;5
le monde est;10;1;1;1;1;3;0;3;4;5;2;12;2
mais tout le monde;2;0;0;0;1;0;1;0;0;0;0;2;2
tout le monde s;3;0;0;0;1;0;2;0;3;1;0;0;2
le monde s en;2;0;0;0;1;0;2;0;3;1;0;0;2
monde s en fout;1;0;0;0;1;0;1;0;0;0;0;0;1
que tout le monde;6;1;0;0;1;2;1;1;6;1;4;7;5
tout le monde est;9;0;1;1;1;1;0;0;3;2;1;8;1
tout le monde s en;2;0;0;0;1;0;2;0;3;1;0;0;2
le monde s en fout;1;0;0;0;1;0;1;0;0;0;0;0;1
que tout le monde est;1;0;0;0;0;1;0;0;0;1;0;1;0
tout le monde s en fout;1;0;0;0;1;0;1;0;0;0;0;0;1
l onu;96;0;0;1;1;0;0;0;5;3;0;4;6
en valeur;1;0;0;0;0;0;0;0;3;2;0;1;1
comme tout;3;0;0;0;2;0;1;0;4;3;1;4;7
tout les;38;5;2;4;4;6;8;6;13;8;7;33;16
les états;21;1;3;0;6;2;2;2;3;2;3;11;1
en argent;1;0;0;0;0;0;0;0;0;1;1;2;0
argent et;4;0;0;0;1;3;5;0;1;0;10;12;1
et en;56;4;5;8;20;7;8;8;28;20;13;42;45
pouvoir d;1;1;0;0;1;0;14;2;2;1;6;11;1
d application;1;0;0;0;0;0;1;0;0;0;1;3;0
application du;2;0;0;0;0;0;0;0;0;0;0;2;0
du droit;24;0;0;0;0;2;1;1;0;2;2;5;0
national et;1;0;0;0;1;0;2;0;0;0;0;1;0
et international;4;0;0;0;1;0;0;0;0;0;0;0;0
application du droit;2;0;0;0;0;0;0;0;0;0;0;2;0
user_utilisateurice avec;5;0;0;1;2;0;0;1;9;5;4;7;3
avec plaisir;1;0;0;0;0;0;2;0;6;5;0;1;2
pour une;24;2;3;3;13;10;21;4;26;8;21;42;23
emji_visage_souriant_avec_yeux_rieurs emji_visage_souriant_avec_yeux_rieurs;1;0;0;0;0;0;0;0;0;0;0;2;1
user_utilisateurice avec plaisir;1;0;0;0;0;0;0;0;4;1;0;0;0
user_utilisateurice du;5;1;0;3;2;2;0;1;2;2;1;4;7
du coup;31;1;1;7;10;14;13;7;26;21;6;31;63
uniquement de;4;0;1;0;1;0;0;0;1;2;2;6;2
de guerres;7;0;0;0;0;0;0;0;2;0;0;2;2
guerres et;3;0;0;0;0;0;0;0;1;0;2;3;0
et de;135;18;10;16;79;20;18;11;83;45;30;127;53
de trump;8;0;1;0;2;0;0;3;2;7;1;5;7
pour te;3;0;0;0;0;0;0;0;3;2;0;1;1
user_utilisateurice du coup;1;0;0;1;0;2;0;1;1;1;1;2;4
de guerres et;2;0;0;0;0;0;0;0;0;0;0;2;0
user_utilisateurice user_utilisateurice;53;16;1;2;2;1;7;5;11;9;3;18;19
user_utilisateurice on;42;11;2;6;13;6;7;8;28;18;12;40;42
on fera;1;0;0;0;2;0;0;0;1;0;0;0;1
à l;129;13;22;22;84;32;51;35;103;61;68;188;176
pour un;25;1;5;5;9;4;26;6;20;12;12;47;32
user_utilisateurice user_utilisateurice user_utilisateurice;23;4;0;0;1;0;2;1;2;1;1;7;3
user_utilisateurice user_utilisateurice on;3;1;0;0;0;0;0;0;0;0;0;0;0
jusqu en;9;0;0;0;2;0;0;0;2;0;0;3;1
terre promise;4;0;0;0;0;0;0;0;0;0;0;0;0
parler c;2;0;0;0;0;0;0;0;0;1;0;1;0
la chaîne;2;0;1;0;6;0;1;0;0;2;0;1;2
l histoire;47;3;3;1;4;6;4;4;69;8;0;6;14
histoire de;10;1;0;1;4;0;4;1;14;2;1;4;9
de se;65;3;4;11;8;12;17;3;51;18;7;57;43
est dire;2;0;0;0;0;0;1;0;1;0;0;0;1
dire à;6;0;0;0;1;0;1;0;2;0;0;2;0
à la;230;53;24;48;103;43;78;37;132;139;102;275;202
la prochaine;9;2;1;0;0;0;1;2;11;3;1;0;25
je te;18;7;1;0;0;2;3;2;29;18;3;13;24
montre la;1;0;0;0;0;0;0;0;2;3;1;1;2
la sortie;2;0;0;0;0;0;1;0;1;1;2;4;0
parler c est;2;0;0;0;0;0;0;0;0;1;0;1;0
l histoire de;6;0;0;0;0;0;0;0;8;1;0;1;4
c est dire;2;0;0;0;0;0;1;0;1;0;0;0;1
face à;31;5;1;1;5;2;3;4;12;5;5;23;4
à ces;18;3;0;1;4;1;3;2;12;3;3;14;9
ces pratiques;1;0;0;0;0;0;2;0;0;0;0;1;0
de vol;1;0;0;0;2;0;0;0;0;0;1;3;0
d europe;6;0;2;1;2;0;0;0;3;0;0;4;1
europe au;1;0;2;0;0;0;0;0;0;0;0;0;1
au moins;38;4;8;8;9;3;7;3;24;16;7;23;33
doivent se;3;1;1;2;1;0;1;0;1;1;3;3;2
contre ces;9;0;0;1;2;0;0;0;1;2;0;2;0
face à ces;3;0;0;0;0;0;0;0;0;0;0;1;0
les vrais;14;0;0;1;1;0;1;5;5;2;2;9;5
sont ceux;5;0;0;1;3;0;1;1;2;0;3;2;3
ceux qui;100;9;0;15;34;9;34;14;76;42;67;122;85
la tête;10;3;1;0;5;3;1;2;7;8;2;12;31
tête des;3;0;0;0;0;0;0;0;1;0;1;1;0
sont ceux qui;5;0;0;0;3;0;0;1;1;0;3;2;2
à la tête;6;0;0;0;3;1;0;0;2;2;2;2;4
la tête des;3;0;0;0;0;0;0;0;1;0;0;1;0
user_utilisateurice l;18;1;2;5;11;12;7;4;18;10;11;35;20
l ukraine;45;0;0;0;2;0;5;0;4;2;8;12;3
et israël;25;0;0;0;0;0;0;0;0;0;0;0;0
israël on;7;0;0;0;1;0;0;0;0;0;0;0;0
besoin d;22;1;1;1;10;7;7;7;18;7;8;29;14
d argent;14;0;0;2;2;2;12;1;4;3;38;30;4
user_utilisateurice l ukraine;2;0;0;0;0;0;0;0;0;0;1;1;0
l ukraine et;2;0;0;0;0;0;0;0;1;0;0;1;0
user_utilisateurice j;30;10;1;6;7;3;7;7;41;34;5;17;44
j irai;1;0;0;0;0;0;0;1;2;0;0;0;2
pas jusqu_à;2;0;0;0;0;0;0;0;0;0;0;1;1
qui a;141;11;6;8;20;13;25;16;45;31;27;48;54
a volé;4;0;0;0;1;0;0;0;1;0;0;2;0
user_utilisateurice en;34;0;4;1;6;3;3;3;19;11;12;25;31
en effet;5;0;1;2;13;2;2;1;8;4;6;21;13
quitte à;1;0;0;0;0;0;0;0;2;0;1;4;2
user_utilisateurice en effet;3;0;0;0;4;0;0;0;0;0;1;3;1
user_utilisateurice vivement;1;0;0;0;0;0;1;0;0;0;0;0;6
marre de;15;0;0;1;3;1;2;2;4;2;0;3;5
la fondue;2;0;0;0;0;0;2;0;0;0;0;1;8
marre de la;2;0;0;0;0;0;0;0;1;1;0;0;0
d ailleurs;42;0;0;4;11;8;4;10;14;19;12;31;17
à boycotter;1;0;0;0;3;0;0;0;0;0;0;0;3
les emirats;5;0;0;0;0;0;0;0;0;0;1;0;0
arabes unis;6;0;0;0;0;0;0;0;0;0;0;0;0
qui financent;2;0;0;0;0;0;2;0;0;1;1;6;0
au soudan;26;0;0;0;0;0;0;0;1;1;0;0;0
à quelle;1;0;0;1;0;1;0;0;2;2;2;0;5
moment j;2;0;0;0;1;1;0;0;0;0;0;0;0
j ai;88;28;3;33;56;26;75;17;196;152;25;135;247
ai dit;3;1;0;0;1;0;1;1;10;5;0;3;4
dit que;18;0;0;3;5;6;9;4;12;17;3;13;12
que j;12;5;2;5;18;8;6;7;35;41;7;26;38
j aimais;1;0;0;0;0;0;0;0;3;0;0;0;0
pas ou;4;0;0;1;3;0;1;0;5;3;1;5;1
ou que;10;0;0;1;2;3;1;0;4;1;2;2;1
j avais;4;8;0;4;3;1;6;2;4;11;3;7;25
la haine;55;0;0;0;2;6;0;5;19;9;1;6;7
j ai dit;3;1;0;0;1;0;1;0;5;5;0;2;3
ai dit que;2;0;0;0;0;0;0;1;1;1;0;0;0
que j avais;1;1;0;0;1;0;0;0;1;2;1;0;0
j ai dit que;2;0;0;0;0;0;0;0;1;1;0;0;0
dommage que;7;1;1;0;0;1;2;0;4;5;1;5;7
que ça;47;10;4;7;31;16;43;14;80;41;34;70;75
ça ne;35;1;6;4;16;14;11;6;33;21;24;40;49
ne vas;3;0;0;0;0;0;1;0;0;0;1;1;4
vas pas;3;0;0;0;1;0;1;0;0;0;1;1;12
paris et;1;0;0;1;0;0;0;0;0;0;0;1;1
que ça ne;6;0;1;1;1;3;1;0;4;3;2;2;4
ne vas pas;2;0;0;0;0;0;1;0;0;0;1;1;4
avant qu;5;0;0;0;2;1;2;1;3;2;1;2;2
qu on;126;14;8;16;72;43;76;29;162;71;64;185;159
on se;32;6;4;2;14;7;13;9;41;14;14;32;45
se fasse;3;1;0;1;2;0;2;0;1;0;0;2;0
les rues;15;0;0;2;2;0;4;0;7;0;0;6;11
par des;48;0;2;9;17;21;9;6;19;11;10;57;15
des gangs;4;0;0;0;0;0;0;0;0;0;0;0;0
comme en;9;1;2;1;2;0;1;1;5;2;1;4;14
en france;12;6;0;6;11;2;10;2;19;8;25;67;114
avant qu on;1;0;0;0;0;0;0;0;1;0;1;0;1
qu on se;3;0;0;0;2;0;2;2;3;1;1;2;0
dans les rues;12;0;0;1;1;0;4;0;5;0;0;5;7
comme en france;2;0;0;0;1;0;0;1;1;1;0;1;7
plus d;26;3;6;8;25;6;23;4;22;12;17;55;25
des autorités;6;0;0;0;0;0;0;1;0;0;0;1;0
de lois;1;0;0;0;0;0;0;0;2;0;1;2;0
beaucoup mieux;2;0;0;0;1;0;0;0;3;1;0;1;6
on en;40;0;0;5;12;15;13;3;26;16;7;28;31
de cette;39;7;2;1;6;8;8;8;29;15;15;27;24
cette violence;2;0;0;0;0;1;0;0;1;1;0;1;3
sans cesse;7;0;0;0;1;0;0;1;1;0;1;2;1
contre les;39;2;2;2;10;12;6;5;9;4;5;14;13
les femmes;19;6;1;1;6;193;11;5;21;11;10;76;21
marre de cette;2;0;0;0;0;1;0;0;0;0;0;0;1
contre les femmes;1;0;0;0;1;5;0;0;0;0;0;0;0
en faisant;11;0;1;0;3;2;2;3;3;0;4;6;5
l armée;86;1;0;0;4;30;12;4;26;14;4;53;23
il est;102;12;2;10;39;14;17;18;78;46;25;121;76
est possible;8;0;0;1;3;0;3;0;9;1;3;15;3
possible de;6;1;1;1;2;0;1;2;6;1;3;11;2
de s;21;0;0;4;8;7;6;5;25;12;9;24;23
il est possible;4;0;0;1;1;0;2;0;1;0;0;3;0
est possible de;2;0;0;1;1;0;1;0;3;0;1;3;0
il est possible de;2;0;0;1;1;0;1;0;1;0;0;2;0
à ce;37;3;0;5;10;14;5;7;40;40;15;44;33
ce que;178;17;4;15;65;41;40;30;179;150;51;160;120
que je;41;8;5;13;21;12;29;13;95;77;20;74;91
je sache;5;0;0;0;1;0;2;1;0;0;0;1;0
on n;22;1;1;1;11;7;8;2;16;7;2;26;20
a même;9;0;0;1;4;3;1;0;5;0;0;5;10
même pas;22;6;0;7;14;8;18;2;32;34;11;38;52
pas le;82;11;5;11;29;27;21;8;83;57;37;91;72
le droit;164;2;2;1;2;10;10;11;27;24;10;38;22
droit d;16;0;0;0;0;3;2;0;6;2;2;8;1
d utiliser;6;0;0;1;5;2;5;2;3;4;3;4;4
utiliser les;9;0;0;0;1;0;1;1;0;0;0;3;0
les armes;23;1;0;0;1;1;0;0;1;2;0;2;0
armée pour;4;0;0;0;0;3;0;0;1;0;0;0;1
pour se;27;0;7;3;12;8;11;4;18;9;7;19;23
se défendre;28;0;0;0;0;1;0;0;6;0;1;2;1
je me;32;7;3;12;11;8;15;2;38;36;8;29;63
me trompe;2;0;0;0;1;0;0;0;3;2;0;0;1
peut être;42;5;1;7;18;9;14;9;35;17;13;40;44
et à ce;1;0;0;0;1;0;0;0;0;0;0;2;0
à ce que;14;0;0;0;2;4;1;1;9;9;6;10;3
ce que je;16;1;2;1;8;4;9;6;29;21;6;23;23
que je sache;5;0;0;0;1;0;2;1;0;0;0;1;0
on n a;4;0;1;1;6;1;4;0;4;3;0;10;6
n a même;2;0;0;0;0;1;0;0;1;0;0;0;1
a même pas;2;0;0;0;0;1;0;0;1;0;0;1;4
même pas le;1;0;0;0;0;1;1;0;2;0;0;3;1
pas le droit;14;1;1;0;0;2;1;1;2;5;3;7;8
le droit d;12;0;0;0;0;2;1;0;6;2;2;6;1
d utiliser les;4;0;0;0;0;0;0;0;0;0;0;1;0
à l armée;2;0;0;0;0;6;1;0;2;2;0;5;4
l armée pour;2;0;0;0;0;2;0;0;0;0;0;0;1
pour se défendre;4;0;0;0;0;0;0;0;1;0;0;0;0
je me trompe;2;0;0;0;1;0;0;0;3;0;0;0;1
à ce que je;3;0;0;0;0;0;1;1;1;0;1;2;1
ce que je sache;3;0;0;0;1;0;1;1;0;0;0;0;0
n a même pas;2;0;0;0;0;1;0;0;1;0;0;0;0
pas le droit d;5;0;0;0;0;1;0;0;0;1;0;0;0
à ce que je sache;2;0;0;0;0;0;1;1;0;0;0;0;0
la manifestation;67;1;0;1;1;0;0;0;5;1;1;3;3
et j;13;6;2;6;8;8;11;2;25;9;4;16;28
j y;7;4;2;4;2;2;2;1;25;3;1;12;18
et j y;2;0;0;1;0;0;0;0;0;0;0;2;0
je vous;33;10;1;0;13;6;13;3;39;60;6;25;23
vous rappelle;1;0;0;0;1;0;1;1;0;0;0;1;3
rappelle qu;2;0;0;0;0;1;0;2;0;1;0;0;1
il y;281;23;17;64;105;58;86;32;165;102;68;288;242
y a;364;34;28;80;125;81;102;52;218;137;93;335;315
a eu;33;2;1;1;4;1;7;1;14;3;4;18;16
eu des;9;0;0;0;4;2;2;0;7;1;1;4;5
des féminicides;1;0;0;0;0;0;0;0;0;0;0;2;1
commis par;15;0;0;0;0;1;0;0;2;0;0;3;0
par ces;7;0;0;0;2;0;2;0;2;1;0;4;0
