"";"";"";"";"*postReposts_40";""
"309";"-*jocelyn_chrr";"-1.45200309029352";"-1.16067454925018";"0.814921600742545";"449"
"310";"-*francoisehaeberlin";"-1.63021772224716";"-0.572200968526278";"0.814862633213386";"450"
"311";"-*amand__e";"-1.85545737217083";"-0.792171673333078";"0.814862633213386";"451"
"312";"-*el_sennos";"-1.85545737217083";"-0.792171673333078";"0.814862633213386";"452"
"313";"*postComments_29";"-0.576542636590262";"0.557569750421769";"0.814802340571211";"453"
"314";"*i_0213";"-0.626472501352758";"-0.37992717362225";"0.814797702675659";"454"
"315";"*postReposts_38";"0.745607749553632";"0.00200564487841844";"0.814792070945346";"455"
"316";"*postComments_52";"-0.832266860562018";"-0.0241037916924934";"0.814765071767669";"456"
"317";"*i_0125";"-1.1013603550469";"0.29539799045155";"0.814755299059185";"457"
"318";"*postDate_17-10-2025";"0.402730287311208";"0.242638520573434";"0.814743041763798";"458"
"319";"*postReposts_42";"-0.587635123845973";"0.537718419215943";"0.814573758576154";"459"
"320";"-*stuntsmatt";"0.546940148684298";"-0.0290025497638474";"0.814542452781179";"460"
"321";"*i_0952";"-1.10569133651946";"-0.366624138223305";"0.814517441273024";"461"
"322";"*postDate_20-10-2025";"-0.0131935776846208";"0.110534867391251";"0.814499717886451";"462"
"323";"*commentDate_26-10-2025";"-0.587173829050855";"-0.0761693741323432";"0.814331097255314";"463"
"324";"*i_0313";"-0.45141643642435";"0.952385886719201";"0.814299957099466";"464"
"325";"*i_0183";"-0.190365387582318";"0.918178762640191";"0.81428554649543";"465"
"326";"*postReposts_108";"-0.190365387582318";"0.918178762640191";"0.81428554649543";"466"
"327";"*i_0499";"-1.26215464066757";"0.134624081442653";"0.814262191378544";"467"
"328";"*i_0046";"-0.753295862816879";"-0.15745932044427";"0.814254903256962";"468"
"329";"*postComments_89";"-0.578854883527022";"0.0304210195079487";"0.814126864211905";"469"
"330";"*postComments_57";"-0.8349233690263";"-0.130478023516135";"0.814120073007704";"470"
"331";"-*sandra_en_vadrouille";"-0.731537645373367";"-0.5700764650056";"0.814079491421625";"471"
"332";"*postReposts_101";"-0.56998764663876";"0.737004832848751";"0.813991371406139";"472"
"333";"*postLikes_4200";"-0.536763503822333";"0.424657061977409";"0.813969507041395";"473"
"334";"*i_0418";"-0.15975271028397";"0.367136024058131";"0.813950127263553";"474"
"335";"*postLikes_8200";"-0.601801992385517";"0.856784946567499";"0.8139208091381";"476"
"336";"-*david_s_rochat";"-0.845949437395378";"-0.600508080428161";"0.813916336881675";"477"
"337";"*postDate_14-11-2025";"-0.446504611554174";"0.32102046753228";"0.81389447251693";"478"
"338";"-*cedric_dstrml";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"479"
"339";"-*seanyboy_goat";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"480"
"340";"-*atebabalenciaga";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"481"
"341";"-*m444gnafi";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"482"
"342";"-*dorian_strl";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"483"
"343";"-*patrick_63652";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"484"
"344";"-*laurent_diserens";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"485"
"345";"-*eggman_without_mustache";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"486"
"346";"-*liamlikeslife";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"487"
"347";"-*asselin_hugo";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"488"
"348";"*commentLikes_1,458";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"489"
"349";"-*loic_francescato";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"490"
"350";"-*fr3d0d0";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"491"
"351";"-*raven_9743";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"492"
"352";"-*patricesaintaubin";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"493"
"353";"-*djoolmoe";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"494"
"354";"-*dbeuss";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"495"
"355";"-*mystherbe";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"496"
"356";"-*davetchristian";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"497"
"357";"-*frosty_jones28";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"498"
"358";"-*felipe_0larte";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"499"
"359";"-*loretoaquarelle";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"500"
"360";"-*miguel1265";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"501"
"361";"-*baby_doll_pinprenelle";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"502"
"362";"-*jeanchristinat";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"503"
"363";"-*melon_mozzarella";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"504"
"364";"-*rtscouleur3";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"505"
"365";"-*repentlesssssss";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"506"
"366";"-*roidujeu";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"507"
"367";"-*martinebusset";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"508"
"368";"-*pierrot2506";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"509"
"369";"-*hugo_10_ch";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"510"
"370";"-*_antho_qlf_";"-1.77590030324281";"0.17614102966236";"0.813782500467178";"511"
"371";"-*davidruffieux";"-1.56701281449408";"-1.11438266622283";"0.813760304824179";"512"
"372";"*i_0302";"-0.773587304164214";"0.526540388420327";"0.813708956694855";"513"
"373";"-*redlineradio_ch";"-1.68379290288204";"-1.16694727807821";"0.813652142474344";"514"
"374";"*i_0225";"-0.664501084998438";"-0.42270073507442";"0.81363292833563";"515"
"375";"-*michellezalcman";"-2.185165734839";"-0.789897232747259";"0.813430351683488";"518"
"376";"-*pics_by_william";"-2.185165734839";"-0.789897232747259";"0.813430351683488";"519"
"377";"-*francoise__augustine";"-2.185165734839";"-0.789897232747259";"0.813430351683488";"520"
"378";"-*_julijulien_";"-2.185165734839";"-0.789897232747259";"0.813430351683488";"521"
"379";"-*gti_1989";"-2.185165734839";"-0.789897232747259";"0.813430351683488";"522"
"380";"-*nomad_hima";"-2.185165734839";"-0.789897232747259";"0.813430351683488";"523"
"381";"-*erik_brinkman";"-2.185165734839";"-0.789897232747259";"0.813430351683488";"524"
"382";"-*jerome_mty_";"-2.185165734839";"-0.789897232747259";"0.813430351683488";"525"
"383";"-*anthony_stauffer_la_classe";"-2.185165734839";"-0.789897232747259";"0.813430351683488";"526"
"384";"*commentDate_25-10-2025";"-0.505807891031962";"0.267544872433033";"0.813391095210424";"527"
"385";"*commentDate_20-11-2025";"-0.740146613157697";"0.458718796081488";"0.813373868741232";"528"
"386";"-*hgswisslifestyle";"-0.919782336945939";"-0.724812022616244";"0.813176261262896";"529"
"387";"*postComments_94";"-0.0853788128104178";"0.633704064865089";"0.813102220573193";"532"
"388";"*i_0076";"-0.644511782948083";"0.355675536898679";"0.813018075896751";"533"
"389";"*i_0565";"0.0140361116109792";"-0.166059028172894";"0.812974015889009";"534"
"390";"*i_0479";"-1.26982188264387";"-0.720279176747267";"0.812840013835385";"539"
"391";"*postReposts_11";"-0.448074206164683";"0.297637568392848";"0.812705183586126";"541"
"392";"-*skg_co";"-0.284229653552063";"-0.00988256940302811";"0.812694417042881";"542"
"393";"-*elle3_141";"0.735818885874466";"0.0316749940226039";"0.812694417042881";"543"
"394";"-*lawless_sam";"-1.35436563592925";"-0.949558798950787";"0.812694085764627";"544"
"395";"-*jp_guidicili";"-0.308908829860094";"0.203751957030043";"0.812444798878713";"550"
"396";"-*_klw84";"-0.0687516123207403";"0.207346797128537";"0.812444798878713";"551"
"397";"-*fortuna_laurallee";"0.375285990373359";"-0.0671308903075457";"0.812444798878713";"552"
"398";"-*ka_htrmn";"-0.218911378936524";"0.0606996605906699";"0.812444798878713";"553"
"399";"*i_0036";"0.0144860683733017";"-0.0464715902914526";"0.812423100153096";"554"
"400";"-*andskyyyy";"-0.247128380078016";"-0.0273002634950855";"0.812331501715946";"555"
"401";"*postLikes_13000";"1.04122266593485";"0.654684899033796";"0.812296717499307";"560"
"402";"*postComments_247";"1.04122266593485";"0.654684899033796";"0.812296717499307";"561"
"403";"-*jams_smith93";"-1.25059201754464";"-1.01135561316083";"0.812282969451778";"562"
"404";"*postReposts_150";"-0.149087150242857";"0.162479190378518";"0.81210656378168";"566"
"405";"-*calvin_graf63";"-1.42588729400962";"-1.12890372063164";"0.812043455274349";"567"
"406";"*commentLikes_192";"0.396397325887914";"0.307880304014283";"0.811974549397578";"568"
"407";"-*artur_vfs";"0.396397325887914";"0.307880304014283";"0.811974549397578";"569"
"408";"-*gislainw";"0.396397325887914";"0.307880304014283";"0.811974549397578";"570"
"409";"-*kodokush186";"0.396397325887914";"0.307880304014283";"0.811974549397578";"571"
"410";"-*_hestern_";"0.396397325887914";"0.307880304014283";"0.811974549397578";"572"
"411";"-*marat_bsg";"0.396397325887914";"0.307880304014283";"0.811974549397578";"573"
"412";"-*marx_et_lilith";"0.396397325887914";"0.307880304014283";"0.811974549397578";"574"
"413";"-*alanbosc";"0.396397325887914";"0.307880304014283";"0.811974549397578";"575"
"414";"*postLikes_2200";"-0.764070445238938";"0.272144488290336";"0.811940262098319";"576"
"415";"*postDate_22-11-2025";"-0.0941133991985357";"0.561097229227646";"0.811899680512241";"580"
"416";"-*vincent_c44";"-1.53166210457536";"-0.963836634634981";"0.811795824779704";"582"
"417";"*commentDate_2-11-2025";"0.250666574983267";"0.0924283717671407";"0.811784892597331";"583"
"418";"-*loris_qgl";"-0.607839186045745";"-0.518921821837947";"0.811694122355816";"584"
"419";"-*chavazdaniel";"-1.8223519031123";"-0.913595831732194";"0.811694122355816";"585"
"420";"*i_0528";"-0.583648008934507";"0.725966021689261";"0.811664141673856";"586"
"421";"*postComments_235";"-0.583648008934507";"0.725966021689261";"0.811664141673856";"587"
"422";"*i_0462";"-1.01464374610603";"-0.572193527000556";"0.811647909039424";"588"
"423";"*i_0250";"-0.48701853433463";"0.780164409428653";"0.811584634892966";"590"
"424";"*commentDate_21-10-2025";"-0.271594732421791";"0.286248542623792";"0.811564261280363";"591"
"425";"*i_0101";"-0.891535059409054";"-0.225215873373989";"0.811554819850133";"592"
"426";"*i_0551";"-0.25602981791373";"-0.0877938717748633";"0.811546703532917";"593"
"427";"*postReposts_22";"-0.0784171419389744";"0.161079515867568";"0.81148127607781";"594"
"428";"-*f_bviii";"-0.988394978518668";"-0.876784467449774";"0.81140971997501";"596"
"429";"*i_0475";"-0.110988106699801";"0.93144667282532";"0.811372119893214";"597"
"430";"*i_0033";"-1.10339562109504";"-0.369086919002585";"0.811329219359359";"598"
"431";"*postReposts_54";"-1.10339562109504";"-0.369086919002585";"0.811329219359359";"599"
"432";"-*jeromemiserez";"-0.107242463517533";"0.294838828283893";"0.811264620099886";"600"
"433";"*i_0400";"-0.640949739824";"0.130679051996332";"0.811111735185801";"603"
"434";"-*jamil_msr";"-1.21680930910337";"-0.793069910334028";"0.81108655803852";"604"
"435";"*postComments_96";"-0.705478730719626";"0.0660208873793222";"0.811055252243544";"607"
"436";"*commentLikes_557";"-1.68379290288204";"-1.16694727807821";"0.810921415829047";"610"
"437";"*i_0028";"-0.792505799975115";"0.450138327088978";"0.810890110034072";"611"
"438";"*postComments_167";"-0.792505799975115";"0.450138327088978";"0.810890110034072";"612"
"439";"*i_0956";"-0.471790367254633";"0.827906631603755";"0.810818057013891";"613"
"440";"*postComments_222";"-0.471790367254633";"0.827906631603755";"0.810818057013891";"614"
"441";"*postDate_23-11-2025";"-0.178105246545668";"0.151764576853925";"0.81075229828053";"615"
"442";"*postComments_24";"-0.335991433821963";"2.30552695740562";"0.810744016324188";"616"
"443";"*postReposts_17";"0.23492288605648";"0.0338708790903879";"0.810672791499641";"618"
"444";"-*cecile_c_";"-0.220361766331852";"0.449616683604331";"0.810622105926824";"619"
"445";"-*meryl_pittet";"-0.220361766331852";"0.449616683604331";"0.810622105926824";"620"
"446";"*commentDate_8-10-2025";"0.558622882777952";"1.08330780677975";"0.810606370209773";"621"
"447";"*postLikes_1700";"0.0572117732311957";"0.162274711808876";"0.810549224711009";"622"
"448";"-*opub_lelanderon";"-1.3448947507933";"-1.06904605065519";"0.810497545303431";"623"
"449";"-*maariiia_s";"0.369749766515418";"0.229492029034119";"0.810481975225506";"624"
"450";"-*__akso__";"0.473496074559346";"-0.0655702844328783";"0.810480815751618";"626"
"451";"-*12will90";"-0.458585235397789";"0.330719986495988";"0.81043493371348";"627"
"452";"*i_0305";"-0.992169033041537";"-0.733680744828225";"0.810370665732261";"628"
"453";"-*ggc2703";"-1.08945807213875";"-0.86075942767279";"0.810323292941981";"629"
"454";"*i_0553";"-0.767361132268034";"-0.0265482448910577";"0.81032180218984";"630"
"455";"*postReposts_33";"-0.648385374997679";"0.772719167064196";"0.810297950155573";"631"
"456";"*i_0537";"-0.445388072368445";"1.1718634003994";"0.810264325412822";"632"
"457";"*postLikes_7500";"-0.445388072368445";"1.1718634003994";"0.810264325412822";"633"
"458";"*i_0370";"-0.114112102771575";"0.511794888037845";"0.810151856445689";"634"
"459";"*postComments_387";"-0.114112102771575";"0.511794888037845";"0.810151856445689";"635"
"460";"-*ludo_brnnd";"-1.33434626990611";"-1.07491776778759";"0.810090569968753";"637"
"461";"*postReposts_210";"0.655261486863616";"0.102303797288051";"0.810080300342888";"638"
"462";"*postLikes_2600";"-0.346694990856737";"0.107739152768092";"0.809909857681356";"641"
"463";"-*tatacici666";"-0.998950520446632";"-0.92051365977935";"0.809773536679956";"642"
"464";"*postComments_176";"-0.477455057747258";"-0.0468705340992876";"0.809722022911505";"643"
"465";"-*douceur_d_estate";"-0.105673629666827";"0.223040002853472";"0.809661067712823";"644"
"466";"-*jbbeny_";"-0.105673629666827";"0.223040002853472";"0.809661067712823";"645"
"467";"-*chienne_a_punk";"-0.105673629666827";"0.223040002853472";"0.809661067712823";"646"
"468";"-*kane0920_pilc";"-0.105673629666827";"0.223040002853472";"0.809661067712823";"647"
"469";"-*julie_writeforit";"-0.105673629666827";"0.223040002853472";"0.809661067712823";"648"
"470";"-*isabelleleynabachoner";"-0.105673629666827";"0.223040002853472";"0.809661067712823";"649"
"471";"-*sam_luv_art";"-0.105673629666827";"0.223040002853472";"0.809661067712823";"650"
"472";"*postComments_69";"-0.886214547780431";"-0.063001981583854";"0.809599946875015";"660"
"473";"*i_0316";"-0.961204315776258";"-0.396902432530838";"0.809558702732428";"661"
"474";"*postLikes_8300";"-0.16552226616265";"0.516256046756524";"0.809505863850962";"662"
"475";"*i_0270";"-0.240715031155894";"0.572922445203004";"0.809435135943796";"664"
"476";"-*clemb_ind";"-0.932581153400122";"-0.798748008230481";"0.80940018608803";"665"
"477";"-*yannhedge";"0.85856701846154";"0.311081728781017";"0.80939703894462";"666"
"478";"-*india_and_you";"-0.660274795081285";"0.532572867752449";"0.809295999077239";"667"
"479";"*i_0240";"-0.882108499432214";"0.0123561677049541";"0.809192474622956";"668"
"480";"*i_0426";"-0.708244972420685";"-0.170503832754043";"0.809158849880205";"669"
"481";"*postReposts_47";"-0.95936880481615";"0.451695790073044";"0.808985922631771";"671"
"482";"*i_0974";"-0.581120573417114";"-0.0312989431780566";"0.808968199245198";"672"
"483";"*postComments_204";"-0.581120573417114";"-0.0312989431780566";"0.808968199245198";"673"
"484";"*postReposts_145";"-0.581120573417114";"-0.0312989431780566";"0.808968199245198";"674"
"485";"*postComments_80";"-0.386094538638966";"0.116234147455155";"0.808937224728476";"675"
"486";"*commentLikes_597";"-1.68993002687818";"-1.39929246532866";"0.808868318851705";"676"
"487";"-*__ni_naa";"-1.68993002687818";"-1.39929246532866";"0.808868318851705";"677"
"488";"-*gobet_thomas";"-1.68993002687818";"-1.39929246532866";"0.808868318851705";"678"
"489";"*commentLikes_210";"-1.68993002687818";"-1.39929246532866";"0.808868318851705";"679"
"490";"-*yanikuza_fujimaru";"-1.68993002687818";"-1.39929246532866";"0.808868318851705";"680"
"491";"*postLikes_4600";"-0.333106778415447";"0.230840942450483";"0.808851920578147";"681"
"492";"*i_0379";"0.401896905252846";"-0.0986586212619911";"0.808811504631195";"682"
"493";"*i_0514";"-1.03630532246799";"-0.382461623983191";"0.808661104304012";"683"
"494";"-*srzd_666";"-1.5081967912154";"-0.932000978578022";"0.808628142117769";"684"
"495";"-*matosbrg";"-1.34334260988131";"-0.933138198870932";"0.808628142117769";"685"
"496";"-*pandaxcore";"-0.834035898690637";"-0.627088179239058";"0.808576297071064";"688"
"497";"*i_0042";"-0.246460713729346";"1.02032813995132";"0.808523789467851";"689"
"498";"*i_0169";"-0.335755289496355";"-0.228770968607604";"0.808439810430537";"690"
"499";"*postDate_27-12-2025";"0.00368192802950008";"0.917989985442218";"0.808415461478889";"691"
"500";"*commentDate_4-11-2025";"0.012393205866636";"0.296674603210182";"0.808411320500718";"692"
"501";"*commentDate_3-11-2025";"-0.49081310945524";"0.189243047289457";"0.808386640270817";"693"
"502";"*postComments_138";"-0.577181657992454";"0.0767253409017009";"0.808380014705743";"694"
"503";"-*patisserie_mariyaaraujo";"-1.88449551733835";"-1.49736585151325";"0.808361463123535";"696"
"504";"-*davidbaoliveira";"-1.88449551733835";"-1.49736585151325";"0.808361463123535";"697"
"505";"-*loredanac703";"-1.88449551733835";"-1.49736585151325";"0.808361463123535";"698"
"506";"-*itsmerae_rae";"-1.88449551733835";"-1.49736585151325";"0.808361463123535";"699"
"507";"-*romainsab1984";"-0.759211819898975";"-0.131656445452761";"0.808334960863239";"700"
"508";"*postDate_3-11-2025";"-0.700441008759343";"0.309457911696726";"0.808316740559285";"701"
"509";"-*brian_bribet";"-0.574656640008998";"-0.305833490371755";"0.808302495594376";"702"
"510";"-*sumgodecrab";"-0.409937091466627";"-0.185773996324131";"0.808302495594376";"703"
"511";"-*quentin_auer_3";"-0.409937091466627";"-0.185773996324131";"0.808302495594376";"704"
"512";"*i_0495";"-0.813779878414962";"-0.580239131042517";"0.80825280385632";"705"
"513";"-*cyrille_gr";"-1.17597806597979";"-0.93995651153187";"0.808242202952201";"706"
"514";"-*dreamless_void";"-0.874309843548881";"-0.703904759471824";"0.808204768509532";"707"
"515";"*i_0145";"-0.649914599716347";"-0.0798276991745984";"0.808048902091164";"711"
"516";"*i_0497";"-0.773413258358688";"-0.424155565158118";"0.808028694117688";"712"
"517";"*postComments_76";"-0.773413258358688";"-0.424155565158118";"0.808028694117688";"713"
"518";"*postReposts_119";"-0.773413258358688";"-0.424155565158118";"0.808028694117688";"714"
"519";"-*luca_schnb";"0.870959061439651";"0.106984631627766";"0.807964260497342";"715"
"520";"*postReposts_62";"0.198809359729957";"0.881779575606108";"0.807809387913735";"718"
"521";"-*walkingguitar";"-0.952034901525752";"-0.657646377908216";"0.807798124453109";"719"
"522";"-*yann_christinat";"-0.779852518460937";"-0.442857038228094";"0.807795639866206";"720"
"523";"-*eric_wuthrich";"-0.367371646667631";"-0.3378516786765";"0.807795639866206";"721"
"524";"-*mururoa0504";"-0.363900288520841";"-0.293868414494894";"0.807764002792977";"722"
"525";"-*ashleybarbiana";"0.275806989101401";"0.232216144055077";"0.807764002792977";"723"
"526";"-*nicolet_rome1";"-0.0244414707855079";"0.271032947220666";"0.80773965384133";"724"
"527";"*i_0326";"-1.10101528688215";"-0.62204510691593";"0.80772855601983";"725"
"528";"*i_0416";"-0.946908223943919";"-0.0288226709032239";"0.80769228105105";"726"
"529";"*postReposts_24";"-0.312146082695724";"1.65787102156471";"0.807640601643472";"727"
"530";"-*alainbourgeois";"-1.36507976133433";"-0.877803021758043";"0.807447963338942";"729"
"531";"-*helvetepatriote";"-0.434798458260618";"-0.559666596852339";"0.807409866339765";"731"
"532";"*i_0178";"0.337544531882352";"0.261691570924514";"0.807360008962583";"732"
"533";"*postComments_305";"0.337544531882352";"0.261691570924514";"0.807360008962583";"733"
"534";"*postReposts_190";"0.337544531882352";"0.261691570924514";"0.807360008962583";"734"
"535";"*postReposts_16";"-0.570505236252888";"0.471390502429631";"0.807343113771644";"735"
"536";"-*bg2026paco";"-1.05145287201579";"-0.92597151444012";"0.80727487045138";"736"
"537";"*i_0202";"-0.398798928930966";"0.303792709437094";"0.807266754134164";"737"
"538";"*postDate_11-11-2025";"-0.472489027548207";"-0.00422266482496184";"0.807249693304099";"738"
"539";"*i_0111";"-0.470087087674719";"-0.176289242566801";"0.807234123226174";"739"
"540";"*postComments_51";"0.402491760570813";"0.607482792665006";"0.807165714266784";"740"
"541";"*postComments_122";"-0.213144580209231";"1.04141657074797";"0.807152297497509";"741"
"542";"-*vive_le_valais";"-0.20443081198506";"1.44364815753072";"0.807141530954264";"742"
"543";"*i_0148";"-0.588102507174849";"-0.0174389223406286";"0.807114697415713";"743"
"544";"*postComments_161";"-0.588102507174849";"-0.0174389223406286";"0.807114697415713";"744"
"545";"*commentDate_24-11-2025";"-0.379683655707274";"0.193818012087114";"0.807069809212336";"745"
"546";"*i_0005";"-0.497625428406443";"0.0346638776686353";"0.807046619734577";"746"
"547";"*i_0138";"0.777520204003977";"-0.0160514524408054";"0.807031877852287";"747"
"548";"-*duck_gorrgorr60";"-1.39494800633189";"-1.11792842950114";"0.806997756192155";"748"
"549";"*postComments_26";"-0.211318518716432";"0.44434103516903";"0.806957671523457";"750"
"550";"*i_0762";"-0.546298981924018";"1.27379109424309";"0.806885784142403";"751"
"551";"-*theialumen";"-0.637931217151124";"-0.298865400933508";"0.806848349699734";"752"
"552";"*commentDate_11-11-2025";"-0.457538517783348";"0.0324558169360642";"0.806714844563491";"753"
"553";"*i_0331";"-0.494697063803543";"0.69484953288494";"0.806709047194051";"754"
"554";"-*magazub17";"-0.213998435829722";"0.652504681284988";"0.806707722081036";"755"
"555";"-*alexandrebaudraz";"0.130467316102317";"0.393508913884967";"0.806707722081036";"756"
"556";"*postDate_19-10-2025";"0.173262349940792";"0.18539083650176";"0.806652564251794";"758"
"557";"*postComments_38";"-0.697733992287335";"0.423879214981949";"0.806627387104512";"759"
"558";"*i_0542";"0.36260005295812";"0.281268401451498";"0.806601216122469";"760"
"559";"*postComments_121";"-0.0421522811007476";"0.700428544805529";"0.806595584392156";"761"
"560";"*postLikes_32400";"-0.71082831868029";"2.56813884769925";"0.806559475062502";"763"
"561";"*postReposts_678";"-0.71082831868029";"2.56813884769925";"0.806559475062502";"765"
"562";"-*fenugheddu";"-0.373779119870557";"-0.089503462371424";"0.806495869637791";"766"
"563";"*postLikes_3900";"0.586178433736717";"0.522586768069234";"0.806441374365056";"768"
"564";"-*perce_val22";"-0.503156016766053";"-0.397813811683917";"0.806428123234908";"769"
"565";"-*myrjanalep";"-0.866332284166327";"-0.798994995090536";"0.806361039388533";"770"
"566";"-*tua_vtn_986";"-0.866332284166327";"-0.798994995090536";"0.806361039388533";"771"
"567";"-*limejessie";"-0.866332284166327";"-0.798994995090536";"0.806361039388533";"772"
"568";"*postReposts_27";"-0.21877510180283";"1.39787444331068";"0.806347788258384";"773"
"569";"-*manuelakone8";"-0.19020614889809";"-0.301013597380345";"0.806284182833673";"774"
"570";"*i_0203";"-0.941146329391471";"-0.0809161889364278";"0.80627540395995";"775"
"571";"-*julie_la_houriette";"-0.761095932493725";"-0.665241502301635";"0.806207160639686";"776"
"572";"-*annisageka";"-0.77124995235389";"-0.671240620347535";"0.806207160639686";"777"
"573";"*i_0229";"-0.473507374881435";"-0.235891770306703";"0.806191756200889";"778"
"574";"*commentDate_23-11-2025";"-0.205403315380282";"0.187039678370414";"0.806186621387956";"779"
"575";"*postLikes_7000";"-0.513395407276018";"0.773097280050552";"0.806131629197841";"780"
"576";"-*arthurito_lex";"0.330715480106135";"0.0121446267366928";"0.806130801002207";"781"
"577";"-*emric02";"-0.285285694889764";"-0.191446956128193";"0.806129807167446";"782"
"578";"-*alexandre_torchet";"0.280849779327807";"0.256283044567938";"0.806064214073212";"785"
"579";"*postReposts_4";"-0.0130278382478301";"0.290536731034992";"0.806053944447347";"786"
"580";"-*_inesapl";"-0.314838794702225";"-0.0705170366493604";"0.806025454517529";"787"
"581";"*i_0345";"0.0774420289613349";"0.500995258311078";"0.806024791961021";"788"
"582";"*postLikes_8000";"0.0774420289613349";"0.500995258311078";"0.806024791961021";"789"
"583";"*postComments_328";"0.0774420289613349";"0.500995258311078";"0.806024791961021";"790"
"584";"*postReposts_92";"0.0774420289613349";"0.500995258311078";"0.806024791961021";"791"
"585";"*i_0442";"-0.256601118970855";"0.964955294141091";"0.805998455339852";"792"
"586";"*i_0439";"-0.184168277961036";"0.393838682005144";"0.80599696458771";"793"
"587";"-*rita_haas_50";"0.396397325887914";"0.307880304014283";"0.805987191879226";"794"
"588";"-*spott_ch";"0.396397325887914";"0.307880304014283";"0.805987191879226";"795"
"589";"-*chantou445";"0.396397325887914";"0.307880304014283";"0.805987191879226";"796"
"590";"-*totophebel";"0.396397325887914";"0.307880304014283";"0.805987191879226";"797"
"591";"-*wa2s_12";"0.396397325887914";"0.307880304014283";"0.805987191879226";"798"
"592";"-*marius_fx";"0.396397325887914";"0.307880304014283";"0.805987191879226";"799"
"593";"-*chris_vincensini";"0.396397325887914";"0.307880304014283";"0.805987191879226";"800"
"594";"-*barrasbenoit";"0.396397325887914";"0.307880304014283";"0.805987191879226";"801"
"595";"-*a_m_craw";"0.396397325887914";"0.307880304014283";"0.805987191879226";"802"
"596";"-*maryline10_0";"0.396397325887914";"0.307880304014283";"0.805987191879226";"803"
"597";"-*maxence_v_paronitti";"0.396397325887914";"0.307880304014283";"0.805987191879226";"804"
"598";"-*eric_ge_ch";"0.396397325887914";"0.307880304014283";"0.805987191879226";"805"
"599";"*postDate_7-11-2025";"-0.297430303541858";"0.252287182571591";"0.805970462327414";"806"
"600";"*commentDate_20-10-2025";"0.113154037825216";"0.15414878999392";"0.805923752093641";"807"
"601";"*i_0522";"-0.147569720358136";"0.314411861849877";"0.805915138859045";"808"
"602";"-*nomaeeehh";"-0.324548198703652";"0.604490841044083";"0.805889299155256";"809"
"603";"*i_0038";"-0.0798653242429507";"1.102665989879";"0.805804988839687";"810"
"604";"*postComments_169";"-0.0798653242429507";"1.102665989879";"0.805804988839687";"811"
"605";"-*nyldir";"-0.652363815048114";"-0.213263858170793";"0.805781633722801";"812"
"606";"-*yanndrrr_";"-0.412326826859963";"-0.111414022883232";"0.80573641424117";"813"
"607";"*i_0045";"-0.660621703294112";"-0.0331201267751736";"0.805724156945783";"814"
"608";"*postReposts_132";"-0.660621703294112";"-0.0331201267751736";"0.805724156945783";"815"
"609";"-*olivier_reymond";"-0.62545480590513";"-0.804507462627421";"0.805721009802373";"816"
"610";"-*antonin_gx";"0.0346263155283751";"0.0808878241366649";"0.805707758672225";"817"
"611";"-*dr___di";"0.0346263155283751";"0.0808878241366649";"0.805707758672225";"818"
"612";"-*erics_2023";"0.0346263155283751";"0.0808878241366649";"0.805707758672225";"819"
"613";"-*m3tav3rs33";"0.0346263155283751";"0.0808878241366649";"0.805707758672225";"820"
"614";"-*lindita990";"0.0346263155283751";"0.0808878241366649";"0.805707758672225";"821"
"615";"*i_0271";"-0.861385207454797";"-0.382629408637189";"0.805667839642653";"822"
"616";"*i_0267";"-0.8658539215001";"0.0714120694859912";"0.805600755796278";"823"
"617";"*postComments_106";"-0.8658539215001";"0.0714120694859912";"0.805600755796278";"824"
"618";"-*sebastienberset";"-0.195642322047203";"0.873627960946248";"0.805560505488452";"825"
