"";"X.rts_a";"X.rts_i"
"sortir";-1,7972;1,7972
"boss";-0,7436;0,7436
"emji_coeur_rouge";Inf;-Inf
"incroyable";22,1005;-22,1005
"dimanche";15,3762;-15,3762
"merci";44,4726;-44,4726
"dieu";75,3897;-75,3897
"possible";-2,6013;2,6013
"il";10,1656;-10,1656
"grand";4,7524;-4,7524
"temps";12,2226;-12,2226
"chant";1,6702;-1,6702
"dès";-1,1163;1,1163
"école";17,7856;-17,7856
"enfantin";0,2794;-0,2794
"peu";3,4326;-3,4326
"mal";1,029;-1,029
"aux";-17,3691;17,3691
"oreille";12,772;-12,772
"grave";-2,3482;2,3482
"vous";-47,8453;47,8453
"meilleur";7,3796;-7,3796
"terrain";-3,4934;3,4934
"emji_ok";13,534;-13,534
"emji_trinquer";0,8267;-0,8267
"emji_trèfle_à_quatre_feuilles";9,2849;-9,2849
"d";-44,6377;44,6377
"hors";-2,6036;2,6036
"emji_applaudissements";53,0045;-53,0045
"emji_feu";34,2021;-34,2021
"suisse";-80,5343;80,5343
"pleurer";1,8362;-1,8362
"comme";5,4366;-5,4366
"rire";18,3207;-18,3207
"mais";-2,1451;2,1451
"français";28,9197;-28,9197
"budget";-10,431;10,431
"journaliste";3,6649;-3,6649
"rts";-8,7825;8,7825
"double";0,3345;-0,3345
"emji_mains_levées";15,4573;-15,4573
"inviter";-1,3567;1,3567
"gym";0,4873;-0,4873
"dame";177,8643;-177,8643
"profil";-3,0063;3,0063
"monsieur";65,1006;-65,1006
"laisser";-9,5964;9,5964
"célébrer";-0,517;0,517
"espoir";-0,7769;0,7769
"pour";-63,4432;63,4432
"tes";-1,7641;1,7641
"20";-0,6949;0,6949
"euro";9,1436;-9,1436
"bravo";2,8539;-2,8539
"nos";0,4258;-0,4258
"cousin";6,1845;-6,1845
"belge";14,6878;-14,6878
"une";-0,8906;0,8906
"très";37,1594;-37,1594
"beau";207,5886;-207,5886
"mentalité";1,8172;-1,8172
"dans";0,7193;-0,7193
"victoire";-0,4871;0,4871
"défaite";0,3271;-0,3271
"bon";13,1295;-13,1295
"chance";0,6008;-0,6008
"rester";-5,9739;5,9739
"compétition";-0,3478;0,3478
"vraiment";1,1255;-1,1255
"insupportable";-0,4871;0,4871
"gens";-2,7497;2,7497
"cirque";-1,3049;1,3049
"pareil";8,9564;-8,9564
"inculte";-0,348;0,348
"tellement";73,1541;-73,1541
"bas";-4,5496;4,5496
"rapporter";-3,2857;3,2857
"centime";0,2593;-0,2593
"payer";-97,6069;97,6069
"votre";-30,359;30,359
"loyer";-20,6041;20,6041
"ni";-2,6538;2,6538
"vos";-7,0989;7,0989
"facture";-6,244;6,244
"chaque";-2,3172;2,3172
"mois";-5,8467;5,8467
"rien";-2,8527;2,8527
"sport";3,1443;-3,1443
"ci";-0,6919;0,6919
"loin";1,9692;-1,9692
"chose";3,1541;-3,1541
"nécessaire";-5,4368;5,4368
"monde";-9,2363;9,2363
"mourir";1,0201;-1,0201
"faim";-0,3766;0,3766
"battre";3,9999;-3,9999
"leur";-12,3041;12,3041
"survie";-0,254;0,254
"contre";-37,1738;37,1738
"maladie";-7,2588;7,2588
"foire";1,0404;-1,0404
"bête";13,4418;-13,4418
"sauvage";26,6096;-26,6096
"humain";0,9316;-0,9316
"devenir";1,4626;-1,4626
"pathétique";0,2878;-0,2878
"siècle";1,0957;-1,0957
"emji_homme_avec_la_paume_sur_le_visage_peau_claire";-0,514;0,514
"souvenir";301,3199;-301,3199
"trop";26,361;-26,361
"bien";31,291;-31,291
"oser";0,3072;-0,3072
"devoir";-14,9254;14,9254
"viser";-8,486;8,486
"couper";0,6045;-0,6045
"pr";-0,6986;0,6986
"réponse";4,5746;-4,5746
"cet";8,1007;-8,1007
"échange";-2,5585;2,5585
"constructif";-1,1608;1,1608
"plaisir";15,8172;-15,8172
"chanter";7,4279;-7,4279
"beaucoup";7,1823;-7,1823
"purée";4,8521;-4,8521
"au";-1,5109;1,5109
"moin";0,3354;-0,3354
"lèvre";0,3437;-0,3437
"emji_se_rouler_par_terre_de_rire";85,3538;-85,3538
"ya";3,1425;-3,1425
"origine";0,8991;-0,8991
"ds";3,2891;-3,2891
"cette";75,362;-75,362
"équipe";-3,5205;3,5205
"aussi";19,9502;-19,9502
"gars";3,4295;-3,4295
"jusqu_au";1,0468;-1,0468
"bout";0,4057;-0,4057
"rêver";4,1342;-4,1342
"emji_coeur_cartes";37,0827;-37,0827
"nati";0,9935;-0,9935
"adorer";126,0759;-126,0759
"offrir";-3,7366;3,7366
"match";2,3935;-2,3935
"j";Inf;-Inf
"espérer";-0,9017;0,9017
"gagner";-8,43;8,43
"là";1,3;-1,3
"europe";-23,6098;23,6098
"vivre";4,9388;-4,9388
"apprendre";16,3441;-16,3441
"oublier";0,4938;-0,4938
"leurs";-5,1104;5,1104
"racine";1,4517;-1,4517
"hop";0,6671;-0,6671
"emji_drapeau_suisse";1,6409;-1,6409
"croiser";1,4708;-1,4708
"doigt";1,8404;-1,8404
"depuis";-0,6319;0,6319
"suède";-2,6281;2,6281
"dernier";10,0366;-10,0366
"pffff";-1,2622;1,2622
"ben";1,0048;-1,0048
"elle";156,6712;-156,6712
"chez";4,6309;-4,6309
"pourquoi";-10,6416;10,6416
"puisqu";0,4875;-0,4875
"aimer";173,6355;-173,6355
"hippie";4,4649;-4,4649
"nage";1,0744;-1,0744
"alors";-14,5357;14,5357
"payant";0,294;-0,294
"avion";-0,2793;0,2793
"gonfler";0,8301;-0,8301
"femme";27,8271;-27,8271
"prendre";-6,2291;6,2291
"analyse";-1,5417;1,5417
"correct";-1,7472;1,7472
"moins";-3,4198;3,4198
"maintenant";62,3063;-62,3063
"genre";-2,9353;2,9353
"clip";3,4501;-3,4501
"par";-45,8861;45,8861
"faute";-0,3843;0,3843
"traduction";1,5394;-1,5394
"ego";0,404;-0,404
"vrai";7,4881;-7,4881
"emji_drapeau_états_unis";-2,6964;2,6964
"correction";1,2227;-1,2227
"honnêtement";-0,4832;0,4832
"regarder";5,9673;-5,9673
"emji_visage_avec_les_sourcils_relevés";0,5329;-0,5329
"fier";3,3931;-3,3931
"raison";4,6963;-4,6963
"rue";-1,1565;1,1565
"police";-114,7216;114,7216
"avertir";-0,2253;0,2253
"voiture";-0,3693;0,3693
"amande";-0,2765;0,2765
"100";-7,1601;7,1601
"oui";2,5191;-2,5191
"vôtre";-1,038;1,038
"argent";-47,0498;47,0498
"attendre";-3,5454;3,5454
"te";0,8436;-0,8436
"emji_coeur_enflammé";3,1421;-3,1421
"plupart";-2,6086;2,6086
"entre";-7,4069;7,4069
"eux";-8,9486;8,9486
"parent";18,2558;-18,2558
"avouer";1,071;-1,071
"meuf";9,5861;-9,5861
"vidéo";63,1018;-63,1018
"oh";29,0336;-29,0336
"vendre";-3,6752;3,6752
"rêve";7,0598;-7,0598
"apercevoir";2,2157;-2,2157
"min";0,5823;-0,5823
"2";-3,9223;3,9223
"34";-0,8303;0,8303
"emji_visage_envoyant_un_bisou";10,4331;-10,4331
"publier";-3,2761;3,2761
"reportage";58,6975;-58,6975
"2007";-1,1334;1,1334
"vouloir";-11,6622;11,6622
"tecktonik";15,6016;-15,6016
"hé";2,1568;-2,1568
"croire";1,723;-1,723
"religieux";0,6257;-0,6257
"historien";-0,2979;0,2979
"représenter";-18,1434;18,1434
"musée";-1,6452;1,6452
"enseigner";4,2461;-4,2461
"histoire";-2,0259;2,0259
"temp";0,3042;-0,3042
"fesait";3,1319;-3,1319
"toi";1,1526;-1,1526
"erreur";-2,2985;2,2985
"passer";0,2956;-0,2956
"ouf";3,3194;-3,3194
"dur";-0,8066;0,8066
"boiter";0,8806;-0,8806
"déjà";-6,5311;6,5311
"air";16,8225;-16,8225
"con";19,5459;-19,5459
"détester";13,1862;-13,1862
"anniversaire";4,632;-4,632
"encore";2,2096;-2,2096
"photo";-2,2846;2,2846
"seigneur";4,2343;-4,2343
"ptn";0,5219;-0,5219
"hier";4,1963;-4,1963
"pensée";4,6055;-4,6055
"my";1,658;-1,658
"jusqu_à";-0,346;0,346
"autre";0,6242;-0,6242
"vie";30,8268;-30,8268
"ahahah";0,9973;-0,9973
"chaud";7,1856;-7,1856
"imaginer";0,3257;-0,3257
"revoir";9,9087;-9,9087
"mtn";2,2709;-2,2709
"compte";-8,4512;8,4512
"jeunesse";23,4371;-23,4371
"heureusement";11,3485;-11,3485
"période";5,7099;-5,7099
"court";1,1205;-1,1205
"mulet";5,4424;-5,4424
"horreur";1,9431;-1,9431
"emji_visage_qui_hurle_de_peur";8,9036;-8,9036
"disparaître";3,7694;-3,7694
"vite";12,7053;-12,7053
"arrivée";0,9566;-0,9566
"finalement";1,0647;-1,0647
"parfois";2,6205;-2,6205
"élève";19,4696;-19,4696
"allure";0,6421;-0,6421
"calme";3,1095;-3,1095
"vieux";53,4196;-53,4196
"france";1,517;-1,517
"partir";-22,5488;22,5488
"clairement";-5,3084;5,3084
"relire";-1,159;1,159
"enfin";-6,0851;6,0851
"autres";-20,6455;20,6455
"explication";-1,074;1,074
"interviewer";10,0117;-10,0117
"ah";5,4234;-5,4234
"ouais";0,3169;-0,3169
"surtout";-1,125;1,125
"rajeunir";4,1288;-4,1288
"nettement";-0,2762;0,2762
"conditionner";0,3695;-0,3695
"délire";0,5965;-0,5965
"60";14,7839;-14,7839
"amitié";0,4409;-0,4409
"fort";-0,6475;0,6475
"hypocrisie";-6,816;6,816
"emji_visage_mécontent";1,953;-1,953
"irréprochable";0,3437;-0,3437
"vocabulaire";23,1758;-23,1758
"choisir";-2,9029;2,9029
"phrase";5,684;-5,684
"complexe";-1,3051;1,3051
"vive";6,7789;-6,7789
"camp";-3,2747;3,2747
"vacance";3,2678;-3,2678
"emji_soleil";8,8308;-8,8308
"moniteur";3,6282;-3,6282
"nombreux";-2,1325;2,1325
"colonie";0,3687;-0,3687
"romand";1,7725;-1,7725
"étudiant";-2,8522;2,8522
"science";1,9173;-1,9173
"éducation";5,2364;-5,2364
"claude";5,6799;-5,6799
"tous";-0,8336;0,8336
"cabane";5,0795;-5,0795
"bois";4,9048;-4,9048
"bain";22,4236;-22,4236
"rivière";1,1571;-1,1571
"ma";75,0422;-75,0422
"génial";44,1306;-44,1306
"mes";39,5164;-39,5164
"frère";3,2985;-3,2985
"soeur";10,3639;-10,3639
"10";-2,7034;2,7034
"importer";-3,8698;3,8698
"lesquels";-0,417;0,417
"emji_visage_avec_un_léger_sourire";4,2087;-4,2087
"commentaire";-1,5128;1,5128
"emji_visage_rieur";17,2821;-17,2821
"vachement";0,6434;-0,6434
"classe";6,7936;-6,7936
"ancien";26,4745;-26,4745
"marrant";1,7571;-1,7571
"trésor";5,008;-5,008
"saut";3,2747;-3,2747
"patrimoine";-2,6048;2,6048
"extraordinaire";13,7965;-13,7965
"connaître";28,4096;-28,4096
"papa";7,9122;-7,9122
"maître";2,7332;-2,7332
"alpage";6,8531;-6,8531
"maison";10,2121;-10,2121
"gamin";27,3569;-27,3569
"ta";0,8202;-0,8202
"copain";16,082;-16,082
"ville";-4,2751;4,2751
"piscine";3,7754;-3,7754
"comment";-0,3168;0,3168
"merveilleux";35,7926;-35,7926
"ciao";7,5337;-7,5337
"partout";0,571;-0,571
"moitié";1,4218;-1,4218
"vélomoteur";4,4649;-4,4649
"arrière";10,6999;-10,6999
"puch";4,3539;-4,3539
"part";-3,7761;3,7761
"selle";3,9911;-3,9911
"blanc";13,2169;-13,2169
"voler";-5,0923;5,0923
"donc";-29,5663;29,5663
"après";0,7204;-0,7204
"bleu";2,5388;-2,5388
"marine";1,5621;-1,5621
"maxi";4,1288;-4,1288
"troupe";-0,794;0,794
"année";44,4024;-44,4024
"80";17,9283;-17,9283
"ahaha";6,588;-6,588
"régaler";4,4394;-4,4394
"emji_poing_levé";0,3274;-0,3274
"rouler";1,8031;-1,8031
"neige";11,1083;-11,1083
"chaux";2,628;-2,628
"car";-4,4334;4,4334
"malheureusement";5,3528;-5,3528
"1er";1,5608;-1,5608
"acheter";-0,3663;0,3663
"pot";0,3154;-0,3154
"italie";8,259;-8,259
"tant";-3,8799;3,8799
"kilomètre";0,336;-0,336
"emji_pouce_vers_le_haut";34,2946;-34,2946
"excellent";6,5443;-6,5443
"côté";-0,7133;0,7133
"vert";-0,5112;0,5112
"monter";-1,1398;1,1398
"km";-0,8138;0,8138
"h";-0,5117;0,5117
"maquiller";2,2875;-2,2875
"emji_visage_souriant_aux_yeux_rieurs";30,4582;-30,4582
"évidemment";-1,3558;1,3558
"1984";4,3539;-4,3539
"groupe";-5,9225;5,9225
"travailleur";-5,9601;5,9601
"social";-17,7955;17,7955
"jour";5,4187;-5,4187
"jeune";45,0271;-45,0271
"piste";0,2811;-0,2811
"réaliser";-0,2969;0,2969
"gris";0,489;-0,489
"vaud";0,2853;-0,2853
"média";-22,0116;22,0116
"sensibiliser";0,2794;-0,2794
"politicien";-10,4954;10,4954
"urgence";-2,0379;2,0379
"proposer";-5,2593;5,2593
"espace";-1,1815;1,1815
"entièrement";-0,3491;0,3491
"consacrer";-1,9064;1,9064
"montrer";-8,8798;8,8798
"quel";17,1946;-17,1946
"point";-5,3377;5,3377
"lausanne";-0,8269;0,8269
"ses";0,5401;-0,5401
"flic";-3,3298;3,3298
"indignation";-1,5701;1,5701
"boguet";4,3539;-4,3539
"conduire";-0,4949;0,4949
"genève";-1,5069;1,5069
"début";10,0738;-10,0738
"70";21,2883;-21,2883
"étude";-16,1964;16,1964
"comparer";0,3837;-0,3837
"plat";2,1979;-2,1979
"besoin";-7,8127;7,8127
"manière";-5,0783;5,0783
"apprécier";7,5289;-7,5289
"pays";-140,859;140,859
"habitant";-7,1298;7,1298
"grèce";0,2522;-0,2522
"72";0,489;-0,489
"turquie";0,3498;-0,3498
"toute";-0,2979;0,2979
"côte";0,3879;-0,3879
"us";-8,422;8,422
"87";1,197;-1,197
"quelques";-0,6617;0,6617
"rencontre";2,5475;-2,5475
"voyage";-0,3551;0,3551
"destination";-0,4702;0,4702
"recommander";0,4735;-0,4735
"chacun";0,9881;-0,9881
"cela";-2,97;2,97
"donner";-1,6151;1,6151
"goût";1,5943;-1,5943
"hasard";-0,5563;0,5563
"découverte";0,7579;-0,7579
"notre";-1,3073;1,3073
"frisson";2,8848;-2,8848
"intéressant";4,1027;-4,1027
"entendre";18,9606;-18,9606
"son";9,2207;-9,2207
"regard";6,7847;-6,7847
"homme";47,5823;-47,5823
"sa";15,5976;-15,5976
"réflexion";2,4234;-2,4234
"urbain";-0,2979;0,2979
"ha";5,8075;-5,8075
"cheveu";16,8161;-16,8161
"vent";0,3816;-0,3816
"effet";-4,5853;4,5853
"quelque";-2,2714;2,2714
"perle";2,4895;-2,4895
"remonter";1,9993;-1,9993
"lol";7,2965;-7,2965
"naître";14,2438;-14,2438
"fou";6,1186;-6,1186
"image";0,5397;-0,5397
"gros";-0,6322;0,6322
"problème";-42,8937;42,8937
"boy";6,8523;-6,8523
"carrément";1,0836;-1,0836
"éclater";1,156;-1,156
"carter";3,6282;-3,6282
"huile";5,8852;-5,8852
"bagnole";0,9929;-0,9929
"etait";10,1822;-10,1822
"considérer";-2,2985;2,2985
"réseau";0,3273;-0,3273
"passion";6,6237;-6,6237
"témoignage";18,0417;-18,0417
"perdre";-0,9715;0,9715
"suffire";-7,2237;7,2237
"taper";0,3494;-0,3494
"nom";27,2927;-27,2927
"facebook";-0,356;0,356
"savoir";9,3447;-9,3447
"street";1,313;-1,313
"premier";2,4635;-2,4635
"minute";0,4989;-0,4989
"fils";9,6774;-9,6774
"suivre";-3,6594;3,6594
"roi";4,7889;-4,7889
"roller";1,9442;-1,9442
"mère";30,9348;-30,9348
"lorsque";-0,4663;0,4663
"descendre";-0,6243;0,6243
"permettre";-12,6909;12,6909
"lien";-3,6973;3,6973
"concerner";-13,3958;13,3958
"haha";6,6027;-6,6027
"mort";-2,7615;2,7615
"affronter";-0,8278;0,8278
"emji_visage_avec_bouche_ouverte";21,207;-21,207
"fantastique";4,7219;-4,7219
"bus";-0,321;0,321
"orange";2,635;-2,635
"emji_visage_en_pleine_réflexion";0,852;-0,852
"drôle";7,8605;-7,8605
"rip";-1,0954;1,0954
"partie";-2,2089;2,2089
"redescendre";-0,5685;0,5685
"bord";-0,5434;0,5434
"lac";14,9908;-14,9908
"emji_visage_souriant_avec_yeux_rieurs";51,0196;-51,0196
"recyclage";0,9966;-0,9966
"toujours";20,1974;-20,1974
"mignon";59,1399;-59,1399
"naïf";-0,4986;0,4986
"réchauffement";-0,8885;0,8885
"climatique";-6,4791;6,4791
"grippe";-0,2583;0,2583
"emji_visage_très_souriant_aux_yeux_rieurs";12,0946;-12,0946
"rassurant";0,2569;-0,2569
"repos";1,1571;-1,1571
"nourrir";27,9211;-27,9211
"soigner";-2,7493;2,7493
"politique";-75,8868;75,8868
"visionnaire";10,9824;-10,9824
"écouter";11,5237;-11,5237
"sage";9,8599;-9,8599
"philosophie";7,0684;-7,0684
"adulte";3,8017;-3,8017
"celui";4,7003;-4,7003
"essence";-0,2822;0,2822
"assez";-3,5334;3,5334
"électrique";-0,2686;0,2686
"étonnant";-3,0719;3,0719
"clairvoyance";4,1288;-4,1288
"prophète";2,8045;-2,8045
"exactement";1,2562;-1,2562
"train";-6,7576;6,7576
"emji_visage_qui_pleure";21,8821;-21,8821
"écologie";-1,4271;1,4271
"multinationale";-2,1657;2,1657
"gouvernement";-43,1155;43,1155
"vélo";-0,827;0,827
"exister";12,043;-12,043
"écolo";0,9935;-0,9935
"respecter";-9,4449;9,4449
"nature";18,9701;-18,9701
"employer";-2,5827;2,5827
"difficulté";0,3113;-0,3113
"étranger";-22,935;22,935
"travailler";-8,6662;8,6662
"entourer";0,6898;-0,6898
"responsable";-7,2637;7,2637
"billet";-11,8552;11,8552
"lieu";-10,7705;10,7705
"papier";2,3366;-2,3366
"mégot";0,6681;-0,6681
"terre";-1,384;1,384
"élire";-7,5776;7,5776
"rappeler";6,3661;-6,3661
"herbe";1,6604;-1,6604
"putain";5,8653;-5,8653
"hahaha";4,2851;-4,2851
"remarquer";3,5328;-3,5328
"impeccable";1,313;-1,313
"planter";3,1353;-3,1353
"bâton";0,8806;-0,8806
"inclure";-1,8808;1,8808
"demain";-2,0665;2,0665
"quatre";0,7091;-0,7091
"dessus";-0,4669;0,4669
"emji_visage_avec_une_main_sur_la_bouche";11,9579;-11,9579
"ho";1,2989;-1,2989
"génie";2,2658;-2,2658
"alexandre";5,4424;-5,4424
"simplement";-4,4467;4,4467
"rôle";-3,2979;3,2979
"mètre";0,3274;-0,3274
"véritable";-0,5939;0,5939
"intelligence";7,2236;-7,2236
"bras";1,071;-1,071
"plan";-5,5589;5,5589
"légende";7,8772;-7,8772
"retour";0,4669;-0,4669
"touchant";72,46;-72,46
"certainement";1,3732;-1,3732
"emji_visage_souriant";17,0683;-17,0683
"écrire";-1,7598;1,7598
"sous_titre";3,6282;-3,6282
"parce_que";-15,2351;15,2351
"triste";2,4625;-2,4625
"ok";0,5752;-0,5752
"ca";0,9784;-0,9784
"plusieurs";-2,5416;2,5416
"essayer";-2,7305;2,7305
"effort";-2,6859;2,6859
"berger";0,3929;-0,3929
"hyper";0,8978;-0,8978
"sensible";0,3498;-0,3498
"différence";-0,7342;0,7342
"emji_coeur_noir";1,7279;-1,7279
"50";-5,8609;5,8609
"emji_couronne";3,5001;-3,5001
"face";-7,1854;7,1854
"culturel";-1,621;1,621
"falloir";-22,9962;22,9962
"arrêter";-29,9781;29,9781
"qqn";-1,5116;1,5116
"boisson";-0,2419;0,2419
"faux";-10,6711;10,6711
"important";-4,9783;4,9783
"préciser";-0,8526;0,8526
"personne";-15,6626;15,6626
"chouette";15,2779;-15,2779
"sujet";-17,7422;17,7422
"mr";3,9023;-3,9023
"georges";53,2133;-53,2133
"niveau";-0,6253;0,6253
"élevé";-0,2947;0,2947
"post";-9,16;9,16
"projet";-12,5533;12,5533
"logique";-9,8618;9,8618
"inventer";8,6001;-8,6001
"1967";7,2743;-7,2743
"conclusion";-1,7305;1,7305
"chef";-0,5747;0,5747
"oeuvre";-2,6017;2,6017
"génération";33,2337;-33,2337
"traiter";-3,3805;3,3805
"concernant";-6,4872;6,4872
"changement";-0,6522;0,6522
"climat";-9,8671;9,8671
"vivement";-0,6886;0,6886
"sérieux";-1,1659;1,1659
"emji_visage_souriant_avec_coeurs";118,0396;-118,0396
"emji_visage_de_clown";-2,0627;2,0627
"courir";0,476;-0,476
"richesse";-4,52;4,52
"perte";-4,325;4,325
"voilà";2,7371;-2,7371
"août";2,4302;-2,4302
"joyeux";3,9796;-3,9796
"fête";8,7132;-8,7132
"national";-2,1843;2,1843
"helvétique";-0,3719;0,3719
"emji_visage_de_geek";-0,3021;0,3021
"emji_cotillons";1,7823;-1,7823
"garçon";50,0941;-50,0941
"sembler";0,4046;-0,4046
"information";-14,2052;14,2052
"d_abord";-3,9833;3,9833
"mémoire";0,843;-0,843
"lui";36,2816;-36,2816
"revenir";-0,6331;0,6331
"hahah";0,9973;-0,9973
"adorable";45,6364;-45,6364
"seulement";-3,5637;3,5637
"nord";1,049;-1,049
"2021";0,792;-0,792
"résultat";-2,6813;2,6813
"identique";0,4717;-0,4717
"1";-11,8149;11,8149
"férié";0,9973;-0,9973
"façon";0,6881;-0,6881
"politiquement";-2,0154;2,0154
"diviser";-1,2626;1,2626
"habiter";2,1057;-2,1057
"peuple";-72,5587;72,5587
"différents";1,2487;-1,2487
"accorder";-1,9447;1,9447
"enrichir";-3,7767;3,7767
"immigration";-7,6962;7,6962
"malgré";0,9563;-0,9563
"arriver";0,3406;-0,3406
"européen";-17,6242;17,6242
"situer";-2,1588;2,1588
"coeur";18,6105;-18,6105
"celle_ci";-0,3857;0,3857
"coucher";1,858;-1,858
"fonctionner";-9,4845;9,4845
"3";-3,2318;3,2318
"langue";-1,0877;1,0877
"pur";1,3937;-1,3937
"toutes";1,4815;-1,4815
"1970";8,6693;-8,6693
"tendre";0,7149;-0,7149
"micro";6,9285;-6,9285
"adolescent";0,6155;-0,6155
"confiance";-1,1851;1,1851
"émouvoir";4,0945;-4,0945
"emji_mains_en_prière";52,1753;-52,1753
"emji_papillon";2,8379;-2,8379
"emji_notes_de_musique";27,239;-27,239
"emji_coeur_bleu";3,5333;-3,5333
"septante";6,509;-6,509
"page";-0,8866;0,8866
"svp";0,3728;-0,3728
"céder";-3,281;3,281
"médiocrité";-2,1707;2,1707
"oups";-0,5725;0,5725
"désolé";1,0046;-1,0046
"doute";-0,6298;0,6298
"pluie";3,5255;-3,5255
"cerveau";1,5988;-1,5988
"journée";3,401;-3,401
"détendre";1,1478;-1,1478
"jean";3,2754;-3,2754
"michel";3,5456;-3,5456
"utiliser";1,2684;-1,2684
"pression";-4,6714;4,6714
"jet";-2,2273;2,2273
"envoyer";-0,8955;0,8955
"décevoir";1,4378;-1,4378
"prêt";1,8953;-1,8953
"armoire";1,8203;-1,8203
"manger";18,339;-18,339
"fondue";5,3015;-5,3015
"savoyard";0,7121;-0,7121
"haut";-0,3221;0,3221
"montagne";3,1612;-3,1612
"descente";1,658;-1,658
"ski";4,0703;-4,0703
"louper";1,0239;-1,0239
"emji_visage_roulant_des_yeux";1,9381;-1,9381
"recette";-2,7278;2,7278
"emji_fondue";0,9912;-0,9912
"cher";-3,7773;3,7773
"posts";-0,9683;0,9683
"trouver";2,6517;-2,6517
"intégralité";1,0404;-1,0404
"version";1,3526;-1,3526
"long";-0,9737;0,9737
"larme";5,1587;-5,1587
