"";"";"";"";"*postDate_26-12-2025";""
"43";"*postComments_337";"0.0765424374817049";"2.23655899141393";"0.969793585678192";"84"
"44";"*postReposts_195";"0.0765424374817049";"2.23655899141393";"0.969793585678192";"85"
"45";"*i_0428";"-0.088844919004652";"-0.377576793891496";"0.962135374490276";"86"
"46";"*postComments_412";"-0.088844919004652";"-0.377576793891496";"0.962135374490276";"87"
"47";"*i_0487";"-0.0456457491430347";"-0.414014777605216";"0.9602401118978";"88"
"48";"*postComments_435";"-0.0456457491430347";"-0.414014777605216";"0.9602401118978";"89"
"49";"*i_0220";"0.12430922314737";"-0.853947347901677";"0.957159305486876";"91"
"50";"*postLikes_9600";"0.12430922314737";"-0.853947347901677";"0.957159305486876";"92"
"51";"*postComments_258";"0.12430922314737";"-0.853947347901677";"0.957159305486876";"93"
"52";"*postReposts_125";"0.12430922314737";"-0.853947347901677";"0.957159305486876";"94"
"53";"*postLikes_7600";"0.208776031098344";"1.06987726487488";"0.94907630792062";"95"
"54";"*postReposts_25";"-0.0897722627716025";"-0.697925152999571";"0.948193781064582";"96"
"55";"*i_0152";"-0.300753102692905";"-1.00605728932162";"0.941432564386081";"102"
"56";"*postReposts_49";"-0.300753102692905";"-1.00605728932162";"0.941432564386081";"103"
"57";"*postLikes_6200";"0.215975598563877";"1.58512702131674";"0.9405311492048";"104"
"58";"*i_0256";"0.350864613369846";"2.10899588029952";"0.939016466272009";"105"
"59";"*postReposts_188";"0.350864613369846";"2.10899588029952";"0.939016466272009";"106"
"60";"*postDate_14-10-2025";"0.399328722506593";"0.866808052069629";"0.937811230369797";"107"
"61";"*postDate_31-10-2025";"-0.0481733453168574";"-0.87118791426823";"0.936470159277538";"108"
"62";"*i_0339";"-0.00628169952241647";"2.25793946197244";"0.932861685397589";"109"
"63";"*postReposts_139";"-0.00628169952241647";"2.25793946197244";"0.932861685397589";"110"
"64";"*commentLikes_0";"0.57668418399789";"-0.284218997626862";"0.931524633097936";"112"
"65";"*commentDate_14-10-2025";"0.283962304295598";"0.958978811334933";"0.929821468791975";"116"
"66";"*postLikes_4300";"0.058738537421151";"-0.176003226670233";"0.927401351885298";"118"
"67";"*postDate_9-10-2025";"0.195803695417764";"1.09163406813434";"0.927333836169535";"119"
"68";"*postDate_20-11-2025";"0.350616252306148";"-1.03699278395882";"0.927306106500561";"120"
"69";"*postLikes_6800";"0.0885205738398566";"-0.237944390685266";"0.926027326693679";"121"
"70";"*postLikes_12300";"0.162855420767368";"-0.429766725217198";"0.925748824366159";"122"
"71";"*commentDate_27-10-2025";"0.599741765103859";"0.696916829976343";"0.92438283675975";"124"
"72";"*i_0433";"0.216348923439621";"-0.385620961984445";"0.923751082562258";"127"
"73";"*postComments_156";"0.216348923439621";"-0.385620961984445";"0.923751082562258";"128"
"74";"*postReposts_77";"0.349646898012545";"-0.847316719350477";"0.922443769327881";"129"
"75";"-*ehmanubien";"-0.176442249101822";"-0.674438836164247";"0.921115960251218";"130"
"76";"*postLikes_5200";"-0.1023452833647";"-0.512366528162574";"0.919972613755122";"131"
"77";"*i_0023";"0.121478970033638";"2.13652380934937";"0.919450170716483";"132"
"78";"*postLikes_7100";"0.121478970033638";"2.13652380934937";"0.919450170716483";"133"
"79";"*postComments_267";"0.0155852829826308";"1.51394757173919";"0.917985320811993";"134"
"80";"*i_0434";"0.772364167896214";"-0.887563284695395";"0.917554506244747";"135"
"81";"*postLikes_17600";"0.772364167896214";"-0.887563284695395";"0.917554506244747";"136"
"82";"*postReposts_377";"0.772364167896214";"-0.887563284695395";"0.917554506244747";"137"
"83";"*postComments_109";"0.144804020447289";"1.98036508764928";"0.916786113098688";"138"
"84";"*postDate_1-11-2025";"0.361643128392314";"0.158734930946757";"0.913120170484489";"139"
"85";"*postReposts_26";"0.0521532307104661";"-0.567910022478584";"0.912997195430779";"140"
"86";"*postReposts_61";"0.0504620752392603";"-1.05810024700713";"0.910933143548897";"142"
"87";"*postComments_144";"2.29155614309232";"-0.73571065647753";"0.909378272690057";"143"
"88";"*postLikes_5900";"0.390587208825324";"1.13731834752952";"0.909196221385055";"144"
"89";"*postLikes_6000";"0.670587261722515";"1.20147188147983";"0.90768595912413";"145"
"90";"*postDate_28-10-2025";"0.672654740711017";"0.569521141206603";"0.907581872395663";"146"
"91";"*i_0407";"-0.0443668993413485";"-0.595982316398029";"0.907196068305591";"147"
"92";"*postComments_353";"-0.0443668993413485";"-0.595982316398029";"0.907196068305591";"148"
"93";"*postReposts_127";"-0.0443668993413485";"-0.595982316398029";"0.907196068305591";"149"
"94";"*i_0311";"-0.20747517683304";"-1.09172264075061";"0.90640115112834";"150"
"95";"*postLikes_6900";"-0.0204443669328986";"-0.312085223326944";"0.906340065480745";"151"
"96";"*i_0537";"0.218775556596613";"-0.57791887831695";"0.906141537126063";"152"
"97";"*postLikes_7500";"0.218775556596613";"-0.57791887831695";"0.906141537126063";"153"
"98";"*postLikes_3500";"0.176105210909917";"0.341016604403049";"0.90318491140663";"154"
"99";"*i_0097";"-0.181496235268376";"-1.10766885446092";"0.901600703361775";"156"
"100";"*commentDate_9-10-2025";"0.420429521789935";"0.879033864289566";"0.898102746278461";"157"
"101";"*postComments_102";"-0.0332214580819973";"-1.1467223898531";"0.89774145682328";"161"
"102";"*i_0559";"-0.110407026714438";"-0.442892174945808";"0.896864556276888";"162"
"103";"*postComments_172";"-0.110407026714438";"-0.442892174945808";"0.896864556276888";"163"
"104";"*i_0526";"-0.0182380436535964";"-1.40128960171425";"0.896826779626402";"164"
"105";"*postComments_255";"-0.0182380436535964";"-1.40128960171425";"0.896826779626402";"165"
"106";"*i_0476";"-0.0555388425038719";"-1.36616646801923";"0.896451826276364";"167"
"107";"*postComments_81";"-0.0555388425038719";"-1.36616646801923";"0.896451826276364";"168"
"108";"*postReposts_105";"-0.0555388425038719";"-1.36616646801923";"0.896451826276364";"169"
"109";"*postComments_94";"0.0450671373375719";"-0.195119762238426";"0.896100583802695";"170"
"110";"*i_0488";"-0.304733991012374";"-0.967677252214365";"0.89567097487323";"171"
"111";"*i_0123";"-0.0524336871119198";"1.94563093932614";"0.892518633953938";"174"
"112";"*commentDate_17-10-2025";"0.215319451825169";"0.20154928310412";"0.892396462658749";"175"
"113";"*postReposts_2";"-0.15214670240043";"-0.829960521505897";"0.891886879756447";"176"
"114";"*postLikes_22900";"0.544978278862467";"1.92921632537161";"0.891345950271826";"180"
"115";"*postComments_293";"0.544978278862467";"1.92921632537161";"0.891345950271826";"181"
"116";"*postReposts_2.5K";"0.544978278862467";"1.92921632537161";"0.891345950271826";"182"
"117";"*postComments_389";"2.65468872247043";"0.0767720558368455";"0.891007969813753";"185"
"118";"*postReposts_28";"0.217599331738731";"0.13773007952072";"0.890677625061629";"187"
"119";"*i_0483";"-0.176352077775193";"-1.09537674288172";"0.889433406871149";"188"
"120";"*postLikes_3000";"0.228061362961424";"-0.422476098937119";"0.888046521543195";"189"
"121";"*i_0224";"0.253360739675576";"2.50389413773173";"0.887879741650091";"190"
"122";"*postLikes_4900";"0.100508560885486";"-0.91205799043129";"0.887277726517875";"192"
"123";"*i_0354";"-0.171926033016673";"-0.900494941665024";"0.887067543664638";"193"
"124";"*postLikes_13100";"-0.171926033016673";"-0.900494941665024";"0.887067543664638";"194"
"125";"*postReposts_422";"-0.171926033016673";"-0.900494941665024";"0.887067543664638";"195"
"126";"*postLikes_9100";"-0.0921771943330524";"-0.603834708906093";"0.886917240821215";"196"
"127";"*commentDate_28-10-2025";"0.74818200426561";"0.493804301616035";"0.886868211551435";"197"
"128";"*postReposts_110";"0.027734251108832";"-1.12501596434459";"0.885695929748583";"198"
"129";"*commentDate_11-10-2025";"0.38467637455084";"0.651245174099015";"0.885649311754366";"199"
"130";"*postReposts_133";"-0.0369587419763912";"2.36111038021858";"0.885355136135686";"201"
"131";"*i_0776";"-0.042215113153021";"-0.969869201885843";"0.884659081256516";"202"
"132";"*postComments_188";"-0.042215113153021";"-0.969869201885843";"0.884659081256516";"203"
"133";"*i_0178";"-0.117935517937117";"0.280152257262765";"0.883854117097752";"205"
"134";"*postComments_305";"-0.117935517937117";"0.280152257262765";"0.883854117097752";"206"
"135";"*postReposts_190";"-0.117935517937117";"0.280152257262765";"0.883854117097752";"207"
"136";"*postDate_16-10-2025";"0.485353688293287";"0.219559983359714";"0.883420087496422";"209"
"137";"*postDate_11-10-2025";"0.460172605310589";"0.673889446978995";"0.883260139550747";"210"
"138";"*i_0493";"-0.222621212236252";"-1.02857712361279";"0.882802800952308";"211"
"139";"*postComments_241";"-0.222621212236252";"-1.02857712361279";"0.882802800952308";"212"
"140";"*i_0157";"-0.1078610688022";"-1.45295698279881";"0.882293218050005";"213"
"141";"*i_0505";"-0.190749111111102";"-0.80607318211429";"0.881668295799942";"214"
"142";"*postComments_202";"-0.190749111111102";"-0.80607318211429";"0.881668295799942";"215"
"143";"*postComments_503";"0.512776363627698";"1.2473345857788";"0.880998363072703";"217"
"144";"*postReposts_242";"0.512776363627698";"1.2473345857788";"0.880998363072703";"218"
"145";"*i_0141";"-0.177191492300531";"-0.921616828658947";"0.880987110453409";"219"
"146";"*postComments_463";"-0.177191492300531";"-0.921616828658947";"0.880987110453409";"220"
"147";"*postLikes_16000";"0.0747625881551663";"-1.36205122734795";"0.880683691611739";"221"
"148";"*postComments_43";"-0.0495158489407785";"-0.98994597268691";"0.879590981902464";"222"
"149";"*commentDate_18-10-2025";"0.156937760653111";"0.296750867362727";"0.879326545349061";"223"
"150";"-*bon_suisse";"-0.25329056909352";"0.307775435890134";"0.878292108132557";"224"
"151";"*postReposts_51";"-0.0421945778170773";"-0.55118494611512";"0.878151852270645";"225"
"152";"*i_0358";"0.346626564835843";"1.77777439274553";"0.878084738434143";"226"
"153";"-*sarcasm_and_chai";"-0.262112014595086";"1.43087304897235";"0.8773456824741";"227"
"154";"*postReposts_33";"0.358196406008953";"-0.926078402103761";"0.876912456631291";"229"
"155";"*postReposts_12";"0.197531338005305";"-0.466236420295754";"0.874007271457201";"231"
"156";"*commentDate_31-10-2025";"0.105977954676797";"-0.71502087305706";"0.872191982837563";"234"
"157";"*postLikes_5800";"0.145577830604487";"0.712788014887908";"0.871945630850883";"238"
"158";"-*ch_worldnews";"0.822545326422679";"1.74525825756722";"0.871721784102789";"239"
"159";"*postLikes_2700";"0.440420367027231";"-0.572496445514996";"0.871387822437321";"240"
"160";"*postLikes_4400";"0.666388798591333";"-0.621909442327602";"0.870787816701408";"241"
"161";"-*chris_daq";"-0.185267628956741";"2.12972970504382";"0.870696590109276";"242"
"162";"*postDate_12-11-2025";"0.0298144711267414";"-0.396338349260424";"0.870460285104108";"243"
"163";"-*chetelatdelphine";"0.379547592515488";"-1.01015511134739";"0.869708369007729";"246"
"164";"-*rub_tan";"-0.157140262357364";"2.59043613846697";"0.869640049533446";"249"
"165";"*i_0420";"0.0658227684104956";"-0.108189532923494";"0.868867637594782";"250"
"166";"*postComments_306";"0.0658227684104956";"-0.108189532923494";"0.868867637594782";"251"
"167";"-*marcoscialpi70";"-0.311817773863552";"0.85339885905094";"0.868834683495422";"252"
"168";"*i_0287";"-0.337998316469646";"-1.02237677982906";"0.868588733388001";"253"
"169";"*postLikes_639";"-0.337998316469646";"-1.02237677982906";"0.868588733388001";"254"
"170";"*postLikes_3100";"0.228153242014808";"0.6609829278862";"0.86855537740938";"255"
"171";"*postReposts_39";"0.211988318824611";"1.04268957796622";"0.867963811137938";"257"
"172";"*postReposts_10";"0.425430740818488";"-0.163671677447367";"0.867249671692045";"261"
"173";"*postComments_60";"-0.111580833181174";"-1.0728721465816";"0.866981216346037";"262"
"174";"*i_0215";"-0.181720649280716";"-1.24550329535939";"0.866711957241508";"263"
"175";"*i_0498";"-0.0823606566934542";"-0.338203025825285";"0.866353882820411";"264"
"176";"*postComments_208";"-0.0823606566934542";"-0.338203025825285";"0.866353882820411";"265"
"177";"*postLikes_13600";"3.36854016972538";"-0.447816411256965";"0.866022332430506";"267"
"178";"*postReposts_223";"3.36854016972538";"-0.447816411256965";"0.866022332430506";"268"
"179";"*i_0948";"-0.331197303891766";"-1.16266016401098";"0.865374101183334";"269"
"180";"*i_0242";"0.160798619282165";"1.777592416726";"0.865296940365319";"270"
"181";"*postReposts_36";"0.479896113761938";"-0.304325503972936";"0.865127749196653";"271"
"182";"*postDate_25-10-2025";"0.449938943541028";"-0.841659649626809";"0.864739533831018";"272"
"183";"*i_0565";"-0.242623565186319";"0.0123529547815872";"0.864731094366548";"273"
"184";"*postLikes_4200";"0.175368311952543";"-0.45585007987904";"0.864725066177641";"274"
"185";"*postReposts_20";"0.227591228440447";"-0.52694699173308";"0.86343101495886";"276"
"186";"*postComments_122";"0.134142440001774";"-0.361011805254747";"0.863084996915577";"277"
"187";"*postLikes_1100";"-0.124154788415719";"-0.580169697505155";"0.862819756603653";"279"
"188";"*postDate_29-10-2025";"0.421114774644553";"0.670937008030249";"0.86271928678853";"280"
"189";"*postReposts_32";"0.300112777628585";"-0.50252688726346";"0.862450429563261";"281"
"190";"-*swissnaturelover1";"0.0514856374058019";"2.4332400872625";"0.862148216359372";"282"
"191";"*postLikes_4500";"0.282869361212653";"-0.78930081142131";"0.862102804002937";"283"
"192";"*postDate_10-11-2025";"0.0400499184131955";"-0.569438433964531";"0.862093158900685";"284"
"193";"-*sarahzolo";"0.301032840748338";"0.376450048516047";"0.861871321548894";"285"
"194";"*commentDate_29-10-2025";"0.445268536032622";"0.633424060801874";"0.861822292279114";"287"
"195";"*postReposts_14";"0.492260308878554";"-0.93859728692495";"0.861671185677169";"288"
"196";"*i_0043";"-0.026094126650804";"-0.0683579943067579";"0.861250016212175";"289"
"197";"*postReposts_116";"-0.026094126650804";"-0.0683579943067579";"0.861250016212175";"290"
"198";"*i_0404";"-0.118680585367012";"-0.829773882116677";"0.860929718441563";"291"
"199";"*postComments_298";"-0.118680585367012";"-0.829773882116677";"0.860929718441563";"292"
"200";"*postDate_21-10-2025";"0.25426967075688";"-0.546870687126709";"0.860867025276927";"293"
"201";"*i_0508";"0.231690589273532";"-1.45299001888429";"0.860549540661139";"294"
"202";"*i_0254";"-0.0811600476307141";"-0.0616508890762487";"0.859855897057531";"296"
"203";"*i_0170";"-0.242876417396252";"-0.0263497465624213";"0.859761857310577";"297"
"204";"*i_0294";"-0.180385848536643";"-0.0563956236755631";"0.859608741312329";"298"
"205";"-*meimento_mori";"-0.312692754376477";"0.917547623619213";"0.859067409948448";"299"
"206";"*i_0029";"-0.195711051490873";"-1.18091043282405";"0.858907863882033";"300"
"207";"*i_0282";"-0.195737127929312";"-0.936971499228063";"0.858769617416424";"301"
"208";"*postComments_136";"-0.195737127929312";"-0.936971499228063";"0.858769617416424";"302"
"209";"*postComments_88";"-0.0795266948070923";"1.31578143210691";"0.85828334351123";"303"
"210";"*postLikes_3700";"0.572120010673139";"-0.838273761299096";"0.858278922839365";"304"
"211";"*i_0542";"-0.0505136385878435";"0.242548148115653";"0.858227482294022";"305"
"212";"*postReposts_153";"0.746091422353983";"1.28065789860304";"0.857377507658083";"307"
"213";"*i_0079";"0.336182505536157";"1.38713047041663";"0.856842204483109";"310"
"214";"*postComments_80";"0.539078533792095";"-0.392823500455403";"0.855911050236552";"312"
"215";"*postLikes_2200";"0.459868971630907";"-0.766399788944105";"0.855774411287985";"313"
"216";"*i_0942";"0.0384731780031205";"-1.32112319084183";"0.855029729018295";"316"
"217";"-*v_ilievsky";"-0.139909620783546";"-0.949458497178998";"0.854355777498451";"319"
"218";"*postDate_7-11-2025";"-0.0244654662670897";"-0.0959844153870477";"0.854052760536041";"320"
"219";"*postDate_16-11-2025";"2.32406085736445";"-0.42566678914133";"0.853550009581167";"322"
"220";"-*dxrixne_";"-0.258586781960225";"-1.17783766125777";"0.853496961518782";"323"
"221";"*commentDate_29-12-2025";"0.421316491307615";"-0.419998147509584";"0.85344632473196";"325"
"222";"*i_0035";"0.134385890842279";"-1.17862004373079";"0.853396491703659";"326"
"223";"*postComments_134";"0.134385890842279";"-1.17862004373079";"0.853396491703659";"327"
"224";"*postDate_11-12-2025";"0.51632282250099";"-0.947995082957659";"0.853197561469716";"328"
"225";"*i_0164";"-0.0362062300322817";"-0.804723704195163";"0.852976527876446";"329"
"226";"*postComments_250";"-0.0362062300322817";"-0.804723704195163";"0.852976527876446";"330"
"227";"*i_0283";"0.409086485924114";"-1.21014793477323";"0.852700838703749";"331"
"228";"*postComments_214";"-0.0180697977342602";"0.209524199882905";"0.851904314009456";"334"
"229";"-*adriiiiand";"-0.189296282743296";"0.658205825313933";"0.851893061390163";"335"
"230";"-*nicolet_rome1";"-0.316339839980838";"1.13604313270075";"0.851518108040124";"336"
"231";"*i_0203";"-0.0674443682525709";"-1.04317749311999";"0.850886755721893";"337"
"232";"*commentDate_13-11-2025";"0.616336897109687";"-0.290775917808654";"0.850273889849644";"340"
"233";"*postDate_8-10-2025";"1.04920409209797";"0.366492873428139";"0.850095455457986";"341"
"234";"*postComments_248";"0.131149214346704";"1.00506695187413";"0.849764708826602";"343"
"235";"*postDate_24-11-2025";"1.01288636592081";"-0.0560593539621217";"0.849571806781566";"344"
"236";"*i_0940";"0.889457067169007";"-1.35756233300155";"0.848994708163501";"345"
"237";"*postComments_74";"0.889457067169007";"-1.35756233300155";"0.848994708163501";"346"
"238";"*i_0211";"-0.0268558629850002";"-0.902017648775911";"0.848948090169284";"347"
"239";"*postComments_147";"-0.0519000726375295";"-0.40633683261289";"0.848396711823891";"348"
"240";"-*sora_mrt";"-0.239120778152666";"-1.09946777828332";"0.847963887860342";"349"
"241";"*postComments_206";"3.06268723290766";"-1.01173897548604";"0.847777014004214";"351"
"242";"*i_0253";"-0.242272187619315";"-1.19421893626427";"0.847734816681862";"353"
"243";"*postReposts_45";"-0.242272187619315";"-1.19421893626427";"0.847734816681862";"354"
"244";"-*_coco_asticot_";"-0.348250352634409";"-0.496843071024053";"0.847297572046448";"356"
"245";"*postLikes_1700";"0.093665841419174";"0.0486201156710303";"0.84700460206555";"358"
"246";"*i_0332";"-0.0675301229299424";"-0.194575302125396";"0.846843448482093";"359"
"247";"*postComments_310";"-0.0675301229299424";"-0.194575302125396";"0.846843448482093";"360"
"248";"-*mini_mann08";"-0.253401148735316";"-1.03456206060586";"0.84655489917306";"361"
"249";"*postComments_70";"0.78146443602842";"-0.803268455593376";"0.846025222307733";"362"
"250";"*postComments_54";"1.29847162978745";"-0.641348705062726";"0.845789721061086";"363"
"251";"*i_0525";"6.57259435063555";"-0.0814682015056492";"0.845772038373624";"364"
"252";"-*emmajasminera";"-0.31927061920891";"0.548602291685345";"0.845509209337263";"365"
"253";"*postLikes_4800";"0.0035998544670418";"-0.190831845164872";"0.845196949151861";"366"
"254";"*postLikes_5100";"0.147527548757685";"-0.773172289205363";"0.84513023719462";"367"
"255";"*i_0327";"0.0373320448595683";"-0.363810101757282";"0.844982345626759";"368"
"256";"*i_0316";"-0.184690129497994";"-0.972242140293177";"0.844519782597934";"369"
"257";"*postDate_2-11-2025";"-0.0241606335823478";"-0.236344792574863";"0.844355413980393";"370"
"258";"-*__coldvale";"-0.296952248661819";"0.38180979104483";"0.843527140824521";"371"
"259";"*postComments_189";"1.9510978601923";"-1.41409238565075";"0.842998267717715";"373"
"260";"*postReposts_165";"1.9510978601923";"-1.41409238565075";"0.842998267717715";"374"
"261";"*postComments_194";"-0.185844745410383";"-0.975367162471021";"0.842825057756443";"375"
"262";"-*humbleacadie";"-0.366650750677839";"-0.988548812840372";"0.842791299898562";"376"
"263";"*postComments_86";"0.433722590956973";"-1.26637094821523";"0.84269926954791";"377"
"264";"*commentDate_8-10-2025";"1.13805923272406";"0.404443125386772";"0.842428001047078";"378"
"265";"*commentDate_11-12-2025";"0.480162502301853";"-0.934862756474191";"0.842408308963314";"379"
"266";"*i_0550";"-0.167445584457557";"-0.883537714145269";"0.841714263480446";"380"
"267";"*i_0267";"-0.190397000464621";"-0.791230717824227";"0.84108733183408";"381"
"268";"*postComments_106";"-0.190397000464621";"-0.791230717824227";"0.84108733183408";"382"
"269";"*i_0364";"-0.202059735459185";"-1.02360652694987";"0.840624768805255";"383"
"270";"*postLikes_7900";"0.79257073232838";"-1.20338806241095";"0.839857983176238";"386"
"271";"*i_0561";"-0.304686106933073";"0.757034292000461";"0.839841104247298";"387"
"272";"-*go_amandine2_0";"0.00101482112440472";"-0.973921548294682";"0.839574256418331";"388"
"273";"-*cm_cpp";"-0.215538002532683";"-0.542018635958925";"0.839574256418331";"389"
"274";"*commentDate_16-10-2025";"0.353216611152762";"0.195970524697524";"0.83935241906654";"391"
"275";"*i_0452";"-0.216889484334696";"-0.314792129010936";"0.839025691227761";"392"
"276";"*postComments_249";"-0.216889484334696";"-0.314792129010936";"0.839025691227761";"393"
"277";"-*_samloureiro";"-0.363088640826397";"-1.28867373947281";"0.838934062756369";"394"
"278";"*commentDate_12-11-2025";"0.0491527615398636";"-0.466403146231749";"0.838849668111666";"395"
"279";"*postReposts_208";"0.127643445324099";"0.112869334901472";"0.838846453077582";"396"
"280";"*postReposts_150";"1.42499634174377";"-0.13870984825594";"0.838801844479668";"397"
"281";"*i_0081";"-0.275670605442366";"-0.967672411697942";"0.838764871587703";"398"
"282";"*postComments_131";"1.54876862792492";"-0.193475891521637";"0.838481948588317";"399"
"283";"*i_0004";"0.18682788493454";"0.0477482901928331";"0.838141958733942";"400"
"284";"-*robinson_crusoe87";"-0.356705024666684";"-1.09583926139392";"0.838040283281037";"401"
"285";"*commentDate_5-11-2025";"0.156773661445799";"-0.431508837948268";"0.837904448090991";"402"
"286";"*commentDate_6-11-2025";"0.184012518315811";"-0.241981768877344";"0.83782929666928";"403"
"287";"*i_0555";"0.0624296603872932";"-0.934301342553262";"0.837823268480372";"404"
"288";"*postLikes_14100";"0.0624296603872932";"-0.934301342553262";"0.837823268480372";"405"
"289";"-*sebastienberset";"0.756813284911573";"-1.50563954742189";"0.837548383066196";"406"
"290";"*postComments_16";"2.2108081458464";"-0.652193608887871";"0.8374201835821";"407"
"291";"*postLikes_7300";"0.491245903715956";"-0.409058214735413";"0.837337396454438";"408"
"292";"*postReposts_13";"0.261945112910852";"-0.938651341738098";"0.83691341383462";"409"
"293";"*i_0297";"5.50907272994126";"-0.12362433676178";"0.836854337583328";"410"
"294";"*commentDate_20-11-2025";"0.293188925823169";"-0.907517616482571";"0.836688763328006";"411"
"295";"*postReposts_107";"-0.121452245905775";"-0.409646695356298";"0.836166722168628";"413"
"296";"*postComments_96";"0.323078094674683";"-0.770908901938861";"0.836107244038076";"414"
"297";"*i_0439";"-0.00187799480555328";"0.21175841617135";"0.8357672541837";"415"
"298";"*postComments_101";"-0.0583241846960005";"0.0161624391185964";"0.835746758341415";"416"
"299";"-*eu_cest_qui";"-0.138971551992769";"-0.684388743425556";"0.835704159139803";"417"
"300";"-*camcamvd";"-0.138971551992769";"-0.684388743425556";"0.835704159139803";"418"
"301";"-*philgoodch";"0.140063125450802";"-1.52852410691725";"0.835704159139803";"419"
"302";"-*ni4sem";"-0.18861979187458";"-0.582765615825997";"0.835704159139803";"420"
"303";"*postComments_78";"1.13935543463546";"-1.20846686823625";"0.835661559938191";"421"
"304";"*postReposts_218";"4.00735290298639";"-0.153377713388404";"0.83552170595554";"424"
"305";"*i_0320";"-0.0772608723528428";"-1.16457492916275";"0.835499602596213";"425"
"306";"*postReposts_80";"-0.0772608723528428";"-1.16457492916275";"0.835499602596213";"426"
"307";"*postDate_26-10-2025";"0.210131905262601";"-0.303454979774669";"0.835444143258265";"427"
"308";"*postDate_24-10-2025";"0.282651497824177";"-0.353824308637974";"0.835435301914535";"428"
"309";"*i_0762";"0.735290154678587";"-1.36791930963688";"0.8354071703663";"429"
"310";"*i_0409";"-0.0603249236479991";"-0.890996915294672";"0.835376225663242";"430"
"311";"*i_0080";"-0.259111655611796";"-1.09117948021334";"0.835279372761464";"431"
"312";"*i_0939";"-0.172079340242674";"-0.230366465244011";"0.835207436373836";"432"
