"";"";"";"";"terroriste";""
"337";"connaître";"-0.171504924298319";"-0.00867992367436419";"0.825825327372312";"507"
"338";"suffisant";"-0.151192818629381";"-0.597211325197286";"0.825808523489494";"508"
"339";"rembourser";"-0.344936048170286";"-1.36390105179368";"0.825784437924123";"509"
"340";"emji_visage_aux_yeux_en_spirales";"0.453495395362139";"-2.35936944408864";"0.825771181527678";"510"
"341";"bordel";"-0.0750976751303492";"-0.166589533070402";"0.825563186800363";"511"
"342";"source";"-0.209288637203305";"0.147615228010176";"0.825172963299386";"512"
"343";"critique";"-0.241104178022944";"0.316933045497058";"0.825104814219072";"513"
"344";"discours";"-0.236547023655406";"0.488709749959166";"0.825018740997086";"516"
"345";"accéder";"-0.305856585483673";"0.681440486448671";"0.824836512223424";"517"
"346";"matraque";"-0.196780551633857";"0.624744049929307";"0.824836512223424";"518"
"347";"enfant";"-0.192005701746181";"0.282213314505621";"0.824639159955227";"519"
"348";"livre";"-0.212992105596239";"0.0808681139099325";"0.824635239049236";"520"
"349";"racisme";"-0.153263947377119";"0.337751379037602";"0.82442556393364";"521"
"350";"gens";"-0.21900849233568";"-0.117247203381282";"0.824346959104017";"522"
"351";"foot";"0.102544622017311";"-0.395420851115715";"0.824297294294802";"523"
"352";"féminin";"-0.134064375854708";"-0.214858592573016";"0.82408463182226";"524"
"353";"mot";"-0.161483025922276";"0.591257302162515";"0.824035153722854";"525"
"354";"fille";"-0.0468191441096607";"-0.143669260328703";"0.823927982292442";"526"
"355";"festival";"-0.224409550250575";"0.183219210432612";"0.823871782639909";"527"
"356";"menotter";"-0.316339839980856";"1.13604313270068";"0.823832386870193";"528"
"357";"débat";"-0.231964110349275";"-0.0176176062019867";"0.823812782340239";"529"
"358";"débordement";"-0.291940541301009";"0.672463705339154";"0.82373361738119";"530"
"359";"saccager";"-0.279197735946003";"1.01486905483645";"0.823609455358151";"531"
"360";"emji_porte_documents";"8.74659560581662";"-0.0434294245188516";"0.823555869642946";"532"
"361";"emji_coeur_grandissant";"8.7744669502383";"0.0865964048168311";"0.823555869642946";"533"
"362";"cissé";"8.74659560581662";"-0.0434294245188516";"0.823555869642946";"534"
"363";"emji_cornes_avec_les_doigts_peau_claire";"9.88841224581949";"0.116702109908768";"0.823510685869148";"535"
"364";"emji_mains_levées_peau_mate";"9.88841224581949";"0.116702109908768";"0.823510685869148";"538"
"365";"vitrine";"-0.287239198551455";"0.789306169550451";"0.82327487138028";"539"
"366";"célibataire";"0.097991538900625";"-0.299556818479649";"0.823256200399372";"540"
"367";"timbre";"0.553045514509";"-2.34992933175224";"0.822818179187271";"541"
"368";"scientifique";"-0.13917196449466";"-0.204049827861079";"0.822708393819532";"542"
"369";"message";"-0.258595404272663";"0.30804119335989";"0.822653314425853";"543"
"370";"mec";"-0.00216055140488113";"-0.318794358510333";"0.822557905713414";"544"
"371";"statistique";"-0.278962837392602";"-0.230519150966844";"0.822509361163053";"545"
"372";"emji_coeur_vert";"6.30105256265211";"0.0507800736401871";"0.822485088887872";"546"
"373";"instagram";"-0.281303326158946";"0.0641172529171758";"0.822470525522764";"547"
"374";"montrer";"-0.230257408814547";"0.355483073197158";"0.822468098295246";"548"
"375";"voir";"-0.192413876834801";"-0.0207997646602218";"0.822301179725929";"549"
"376";"ras";"-0.289748025333159";"0.938986831851771";"0.822226309092488";"550"
"377";"écrivain";"-0.00115207569755061";"-1.0768821342101";"0.82218112531869";"551"
"378";"bancal";"-0.168572882163692";"-0.570400916115093";"0.82218112531869";"552"
"379";"sexe";"-0.0903598819134962";"-0.385358147534186";"0.822005618098155";"554"
"380";"honte";"-0.181163354875657";"0.259930003244266";"0.821982839501447";"555"
"381";"emji_mains_levées_peau_claire";"5.07218292323116";"-0.203395664785003";"0.821943443731732";"556"
"382";"relire";"-0.255024264211861";"0.284907379711415";"0.821885563690917";"557"
"383";"emji_visage_avec_fumée_sortant_des_narines";"0.225760176493834";"-1.27563528030132";"0.821651056170713";"560"
"384";"journée";"-0.0593005810584177";"-0.338473698548399";"0.821534175830229";"561"
"385";"sentir";"-0.125953197348136";"-0.123410784547322";"0.821290146109761";"562"
"386";"preuve";"-0.224661477665978";"0.289077068160458";"0.821185775326486";"563"
"387";"masculinisme";"-0.145606541248096";"-0.136828128330169";"0.821181667710686";"564"
"388";"gaz";"-0.274543228428242";"-0.0376892135235666";"0.82113816432517";"565"
"389";"genre";"-0.209520804083543";"-0.113577607988891";"0.821012508623659";"566"
"390";"obligatoire";"-0.215963431389555";"-0.519087542067374";"0.820988609768097";"567"
"391";"féminisme";"-0.160597206147839";"0.0244435564399434";"0.820980954665925";"568"
"392";"emji_cotillons";"7.84333203182929";"-0.0240244673789662";"0.820894881443939";"569"
"393";"réalité";"-0.241913353628262";"0.125852668622536";"0.820563284823013";"571"
"394";"habiller";"-0.181819910838185";"-0.263977787149519";"0.820374147786415";"572"
"395";"emji_skieur";"8.61847081774106";"-0.109185604304488";"0.820234115429605";"574"
"396";"emji_bras_mécanique";"9.88841224581949";"0.116702109908768";"0.820136839619075";"575"
"397";"emji_carte_du_monde";"9.88841224581949";"0.116702109908768";"0.820136839619075";"577"
"398";"emji_casque_de_secouriste";"9.88841224581949";"0.116702109908768";"0.820136839619075";"578"
"399";"emji_tête_de_fou";"0.40261064344518";"-1.46124887113168";"0.82009520333165";"580"
"400";"emji_visage_endormi";"0.457436684645944";"-1.94844218640815";"0.819981310348111";"581"
"401";"espérer";"-0.0508539603490048";"-0.0194247207374833";"0.819702926022773";"583"
"402";"emji_visage_triste_mais_soulagé";"5.62425363153516";"-0.133504926613391";"0.819691163304801";"584"
"403";"liberté";"-0.144496545097862";"0.283642857738831";"0.819636270620931";"585"
"404";"enquête";"-0.219513933178596";"0.685889177877914";"0.819344069769722";"586"
"405";"enchaîner";"-0.218443771156531";"-0.790033544718358";"0.819217667228974";"587"
"406";"emji_visage_faisant_un_clin_d_oeil";"-0.160724097922122";"-0.352154169489239";"0.818965795696526";"589"
"407";"tranquille";"-0.161155445415069";"-0.173240105587941";"0.818773111173555";"592"
"408";"idée";"-0.119008892902757";"-0.379930447911083";"0.818629531330373";"594"
"409";"correspondre";"-0.245197245807404";"-0.251641149578623";"0.818578746262303";"595"
"410";"ca";"-0.139364724602782";"-0.172855811763021";"0.818293640383838";"596"
"411";"bob";"-0.141050781694332";"0.137784115547827";"0.818283371344339";"597"
"412";"solitude";"-0.137095414411214";"-0.154249235918664";"0.818263206684958";"598"
"413";"domestique";"-0.139952192005979";"-0.255743155665365";"0.817776080793069";"600"
"414";"emji_v_de_la_victoire";"4.59732285646485";"-0.146820998342477";"0.817749194580561";"601"
"415";"neutre";"-0.240983425759154";"0.620175058471777";"0.817735004635071";"602"
"416";"critiquer";"-0.224522317964336";"0.220351701730024";"0.817612709710124";"603"
"417";"douche";"-0.128502686260286";"-0.611179957184635";"0.817397620010064";"604"
"418";"insta";"-0.266213028508575";"0.401956730576357";"0.817391832005982";"605"
"419";"intéressant";"-0.150794471999024";"-0.24914836126878";"0.817363638824811";"606"
"420";"candidat";"-0.193670440652374";"0.0436115257843681";"0.817329097510131";"607"
"421";"francophone";"-0.232901765593696";"-0.249408450959609";"0.817329097510131";"608"
"422";"exagérer";"-0.158354620446737";"-0.798105788337554";"0.817177862564777";"609"
"423";"obtenir";"-0.263364130085101";"-0.341516978003386";"0.817148922544369";"610"
"424";"écouter";"-0.143414697489527";"0.0196236609806949";"0.817115128068926";"611"
"425";"jouer";"-0.0185295207982531";"-0.18678672693657";"0.817009637026796";"612"
"426";"parent";"-0.173936528453513";"-0.56514721237822";"0.816800148621008";"613"
"427";"doucher";"-0.119220074143842";"-0.275658496420439";"0.816765980725946";"614"
"428";"plaisir";"0.0609840553336609";"-0.359847763553611";"0.816706607006659";"615"
"429";"décrire";"-0.250344163865739";"0.284678621684858";"0.816662543491716";"616"
"430";"renseigner";"-0.243787165963714";"0.23378562460261";"0.816637150957681";"617"
"431";"pertinent";"-0.290955823844585";"-0.0455587039141915";"0.816574043042212";"618"
"432";"profil";"-0.153899500396145";"-0.0257620346396183";"0.816489090079081";"619"
"433";"thai";"-0.144068080186678";"0.694887220767741";"0.816485355882899";"620"
"434";"raffaella";"-0.188619791874571";"-0.582765615825955";"0.816485355882899";"621"
"435";"quittance";"-0.198719693849307";"-0.254291287219063";"0.816485355882899";"622"
"436";"féministe";"-0.150815932204135";"-0.0465827165480788";"0.816452308246692";"623"
"437";"réseau";"-0.250525563746785";"0.152905581229648";"0.816408991570986";"624"
"438";"changer";"-0.179413404898206";"-0.320469977213538";"0.816232177381787";"625"
"439";"raison";"-0.171777022966209";"-0.0489786148457002";"0.816141623124383";"626"
"440";"éduquer";"-0.178288301556599";"0.0619316674544601";"0.815962941837094";"627"
"441";"corruption";"-0.247056648089157";"0.0956002926797094";"0.815960701319385";"628"
"442";"mettre";"-0.210877131319721";"-0.211589724969116";"0.815878175583772";"629"
"443";"service";"-0.177581418895632";"-0.375633372101716";"0.81565113645593";"630"
"444";"intérêt";"-0.265322042659081";"0.274406949394137";"0.815585227893325";"631"
"445";"envie";"-0.207747394005312";"-0.35699155423957";"0.815487205243558";"632"
"446";"ouvrir";"-0.252778011495006";"0.108629105693876";"0.815445755665943";"634"
"447";"publier";"-0.259729926876585";"0.741016155454994";"0.815244482491755";"635"
"448";"emji_visage_grimaçant";"0.241061987964155";"-1.4307197699557";"0.815224131122565";"636"
"449";"emji_visage_étourdi";"0.700008617919493";"-2.68665532639372";"0.815154861783396";"638"
"450";"manquer";"-0.137296130810301";"-0.299861289510779";"0.815134510414206";"640"
"451";"combat";"-0.0276460158848528";"0.351841273314824";"0.81508111140881";"641"
"452";"syndrome";"0.591214004706909";"-2.55043796374833";"0.815011842069641";"642"
"453";"aop";"0.602895838246747";"-2.58702975413407";"0.815011842069641";"643"
"454";"cas";"-0.215430444598327";"-0.108935772258793";"0.814887680046603";"645"
"455";"expérience";"-0.192833906001966";"-0.243662156677864";"0.814824012001707";"646"
"456";"comprendre";"-0.191843009848477";"-0.0442512623964237";"0.814821024644761";"647"
"457";"mauvais";"-0.197406253730452";"-0.238868496191875";"0.81474017929743";"648"
"458";"société";"-0.23973041066296";"-0.293596973149531";"0.814682299256615";"649"
"459";"important";"-0.218124026733664";"-0.148282674674217";"0.814560564461095";"650"
"460";"gauchiste";"-0.214384611922155";"0.431809712751907";"0.81452714340527";"651"
"461";"compte";"-0.244719441897429";"-0.0728194457907326";"0.814476171627391";"652"
"462";"démocrate";"-0.207227395656998";"0.323103121879917";"0.814448538575647";"653"
"463";"famille";"0.0617173702296193";"0.209156517015912";"0.814431361273212";"654"
"464";"obligation";"-0.188293495783121";"-0.0831023039168661";"0.814414744100203";"655"
"465";"analyse";"-0.0647800221158054";"0.0161282214424231";"0.814394392731014";"656"
"466";"sortir";"-0.165093226147653";"-0.0678411482534395";"0.81427956619843";"657"
"467";"caillou";"0.44696735674668";"-1.79725261624714";"0.81420842976117";"658"
"468";"débattre";"-0.247031288509225";"0.0512383837422519";"0.814087255095077";"659"
"469";"problème";"-0.235990137226125";"-0.326410222547479";"0.81406428978856";"660"
"470";"intelligence";"-0.273308460344116";"0.113260626149642";"0.813986431798174";"661"
"471";"vote";"-0.045847359382679";"0.0568549962748881";"0.813976162758675";"662"
"472";"maman";"0.0788942821958108";"-0.251435922495698";"0.813805323283367";"664"
"473";"insulter";"-0.23719685388775";"0.239325652835448";"0.813790199788831";"665"
"474";"page";"-0.266720853872049";"0.548516995773276";"0.813790199788831";"666"
"475";"censure";"-0.23353667752588";"0.164914379135933";"0.813787212431886";"667"
"476";"marcher";"-0.121684248399885";"-0.0127913537164093";"0.813651100981067";"668"
"477";"heureux";"0.0233971279360854";"-0.302250202015455";"0.813549157425309";"669"
"478";"chien";"-0.123124458965018";"-0.174084396898049";"0.813514989530247";"670"
"479";"mentalité";"-0.0128176167559277";"-0.257955038928693";"0.813366555232029";"671"
"480";"abeille";"0.700008617919493";"-2.68665532639372";"0.813247247664027";"673"
"481";"obliger";"-0.218000097180496";"-0.174782130715742";"0.813012366724204";"674"
"482";"emji_visage_qui_rougit";"0.907911276749776";"-0.975505209850754";"0.812645108529744";"675"
"483";"masculin";"-0.162382647873538";"-0.231902719855791";"0.812493686874581";"676"
"484";"emji_femme_qui_hausse_les_épaules";"0.146049322209582";"-1.48228892383151";"0.812490326098017";"677"
"485";"trouver";"-0.208614848901353";"-0.278756763256701";"0.812210261384397";"678"
"486";"emji_soleil_avec_visage";"2.1616505532086";"-2.00839524613705";"0.811945320165313";"680"
"487";"constructif";"-0.159959228539797";"-0.177603140019656";"0.811914139627197";"681"
"488";"bio";"0.323865480789122";"-1.48491465340259";"0.811746847638261";"682"
"489";"neuch";"0.492609129509295";"-2.26671041642095";"0.81151364708672";"683"
"490";"pls";"0.377386490146518";"-1.87811974054213";"0.811399380683563";"685"
"491";"emji_visage_de_menteur";"0.593459415805435";"-1.85287607851187";"0.811254307161908";"687"
"492";"rap";"0.595370613878154";"-2.37010456508434";"0.811254307161908";"689"
"493";"dixit";"0.564015351403763";"-2.51638362308698";"0.811254307161908";"690"
"494";"ballon";"0.57861764332856";"-2.56212336106916";"0.811254307161908";"691"
"495";"emji_visage_de_geek";"0.269888927411318";"-1.00648522500431";"0.811230221596537";"692"
"496";"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";"0.90010630182216";"-1.48803709454323";"0.81117271497534";"693"
"497";"emji_yeux";"0.540192207868299";"-1.1238910852942";"0.811061622638938";"694"
"498";"emji_tête_qui_explose";"0.38202229055423";"-1.46816131110811";"0.810634243885954";"696"
"499";"emji_visage_souriant_avec_yeux_plissés";"0.137776932621556";"-0.986514692014887";"0.810634057176145";"697"
"500";"emji_visage_avec_des_valises_sous_les_yeux";"1.59754341655969";"-1.94923811279837";"0.810459856924273";"698"
"501";"décevoir";"0.304535988663797";"-1.6906941457873";"0.810377704608278";"699"
"502";"emji_visage_très_souriant_aux_yeux_rieurs";"0.114200481237986";"-1.25505732665315";"0.810284349703738";"700"
"503";"thé";"0.435329750122606";"-1.86586775074779";"0.810194542285571";"702"
"504";"emji_homme_avec_la_paume_sur_le_visage_peau_légèrement_mate";"0.357362445044931";"-1.59217537206402";"0.809765483144305";"703"
"505";"traversée";"0.484202440868946";"-2.46526516581673";"0.809708349942727";"704"
"506";"htag_";"0.700008617919493";"-2.68665532639372";"0.809432579554716";"707"
"507";"glutamate";"0.700008617919493";"-2.68665532639372";"0.809432579554716";"708"
"508";"flocon";"0.700008617919493";"-2.68665532639372";"0.809432579554716";"709"
"509";"emji_bout_des_doigts_joints_peau_moyennement_claire";"0.700008617919493";"-2.68665532639372";"0.809432579554716";"710"
"510";"emji_boisson_chaude";"0.700008617919493";"-2.68665532639372";"0.809432579554716";"711"
"511";"emji_miam";"2.01263770761949";"-2.28617569263622";"0.809387955910346";"712"
"512";"emji_couronne";"0.561276075529856";"-2.54433308030851";"0.809387955910346";"713"
"513";"xd";"0.561276075529856";"-2.54433308030851";"0.809387955910346";"714"
