1;17936;2558;313;1003;0.12236121970289289
2;154238;13022;2386;7127;0.18322838273690678
3;392858;23712;6102;17104;0.25733805668016196
4;32322;4738;529;1882;0.11165048543689321
5;15720;2885;304;893;0.10537261698440208
6;161038;13718;2470;8675;0.18005540166204986
7;290805;18283;3959;13443;0.2165399551495925
8;215913;15600;2869;9131;0.1839102564102564
9;216701;15996;4178;18238;0.2611902975743936
