besoin;19;51;238;28;1;52;211;138;43
état;1;262;261;10;0;38;90;67;16
animal;0;12;76;277;1;19;129;86;107
regarder;2;38;124;15;4;172;171;103;109
guerre;0;467;72;3;1;22;71;32;21
coup;4;65;176;14;6;75;239;88;66
emji_mains_en_prière;1;11;20;4;0;16;32;14;491
travailler;3;12;354;3;2;41;156;65;49
argent;1;43;543;1;3;19;46;35;15
ca;10;43;102;18;15;62;307;56;76
partir;2;57;257;4;11;92;135;106;36
moment;2;68;107;8;5;55;268;84;124
etc;4;52;299;8;3;51;92;96;40
riche;0;8;540;1;1;25;32;28;19
place;11;59;308;8;5;50;123;96;29
vidéo;1;39;46;10;5;297;86;51;158
plutôt;6;47;183;15;3;72;162;178;39
premier;3;61;174;6;6;181;78;61;104
mot;3;63;34;3;39;178;120;107;100
rendre;2;100;181;18;4;47;159;127;43
appeler;7;65;70;10;142;61;135;62;106
école;6;15;68;6;1;48;329;32;126
niveau;1;12;198;3;5;129;129;115;38
meilleur;5;17;162;11;1;45;105;49;262
jouer;0;20;91;5;1;37;91;45;358
part;6;60;185;14;7;52;132;163;42
magnifique;0;4;25;5;1;5;18;15;585
genre;1;42;77;9;8;100;187;177;41
adorer;4;8;22;5;1;14;25;17;545
politique;0;87;185;1;1;90;35;205;8
palestinien;0;575;5;0;1;2;10;10;4
israël;0;561;11;0;0;7;6;4;2
sûr;2;49;111;6;6;141;158;94;51
continuer;2;141;183;15;8;38;107;68;53
famille;3;58;104;5;7;29;241;38;113
lire;3;33;42;6;2;396;50;41;18
emji_mains_levées;5;25;54;3;1;23;38;27;365
importer;3;45;128;24;4;62;230;77;22
apprendre;3;17;42;10;6;99;281;43;64
dernier;2;64;109;5;3;91;100;69;160
exemple;6;47;229;15;3;45;99;111;30
sujet;1;24;76;4;6;187;99;159;21
compte;0;49;162;3;1;122;118;100;23
genève;3;23;368;3;3;26;35;9;75
cause;1;93;162;13;0;29;92;159;15
perdre;1;40;176;14;5;45;159;71;53
partie;26;51;191;7;4;46;100;96;44
manquer;14;17;115;9;2;45;170;100;107
société;1;21;168;2;2;11;84;248;26
histoire;3;90;81;4;4;87;128;95;67
sortir;9;46;109;9;6;58;235;51;52
entendre;3;41;47;5;4;62;183;74;139
pauvre;2;32;159;76;3;43;113;60;70
idée;4;18;97;25;3;69;178;110;64
fin;3;58;114;10;6;144;91;59;81
emji_visage_souriant_avec_coeurs;0;0;8;5;0;3;13;6;406
cher;3;12;401;2;1;27;30;16;49
oublier;6;68;148;4;8;40;141;57;82
rts;0;78;57;3;3;286;20;13;81
manger;0;2;121;196;3;19;66;21;87
permettre;8;45;224;8;0;46;86;101;17
écrire;1;30;44;3;10;323;45;41;26
emji_visage_en_pleine_réflexion;3;35;93;13;4;184;31;28;48
parent;10;5;74;6;3;22;302;34;52
malheureusement;3;43;88;18;0;22;216;109;43
gros;13;14;199;14;12;61;96;58;49
côté;17;45;119;8;4;52;150;93;43
paix;2;275;11;3;0;4;51;26;124
finir;1;45;141;8;1;29;216;33;52
social;0;22;189;6;3;62;106;116;11
population;1;111;217;11;1;39;64;79;3
revenir;6;24;252;10;0;30;76;50;61
peuple;0;248;109;3;1;30;57;48;11
heure;2;27;156;8;0;51;106;33;90
respect;0;39;35;5;1;22;214;92;106
espérer;3;44;66;12;0;72;179;39;107
gauche;0;49;124;6;2;228;35;41;13
mort;1;143;85;20;3;44;98;55;35
nom;0;43;44;2;58;65;128;66;76
attendre;3;62;100;12;6;63;170;56;39
commencer;2;73;131;5;4;58;132;62;32
servir;40;60;159;8;0;43;80;74;18
tuer;1;221;53;39;0;15;77;58;21
hamas;0;432;1;0;0;5;3;7;2
lieu;5;55;180;9;2;62;97;72;10
emji_visage_avec_bouche_ouverte;7;26;65;15;4;36;77;34;156
faux;1;50;85;3;1;195;48;97;11
super;11;18;99;15;2;36;76;22;208
tête;4;17;56;14;177;44;90;37;46
pareil;5;11;100;5;4;47;212;34;68
moyen;8;67;242;7;3;16;80;46;12
dieu;3;24;22;8;4;27;98;105;171
violence;0;90;39;1;3;45;112;146;4
aider;0;48;139;8;1;32;162;57;9
simple;4;27;115;5;4;34;113;93;77
système;6;15;303;1;3;16;48;62;3
simplement;4;30;151;4;5;33;92;122;31
classe;0;5;167;3;1;42;87;39;85
manifestation;0;291;43;1;0;10;53;37;1
droite;0;39;77;2;3;248;21;41;5
prix;1;40;353;1;0;9;13;8;13
triste;1;19;45;9;2;23;220;46;92
public;4;52;249;3;3;38;38;48;9
chat;5;8;35;57;5;26;81;52;131
vieux;4;17;57;9;6;46;98;44;165
montrer;0;55;69;1;3;44;76;167;35
ville;2;30;267;14;1;18;49;15;31
palestine;0;389;4;0;0;10;15;10;7
fille;5;13;36;6;9;18;125;55;168
entreprise;5;16;360;1;3;4;6;12;3
emji_drapeau_suisse;0;29;70;4;2;23;17;11;202
pire;3;48;105;6;1;40;163;27;23
emji_visage_roulant_des_yeux;4;23;63;8;11;175;48;35;35
impôt;0;7;378;2;0;9;7;8;1
salaire;0;1;359;1;0;9;9;28;5
loi;4;69;146;5;5;45;69;79;3
emji_visage_qui_pleure_à_chaudes_larmes;1;12;57;20;3;42;52;15;108
créer;1;43;187;7;6;48;47;64;23
nouveau;2;41;165;3;2;53;85;43;39
répondre;1;20;39;3;2;193;54;73;30
chercher;1;36;120;5;3;52;87;104;19
normal;5;16;113;9;5;29;162;59;17
maison;37;25;110;11;5;25;105;35;49
emji_visage_souriant_avec_yeux_rieurs;3;9;30;0;2;23;29;11;303
façon;1;18;72;5;2;36;164;61;58
seulement;7;44;155;13;0;36;70;65;32
retrouver;1;22;105;10;0;42;68;66;104
blanc;2;25;26;5;72;42;90;73;51
article;1;41;90;4;3;191;21;46;6
accent;0;1;18;0;2;12;15;11;329
acheter;8;20;260;10;2;13;35;20;35
rapport;3;39;94;6;2;64;44;144;16
jeu;1;13;43;1;0;20;57;32;224
essayer;2;31;74;4;4;50;180;50;15
réponse;1;21;28;3;4;174;59;61;46
propre;37;36;97;5;2;41;85;79;20
manifester;2;253;48;1;1;12;40;22;3
gaza;0;361;9;1;0;6;11;3;0
mauvais;3;15;70;20;2;28;136;99;19
armée;0;156;77;1;2;22;64;65;2
soutenir;0;178;64;2;1;28;41;64;12
préférer;7;22;81;16;5;28;118;64;65
poser;6;14;51;14;2;42;38;214;14
respecter;1;109;101;14;5;26;74;42;15
rappeler;1;48;80;3;3;19;60;39;145
justement;2;32;83;3;4;38;55;168;11
eau;59;33;155;6;2;35;44;14;24
voiture;1;3;304;4;2;6;22;3;29
service;3;21;178;10;0;21;55;82;8
santé;1;10;248;12;1;11;36;38;26
écouter;0;11;25;1;1;124;67;48;113
garder;4;14;99;21;3;31;119;52;44
journée;13;11;43;6;0;59;137;27;82
sembler;2;36;90;8;4;36;55;122;33
mois;3;14;253;4;2;22;29;19;21
défendre;0;139;78;2;0;35;45;70;3
réalité;0;31;85;4;0;39;37;174;9
valoir;2;18;160;8;1;32;62;34;59
exactement;1;25;57;2;2;86;93;71;46
ami;3;20;49;10;4;42;125;28;84
heureux;1;8;36;11;0;30;91;42;152
fou;3;25;35;5;2;42;89;83;87
terre;0;112;85;9;2;21;70;46;18
plaisir;1;10;49;11;3;24;61;38;176
agir;1;70;111;2;1;31;63;87;3
coeur;0;17;40;14;2;21;54;28;184
air;3;11;61;5;4;36;136;21;90
reportage;6;8;20;0;0;28;35;15;257
possible;1;28;149;2;0;41;70;45;27
manière;1;28;81;4;4;41;45;138;24
foutre;0;51;75;9;4;45;145;17;23
ouvrir;3;34;87;1;1;54;94;65;21
mdr;5;23;46;5;5;165;49;22;40
expliquer;5;36;90;5;5;40;66;98;15
truc;11;16;85;8;6;24;150;31;34
gagner;0;9;258;1;3;18;24;22;14
incroyable;2;14;45;1;1;23;32;18;229
bidet;280;0;4;0;0;3;7;3;36
europe;6;85;143;3;2;29;44;30;9
oeil;3;38;50;2;4;36;105;48;73
génération;0;9;34;3;2;20;170;38;74
canton;0;3;277;1;0;9;10;10;22
trump;0;158;83;4;0;39;39;23;2
protéger;0;78;98;9;3;17;64;65;14
interdire;2;38;157;22;2;21;55;34;8
gouvernement;0;186;74;1;2;21;42;23;1
bas;3;31;149;6;4;30;52;31;42
situation;0;53;71;1;1;13;102;106;4
couper;2;9;184;1;0;22;44;28;49
israélien;0;328;5;0;0;2;1;2;0
honte;0;47;68;12;1;27;117;53;16
heureusement;7;15;43;8;1;35;177;25;38
avis;2;26;26;1;1;42;89;143;14
liberté;1;39;58;2;0;12;36;163;14
père;0;6;48;2;1;26;58;46;149
génocide;0;307;4;0;0;4;11;10;0
âge;0;4;27;7;0;24;158;41;76
mec;2;12;24;2;10;51;150;48;36
imaginer;8;16;113;7;0;34;109;28;25
cours;0;27;55;1;2;34;146;15;44
choix;3;17;99;0;2;14;64;113;17
absolument;1;29;50;5;1;29;74;116;34
reconnaître;0;136;41;1;0;26;31;43;51
assurance;0;1;306;0;0;1;3;0;3
également;1;37;110;6;2;29;48;47;49
langue;3;6;33;3;6;191;20;14;17
peur;1;26;48;11;1;18;93;93;34
équipe;0;3;189;1;1;9;31;16;44
terme;3;41;51;5;16;30;45;113;11
rue;1;52;78;8;2;19;115;23;23
rire;2;8;26;5;5;34;36;23;177
mère;6;4;31;5;1;22;77;47;123
aide;1;66;92;5;3;24;75;39;14
emji_visage_souriant_aux_yeux_rieurs;4;4;35;5;3;27;32;10;187
hiver;0;1;39;5;0;4;27;8;226
otage;3;284;3;0;0;2;4;3;2
solution;6;36;141;2;2;22;47;38;12
important;2;22;87;6;0;14;78;91;19
chance;1;13;106;3;0;17;64;27;80
emji_pouce_vers_le_haut;0;5;19;2;1;15;12;13;214
recevoir;1;26;109;4;2;35;64;25;41
base;6;21;94;4;4;46;36;91;8
main;23;33;85;7;1;34;68;17;25
haut;1;11;110;3;3;48;55;36;38
occuper;0;50;86;6;1;19;94;29;17
image;0;35;51;1;7;71;67;27;50
extrême;0;39;41;1;0;145;26;41;4
début;2;23;60;5;1;108;46;21;41
suivre;1;35;64;4;0;36;97;44;23
faute;1;17;48;4;1;86;56;77;5
argument;0;20;45;4;2;58;36;124;6
naître;3;23;35;2;14;16;108;31;67
étude;0;2;108;2;1;32;31;114;3
tomber;1;16;69;9;4;24;95;45;32
justice;1;144;39;3;0;15;47;37;10
effet;2;10;138;5;6;24;36;54;19
augmenter;0;9;250;1;0;4;14;6;2
archive;0;5;8;3;0;27;15;9;233
long;3;17;67;5;0;30;91;59;24
étranger;0;24;137;3;1;49;32;38;6
contraire;1;30;53;6;2;14;32;142;15
sécurité;0;43;159;3;2;11;35;33;2
semaine;0;14;111;4;1;39;70;24;21
maladie;1;1;229;8;0;5;20;14;7
facile;6;19;70;2;1;36;84;56;20
emji_visage_avec_des_étoiles_à_la_place_des_yeux;0;0;3;0;0;1;4;0;242
policier;0;64;40;1;0;27;72;62;9
journaliste;0;56;22;2;2;52;49;44;51
raciste;0;11;10;1;59;61;54;76;4
nourrir;0;9;35;157;0;8;21;21;30
partager;0;21;43;1;1;28;44;53;99
lausanne;0;9;158;1;2;16;25;10;63
dur;0;19;75;6;2;19;116;14;32
mode;5;9;36;6;1;23;97;57;43
envie;3;9;36;5;3;15;149;18;45
choisir;1;17;62;3;5;22;54;95;23
actuel;3;22;82;1;0;29;71;61;14
frontalier;0;3;228;0;1;19;4;7;3
emji_visage_boudeur;0;33;33;42;2;13;23;14;10
nombre;0;33;137;10;0;21;36;28;6
mériter;0;32;81;2;0;22;88;24;29
différence;2;19;92;3;2;16;32;98;15
train;2;25;178;1;0;12;33;13;10
groupe;0;79;52;4;8;27;31;42;18
clairement;1;29;48;1;1;26;57;103;12
éviter;3;18;110;9;4;26;51;47;7
ancien;2;11;46;2;5;55;68;24;64
suffire;5;25;88;4;0;52;71;25;8
peine;0;28;56;3;2;38;115;22;8
risque;1;17;144;11;1;6;33;49;4
franchement;4;13;45;7;4;41;116;22;23
bref;4;19;66;1;4;44;81;40;16
majorité;0;35;109;3;2;28;40;55;3
effectivement;1;17;63;4;1;29;69;53;39
traiter;1;46;32;8;4;35;41;96;6
meme;5;15;57;1;4;39;103;16;21
laver;202;3;9;0;0;5;21;7;7
génial;4;2;8;2;0;5;12;9;228
face;0;45;42;2;1;19;42;99;10
battre;2;17;49;6;17;15;45;98;11
noir;0;18;25;6;98;18;37;23;30
intéressant;2;7;54;1;0;31;46;71;59
caisse;0;6;229;0;1;1;5;3;6
baisser;3;1;212;2;2;9;19;9;2
amour;3;7;23;7;2;6;55;41;117
propos;0;19;13;2;4;50;24;138;20
nouvelle;1;14;52;5;0;31;90;10;61
nature;0;6;40;32;1;9;67;43;60
renard;0;1;17;175;0;2;4;2;58
remettre;0;15;50;0;1;14;32;129;20
victime;0;82;31;1;5;13;54;65;11
toucher;3;13;107;5;0;29;41;37;31
tenir;1;32;30;13;1;25;47;92;19
info;2;35;52;5;7;129;4;15;11
plaindre;0;11;62;7;2;19;122;31;6
détruire;0;67;72;14;0;15;51;38;3
civil;0;188;26;0;0;3;12;26;0
éducation;1;7;36;3;2;8;134;48;18
international;0;179;41;0;0;7;12;12;4
voter;0;16;107;5;4;45;40;33;4
feu;0;114;53;4;0;12;40;15;20
dimanche;0;6;59;3;2;15;62;17;77
complètement;2;29;46;7;1;20;59;79;17
valeur;0;25;58;0;0;19;44;88;25
réseau;0;24;37;3;0;64;76;42;13
terroriste;0;227;1;0;0;4;6;2;1
souhaiter;1;16;46;4;1;14;76;51;47
joli;1;7;31;0;1;10;21;18;163
intérêt;1;39;66;4;1;36;47;48;7
exprimer;0;7;2;0;0;26;69;88;55
marcher;1;25;62;3;7;28;103;14;13
accepter;0;31;77;4;3;10;45;78;6
égalité;0;1;24;0;0;12;4;190;4
porter;2;8;41;3;0;13;112;38;32
métier;0;2;53;2;1;13;98;49;23
corps;10;34;38;2;1;8;79;53;9
difficile;4;16;46;2;1;22;83;54;23
porte;2;16;48;7;1;26;94;30;28
pied;51;8;60;6;3;17;50;14;30
humanité;0;60;35;4;1;22;61;44;21
type;0;14;59;5;7;35;28;84;18
vérité;2;18;11;0;2;31;57;92;29
profiter;1;15;135;1;1;8;43;20;22
preuve;0;27;26;2;3;30;25;124;6
source;1;27;66;2;0;72;18;39;8
courage;2;24;26;2;1;18;52;31;89
route;0;6;171;4;0;8;26;12;11
logique;1;23;69;4;2;23;38;72;11
envoyer;3;32;56;10;0;63;47;19;17
offrir;0;11;152;0;1;8;17;12;36
libre;0;26;48;2;0;18;33;96;19
gars;2;5;30;9;6;64;57;26;41
voler;0;48;85;5;0;23;46;19;7
suite;3;31;57;5;0;23;80;14;32
franc;0;4;188;0;0;2;2;2;21
culture;1;13;44;1;9;28;28;99;14
sûrement;0;20;41;5;1;25;92;28;27
totalement;1;16;55;2;2;32;26;95;14
touchant;0;1;3;0;0;1;10;6;221
initiative;0;11;104;2;1;25;36;40;15
but;0;41;75;1;1;31;35;38;11
représenter;1;32;98;5;0;20;28;33;12
réfléchir;0;6;42;4;0;38;99;35;9
casser;0;74;56;0;5;17;53;22;8
pratique;59;10;59;6;0;12;28;31;21
concerner;2;17;86;2;5;22;45;47;4
toilette;146;2;14;0;1;4;12;4;1
vendre;1;24;152;1;0;6;17;9;19
noël;0;3;39;3;1;14;26;10;122
haine;1;72;13;3;2;34;42;59;3
mourir;1;21;23;18;3;6;95;28;23
arme;0;113;35;1;2;8;28;29;2
allemand;0;9;26;2;3;139;4;4;19
réel;0;14;60;2;0;18;12;107;12
européen;2;55;99;3;2;25;20;15;1
obliger;1;18;61;6;1;22;60;45;10
discours;0;20;19;1;0;36;22;108;22
uniquement;1;30;85;6;2;19;43;40;2
rentrer;4;21;50;6;1;18;99;9;15
garçon;0;2;7;1;0;6;50;20;136
grave;1;30;37;2;4;23;50;61;18
excellent;1;5;25;3;0;12;19;11;150
voisin;2;19;46;53;6;16;39;17;26
racisme;0;12;11;2;16;35;33;98;3
information;1;39;17;2;0;68;35;45;13
content;3;13;51;8;3;40;56;15;36
taxe;0;2;188;2;0;1;3;7;1
ultra;1;8;156;0;0;13;15;12;4
résultat;0;9;67;3;1;17;68;40;6
différent;3;13;44;1;2;17;63;61;14
adulte;1;3;10;0;0;39;129;19;15
média;0;54;33;1;1;59;24;45;1
ia;0;3;79;0;1;94;15;8;5
fonctionner;2;9;115;1;0;25;29;33;1
citoyen;0;32;80;1;1;19;42;39;1
bonheur;0;1;24;0;0;7;19;12;154
poste;0;5;103;3;6;32;28;23;7
drôle;1;6;15;3;0;76;27;23;67
cadeau;0;1;106;1;0;5;31;10;45
empêcher;0;26;52;0;3;14;51;67;2
doute;0;17;35;6;0;25;35;75;24
sérieux;3;14;30;5;1;89;32;27;16
crime;0;165;8;0;1;3;12;13;1
qualité;0;1;127;3;0;20;30;18;15
fermer;3;21;71;3;1;18;80;12;7
minimum;0;11;91;1;2;27;36;42;1
clair;0;25;45;4;5;20;52;54;13
sport;3;2;44;1;0;17;90;17;33
prochain;1;16;30;2;0;92;36;13;24
enfance;2;3;8;0;2;5;27;8;158
taxer;0;0;179;0;0;3;5;8;0
israel;0;193;1;0;0;0;2;0;0
froid;4;15;26;2;0;6;20;9;127
manifestant;0;162;8;0;0;8;16;10;1
chiffre;0;13;114;4;0;20;19;28;3
évidemment;3;18;53;2;1;17;39;76;4
livre;1;11;18;0;5;106;22;26;16
tourner;1;5;99;0;3;22;27;22;31
physique;0;4;85;3;1;13;33;57;7
fond;1;8;46;2;3;29;35;53;31
voix;0;19;15;1;1;13;18;22;119
règle;9;10;47;2;1;16;69;40;9
mignon;0;0;5;10;1;5;12;7;170
sauver;2;14;74;7;2;9;50;29;15
lol;4;15;23;6;2;114;10;9;22
habiter;5;7;84;6;0;28;26;14;36
perso;7;1;61;2;7;26;58;24;17
naturel;0;6;44;14;0;7;26;42;63
mondial;0;24;146;0;0;8;7;9;6
gentil;0;14;17;19;1;18;30;30;71
entier;4;28;43;1;0;33;66;22;12
produit;0;1;162;2;3;4;10;7;1
économie;2;2;182;0;0;6;2;8;0
top;4;5;34;2;3;10;23;10;106
subir;0;57;36;1;2;13;42;44;4
esprit;0;11;10;3;0;17;54;77;29
revoir;0;10;34;1;0;18;30;14;96
milliard;0;13;159;1;1;4;1;3;2
juif;2;164;4;0;1;2;3;3;0
cacher;0;51;45;3;2;23;32;34;7
photo;1;13;20;4;0;94;16;13;36
blague;0;23;20;85;2;19;24;16;12
produire;2;9;152;1;0;8;12;15;2
fortune;0;4;166;0;1;2;6;5;5
étonner;0;9;49;6;2;16;44;18;9
moyenne;0;1;159;1;0;5;10;7;2
bout;1;16;39;2;1;33;75;3;29
bcp;5;21;50;4;0;4;61;29;19
économique;1;19;138;0;1;4;10;21;0
svp;0;10;25;1;0;113;5;8;34
emji_visage_retenant_ses_larmes;0;0;5;0;0;6;5;1;155
cest;5;16;28;2;3;32;56;27;13
soir;4;10;46;25;0;19;46;7;40
prouver;1;25;31;2;1;14;15;98;2
national;0;15;66;2;1;50;22;20;21
fédéral;0;46;89;0;2;13;17;22;2
emji_visage_envoyant_un_bisou;1;9;17;0;0;22;15;14;93
merveilleux;0;0;2;0;0;2;4;6;181
bosser;0;0;120;3;0;15;30;13;8
élève;0;0;9;0;0;14;116;9;17
privé;2;9;112;2;0;15;21;18;6
personnel;3;5;69;1;0;6;27;68;7
parole;0;32;3;4;0;19;61;27;46
refuser;0;36;69;2;0;12;29;43;3
débat;1;10;25;1;2;35;32;79;6
élastique;0;0;3;0;0;1;6;0;176
tirer;1;35;30;11;1;16;69;15;13
vivant;0;17;36;11;0;11;67;19;28
retour;3;14;62;3;1;18;37;16;37
bonjour;3;12;35;2;1;77;12;7;42
moitié;2;13;50;0;4;73;13;10;10
italien;23;5;23;3;9;50;14;5;41
etait;2;11;12;0;2;17;70;10;55
énergie;0;3;131;0;0;6;9;7;16
soin;0;9;74;9;1;10;46;23;14
arabe;2;121;7;1;8;12;11;10;1
oser;4;18;31;2;2;15;38;67;9
forme;0;11;45;3;2;27;24;57;16
financer;0;46;99;3;0;10;12;13;1
démocratie;2;81;19;1;1;15;23;32;3
douche;125;0;9;2;0;4;26;7;2
âme;0;5;14;3;0;8;18;18;119
phrase;0;7;5;3;3;106;19;9;32
nombreux;0;21;74;0;0;20;27;34;10
fait;1;18;31;2;2;31;9;88;1
banque;0;11;150;0;0;0;1;3;5
soutien;0;101;28;1;0;6;15;23;12
emji_visage_de_clown;2;22;41;2;2;37;10;12;10
mesure;1;24;92;0;0;9;19;37;3
lien;0;13;48;0;0;44;31;29;19
région;1;25;80;2;2;15;16;12;27
général;2;11;59;1;0;9;23;75;5
décider;0;27;55;1;3;8;65;17;3
condition;1;17;101;3;0;4;30;18;4
chaud;2;7;40;1;1;7;19;15;90
changement;0;6;92;1;0;13;35;27;5
user;0;56;68;0;0;16;21;24;0
total;0;45;60;1;0;13;22;34;7
responsable;0;34;66;3;0;9;27;38;1
endroit;3;8;60;2;0;17;51;14;18
emji_étincelles;1;4;6;0;0;3;9;6;127
udc;1;8;24;0;5;98;11;24;5
origine;1;14;26;3;7;47;36;38;9
forcément;1;6;53;3;0;13;43;50;9
couple;1;4;12;1;0;1;19;112;15
autoriser;1;107;36;5;1;5;10;10;1
compter;0;13;85;3;0;18;29;18;11
américain;0;36;99;1;0;14;10;11;5
retourner;1;26;23;2;1;53;36;23;14
musulman;11;122;5;0;0;8;16;6;1
millier;1;73;55;1;1;8;25;11;2
capable;0;9;22;5;0;35;46;47;8
pro;0;103;16;2;1;15;15;9;9
neige;1;2;39;1;3;0;15;7;101
ensemble;0;17;41;0;0;18;19;59;23
emji_mains_en_prière_peau_claire;2;3;6;0;0;7;7;9;115
coûter;1;2;142;0;0;5;8;3;9
proposer;1;14;82;4;0;17;26;20;8
prison;0;92;23;3;1;12;31;12;1
prime;0;6;155;0;1;1;1;1;5
ordre;0;59;37;3;2;14;31;27;2
impression;1;4;23;0;0;34;68;31;19
dangereux;0;9;56;8;0;11;31;53;6
comparer;0;13;58;4;1;14;37;30;16
client;0;1;125;1;0;7;17;8;9
proche;0;11;63;2;1;23;34;19;22
intéresser;1;16;38;1;0;29;43;41;8
gamin;0;5;22;4;5;14;52;13;57
final;1;7;91;5;0;17;28;10;12
coût;1;2;159;0;0;0;5;7;1
renseigner;0;27;29;3;0;76;23;15;3
date;2;10;14;4;2;70;19;12;43
charger;0;13;87;0;0;8;25;32;3
réussir;0;13;74;1;1;22;29;23;11
marché;0;4;140;0;1;3;7;9;7
jeunesse;0;2;27;1;1;9;25;10;96
commettre;0;127;9;0;1;4;8;24;1
imposer;1;13;85;1;1;7;26;38;1
évoluer;2;2;21;4;0;10;89;31;11
emploi;1;2;145;0;0;5;9;4;0
obligatoire;8;3;68;1;0;7;34;42;4
massacre;0;104;3;1;0;0;7;2;3
réduire;2;6;124;2;0;3;6;23;0
ridicule;0;10;28;1;3;11;67;32;15
planète;0;10;53;5;0;7;53;28;11
participer;0;25;51;1;1;13;46;26;6
beauté;0;0;8;0;1;7;14;19;120
témoignage;0;8;3;0;0;6;14;10;128
militaire;0;45;47;0;0;8;25;41;0
message;0;13;13;0;2;61;34;31;13
limite;1;5;57;2;2;12;32;44;8
chien;0;5;18;84;0;6;14;10;21
titre;1;17;26;1;2;72;13;22;12
souci;2;8;42;1;2;6;29;65;9
horreur;4;55;16;16;2;6;38;15;12
choquer;1;6;17;7;4;21;69;29;11
prof;2;1;6;1;4;20;92;6;24
internet;0;4;45;1;0;59;33;16;8
film;0;4;21;6;2;22;21;21;68
disparaître;3;7;54;5;0;10;35;33;16
émission;0;1;45;1;0;44;9;7;52
unir;1;54;59;1;0;6;16;14;5
erreur;1;10;66;2;2;27;22;29;4
considérer;1;18;34;9;2;21;24;52;5
accueillir;0;41;42;3;3;5;41;17;3
matin;5;3;47;8;2;19;51;5;24
fils;1;7;19;1;0;7;34;6;84
certainement;0;13;21;6;1;21;69;17;16
téléphone;0;0;48;1;1;36;53;2;20
pleurer;0;15;20;1;1;16;35;11;62
match;0;0;72;0;2;16;38;13;18
justifier;0;52;40;1;0;8;16;44;0
italie;43;10;53;1;1;17;11;7;20
climatique;0;2;109;0;0;14;11;17;2
apporter;0;13;29;4;1;22;21;56;15
projet;0;10;113;1;0;9;5;9;9
pensée;0;6;14;1;1;16;20;55;49
monter;1;5;66;4;2;15;21;19;28
mental;0;1;23;0;0;5;17;27;15
maman;0;3;15;2;2;7;44;9;75
expression;0;5;6;1;5;17;12;98;11
emji_visage_qui_hurle_de_peur;4;8;17;44;0;11;15;4;24
déranger;2;13;19;5;2;11;31;71;3
