être;648;1089;401;2440;1275;4583;1001;3030;3279
de;427;853;344;1806;981;3777;677;2227;2242
avoir;428;688;274;1667;891;3480;549;2230;1877
la;375;588;260;1380;753;2809;557;1900;1687
et;349;710;257;1354;775;2864;457;1352;1754
les;414;875;247;1168;779;2639;394;1502;1210
user_utilisateurice;321;497;184;1721;622;2193;789;2557;1308
le;447;516;218;1237;613;2460;483;1754;1266
c;410;507;182;1238;600;2108;559;1596;1454
pas;290;625;183;1432;612;2239;381;1332;677
à;216;446;167;887;557;2108;358;1238;1105
l;224;407;142;874;554;1985;394;1007;1183
en;350;436;171;793;445;1921;530;1279;782
ne;220;538;145;1188;503;2070;231;782;534
que;160;420;159;1048;503;1919;258;894;828
des;162;593;186;760;529;1702;286;833;696
je;184;273;105;839;318;1504;288;1159;939
un;255;385;132;770;494;1546;282;967;832
on;220;316;89;634;315;1399;279;952;595
il;189;347;128;697;370;1503;242;840;729
d;158;292;106;804;373;1486;175;577;708
pour;231;400;137;582;413;1431;199;651;738
une;222;266;110;627;378;1244;181;728;785
j;124;189;83;434;132;1038;192;953;1187
qui;112;352;98;731;389;1336;183;689;444
faire;136;307;119;573;381;1287;151;754;541
ça;142;263;95;603;269;1176;231;919;581
ce;85;264;79;725;312;1191;147;540;774
mais;120;253;70;608;273;1047;169;664;436
dans;172;226;74;427;273;1085;194;590;435
qu;103;273;78;514;269;1045;148;475;439
du;105;268;76;405;261;875;224;554;412
plus;101;253;96;414;245;993;137;433;434
vous;92;153;36;468;181;635;136;345;434
bien;69;168;36;424;175;816;126;409;540
dire;116;94;53;484;196;668;195;530;261
avec;97;185;73;311;130;721;99;497;493
y;129;152;69;327;200;737;137;446;343
tout;61;160;61;364;207;822;98;354;379
ils;58;258;47;247;112;699;114;359;296
au;132;149;51;253;172;620;122;427;302
elle;28;139;50;219;144;440;79;320;486
comme;51;158;56;322;191;595;103;339;355
si;59;144;40;370;179;594;70;280;278
se;195;162;39;255;169;696;60;243;172
tu;49;64;31;372;135;425;59;365;120
même;60;120;44;329;165;600;98;346;209
cette;20;109;22;263;113;521;72;236;620
sur;43;101;46;304;162;563;96;327;176
pouvoir;50;140;35;289;155;547;67;245;203
nous;44;89;33;169;117;535;67;208;281
aussi;80;86;38;198;116;356;95;294;306
me;44;70;43;217;67;433;81;287;328
ou;82;115;44;239;134;486;80;245;110
s;52;90;22;307;130;462;49;283;178
moi;55;84;23;168;42;330;58;402;288
par;61;129;51;231;138;474;58;200;122
bon;28;89;19;190;90;389;61;245;360
quand;64;114;39;191;114;434;76;246;179
très;64;89;24;150;81;291;51;147;415
savoir;50;91;22;237;97;387;69;231;148
mon;40;68;27;140;62;337;50;263;348
aujourd_hui;15;59;30;202;97;510;45;176;141
oui;35;62;30;161;95;302;69;225;194
ces;14;76;23;139;91;360;48;121;341
non;38;83;32;217;109;286;86;203;78
merci;10;37;15;112;47;138;39;99;625
an;9;40;22;132;55;328;51;235;150
rien;16;64;37;206;66;358;31;171;113
son;20;72;29;150;106;286;44;144;194
toujours;42;50;15;134;87;272;50;181;205
encore;42;61;25;123;75;311;60;157;170
falloir;28;83;40;162;83;331;40;165;92
tous;23;72;11;109;69;333;41;132;184
leur;14;127;26;110;82;334;23;87;85
trop;24;43;23;65;32;211;32;155;354
personne;21;63;21;162;59;273;32;103;211
vouloir;21;54;19;146;111;279;35;164;93
devoir;22;70;28;135;101;305;44;123;88
t;19;32;15;166;65;197;44;230;71
sa;15;48;14;81;106;264;19;160;148
ma;30;51;21;73;43;235;35;170;188
sans;44;48;19;147;68;254;23;92;87
aux;45;58;26;103;108;235;32;65;100
m;12;27;22;120;33;198;24;185;173
avant;14;35;20;129;41;258;23;128;99
jamais;31;41;15;104;47;272;51;138;77
où;25;45;16;73;61;284;50;117;83
maintenant;24;41;19;104;42;273;34;121;84
