"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"7";"***";"";""
"**";"classe";"1";"**";"";""
"****";"9402";"38759";"24.26";"****";""
"522";" 564";" 92.55";"2339.90";"emji_coeur_rouge emji_coeur_rouge";" 0.000000e+00"
"469";" 555";" 84.50";"1839.96";"emji_applaudissements emji_applaudissements";" 0.000000e+00"
"351";" 398";" 88.19";"1466.34";"emji_visage_souriant_avec_yeux_en_forme_de_coeur emji_visage_souriant_avec_yeux_en_forme_de_coeur";"8.053270e-321"
"284";" 303";" 93.73";"1295.70";"emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge";"9.733579e-284"
"243";" 283";" 85.87";" 975.74";"emji_applaudissements emji_applaudissements emji_applaudissements";"3.369673e-214"
"292";" 470";" 62.13";" 699.58";"j aime";"3.696369e-154"
"138";" 143";" 96.50";" 656.12";"emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge";"1.041684e-144"
"151";" 173";" 87.28";" 621.04";"emji_visage_souriant_avec_yeux_en_forme_de_coeur emji_visage_souriant_avec_yeux_en_forme_de_coeur emji_visage_souriant_avec_yeux_en_forme_de_coeur";"4.450602e-137"
"234";" 363";" 64.46";" 597.13";"j adore";"7.046936e-132"
"151";" 193";" 78.24";" 526.72";"belle époque";"1.459184e-116"
"122";" 137";" 89.05";" 516.70";"de souvenirs";"2.208047e-114"
"143";" 179";" 79.89";" 515.04";"l hiver";"5.089716e-114"
"198";" 309";" 64.08";" 500.09";"merci pour";"9.089345e-111"
"117";" 143";" 81.82";" 436.93";"l élastique";" 5.044734e-97"
" 83";"  84";" 98.81";" 407.96";"emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge";" 1.020863e-90"
" 95";" 107";" 88.79";" 400.57";"emji_applaudissements emji_applaudissements emji_applaudissements emji_applaudissements";" 4.135611e-89"
"110";" 137";" 80.29";" 399.21";"emji_feu emji_feu";" 8.192333e-89"
" 93";" 104";" 89.42";" 396.26";"que de souvenirs";" 3.593108e-88"
" 95";" 108";" 87.96";" 395.15";"emji_visage_souriant_avec_coeurs emji_visage_souriant_avec_coeurs";" 6.262595e-88"
" 88";" 101";" 87.13";" 360.94";"j aime l";" 1.761723e-80"
" 89";" 103";" 86.41";" 360.59";"aime l";" 2.095204e-80"
"176";" 322";" 54.66";" 334.61";"que de";" 9.498582e-75"
"112";" 164";" 68.29";" 314.63";"une belle";" 2.140272e-70"
"126";" 208";" 60.58";" 288.69";"l été";" 9.591647e-65"
"155";" 289";" 53.63";" 284.31";"cette dame";" 8.627548e-64"
" 62";"  67";" 92.54";" 277.59";"est magnifique";" 2.521674e-62"
" 80";" 103";" 77.67";" 275.89";"mon enfance";" 5.917841e-62"
" 67";"  77";" 87.01";" 274.25";"bons souvenirs";" 1.343044e-61"
" 85";" 115";" 73.91";" 271.26";"la belle";" 6.032868e-61"
" 54";"  54";"100.00";" 269.90";"emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge";" 1.193436e-60"
" 58";"  63";" 92.06";" 257.76";"à l élastique";" 5.278292e-58"
" 69";"  88";" 78.41";" 241.45";"la belle époque";" 1.900185e-54"
" 48";"  50";" 96.00";" 226.49";"beaux souvenirs";" 3.477274e-51"
" 63";"  79";" 79.75";" 226.25";"merci pour ce";" 3.925445e-51"
" 56";"  65";" 86.15";" 225.89";"la simplicité";" 4.705439e-51"
" 49";"  52";" 94.23";" 225.16";"très touchant";" 6.778991e-51"
" 46";"  47";" 97.87";" 223.07";"emji_applaudissements emji_coeur_rouge";" 1.938981e-50"
" 60";"  74";" 81.08";" 220.99";"j adorais";" 5.511485e-50"
" 99";" 166";" 59.64";" 220.64";"pour ce";" 6.571453e-50"
" 68";"  92";" 73.91";" 217.00";"quelle belle";" 4.086003e-49"
" 52";"  61";" 85.25";" 206.48";"emji_visage_souriant_avec_yeux_en_forme_de_coeur emji_visage_souriant_avec_yeux_en_forme_de_coeur emji_visage_souriant_avec_yeux_en_forme_de_coeur emji_visage_souriant_avec_yeux_en_forme_de_coeur";" 8.053043e-47"
" 68";"  95";" 71.58";" 206.17";"emji_mains_en_prière emji_mains_en_prière";" 9.393530e-47"
" 45";"  49";" 91.84";" 199.27";"en paix";" 3.011637e-45"
" 45";"  49";" 91.84";" 199.27";"emji_visage_souriant_avec_coeurs emji_visage_souriant_avec_coeurs emji_visage_souriant_avec_coeurs";" 3.011637e-45"
" 41";"  42";" 97.62";" 198.09";"souvenirs emji_visage_souriant_avec_yeux_en_forme_de_coeur";" 5.447012e-45"
" 47";"  53";" 88.68";" 197.81";"j aime l été";" 6.271809e-45"
" 48";"  55";" 87.27";" 197.34";"aime l été";" 7.965782e-45"
" 39";"  39";"100.00";" 194.92";"emji_visage_souriant_avec_yeux_en_forme_de_coeur emji_coeur_rouge";" 2.679566e-44"
" 42";"  45";" 93.33";" 190.36";"belle âme";" 2.648749e-43"
" 38";"  38";"100.00";" 189.92";"emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge emji_coeur_rouge";" 3.303911e-43"
" 38";"  38";"100.00";" 189.92";"époque emji_visage_souriant_avec_yeux_en_forme_de_coeur";" 3.303911e-43"
" 44";"  49";" 89.80";" 188.60";"trop mignon";" 6.434491e-43"
" 39";"  40";" 97.50";" 188.10";"souvenirs souvenirs";" 8.244984e-43"
" 39";"  41";" 95.12";" 181.63";"emji_visage_avec_des_étoiles_à_la_place_des_yeux emji_visage_avec_des_étoiles_à_la_place_des_yeux";" 2.137240e-41"
