mentalité;1;2;3;5;5;37;3;4;11
courir;0;1;1;2;27;14;2;12;9
courage;0;2;2;10;7;21;2;1;25
cool;0;2;0;6;1;23;1;13;27
agir;2;2;1;10;13;37;3;2;1
regard;1;5;3;7;4;9;1;3;39
désolé;4;7;1;27;6;5;4;16;0
dangereux;0;8;0;9;14;27;4;7;1
poste;0;8;3;5;4;27;10;6;2
nourriture;1;55;0;0;0;11;0;2;0
frère;3;1;0;21;4;21;2;13;4
emji_visage_rieur;1;3;1;13;2;11;0;9;27
but;1;8;5;9;11;23;1;5;5
boîte;1;9;8;0;2;36;2;11;0
style;3;1;0;7;1;12;1;34;9
photo;2;4;0;6;14;18;0;15;8
peau;3;3;1;10;1;24;0;20;4
oreille;1;1;0;7;0;24;5;20;11
montagne;0;3;0;2;1;12;7;28;13
loi;4;3;2;9;28;20;0;2;1
etre;1;9;0;8;10;20;2;9;9
dépendre;1;5;4;7;7;22;10;10;3
sourire;0;1;0;3;0;17;1;9;35
siècle;4;4;1;10;12;23;4;3;2
prouver;1;4;3;31;2;21;0;4;0
professeur;1;0;1;15;1;37;0;4;1
national;0;1;0;1;6;32;10;2;15
apprécier;1;1;0;16;4;33;3;0;8
sale;27;3;2;7;3;12;3;9;1
prochain;0;2;2;5;8;10;1;29;8
papa;1;0;2;2;5;14;5;13;25
méthode;0;1;2;8;2;35;0;4;4
forcément;1;7;0;11;3;34;3;6;0
emji_singe_ne_rien_voir;1;1;0;1;0;7;1;29;5
chaleur;0;3;1;6;2;19;0;21;15
écran;0;6;0;5;0;40;0;3;9
sécurité;0;7;17;4;3;27;2;2;1
solution;6;5;5;4;4;31;1;2;3
race;0;35;0;10;3;2;0;2;5
migros;0;39;2;1;2;9;2;5;0
magasin;1;9;20;0;3;21;0;5;6
lapin;0;34;1;3;1;15;1;7;1
jurer;1;1;0;8;0;1;48;2;5
