user_utilisateurice moi;15;4;2;2;11;18;40
moi je;34;10;13;6;29;51;57
je dis;3;5;2;1;27;22;23
dis à;1;0;0;1;1;0;2
à quand;3;1;0;0;0;0;6
quand le;4;1;1;0;4;12;5
le nouveau;1;0;0;0;0;2;1
user_utilisateurice moi je;3;1;0;1;1;5;6
moi je dis;1;1;1;0;0;0;3
ces archives;30;0;0;0;0;2;2
archives sont;7;0;0;0;0;0;0
magnifiques emji_visage_souriant_avec_yeux_en_forme_de_coeur;4;0;0;0;0;0;0
user_utilisateurice tu;22;4;7;3;47;28;71
tu as;19;4;3;2;52;39;21
as du;2;0;0;1;1;2;1
du talent;4;1;0;0;0;2;3
talent de;2;0;0;0;1;0;1
de m;15;0;0;1;8;15;12
m avoir;7;0;0;0;2;2;3
user_utilisateurice tu as;4;0;0;0;2;1;1
de m avoir;7;0;0;0;2;1;2
user_utilisateurice je;48;11;18;3;145;110;138
je comprends;6;1;9;1;41;20;17
comprends mieux;1;0;0;0;8;2;6
où tu;2;0;1;2;8;4;5
user_utilisateurice je comprends;1;0;1;0;9;2;2
je comprends mieux;1;0;0;0;7;2;5
où tu as;1;0;0;0;3;0;0
user_utilisateurice c;87;11;36;17;177;143;225
c est;1094;383;491;216;1768;2038;1929
est qui;3;1;1;1;4;3;11
qui le;4;1;1;1;14;7;8
incroyable de;4;0;0;0;2;4;1
de voir;54;3;9;1;36;68;34
voir ça;9;0;1;1;3;8;4
ça ça;6;1;3;0;6;4;4
ça fait;57;4;12;4;45;61;59
fait mon;1;0;0;1;3;2;2
merci la;11;0;0;0;2;2;2
la user_utilisateurice;7;0;0;2;1;2;3
user_utilisateurice c est;72;10;34;15;159;127;189
c est qui;3;1;1;1;4;3;11
de voir ça;8;0;1;0;3;5;2
ça ça fait;4;0;0;0;0;0;0
fait juste;1;0;0;0;1;4;0
juste un;9;3;5;1;15;14;6
un peu;48;10;29;16;105;149;130
aux oreilles;2;0;0;0;2;0;0
pas grave;2;0;1;0;6;8;5
vous êtes;78;2;16;4;63;56;44
sur le;30;7;14;9;71;85;74
le terrain;1;0;2;0;0;2;1
juste un peu;3;1;0;0;1;3;2
emji_applaudissements emji_feu;19;0;0;0;0;1;1
user_utilisateurice mais;29;5;13;1;39;41;61
mais tu;1;0;0;0;13;8;9
user_utilisateurice mais tu;1;0;0;0;1;0;2
user_utilisateurice on;21;14;12;5;42;39;89
on va;2;1;5;5;12;39;28
à la;160;46;72;42;191;327;294
la gym;3;0;0;0;0;1;0
user_utilisateurice on va;1;0;0;1;0;3;3
je m;48;1;6;7;24;31;49
m en;45;3;2;4;13;27;37
