"";"V1"
"1";0
"2";8
"3";0
"4";8
"5";5
"6";3
"7";0
"8";5
"9";1
"10";8
"11";8
"12";5
"13";5
"14";2
"15";4
"16";0
"17";7
"18";0
"19";0
"20";3
"21";0
"22";6
"23";4
"24";0
"25";3
"26";10
"27";8
"28";3
"29";3
"30";0
"31";3
"32";4
"33";8
"34";0
"35";0
"36";5
"37";1
"38";5
"39";6
"40";1
"41";0
"42";0
"43";6
"44";6
"45";8
"46";8
"47";1
"48";2
"49";1
"50";0
"51";7
"52";3
"53";2
"54";5
"55";8
"56";5
"57";6
"58";3
"59";9
"60";0
"61";9
"62";9
"63";3
"64";5
"65";0
"66";6
"67";4
"68";8
"69";8
"70";2
"71";6
"72";9
"73";1
"74";0
"75";1
"76";0
"77";0
"78";10
"79";0
"80";5
"81";3
"82";9
"83";0
"84";0
"85";8
"86";0
"87";6
"88";5
"89";7
"90";6
"91";0
"92";1
"93";3
"94";0
"95";1
"96";9
"97";4
"98";5
"99";10
"100";5
"101";9
"102";0
"103";10
"104";5
"105";9
"106";8
"107";0
"108";2
"109";7
"110";0
"111";1
"112";10
"113";0
"114";8
"115";0
"116";0
"117";0
"118";10
"119";0
"120";6
"121";4
"122";10
"123";2
"124";0
"125";2
"126";5
"127";0
"128";3
"129";10
"130";10
"131";2
"132";2
"133";5
"134";8
"135";0
"136";4
"137";3
"138";9
"139";10
"140";9
"141";5
"142";1
"143";5
"144";1
"145";1
"146";10
"147";2
"148";3
"149";3
"150";0
"151";0
"152";9
"153";0
"154";0
"155";2
"156";0
"157";1
"158";3
"159";9
"160";0
"161";7
"162";0
"163";0
"164";5
"165";5
"166";0
"167";7
"168";10
"169";1
"170";2
"171";10
"172";3
"173";5
"174";3
"175";0
"176";7
"177";9
"178";9
"179";5
"180";1
"181";0
"182";7
"183";0
"184";9
"185";0
"186";7
"187";0
"188";0
"189";0
"190";8
"191";10
"192";9
"193";0
"194";8
"195";6
"196";0
"197";0
"198";10
"199";8
"200";9
"201";0
"202";0
"203";4
"204";0
"205";0
"206";0
"207";0
"208";8
"209";0
"210";0
"211";9
"212";3
"213";5
"214";3
"215";3
"216";5
"217";8
"218";0
"219";0
"220";2
"221";2
"222";0
"223";0
"224";2
"225";8
"226";8
"227";3
"228";5
"229";4
"230";4
"231";6
"232";0
"233";7
"234";10
"235";0
"236";3
"237";0
"238";4
"239";8
"240";2
"241";1
"242";1
"243";2
"244";6
"245";3
"246";0
"247";0
"248";6
"249";0
"250";10
"251";2
"252";3
"253";6
"254";0
"255";0
"256";2
"257";5
"258";0
"259";7
"260";8
"261";10
"262";9
"263";0
"264";1
"265";0
"266";8
"267";0
"268";10
"269";9
"270";0
"271";5
"272";0
"273";0
"274";1
"275";0
"276";5
"277";1
"278";0
"279";0
"280";6
"281";1
"282";0
"283";3
"284";5
"285";2
"286";10
"287";2
"288";4
"289";0
"290";9
"291";0
"292";10
"293";1
"294";3
"295";0
"296";8
"297";0
"298";0
"299";1
"300";10
"301";0
"302";0
"303";3
"304";3
"305";0
"306";9
"307";5
"308";0
"309";1
"310";8
"311";0
"312";3
"313";10
"314";9
"315";1
"316";10
"317";5
"318";0
"319";9
"320";9
"321";2
"322";10
"323";0
"324";4
"325";2
"326";9
"327";0
"328";0
"329";0
"330";9
"331";6
"332";5
"333";1
"334";8
"335";3
"336";2
"337";8
"338";7
"339";0
"340";7
"341";0
"342";4
"343";8
"344";8
"345";3
"346";2
"347";2
"348";2
"349";2
"350";2
"351";2
"352";2
"353";2
"354";2
"355";10
"356";0
"357";3
"358";5
"359";9
"360";8
"361";0
"362";4
"363";6
"364";2
"365";10
"366";5
"367";7
"368";2
"369";9
"370";0
"371";0
"372";0
"373";7
"374";0
"375";8
"376";1
"377";7
"378";0
"379";0
"380";9
"381";0
"382";4
"383";0
"384";0
"385";8
"386";9
"387";5
"388";4
"389";3
"390";0
"391";1
"392";0
"393";9
"394";0
"395";6
"396";7
"397";3
"398";5
"399";0
"400";7
"401";0
"402";10
"403";4
"404";0
"405";3
"406";3
"407";5
"408";5
"409";4
"410";6
"411";1
"412";2
"413";6
"414";10
"415";8
"416";1
"417";4
"418";0
"419";0
"420";8
"421";6
"422";0
"423";6
"424";5
"425";0
"426";4
"427";9
"428";5
"429";0
"430";10
"431";3
"432";0
"433";2
"434";0
"435";0
"436";1
"437";0
"438";9
"439";0
"440";2
"441";2
"442";0
"443";3
"444";5
"445";3
"446";8
"447";6
"448";0
"449";9
"450";0
"451";4
"452";0
"453";2
"454";7
"455";0
"456";0
"457";3
"458";4
"459";8
"460";5
"461";8
"462";6
"463";4
"464";2
"465";5
"466";0
"467";0
"468";0
"469";2
"470";7
"471";1
"472";0
"473";0
"474";7
"475";1
"476";0
"477";5
"478";0
"479";7
"480";0
"481";0
"482";0
"483";0
"484";0
"485";4
"486";5
"487";8
"488";9
"489";0
"490";0
"491";0
"492";0
"493";9
"494";5
"495";0
"496";2
"497";0
"498";8
"499";10
"500";4
"501";0
"502";3
"503";4
"504";1
"505";0
"506";8
"507";0
"508";3
"509";0
"510";8
"511";0
"512";6
"513";2
"514";2
"515";0
"516";0
"517";0
"518";8
"519";6
"520";1
"521";9
"522";1
"523";0
"524";9
"525";0
"526";0
"527";0
"528";5
"529";0
"530";0
"531";0
"532";10
"533";9
"534";5
"535";9
"536";10
"537";0
"538";10
"539";0
"540";7
"541";0
"542";9
"543";0
"544";3
"545";1
"546";9
"547";0
"548";3
"549";0
"550";7
"551";2
"552";1
