retrouver;2;3;4;1;2;3;3;7;3;15;4;1;3;2;7;4
jeudi;20;13;1;2;12;6;5;2;1;0;4;3;10;3;1;1
ville;10;3;1;5;6;4;3;3;2;4;23;4;2;3;6;1
travail;4;0;6;14;6;1;3;13;0;0;10;17;0;1;6;0
politique;1;5;2;1;21;23;2;8;1;0;6;6;0;1;4;4
partir;8;0;2;7;14;28;1;4;1;0;5;4;2;0;3;5
initiative;2;0;2;5;3;19;4;4;1;4;5;29;0;1;3;5
fois;10;0;8;10;4;3;2;7;2;2;1;5;9;6;10;1
lausanne;25;0;3;3;1;12;6;1;5;1;12;4;1;1;2;2
prochain;6;1;2;9;13;5;1;1;0;2;4;11;3;8;5;4
prix;0;1;0;34;5;0;3;2;0;2;5;2;0;8;8;0
international;3;8;4;3;21;3;2;7;1;1;3;3;2;2;11;2
indiquer;7;14;4;12;5;4;3;12;0;2;9;3;2;1;0;3
santé;0;2;11;3;2;2;3;36;10;2;3;1;0;0;1;2
étude;2;0;14;3;0;2;2;17;28;0;2;0;0;0;7;6
semaine;10;9;1;8;13;3;7;3;1;0;3;7;5;4;2;2
mesure;2;1;4;12;8;5;0;8;1;1;22;8;0;1;0;6
trump;0;6;0;1;64;0;1;1;0;1;0;1;0;0;2;1
sécurité;4;13;8;3;10;10;1;10;0;0;6;6;0;0;2;4
lundi;11;13;1;3;9;7;3;0;1;0;6;4;2;8;5;3
dimanche;9;16;2;2;10;13;2;4;0;0;1;4;5;4;2;1
désormais;9;6;8;4;8;4;8;7;0;0;8;11;1;2;1;1
temps;4;1;4;8;1;4;0;2;3;0;6;8;4;10;10;6
jean;2;0;1;0;1;3;1;2;0;12;1;4;0;1;3;43
situation;4;13;8;5;6;9;1;14;0;5;7;1;0;0;0;4
population;1;8;15;9;0;9;1;7;2;3;4;10;0;0;0;4
noël;5;0;1;6;0;2;3;2;0;0;1;1;6;3;4;4
connaître;4;2;4;4;2;2;5;3;2;0;4;0;10;3;21;0
vie;0;5;6;2;2;2;8;23;9;1;1;0;2;0;11;1
partie;2;6;6;9;12;5;6;3;4;1;0;5;0;8;0;4
ligne;28;3;1;8;4;3;1;5;2;0;2;3;3;0;4;2
octobre;4;18;4;1;7;5;1;2;0;0;3;1;6;9;2;0
expliquer;2;4;8;8;8;1;5;5;13;2;0;3;1;8;3;4
enquête;3;5;7;6;5;11;0;12;1;3;3;1;0;0;1;5
droit;0;3;1;3;16;19;0;10;1;0;3;3;2;1;4;3
couper;3;1;0;1;6;4;1;2;0;0;1;2;26;20;0;3
atteindre;15;3;18;4;3;3;3;4;4;0;2;2;2;2;1;0
rendre;2;3;4;4;11;2;3;5;6;1;0;7;2;8;14;2
français;3;3;0;6;10;4;4;3;0;1;0;1;11;3;10;1
mort;0;28;5;2;11;4;7;3;0;0;0;1;1;3;4;0
marquer;4;0;5;3;5;13;6;1;1;0;1;4;2;9;14;0
déclarer;1;6;4;4;19;7;2;3;0;0;2;2;2;5;9;2
violence;1;11;13;0;1;6;2;16;0;2;1;6;0;1;4;3
mois;5;6;5;9;6;4;3;6;0;0;9;0;2;2;5;3
réseau;5;4;0;7;8;0;1;19;4;1;0;5;3;0;7;1
nombre;1;4;26;12;2;2;0;4;1;1;0;8;2;0;0;3
lancer;2;8;5;3;1;8;0;0;5;1;8;9;4;4;10;0
gouvernement;0;4;2;2;13;20;1;4;0;4;6;2;0;0;3;2
continuer;1;7;4;3;4;5;3;10;0;1;3;4;4;1;13;6
christian;0;1;0;2;0;1;0;2;0;5;1;1;0;0;0;51
gaza;0;52;0;0;5;2;0;3;1;0;0;1;0;0;1;2
victime;0;10;8;1;5;7;1;20;2;0;0;3;2;0;1;2
ouvrir;6;1;0;3;4;7;2;2;4;0;8;1;0;7;7;5
france;9;1;0;4;14;0;1;2;0;0;4;6;1;7;9;0
décision;1;3;1;15;16;6;2;3;1;3;4;4;1;2;2;2
vendredi;12;12;1;6;11;2;4;5;0;1;1;0;3;4;2;1
suite;3;11;0;1;8;9;2;1;3;7;2;1;4;6;5;0
risque;4;1;5;4;5;0;0;22;12;0;3;1;0;0;0;1
cas;1;3;11;13;1;2;2;11;6;1;2;1;1;0;0;4
attendre;13;3;7;2;5;9;1;4;1;0;0;3;2;6;2;3
association;3;1;3;1;7;2;6;17;2;0;9;3;0;5;0;0
suivre;2;0;6;1;5;7;1;6;3;7;7;2;2;7;2;2
européen;3;1;5;5;9;5;1;10;2;1;11;1;1;1;3;1
soutenir;1;9;4;1;10;19;4;2;2;1;3;1;0;0;3;1
rapport;3;3;17;16;1;3;0;9;2;0;4;2;0;0;2;0
ministre;0;15;1;2;18;21;2;3;0;0;2;0;0;0;0;0
mardi;9;11;2;3;8;10;1;1;0;0;5;1;1;6;1;1
lieu;6;8;6;5;6;1;10;2;0;0;2;0;2;5;3;3
effet;5;1;6;4;2;2;0;3;18;0;2;1;2;5;2;4
créer;0;3;3;5;5;2;4;4;1;2;2;4;1;4;15;1
christophe;1;1;0;0;0;1;0;0;0;14;0;1;0;0;0;43
centre;3;9;3;6;4;11;3;6;2;1;8;0;0;4;1;1
toucher;11;8;8;5;4;1;1;10;3;1;1;5;0;0;7;0
samedi;9;14;1;1;7;2;2;4;0;0;2;3;9;3;1;1
pexels;0;0;6;1;2;0;1;6;5;7;4;1;0;0;5;10
montrer;1;3;11;3;6;5;3;4;7;3;3;1;4;0;9;1
donald;0;6;0;0;54;0;0;0;0;1;0;0;0;0;2;1
mercredi;8;5;3;2;9;8;1;6;0;0;0;2;1;8;4;0
israélien;0;46;0;0;1;5;0;0;0;0;0;0;0;0;0;0
autorité;5;25;3;1;3;4;4;9;1;2;2;2;0;0;0;1
région;7;14;1;3;7;1;6;3;4;0;3;7;2;0;2;0
animal;0;0;31;2;1;0;3;3;4;0;1;3;0;0;5;0
nombreux;4;3;12;6;9;2;3;5;1;0;1;4;0;2;3;2
début;7;5;6;6;6;3;0;2;0;0;7;2;7;2;5;0
événement;6;1;2;3;1;7;3;6;1;0;6;1;0;5;8;2
record;8;1;1;9;1;2;1;1;0;0;2;0;16;4;7;1
nuit;27;8;1;0;5;2;0;0;0;0;1;1;1;1;1;1
beutler;0;0;0;1;0;0;0;0;0;5;1;0;0;0;0;49
bally;0;0;0;1;0;1;0;0;2;4;0;0;0;0;0;48
accord;1;15;0;2;23;5;1;1;0;0;2;2;0;0;1;2
trouver;2;3;17;2;5;2;2;1;1;3;7;0;1;2;4;1
succès;2;0;4;1;4;1;3;4;2;0;2;0;11;12;10;0
htag_sportxinfo;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2
gaetan;0;0;0;1;0;1;0;0;2;2;0;1;0;0;0;48
estimer;3;4;2;16;4;6;4;3;3;0;6;3;0;0;0;3
appeler;1;5;2;1;10;3;2;10;3;0;3;4;0;3;3;7
ancien;2;3;6;1;8;13;4;1;0;1;0;3;0;5;2;0
sport;0;0;1;1;0;0;0;1;2;0;4;1;4;9;3;1
résultat;0;0;3;2;0;26;0;3;5;1;2;4;7;1;1;2
important;1;11;3;8;12;1;0;5;1;0;0;4;0;4;3;4
etat;2;9;1;4;3;17;0;0;0;2;4;6;0;0;0;2
cours;2;6;4;3;11;6;1;8;4;0;4;2;1;0;0;6
agir;4;4;0;4;1;4;1;2;8;4;11;2;2;0;2;2
victoire;0;0;0;0;6;6;1;1;0;0;1;1;23;15;1;0
plan;1;9;1;3;12;3;2;9;0;0;6;5;0;0;1;0
mener;1;12;2;2;4;3;2;5;8;1;2;3;1;5;1;2
vaudois;1;1;0;2;1;18;7;0;2;0;6;7;3;2;1;1
saison;6;1;3;3;0;0;1;1;0;1;1;0;28;5;1;0
raison;7;4;8;4;5;0;2;3;4;0;7;3;2;2;2;1
organisation;1;2;6;3;2;7;5;16;2;0;5;1;0;2;3;0
niveau;8;2;9;3;0;10;0;5;2;0;0;6;2;4;0;3
communiqué;2;4;6;6;4;7;4;10;0;0;1;1;1;3;3;1
publier;2;1;7;10;5;3;2;5;6;2;4;0;0;2;3;2
importance;0;0;10;2;1;2;6;19;3;2;2;2;0;0;3;3
complet;1;0;0;2;0;3;0;2;1;17;3;1;4;0;0;1
bott;1;0;0;0;0;1;0;0;0;11;0;0;0;0;0;41
utiliser;0;6;1;1;3;0;0;18;6;0;5;1;0;0;8;2
train;38;2;0;1;2;1;0;0;0;1;0;2;0;0;1;2
renforcer;8;1;1;4;5;4;1;9;1;4;6;3;0;0;2;3
proposer;2;1;3;8;3;4;2;6;2;1;3;4;1;2;9;1
local;4;5;3;2;4;4;5;5;0;2;3;0;0;1;12;2
habitant;4;15;3;0;1;1;3;4;2;2;9;3;0;4;0;0
venir;6;0;2;2;4;1;3;1;1;1;2;8;0;7;7;1
seulement;1;1;9;4;1;2;2;6;4;0;0;2;10;5;3;0
seul;1;3;8;8;3;0;2;2;1;0;2;9;2;6;3;3
réduire;8;1;5;7;4;0;0;10;7;2;4;3;0;0;2;1
zurich;9;3;5;1;0;2;1;4;1;0;7;7;2;0;0;1
zone;4;13;6;2;0;0;0;8;2;0;6;2;0;5;1;1
voix;0;1;1;1;2;32;1;1;3;1;0;1;1;0;5;0
revenir;3;0;2;5;2;1;0;3;2;1;5;5;5;6;3;0
retour;6;4;3;3;2;3;1;3;0;1;1;6;7;7;2;1
membre;1;10;3;3;3;8;9;6;1;0;1;1;0;2;0;3
etats;1;2;1;4;26;7;0;1;1;2;1;2;1;0;0;2
armée;0;35;3;0;5;1;0;3;0;0;0;1;0;0;0;1
site;2;2;0;8;3;0;3;7;1;3;7;1;1;2;7;2
juger;0;1;1;10;6;11;0;5;1;0;1;8;0;1;2;1
entreprise;0;0;2;17;4;1;1;4;1;0;2;13;0;0;2;1
emji_caméra;2;2;0;3;3;2;1;2;2;4;1;1;0;1;4;2
directeur;0;2;13;4;2;1;8;5;2;1;0;10;0;0;0;1
attaque;0;35;3;2;4;0;0;3;0;0;1;2;1;0;0;0
titre;0;1;0;3;4;0;3;4;0;0;1;0;14;6;9;0
petit;2;0;10;1;0;2;2;2;7;1;2;0;1;4;3;2
participer;4;2;2;2;6;1;1;1;2;3;13;1;2;5;2;1
lier;2;2;2;4;6;4;1;16;3;0;1;3;1;1;4;0
frapper;3;34;2;0;2;0;3;0;0;0;0;0;2;1;2;1
famille;3;0;2;4;9;1;6;7;0;1;1;6;0;1;3;0
soir;10;7;1;0;6;8;1;2;0;0;0;1;3;4;2;0
poste;0;2;0;23;2;5;1;1;0;0;3;5;0;4;2;0
michael;1;0;0;2;1;2;0;0;0;5;0;3;0;0;2;29
image;2;1;4;1;2;4;0;3;4;5;0;0;0;2;14;0
critique;0;2;3;5;10;3;3;12;1;0;2;2;1;1;2;2
course;2;0;0;2;1;2;0;1;1;0;4;2;24;0;2;1
conseiller;3;3;2;0;0;18;0;6;5;1;2;7;0;0;0;2
confirmer;2;8;3;1;4;8;2;2;2;1;3;4;0;1;4;1
affirmer;0;11;1;2;7;4;4;0;1;1;4;2;0;2;7;2
élevé;9;4;5;8;0;1;0;1;6;2;1;1;0;4;0;1
remporter;0;0;0;0;1;8;0;0;0;0;1;0;25;8;4;0
présenter;3;0;1;1;4;2;3;6;4;1;9;5;2;2;3;1
minute;4;3;2;2;1;2;0;2;1;0;2;0;10;12;4;1
condition;2;1;1;3;0;4;0;12;4;1;12;1;0;1;1;1
commun;0;1;2;3;2;9;2;3;1;3;7;9;0;1;0;3
annonce;3;3;1;11;3;5;1;0;0;1;1;1;4;0;6;1
affaire;0;3;3;2;13;6;2;2;3;0;0;3;0;0;0;1
rencontre;0;0;1;0;17;5;3;2;0;1;2;0;1;8;2;0
mètre;17;0;3;0;1;1;1;1;0;0;3;2;2;0;6;1
manifestation;1;14;1;1;2;11;1;0;1;0;0;4;0;1;3;1
laurent;0;0;0;1;1;1;2;1;2;6;3;0;0;1;0;28
journée;4;2;9;2;8;2;0;0;0;5;1;6;1;0;1;1
israël;0;27;0;0;9;6;0;0;0;1;0;1;1;0;0;0
haut;1;3;2;2;4;1;11;2;0;1;2;2;4;2;3;2
guerre;3;8;1;3;15;1;2;1;0;0;3;1;0;1;5;0
donner;3;1;2;2;7;8;1;2;1;0;1;5;2;4;5;1
compte;1;1;2;7;1;2;1;11;1;1;1;5;1;1;7;3
augmenter;4;0;15;11;0;1;1;3;3;1;1;2;0;0;1;2
ajouter;2;1;3;4;9;4;1;4;1;2;1;1;0;2;9;1
âge;0;0;13;4;5;1;6;4;1;1;2;0;3;2;1;1
professionnel;0;0;5;3;0;2;1;18;2;0;0;1;1;2;5;2
poursuivre;3;2;0;4;2;7;1;7;1;3;4;0;3;3;4;2
meilleur;1;0;2;3;1;0;1;4;0;1;2;2;14;9;4;1
impact;1;3;2;2;1;4;4;12;3;0;4;3;0;0;6;1
proche;3;4;1;2;11;2;0;5;3;1;1;2;1;2;1;0
objectif;1;2;3;1;2;3;1;7;4;0;3;11;0;1;2;3
marché;1;0;3;5;1;0;2;1;1;2;9;5;1;0;7;0
espèce;0;0;31;3;0;0;1;0;1;0;0;1;0;0;3;0
dénoncer;0;9;1;5;11;5;0;4;1;1;1;1;0;0;3;1
campagne;1;1;4;3;2;4;0;2;4;1;3;2;0;6;5;0
assurer;0;5;1;11;4;3;1;6;1;0;1;4;0;2;1;3
ap;0;0;0;0;1;0;0;0;0;4;1;0;0;0;0;6
aide;2;11;2;1;7;5;1;6;3;0;1;2;0;0;0;2
accueillir;6;6;1;4;3;1;11;1;0;0;1;5;1;1;2;1
système;0;4;1;2;1;4;1;2;5;0;11;9;0;0;1;3
réaliser;2;0;8;3;1;2;1;6;0;0;2;1;9;0;7;0
précédent;1;2;5;10;1;3;0;3;2;0;5;2;2;3;4;0
palestinien;0;34;0;0;4;2;0;1;0;0;1;0;0;0;0;0
majeur;3;3;2;2;3;7;4;7;2;0;1;4;0;0;3;1
janvier;3;0;0;1;9;5;2;0;0;0;9;7;2;0;4;1
inscrire;0;0;1;13;4;2;5;1;1;1;2;2;1;8;0;3
humain;1;1;3;1;2;0;0;9;11;0;3;0;0;0;10;1
côté;1;5;0;0;6;3;3;0;0;2;5;1;5;3;5;0
billet;3;3;0;17;1;0;0;0;0;0;0;0;0;12;1;0
émission;0;0;5;2;2;1;1;1;1;2;4;2;0;1;4;2
édition;1;1;1;0;0;2;2;2;0;0;2;0;5;5;14;1
sortir;1;3;1;1;5;5;2;1;1;0;0;0;2;6;10;0
recevoir;0;4;3;1;7;4;2;5;0;1;4;1;2;1;4;0
histoire;0;1;1;0;3;1;7;1;0;1;0;1;9;4;10;0
général;0;5;4;2;6;6;0;5;2;0;0;3;5;1;0;2
di;0;0;0;0;0;3;0;0;0;6;1;0;0;0;1;33
deuxième;2;1;3;0;1;7;0;0;1;0;0;2;17;3;0;1
concerner;4;3;4;13;1;4;0;6;1;1;1;4;0;0;0;1
but;2;1;0;0;1;1;1;0;0;1;0;0;0;29;0;1
éviter;1;2;0;4;3;5;2;12;6;0;0;2;2;1;1;0
économique;0;0;4;9;7;4;4;0;2;2;2;1;0;0;0;3
vert;0;1;0;1;4;18;0;1;0;0;5;3;1;4;2;1
udc;0;0;0;0;0;33;1;0;0;0;0;4;0;0;0;2
secteur;3;1;1;7;4;1;2;7;0;0;6;3;2;0;2;2
produit;0;0;1;2;5;0;0;5;6;1;7;1;0;0;3;1
pari;1;3;0;1;1;0;2;0;2;0;0;1;4;0;2;0
majorité;0;1;2;8;1;18;0;4;2;0;2;2;0;0;2;1
joueur;0;1;0;0;1;0;0;0;0;0;0;1;4;31;3;0
chiffre;2;1;6;14;1;1;0;4;1;1;1;4;2;0;2;1
changement;6;0;2;4;3;4;0;4;5;1;1;5;1;0;2;4
cessez_le_feu;0;34;0;0;4;1;0;0;0;1;0;0;0;0;0;0
accuser;1;17;0;0;15;1;1;0;0;0;0;0;0;0;0;0
romand;5;0;0;10;0;1;2;5;0;3;2;9;2;0;1;1
gauche;0;3;0;1;8;18;1;1;0;0;3;2;2;0;1;1
europe;3;0;2;3;0;1;2;8;0;0;4;4;0;7;1;1
enregistrer;13;1;8;2;1;3;0;4;1;0;3;1;2;0;1;1
comprendre;3;2;3;5;2;2;0;5;8;1;1;1;0;4;1;0
cause;4;1;6;0;1;6;1;8;3;1;2;3;0;1;1;0
tour;0;1;0;0;0;10;5;1;1;0;2;1;6;3;3;1
rappeler;2;1;2;2;1;3;0;10;1;1;2;3;0;1;7;4
phénomène;2;0;5;1;1;0;0;4;6;0;2;2;1;1;7;1
neige;24;0;2;0;0;0;1;1;1;1;0;0;0;4;0;3
match;0;0;0;0;0;0;0;0;0;0;0;0;2;34;0;0
km;14;8;2;0;1;0;0;2;0;2;1;1;1;0;1;0
jouer;0;2;0;2;3;0;2;5;4;0;0;1;0;16;4;1
inclure;4;2;0;4;1;1;2;2;3;0;6;10;0;1;2;2
emji_drapeau_états_unis;0;0;0;0;35;1;2;0;0;0;0;0;0;0;1;0
débat;1;0;0;2;1;6;0;0;1;3;9;1;2;3;3;2
dollar;1;0;0;12;4;0;0;0;0;0;1;0;0;5;8;0
baisser;2;0;11;15;3;1;0;2;0;0;3;1;0;0;0;1
artiste;0;0;0;0;1;0;13;0;0;0;0;1;0;1;18;2
vol;8;3;0;8;0;0;1;4;0;0;0;0;0;0;4;1
vidéo;1;2;1;0;5;0;0;3;1;1;1;0;3;2;18;0
the;0;0;1;0;2;1;12;0;1;0;0;0;3;3;9;0
susciter;0;0;0;3;5;2;0;6;0;0;8;0;1;3;2;1
soutien;0;5;0;5;4;2;4;10;0;1;4;2;0;0;0;1
sexuel;0;2;1;0;11;2;0;8;4;0;0;1;0;0;2;1
saint;7;1;1;1;0;7;0;0;0;1;2;5;7;4;1;1
recherche;1;3;2;0;0;1;2;2;15;0;6;2;0;0;5;0
long;4;2;2;0;2;3;3;3;7;0;1;2;1;1;7;1
justice;0;1;1;3;8;3;0;2;0;0;5;3;0;0;0;0
géant;3;0;1;5;1;0;0;1;0;0;1;2;13;0;6;0
exprimer;0;2;1;2;10;12;3;2;0;0;2;1;1;0;3;0
euses;3;1;4;1;1;2;0;6;4;0;6;3;1;0;3;1
crise;1;6;0;2;5;5;1;7;1;0;7;4;0;0;0;1
considérer;4;3;0;9;1;3;2;6;0;0;0;2;0;1;1;5
climatique;6;1;2;0;4;2;1;7;0;0;2;8;0;0;0;3
cantonal;4;7;0;1;1;11;2;2;0;1;4;6;0;0;0;1
élection;0;0;1;0;3;31;0;0;1;1;0;0;0;0;1;0
école;1;1;3;1;1;1;1;5;0;1;0;16;0;0;2;2
sujet;0;1;1;2;3;3;0;7;1;8;4;0;0;1;4;0
rôle;0;2;0;1;5;1;6;7;6;1;0;0;1;2;6;1
nolfi;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;32
matin;16;12;0;0;0;2;4;0;1;0;0;0;1;0;0;0
manquer;0;0;0;0;4;1;4;7;3;0;8;0;1;3;2;6
loi;0;0;0;4;11;11;0;2;0;0;5;4;0;0;0;0
imago;0;0;1;0;1;0;0;1;2;0;0;0;1;1;1;6
hiver;8;0;6;5;0;0;0;0;0;0;5;1;4;0;0;1
euro;0;0;0;15;4;1;5;0;0;1;0;0;0;9;1;0
emji_drapeau_france;2;1;0;3;4;3;3;2;0;0;0;2;2;1;2;0
charger;2;2;2;4;3;0;1;8;1;1;3;5;0;0;2;3
causer;9;13;6;1;0;0;0;4;2;0;1;0;0;0;1;0
bâle;13;0;1;4;1;1;1;0;1;2;3;1;2;1;3;2
urgence;5;5;1;2;1;0;1;17;0;0;0;2;0;0;1;0
total;3;1;4;4;0;1;1;1;0;0;4;6;5;2;1;4
salvatore;0;0;0;0;0;1;0;0;0;6;0;0;0;0;0;31
parlement;1;1;0;4;5;10;0;2;0;2;8;2;0;0;0;3
oeuvre;1;0;0;2;1;0;3;2;1;1;1;2;0;0;14;2
fermer;9;3;2;6;1;1;2;2;1;0;1;1;1;1;1;0
expérience;1;0;2;1;1;1;4;5;4;0;0;3;1;0;13;0
epa;0;0;0;2;2;1;1;1;0;2;0;0;0;0;0;3
célèbre;1;2;2;0;0;5;9;0;0;0;0;0;1;4;12;0
augmentation;0;1;2;18;1;2;0;1;5;0;2;2;0;0;1;3
1er;4;4;0;2;3;3;1;0;0;0;7;2;2;2;4;1
officiel;0;6;3;1;2;8;0;1;0;1;1;2;1;1;4;1
milliard;3;0;0;16;2;0;0;1;0;1;3;1;0;0;1;0
imposer;0;0;0;2;3;2;1;3;1;0;4;2;9;6;2;1
cadre;3;5;5;2;2;5;1;3;0;0;1;2;0;0;2;1
besoin;1;1;7;6;1;3;0;4;1;2;3;2;0;0;5;0
vente;4;0;0;10;1;0;0;2;3;0;4;2;0;0;5;0
valoir;3;2;0;2;0;1;1;0;0;1;5;9;2;2;2;1
office;1;3;16;4;1;0;4;0;0;1;3;1;0;0;0;0
obtenir;0;4;2;3;2;10;0;1;0;0;3;2;3;2;3;0
marque;0;1;1;2;6;3;0;0;0;1;0;1;0;3;13;0
emji_ballon_de_football;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;0
eau;9;4;1;2;0;0;3;7;1;0;3;1;0;0;1;0
champion;0;1;0;0;0;0;0;0;0;0;0;0;18;13;1;0
berner;8;6;1;0;0;1;1;0;0;1;3;9;0;4;0;2
battre;2;0;0;3;3;1;0;0;0;0;0;0;14;7;2;0
étranger;0;2;1;3;6;7;3;1;0;1;1;4;0;0;2;1
week_end;8;0;0;0;2;0;0;1;1;0;2;1;10;2;2;2
vaud;7;0;0;3;1;3;0;1;0;2;2;13;0;0;0;1
sud;2;13;2;0;4;0;0;1;0;0;1;1;0;2;2;1
reconnaître;0;0;2;6;12;0;4;1;2;1;0;0;0;0;3;1
précis;1;1;2;8;2;1;1;4;3;0;4;1;0;2;4;1
maladie;0;0;2;7;0;0;4;6;9;0;1;1;0;0;1;0
identifier;0;2;6;4;1;0;1;9;5;0;2;1;0;0;1;1
hôpital;0;5;4;1;0;1;0;11;2;0;1;8;0;0;1;0
financier;0;0;3;8;5;2;0;4;0;0;6;4;0;0;0;2
espérer;0;0;7;1;2;0;5;0;0;3;0;4;3;1;6;1
décider;1;1;0;2;8;1;1;2;2;0;7;0;1;4;0;1
