"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,466918966339362;36,7621439535701;36,7621439535701
"facteur 2";0,309872380911247;24,3973235090545;61,1594674626246
"facteur 3";0,274650427297092;21,6241773692842;82,7836448319088
"facteur 4";0,218666320695798;17,2163551680912;100
