"";"X";"V1"
"1";1;5
"2";2;0
"3";3;5
"4";4;5
"5";5;5
"6";6;5
"7";7;3
"8";8;5
"9";9;3
"10";10;2
"11";11;5
"12";12;5
"13";13;5
"14";14;5
"15";15;5
"16";16;4
"17";17;2
"18";18;3
"19";19;5
"20";20;5
"21";21;5
"22";22;5
"23";23;5
"24";24;5
"25";25;5
"26";26;4
"27";27;3
"28";28;2
"29";29;5
"30";30;5
"31";31;3
"32";32;5
"33";33;1
"34";34;5
"35";35;2
"36";36;5
"37";37;3
"38";38;5
"39";39;5
"40";40;5
"41";41;5
"42";42;3
"43";43;5
"44";44;5
"45";45;5
"46";46;5
"47";47;0
"48";48;5
"49";49;5
"50";50;1
"51";51;2
"52";52;3
"53";53;5
"54";54;3
"55";55;3
"56";56;2
"57";57;3
"58";58;5
"59";59;5
"60";60;5
"61";61;1
"62";62;1
"63";63;1
"64";64;2
"65";65;1
"66";66;5
"67";67;1
"68";68;1
"69";69;1
"70";70;1
"71";71;1
"72";72;1
"73";73;5
"74";74;2
"75";75;5
"76";76;1
"77";77;1
"78";78;4
"79";79;1
"80";80;0
"81";81;4
"82";82;1
"83";83;0
"84";84;1
"85";85;1
"86";86;1
"87";87;1
"88";88;1
"89";89;5
"90";90;4
"91";91;4
"92";92;4
"93";93;4
"94";94;4
"95";95;5
"96";96;4
"97";97;4
"98";98;4
"99";99;4
"100";100;4
"101";101;4
"102";102;4
"103";103;4
"104";104;4
"105";105;5
"106";106;4
"107";107;4
"108";108;4
"109";109;5
"110";110;4
"111";111;4
"112";112;4
"113";113;4
"114";114;4
"115";115;5
"116";116;4
"117";117;4
"118";118;4
"119";119;4
"120";120;4
"121";121;5
"122";122;5
"123";123;4
"124";124;4
"125";125;5
"126";126;4
"127";127;5
"128";128;2
"129";129;4
"130";130;4
"131";131;4
"132";132;4
"133";133;4
"134";134;4
"135";135;5
"136";136;4
"137";137;4
"138";138;4
"139";139;4
"140";140;4
"141";141;4
"142";142;2
"143";143;5
"144";144;4
"145";145;4
"146";146;4
"147";147;4
"148";148;4
"149";149;4
"150";150;5
"151";151;4
"152";152;5
"153";153;5
"154";154;4
"155";155;2
"156";156;2
"157";157;4
"158";158;4
"159";159;5
"160";160;4
"161";161;4
"162";162;2
"163";163;4
"164";164;5
"165";165;4
"166";166;4
"167";167;4
"168";168;4
"169";169;4
"170";170;5
"171";171;4
"172";172;5
"173";173;2
"174";174;4
"175";175;4
"176";176;5
"177";177;4
"178";178;4
"179";179;4
"180";180;4
"181";181;5
"182";182;4
"183";183;4
"184";184;2
"185";185;5
"186";186;4
"187";187;5
"188";188;4
"189";189;4
"190";190;4
"191";191;4
"192";192;2
"193";193;4
"194";194;4
"195";195;4
"196";196;4
"197";197;4
"198";198;4
"199";199;4
"200";200;4
"201";201;4
"202";202;4
"203";203;4
"204";204;4
"205";205;4
"206";206;4
"207";207;4
"208";208;4
"209";209;4
"210";210;4
"211";211;5
"212";212;4
"213";213;5
"214";214;5
"215";215;4
"216";216;5
"217";217;4
"218";218;2
"219";219;5
"220";220;4
"221";221;4
"222";222;4
"223";223;5
"224";224;4
"225";225;4
"226";226;5
"227";227;4
"228";228;5
"229";229;5
"230";230;4
"231";231;4
"232";232;4
"233";233;5
"234";234;4
"235";235;4
"236";236;4
"237";237;4
"238";238;5
"239";239;5
"240";240;5
"241";241;4
"242";242;4
"243";243;4
"244";244;4
"245";245;5
"246";246;4
"247";247;4
"248";248;5
"249";249;4
"250";250;5
"251";251;4
"252";252;4
"253";253;4
"254";254;4
"255";255;2
"256";256;4
"257";257;5
"258";258;2
"259";259;4
"260";260;5
"261";261;4
"262";262;4
"263";263;4
"264";264;0
"265";265;4
"266";266;5
"267";267;4
"268";268;4
"269";269;5
"270";270;4
"271";271;5
"272";272;4
"273";273;2
"274";274;4
"275";275;4
"276";276;5
"277";277;4
"278";278;2
"279";279;4
"280";280;4
"281";281;2
"282";282;5
"283";283;4
"284";284;4
"285";285;4
"286";286;4
"287";287;4
"288";288;4
"289";289;4
"290";290;4
"291";291;4
"292";292;4
"293";293;4
"294";294;5
"295";295;4
"296";296;4
"297";297;4
"298";298;4
"299";299;4
"300";300;5
"301";301;5
"302";302;4
"303";303;4
"304";304;4
"305";305;4
"306";306;4
"307";307;4
"308";308;4
"309";309;5
"310";310;4
"311";311;5
"312";312;4
"313";313;4
"314";314;5
"315";315;5
"316";316;4
"317";317;4
"318";318;5
"319";319;4
"320";320;4
"321";321;4
"322";322;4
"323";323;4
"324";324;4
"325";325;4
"326";326;5
"327";327;5
"328";328;4
"329";329;5
"330";330;4
"331";331;5
"332";332;3
"333";333;4
"334";334;4
"335";335;4
"336";336;4
"337";337;4
"338";338;4
"339";339;4
"340";340;4
"341";341;5
"342";342;5
"343";343;4
"344";344;4
"345";345;4
"346";346;4
"347";347;4
"348";348;4
"349";349;5
"350";350;4
"351";351;4
"352";352;4
"353";353;4
"354";354;4
"355";355;4
"356";356;4
"357";357;4
"358";358;4
"359";359;5
"360";360;4
"361";361;4
"362";362;4
"363";363;4
"364";364;4
"365";365;5
"366";366;4
"367";367;5
"368";368;2
"369";369;5
"370";370;4
"371";371;4
"372";372;4
"373";373;4
"374";374;2
"375";375;2
"376";376;4
"377";377;4
"378";378;4
"379";379;4
"380";380;4
"381";381;4
"382";382;4
"383";383;5
"384";384;4
"385";385;5
"386";386;4
"387";387;4
"388";388;4
"389";389;4
"390";390;4
"391";391;4
"392";392;4
"393";393;5
"394";394;5
"395";395;4
"396";396;5
"397";397;4
"398";398;4
"399";399;4
"400";400;4
"401";401;4
"402";402;4
"403";403;0
"404";404;4
"405";405;4
"406";406;4
"407";407;4
"408";408;4
"409";409;4
"410";410;4
"411";411;4
"412";412;0
"413";413;4
"414";414;4
"415";415;4
"416";416;4
"417";417;5
"418";418;5
"419";419;5
"420";420;5
"421";421;4
"422";422;4
"423";423;4
"424";424;4
"425";425;4
"426";426;4
"427";427;4
"428";428;4
"429";429;4
"430";430;4
"431";431;4
"432";432;4
