beau;16;21;10;75;295
part;0;7;44;137;226
paix;12;14;238;19;107
aimer;11;23;22;66;282
coup;1;12;39;124;236
emji_visage_souriant_avec_une_goutte_de_sueur;3;197;12;59;90
entreprise;0;1;8;324;37
genre;0;12;14;60;317
droite;0;8;28;53;294
gaza;3;3;330;17;34
compte;0;8;32;109;243
tellement;6;35;20;59;272
lire;2;13;26;36;313
ca;1;23;35;94;220
violence;0;0;35;7;321
social;0;4;10;175;195
importer;1;17;35;77;251
emji_visage_qui_pleure_à_chaudes_larmes;16;154;3;12;11
société;0;3;16;117;246
manifester;1;1;67;15;285
permettre;0;2;25;164;194
niveau;1;7;4;114;222
famille;10;9;60;99;205
système;0;0;6;226;132
emji_visage_avec_bouche_ouverte;18;4;10;19;28
article;2;7;32;60;269
rts;5;9;55;31;273
salaire;0;4;1;307;36
idée;3;25;14;101;232
exister;3;6;57;95;204
aider;1;4;29;126;199
sûr;1;23;29;93;222
loi;0;2;31;67;256
armée;0;2;122;66;166
public;0;0;30;158;168
moyen;0;4;48;165;137
commencer;1;9;58;75;211
tuer;0;6;195;41;101
regarder;0;14;21;93;221
cher;1;17;8;275;47
partie;2;5;41;125;178
soutenir;1;3;127;63;153
faux;0;12;41;52;242
premier;2;7;42;108;189
lieu;0;3;36;108;205
histoire;4;13;62;29;239
genève;2;15;11;250;54
sortir;1;13;32;85;221
trump;1;14;122;70;136
génocide;0;2;280;9;46
défendre;0;6;107;58;165
israélien;0;3;315;6;10
perdre;1;6;27;114;174
prix;0;9;37;247;32
finir;3;12;36;136;145
écrire;1;14;24;18;265
emji_mains_en_prière;146;4;18;20;62
attendre;5;12;43;66;200
emji_visage_faisant_un_clin_d_oeil;0;18;13;65;207
servir;1;4;29;100;188
mort;0;7;160;42;98
gouvernement;1;6;141;61;105
otage;4;4;274;5;13
montrer;0;3;37;37;237
emji_visage_en_pleine_réflexion;1;20;27;64;131
emji_drapeau_suisse;83;11;16;57;84
jeune;2;6;15;70;211
nouveau;3;9;28;120;152
gros;0;10;11;151;132
côté;0;11;34;96;170
simplement;2;2;25;118;162
service;2;1;15;118;157
meilleur;18;12;9;93;130
revenir;0;3;16;204;79
oublier;2;7;56;117;128
europe;1;3;65;77;103
espérer;4;11;24;53;218
réalité;0;2;27;56;217
assurance;0;2;0;277;6
agir;0;0;48;54;196
créer;0;2;32;143;114
ville;5;5;16;147;106
emji_visage_boudeur;8;35;21;26;69
manquer;2;8;15;84;183
pauvre;1;15;13;136;113
animal;8;4;9;55;191
justice;7;2;86;37;148
fin;1;4;49;79;155
respecter;0;1;77;59;142
santé;1;2;4;210;60
situation;0;1;31;49;200
protéger;0;1;30;48;198
justement;0;2;23;69;184
emji_visage_roulant_des_yeux;0;100;16;51;81
seulement;0;13;30;115;117
rapport;0;9;29;55;174
frontalier;0;7;1;213;33
appeler;2;12;51;46;157
augmenter;0;4;6;219;26
école;0;0;13;85;161
extrême;0;8;26;24;198
mot;1;8;47;14;188
normal;0;7;13;136;101
heure;2;6;16;127;94
dernier;0;7;40;64;149
mois;0;2;8;189;50
essayer;0;6;29;57;169
policier;1;1;19;6;224
chercher;1;5;24;74;156
gagner;1;0;7;178;49
malheureusement;2;3;36;51;167
terroriste;1;0;224;1;13
solution;0;4;30;92;119
liberté;2;5;20;25;183
civil;0;1;171;16;54
canton;0;6;3;178;47
étranger;0;2;18;87;134
pire;0;10;35;83;100
manière;0;2;16;61;166
expliquer;0;7;30;77;133
argument;1;9;15;36;181
emji_drapeau_territoires_palestiniens;108;0;34;3;4
aide;0;3;58;76;106
simple;1;4;18;87;129
apprendre;0;0;13;25;195
triste;5;8;20;32;171
international;0;0;113;36;84
ouvrir;0;2;24;57;152
étude;0;2;2;102;124
honte;0;6;32;37;158
bas;0;11;19;111;89
acheter;1;7;13;178;30
possible;2;4;22;99;106
propre;0;4;20;60;149
avis;0;6;14;22;186
façon;1;7;17;63;138
voter;3;4;6;63;146
terre;1;3;98;48;70
sécurité;0;3;22;70;131
interdire;0;4;12;87;112
mauvais;0;5;13;59;142
voiture;3;6;2;191;12
super;5;29;8;86;92
choix;3;2;14;75;125
initiative;5;2;4;72;136
égalité;1;6;1;20;170
respect;8;2;28;10;170
répondre;0;5;18;34;156
foutre;3;10;24;50;133
terme;0;0;30;34;140
mériter;8;4;28;59;103
équipe;4;4;0;19;39
majorité;0;1;17;89;113
important;0;2;14;59;145
sembler;0;3;28;68;116
victime;3;3;64;19;125
taxe;0;4;3;176;14
entendre;0;9;31;31;141
risque;0;5;10;101;92
classe;3;6;2;161;34
également;1;2;30;87;89
israel;0;0;188;1;8
feu;1;5;96;50;59
pareil;1;8;9;85;108
manifestant;1;2;44;2;157
maladie;1;1;1;187;15
occuper;0;3;39;73;91
baisser;0;3;1;188;8
absolument;2;4;18;44;141
nombre;0;0;26;94;64
manger;0;4;2;159;27
taxer;0;0;0;171;18
nouvelle;6;14;17;79;84
effet;0;7;2;92;98
arme;1;3;88;32;74
emji_visage_avec_des_symboles_dans_la_bouche;0;13;3;13;19
crime;0;0;150;7;35
poser;0;3;12;44;147
exactement;7;3;22;44;132
base;2;5;13;73;111
éviter;0;6;13;82;99
valoir;6;13;17;82;86
retrouver;0;8;15;71;104
suivre;0;4;22;54;121
parent;1;3;2;73;114
langue;1;5;1;13;159
source;1;2;22;48;117
info;3;19;21;36;121
citoyen;0;0;13;43;141
eau;1;4;8;132;40
train;0;6;19;129;42
suffire;0;2;18;71;108
rue;0;3;34;36;124
jouer;3;4;9;36;124
garder;0;1;13;88;94
représenter;2;4;25;58;86
préférer;0;8;20;82;88
groupe;0;2;63;26;85
reconnaître;2;4;92;14;79
face;0;3;28;23;134
profiter;0;3;8;121;59
couper;2;3;4;74;57
clairement;0;3;22;34;132
ultra;0;3;5;141;32
oeil;1;7;33;21;132
haine;0;2;59;15;112
média;1;1;34;14;138
courage;43;11;20;24;89
réponse;0;8;16;17;143
peur;0;10;17;34;125
européen;0;2;36;39;76
imaginer;1;6;13;78;92
fortune;0;2;2;156;19
ia;0;6;3;33;129
logique;0;5;14;72;93
journée;2;8;7;42;123
concerner;0;0;11;74;97
choisir;0;4;11;44;122
mdr;0;21;12;39;110
détruire;0;4;45;53;80
vidéo;0;5;32;9;131
peine;0;2;23;43;114
intérêt;0;0;21;36;116
information;1;10;28;14;124
franchement;1;6;6;54;114
facile;0;1;6;52;119
casser;0;3;22;30;127
semaine;0;1;13;97;62
traiter;0;3;40;22;114
long;0;4;10;56;106
économique;0;1;10;101;63
économie;0;0;1;153;25
chiffre;0;4;9;80;82
accepter;0;3;22;55;94
uniquement;0;1;19;57;103
toucher;0;5;10;104;58
fédéral;0;2;13;52;106
financer;1;2;39;102;32
démocratie;1;3;36;7;122
moyenne;0;0;1;152;11
haut;2;2;9;85;77
faute;0;6;14;44;112
rappeler;0;4;17;41;117
humanité;5;1;58;19;89
soutien;14;1;73;19;69
maison;2;5;23;83;60
dur;0;5;18;84;64
udc;0;10;6;18;135
chance;3;10;8;73;71
unir;9;4;62;50;36
tête;0;11;13;32;118
route;0;3;2;135;27
marcher;1;6;14;33;120
lausanne;1;11;4;99;55
emji_visage_souriant_avec_coeurs;56;5;0;10;22
contraire;0;1;17;37;118
voler;1;4;41;46;71
souhaiter;6;4;16;47;96
plaindre;1;7;7;37;117
image;0;1;27;25;116
valeur;1;2;17;38;111
truc;0;1;6;52;108
nom;1;5;40;33;81
fou;0;5;22;23;115
fonctionner;0;2;7;92;65
but;1;3;30;44;86
main;2;1;27;53;78
magnifique;91;4;6;30;37
juif;0;0;144;0;5
différence;0;0;13;66;82
offrir;1;2;8;92;53
minimum;0;2;8;86;69
user;1;2;36;63;60
réel;1;6;8;38;108
propos;0;2;16;7;141
massacre;0;1;97;2;13
cours;0;2;18;40;104
commettre;0;1;115;8;40
mesure;0;1;10;60;92
bref;0;3;15;48;98
blanc;0;6;13;19;113
autoriser;0;2;7;21;129
tomber;3;7;14;40;95
remettre;0;1;12;44;102
fait;0;0;10;22;124
milliard;0;4;7;130;5
coût;0;2;1;142;14
corps;0;3;33;31;77
caisse;0;2;0;143;5
prison;0;5;61;17;73
preuve;0;5;16;18;116
vendre;0;2;20;106;28
tenir;0;6;32;23;97
produire;0;3;5;111;35
pro;0;4;85;15;45
meme;2;1;15;42;87
totalement;0;1;10;49;96
physique;0;1;2;67;82
libre;2;1;19;36;97
ami;3;3;17;42;87
écouter;1;5;8;16;120
recevoir;0;0;21;61;66
allemand;0;6;5;18;105
militaire;0;0;43;38;70
empêcher;0;1;16;34;99
débat;0;3;8;21;120
américain;0;3;26;46;56
accueillir;1;0;29;50;63
sauver;0;4;13;73;57
refuser;0;1;31;47;73
privé;1;2;5;93;43
mondial;0;2;14;68;43
culture;0;1;10;26;108
complètement;1;3;18;30;96
réfléchir;0;1;4;34;112
raciste;0;2;8;9;127
envoyer;0;7;22;47;69
poste;0;4;5;86;43
charger;0;1;9;73;59
cacher;0;2;27;19;95
banque;1;5;3;122;5
époque;0;5;14;32;98
prochain;0;10;7;29;103
grave;1;1;26;28;91
emploi;0;1;1;131;9
type;0;4;10;43;91
total;2;1;26;44;73
résultat;1;1;5;57;73
réseau;0;1;13;29;102
obliger;0;1;11;47;88
manif;0;1;28;5;107
prime;1;1;1;125;12
actuel;1;0;19;64;61
énergie;2;1;2;107;17
porte;0;3;13;36;93
envie;0;2;5;42;97
entier;1;3;28;38;77
subir;0;1;40;24;73
mec;1;18;6;11;106
produit;0;1;1;118;10
personnel;0;1;3;56;76
millier;0;0;66;44;30
condition;0;0;18;77;44
effectivement;0;5;12;39;86
marché;0;3;3;108;21
difficile;0;1;12;32;92
criminel;0;0;83;6;44
responsable;0;0;25;32;77
partager;1;1;18;26;93
emji_coeur_brisé;65;7;14;9;13
clair;0;6;20;34;80
arabe;0;4;90;6;27
étonner;1;4;9;87;35
imposer;0;1;6;62;69
acte;0;1;49;10;75
projet;4;3;5;78;43
photo;4;15;10;6;100
heureusement;2;12;11;17;93
emji_étincelles;63;7;3;9;19
vérité;3;6;12;10;98
sûrement;0;9;18;28;77
qualité;0;3;1;93;27
plaisir;3;7;3;27;95
musulman;0;3;106;0;17
justifier;0;0;36;26;70
journaliste;1;3;43;13;72
free;71;1;27;5;16
fermer;0;3;17;33;82
évidemment;0;4;12;38;79
sérieux;2;2;9;25;96
ordre;0;0;17;16;100
décision;0;3;13;21;96
réduire;0;1;1;95;33
obligatoire;0;0;1;42;86
discours;0;1;18;9;103
bosser;0;2;1;94;30
attaquer;0;1;36;24;68
soin;4;1;9;70;43
emji_visage_de_clown;0;6;15;20;48
décider;0;1;23;40;66
national;0;0;9;31;86
loyer;0;0;0;125;3
héritage;0;2;1;103;18
règle;0;1;5;37;85
renseigner;0;3;11;18;98
prouver;0;3;18;19;83
proposer;1;0;12;61;51
genocide;0;1;107;6;10
doute;2;4;15;29;79
cesser;0;1;104;11;12
air;1;4;8;42;72
suite;0;4;24;33;67
rentrer;0;1;15;65;48
lien;0;19;11;27;70
coûter;0;1;2;109;9
couple;0;2;1;20;89
content;3;7;11;36;71
dénoncer;0;0;55;15;54
blague;2;31;20;25;51
réussir;0;3;12;60;48
porter;0;2;3;28;93
emji_visage_qui_hurle_de_peur;2;38;8;5;11
coeur;9;5;12;16;84
bloquer;0;3;15;25;79
sioniste;1;6;96;4;13
libérer;1;1;85;17;18
emji_pouce_vers_le_haut;7;56;7;10;30
emji_colombe;82;2;9;6;7
augmentation;0;3;2;98;13
racisme;1;1;10;6;99
onu;0;2;92;4;22
action;1;1;24;23;73
conflit;0;1;40;16;64
président;2;5;36;19;55
participer;1;1;18;37;64
nombreux;0;0;17;35;69
limite;0;2;6;36;75
incroyable;6;12;8;26;65
danger;0;1;9;21;90
climatique;0;2;0;70;45
battre;0;1;11;35;71
atteindre;0;0;6;54;59
titre;0;2;14;17;85
proche;3;2;10;41;63
intéressant;1;6;3;28;84
illégal;0;0;17;12;86
opinion;0;1;8;8;104
métier;2;2;1;41;68
mourir;0;3;16;30;62
directement;0;1;10;59;49
billet;4;5;3;92;11
bcp;0;3;15;33;65
tourner;0;1;3;79;37
responsabilité;0;1;8;22;87
général;0;0;5;40;75
début;0;1;21;31;64
compter;0;2;10;67;39
violent;0;2;28;3;85
emji_biceps_contracté;50;1;7;10;14
zone;0;2;17;65;18
souci;0;2;3;28;80
régime;0;1;19;31;49
sud;0;1;9;5;2
gars;3;12;5;18;73
forcément;1;1;4;38;69
condamner;0;2;42;6;64
éducation;0;2;3;35;72
intéresser;1;3;16;25;68
final;0;3;6;52;42
différent;0;1;9;22;78
autorité;0;0;23;10;79
assumer;0;3;8;15;86
mode;0;5;7;30;69
attaque;0;1;53;16;41
svp;0;8;10;26;67
post;0;2;9;12;85
lier;1;0;7;63;40
frais;0;1;2;90;13
forme;0;0;5;29;75
conseil;0;3;7;33;67
commun;0;2;2;47;57
accès;0;1;3;49;54
ukraine;2;0;62;20;19
région;0;0;22;48;33
gérer;0;0;9;39;62
frontière;0;3;17;60;31
erreur;0;1;5;34;66
considérer;0;0;15;16;78
bout;0;3;11;21;77
vote;2;3;7;15;79
voisin;1;2;16;43;47
message;0;0;8;9;91
compliqué;0;1;8;37;59
complice;2;3;87;5;11
changement;0;2;2;42;58
franc;0;3;3;89;3
contrôle;0;0;14;48;42
assurer;1;0;4;50;50
appliquer;0;1;10;35;63
rire;1;28;7;17;51
retour;2;5;12;58;30
oser;0;5;13;15;71
conséquence;0;0;11;20;77
cest;0;3;13;18;62
honteux;0;1;12;14;77
dangereux;0;2;6;28;68
consommation;0;3;0;74;29
chf;0;3;2;73;16
affaire;0;2;5;32;65
accident;0;0;2;83;15
vol;0;2;7;43;50
voie;0;0;2;64;34
principe;0;0;8;29;67
naître;2;3;22;16;58
milliardaire;0;0;3;83;15
employé;0;0;2;79;24
apporter;0;2;12;22;71
nécessaire;0;0;5;37;63
local;0;2;4;70;29
engager;0;4;6;47;44
déranger;0;2;11;17;73
afrique;0;2;15;19;23
plan;0;0;48;17;31
livre;0;5;7;10;78
transport;0;2;0;93;9
polluer;0;7;2;78;10
médecin;1;1;10;69;14
légal;0;2;8;23;67
climat;0;2;2;66;27
bientôt;0;6;7;34;56
statistique;0;0;0;21;80
neutre;0;2;16;16;64
hôpital;0;1;19;65;17
excellent;12;17;3;29;39
ensemble;1;1;13;19;67
critiquer;0;3;8;7;82
chrétien;0;0;82;2;10
cadeau;0;1;1;75;16
territoire;0;1;51;21;22
soudan;2;0;85;3;10
réellement;0;1;9;36;52
monter;0;3;4;35;58
effort;0;2;4;35;61
retourner;3;6;22;20;49
protection;0;3;7;26;62
prisonnier;0;0;90;2;4
habiter;0;3;7;58;28
emji_visage_souriant_avec_yeux_rieurs;5;4;4;23;56
emji_visage_souriant_aux_yeux_rieurs;1;49;1;15;23
dépasser;0;0;4;73;22
conscience;0;0;7;25;66
âge;0;3;0;16;78
sport;2;1;2;49;39
retraite;0;4;0;82;12
gauchiste;0;5;15;12;67
drogue;0;0;8;40;48
direct;0;3;14;37;41
comparer;0;1;13;37;39
adulte;0;0;2;7;88
vieux;0;8;7;23;59
tirer;0;3;25;20;49
plaque;0;2;1;41;45
planète;0;0;6;46;46
octobre;0;1;77;4;13
conseiller;0;2;13;31;50
art;4;2;3;15;62
training;0;7;0;13;65
taux;0;0;0;75;18
quitter;0;4;7;55;27
présenter;0;1;11;15;68
perte;0;1;5;59;29
perso;0;2;1;40;53
fond;1;2;3;23;67
enlever;0;2;13;48;26
endroit;1;1;5;40;46
emji_drapeau_israël;11;2;54;0;0
soigner;0;3;17;45;26
origine;0;1;8;14;70
moitié;0;1;8;49;31
mentionner;0;0;11;20;64
inquiéter;0;5;9;28;53
fille;1;2;3;9;77
budget;0;0;2;76;13
adorer;21;11;5;19;37
adapter;0;1;0;62;31
fiscal;0;0;0;91;2
continent;0;1;4;5;9
pacifique;0;2;6;3;78
mouvement;1;1;23;5;61
etat;0;1;27;30;32
critique;0;2;10;9;71
courant;0;3;15;14;58
consommer;0;0;0;66;27
chine;0;4;14;59;11
rôle;0;1;11;15;65
parole;0;4;28;4;55
juger;0;0;24;5;62
investir;0;0;3;69;17
gratuit;0;2;2;59;29
actuellement;0;0;10;42;38
ridicule;0;2;9;19;59
professionnel;0;1;2;40;48
pousser;0;2;8;32;47
joli;0;4;4;38;40
islamiste;0;1;85;3;2
innocent;0;1;68;3;17
habitant;0;0;10;60;20
génération;0;4;9;32;45
cessez_le_feu;0;0;81;0;3
cash;0;3;0;71;3
avantage;0;0;1;51;34
politicien;0;0;8;33;49
informer;0;1;13;18;56
essentiel;1;2;4;36;47
vélo;0;3;0;72;2
viser;0;0;17;21;49
pied;0;4;8;46;31
noir;0;3;11;20;55
jeu;1;4;7;12;61
immigration;0;0;4;23;53
humanitaire;0;0;68;8;13
emji_visage_souriant_avec_une_larme;8;14;1;12;46
russie;1;0;68;7;10
richesse;0;0;2;69;16
patron;0;0;1;71;16
nationalité;0;0;0;12;73
expression;0;2;1;0;83
emji_mains_en_prière_peau_claire;26;8;4;9;23
capable;0;4;5;11;67
socialiste;0;4;2;43;33
scientifique;1;1;0;13;69
obtenir;0;0;6;33;48
membre;0;3;17;13;49
inutile;0;2;6;37;42
esprit;0;1;4;4;78
emji_visage_avec_des_étoiles_à_la_place_des_yeux;46;3;0;9;12
drôle;0;10;5;11;60
dieu;3;8;26;8;39
courir;0;4;5;20;54
casseur;0;0;5;2;78
autorisation;0;0;4;6;71
utile;0;1;6;33;46
notamment;0;0;13;35;39
mineur;0;0;6;6;70
enquête;0;3;14;9;56
emji_visage_festif;18;2;3;9;15
sorte;0;2;4;33;45
obligation;0;1;6;16;60
drone;0;2;44;19;19
dimanche;0;4;1;48;25
commerce;0;0;4;57;23
apparemment;0;6;6;23;51
organiser;1;0;31;14;35
etre;1;3;7;15;58
emji_yeux;3;24;1;11;30
corruption;0;3;7;15;54
certainement;0;6;7;21;51
top;3;3;2;22;44
recherche;0;1;4;36;41
prévoir;0;1;10;41;29
pain;0;3;0;60;4
objet;0;1;2;16;60
lol;0;10;11;17;43
impression;0;1;2;16;65
horreur;0;5;25;10;40
habitude;1;1;6;34;40
exprimer;1;0;3;0;75
dépenser;0;5;2;68;7
contrôler;1;1;22;21;38
centaine;0;0;28;29;24
capitalisme;0;4;5;36;39
bouger;0;1;5;20;57
bombarder;0;0;71;2;8
berner;1;7;7;21;44
ps;0;7;10;20;45
nature;3;3;6;24;45
mère;1;1;2;15;60
étonnant;1;8;13;36;23
vivant;1;1;16;20;41
supprimer;0;2;3;45;29
relever;1;0;6;11;63
finalement;1;3;7;23;47
emji_visage_avec_fumée_sortant_des_narines;0;28;4;9;15
crise;0;0;8;53;19
contrairement;0;5;11;18;44
centre;0;1;4;40;33
visage;1;0;7;4;62
ligne;0;5;8;33;33
largement;1;0;12;35;28
lancer;0;2;14;9;54
film;3;7;2;7;59
désolé;0;11;4;14;51
douche;0;4;0;16;52
brésil;2;2;11;14;37
amérique;0;1;7;2;4
présent;3;3;7;11;53
pleurer;0;11;11;9;48
plaire;1;2;7;13;55
organisation;0;0;31;20;22
hériter;0;3;0;68;4
heureux;1;7;5;13;53
financier;0;0;4;40;34
emji_visage_avec_un_sourire_malin;0;13;10;25;19
dépendre;0;1;1;53;20
construire;0;1;10;42;26
objectif;0;0;16;18;42
job;1;0;0;35;38
excuser;1;1;16;11;49
domaine;1;0;2;31;41
dirigeant;1;0;19;28;30
course;1;4;0;50;22
confondre;0;2;8;14;52
avancer;1;0;3;10;62
élevé;0;2;1;58;14
voix;1;0;7;0;68
ue;1;2;10;23;31
répéter;0;1;9;10;56
froid;0;23;8;18;26
connerie;0;2;3;12;58
campagne;0;0;0;24;48
bande;0;3;61;7;5
soir;2;9;5;43;17
ressource;0;0;8;56;13
probablement;0;0;9;19;47
priorité;0;1;0;50;23
nuit;0;2;12;27;34
noël;24;7;3;24;14
malade;0;1;4;42;27
logement;0;0;2;64;3
impossible;0;3;9;30;35
impact;0;0;1;50;26
hiver;0;8;0;59;6
définition;0;1;17;10;48
appartenir;0;1;10;32;31
énorme;0;1;2;50;21
tour;0;0;8;18;44
signer;0;0;36;12;25
sanction;0;0;46;6;23
pratique;0;0;5;32;36
new;1;4;6;8;48
match;1;6;0;9;32
marre;0;2;18;19;37
jeter;0;3;3;37;31
emji_visage_souriant_avec_yeux_plissés;0;19;3;6;19
contribuer;1;1;7;36;31
confirmer;2;4;13;18;38
carte;0;1;6;44;17
réagir;0;1;7;17;47
rouler;0;3;2;63;4
quotidien;0;0;8;20;45
père;0;2;3;13;53
prêt;1;3;3;33;35
phrase;0;1;7;8;58
nation;0;1;17;16;21
futur;0;1;2;28;44
déclarer;0;1;19;15;33
comportement;0;0;3;11;60
cadre;0;0;10;26;39
achat;0;0;5;60;7
réjouir;0;8;14;7;45
nourrir;0;2;7;25;38
mensonge;0;3;33;7;27
fier;16;5;7;7;34
décennie;0;1;22;15;32
combat;1;1;11;7;54
chômage;0;0;0;65;7
arranger;0;1;4;25;41
accuser;0;2;35;10;27
visiblement;0;1;2;12;58
terrain;0;1;7;14;48
site;0;0;4;37;27
réveiller;0;2;7;29;35
remplir;0;0;6;38;28
poche;0;1;2;55;15
mener;0;0;13;18;41
espace;0;1;5;25;40
camp;0;0;30;11;29
bonjour;0;1;8;15;47
balle;0;2;20;23;25
affirmer;0;0;14;15;42
p;2;1;8;12;46
milieu;0;5;5;17;42
fumer;0;3;1;44;18
fameux;0;4;14;19;31
emji_drapeau_sénégal;34;0;0;0;1
disparaître;1;0;4;34;29
cerveau;0;2;8;9;51
avenir;0;1;4;24;41
soldat;0;0;50;6;13
revoir;1;0;8;16;43
minorité;0;1;3;11;52
matin;0;4;3;52;12
inviter;0;0;11;16;43
encourager;0;0;11;19;41
emji_visage_envoyant_un_bisou;1;12;10;4;41
emji_applaudissements_peau_claire;23;3;1;8;7
développer;0;0;2;39;24
communauté;1;0;18;13;37
chaud;1;5;3;37;24
boulot;0;2;3;18;47
ancien;1;2;11;36;18
volonté;1;1;15;7;44
vaud;0;1;0;53;14
travailleur;0;0;0;57;9
traitement;0;1;15;12;41
siècle;1;3;14;11;39
reprendre;0;0;24;10;36
occidental;0;0;29;9;30
emji_mains_en_prière_peau_moyennement_claire;45;2;0;5;4
déplacer;0;1;6;48;13
dégât;0;1;5;16;47
degré;0;6;0;20;40
bizarre;0;2;21;15;30
us;0;0;9;31;27
supporter;0;5;10;14;39
reposer;3;1;9;30;25
remplacer;0;2;2;46;19
passage;0;2;3;39;24
paraître;0;3;4;9;53
hypocrisie;0;2;20;13;34
emji_tête_qui_explose;1;18;1;11;13
discuter;0;0;3;7;59
cool;1;14;5;15;33
constater;0;1;2;17;47
confort;0;0;2;34;31
chien;0;4;5;10;48
avance;0;0;6;7;52
voyage;2;0;2;41;19
vitesse;0;0;2;51;14
unique;0;2;3;44;16
sérieusement;0;5;6;14;43
profil;0;7;4;2;55
ménage;0;1;1;34;26
magasin;0;2;1;55;9
liste;0;1;8;15;38
internet;1;3;2;24;38
individuel;0;0;0;13;55
h;0;0;7;46;11
formation;0;0;0;38;28
fondamental;0;0;5;9;52
emji_visage_avec_un_léger_sourire;0;2;20;15;28
emji_homme_qui_hausse_les_épaules;0;3;34;8;12
doigt;0;3;4;13;46
avion;0;1;1;58;3
vêtement;0;0;1;44;15
tranquille;0;1;3;11;51
forcer;1;0;15;14;34
foot;1;5;0;1;50
couvrir;0;0;5;29;32
coupable;0;0;26;2;37
confiance;0;0;11;11;44
artiste;1;1;0;16;41
ajouter;0;0;2;31;32
vacance;0;1;1;51;10
pression;0;0;9;24;32
pensée;5;0;4;8;49
papier;0;0;1;22;38
morale;1;0;19;15;30
minute;0;0;3;35;26
lutte;1;0;13;9;41
individu;0;0;2;13;50
frapper;0;0;28;10;25
fonction;0;1;4;20;39
flic;0;3;5;2;55
finance;0;1;20;24;21
souvenir;3;5;15;6;34
rip;44;2;2;4;13
relation;0;0;5;9;49
précis;0;2;8;10;44
problématique;0;0;0;13;47
position;1;0;15;5;43
nourriture;0;0;8;50;6
mentalité;1;2;2;12;48
matériel;0;0;9;28;26
investissement;0;1;3;50;6
habiller;0;0;1;11;49
démontrer;0;1;3;21;40
dos;0;3;6;34;19
crier;0;0;16;7;42
confédération;0;0;5;37;12
citer;0;0;7;12;45
énormément;0;0;3;35;26
ukrainien;0;0;17;13;31
tenter;0;1;6;9;48
souffrir;0;1;8;22;33
retirer;0;0;14;21;27
raconter;0;4;12;8;39
etait;0;3;9;12;35
emji_visage_de_geek;1;23;3;11;24
congo;0;0;56;2;1
concret;0;1;5;13;45
collectif;1;1;4;11;46
annoncer;0;2;8;13;41
échange;0;1;7;22;31
véhicule;0;0;0;54;6
ubs;0;2;4;45;8
prétendre;1;0;10;6;45
parfaire;3;17;2;14;25
mentir;0;3;7;10;41
masse;0;0;10;28;24
installer;1;2;6;32;20
goût;0;11;3;19;28
engagement;3;0;19;7;34
emji_tête_de_fou;1;26;2;11;12
diminuer;0;0;2;42;15
commenter;0;2;6;0;55
étudiant;1;0;1;44;10
qualifier;0;0;11;5;17
idéologie;0;1;8;6;46
foyer;0;1;8;12;39
faible;0;0;6;39;13
facilement;0;0;2;30;29
espèce;0;1;2;15;40
