"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"mass";"chi.distance";"inertie"
"classe 1";0,557199580527063;-0,868465719970683;-0,772551906798584;3,13553123566009;-0,0474542464617212;-0,910917341742986;-0,438511536823951;0,013661381506613;0,157489020266582;-0,245466472253835;-0,218357025308061;0,886238539254229;-0,0134126496930886;-0,257465160973814;-0,123942577710973;0,00386130511248651;0,03910709081565;0,0753194529409202;0,0536288186922041;0,766976192958852;0,000158930449752408;0,0536407659062738;0,0111602466964219;8,50153991956825e-06;0,0229679395165405;0,0557963558722336;0,0441525521108065;0,727315322812791;0,000166590655571284;0,0613844564284375;0,0142253356241193;1,3806694437139e-05;0,0739776402850662;1,83994444973383;0,250443576299804
"classe 2";0,0278789688086418;-0,262852486807511;-0,235557350591161;-1,6632193520004;-3,93386858078188;-3,53738521645195;-0,84740850444591;0,639811777939063;0,00492777214742111;-0,0464607271617924;-0,0416361508680917;-0,293983828960661;-0,695334470835342;-0,625253698010801;-0,149784450578456;0,113090504909306;4,47198053260108e-05;0,00315165390597729;0,00227744951786344;0,0985760073052196;0,498895042085903;0,369499867560057;0,0190375005000726;0,00851775931959485;2,35472596116558e-05;0,00209320199683746;0,00168104864919001;0,0838081046421524;0,468842156238679;0,37909815689535;0,021755676702653;0,0124019912626913;0,0302961163528343;2,7223780800676;0,224534892009279
"classe 3";0,778334592956612;-0,382000506423583;0,135267597479581;-1,41287466889733;4,04129324835932;-3,88387226667549;1,3072386910231;-0,270762102904914;0,12978564361988;-0,0636977747590213;0,022555585166932;-0,23559385631378;0,673877083251043;-0,647627468224299;0,21797928090895;-0,0451490067528648;0,0307869699915868;0,00587935937257018;0,000663331742431322;0,0628300249672897;0,465048249520569;0,393429789736122;0,0400149121870634;0,00134736248244627;0,0163886298043255;0,00394764286923689;0,000494991261659657;0,0540029216921488;0,441825431012861;0,408074874627884;0,0462295606464823;0,00198328778038587;0,0270526603050191;2,89670683631973;0,226996451286785
"classe 4";0,442173077227815;-0,26698351475227;0,012439374475404;-0,0710310370797912;-0,497212521722322;0,493540776386117;1,87878502850152;0,287989260082682;0,21138536703748;-0,127634202906904;0,00594677033637026;-0,033957114572194;-0,237697537034243;0,235942221580783;0,898172420003984;0,137676214542717;0,0898844557387097;0,0259798560667289;5,07464924933308e-05;0,00143655409530855;0,0636805956175523;0,0574710540946534;0,747707921267182;0,0137888166273452;0,0363713965240027;0,0132600229854536;2,87854132549719e-05;0,000938580864785553;0,045989585919639;0,0453128589834719;0,656643373860306;0,0154286514763092;0,186026743972764;0,963100669811872;0,172551506152666
"classe 5";0,15803681955762;-0,427608807167857;-0,259316654031658;-0,47339818174365;-0,0557615921272735;0,401301174169341;-0,484849546308324;-1,83791625423383;0,0764226351809875;-0,206780875253262;-0,125399018424249;-0,228923466316325;-0,0269649049138194;0,194059164928106;-0,234461058498325;-0,888770121948123;0,0141025151332405;0,0818542328668815;0,0270863056982058;0,0783716257090898;0,000983724174852316;0,0466685121187419;0,0611606086129174;0,689772475686106;0,00473351254091696;0,0346545491368466;0,0127446463411243;0,0424737044799519;0,000589301166538557;0,0305216375585808;0,0445534107887478;0,640204035215381;0,189525202771925;0,869023817267449;0,143129887042065
"classe 6";0,477344688265155;-0,576807358254123;-0,377698367344968;-0,610314579813104;0,432769186396464;0,639353163044583;-1,00303944195771;1,32090660876127;0,226981715888457;-0,274277114907127;-0,179598989191241;-0,290210101763551;0,205785661654532;0,304018210685441;-0,476954325116308;0,62810303739777;0,102024301411424;0,118105160070703;0,0455657581904864;0,103293407268414;0,0469867172946108;0,0939342904445106;0,207564588112292;0,282525777207564;0,0420196782280261;0,0613550222433378;0,0263074497176039;0,0686903965897173;0,0345383189625683;0,075382436422122;0,18553444765968;0,321760523629366;0,184411726547576;0,975892465141267;0,175627477455418
"classe 7";0,274938780756605;0,987636287141338;2,23093231960805;0,389451537322197;0,00240690695146057;-0,00442484998393428;-0,461547897047555;0,0435908325675233;0,108724121081689;0,390559261855768;0,882218779666613;0,154008015830816;0,000951807679159759;-0,00174980017041493;-0,18251841120959;0,0172379281856154;0,0164610117398832;0,16840168918614;0,773154441283587;0,0204558267670766;7,06848146200266e-07;2,18818836413153e-06;0,0213744954495707;0,000149640537226697;0,0102223660626199;0,131908718274233;0,673057571995766;0,0205109732947743;7,83426082908636e-07;2,64774725743382e-06;0,0288079912996639;0,000256962501862556;0,135231985397737;1,39935990292517;0,264812374312218
"classe 8";1,19289834939163;4,57694389798364;-2,65575652935522;0,0692084390464864;0,103248861768011;0,00151550768475545;-0,110101357933558;-0,0350763882206686;0,219804551004583;0,8433519075473;-0,489352149586022;0,0127524108639258;0,0190247305767721;0,000279248844934318;-0,020287377845667;-0,00646320767200198;0,0616623313958404;0,719667832561642;0,218021099880741;0,000128545490621303;0,000258825232013437;5,10778294012839e-08;0,000242033909237334;1,92804520840158e-05;0,0467275430008123;0,687887232273623;0,231602149785853;0,000157283867178211;0,00035005526638796;7,54192755342211e-08;0,000398062642088384;4,04013434522711e-05;0,0328371964013296;3,13700457891561;0,32314420774461
"classe 9";-2,41543720422513;0,2543311855906;-0,26572760194333;0,122274056005112;0,233952192693397;-0,0398067326936529;0,114757596500611;0,237160318605783;-0,977156039443398;0,102888724899963;-0,107499102287378;0,04946550963264;0,0946444799440423;-0,0161036640464392;0,0464247542003699;0,0959423152200327;0,971881038496112;0,00854257273698827;0,00839081001235146;0,00154246712284798;0,00510856410334831;0,000135468322559815;0,00101079315657831;0,0033882860492103;0,820545387063145;0,00909725434819848;0,00993080472474034;0,00210271175650152;0,00769777735167191;0,000222855917620539;0,00185214077625819;0,00791034009611484;0,140640727965749;1,59996647314047;0,360025174976226
