"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"9";"***";"";""
"**";"classe";"1";"**";"";""
"****";"2701";"44426";"6.08";"****";""
"365";" 444";" 82.21";"4551.778";"animal";" 0.000000e+00"
"269";" 356";" 75.56";"3034.189";"chat";" 0.000000e+00"
"225";" 262";" 85.88";"2939.061";"renard";" 0.000000e+00"
"183";" 209";" 87.56";"2441.463";"nourrir";" 0.000000e+00"
"116";" 122";" 95.08";"1697.106";"sauvage";" 0.000000e+00"
"193";" 327";" 59.02";"1616.979";"manger";" 0.000000e+00"
" 86";"  96";" 89.58";"1174.828";"poule";"1.802939e-257"
" 75";"  82";" 91.46";"1048.864";"riz";"4.298498e-230"
" 63";"  67";" 94.03";" 908.984";"chasseur";"1.093522e-199"
"150";" 362";" 41.44";" 799.022";"humain";"8.805561e-176"
" 72";"  98";" 73.47";" 781.132";"chien";"6.828127e-172"
" 55";"  69";" 79.71";" 656.133";"nourriture";"1.036096e-144"
" 41";"  44";" 93.18";" 585.185";"viande";"2.794065e-129"
" 78";" 145";" 53.79";" 579.990";"tuer";"3.768639e-128"
" 47";"  60";" 78.33";" 549.301";"migros";"1.786929e-121"
" 35";"  37";" 94.59";" 508.100";"coop";"1.642989e-112"
" 49";"  72";" 68.06";" 485.104";"pain";"1.656669e-107"
" 45";"  64";" 70.31";" 463.097";"lapin";"1.018268e-102"
" 53";"  89";" 59.55";" 446.527";"plastique";" 4.111241e-99"
" 56";"  99";" 56.57";" 442.892";"bête";" 2.541666e-98"
" 35";"  44";" 79.55";" 416.299";"pigeon";" 1.559501e-92"
" 25";"  26";" 96.15";" 369.641";"croquette";" 2.240048e-82"
" 25";"  27";" 92.59";" 354.113";"faune";" 5.388020e-79"
" 29";"  37";" 78.38";" 338.982";"chasser";" 1.062987e-75"
" 27";"  35";" 77.14";" 309.779";"bouffer";" 2.439920e-69"
" 29";"  40";" 72.50";" 309.318";"oiseau";" 3.074414e-69"
" 29";"  40";" 72.50";" 309.318";"fruit";" 3.074414e-69"
" 22";"  24";" 91.67";" 308.045";"écosystème";" 5.822997e-69"
" 21";"  22";" 95.45";" 307.908";"légume";" 6.236256e-69"
" 35";"  57";" 61.40";" 305.921";"espèce";" 1.689987e-68"
" 24";"  30";" 80.00";" 287.273";"vaccin";" 1.953305e-64"
" 39";"  74";" 52.70";" 282.168";"emji_visage_boudeur";" 2.529741e-63"
" 22";"  26";" 84.62";" 281.005";"nuisible";" 4.534702e-63"
" 20";"  22";" 90.91";" 277.385";"hérisson";" 2.788828e-62"
" 33";"  57";" 57.89";" 268.347";"verre";" 2.601565e-60"
" 33";"  58";" 56.90";" 262.641";"actualité";" 4.558005e-59"
" 19";"  21";" 90.48";" 262.075";"lidl";" 6.055491e-59"
" 48";" 114";" 42.11";" 259.773";"voisin";" 1.923083e-58"
" 18";"  20";" 90.00";" 246.781";"maltraitance";" 1.306625e-55"
" 28";"  47";" 59.57";" 235.794";"jardin";" 3.249869e-53"
" 18";"  21";" 85.71";" 233.335";"élevage";" 1.116741e-52"
" 16";"  17";" 94.12";" 230.838";"lynx";" 3.913281e-52"
" 16";"  17";" 94.12";" 230.838";"prédateur";" 3.913281e-52"
" 16";"  17";" 94.12";" 230.838";"aldi";" 3.913281e-52"
" 26";"  42";" 61.90";" 229.441";"adopter";" 7.893552e-52"
" 19";"  24";" 79.17";" 224.636";"consigne";" 8.816696e-51"
" 59";" 182";" 32.42";" 222.007";"nature";" 3.300475e-50"
" 45";" 116";" 38.79";" 217.970";"mourir";" 2.507355e-49"
" 14";"  14";"100.00";" 216.340";"errant";" 5.685502e-49"
" 16";"  18";" 88.89";" 216.251";"xd";" 5.944963e-49"
" 21";"  30";" 70.00";" 214.805";"faim";" 1.229047e-48"
" 30";"  58";" 51.72";" 211.896";"race";" 5.298777e-48"
" 25";"  42";" 59.52";" 210.287";"covid";" 1.189294e-47"
" 15";"  17";" 88.24";" 201.021";"denner";" 1.250137e-45"
" 15";"  17";" 88.24";" 201.021";"habitat";" 1.250137e-45"
" 14";"  15";" 93.33";" 200.059";"empoisonner";" 2.027653e-45"
" 50";" 150";" 33.33";" 195.776";"gentil";" 1.744175e-44"
" 27";"  52";" 51.92";" 191.610";"malheureux";" 1.415779e-43"
" 16";"  20";" 80.00";" 191.472";"colis";" 1.517041e-43"
" 14";"  16";" 87.50";" 185.821";"dépendant";" 2.597723e-42"
" 44";" 127";" 34.65";" 182.010";"interdire";" 1.763928e-41"
" 24";"  44";" 54.55";" 181.178";"compagnie";" 2.680692e-41"
" 16";"  21";" 76.19";" 180.862";"stériliser";" 3.142417e-41"
" 22";"  38";" 57.89";" 178.821";"poubelle";" 8.765851e-41"
" 17";"  24";" 70.83";" 176.330";"alimentaire";" 3.067112e-40"
" 16";"  22";" 72.73";" 171.222";"macron";" 4.002417e-39"
" 33";"  81";" 40.74";" 170.731";"maladie";" 5.122790e-39"
" 13";"  15";" 86.67";" 170.655";"cygne";" 5.321134e-39"
" 11";"  11";"100.00";" 169.970";"carnivore";" 7.511781e-39"
" 12";"  13";" 92.31";" 169.324";"onde";" 1.039220e-38"
" 17";"  25";" 68.00";" 167.959";"canard";" 2.065270e-38"
" 14";"  18";" 77.78";" 162.112";"loup";" 3.909675e-37"
" 50";" 172";" 29.07";" 159.825";"acheter";" 1.235700e-36"
" 28";"  64";" 43.75";" 159.278";"café";" 1.626969e-36"
" 15";"  21";" 71.43";" 157.128";"domestique";" 4.799539e-36"
" 15";"  21";" 71.43";" 157.128";"reproduire";" 4.799539e-36"
" 31";"  78";" 39.74";" 155.074";"détruire";" 1.349278e-35"
" 10";"  10";"100.00";" 154.515";"tique";" 1.787595e-35"
" 10";"  10";"100.00";" 154.515";"céréale";" 1.787595e-35"
" 10";"  10";"100.00";" 154.515";"poulailler";" 1.787595e-35"
" 20";"  36";" 55.56";" 154.452";"emji_visage_avec_des_symboles_dans_la_bouche";" 1.844846e-35"
" 20";"  36";" 55.56";" 154.452";"chasse";" 1.844846e-35"
" 20";"  36";" 55.56";" 154.452";"abandonner";" 1.844846e-35"
" 21";"  40";" 52.50";" 151.084";"objet";" 1.004553e-34"
" 67";" 289";" 23.18";" 149.026";"pauvre";" 2.830626e-34"
" 63";" 268";" 23.51";" 143.415";"besoin";" 4.768813e-33"
"  9";"   9";"100.00";" 139.060";"tri";" 4.273388e-32"
"  9";"   9";"100.00";" 139.060";"organisme";" 4.273388e-32"
"  9";"   9";"100.00";" 139.060";"obèse";" 4.273388e-32"
" 10";"  11";" 90.91";" 138.658";"refuge";" 5.231618e-32"
" 10";"  11";" 90.91";" 138.658";"réguler";" 5.231618e-32"
" 10";"  11";" 90.91";" 138.658";"porteur";" 5.231618e-32"
" 13";"  18";" 72.22";" 137.963";"déchet";" 7.424842e-32"
" 14";"  21";" 66.67";" 135.063";"poulet";" 3.199019e-31"
" 25";"  60";" 41.67";" 133.251";"produit";" 7.965738e-31"
" 13";"  19";" 68.42";" 129.373";"stérilisation";" 5.619421e-30"
" 14";"  22";" 63.64";" 127.697";"ramasser";" 1.307421e-29"
" 18";"  35";" 51.43";" 126.152";"adapter";" 2.847593e-29"
" 10";"  12";" 83.33";" 125.455";"empaillé";" 4.045985e-29"
" 10";"  12";" 83.33";" 125.455";"empailler";" 4.045985e-29"
" 12";"  18";" 66.67";" 115.760";"abattre";" 5.363800e-27"
" 13";"  21";" 61.90";" 114.666";"supermarché";" 9.312480e-27"
" 10";"  13";" 76.92";" 114.294";"disparition";" 1.123801e-26"
" 22";"  55";" 40.00";" 110.961";"sauver";" 6.033604e-26"
"  9";"  11";" 81.82";" 110.532";"éthique";" 7.494488e-26"
" 12";"  19";" 63.16";" 108.451";"pathétique";" 2.141140e-25"
"  7";"   7";"100.00";" 108.153";"taxi";" 2.488208e-25"
"  7";"   7";"100.00";" 108.153";"rassasier";" 2.488208e-25"
"  7";"   7";"100.00";" 108.153";"perturbateur";" 2.488208e-25"
"  7";"   7";"100.00";" 108.153";"fouine";" 2.488208e-25"
"  7";"   7";"100.00";" 108.153";"déséquilibre";" 2.488208e-25"
"  7";"   7";"100.00";" 108.153";"chailly";" 2.488208e-25"
"  8";"   9";" 88.89";" 108.104";"éleveur";" 2.550855e-25"
"  8";"   9";" 88.89";" 108.104";"pesticide";" 2.550855e-25"
"  8";"   9";" 88.89";" 108.104";"gouttière";" 2.550855e-25"
"  8";"   9";" 88.89";" 108.104";"domestiquer";" 2.550855e-25"
"  8";"   9";" 88.89";" 108.104";"blaireau";" 2.550855e-25"
" 18";"  40";" 45.00";" 106.208";"fleur";" 6.640296e-25"
" 58";" 280";" 20.71";" 105.685";"malheureusement";" 8.643334e-25"
"  9";"  12";" 75.00";"  99.849";"chauffeur";" 1.644371e-23"
"  9";"  12";" 75.00";"  99.849";"insecte";" 1.644371e-23"
" 13";"  24";" 54.17";"  97.242";"efficace";" 6.135847e-23"
" 10";"  15";" 66.67";"  96.460";"champignon";" 9.104958e-23"
" 10";"  15";" 66.67";"  96.460";"enterrer";" 9.104958e-23"
"  8";"  10";" 80.00";"  95.715";"vacciner";" 1.327033e-22"
"  8";"  10";" 80.00";"  95.715";"castrer";" 1.327033e-22"
"  8";"  10";" 80.00";"  95.715";"sanglier";" 1.327033e-22"
"  8";"  10";" 80.00";"  95.715";"faillite";" 1.327033e-22"
"  8";"  10";" 80.00";"  95.715";"cruel";" 1.327033e-22"
" 31";" 109";" 28.44";"  95.678";"vivant";" 1.351528e-22"
"  7";"   8";" 87.50";"  92.894";"emji_symbole_d_avertissement";" 5.517958e-22"
"  7";"   8";" 87.50";"  92.894";"ignoble";" 5.517958e-22"
"  7";"   8";" 87.50";"  92.894";"grippe";" 5.517958e-22"
" 84";" 522";" 16.09";"  92.729";"donner";" 5.997536e-22"
"  6";"   6";"100.00";"  92.700";"végétal";" 6.084088e-22"
"  6";"   6";"100.00";"  92.700";"rongeur";" 6.084088e-22"
"  6";"   6";"100.00";"  92.700";"mortalité";" 6.084088e-22"
"  6";"   6";"100.00";"  92.700";"lé";" 6.084088e-22"
"  6";"   6";"100.00";"  92.700";"gpt";" 6.084088e-22"
"  6";"   6";"100.00";"  92.700";"gibier";" 6.084088e-22"
"  6";"   6";"100.00";"  92.700";"endocrinien";" 6.084088e-22"
"  6";"   6";"100.00";"  92.700";"biologiste";" 6.084088e-22"
" 14";"  29";" 48.28";"  90.486";"impact";" 1.863279e-21"
" 11";"  19";" 57.89";"  89.372";"attraper";" 3.270730e-21"
" 13";"  26";" 50.00";"  87.884";"carton";" 6.940487e-21"
" 23";"  71";" 32.39";"  86.238";"arbre";" 1.595147e-20"
" 12";"  23";" 52.17";"  85.624";"sucre";" 2.175715e-20"
"  8";"  11";" 72.73";"  85.590";"poussin";" 2.214271e-20"
"  8";"  11";" 72.73";"  85.590";"transporter";" 2.214271e-20"
"  8";"  11";" 72.73";"  85.590";"alimentation";" 2.214271e-20"
" 18";"  47";" 38.30";"  85.529";"vide";" 2.283854e-20"
" 31";" 120";" 25.83";"  82.224";"soir";" 1.214872e-19"
"  7";"   9";" 77.78";"  81.040";"instinct";" 2.212220e-19"
"  7";"   9";" 77.78";"  81.040";"caresser";" 2.212220e-19"
"  7";"   9";" 77.78";"  81.040";"parmis";" 2.212220e-19"
" 13";"  28";" 46.43";"  79.882";"attaquer";" 3.975393e-19"
" 13";"  28";" 46.43";"  79.882";"récupérer";" 3.975393e-19"
" 14";"  32";" 43.75";"  79.582";"transport";" 4.627055e-19"
" 27";"  98";" 27.55";"  79.296";"occuper";" 5.345840e-19"
"  6";"   7";" 85.71";"  77.754";"massacre";" 1.167079e-18"
"  6";"   7";" 85.71";"  77.754";"affectueux";" 1.167079e-18"
"  5";"   5";"100.00";"  77.249";"ukrainien";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"saisonnier";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"quarantaine";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"pen";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"narcisse";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"malthusiens";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"lyme";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"jeannot";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"infection";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"express";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"efficacité";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"destiner";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"chips";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"canidé";" 1.507379e-18"
"  5";"   5";"100.00";"  77.249";"biche";" 1.507379e-18"
"  8";"  12";" 66.67";"  77.163";"brigitte";" 1.574104e-18"
"  8";"  12";" 66.67";"  77.163";"aliment";" 1.574104e-18"
" 12";"  25";" 48.00";"  76.981";"écologique";" 1.725848e-18"
"  9";"  15";" 60.00";"  76.400";"territoire";" 2.316208e-18"
" 16";"  42";" 38.10";"  75.463";"forêt";" 3.723477e-18"
" 34";" 148";" 22.97";"  74.214";"cause";" 7.007672e-18"
" 14";"  34";" 41.18";"  73.400";"survivre";" 1.058538e-17"
" 12";"  26";" 46.15";"  73.166";"oeuf";" 1.192042e-17"
" 19";"  58";" 32.76";"  72.391";"campagne";" 1.765409e-17"
" 10";"  19";" 52.63";"  72.138";"moin";" 2.006311e-17"
"  7";"  10";" 70.00";"  71.569";"lamentable";" 2.676646e-17"
"  7";"  10";" 70.00";"  71.569";"félin";" 2.676646e-17"
"  7";"  10";" 70.00";"  71.569";"combler";" 2.676646e-17"
"  7";"  10";" 70.00";"  71.569";"cauchemar";" 2.676646e-17"
"  7";"  10";" 70.00";"  71.569";"abeille";" 2.676646e-17"
"  9";"  16";" 56.25";"  70.554";"cuire";" 4.478236e-17"
"  6";"   8";" 75.00";"  66.560";"glauque";" 3.393570e-16"
"  6";"   8";" 75.00";"  66.560";"crotte";" 3.393570e-16"
"  6";"   8";" 75.00";"  66.560";"parasite";" 3.393570e-16"
"  6";"   8";" 75.00";"  66.560";"emballage";" 3.393570e-16"
"  6";"   8";" 75.00";"  66.560";"dispo";" 3.393570e-16"
"  6";"   8";" 75.00";"  66.560";"contaminer";" 3.393570e-16"
"  6";"   8";" 75.00";"  66.560";"burger";" 3.393570e-16"
"  8";"  14";" 57.14";"  63.949";"fondre";" 1.276942e-15"
"  7";"  11";" 63.64";"  63.833";"rat";" 1.354402e-15"
"  7";"  11";" 63.64";"  63.833";"puce";" 1.354402e-15"
"  7";"  11";" 63.64";"  63.833";"envahir";" 1.354402e-15"
" 10";"  21";" 47.62";"  63.489";"pot";" 1.612953e-15"
" 10";"  21";" 47.62";"  63.489";"patte";" 1.612953e-15"
"  5";"   6";" 83.33";"  62.719";"russe";" 2.383822e-15"
"  5";"   6";" 83.33";"  62.719";"vegan";" 2.383822e-15"
"  5";"   6";" 83.33";"  62.719";"saleté";" 2.383822e-15"
"  5";"   6";" 83.33";"  62.719";"fiente";" 2.383822e-15"
"  5";"   6";" 83.33";"  62.719";"ecolos";" 2.383822e-15"
"  5";"   6";" 83.33";"  62.719";"centenaire";" 2.383822e-15"
"  5";"   6";" 83.33";"  62.719";"araignée";" 2.383822e-15"
"  4";"   4";"100.00";"  61.797";"écureuil";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"lion";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"fnsea";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"emji_poule";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"déshydrater";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"tupp";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"tapis";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"surpopulation";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"secu";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"sad";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"proie";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"nutriment";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"nourir";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"hhhhh";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"gluten";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"estomac";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"endémique";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"croustillant";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"contaminant";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"congelé";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"bestiole";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"bescherelle";" 3.806587e-15"
"  4";"   4";"100.00";"  61.797";"achete";" 3.806587e-15"
"  8";"  15";" 53.33";"  58.676";"thé";" 1.858955e-14"
"  6";"   9";" 66.67";"  57.868";"tueur";" 2.802553e-14"
"  6";"   9";" 66.67";"  57.868";"poison";" 2.802553e-14"
