"";"X";"V1"
"1";1;7
"2";2;6
"3";3;6
"4";4;7
"5";5;4
"6";6;9
"7";7;7
"8";8;7
"9";9;3
"10";10;9
"11";11;7
"12";12;4
"13";13;4
"14";14;5
"15";15;7
"16";16;7
"17";17;9
"18";18;9
"19";19;5
"20";20;4
"21";21;5
"22";22;4
"23";23;5
"24";24;0
"25";25;7
"26";26;9
"27";27;5
"28";28;6
"29";29;5
"30";30;0
"31";31;4
"32";32;0
"33";33;9
"34";34;7
"35";35;7
"36";36;7
"37";37;4
"38";38;9
"39";39;9
"40";40;7
"41";41;7
"42";42;9
"43";43;7
"44";44;7
"45";45;7
"46";46;4
"47";47;7
"48";48;7
"49";49;6
"50";50;5
"51";51;7
"52";52;7
"53";53;7
"54";54;7
"55";55;9
"56";56;4
"57";57;7
"58";58;7
"59";59;9
"60";60;7
"61";61;4
"62";62;9
"63";63;9
"64";64;4
"65";65;5
"66";66;4
"67";67;1
"68";68;7
"69";69;9
"70";70;5
"71";71;9
"72";72;0
"73";73;7
"74";74;6
"75";75;7
"76";76;1
"77";77;4
"78";78;6
"79";79;4
"80";80;9
"81";81;9
"82";82;0
"83";83;4
"84";84;5
"85";85;5
"86";86;5
"87";87;9
"88";88;9
"89";89;9
"90";90;9
"91";91;5
"92";92;9
"93";93;7
"94";94;4
"95";95;6
"96";96;6
"97";97;6
"98";98;4
"99";99;6
"100";100;9
"101";101;7
"102";102;9
"103";103;7
"104";104;4
"105";105;9
"106";106;4
"107";107;7
"108";108;7
"109";109;7
"110";110;7
"111";111;7
"112";112;7
"113";113;9
"114";114;7
"115";115;7
"116";116;4
"117";117;7
"118";118;4
"119";119;7
"120";120;6
"121";121;7
"122";122;9
"123";123;4
"124";124;5
"125";125;4
"126";126;5
"127";127;9
"128";128;9
"129";129;7
"130";130;7
"131";131;0
"132";132;7
"133";133;7
"134";134;7
"135";135;7
"136";136;3
"137";137;3
"138";138;0
"139";139;5
"140";140;0
"141";141;4
"142";142;7
"143";143;7
"144";144;4
"145";145;7
"146";146;7
"147";147;7
"148";148;7
"149";149;6
"150";150;9
"151";151;0
"152";152;7
"153";153;7
"154";154;7
"155";155;5
"156";156;6
"157";157;5
"158";158;9
"159";159;6
"160";160;4
"161";161;1
"162";162;6
"163";163;6
"164";164;7
"165";165;7
"166";166;6
"167";167;7
"168";168;0
"169";169;7
"170";170;5
"171";171;7
"172";172;5
"173";173;5
"174";174;6
"175";175;9
"176";176;6
"177";177;9
"178";178;5
"179";179;4
"180";180;9
"181";181;9
"182";182;6
