"";"";"";"";"*postDate_4-7-2025";""
"43";"*commentDate_31-3-2025";"-0.346846903967755";"-0.263252368163525";"0.841566993147403";"103"
"44";"*a_0804";"-1.49517123893426";"-0.0958549773267074";"0.840444529686453";"105"
"45";"*postLikes_115000";"-1.49517123893426";"-0.0958549773267074";"0.840444529686453";"106"
"46";"*postComments_973";"-1.49517123893426";"-0.0958549773267074";"0.840444529686453";"107"
"47";"*postDate_23-2-2025";"-1.49517123893426";"-0.0958549773267074";"0.840444529686453";"108"
"48";"*postReposts_14";"0.0491823696703873";"-0.468745742387115";"0.840199027380995";"109"
"49";"*postReposts_1";"-0.518080554179964";"0.00107754023995619";"0.839998148557757";"110"
"50";"*a_0944";"0.0762424613743725";"-0.439988953103283";"0.837657683491958";"111"
"51";"*postLikes_26900";"0.0762424613743725";"-0.439988953103283";"0.837657683491958";"112"
"52";"*postComments_295";"0.0762424613743725";"-0.439988953103283";"0.837657683491958";"113"
"53";"*postReposts_597";"0.0762424613743725";"-0.439988953103283";"0.837657683491958";"114"
"54";"*postDate_5-10-2025";"0.0762424613743725";"-0.439988953103283";"0.837657683491958";"115"
"55";"*a_0945";"0.208534132788709";"-0.351585317163411";"0.837510060234386";"116"
"56";"*postLikes_19300";"0.208534132788709";"-0.351585317163411";"0.837510060234386";"117"
"57";"*postComments_316";"0.208534132788709";"-0.351585317163411";"0.837510060234386";"118"
"58";"*postReposts_381";"0.208534132788709";"-0.351585317163411";"0.837510060234386";"119"
"59";"*postDate_6-10-2025";"0.208534132788709";"-0.351585317163411";"0.837510060234386";"120"
"60";"*commentDate_15-4-2023";"0.8472620923197";"-0.398948105614677";"0.836177500640756";"121"
"61";"*a_0884";"-0.434691745829131";"0.0961622465903038";"0.835985107594465";"123"
"62";"*postLikes_30600";"-0.434691745829131";"0.0961622465903038";"0.835985107594465";"124"
"63";"*postComments_569";"-0.434691745829131";"0.0961622465903038";"0.835985107594465";"125"
"64";"*postReposts_266";"-0.434691745829131";"0.0961622465903038";"0.835985107594465";"126"
"65";"*postDate_2-7-2025";"-0.434691745829131";"0.0961622465903038";"0.835985107594465";"127"
"66";"*postLikes_12400";"0.0372938098108523";"-0.415854961027358";"0.834869374232473";"132"
"67";"*a_0946";"0.311540362030361";"-0.670001262996321";"0.834123650006657";"134"
"68";"*postDate_8-10-2025";"0.311540362030361";"-0.670001262996321";"0.834123650006657";"135"
"69";"*a_0841";"0.0721011335894386";"-0.590556688984854";"0.833666003277532";"136"
"70";"*postDate_27-4-2025";"0.0721011335894386";"-0.590556688984854";"0.833666003277532";"137"
"71";"*postLikes_6300";"0.24862518585826";"-0.289713387171438";"0.83284800364117";"138"
"72";"*postLikes_898";"0.612900440321328";"2.90410877661043";"0.831507397190091";"141"
"73";"*a_0494";"0.518952111533963";"-0.384596467324518";"0.831455458382917";"143"
"74";"*postDate_26-9-2023";"0.518952111533963";"-0.384596467324518";"0.831455458382917";"144"
"75";"*commentDate_2-4-2025";"-0.346135919104439";"-0.214789620170264";"0.830021508385424";"145"
"76";"*postLikes_3200";"-0.0382433068281107";"-0.35403941885804";"0.829500657248696";"147"
"77";"*commentDate_30-9-2025";"0.246883338086617";"-0.379629470869031";"0.829487343357279";"148"
"78";"*a_0948";"0.157279087037979";"-0.0854963330521973";"0.828506211974442";"150"
"79";"*postLikes_33200";"0.157279087037979";"-0.0854963330521973";"0.828506211974442";"151"
"80";"*postComments_266";"0.157279087037979";"-0.0854963330521973";"0.828506211974442";"152"
"81";"*postReposts_591";"0.157279087037979";"-0.0854963330521973";"0.828506211974442";"153"
"82";"*postDate_12-10-2025";"0.157279087037979";"-0.0854963330521973";"0.828506211974442";"154"
"83";"*a_0805";"0.158530569367925";"0.405785156119847";"0.828137665903257";"155"
"84";"*postLikes_128700";"0.158530569367925";"0.405785156119847";"0.828137665903257";"156"
"85";"*postDate_24-2-2025";"0.158530569367925";"0.405785156119847";"0.828137665903257";"157"
"86";"*a_0843";"0.24691320882105";"-0.289438045372223";"0.827514839136669";"159"
"87";"*postComments_460";"0.24691320882105";"-0.289438045372223";"0.827514839136669";"160"
"88";"*postDate_30-4-2025";"0.24691320882105";"-0.289438045372223";"0.827514839136669";"161"
"89";"-*_vanupied_";"0.986648445772567";"-0.537890908481388";"0.827196622501168";"162"
"90";"*commentDate_14-7-2025";"0.373670036840216";"2.78128392807109";"0.827191648080199";"163"
"91";"*commentDate_13-7-2025";"0.102990771379655";"2.71438251704927";"0.827191648080199";"164"
"92";"*a_0861";"0.383794087128225";"-0.380431682031634";"0.826055578114836";"165"
"93";"*commentDate_11-7-2025";"0.41391427843897";"2.2501309983768";"0.826047823870384";"166"
"94";"*commentDate_4-4-2023";"0.93186742843176";"-0.843480844684557";"0.825963112407416";"167"
"95";"-*ll_i_nexs_ll";"1.01555994997279";"-0.70867455459895";"0.825235969106984";"168"
"96";"*postReposts_22";"-0.924754351789056";"0.443848929350432";"0.825111901195763";"169"
"97";"*a_0900";"0.116241766219066";"-0.321977280437716";"0.824841526785461";"170"
"98";"*postComments_148";"0.116241766219066";"-0.321977280437716";"0.824841526785461";"171"
"99";"*postReposts_85";"0.116241766219066";"-0.321977280437716";"0.824841526785461";"172"
"100";"*postDate_29-7-2025";"0.116241766219066";"-0.321977280437716";"0.824841526785461";"173"
"101";"*postComments_249";"0.33799997555944";"0.785203708358877";"0.824187244121571";"175"
"102";"*postDate_27-1-2025";"0.33799997555944";"0.785203708358877";"0.824187244121571";"176"
"103";"-*al3x_lan";"1.19191324974212";"-0.656989349948722";"0.822818546822668";"181"
"104";"*a_0967";"0.458332519936559";"-0.352220208185114";"0.822750953220093";"182"
"105";"*postReposts_45";"0.458332519936559";"-0.352220208185114";"0.822750953220093";"183"
"106";"*postDate_13-11-2025";"0.458332519936559";"-0.352220208185114";"0.822750953220093";"184"
"107";"*commentDate_15-3-2025";"0.0110998613371456";"-0.352917976320632";"0.82252856734149";"186"
"108";"*postReposts_41";"0.15284429618686";"0.317491053658624";"0.822330029422237";"187"
"109";"*postDate_28-5-2025";"0.0475999547208386";"-0.334614002151299";"0.822302084880912";"188"
"110";"*postReposts_38";"0.263794268309351";"-0.336201780542895";"0.821405664961043";"189"
"111";"*postLikes_27300";"-0.205447922337185";"0.87401789593632";"0.821332365405004";"191"
"112";"*postComments_317";"-0.205447922337185";"0.87401789593632";"0.821332365405004";"192"
"113";"*commentDate_12-7-2025";"0.644449419251344";"2.50072248049902";"0.820821463110213";"194"
"114";"*a_0960";"-0.023798913890165";"0.661324535093321";"0.820596004795129";"195"
"115";"*postLikes_39500";"-0.023798913890165";"0.661324535093321";"0.820596004795129";"196"
"116";"*postComments_745";"-0.023798913890165";"0.661324535093321";"0.820596004795129";"197"
"117";"*postReposts_662";"-0.023798913890165";"0.661324535093321";"0.820596004795129";"198"
"118";"*postDate_2-11-2025";"-0.023798913890165";"0.661324535093321";"0.820596004795129";"199"
"119";"*postReposts_21";"0.160483237187822";"-0.552970484875327";"0.820032432160669";"200"
"120";"-*chetelatdelphine";"-0.247410726488763";"0.550578671978961";"0.819983419483477";"201"
"121";"*a_0813";"0.489008158913425";"-0.605124752766748";"0.819801999424617";"202"
"122";"*postComments_127";"0.489008158913425";"-0.605124752766748";"0.819801999424617";"203"
"123";"*postDate_8-3-2025";"0.489008158913425";"-0.605124752766748";"0.819801999424617";"204"
"124";"*postLikes_12600";"-0.00199886164322533";"0.522228913857161";"0.819605948715848";"205"
"125";"*commentDate_5-4-2023";"-0.251587491148052";"0.250447703692901";"0.819335866918544";"206"
"126";"*postLikes_5700";"0.226987233633231";"-0.154027265307091";"0.818984438707752";"207"
"127";"-*un_vent_de_couleur";"0.272246652776963";"-0.457369629161748";"0.818590435305727";"208"
"128";"*postLikes_21700";"-1.64631285121309";"-0.17984620471734";"0.818357222746192";"215"
"129";"*postComments_300";"-1.64631285121309";"-0.17984620471734";"0.818357222746192";"216"
"130";"*postReposts_28";"-1.64631285121309";"-0.17984620471734";"0.818357222746192";"217"
"131";"*postDate_20-4-2025";"-1.64631285121309";"-0.17984620471734";"0.818357222746192";"218"
"132";"-*_22972";"1.0997282540637";"-0.723997652187874";"0.818021888250298";"220"
"133";"-*dylan_legal";"1.0997282540637";"-0.723997652187874";"0.818021888250298";"221"
"134";"*postComments_67";"-0.222680048774267";"-0.178889958201852";"0.817509083971019";"227"
"135";"*commentDate_29-9-2025";"0.299303373214019";"0.157798804976788";"0.817253340210626";"228"
"136";"-*harimaronnier";"1.19191324974212";"-0.656989349948722";"0.817113471197504";"230"
"137";"*postComments_52";"0.315287456267907";"1.56828600857017";"0.81705524121087";"231"
"138";"-*davideodit";"0.537459453112801";"-0.960705845593345";"0.816944487191066";"232"
"139";"*postComments_78";"0.161981299981274";"-0.299485620377542";"0.816936586640115";"233"
"140";"*postComments_155";"0.322223627474889";"0.0279619719110364";"0.816853923468134";"234"
"141";"*a_0564";"-2.20482065144287";"0.0213553556021705";"0.816551069015037";"235"
"142";"*a_0869";"0.291233270700895";"-0.524168902522599";"0.81649488731939";"237"
"143";"*postComments_255";"0.291233270700895";"-0.524168902522599";"0.81649488731939";"238"
"144";"*postDate_9-6-2025";"0.291233270700895";"-0.524168902522599";"0.81649488731939";"239"
"145";"*commentDate_18-7-2025";"0.392576190171438";"2.00501127882219";"0.816269136391308";"240"
"146";"-*guakamoldakulu";"0.771261572768357";"-0.44414254379819";"0.816099713465372";"241"
"147";"*postReposts_3";"0.0593173943877456";"0.190441533780351";"0.815961307517241";"243"
"148";"*commentLikes_0";"-0.273676500837255";"0.260653689755488";"0.815805344789221";"244"
"149";"*a_0423";"-2.04911098628623";"0.307225028403771";"0.815649235754701";"245"
"150";"*postDate_17-5-2023";"-2.04911098628623";"0.307225028403771";"0.815649235754701";"246"
"151";"*postLikes_8500";"0.333201577478172";"-0.319621467347406";"0.815586909186093";"247"
"152";"*postComments_150";"0.466576192289734";"-0.126580599654965";"0.815531897942439";"248"
"153";"*postComments_182";"0.168514201729741";"0.659664019527061";"0.814884784297003";"249"
"154";"*commentDate_27-3-2025";"0.261807749947347";"-0.121416931786846";"0.814865618145624";"250"
"155";"-*natachapmb";"1.03827159027808";"-0.768669853680643";"0.814825383858376";"251"
"156";"*a_0978";"0.531907561068228";"-0.187977859548251";"0.814758521788296";"252"
"157";"*postDate_28-11-2025";"0.531907561068228";"-0.187977859548251";"0.814758521788296";"253"
"158";"*a_0469";"0.384772792428911";"1.16395574516315";"0.814507752448872";"257"
"159";"*postDate_14-8-2023";"0.384772792428911";"1.16395574516315";"0.814507752448872";"258"
"160";"*commentDate_13-12-2024";"-1.59079978167182";"-0.0603565866166685";"0.814468396000619";"259"
"161";"*postComments_142";"-1.87979730642618";"0.390148796094168";"0.814366127757761";"260"
"162";"*commentDate_12-4-2023";"0.36222964516313";"0.0233824394187572";"0.814285659183267";"261"
"163";"*postDate_7-3-2025";"0.758977388391253";"0.493224157325457";"0.814145643863646";"264"
"164";"*postLikes_5100";"0.194515240882615";"-0.381781975497656";"0.814109213545375";"265"
"165";"*postLikes_26700";"0.306742896149247";"0.28881377830867";"0.814062980691665";"266"
"166";"*a_0626";"-1.88084774242215";"0.247981374065847";"0.814004311785534";"267"
"167";"*postLikes_23200";"-1.88084774242215";"0.247981374065847";"0.814004311785534";"268"
"168";"*postComments_278";"-1.88084774242215";"0.247981374065847";"0.814004311785534";"269"
"169";"*postDate_4-5-2024";"-1.88084774242215";"0.247981374065847";"0.814004311785534";"270"
"170";"*commentDate_6-8-2022";"0.336930042364916";"-1.22471653932922";"0.814003726559538";"271"
"171";"-*kayadexe";"0.818045665542811";"-1.28675025280938";"0.814003726559538";"272"
"172";"*a_0928";"-2.71492098604947";"0.227299386640175";"0.813537740359965";"280"
"173";"*a_0949";"0.3367362743011";"0.315021259027618";"0.813428010485654";"282"
"174";"*postComments_488";"0.3367362743011";"0.315021259027618";"0.813428010485654";"283"
"175";"*postReposts_357";"0.3367362743011";"0.315021259027618";"0.813428010485654";"284"
"176";"*postDate_13-10-2025";"0.3367362743011";"0.315021259027618";"0.813428010485654";"285"
"177";"*a_0912";"-0.19042606565486";"-0.171943185903632";"0.813266049191171";"286"
"178";"*postLikes_33400";"-0.19042606565486";"-0.171943185903632";"0.813266049191171";"287"
"179";"*postComments_216";"-0.19042606565486";"-0.171943185903632";"0.813266049191171";"288"
"180";"*postReposts_283";"-0.19042606565486";"-0.171943185903632";"0.813266049191171";"289"
"181";"*postDate_17-8-2025";"-0.19042606565486";"-0.171943185903632";"0.813266049191171";"290"
"182";"*postLikes_3400";"-1.4024740597682";"0.207962008240856";"0.813231667163887";"291"
"183";"*postLikes_2000";"-1.38869690889728";"-0.0701677140751889";"0.813195383152115";"292"
"184";"*commentDate_29-7-2025";"0.536728930009295";"1.2781479867222";"0.813159099140343";"293"
"185";"*commentDate_24-12-2024";"-0.782926647504341";"-0.260302774464885";"0.813059025494972";"295"
"186";"*commentDate_16-3-2025";"-0.185082555489062";"-0.213434895350906";"0.812901892314959";"296"
"187";"*a_0802";"0.475180740150617";"-0.660276054725411";"0.812847905216798";"297"
"188";"*postDate_19-2-2025";"0.475180740150617";"-0.660276054725411";"0.812847905216798";"298"
"189";"-*lor_643";"0.796899172072472";"-0.627318508245998";"0.812660925510972";"300"
"190";"-*_floflorever_";"0.986679612682752";"-0.724456394129686";"0.812543148779212";"301"
"191";"*commentDate_17-5-2023";"-1.97787510710126";"0.352090801950042";"0.812498525296992";"303"
"192";"*a_0743";"0.289315084980511";"-0.42178694438325";"0.812492965650027";"304"
"193";"*postComments_115";"0.289315084980511";"-0.42178694438325";"0.812492965650027";"305"
"194";"*postDate_13-11-2024";"0.289315084980511";"-0.42178694438325";"0.812492965650027";"306"
"195";"*commentDate_2-9-2025";"-1.00572456790145";"-0.210978124061457";"0.812439124858365";"307"
"196";"*commentDate_15-7-2025";"0.283094820535014";"1.86934864650966";"0.812389965874674";"308"
"197";"*commentDate_12-12-2024";"-1.56255357899124";"0.0824862321770904";"0.812367727286814";"309"
"198";"*commentDate_6-4-2023";"0.862972897799688";"-0.523367566942424";"0.812181186500486";"311"
"199";"*a_0976";"0.563169698094225";"-0.589946644576311";"0.812140220680743";"313"
"200";"*postDate_24-11-2025";"0.563169698094225";"-0.589946644576311";"0.812140220680743";"314"
"201";"*commentDate_30-4-2025";"0.235228878951073";"-0.0126584429663048";"0.811993621568664";"316"
"202";"*postDate_13-8-2021";"0.109992140832736";"0.934405021602105";"0.811992304810172";"317"
"203";"-*davnic83";"1.3710306551721";"5.04871661708533";"0.8119879156152";"318"
"204";"-*sylviesm_25_01";"1.53832431250574";"4.97298076736625";"0.8119879156152";"319"
"205";"*commentDate_21-1-2024";"-2.07159905374676";"-0.0133583525365541";"0.811936415727523";"320"
"206";"*postLikes_195100";"-0.0374367007044253";"0.3597420158762";"0.81191783480214";"322"
"207";"*postComments_880";"-0.0374367007044253";"0.3597420158762";"0.81191783480214";"323"
"208";"*postDate_17-9-2025";"-0.0374367007044253";"0.3597420158762";"0.81191783480214";"324"
"209";"*commentDate_25-9-2025";"-1.14180895856807";"0.766040797315127";"0.811789962921943";"325"
"210";"*commentDate_26-3-2025";"0.220264946587152";"0.0650346612484119";"0.811775624885033";"326"
"211";"*a_0645";"0.503362598554374";"-0.355208408066342";"0.811543290164492";"327"
"212";"*postComments_117";"0.503362598554374";"-0.355208408066342";"0.811543290164492";"328"
"213";"*postDate_5-6-2024";"0.503362598554374";"-0.355208408066342";"0.811543290164492";"329"
"214";"*postLikes_41500";"0.219212385671508";"0.970836585499575";"0.811496179471788";"331"
"215";"-*jannseragondin";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"332"
"216";"-*fredericlossignol";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"333"
"217";"-*lnaape";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"334"
"218";"-*nyappy1995";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"335"
"219";"-*tomslite";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"336"
"220";"-*underscore_car";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"337"
"221";"-*intouchable_mkh";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"338"
"222";"-*j_vk_gva";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"339"
"223";"-*sancto_enzo";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"340"
"224";"-*kdmm766";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"341"
"225";"-*lvk1812";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"342"
"226";"-*vkpratali";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"343"
"227";"-*dr_n_yhh";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"344"
"228";"-*iam_georget_k";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"345"
"229";"-*cyrilhaubourdin";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"346"
"230";"-*_williamstramgram";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"347"
"231";"-*gg_aiacciu";"1.19191324974212";"-0.656989349948722";"0.811408688185338";"348"
"232";"*postLikes_35000";"-0.938467854298544";"0.765088113433666";"0.811339192598274";"352"
"233";"*postComments_360";"-0.938467854298544";"0.765088113433666";"0.811339192598274";"353"
"234";"*postReposts_98";"-0.938467854298544";"0.765088113433666";"0.811339192598274";"354"
"235";"*postDate_19-5-2025";"-0.938467854298544";"0.765088113433666";"0.811339192598274";"355"
"236";"-*sophie_henchoz_395";"0.853275145150824";"-1.49364390680573";"0.811302030747508";"356"
"237";"-*marion_1281150";"0.853275145150824";"-1.49364390680573";"0.811302030747508";"357"
"238";"-*miaoumvg29";"0.853275145150824";"-1.49364390680573";"0.811302030747508";"358"
"239";"-*le_quilleur_catalan";"0.782194723913581";"-1.05781561699747";"0.811289448388587";"359"
"240";"-*ninou_mrnd";"0.214766695976417";"-0.587060834724755";"0.811200055117648";"360"
"241";"-*ketzalsq";"0.214766695976417";"-0.587060834724755";"0.811200055117648";"361"
"242";"-*patriciajarry767";"0.360199367579103";"-0.788042543108043";"0.811182059418261";"362"
"243";"*commentDate_18-3-2025";"0.312025827046221";"1.33887183614658";"0.811149871988464";"363"
"244";"*a_0998";"0.148897297351588";"-0.12776723704657";"0.811135241338556";"364"
"245";"*postComments_94";"0.148897297351588";"-0.12776723704657";"0.811135241338556";"365"
"246";"*postReposts_68";"0.148897297351588";"-0.12776723704657";"0.811135241338556";"366"
"247";"*postDate_28-12-2025";"0.148897297351588";"-0.12776723704657";"0.811135241338556";"367"
"248";"*commentDate_1-9-2025";"-1.37799369595437";"-0.0678683869075885";"0.810954113892693";"368"
"249";"*a_0528";"0.0515931532670489";"0.725179133283407";"0.810748699567984";"369"
"250";"*postLikes_28200";"0.0515931532670489";"0.725179133283407";"0.810748699567984";"370"
"251";"*postComments_302";"0.0515931532670489";"0.725179133283407";"0.810748699567984";"371"
"252";"*postDate_22-11-2023";"0.0515931532670489";"0.725179133283407";"0.810748699567984";"372"
"253";"*commentDate_11-2-2025";"-0.0810202793124655";"-0.148289096169835";"0.810648772229111";"373"
"254";"*commentDate_19-3-2025";"0.290240146318824";"1.07519539655781";"0.810485347869638";"374"
"255";"*postComments_223";"0.180204212991444";"-0.0587240785490534";"0.810457403328313";"375"
"256";"*postLikes_5900";"-1.64989273390353";"-0.0214361072517785";"0.81040063640667";"376"
"257";"*commentDate_26-7-2025";"-0.156980686271081";"1.07405573809181";"0.810330116674113";"377"
"258";"*commentDate_20-4-2022";"-2.82410644774762";"0.336742613883767";"0.810255939279079";"378"
"259";"-*sonedijar";"1.53935275314187";"5.78900074366102";"0.810222581397288";"384"
"260";"*commentDate_1-5-2025";"0.309586220723158";"-0.389088485321601";"0.810177226382573";"385"
"261";"-*geekozor";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"386"
"262";"-*marylene5748";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"387"
"263";"-*lise_love38";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"388"
"264";"-*stephanielt";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"389"
"265";"-*somi_traveler";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"390"
"266";"-*christinegzrcia";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"391"
"267";"-*sandrine_martinez_ece";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"392"
"268";"-*sylviejaquier";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"393"
"269";"-*patrick_merieux";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"394"
"270";"-*annie_lemaire2";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"395"
"271";"-*sylvivie06490";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"396"
"272";"-*noemie_perrette";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"397"
"273";"-*letombemartine";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"398"
"274";"-*christel_gayol";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"399"
"275";"-*anisafkir";"0.0426928375185549";"-0.452070825918179";"0.810149281841249";"400"
"276";"-*hasbuli42";"0.647953178119867";"-0.418385008891888";"0.810130261996368";"401"
"277";"*a_0858";"0.473510798185515";"-0.664800974290132";"0.810125433881899";"402"
"278";"*postDate_25-5-2025";"0.473510798185515";"-0.664800974290132";"0.810125433881899";"403"
"279";"*postReposts_11";"-1.74369418905741";"0.268358336082393";"0.810123092977913";"404"
"280";"*a_0911";"0.215184313263633";"-0.397963725939239";"0.810090905548115";"406"
"281";"*postDate_15-8-2025";"0.215184313263633";"-0.397963725939239";"0.810090905548115";"407"
"282";"-*gotu88";"0.787140157455451";"-0.721975310360716";"0.810090466628618";"408"
"283";"*commentDate_17-8-2022";"-2.467348405629";"0.210646757226398";"0.810061059022303";"409"
"284";"*a_0262";"-2.19276794190854";"0.271815322915354";"0.809979858915313";"410"
"285";"*postDate_17-8-2022";"-2.19276794190854";"0.271815322915354";"0.809979858915313";"411"
"286";"*postComments_54";"-2.20503074780243";"0.163732334451135";"0.809979858915313";"412"
"287";"*a_0474";"0.45293739440658";"-0.447431048111903";"0.809935089126594";"413"
"288";"*postDate_25-8-2023";"0.45293739440658";"-0.447431048111903";"0.809935089126594";"414"
"289";"-*marinsalnc";"0.811952681837102";"-0.688365400351148";"0.809920312170187";"415"
"290";"-*_____a____f________";"1.00754325838528";"-0.791005954427027";"0.809920312170187";"416"
"291";"-*dali_h_london";"0.70045931635801";"-1.304090299093";"0.809738160578831";"418"
"292";"*commentDate_25-12-2024";"-0.722262444631386";"-0.0390688658663412";"0.809683149335177";"419"
"293";"*postLikes_15200";"0.224308693977431";"0.100869450289472";"0.809593317144741";"420"
"294";"-*bruma1984";"0.821197883193156";"-0.726894856757486";"0.80950275342181";"421"
"295";"*commentLikes_1";"-0.412292857054968";"0.318940067601216";"0.809474662573986";"422"
"296";"*a_0120";"0.441858130905978";"-0.559577513075451";"0.80942623512279";"423"
"297";"*postComments_75";"0.441858130905978";"-0.559577513075451";"0.80942623512279";"424"
"298";"*postDate_22-12-2021";"0.441858130905978";"-0.559577513075451";"0.80942623512279";"425"
"299";"*postComments_57";"-2.12362830319659";"0.264425108887787";"0.809395071838486";"426"
"300";"*a_0562";"-2.27886258583747";"0.234548562288257";"0.809383074705562";"427"
"301";"*postComments_89";"-2.27886258583747";"0.234548562288257";"0.809383074705562";"428"
"302";"*postDate_17-1-2024";"-2.27886258583747";"0.234548562288257";"0.809383074705562";"429"
"303";"*a_0897";"-0.722550383771574";"-0.157666412040621";"0.80931489587699";"430"
"304";"*postLikes_48900";"-0.722550383771574";"-0.157666412040621";"0.80931489587699";"431"
"305";"*postComments_618";"-0.722550383771574";"-0.157666412040621";"0.80931489587699";"432"
"306";"*postReposts_307";"-0.722550383771574";"-0.157666412040621";"0.80931489587699";"433"
