"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"9";"***";"";""
"**";"classe";"1";"**";"";""
"****";"2701";"44426";"6.08";"****";""
"100";"6397";"1.56";"-266.971";"emji_visage_riant_aux_larmes";"5.189196e-60"
" 20";"2370";"0.84";"-120.197";"emji_visage_souriant_avec_yeux_en_forme_de_coeur";"5.729073e-28"
" 57";"2511";"2.27";" -67.649";"emji_coeur_rouge";"1.953199e-16"
" 43";"1697";"2.53";" -38.851";"époque";"4.574597e-10"
" 20";"1144";"1.75";" -38.582";"emji_applaudissements";"5.248752e-10"
" 14";" 989";"1.42";" -38.537";"emji_se_rouler_par_terre_de_rire";"5.371581e-10"
" 24";"1167";"2.06";" -33.973";"femme";"5.588603e-09"
"  5";" 660";"0.76";" -33.234";"emji_mains_levées";"8.171856e-09"
" 19";"1013";"1.88";" -32.088";"souvenir";"1.473705e-08"
"  7";" 693";"1.01";" -31.687";"emji_feu";"1.811763e-08"
"  6";" 662";"0.91";" -31.498";"français";"1.996037e-08"
" 22";"1051";"2.09";" -29.960";"enfant";"4.410217e-08"
"  0";" 423";"0.00";" -27.645";"accent";"1.457150e-07"
"  8";" 575";"1.39";" -22.425";"magnifique";"2.184604e-06"
"  0";" 342";"0.00";" -22.311";"bidet";"2.319271e-06"
"  4";" 457";"0.88";" -21.904";"jouer";"2.866747e-06"
" 38";"1240";"3.06";" -20.310";"suisse";"6.584237e-06"
" 16";" 729";"2.19";" -19.590";"emji_visage_souriant_avec_coeurs";"9.594520e-06"
" 11";" 606";"1.82";" -19.568";"jeune";"9.708306e-06"
"  3";" 384";"0.78";" -19.044";"école";"1.277200e-05"
"  2";" 314";"0.64";" -16.406";"nom";"5.111244e-05"
"  1";" 268";"0.37";" -15.377";"père";"8.804492e-05"
"  0";" 236";"0.00";" -15.359";"laver";"8.891225e-05"
"  4";" 353";"1.13";" -15.248";"fille";"9.427911e-05"
"  0";" 234";"0.00";" -15.228";"écouter";"9.528943e-05"
"  1";" 255";"0.39";" -14.530";"classe";"1.379731e-04"
"  2";" 284";"0.70";" -14.464";"emji_visage_avec_des_étoiles_à_la_place_des_yeux";"1.428284e-04"
" 17";" 644";"2.64";" -13.543";"emji_mains_en_prière";"2.332042e-04"
"  0";" 205";"0.00";" -13.332";"lire";"2.609345e-04"
"  2";" 261";"0.77";" -12.981";"touchant";"3.146453e-04"
" 35";"1019";"3.43";" -12.778";"homme";"3.506950e-04"
"  4";" 307";"1.30";" -12.353";"tête";"4.401936e-04"
"  4";" 303";"1.32";" -12.104";"jeu";"5.032295e-04"
"  2";" 239";"0.84";" -11.568";"emji_drapeau_suisse";"6.710833e-04"
"  1";" 208";"0.48";" -11.473";"garçon";"7.061511e-04"
"  5";" 318";"1.57";" -11.396";"parent";"7.359296e-04"
"  5";" 314";"1.59";" -11.152";"archive";"8.393695e-04"
"  8";" 385";"2.08";" -10.892";"emji_pouce_vers_le_haut";"9.656941e-04"
"  1";" 199";"0.50";" -10.889";"toilette";"9.672372e-04"
"  2";" 221";"0.90";" -10.416";"enfance";"1.249330e-03"
"  4";" 275";"1.45";" -10.367";"génial";"1.282945e-03"
"  2";" 219";"0.91";" -10.288";"rire";"1.338794e-03"
" 23";" 705";"3.26";"  -9.958";"connaître";"1.601463e-03"
"  9";" 392";"2.30";"  -9.916";"mot";"1.638053e-03"
" 63";"1506";"4.18";"  -9.819";"beau";"1.727241e-03"
" 30";" 847";"3.54";"  -9.739";"emji_visage_souriant_avec_une_goutte_de_sueur";"1.803595e-03"
"  6";" 314";"1.91";"  -9.625";"reportage";"1.919112e-03"
"  1";" 178";"0.56";"  -9.530";"joli";"2.021796e-03"
"  5";" 284";"1.76";"  -9.338";"fin";"2.244194e-03"
" 11";" 427";"2.58";"  -9.269";"emji_visage_souriant_avec_yeux_rieurs";"2.331003e-03"
"  8";" 355";"2.25";"  -9.175";"entendre";"2.453229e-03"
"  1";" 169";"0.59";"  -8.948";"rts";"2.777525e-03"
"  1";" 168";"0.60";"  -8.884";"exprimer";"2.877474e-03"
"  5";" 276";"1.81";"  -8.860";"incroyable";"2.914205e-03"
"  2";" 194";"1.03";"  -8.698";"emji_étincelles";"3.184874e-03"
"  2";" 192";"1.04";"  -8.572";"emji_visage_retenant_ses_larmes";"3.414155e-03"
"  0";" 132";"0.00";"  -8.570";"haut";"3.416966e-03"
"  0";" 128";"0.00";"  -8.310";"raciste";"3.943143e-03"
"  0";" 127";"0.00";"  -8.245";"adulte";"4.087100e-03"
"  3";" 214";"1.40";"  -8.241";"réponse";"4.096013e-03"
"  5";" 261";"1.92";"  -7.972";"génération";"4.749653e-03"
"  3";" 209";"1.44";"  -7.932";"écrire";"4.855928e-03"
"  9";" 355";"2.54";"  -7.874";"dernier";"5.015268e-03"
"  1";" 149";"0.67";"  -7.659";"georges";"5.648892e-03"
"  0";" 118";"0.00";"  -7.659";"émouvant";"5.649354e-03"
"  0";" 116";"0.00";"  -7.529";"langue";"6.072272e-03"
"  1";" 145";"0.69";"  -7.402";"image";"6.515835e-03"
"  0";" 113";"0.00";"  -7.334";"sport";"6.768022e-03"
"  0";" 109";"0.00";"  -7.073";"calcul";"7.824136e-03"
"  2";" 168";"1.19";"  -7.060";"cours";"7.882662e-03"
"  1";" 139";"0.72";"  -7.016";"emji_visage_souriant";"8.076574e-03"
"  0";" 107";"0.00";"  -6.943";"sagesse";"8.413876e-03"
"  1";" 137";"0.73";"  -6.888";"élève";"8.677258e-03"
"  1";" 136";"0.74";"  -6.824";"emji_visage_souriant_avec_yeux_plissés";"8.994433e-03"
"  0";" 105";"0.00";"  -6.813";"mental";"9.049119e-03"
"  0";" 104";"0.00";"  -6.748";"bain";"9.384926e-03"
"  3";" 189";"1.59";"  -6.709";"début";"9.594436e-03"
"  1";" 134";"0.75";"  -6.696";"italien";"9.664609e-03"
"  0";" 103";"0.00";"  -6.683";"douche";"9.733493e-03"
"  1";" 133";"0.75";"  -6.632";"emji_visage_envoyant_un_bisou";"1.001852e-02"
" 49";"1141";"4.29";"  -6.537";"parler";"1.056711e-02"
"  1";" 131";"0.76";"  -6.503";"top";"1.076644e-02"
"  0";"  97";"0.00";"  -6.293";"rêve";"1.212241e-02"
"  2";" 155";"1.29";"  -6.248";"pied";"1.242999e-02"
" 12";" 389";"3.08";"  -6.165";"dieu";"1.303381e-02"
"  0";"  95";"0.00";"  -6.163";"impression";"1.304609e-02"
"  8";" 300";"2.67";"  -6.162";"pays";"1.305284e-02"
"  0";"  93";"0.00";"  -6.033";"culture";"1.404218e-02"
"  2";" 150";"1.33";"  -5.938";"intéressant";"1.481675e-02"
"  2";" 150";"1.33";"  -5.938";"gamin";"1.481675e-02"
"  4";" 201";"1.99";"  -5.914";"mec";"1.501807e-02"
"  0";"  91";"0.00";"  -5.903";"emji_deux_coeurs";"1.511659e-02"
"  0";"  90";"0.00";"  -5.838";"marier";"1.568516e-02"
"  7";" 270";"2.59";"  -5.785";"niveau";"1.616224e-02"
"  5";" 223";"2.24";"  -5.781";"genève";"1.620462e-02"
"  2";" 147";"1.36";"  -5.752";"journaliste";"1.646574e-02"
" 19";" 524";"3.63";"  -5.591";"vidéo";"1.804858e-02"
"  6";" 243";"2.47";"  -5.578";"âge";"1.818335e-02"
"  2";" 144";"1.39";"  -5.567";"emji_visage_qui_fait_un_câlin";"1.830019e-02"
"  2";" 144";"1.39";"  -5.567";"reconnaître";"1.830019e-02"
" 37";" 881";"4.20";"  -5.563";"temps";"1.833925e-02"
"  1";" 114";"0.88";"  -5.418";"simplicité";"1.993406e-02"
"  1";" 113";"0.88";"  -5.354";"emji_mains_en_prière_peau_claire";"2.067476e-02"
"  2";" 140";"1.43";"  -5.321";"actuel";"2.107149e-02"
"  1";" 112";"0.89";"  -5.290";"vérité";"2.144364e-02"
"  0";"  81";"0.00";"  -5.253";"règle";"2.190921e-02"
" 26";" 656";"3.96";"  -5.223";"emji_visage_faisant_un_clin_d_oeil";"2.229370e-02"
"  2";" 138";"1.45";"  -5.198";"revoir";"2.261246e-02"
"  0";"  80";"0.00";"  -5.188";"emji_pouce_vers_le_haut_peau_claire";"2.274322e-02"
"  0";"  80";"0.00";"  -5.188";"hygiène";"2.274322e-02"
"  0";"  80";"0.00";"  -5.188";"amuser";"2.274322e-02"
"  0";"  79";"0.00";"  -5.123";"emji_notes_de_musique";"2.361013e-02"
"  2";" 135";"1.48";"  -5.014";"prof";"2.514018e-02"
"  5";" 208";"2.40";"  -4.945";"répondre";"2.616238e-02"
"  1";" 106";"0.94";"  -4.909";"wesh";"2.671404e-02"
"  0";"  75";"0.00";"  -4.863";"sauter";"2.743520e-02"
"  0";"  75";"0.00";"  -4.863";"humilité";"2.743520e-02"
"  4";" 182";"2.20";"  -4.823";"élastique";"2.808333e-02"
"  0";"  74";"0.00";"  -4.798";"europe";"2.848846e-02"
"  0";"  73";"0.00";"  -4.733";"papa";"2.958383e-02"
"  0";"  73";"0.00";"  -4.733";"enseignant";"2.958383e-02"
"  5";" 203";"2.46";"  -4.672";"naître";"3.066488e-02"
"  0";"  72";"0.00";"  -4.668";"emji_tête_de_fou";"3.072310e-02"
"  1";" 102";"0.98";"  -4.656";"téléphone";"3.095025e-02"
"  2";" 129";"1.55";"  -4.648";"témoignage";"3.108615e-02"
"  3";" 154";"1.95";"  -4.620";"recevoir";"3.160078e-02"
"  0";"  71";"0.00";"  -4.603";"foot";"3.190812e-02"
"  6";" 224";"2.68";"  -4.561";"travail";"3.270767e-02"
"  1";" 100";"1.00";"  -4.529";"vocabulaire";"3.332133e-02"
" 43";" 964";"4.46";"  -4.524";"année";"3.341604e-02"
" 31";" 733";"4.23";"  -4.470";"passer";"3.449705e-02"
"  0";"  67";"0.00";"  -4.344";"gant";"3.714640e-02"
"  3";" 149";"2.01";"  -4.329";"noël";"3.746369e-02"
"  4";" 172";"2.33";"  -4.262";"excellent";"3.897715e-02"
"  1";"  95";"1.05";"  -4.214";"chou";"4.010213e-02"
"  0";"  65";"0.00";"  -4.214";"expérience";"4.009560e-02"
"  2";" 121";"1.65";"  -4.164";"maman";"4.128986e-02"
"  0";"  64";"0.00";"  -4.149";"roi";"4.166126e-02"
"  0";"  64";"0.00";"  -4.149";"extraordinaire";"4.166126e-02"
"  0";"  64";"0.00";"  -4.149";"cul";"4.166126e-02"
"  0";"  64";"0.00";"  -4.149";"tristesse";"4.166126e-02"
" 10";" 303";"3.30";"  -4.127";"moment";"4.219240e-02"
"  1";"  93";"1.08";"  -4.088";"peine";"4.319887e-02"
"  0";"  63";"0.00";"  -4.084";"politique";"4.329122e-02"
"  3";" 144";"2.08";"  -4.041";"jeunesse";"4.441150e-02"
"  1";"  92";"1.09";"  -4.025";"langage";"4.483876e-02"
"  0";"  62";"0.00";"  -4.019";"professeur";"4.498830e-02"
"  0";"  62";"0.00";"  -4.019";"ski";"4.498830e-02"
"  0";"  62";"0.00";"  -4.019";"subir";"4.498830e-02"
"  0";"  61";"0.00";"  -3.954";"message";"4.675551e-02"
"  2";" 117";"1.71";"  -3.924";"copain";"4.760346e-02"
"  0";"  60";"0.00";"  -3.889";"fondue";"4.859597e-02"
"  0";"  60";"0.00";"  -3.889";"nouvelle";"4.859597e-02"
"  7";" 233";"3.00";"  -3.880";"travailler";"4.886778e-02"
"  8";" 254";"3.15";"  -3.841";"hiver";"5.000900e-02"
"  1";"  89";"1.12";"  -3.836";"p";"5.015525e-02"
"  1";"  89";"1.12";"  -3.836";"célestin";"5.015525e-02"
"  0";"  59";"0.00";"  -3.824";"respectueux";"5.051300e-02"
"  3";" 140";"2.14";"  -3.812";"drôle";"5.088354e-02"
"  2";" 115";"1.74";"  -3.804";"avis";"5.111838e-02"
"  1";"  88";"1.14";"  -3.774";"emji_rose";"5.206892e-02"
"  1";"  88";"1.14";"  -3.774";"fier";"5.206892e-02"
"  0";"  58";"0.00";"  -3.759";"dingue";"5.251004e-02"
"  0";"  58";"0.00";"  -3.759";"chaise";"5.251004e-02"
"  2";" 114";"1.75";"  -3.745";"esprit";"5.297328e-02"
"  6";" 208";"2.88";"  -3.736";"ancien";"5.324282e-02"
"  7";" 230";"3.04";"  -3.733";"rappeler";"5.335698e-02"
"  1";"  87";"1.15";"  -3.711";"moitié";"5.405825e-02"
" 13";" 356";"3.65";"  -3.705";"apprendre";"5.423908e-02"
"  0";"  57";"0.00";"  -3.695";"humour";"5.459075e-02"
"  0";"  57";"0.00";"  -3.695";"fesse";"5.459075e-02"
"  3";" 137";"2.19";"  -3.642";"montrer";"5.634691e-02"
"  0";"  56";"0.00";"  -3.630";"nègre";"5.675895e-02"
"  0";"  56";"0.00";"  -3.630";"anglais";"5.675895e-02"
"  0";"  56";"0.00";"  -3.630";"hahaha";"5.675895e-02"
"  0";"  56";"0.00";"  -3.630";"moquer";"5.675895e-02"
"  0";"  56";"0.00";"  -3.630";"chapeau";"5.675895e-02"
"  2";" 111";"1.80";"  -3.566";"équipe";"5.895749e-02"
"  0";"  55";"0.00";"  -3.565";"douceur";"5.901867e-02"
"  2";" 110";"1.82";"  -3.507";"italie";"6.110088e-02"
"  0";"  54";"0.00";"  -3.500";"passion";"6.137416e-02"
"  3";" 134";"2.24";"  -3.473";"voix";"6.239418e-02"
"  1";"  83";"1.20";"  -3.461";"marcher";"6.283741e-02"
" 41";" 890";"4.61";"  -3.451";"tellement";"6.321007e-02"
"  2";" 109";"1.83";"  -3.448";"cheveu";"6.332327e-02"
"  0";"  53";"0.00";"  -3.435";"julien";"6.382987e-02"
"  0";"  53";"0.00";"  -3.435";"romand";"6.382987e-02"
"  0";"  53";"0.00";"  -3.435";"genevois";"6.382987e-02"
"  0";"  53";"0.00";"  -3.435";"excuser";"6.382987e-02"
" 11";" 308";"3.57";"  -3.417";"emji_visage_souriant_aux_yeux_rieurs";"6.451126e-02"
"  3";" 133";"2.26";"  -3.416";"social";"6.455018e-02"
"  1";"  82";"1.22";"  -3.399";"violence";"6.525524e-02"
"  1";"  82";"1.22";"  -3.399";"nostalgie";"6.525524e-02"
"  6";" 201";"2.99";"  -3.387";"exactement";"6.573094e-02"
"  0";"  52";"0.00";"  -3.370";"schneck";"6.639053e-02"
"  0";"  52";"0.00";"  -3.370";"nord";"6.639053e-02"
"  0";"  52";"0.00";"  -3.370";"vélo";"6.639053e-02"
"  0";"  52";"0.00";"  -3.370";"hyper";"6.639053e-02"
"  1";"  81";"1.23";"  -3.336";"interview";"6.776990e-02"
"  1";"  81";"1.23";"  -3.336";"remarquer";"6.776990e-02"
"  1";"  81";"1.23";"  -3.336";"clair";"6.776990e-02"
"  1";"  81";"1.23";"  -3.336";"raconter";"6.776990e-02"
" 18";" 447";"4.03";"  -3.333";"commentaire";"6.791407e-02"
"  2";" 107";"1.87";"  -3.330";"table";"6.801698e-02"
"  0";"  51";"0.00";"  -3.305";"habiller";"6.906109e-02"
"  0";"  51";"0.00";"  -3.305";"danser";"6.906109e-02"
"  0";"  51";"0.00";"  -3.305";"claudia";"6.906109e-02"
"  0";"  51";"0.00";"  -3.305";"récréation";"6.906109e-02"
"  0";"  51";"0.00";"  -3.305";"pépite";"6.906109e-02"
"  2";" 106";"1.89";"  -3.271";"remettre";"7.049456e-02"
"  0";"  50";"0.00";"  -3.240";"nan";"7.184680e-02"
"  0";"  50";"0.00";"  -3.240";"chaussette";"7.184680e-02"
"  2";" 105";"1.90";"  -3.213";"livre";"7.306367e-02"
"  2";" 105";"1.90";"  -3.213";"parole";"7.306367e-02"
"  0";"  49";"0.00";"  -3.175";"traverser";"7.475318e-02"
"  0";"  49";"0.00";"  -3.175";"arabe";"7.475318e-02"
"  0";"  49";"0.00";"  -3.175";"multiplication";"7.475318e-02"
"  0";"  49";"0.00";"  -3.175";"minimum";"7.475318e-02"
"  2";" 104";"1.92";"  -3.154";"vaudois";"7.572775e-02"
"  2";" 104";"1.92";"  -3.154";"suivre";"7.572775e-02"
"  1";"  78";"1.28";"  -3.150";"euro";"7.593680e-02"
" 12";" 322";"3.73";"  -3.145";"respect";"7.615466e-02"
"  5";" 174";"2.87";"  -3.145";"merveilleux";"7.617004e-02"
"  4";" 151";"2.65";"  -3.123";"emji_coeur_cartes";"7.718793e-02"
"  0";"  48";"0.00";"  -3.111";"mariage";"7.778608e-02"
"  0";"  48";"0.00";"  -3.111";"futur";"7.778608e-02"
"  0";"  48";"0.00";"  -3.111";"contexte";"7.778608e-02"
"  0";"  48";"0.00";"  -3.111";"douchette";"7.778608e-02"
"  0";"  48";"0.00";"  -3.111";"espagne";"7.778608e-02"
" 14";" 361";"3.88";"  -3.090";"utiliser";"7.879379e-02"
"  1";"  77";"1.30";"  -3.088";"emji_visage_rieur";"7.888175e-02"
"  1";"  77";"1.30";"  -3.088";"rouler";"7.888175e-02"
"  1";"  77";"1.30";"  -3.088";"période";"7.888175e-02"
"  1";"  77";"1.30";"  -3.088";"salle";"7.888175e-02"
"  3";" 127";"2.36";"  -3.083";"faute";"7.913349e-02"
" 17";" 420";"4.05";"  -3.066";"question";"7.992193e-02"
"  0";"  47";"0.00";"  -3.046";"emji_étoile_brillante";"8.095167e-02"
"  0";"  47";"0.00";"  -3.046";"benett";"8.095167e-02"
