"";"X.rts_a";"X.rts_i"
"archive";107,4835;-107,4835
"absolument";-1,3724;1,3724
"magnifique";77,1011;-77,1011
"reconnaître";-0,5185;0,5185
"emji_visage_souriant_avec_une_goutte_de_sueur";84,9654;-84,9654
"du";-6,025;6,025
"talent";0,589;-0,589
"m";25,2685;-25,2685
"ne";-43,439;43,439
"pas";-25,1041;25,1041
"changer";24,4222;-24,4222
"presque";2,5748;-2,5748
"emji_visage_faisant_un_clin_d_oeil";51,9753;-51,9753
"genial";1,1513;-1,1513
"y";0,769;-0,769
"idée";-6,0628;6,0628
"emji_feu";52,2527;-52,2527
"emji_yeux";0,4576;-0,4576
"emji_coeur_rouge";Inf;-Inf
"break";2,745;-2,745
"dance";4,3736;-4,3736
"ma";78,1072;-78,1072
"jeunesse";23,8233;-23,8233
"quelle";44,7489;-44,7489
"super";10,1456;-10,1456
"se";-9,8967;9,8967
"sentir";-0,8442;0,8442
"nostalgique";8,4721;-8,4721
"coup";0,3337;-0,3337
"fin";2,9284;-2,9284
"un";-6,2828;6,2828
"mieux";1,9022;-1,9022
"avant";12,0514;-12,0514
"aujourd_hui";230,4563;-230,4563
"les";-38,401;38,401
"enfant";8,5274;-8,5274
"faire";-8,8414;8,8414
"des";-90,6745;90,6745
"sur";-31,5197;31,5197
"tiktok";2,6999;-2,6999
"époque";Inf;-Inf
"style";3,8096;-3,8096
"grâce";0,547;-0,547
"contrairement";-2,1253;2,1253
"pouvoir";-27,8542;27,8542
"mettre";-13,1324;13,1324
"musique";6,4869;-6,4869
"dehors";0,3352;-0,3352
"mon";72,5142;-72,5142
"ami";9,626;-9,626
"rassurer";0,5526;-0,5526
"t";0,5043;-0,5043
"petit";55,0572;-55,0572
"comprendre";0,7739;-0,7739
"où";0,345;-0,345
"acquérir";-0,4839;0,4839
"ton";-2,8526;2,8526
"si";-12,0944;12,0944
"spécial";1,2623;-1,2623
"emji_visage_avec_lunettes_de_soleil";12,4755;-12,4755
"respect";13,2329;-13,2329
"2";-4,4712;4,4712
"da";1,9152;-1,9152
"plein";0,7931;-0,7931
"qui";-62,3262;62,3262
"s";-3,0328;3,0328
"afficher";-0,6013;0,6013
"juste";-4,5118;4,5118
"peut_être";-1,3385;1,3385
"remettre";-0,9227;0,9227
"système";-30,3377;30,3377
"plutôt";-4,0811;4,0811
"que";-41,3677;41,3677
"juger";-0,6923;0,6923
"terme";-4,3013;4,3013
"sexiste";0,4735;-0,4735
"back";1,6743;-1,6743
"the";0,8893;-0,8893
"emji_mains_en_prière";86,7141;-86,7141
"nous";3,2885;-3,2885
"deux";-0,4013;0,4013
"sortir";-2,2226;2,2226
"boss";-0,3976;0,3976
"incroyable";24,8355;-24,8355
"dimanche";14,9644;-14,9644
"merci";47,5301;-47,5301
"énorme";0,7195;-0,7195
"top";7,0823;-7,0823
"dieu";75,3054;-75,3054
"possible";-3,0103;3,0103
"il";7,1929;-7,1929
"grand";4,2019;-4,2019
"temps";11,8702;-11,8702
"chant";1,6272;-1,6272
"dès";-1,3343;1,3343
"école";16,5091;-16,5091
"enfantin";0,2641;-0,2641
"peu";2,7812;-2,7812
"mal";0,7246;-0,7246
"aux";-19,7383;19,7383
"oreille";12,3976;-12,3976
"grave";-1,784;1,784
"vous";-52,8567;52,8567
"meilleur";6,9502;-6,9502
"terrain";-3,6971;3,6971
"emji_ok";16,681;-16,681
"emji_trinquer";1,092;-1,092
"emji_trèfle_à_quatre_feuilles";8,1297;-8,1297
"d";-52,9577;52,9577
"hors";-2,9345;2,9345
"emji_applaudissements";98,071;-98,071
"suisse";-83,6658;83,6658
"pleurer";1,7491;-1,7491
"emji_ok_peau_claire";2,8477;-2,8477
"comme";4,7888;-4,7888
"rire";18,6869;-18,6869
"mais";-3,9427;3,9427
"deuxième";-0,5158;0,5158
"slide";-3,3348;3,3348
"français";27,0979;-27,0979
"budget";-10,8069;10,8069
"dingue";2,7391;-2,7391
"emji_visage_très_souriant_aux_yeux_rieurs";18,6273;-18,6273
"rts";-8,3632;8,3632
"bleu";2,2422;-2,2422
"emji_homme_avec_la_paume_sur_le_visage";-1,1152;1,1152
"journaliste";3,303;-3,303
"honte";-4,7533;4,7533
"emji_visage_qui_hurle_de_peur";9,1607;-9,1607
"double";0,2891;-0,2891
"emji_mains_levées";31,7627;-31,7627
"inviter";-1,4833;1,4833
"gym";0,4664;-0,4664
"dame";182,9887;-182,9887
"profil";-3,3079;3,3079
"sacré";10,9796;-10,9796
"mythique";14,5114;-14,5114
"emji_applaudissements_peau_claire";0,6218;-0,6218
"vive";8,105;-8,105
"emji_drapeau_suisse";2,6245;-2,6245
"monsieur";64,1525;-64,1525
"laisser";-10,4604;10,4604
"célébrer";-0,5426;0,5426
"espoir";-0,8396;0,8396
"pour";-74,191;74,191
"tes";-1,949;1,949
"20";-0,908;0,908
"euro";9,2257;-9,2257
"emji_biceps_contracté_peau_claire";1,3534;-1,3534
"bravo";2,1234;-2,1234
"nos";-0,3173;0,3173
"cousin";6,685;-6,685
"belge";15,5038;-15,5038
"une";-1,997;1,997
"très";37,4931;-37,4931
"beau";223,2215;-223,2215
"mentalité";1,6544;-1,6544
"dans";-0,4175;0,4175
"victoire";-0,5956;0,5956
"défaite";0,3076;-0,3076
"bon";13,5901;-13,5901
"chance";0,5169;-0,5169
"rester";-7,0708;7,0708
"compétition";-0,3704;0,3704
"vraiment";0,9388;-0,9388
"insupportable";-0,3704;0,3704
"gens";-3,5397;3,5397
"cirque";-1,3768;1,3768
"pareil";11,0928;-11,0928
"inculte";-0,3736;0,3736
"tellement";79,9468;-79,9468
"bas";-4,5052;4,5052
"rapporter";-3,586;3,586
"centime";0,3006;-0,3006
"payer";-101,5761;101,5761
"votre";-32,4808;32,4808
"loyer";-21,1885;21,1885
"ni";-3,1532;3,1532
"vos";-7,1349;7,1349
"facture";-6,4528;6,4528
"chaque";-2,8361;2,8361
"mois";-6,5431;6,5431
"sport";2,9664;-2,9664
"ci";-0,5704;0,5704
"loin";1,6373;-1,6373
"chose";2,4249;-2,4249
"nécessaire";-5,7457;5,7457
"monde";-10,798;10,798
"mourir";1,2104;-1,2104
"faim";-0,3655;0,3655
"battre";3,9446;-3,9446
"leur";-14,5435;14,5435
"survie";-0,2759;0,2759
"contre";-40,2582;40,2582
"maladie";-7,7917;7,7917
"foire";1,0049;-1,0049
"bête";13,3895;-13,3895
"sauvage";26,2007;-26,2007
"humain";0,6495;-0,6495
"devenir";1,2178;-1,2178
"pathétique";0,2601;-0,2601
"siècle";0,9095;-0,9095
"emji_homme_avec_la_paume_sur_le_visage_peau_claire";0,3749;-0,3749
"souvenir";300,0448;-300,0448
"trop";34,6821;-34,6821
"bien";28,0923;-28,0923
"oser";-0,3227;0,3227
"devoir";-17,2961;17,2961
"viser";-8,8203;8,8203
"couper";0,5977;-0,5977
"pr";-0,7682;0,7682
"réponse";4,1872;-4,1872
"cet";7,799;-7,799
"échange";-2,7205;2,7205
"constructif";-1,2243;1,2243
"plaisir";15,1923;-15,1923
"chanter";7,8683;-7,8683
"beaucoup";6,9052;-6,9052
"purée";4,7906;-4,7906
"au";-2,552;2,552
"moin";0,3049;-0,3049
"lèvre";0,328;-0,328
"hymne";0,8042;-0,8042
"ya";3,2836;-3,2836
"origine";0,7789;-0,7789
"ds";2,7931;-2,7931
"cette";71,7638;-71,7638
"équipe";-3,8649;3,8649
"aussi";21,201;-21,201
"gars";3,3165;-3,3165
"jusqu_au";0,9473;-0,9473
"bout";0,3944;-0,3944
"rêver";4,2979;-4,2979
"emji_coeur_cartes";71,8183;-71,8183
"nati";1,2488;-1,2488
"adorer";150,228;-150,228
"offrir";-4,0783;4,0783
"match";2,2823;-2,2823
"emji_applaudissements_peau_foncée";-0,5415;0,5415
"j";Inf;-Inf
"espérer";-1,1292;1,1292
"là";0,992;-0,992
"europe";-23,6291;23,6291
"vivre";4,2301;-4,2301
"apprendre";15,3083;-15,3083
"oublier";0,4424;-0,4424
"leurs";-6,064;6,064
"racine";1,3787;-1,3787
"hop";0,8519;-0,8519
"croiser";1,3699;-1,3699
"doigt";1,7639;-1,7639
"depuis";-0,9183;0,9183
"suède";-2,7011;2,7011
"emji_doigts_croisés_peau_claire";-0,4252;0,4252
"emji_doigts_croisés";-0,8396;0,8396
"dernier";10,9497;-10,9497
"emji_doigts_croisés_peau_moyennement_claire";-0,5415;0,5415
"pffff";-1,4696;1,4696
"ben";1,241;-1,241
"elle";155,7238;-155,7238
"chez";4,4386;-4,4386
"pourquoi";-11,8872;11,8872
"puisqu";0,4425;-0,4425
"aimer";176,3538;-176,3538
"hippie";4,3736;-4,3736
"nage";1,0412;-1,0412
"alors";-16,3952;16,3952
"payant";0,2708;-0,2708
"avion";-0,3591;0,3591
"gonfler";0,7917;-0,7917
"femme";26,0477;-26,0477
"prendre";-7,4284;7,4284
"analyse";-1,6071;1,6071
"correct";-1,8104;1,8104
"moins";-4,2597;4,2597
"maintenant";58,6269;-58,6269
"genre";-3,0764;3,0764
"clip";3,3695;-3,3695
"par";-51,3569;51,3569
"faute";-0,5267;0,5267
"traduction";1,4777;-1,4777
"ego";0,315;-0,315
"vrai";8,4148;-8,4148
"emji_drapeau_états";-5,4982;5,4982
"unir";-16,4031;16,4031
"correction";1,1791;-1,1791
"emji_coeurs_qui_tournent";2,0999;-2,0999
"honnêtement";-0,469;0,469
"regarder";5,7604;-5,7604
"emji_visage_avec_les_sourcils_relevés";0,3638;-0,3638
"fier";2,7986;-2,7986
"raison";4,6852;-4,6852
"rue";-1,3043;1,3043
"police";-119,6933;119,6933
"avertir";-0,2395;0,2395
"voiture";-0,4828;0,4828
"amande";-0,2945;0,2945
"100";-7,2552;7,2552
"oui";2,956;-2,956
"vôtre";-0,9642;0,9642
"argent";-49,3129;49,3129
"emji_visage_souriant_aux_yeux_rieurs";48,2622;-48,2622
"attendre";-4,3179;4,3179
"te";0,8525;-0,8525
"emji_coeur_enflammé";3,1817;-3,1817
"plupart";-2,9521;2,9521
"entre";-7,8877;7,8877
"eux";-9,8289;9,8289
"parent";17,2469;-17,2469
"avouer";0,9118;-0,9118
"meuf";9,8335;-9,8335
"vidéo";61,6215;-61,6215
"rajeunir";4,3736;-4,3736
"oh";32,7451;-32,7451
"vendre";-4,0037;4,0037
"rêve";6,6561;-6,6561
"apercevoir";2,1378;-2,1378
"min";0,5409;-0,5409
"34";-0,8647;0,8647
"emji_visage_envoyant_un_bisou";13,6886;-13,6886
"publier";-3,4414;3,4414
"reportage";60,9399;-60,9399
"2007";-1,1812;1,1812
"vouloir";-12,5141;12,5141
"tecktonik";15,3274;-15,3274
"hé";2,2305;-2,2305
"croire";1,2434;-1,2434
"religieux";0,6409;-0,6409
"historien";-0,3158;0,3158
"représenter";-18,8868;18,8868
"musée";-1,7416;1,7416
"enseigner";4,0524;-4,0524
"histoire";-2,3714;2,3714
"temp";0,2868;-0,2868
"fesait";3,066;-3,066
"toi";0,9472;-0,9472
"erreur";-2,3852;2,3852
"passer";-0,4625;0,4625
"ouf";3,2756;-3,2756
"dur";-1,1175;1,1175
"boiter";0,7114;-0,7114
"déjà";-7,7481;7,7481
"air";16,5929;-16,5929
"con";20,6087;-20,6087
"détester";12,9729;-12,9729
"anniversaire";7,2839;-7,2839
"encore";1,4612;-1,4612
"photo";-2,7061;2,7061
"seigneur";4,391;-4,391
"emji_visage_avec_bouche_ouverte";24,8331;-24,8331
"emji_visage_avec_un_doigt_sur_la_bouche";1,4846;-1,4846
"ptn";0,6022;-0,6022
"gêner";0,7287;-0,7287
"pensée";4,3021;-4,3021
"my";6,4609;-6,4609
"jusqu_à";-0,4339;0,4339
"autre";0,4149;-0,4149
"vie";31,3142;-31,3142
"ahahah";0,9488;-0,9488
"chaud";7,0432;-7,0432
"imaginer";0,2849;-0,2849
"revoir";10,8293;-10,8293
"mtn";2,2777;-2,2777
"compte";-9,1074;9,1074
"heureusement";10,4554;-10,4554
"période";5,4066;-5,4066
"court";1,0384;-1,0384
"mulet";5,7031;-5,7031
"horreur";1,9482;-1,9482
"disparaître";3,7403;-3,7403
"vite";12,0472;-12,0472
"arrivée";0,8789;-0,8789
"finalement";0,9481;-0,9481
"parfois";2,492;-2,492
"14";3,1701;-3,1701
"après";0,472;-0,472
"élève";18,753;-18,753
"allure";0,8042;-0,8042
"calme";2,927;-2,927
"vieux";53,3578;-53,3578
"france";1,3038;-1,3038
"partir";-25,1684;25,1684
"clairement";-5,1151;5,1151
"putain";6,199;-6,199
"merde";2,0087;-2,0087
"relire";-1,3037;1,3037
"enfin";-7,596;7,596
"autres";-22,9286;22,9286
"explication";-1,1598;1,1598
"punaise";5,4971;-5,4971
"subtil";3,0679;-3,0679
"gros";-0,6792;0,6792
"interviewer";9,8042;-9,8042
"ah";5,3532;-5,3532
"ouais";-0,3665;0,3665
"surtout";-1,355;1,355
"nettement";-0,3014;0,3014
"conditionner";0,3515;-0,3515
"délire";0,5534;-0,5534
"60";14,6913;-14,6913
"amitié";0,41;-0,41
"fort";-0,6498;0,6498
"hypocrisie";-7,2517;7,2517
"emji_visage_mécontent";0,6374;-0,6374
"irréprochable";0,328;-0,328
"vocabulaire";22,5946;-22,5946
"choisir";-3,2256;3,2256
"phrase";5,4593;-5,4593
"complexe";-1,4072;1,4072
"camp";-3,0563;3,0563
"vacance";3,1451;-3,1451
"emji_soleil";6,507;-6,507
"moniteur";3,5644;-3,5644
"nombreux";-2,3504;2,3504
"colonie";0,3453;-0,3453
"romand";1,8599;-1,8599
"étudiant";-3,021;3,021
"science";1,7679;-1,7679
"éducation";4,8214;-4,8214
"claude";6,1965;-6,1965
"tous";-1,3363;1,3363
"cabane";4,9902;-4,9902
"bois";4,6357;-4,6357
"bain";22,107;-22,107
"rivière";1,1052;-1,1052
"1961";2,427;-2,427
"génial";51,4845;-51,4845
"mes";37,6505;-37,6505
"frère";3,0755;-3,0755
"soeur";11,7227;-11,7227
"10";-2,8197;2,8197
"importer";-4,0275;4,0275
"lesquels";-0,4464;0,4464
"emji_visage_avec_un_léger_sourire";6,1672;-6,1672
"emji_visage_souriant_avec_coeurs";241,6808;-241,6808
"commentaire";-1,8204;1,8204
"emji_visage_rieur";20,0812;-20,0812
"vachement";0,6022;-0,6022
"classe";6,1684;-6,1684
"ancien";25,3535;-25,3535
"marrant";1,74;-1,74
"us";-7,705;7,705
"emji_main_avec_index_pointant_à_droite";3,1273;-3,1273
"solide";-0,4839;0,4839
"emji_pouce_vers_le_haut";75,3649;-75,3649
"trésor";4,8877;-4,8877
"saut";3,174;-3,174
"patrimoine";-2,7388;2,7388
"extraordinaire";14,3445;-14,3445
"superbe";5,6329;-5,6329
"connaître";26,7414;-26,7414
"papa";8,9465;-8,9465
"maître";2,6033;-2,6033
"alpage";6,7174;-6,7174
"maison";9,1844;-9,1844
"gamin";27,1089;-27,1089
"ta";0,6007;-0,6007
"copain";16,4619;-16,4619
"ville";-4,6716;4,6716
"piscine";3,8193;-3,8193
"comment";-0,3105;0,3105
"merveilleux";34,7834;-34,7834
"falloir";-25,4685;25,4685
"ciao";5,633;-5,633
"partout";0,5076;-0,5076
"moitié";1,2576;-1,2576
"vélomoteur";4,3736;-4,3736
"arrière";10,6977;-10,6977
"puch";6,0596;-6,0596
"part";-4,0776;4,0776
"selle";3,9209;-3,9209
"blanc";12,3517;-12,3517
"voler";-5,4939;5,4939
"donc";-33,0467;33,0467
"marine";1,5169;-1,5169
"maxi";5,3716;-5,3716
"emji_poing_levé_peau_moyennement_claire";-0,4015;0,4015
"troupe";-0,8239;0,8239
"année";42,3441;-42,3441
"80";18,9304;-18,9304
"ahaha";6,738;-6,738
"régaler";4,3056;-4,3056
"emji_poing_levé";0,3817;-0,3817
"rouler";1,7169;-1,7169
"neige";10,2912;-10,2912
"chaux";2,5478;-2,5478
"car";-5,1767;5,1767
"malheureusement";4,6959;-4,6959
"1er";1,5131;-1,5131
"acheter";-0,4827;0,4827
"pot";-0,2631;0,2631
"italie";7,9794;-7,9794
"tant";-4,0996;4,0996
"kilomètre";0,3117;-0,3117
"excellent";9,3063;-9,3063
"côté";-0,9054;0,9054
"vert";-0,5422;0,5422
"monter";-1,2806;1,2806
"km";-0,7709;0,7709
"h";-0,498;0,498
"maquiller";2,2115;-2,2115
"emji_pouce_vers_le_haut_peau_moyennement_claire";5,6329;-5,6329
"évidemment";-1,6502;1,6502
"1984";4,2773;-4,2773
"groupe";-6,2142;6,2142
"travailleur";-6,2088;6,2088
"social";-19,0578;19,0578
"jour";4,5841;-4,5841
"jeune";43,6111;-43,6111
"piste";-0,2713;0,2713
"réaliser";-0,2988;0,2988
"gris";0,4587;-0,4587
"vaud";0,3804;-0,3804
"média";-22,7894;22,7894
"sensibiliser";0,2641;-0,2641
"politicien";-10,8591;10,8591
"urgence";-2,1376;2,1376
"proposer";-5,6046;5,6046
"espace";-1,301;1,301
"entièrement";0,2777;-0,2777
"consacrer";-1,9733;1,9733
"montrer";-9,5496;9,5496
"quel";17,7864;-17,7864
"point";-5,654;5,654
"lausanne";-0,8397;0,8397
"ses";0,3401;-0,3401
"for";0,2859;-0,2859
"ever";2,2948;-2,2948
"flic";-3,5175;3,5175
"indignation";-1,6318;1,6318
"boguet";4,2773;-4,2773
"conduire";-0,606;0,606
"genève";-1,7957;1,7957
"début";9,7306;-9,7306
"70";21,4677;-21,4677
"étude";-17,0014;17,0014
"comparer";0,317;-0,317
"plat";2,2444;-2,2444
"besoin";-8,5428;8,5428
"manière";-5,4387;5,4387
"apprécier";7,2225;-7,2225
"pays";-146,5627;146,5627
"habitant";-7,6052;7,6052
"grèce";0,2391;-0,2391
"72";0,4587;-0,4587
"turquie";0,3817;-0,3817
"toute";0,4231;-0,4231
"côte";0,3626;-0,3626
"87";1,347;-1,347
"quelques";-0,7921;0,7921
"rencontre";2,4403;-2,4403
"voyage";-0,3201;0,3201
"destination";-0,4959;0,4959
"recommander";0,3726;-0,3726
"chacun";0,8315;-0,8315
"cela";-3,3325;3,3325
"donner";-2,0154;2,0154
"goût";1,3771;-1,3771
"hasard";-0,6754;0,6754
"découverte";0,7114;-0,7114
"é";0,5781;-0,5781
"notre";-1,6164;1,6164
"idole";0,8042;-0,8042
"frisson";3,3138;-3,3138
"intéressant";4,0472;-4,0472
"entendre";18,5017;-18,5017
"son";8,6498;-8,6498
"regard";6,4831;-6,4831
"homme";46,1112;-46,1112
"sa";14,403;-14,403
"réflexion";2,2314;-2,2314
"urbain";-0,3158;0,3158
"ha";5,4283;-5,4283
"cheveu";16,5043;-16,5043
"vent";0,343;-0,343
"effet";-4,7604;4,7604
"quelque";-2,4854;2,4854
"perle";1,8303;-1,8303
"remonter";1,7412;-1,7412
"lol";6,3423;-6,3423
"naître";14,0014;-14,0014
"fou";6,3424;-6,3424
"image";0,5829;-0,5829
"problème";-44,8726;44,8726
"boy";6,6779;-6,6779
"carrément";1,1871;-1,1871
"éclater";1,0891;-1,0891
"carter";3,5644;-3,5644
"huile";5,9792;-5,9792
"bagnole";0,9488;-0,9488
"etait";9,6756;-9,6756
"considérer";-2,5122;2,5122
"réseau";-0,3057;0,3057
"passion";6,2838;-6,2838
"témoignage";17,4006;-17,4006
"perdre";-1,1427;1,1427
"suffire";-7,4503;7,4503
"taper";0,4259;-0,4259
"nom";26,0374;-26,0374
"facebook";-0,3733;0,3733
"savoir";7,6569;-7,6569
"emji_cornes_avec_les_doigts";2,7949;-2,7949
"street";1,2738;-1,2738
"premier";2,0439;-2,0439
"minute";0,4322;-0,4322
"fils";9,2176;-9,2176
"suivre";-3,9155;3,9155
"roi";4,4865;-4,4865
"roller";1,8705;-1,8705
"mère";29,9858;-29,9858
"trembler";0,6181;-0,6181
"lorsque";-0,5497;0,5497
"descendre";-0,684;0,684
"permettre";-13,6657;13,6657
"lien";-3,99;3,99
"concerner";-13,6992;13,6992
"haha";6,9316;-6,9316
"mort";-3,1374;3,1374
"affronter";-0,8704;0,8704
"fantastique";4,7823;-4,7823
"emji_fusée";0,2401;-0,2401
"emji_mains_levées_peau_moyennement_claire";0,8581;-0,8581
"emji_v_de_la_victoire_peau_moyennement_claire";-0,3414;0,3414
"bus";-0,4065;0,4065
"orange";2,5164;-2,5164
"drôle";7,7668;-7,7668
"rip";-4,1529;4,1529
"partie";-2,7057;2,7057
"redescendre";-0,5984;0,5984
"bord";-0,5986;0,5986
"lac";15,1738;-15,1738
"recyclage";0,8153;-0,8153
"toujours";18,3816;-18,3816
"mignon";70,287;-70,287
"naïf";-0,6097;0,6097
"réchauffement";-0,9735;0,9735
"climatique";-6,845;6,845
"grippe";-0,2765;0,2765
"emji_visage_avec_masque";1,6743;-1,6743
"rassurant";0,2401;-0,2401
"repos";1,1052;-1,1052
"nourrir";27,3277;-27,3277
"soigner";-2,963;2,963
"politique";-77,9137;77,9137
"visionnaire";11,3714;-11,3714
"écouter";11,3172;-11,3172
"sage";10,375;-10,375
"philosophie";7,1323;-7,1323
"adulte";3,9221;-3,9221
"celui";4,4895;-4,4895
"essence";-0,2523;0,2523
"assez";-3,8823;3,8823
"électrique";-0,3016;0,3016
"étonnant";-3,0888;3,0888
"clairvoyance";4,0438;-4,0438
"prophète";2,745;-2,745
"exactement";1,6887;-1,6887
"train";-7,2567;7,2567
"emji_visage_qui_pleure";18,0429;-18,0429
"écologie";-1,5212;1,5212
"multinationale";-2,5973;2,5973
"gouvernement";-44,7005;44,7005
"vélo";-1,0109;1,0109
"exister";12,1389;-12,1389
"écolo";0,9434;-0,9434
"respecter";-9,7778;9,7778
"nature";17,5141;-17,5141
"employer";-2,426;2,426
"difficulté";0,2727;-0,2727
"étranger";-23,8769;23,8769
"travailler";-9,7685;9,7685
"entourer";0,6346;-0,6346
"responsable";-7,4202;7,4202
"billet";-11,8822;11,8822
"lieu";-11,5521;11,5521
"papier";2,2458;-2,2458
"mégot";0,6374;-0,6374
"terre";-1,568;1,568
"élire";-7,8208;7,8208
"rappeler";6,6694;-6,6694
"herbe";1,131;-1,131
"hahaha";4,9553;-4,9553
"remarquer";3,4159;-3,4159
"impeccable";1,2738;-1,2738
"planter";3,1817;-3,1817
"bâton";0,8286;-0,8286
"inclure";-1,968;1,968
"demain";-2,2088;2,2088
"quatre";0,6589;-0,6589
"emji_visage_stupéfait";4,2058;-4,2058
"dessus";-0,5968;0,5968
"emji_visage_avec_une_main_sur_la_bouche";15,2629;-15,2629
"ho";1,3656;-1,3656
"alexandre";5,3467;-5,3467
"simplement";-4,9671;4,9671
"rôle";-3,5265;3,5265
"mètre";0,3006;-0,3006
"véritable";-0,6631;0,6631
"intelligence";7,0261;-7,0261
"bras";0,9029;-0,9029
"plan";-5,615;5,615
"génie";2,1235;-2,1235
"légende";7,7243;-7,7243
"retour";0,2863;-0,2863
"touchant";79,3767;-79,3767
"certainement";1,1019;-1,1019
"emji_visage_souriant";23,1511;-23,1511
"écrire";-2,1453;2,1453
"sous_titre";3,5644;-3,5644
"parce_que";-16,8024;16,8024
"triste";2,1815;-2,1815
"ok";0,8654;-0,8654
"ca";1,1162;-1,1162
"plusieurs";-2,9512;2,9512
"essayer";-3,0505;3,0505
"effort";-3,0604;3,0604
"berger";0,3727;-0,3727
"hyper";0,9561;-0,9561
"sensible";0,3817;-0,3817
"différence";-0,8794;0,8794
"emji_coeur_noir";1,2254;-1,2254
"50";-6,4626;6,4626
"adorable";57,6823;-57,6823
"emji_couronne";5,447;-5,447
"face";-7,0979;7,0979
"culturel";-1,5695;1,5695
"arrêter";-32,0308;32,0308
"qqn";-1,7174;1,7174
"boisson";-0,2558;0,2558
"faux";-11,5784;11,5784
"important";-5,2898;5,2898
"préciser";-0,9312;0,9312
"personne";-16,6042;16,6042
"chouette";15,7447;-15,7447
"sujet";-18,8332;18,8332
"mr";4,4314;-4,4314
"georges";60,7416;-60,7416
"00";2,6773;-2,6773
"47";-0,6782;0,6782
"emji_étincelles";20,599;-20,599
"niveau";-0,8584;0,8584
"élevé";-0,3497;0,3497
"post";-9,1929;9,1929
"projet";-13,4079;13,4079
"emji_feuille";1,2217;-1,2217
"logique";-9,9069;9,9069
"inventer";8,1443;-8,1443
"1967";7,3468;-7,3468
"conclusion";-1,8278;1,8278
"chef";-0,5752;0,5752
"oeuvre";-2,7573;2,7573
"génération";32,1807;-32,1807
"traiter";-3,7221;3,7221
"concernant";-6,7861;6,7861
"changement";-0,7062;0,7062
"climat";-10,4296;10,4296
"vivement";-0,8228;0,8228
"ouiii";1,8705;-1,8705
"sérieux";-1,3327;1,3327
"emji_visage_de_clown";-1,6459;1,6459
"courir";0,4023;-0,4023
"richesse";-4,7769;4,7769
"perte";-4,835;4,835
"voilà";2,8411;-2,8411
"août";2,3326;-2,3326
"joyeux";3,4238;-3,4238
"fête";8,9799;-8,9799
"national";-2,1546;2,1546
"helvétique";-0,3976;0,3976
"emji_visage_de_geek";0,4608;-0,4608
"emji_cotillons";1,7412;-1,7412
"garçon";51,0767;-51,0767
"sembler";0,2899;-0,2899
"information";-14,8049;14,8049
"d_abord";-4,3367;4,3367
"mémoire";0,7606;-0,7606
"lui";34,5911;-34,5911
"revenir";-0,6711;0,6711
"hahah";1,1513;-1,1513
"seulement";-4,1055;4,1055
"nord";0,9425;-0,9425
"2021";0,6368;-0,6368
"résultat";-2,8318;2,8318
"identique";0,4433;-0,4433
"1";-12,84;12,84
"férié";0,9553;-0,9553
"façon";0,5438;-0,5438
"politiquement";-2,0993;2,0993
