"";"X.rts_a";"X.rts_i"
"grave";-2,419;2,419
"meilleur";7,1552;-7,1552
"terrain";-3,5508;3,5508
"emji_ok";13,3984;-13,3984
"emji_trinquer";0,8163;-0,8163
"emji_trèfle_à_quatre_feuilles";9,1973;-9,1973
"emji_applaudissements";51,9801;-51,9801
"emji_feu";33,6475;-33,6475
"suisse";-82,9735;82,9735
"pleurer";1,7846;-1,7846
"rire";18,0679;-18,0679
"français";28,3262;-28,3262
"budget";-10,5379;10,5379
"journaliste";3,5625;-3,5625
"rts";-9,0139;9,0139
"double";0,3211;-0,3211
"emji_mains_levées";15,1433;-15,1433
"inviter";-1,392;1,392
"gym";0,4813;-0,4813
"profil";-3,0572;3,0572
"laisser";-9,8949;9,8949
"célébrer";-0,5242;0,5242
"espoir";-0,7944;0,7944
"euro";9,0418;-9,0418
"cousin";6,1231;-6,1231
"belge";14,5809;-14,5809
"beau";205,9314;-205,9314
"mentalité";1,7703;-1,7703
"victoire";-0,4998;0,4998
"défaite";0,3215;-0,3215
"chance";0,5651;-0,5651
"rester";-6,2664;6,2664
"compétition";-0,3582;0,3582
"vraiment";1,013;-1,013
"insupportable";-0,4998;0,4998
"gens";-3,0198;3,0198
"cirque";-1,3251;1,3251
"pareil";8,7426;-8,7426
"inculte";-0,3551;0,3551
"tellement";72,2323;-72,2323
"bas";-4,6795;4,6795
"rapporter";-3,3281;3,3281
"centime";0,2529;-0,2529
"payer";-98,8834;98,8834
"loyer";-20,7716;20,7716
"facture";-6,3031;6,3031
"mois";-6,0021;6,0021
"sport";3,0639;-3,0639
"chose";2,9323;-2,9323
"nécessaire";-5,5241;5,5241
"monde";-9,7477;9,7477
"mourir";0,9775;-0,9775
"faim";-0,3892;0,3892
"battre";3,8967;-3,8967
"survie";-0,26;0,26
"maladie";-7,41;7,41
"foire";1,0302;-1,0302
"bête";13,2979;-13,2979
"sauvage";26,4128;-26,4128
"humain";0,8561;-0,8561
"devenir";1,3536;-1,3536
"pathétique";0,2798;-0,2798
"siècle";1,0611;-1,0611
"emji_homme_avec_la_paume_sur_le_visage_peau_claire";-0,5252;0,5252
"souvenir";299,8091;-299,8091
"oser";0,2898;-0,2898
"viser";-8,5809;8,5809
"couper";0,5668;-0,5668
"pr";-0,7179;0,7179
"réponse";4,4386;-4,4386
"échange";-2,6041;2,6041
"constructif";-1,1786;1,1786
"plaisir";15,5668;-15,5668
"chanter";7,3522;-7,3522
"purée";4,784;-4,784
"moin";0,3265;-0,3265
"lèvre";0,3392;-0,3392
"emji_se_rouler_par_terre_de_rire";84,1971;-84,1971
"ya";3,0776;-3,0776
"origine";0,864;-0,864
"ds";3,2362;-3,2362
"équipe";-3,6288;3,6288
"gars";3,3391;-3,3391
"bout";0,384;-0,384
"rêver";4,0777;-4,0777
"emji_coeur_cartes";36,8727;-36,8727
"nati";0,9791;-0,9791
"adorer";125,2272;-125,2272
"offrir";-3,8327;3,8327
"match";2,3333;-2,3333
"espérer";-0,9632;0,9632
"gagner";-8,6127;8,6127
"europe";-23,916;23,916
"vivre";4,6891;-4,6891
"apprendre";16,0216;-16,0216
"oublier";0,4527;-0,4527
"racine";1,4308;-1,4308
"emji_drapeau_suisse";1,5617;-1,5617
"croiser";1,4419;-1,4419
"doigt";1,7921;-1,7921
"suède";-2,6487;2,6487
"dernier";9,7861;-9,7861
"pffff";-1,2757;1,2757
"aimer";172,1346;-172,1346
"hippie";4,4389;-4,4389
"nage";1,0649;-1,0649
"payant";0,2873;-0,2873
"avion";-0,2926;0,2926
"gonfler";0,8191;-0,8191
"femme";27,0484;-27,0484
"prendre";-6,599;6,599
"analyse";-1,5748;1,5748
"correct";-1,7822;1,7822
"genre";-3,0743;3,0743
"clip";3,4272;-3,4272
"faute";-0,4113;0,4113
"traduction";1,5218;-1,5218
"ego";0,3949;-0,3949
"vrai";7,1495;-7,1495
"emji_drapeau_états_unis";-2,7196;2,7196
"correction";1,2102;-1,2102
"honnêtement";-0,498;0,498
"regarder";5,7554;-5,7554
"emji_visage_avec_les_sourcils_relevés";0,5171;-0,5171
"fier";3,3204;-3,3204
"raison";4,4899;-4,4899
"rue";-1,2133;1,2133
"police";-115,8019;115,8019
"avertir";-0,2292;0,2292
"voiture";-0,3994;0,3994
"amande";-0,2815;0,2815
"argent";-47,6922;47,6922
"attendre";-3,6817;3,6817
"emji_coeur_enflammé";3,121;-3,121
"parent";17,9338;-17,9338
"avouer";1,0434;-1,0434
"meuf";9,5044;-9,5044
"vidéo";62,4376;-62,4376
"vendre";-3,7675;3,7675
"rêve";6,9543;-6,9543
"apercevoir";2,1935;-2,1935
"min";0,5704;-0,5704
"emji_visage_envoyant_un_bisou";10,2855;-10,2855
"publier";-3,3227;3,3227
"reportage";58,2331;-58,2331
"tecktonik";15,5242;-15,5242
"religieux";0,6089;-0,6089
"historien";-0,3029;0,3029
"représenter";-18,3569;18,3569
"musée";-1,6722;1,6722
"enseigner";4,1909;-4,1909
"histoire";-2,1316;2,1316
"temp";0,2992;-0,2992
"fesait";3,1132;-3,1132
"erreur";-2,3583;2,3583
"passer";-0,3446;0,3446
"dur";-0,8491;0,8491
"boiter";0,8657;-0,8657
"air";16,5653;-16,5653
"détester";13,0572;-13,0572
"anniversaire";4,5834;-4,5834
"photo";-2,3504;2,3504
"seigneur";4,2009;-4,2009
"ptn";0,5121;-0,5121
"pensée";4,519;-4,519
"my";1,637;-1,637
"vie";30,0853;-30,0853
"ahahah";0,9853;-0,9853
"chaud";7,0684;-7,0684
"imaginer";0,3015;-0,3015
"revoir";9,7628;-9,7628
"mtn";2,2324;-2,2324
"compte";-8,6862;8,6862
"jeunesse";23,2305;-23,2305
"heureusement";11,1436;-11,1436
"période";5,6237;-5,6237
"court";1,0968;-1,0968
"mulet";5,4152;-5,4152
"horreur";1,889;-1,889
"emji_visage_qui_hurle_de_peur";8,7807;-8,7807
"disparaître";3,6906;-3,6906
"arrivée";0,9342;-0,9342
"finalement";1,0284;-1,0284
"élève";19,2693;-19,2693
"allure";0,6352;-0,6352
"calme";3,0574;-3,0574
"vieux";52,924;-52,924
"france";1,3988;-1,3988
"partir";-22,9875;22,9875
"clairement";-5,4326;5,4326
"relire";-1,1884;1,1884
"explication";-1,0979;1,0979
"interviewer";9,9529;-9,9529
"rajeunir";4,1046;-4,1046
"nettement";-0,2832;0,2832
"conditionner";0,3644;-0,3644
"délire";0,5841;-0,5841
"amitié";0,432;-0,432
"hypocrisie";-6,8888;6,8888
"emji_visage_mécontent";1,939;-1,939
"irréprochable";0,3392;-0,3392
"vocabulaire";23,013;-23,013
"choisir";-2,9931;2,9931
"phrase";5,5798;-5,5798
"complexe";-1,3336;1,3336
"camp";-3,3304;3,3304
"vacance";3,1986;-3,1986
"emji_soleil";8,7751;-8,7751
"moniteur";3,6101;-3,6101
"nombreux";-2,1934;2,1934
"colonie";0,3619;-0,3619
"romand";1,7341;-1,7341
"étudiant";-2,8997;2,8997
"science";1,8743;-1,8743
"éducation";5,1182;-5,1182
"claude";5,6445;-5,6445
"cabane";5,0542;-5,0542
"bois";4,8282;-4,8282
"bain";22,2533;-22,2533
"rivière";1,1423;-1,1423
"génial";43,7821;-43,7821
"frère";3,2365;-3,2365
"soeur";10,2618;-10,2618
"importer";-4,0265;4,0265
"emji_visage_avec_un_léger_sourire";4,1293;-4,1293
"commentaire";-1,6381;1,6381
"emji_visage_rieur";17,1654;-17,1654
"vachement";0,6315;-0,6315
"classe";6,6134;-6,6134
"ancien";26,1963;-26,1963
"marrant";1,72;-1,72
"trésor";4,9738;-4,9738
"saut";3,2461;-3,2461
"patrimoine";-2,6425;2,6425
"extraordinaire";13,6971;-13,6971
"connaître";27,8243;-27,8243
"papa";7,8245;-7,8245
"maître";2,6961;-2,6961
"alpage";6,8146;-6,8146
"maison";9,9991;-9,9991
"gamin";27,1329;-27,1329
"copain";15,9189;-15,9189
"ville";-4,4175;4,4175
"piscine";3,7306;-3,7306
"merveilleux";35,5252;-35,5252
"moitié";1,3742;-1,3742
"vélomoteur";4,4389;-4,4389
"puch";4,3321;-4,3321
"part";-3,9384;3,9384
"selle";3,9711;-3,9711
"blanc";12,9747;-12,9747
"voler";-5,2057;5,2057
"bleu";2,495;-2,495
"marine";1,5492;-1,5492
"maxi";4,1046;-4,1046
"troupe";-0,8024;0,8024
"année";43,5712;-43,5712
"ahaha";6,538;-6,538
"régaler";4,4014;-4,4014
"emji_poing_levé";0,3196;-0,3196
"rouler";1,7534;-1,7534
"neige";10,9632;-10,9632
"chaux";2,6052;-2,6052
"malheureusement";5,1832;-5,1832
"1er";1,5208;-1,5208
"acheter";-0,3972;0,3972
"pot";0,3064;-0,3064
"italie";8,1405;-8,1405
"kilomètre";0,329;-0,329
"emji_pouce_vers_le_haut";33,9573;-33,9573
"excellent";6,421;-6,421
"côté";-0,7673;0,7673
"vert";-0,5288;0,5288
"monter";-1,1788;1,1788
"km";-0,8323;0,8323
"h";-0,5312;0,5312
"maquiller";2,2658;-2,2658
"emji_visage_souriant_aux_yeux_rieurs";30,1357;-30,1357
"évidemment";-1,4055;1,4055
"groupe";-6,0544;6,0544
"travailleur";-6,0305;6,0305
"social";-18,1241;18,1241
"jour";5,1463;-5,1463
"jeune";44,3775;-44,3775
"piste";0,2715;-0,2715
"réaliser";-0,3091;0,3091
"gris";0,4803;-0,4803
"vaud";-0,2697;0,2697
"média";-22,2355;22,2355
"sensibiliser";0,275;-0,275
"politicien";-10,5988;10,5988
"urgence";-2,066;2,066
"proposer";-5,3569;5,3569
"espace";-1,2148;1,2148
"entièrement";-0,3608;0,3608
"consacrer";-1,9252;1,9252
"montrer";-9,0911;9,0911
"lausanne";-0,8704;0,8704
"flic";-3,3827;3,3827
"indignation";-1,5875;1,5875
"boguet";4,3321;-4,3321
"conduire";-0,5124;0,5124
"genève";-1,596;1,596
"début";9,8931;-9,8931
"étude";-16,4277;16,4277
"comparer";0,3639;-0,3639
"plat";2,1654;-2,1654
"besoin";-8,0776;8,0776
"manière";-5,2184;5,2184
"apprécier";7,4421;-7,4421
"pays";-142,8244;142,8244
"habitant";-7,219;7,219
"grèce";0,2484;-0,2484
"turquie";0,3405;-0,3405
"côte";0,3806;-0,3806
"us";-8,5015;8,5015
"rencontre";2,5169;-2,5169
"voyage";-0,3707;0,3707
"destination";-0,4774;0,4774
"recommander";0,4635;-0,4635
"donner";-1,7566;1,7566
"goût";1,5525;-1,5525
"hasard";-0,575;0,575
"découverte";0,7445;-0,7445
"frisson";2,8603;-2,8603
"intéressant";3,9982;-3,9982
"entendre";18,6234;-18,6234
"regard";6,6992;-6,6992
"homme";46,6844;-46,6844
"réflexion";2,3683;-2,3683
"urbain";-0,3029;0,3029
"cheveu";16,6577;-16,6577
"vent";0,3703;-0,3703
"effet";-4,705;4,705
"perle";2,4689;-2,4689
"remonter";1,9661;-1,9661
"lol";7,171;-7,171
"naître";14,029;-14,029
"fou";5,9654;-5,9654
"image";0,5069;-0,5069
"gros";-0,6823;0,6823
"problème";-43,7179;43,7179
"boy";6,8028;-6,8028
"carrément";1,0582;-1,0582
"éclater";1,1368;-1,1368
"carter";3,6101;-3,6101
"huile";5,836;-5,836
"bagnole";0,9803;-0,9803
"etait";10,0392;-10,0392
"considérer";-2,3583;2,3583
"réseau";0,3059;-0,3059
"passion";6,5528;-6,5528
"témoignage";17,8621;-17,8621
"perdre";-1,0397;1,0397
"suffire";-7,3691;7,3691
"taper";0,335;-0,335
"nom";26,9104;-26,9104
"facebook";-0,3609;0,3609
"street";1,3018;-1,3018
"premier";2,3393;-2,3393
"minute";0,4793;-0,4793
"fils";9,5476;-9,5476
"suivre";-3,7659;3,7659
"roi";4,7199;-4,7199
"roller";1,9232;-1,9232
"mère";30,609;-30,609
"descendre";-0,6409;0,6409
"permettre";-12,971;12,971
"lien";-3,7797;3,7797
"concerner";-13,5787;13,5787
"mort";-2,8803;2,8803
"affronter";-0,8398;0,8398
"emji_visage_avec_bouche_ouverte";20,872;-20,872
"fantastique";4,6738;-4,6738
"bus";-0,3345;0,3345
"orange";2,6012;-2,6012
"emji_visage_en_pleine_réflexion";0,7941;-0,7941
"drôle";7,7264;-7,7264
"rip";-1,115;1,115
"partie";-2,3203;2,3203
"redescendre";-0,5769;0,5769
"bord";-0,5587;0,5587
"lac";14,8394;-14,8394
"emji_visage_souriant_avec_yeux_rieurs";50,5518;-50,5518
"recyclage";0,9817;-0,9817
"mignon";58,7997;-58,7997
"naïf";-0,5106;0,5106
"réchauffement";-0,9121;0,9121
"climatique";-6,5827;6,5827
"grippe";-0,2633;0,2633
"emji_visage_très_souriant_aux_yeux_rieurs";11,9586;-11,9586
"rassurant";0,252;-0,252
"repos";1,1423;-1,1423
"nourrir";27,6276;-27,6276
"soigner";-2,8093;2,8093
"politique";-76,6271;76,6271
"visionnaire";10,912;-10,912
"écouter";11,3053;-11,3053
"sage";9,7764;-9,7764
"philosophie";7,0098;-7,0098
"adulte";3,7106;-3,7106
"essence";-0,29;0,29
"électrique";-0,2777;0,2777
"étonnant";-3,1298;3,1298
"clairvoyance";4,1046;-4,1046
"prophète";2,7876;-2,7876
"exactement";1,1941;-1,1941
"train";-6,899;6,899
"emji_visage_qui_pleure";21,3152;-21,3152
"écologie";-1,4534;1,4534
"multinationale";-2,1907;2,1907
"gouvernement";-43,5197;43,5197
"vélo";-0,8574;0,8574
"exister";11,7201;-11,7201
"écolo";0,9791;-0,9791
"respecter";-9,6483;9,6483
"nature";18,7374;-18,7374
"employer";-2,6161;2,6161
"difficulté";0,3;-0,3
"étranger";-23,2072;23,2072
"travailler";-8,9345;8,9345
"entourer";0,6739;-0,6739
"responsable";-7,3809;7,3809
"billet";-11,9864;11,9864
"lieu";-11,0166;11,0166
"papier";2,281;-2,281
"mégot";0,6593;-0,6593
"terre";-1,4516;1,4516
"élire";-7,6466;7,6466
"rappeler";6,2053;-6,2053
"herbe";1,6445;-1,6445
"putain";5,7993;-5,7993
"hahaha";4,2263;-4,2263
"remarquer";3,4628;-3,4628
"impeccable";1,3018;-1,3018
"planter";3,0952;-3,0952
"bâton";0,8657;-0,8657
"inclure";-1,9053;1,9053
"emji_visage_avec_une_main_sur_la_bouche";11,8403;-11,8403
"génie";2,2268;-2,2268
"alexandre";5,4152;-5,4152
"simplement";-4,5951;4,5951
"rôle";-3,3622;3,3622
"mètre";0,3196;-0,3196
"véritable";-0,6131;0,6131
"intelligence";7,1279;-7,1279
"bras";1,0434;-1,0434
"plan";-5,6466;5,6466
"légende";7,8084;-7,8084
"retour";0,4435;-0,4435
"touchant";72,0637;-72,0637
"certainement";1,3297;-1,3297
"emji_visage_souriant";16,8982;-16,8982
"écrire";-1,854;1,854
"sous_titre";3,6101;-3,6101
"triste";2,3605;-2,3605
"ca";0,9051;-0,9051
"essayer";-2,8359;2,8359
"effort";-2,7472;2,7472
"berger";0,3871;-0,3871
"hyper";0,8717;-0,8717
"sensible";0,3405;-0,3405
"différence";-0,7738;0,7738
"emji_coeur_noir";1,7126;-1,7126
"emji_couronne";3,4748;-3,4748
"face";-7,3288;7,3288
"culturel";-1,6518;1,6518
"arrêter";-30,6181;30,6181
"qqn";-1,5333;1,5333
"boisson";-0,2458;0,2458
"faux";-10,9157;10,9157
"important";-5,1072;5,1072
"préciser";-0,8745;0,8745
"sujet";-18,0889;18,0889
"mr";3,8512;-3,8512
"georges";52,9463;-52,9463
"niveau";-0,6811;0,6811
"élevé";-0,3096;0,3096
"post";-9,2731;9,2731
"projet";-12,6972;12,6972
"logique";-10,0228;10,0228
"inventer";8,4851;-8,4851
"conclusion";-1,7578;1,7578
"chef";-0,5936;0,5936
"oeuvre";-2,6455;2,6455
"génération";32,8807;-32,8807
"traiter";-3,4764;3,4764
"changement";-0,6817;0,6817
"climat";-9,9768;9,9768
"vivement";-0,7093;0,7093
"sérieux";-1,212;1,212
"emji_visage_souriant_avec_coeurs";117,2664;-117,2664
"emji_visage_de_clown";-2,1222;2,1222
"courir";0,4542;-0,4542
"richesse";-4,5925;4,5925
"perte";-4,3989;4,3989
"août";2,4024;-2,4024
"joyeux";3,9148;-3,9148
"fête";8,592;-8,592
"national";-2,2478;2,2478
"helvétique";-0,3791;0,3791
"emji_visage_de_geek";-0,3153;0,3153
"emji_cotillons";1,758;-1,758
"garçon";49,7608;-49,7608
"sembler";0,3745;-0,3745
"information";-14,3886;14,3886
"mémoire";0,8191;-0,8191
"revenir";-0,6829;0,6829
"hahah";0,9853;-0,9853
"adorable";45,3794;-45,3794
"seulement";-3,6875;3,6875
"nord";1,0182;-1,0182
"résultat";-2,7571;2,7571
"identique";0,4635;-0,4635
"férié";0,9853;-0,9853
"façon";0,6434;-0,6434
"politiquement";-2,039;2,039
"diviser";-1,2855;1,2855
"habiter";2,0429;-2,0429
"peuple";-73,2046;73,2046
"accorder";-1,9736;1,9736
"enrichir";-3,8211;3,8211
"immigration";-7,7875;7,7875
"arriver";0,3023;-0,3023
"européen";-17,8299;17,8299
"situer";-2,1849;2,1849
"coeur";18,3396;-18,3396
"coucher";1,827;-1,827
"fonctionner";-9,633;9,633
"langue";-1,1426;1,1426
"pur";1,3561;-1,3561
"tendre";0,698;-0,698
"micro";6,8745;-6,8745
"adolescent";0,6047;-0,6047
"confiance";-1,2169;1,2169
"émouvoir";4,0657;-4,0657
"emji_mains_en_prière";51,5557;-51,5557
"emji_papillon";2,8185;-2,8185
"emji_notes_de_musique";27,0717;-27,0717
"emji_coeur_bleu";3,5028;-3,5028
"page";-0,9095;0,9095
"svp";0,3523;-0,3523
"céder";-3,3083;3,3083
"médiocrité";-2,1859;2,1859
"oups";-0,583;0,583
"désolé";0,9709;-0,9709
"doute";-0,6613;0,6613
"pluie";3,4857;-3,4857
"cerveau";1,5537;-1,5537
"journée";3,2882;-3,2882
"détendre";1,1318;-1,1318
"jean";3,2102;-3,2102
"michel";3,5124;-3,5124
"utiliser";1,1777;-1,1777
"pression";-4,7328;4,7328
"jet";-2,261;2,261
"envoyer";-0,9374;0,9374
"décevoir";1,4138;-1,4138
"prêt";1,8439;-1,8439
"armoire";1,8056;-1,8056
"manger";18,0138;-18,0138
"fondue";5,2309;-5,2309
"savoyard";0,7009;-0,7009
"haut";-0,3464;0,3464
"montagne";3,1009;-3,1009
"descente";1,637;-1,637
"ski";4,0078;-4,0078
"louper";1,0063;-1,0063
"emji_visage_roulant_des_yeux";1,8509;-1,8509
"recette";-2,7658;2,7658
"emji_fondue";0,978;-0,978
"cher";-3,9257;3,9257
"posts";-0,9793;0,9793
"trouver";2,4722;-2,4722
"intégralité";1,0302;-1,0302
"version";1,3252;-1,3252
"long";-1,0225;1,0225
"larme";5,1176;-5,1176
"oeil";0,8045;-0,8045
"bio";-1,8147;1,8147
"envie";1,556;-1,556
"empêcher";-4,7008;4,7008
"sourire";9,4092;-9,4092
"froid";9,214;-9,214
"dos";0,9412;-0,9412
"moment";-0,9745;0,9745
"manquer";2,9619;-2,9619
"célèbre";0,2301;-0,2301
"culte";2,1935;-2,1935
"radio";2,6929;-2,6929
"grimper";-0,7532;0,7532
"pilier";-1,7451;1,7451
"pont";-0,5461;0,5461
"mur";-0,5718;0,5718
"fribourg";0,4747;-0,4747
"escalade";-0,84;0,84
"artificiel";0,6238;-0,6238
"créatif";1,7595;-1,7595
"faible";-3,3564;3,3564
"marcher";-3,9527;3,9527
"champion";-0,3321;0,3321
"roger";3,4415;-3,4415
"chapeau";5,7372;-5,7372
"artiste";-2,0368;2,0368
"tennis";1,0649;-1,0649
"éternité";2,2268;-2,2268
"emji_coeur_vert";2,2932;-2,2932
"we";1,5492;-1,5492
"lover";0,408;-0,408
"you";-0,6735;0,6735
"magique";4,2999;-4,2999
"réussite";-3,6127;3,6127
"sympa";10,7609;-10,7609
"emji_tête_à_l_envers";0,7252;-0,7252
"léger";2,7149;-2,7149
"crier";-1,0185;1,0185
"scandale";-4,0122;4,0122
"direct";-1,9249;1,9249
"tour";0,4697;-0,4697
"chien";6,0251;-6,0251
"mauvais";0,3403;-0,3403
"singe";2,3555;-2,3555
"recevoir";2,4062;-2,4062
"amour";35,3742;-35,3742
"quotidien";-1,6958;1,6958
"cuisinier";1,3018;-1,3018
"client";9,0479;-9,0479
"demander";-2,2221;2,2221
"pousser";-2,0378;2,0378
"aberrant";-1,1786;1,1786
"exprimer";15,2762;-15,2762
"bêtement";0,2301;-0,2301
"pauvre";2,9141;-2,9141
"servir";-4,1131;4,1131
"bière";2,8795;-2,8795
"métier";3,0828;-3,0828
"sacrifier";0,2484;-0,2484
"déplacement";-2,0467;2,0467
"foutre";-0,8559;0,8559
"lier";-5,9218;5,9218
"crever";-0,4039;0,4039
"ohh";2,2103;-2,2103
"avenir";-1,3538;1,3538
"restauration";-1,1468;1,1468
"numéro";-1,7578;1,7578
"étonner";-3,4381;3,4381
"maltraiter";0,6238;-0,6238
"honteux";-9,1009;9,1009
"cure";0,65;-0,65
"emji_visage_qui_vomit";1,4284;-1,4284
"politesse";0,2992;-0,2992
"epoque";10,9994;-10,9994
"emji_tête_de_fou";1,3952;-1,3952
"beurre";0,4786;-0,4786
"horrifier";-0,8024;0,8024
"maman";13,6169;-13,6169
"quantité";-2,4631;2,4631
"sucre";1,758;-1,758
"secret";1,0207;-1,0207
"grand_mère";14,8396;-14,8396
"émission";10,6489;-10,6489
"emji_étoile";3,7686;-3,7686
"emji_miam";7,0098;-7,0098
"régal";2,0347;-2,0347
"enfance";40,947;-40,947
"famille";-3,6924;3,6924
"emji_pouce_vers_le_haut_peau_moyennement_claire";3,1798;-3,1798
"mec";7,6828;-7,6828
"mdrrrr";0,9791;-0,9791
"emji_tête_de_chat";2,5202;-2,5202
"tuer";-11,8134;11,8134
"xd";2,4199;-2,4199
"justement";-8,6907;8,6907
"marier";8,0497;-8,0497
"vendredi";4,0066;-4,0066
"chiffre";-18,7323;18,7323
"humilité";19,7018;-19,7018
"daron";6,2159;-6,2159
"voix";8,5331;-8,5331
"répondre";1,9079;-1,9079
"menace";-6,3522;6,3522
"pertinent";-1,3211;1,3211
"mdrrr";2,4064;-2,4064
"simple";2,1371;-2,1371
"efficace";-1,6845;1,6845
"chanceux";2,8603;-2,8603
"couille";4,0719;-4,0719
"patate";4,0657;-4,0657
"pourri";2,8363;-2,8363
"attentat";-4,5969;4,5969
"banane";4,681;-4,681
"wsh";4,4389;-4,4389
"vrmt";-0,4067;0,4067
"emji_visage_qui_pleure_à_chaudes_larmes";15,2634;-15,2634
"veille";1,1517;-1,1517
"jpp";0,6593;-0,6593
"signe";-0,3892;0,3892
"hauteur";0,3014;-0,3014
"précision";1,279;-1,279
"tjr";-0,4171;0,4171
"loto";1,0649;-1,0649
"mdr";2,3333;-2,3333
"typiquement";1,9579;-1,9579
"père";40,6473;-40,6473
"fois";-1,4494;1,4494
"jouer";44,8456;-44,8456
"hahahaha";0,8163;-0,8163
"intervention";-5,5231;5,5231
"présent";-0,5456;0,5456
"satisfaire";1,0411;-1,0411
"connerie";-1,1831;1,1831
"présenter";-1,3148;1,3148
"insta";0,3312;-0,3312
"tort";0,5122;-0,5122
"men";-0,7532;0,7532
"mdrr";2,1805;-2,1805
"porte";-0,319;0,319
"malheur";0,5909;-0,5909
"perso";2,6527;-2,6527
"bonheur";30,01;-30,01
"janvier";-0,26;0,26
"emji_poignée_de_main";0,3215;-0,3215
"bernard";1,8427;-1,8427
"lunette";6,4911;-6,4911
"soleil";13,7589;-13,7589
"protéger";-18,9386;18,9386
"profondeur";0,5157;-0,5157
"chercher";-1,3735;1,3735
"diversité";-0,4698;0,4698
"attitude";0,7009;-0,7009
"chou";9,9204;-9,9204
"facile";-1,5311;1,5311
"refaire";2,0773;-2,0773
"interview";13,1166;-13,1166
"passionnant";0,9803;-0,9803
"envisager";-0,9168;0,9168
"auprès_de";-0,8051;0,8051
"avis";-4,4638;4,4638
"esprit";4,4158;-4,4158
"nostalgie";19,8391;-19,8391
"état";-70,6939;70,6939
"catastrophique";-0,484;0,484
"normalement";0,3677;-0,3677
"scandaleux";-7,8134;7,8134
"tiers";-0,5133;0,5133
"what";0,8254;-0,8254
"innocent";-6,8763;6,8763
"réparer";-1,0422;1,0422
"traumatisme";1,8194;-1,8194
"cacher";-6,9456;6,9456
"développer";-0,9123;0,9123
"1ere";1,6445;-1,6445
"main";0,8123;-0,8123
"méthode";3,558;-3,558
"qd";8,3066;-8,3066
"violer";-5,2013;5,2013
"bébé";0,4127;-0,4127
"réflexe";-0,6837;0,6837
"naturel";14,8309;-14,8309
"balancer";-1,6882;1,6882
"choquer";6,9021;-6,9021
"moyen";-16,8059;16,8059
"cool";2,15;-2,15
"fille";55,074;-55,074
"nageur";2,4651;-2,4651
"tôt";0,5227;-0,5227
"film";1,9725;-1,9725
"résumé";1,5521;-1,5521
"rapport";-4,3876;4,3876
"association";-1,2761;1,2761
"plainte";-2,0453;2,0453
"cul";4,49;-4,49
"enlever";-1,8193;1,8193
"gosse";6,1736;-6,1736
"rythme";0,2891;-0,2891
"doré";1,939;-1,939
"chalet";0,9791;-0,9791
