suisse;63;24;19;26;19;23;76;16;45;70;26
emji_drapeau_suisse;0;30;2;2;23;35;56;10;16;80;3
année;22;20;17;23;4;6;39;5;14;18;19
premier;14;22;1;4;7;30;14;12;14;16;4
émission;69;3;7;13;3;2;2;2;5;2;8
genève;9;6;7;9;10;7;7;11;10;24;9
petit;9;4;20;35;1;1;0;4;7;2;28
jeune;20;1;9;19;3;7;10;8;11;6;19
grand;7;10;10;15;3;10;5;3;20;14;13
retrouver;62;2;4;2;1;1;2;1;6;0;5
monde;9;6;2;7;5;2;7;2;39;5;8
rts;61;2;1;2;7;5;4;3;2;5;2
jour;2;11;2;4;9;19;3;4;10;6;9
femme;5;3;5;3;4;8;19;4;3;8;9
vie;16;2;9;4;4;2;7;5;7;2;29
enfant;7;1;0;21;14;5;8;7;4;3;5
miracle;45;1;0;0;0;0;0;1;0;0;2
archive;65;0;1;3;2;0;1;1;4;0;2
annoncer;1;11;1;0;19;25;1;3;3;9;0
samedi;45;7;0;1;14;6;0;0;1;3;0
mettre;3;2;4;4;8;18;9;6;4;12;2
lausanne;6;5;6;6;5;4;7;4;2;8;5
aller;1;5;5;16;1;4;1;2;8;14;6
pays;5;8;1;3;7;27;6;1;4;5;5
conseil;1;1;3;1;1;22;3;3;4;30;1
dernier;1;8;1;0;10;8;11;0;9;15;4
unir;0;6;0;0;5;42;2;1;3;1;0
prendre;7;3;1;4;7;7;11;3;9;6;13
heure;3;2;1;10;5;4;5;4;13;13;3
public;6;6;6;3;5;12;4;5;8;11;2
nouveau;1;9;5;3;4;7;7;8;5;12;3
homme;4;1;5;4;8;10;10;3;0;4;13
fin;2;7;5;6;5;13;7;1;3;8;4
passer;5;4;2;10;0;5;5;4;4;13;7
temps;9;0;4;18;1;2;2;3;2;7;6
novembre;2;17;1;1;7;7;5;3;6;9;0
noël;2;11;0;5;0;0;1;4;11;3;1
fédéral;1;1;1;1;2;14;19;2;2;16;1
canton;3;5;2;1;5;4;7;4;1;28;1
face;1;4;0;3;8;6;7;9;1;13;1
franc;0;4;0;1;8;0;8;0;2;21;1
décembre;3;16;0;3;3;3;5;3;0;10;1
devenir;6;8;0;4;2;9;1;0;14;4;7
partir;5;4;3;10;0;9;2;4;2;9;3
ville;2;9;3;5;4;3;3;1;6;5;2
notamment;1;10;0;0;3;8;9;11;4;8;3
mondial;3;12;1;4;1;1;12;1;8;2;1
jeudi;1;9;0;0;9;12;4;3;3;5;0
romand;12;4;6;5;2;0;4;1;7;5;4
fête;5;0;5;5;1;0;3;1;7;2;1
connaître;5;9;1;14;1;2;7;3;8;6;2
travail;3;2;2;3;0;5;8;1;2;8;3
national;2;2;1;3;1;10;6;2;6;16;1
lundi;1;6;4;1;16;9;1;1;1;7;1
lancer;2;4;4;1;7;3;4;4;9;10;1
dimanche;2;7;0;0;18;9;1;1;3;5;0
vaudois;4;1;1;4;1;6;3;2;11;11;6
révéler;0;4;0;0;1;3;22;20;2;1;2
permettre;0;4;2;1;1;4;3;12;2;14;4
voir;1;2;5;4;3;5;5;8;11;1;7
viser;0;1;0;0;7;15;8;1;1;14;1
rester;2;5;3;4;7;8;11;4;5;1;1
rencontre;5;0;5;4;3;6;1;0;9;1;18
près_de;4;6;3;1;7;6;16;1;1;1;0
place;0;1;1;3;2;6;8;1;5;5;4
diffuser;44;1;1;1;3;0;0;1;0;0;0
santé;2;2;4;2;1;9;11;14;0;2;2
projet;1;8;0;0;1;7;1;5;2;11;1
prix;1;4;2;2;0;5;6;4;1;1;2
nombreux;6;4;6;14;3;4;2;4;2;2;1
service;2;5;0;2;4;3;2;1;0;16;2
mort;3;4;1;2;13;13;6;0;1;3;4
mois;0;8;2;0;6;4;9;3;0;10;1
lien;42;2;0;1;0;0;1;0;3;1;0
état;1;4;0;1;8;18;3;1;2;4;3
suivre;9;1;5;4;0;5;4;2;6;6;0
semaine;0;4;3;1;3;10;3;1;2;13;2
nouvelle;2;10;0;1;2;3;4;6;1;8;4
français;2;3;3;1;2;14;1;3;4;3;9
vendredi;0;9;0;0;9;7;2;3;1;8;1
bio;44;0;0;0;1;0;0;0;1;0;1
beau;3;0;10;2;2;0;2;0;9;0;6
américain;4;3;1;1;2;26;3;0;1;0;0
question;5;0;1;25;0;3;2;3;2;3;0
président;1;3;0;1;3;33;2;0;1;2;0
aimer;6;0;10;4;0;0;0;0;1;0;17
proposer;4;0;0;3;0;2;7;2;7;7;2
offrir;0;11;4;1;0;1;3;6;4;6;0
mardi;0;1;0;0;11;14;3;2;0;7;0
journée;2;3;3;11;0;3;2;1;1;8;2
fois;7;6;1;0;0;8;5;1;4;5;5
atteindre;1;22;2;0;0;2;11;3;0;2;2
âge;3;6;3;8;1;5;2;3;7;0;4
présenter;8;2;10;0;0;5;4;4;3;8;0
début;3;6;2;3;2;2;4;4;2;5;9
clip;43;1;0;0;0;0;0;0;1;0;0
équipe;2;0;0;5;1;1;2;2;13;2;3
social;1;0;1;0;2;5;10;14;3;1;3
ski;0;1;15;2;0;1;2;0;2;0;1
prévoir;1;11;0;0;3;8;4;0;0;5;1
jeu;2;3;0;14;0;1;0;3;6;0;1
initiative;0;3;0;0;1;6;3;0;0;22;0
europe;0;5;0;1;4;5;11;4;2;7;0
couper;5;1;0;0;0;2;1;0;9;8;0
animal;5;3;0;2;0;0;8;11;0;1;5
retour;1;9;1;1;3;3;2;2;7;2;2
rendre;1;5;3;0;1;5;3;6;4;6;3
famille;4;5;1;1;3;3;5;0;5;6;8
découvrir;12;3;4;2;1;0;3;1;4;1;3
droit;2;3;0;1;2;14;2;0;2;5;0
police;0;0;1;0;22;3;0;0;0;3;1
occasion;5;1;7;9;2;2;1;2;6;1;1
gaza;0;0;0;0;31;5;0;0;0;1;0
amour;6;1;8;8;1;0;1;0;0;0;14
étude;1;2;0;0;0;0;14;18;0;0;1
école;1;1;3;13;1;2;4;0;1;1;1
