"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"11";"***";"";""
"**";"classe";"1";"**";"";""
"****";"140";"1678";"8.34";"****";""
"0";"257";"0.00";"-27.625";"emji_drapeau_suisse";"1.472611e-07"
"0";" 60";"0.00";" -5.664";"unir";"1.731489e-02"
"0";" 55";"0.00";" -5.176";"révéler";"2.289886e-02"
"1";" 73";"1.37";" -4.853";"annoncer";"2.759478e-02"
"1";" 70";"1.43";" -4.567";"conseil";"3.258990e-02"
"0";" 48";"0.00";" -4.498";"viser";"3.393497e-02"
"0";" 47";"0.00";" -4.402";"permettre";"3.590587e-02"
"1";" 67";"1.49";" -4.283";"dernier";"3.849620e-02"
"0";" 45";"0.00";" -4.209";"franc";"4.020749e-02"
"0";" 43";"0.00";" -4.017";"mois";"4.504068e-02"
"1";" 64";"1.56";" -4.001";"nouveau";"4.548400e-02"
"0";" 42";"0.00";" -3.921";"semaine";"4.767811e-02"
"1";" 63";"1.59";" -3.907";"aller";"4.808773e-02"
"0";" 41";"0.00";" -3.826";"emji_drapeau_états";"5.047547e-02"
"0";" 40";"0.00";" -3.730";"vendredi";"5.344314e-02"
"2";" 79";"2.53";" -3.662";"jour";"5.568192e-02"
"0";" 39";"0.00";" -3.635";"europe";"5.659228e-02"
"1";" 60";"1.67";" -3.627";"fédéral";"5.684142e-02"
"0";" 38";"0.00";" -3.539";"mardi";"5.993486e-02"
"0";" 37";"0.00";" -3.444";"gaza";"6.348376e-02"
"0";" 37";"0.00";" -3.444";"enquête";"6.348376e-02"
"1";" 57";"1.75";" -3.350";"notamment";"6.721707e-02"
"0";" 36";"0.00";" -3.349";"place";"6.725283e-02"
"0";" 36";"0.00";" -3.349";"offrir";"6.725283e-02"
"0";" 36";"0.00";" -3.349";"emji_drapeau_france";"6.725283e-02"
"0";" 35";"0.00";" -3.254";"initiative";"7.125701e-02"
"0";" 35";"0.00";" -3.254";"souligner";"7.125701e-02"
"0";" 35";"0.00";" -3.254";"partie";"7.125701e-02"
"0";" 35";"0.00";" -3.254";"attendre";"7.125701e-02"
"1";" 53";"1.89";" -2.983";"face";"8.412480e-02"
"0";" 32";"0.00";" -2.970";"nuit";"8.484791e-02"
"0";" 32";"0.00";" -2.970";"publier";"8.484791e-02"
"1";" 52";"1.92";" -2.892";"voir";"8.899401e-02"
"0";" 31";"0.00";" -2.875";"trump";"8.996723e-02"
"0";" 31";"0.00";" -2.875";"emji_drapeau_territoires_palestiniens";"8.996723e-02"
"0";" 30";"0.00";" -2.781";"police";"9.541654e-02"
"0";" 30";"0.00";" -2.781";"suite";"9.541654e-02"
"0";" 30";"0.00";" -2.781";"groupe";"9.541654e-02"
"0";" 30";"0.00";" -2.781";"donald";"9.541654e-02"
"0";" 29";"0.00";" -2.686";"demander";"1.012199e-01"
"0";" 29";"0.00";" -2.686";"france";"1.012199e-01"
"0";" 29";"0.00";" -2.686";"artiste";"1.012199e-01"
"0";" 29";"0.00";" -2.686";"emji_balance_à_poids";"1.012199e-01"
"0";" 28";"0.00";" -2.592";"centre";"1.074035e-01"
"1";" 48";"2.08";" -2.532";"lundi";"1.115502e-01"
"0";" 27";"0.00";" -2.498";"ministre";"1.139960e-01"
"0";" 26";"0.00";" -2.404";"poste";"1.210287e-01"
"0";" 26";"0.00";" -2.404";"raison";"1.210287e-01"
"1";" 46";"2.17";" -2.354";"jeudi";"1.249612e-01"
"1";" 46";"2.17";" -2.354";"président";"1.249612e-01"
"0";" 25";"0.00";" -2.310";"prochain";"1.285358e-01"
"0";" 25";"0.00";" -2.310";"neige";"1.285358e-01"
"0";" 25";"0.00";" -2.310";"genevois";"1.285358e-01"
"0";" 25";"0.00";" -2.310";"cas";"1.285358e-01"
"0";" 25";"0.00";" -2.310";"violence";"1.285358e-01"
"0";" 25";"0.00";" -2.310";"mesure";"1.285358e-01"
"0";" 25";"0.00";" -2.310";"décision";"1.285358e-01"
"0";" 25";"0.00";" -2.310";"emji_gyrophare";"1.285358e-01"
"0";" 25";"0.00";" -2.310";"mener";"1.285358e-01"
"1";" 45";"2.22";" -2.266";"état";"1.322814e-01"
"1";" 45";"2.22";" -2.266";"atteindre";"1.322814e-01"
"0";" 24";"0.00";" -2.216";"ski";"1.365551e-01"
"0";" 24";"0.00";" -2.216";"succès";"1.365551e-01"
"0";" 24";"0.00";" -2.216";"nombre";"1.365551e-01"
"0";" 24";"0.00";" -2.216";"utiliser";"1.365551e-01"
"0";" 24";"0.00";" -2.216";"emji_globe_tourné_sur_l";"1.365551e-01"
"2";" 61";"3.28";" -2.123";"fin";"1.450800e-01"
"0";" 23";"0.00";" -2.123";"chiffre";"1.451282e-01"
"0";" 23";"0.00";" -2.123";"risque";"1.451282e-01"
"0";" 23";"0.00";" -2.123";"membre";"1.451282e-01"
"0";" 23";"0.00";" -2.123";"emji_urne_électorale";"1.451282e-01"
"0";" 22";"0.00";" -2.029";"musique";"1.543013e-01"
"0";" 22";"0.00";" -2.029";"remporter";"1.543013e-01"
"0";" 22";"0.00";" -2.029";"laisser";"1.543013e-01"
