"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"11";"***";"";""
"**";"classe";"1";"**";"";""
"****";"140";"1678";"8.34";"****";""
"65";" 79";" 82.28";"592.615";"archive";"6.761790e-131"
"62";" 86";" 72.09";"481.730";"retrouver";"8.979177e-107"
"41";" 41";"100.00";"461.695";"18h45";"2.055752e-102"
"45";" 49";" 91.84";"460.120";"miracle";"4.525709e-102"
"43";" 45";" 95.56";"459.910";"clip";"5.028003e-102"
"44";" 47";" 93.62";"459.797";"bio";"5.321793e-102"
"69";"116";" 59.48";"426.168";"émission";" 1.108751e-94"
"44";" 51";" 86.27";"417.732";"diffuser";" 7.606615e-93"
"61";" 94";" 64.89";"416.423";"rts";" 1.465595e-92"
"42";" 50";" 84.00";"385.747";"lien";" 6.979532e-86"
"45";" 77";" 58.44";"264.872";"samedi";" 1.487585e-59"
"15";" 19";" 78.95";"125.273";"complet";" 4.434603e-29"
"20";" 32";" 62.50";"125.117";"télévision";" 4.797886e-29"
"12";" 17";" 70.59";" 87.012";"automne";" 1.078631e-20"
"13";" 20";" 65.00";" 84.965";"passion";" 3.036941e-20"
" 8";"  9";" 88.89";" 76.765";"caméra";" 1.925893e-18"
"16";" 32";" 50.00";" 74.026";"souvenir";" 7.710952e-18"
"13";" 24";" 54.17";" 66.856";"parler";" 2.920481e-16"
" 9";" 14";" 64.29";" 57.776";"document";" 2.936984e-14"
" 8";" 12";" 66.67";" 53.763";"entier";" 2.261935e-13"
"12";" 27";" 44.44";" 46.768";"jean";" 7.989815e-12"
" 6";"  8";" 75.00";" 46.704";"mariage";" 8.256485e-12"
" 6";"  8";" 75.00";" 46.704";"mémoire";" 8.256485e-12"
"13";" 31";" 41.94";" 46.605";"raconter";" 8.681727e-12"
" 4";"  4";"100.00";" 44.048";"mulet";" 3.204443e-11"
" 4";"  4";"100.00";" 44.048";"télé";" 3.204443e-11"
" 4";"  4";"100.00";" 44.048";"play";" 3.204443e-11"
" 4";"  4";"100.00";" 44.048";"intégralité";" 3.204443e-11"
" 6";"  9";" 66.67";" 40.250";"tv";" 2.234822e-10"
" 6";"  9";" 66.67";" 40.250";"tell";" 2.234822e-10"
" 6";"  9";" 66.67";" 40.250";"cheveu";" 2.234822e-10"
" 7";" 12";" 58.33";" 39.497";"époque";" 3.285472e-10"
"10";" 23";" 43.48";" 37.644";"appeler";" 8.488720e-10"
" 8";" 16";" 50.00";" 36.656";"reportage";" 1.408890e-09"
"63";"407";" 15.48";" 35.779";"suisse";" 2.209843e-09"
" 6";" 10";" 60.00";" 35.103";"valaisan";" 3.126523e-09"
" 6";" 10";" 60.00";" 35.103";"info";" 3.126523e-09"
" 4";"  5";" 80.00";" 33.673";"rose";" 6.520518e-09"
" 4";"  5";" 80.00";" 33.673";"regarder";" 6.520518e-09"
" 4";"  5";" 80.00";" 33.673";"capillaire";" 6.520518e-09"
" 3";"  3";"100.00";" 33.016";"piquant";" 9.139554e-09"
" 3";"  3";"100.00";" 33.016";"été";" 9.139554e-09"
" 3";"  3";"100.00";" 33.016";"visionner";" 9.139554e-09"
" 3";"  3";"100.00";" 33.016";"vigneron";" 9.139554e-09"
" 3";"  3";"100.00";" 33.016";"rappaz";" 9.139554e-09"
"12";" 34";" 35.29";" 32.962";"découvrir";" 9.397773e-09"
" 6";" 11";" 54.55";" 30.908";"fils";" 2.705266e-08"
" 5";"  8";" 62.50";" 30.830";"filmer";" 2.816867e-08"
" 7";" 15";" 46.67";" 29.068";"projection";" 6.987347e-08"
" 4";"  6";" 66.67";" 26.785";"andré";" 2.273919e-07"
" 5";"  9";" 55.56";" 26.375";"portrait";" 2.811974e-07"
" 8";" 21";" 38.10";" 24.616";"image";" 6.996360e-07"
" 3";"  4";" 75.00";" 23.296";"descente";" 1.388779e-06"
" 3";"  4";" 75.00";" 23.296";"interprète";" 1.388779e-06"
" 3";"  4";" 75.00";" 23.296";"ingénieur";" 1.388779e-06"
" 3";"  4";" 75.00";" 23.296";"contractuel";" 1.388779e-06"
" 3";"  4";" 75.00";" 23.296";"adorer";" 1.388779e-06"
" 5";" 10";" 50.00";" 22.828";"livre";" 1.771753e-06"
" 6";" 14";" 42.86";" 21.991";"marier";" 2.738689e-06"
" 5";" 11";" 45.45";" 19.942";"parole";" 7.984312e-06"
" 7";" 20";" 35.00";" 18.808";"adolescent";" 1.445325e-05"
" 4";"  8";" 50.00";" 18.240";"bernard";" 1.947001e-05"
" 4";"  8";" 50.00";" 18.240";"apparition";" 1.947001e-05"
" 3";"  5";" 60.00";" 17.499";"sexualité";" 2.874209e-05"
" 3";"  5";" 60.00";" 17.499";"papa";" 2.874209e-05"
" 3";"  5";" 60.00";" 17.499";"enfance";" 2.874209e-05"
"12";" 50";" 24.00";" 16.520";"romand";" 4.814017e-05"
" 7";" 22";" 31.82";" 16.064";"compte";" 6.122733e-05"
" 4";"  9";" 44.44";" 15.421";"humour";" 8.601419e-05"
" 4";"  9";" 44.44";" 15.421";"écran";" 8.601419e-05"
"20";"113";" 17.70";" 13.868";"jeune";" 1.960820e-04"
