de;124;135;118;144;127;157;133;93;154;132;141
la;98;107;91;104;106;140;115;77;119;112;102
le;104;103;75;96;86;118;98;69;125;114;100
les;90;78;82;101;78;94;99;80;87;103;65
et;102;92;74;92;75;94;95;76;92;98;104
à;85;92;57;90;96;118;100;62;95;102;82
être;75;95;68;105;93;118;94;67;89;99;101
l;97;87;59;79;73;122;99;74;94;96;82
des;54;75;46;62;75;104;111;73;65;80;67
avoir;68;91;31;58;110;140;85;58;64;80;58
en;100;77;71;82;61;85;94;56;90;92;83
un;56;69;51;71;72;82;72;56;85;73;83
d;77;70;54;62;78;92;80;54;58;83;49
pour;47;60;60;72;53;90;54;43;74;76;65
une;53;61;30;52;58;85;80;59;56;76;52
du;47;66;46;40;60;78;42;32;73;64;49
htag_rtsarchives;122;20;133;170;13;9;13;5;110;25;152
dans;88;45;33;43;54;70;41;33;47;48;57
sur;68;33;38;38;28;44;42;47;32;45;42
au;18;38;33;31;35;50;27;22;43;37;35
ce;59;43;15;31;18;40;25;29;29;37;32
par;15;41;7;16;34;58;51;28;23;46;18
qui;39;38;25;39;29;35;28;23;39;34;45
que;24;19;20;30;19;39;50;39;25;33;33
avec;36;38;23;22;12;30;32;22;46;30;42
plus;33;39;13;17;18;28;52;23;37;28;26
il;50;19;24;40;18;33;8;13;37;26;36
son;40;24;10;21;13;43;20;12;33;24;35
an;52;25;12;24;16;40;28;15;28;16;32
ne;29;13;26;42;16;20;18;16;25;25;56
pas;27;10;29;38;9;15;15;11;24;18;54
s;23;26;16;24;23;28;19;13;14;35;16
cette;16;25;13;16;14;36;34;25;22;33;12
se;26;24;20;25;16;12;26;16;29;28;28
aux;16;14;16;17;16;19;25;22;28;19;9
faire;16;17;18;32;23;24;15;7;22;19;29
c;21;9;28;43;5;4;8;8;23;9;45
vous;19;4;21;41;2;3;4;3;23;8;19
sa;26;26;9;7;14;29;11;5;24;15;24
ou;13;9;14;33;11;4;17;16;13;11;23
ses;18;14;8;14;9;8;10;9;14;13;28
qu;21;14;10;24;13;14;9;7;16;13;22
on;17;5;17;25;4;3;4;4;19;13;24
après;24;24;3;6;24;27;10;6;9;17;5
leur;15;7;4;10;11;12;12;16;5;14;18
mais;15;12;14;19;10;13;13;12;14;10;14
ces;10;6;14;16;7;15;19;15;6;14;21
elle;13;8;3;14;7;13;12;12;14;4;12
y;11;6;9;22;9;8;1;6;11;6;16
comme;9;12;10;3;5;12;18;20;9;11;16
pouvoir;3;11;7;12;8;20;13;19;4;9;3
bien;9;8;15;22;3;5;10;7;11;7;14
selon;1;13;1;1;16;22;36;13;4;10;0
personne;4;6;2;6;28;11;24;10;3;9;4
depuis;9;6;1;11;11;18;8;3;10;12;9
deux;6;6;5;5;20;15;13;5;9;12;6
entre;3;10;6;12;11;9;14;4;7;12;5
nous;38;1;3;7;0;0;3;2;10;4;9
tout;8;1;11;20;1;3;1;4;14;9;21
sans;9;6;8;7;7;3;10;8;8;9;6
autres;49;4;3;1;3;5;5;7;5;2;7
bon;3;2;13;17;0;5;3;1;15;3;14
contre;2;2;1;2;11;12;13;7;3;17;4
devoir;1;13;1;6;5;11;9;6;3;20;1
tous;43;4;4;5;2;3;2;1;6;7;10
1;40;2;0;4;1;2;11;1;10;4;0
si;9;1;8;13;1;1;4;6;6;4;10
ça;10;1;12;11;2;1;2;0;8;4;15
lors;5;7;2;1;9;14;5;4;15;4;4
million;1;13;0;1;10;2;13;4;2;12;0
notre;35;1;0;7;2;0;1;6;5;3;1
cet;23;8;4;4;3;3;4;3;6;6;6
leurs;2;4;4;7;2;2;7;12;7;6;8
ils;5;2;9;8;4;4;3;4;4;3;11
plein;46;2;2;2;4;2;3;0;6;4;0
moins;1;4;1;8;9;5;7;9;4;8;3
htag_archives;8;1;6;13;2;1;0;0;10;3;14
avant;5;6;7;5;7;5;5;1;11;6;3
alors;5;5;7;9;5;7;4;3;4;3;10
2026;1;8;0;0;2;10;8;1;4;20;0
htag_suisse;38;1;1;6;1;0;1;0;3;3;8
000;2;7;2;1;4;5;15;2;2;9;3
toujours;18;4;2;7;3;5;2;1;4;4;9
aussi;7;3;8;7;3;2;6;3;4;7;3
2025;2;10;0;0;5;6;19;5;5;5;0
sous;2;5;10;3;7;8;5;5;4;5;4
encore;3;4;7;5;9;1;5;2;6;3;5
même;7;4;4;9;1;2;3;3;8;8;3
htag_90s;3;2;6;10;2;0;3;0;8;1;15
déjà;3;5;4;6;3;8;3;1;7;6;4
dont;1;5;2;3;9;14;9;5;1;3;2
dès;3;8;2;2;2;3;7;2;3;14;0
3;3;7;0;4;6;3;6;2;8;4;1
je;4;0;1;9;1;1;1;0;4;1;16
htag_80s;3;1;10;18;0;0;0;0;4;1;12
très;3;6;4;3;1;8;4;1;7;3;8
où;6;7;1;3;5;6;5;6;8;3;3
lui;5;4;1;5;2;7;0;3;6;5;12
trois;0;11;0;2;6;9;9;0;3;4;3
quand;9;3;6;8;2;1;1;1;5;3;3
grâce;4;9;1;1;2;5;4;6;9;2;4
20;2;9;0;8;4;6;8;2;3;4;1
ainsi;1;6;0;4;4;8;7;3;1;6;2
quoi;4;3;12;7;0;0;0;0;3;2;2
falloir;6;1;7;12;2;1;1;0;5;3;8
chez;1;4;0;7;3;1;7;4;4;2;6
plusieurs;5;5;1;2;12;8;1;3;0;5;2
aujourd_hui;12;2;2;3;1;3;4;2;7;2;2
5;1;12;2;3;2;5;5;2;3;3;1
30;8;3;3;3;2;6;4;0;5;6;4
votre;1;0;4;8;1;1;3;5;5;2;6
quelques;2;1;7;3;5;1;2;1;11;3;4
dire;3;2;5;9;2;2;4;1;3;2;5
peu;2;4;3;10;3;3;0;2;4;3;5
chaque;2;6;1;3;2;4;5;2;6;8;2
ceux;4;3;2;7;1;2;2;0;4;2;4
toute;6;4;3;6;2;1;1;4;5;4;2
non;1;1;3;6;4;3;6;3;1;12;1
htag_70s;2;2;5;10;0;1;1;1;6;2;6
2;1;3;0;5;2;2;8;1;4;4;2
htag_miraclesuisse;42;0;0;0;0;0;0;0;0;0;1
souvent;0;3;1;2;1;0;8;11;2;4;3
nos;9;2;1;1;0;0;0;5;5;5;5
htag_madeinswitzerland;40;0;0;1;0;0;0;0;0;0;1
savoir;3;0;2;12;1;2;0;0;3;1;7
vouloir;2;2;2;6;3;3;1;1;3;3;7
j;3;1;8;5;1;0;0;1;3;1;11
50;4;3;1;1;2;4;4;2;3;5;2
elles;2;2;0;3;3;3;7;4;1;5;3
comment;3;0;5;7;2;0;2;2;5;1;1
10;3;5;0;2;1;3;6;5;4;4;1
htag_suissitude;37;0;0;0;0;0;0;0;0;0;1
cinq;0;6;0;0;5;5;7;4;3;6;1
80;10;0;4;6;1;4;0;0;1;3;5
htag_60s;4;0;2;6;0;1;2;1;7;2;8
40;6;2;1;1;0;6;4;0;9;4;2
4;1;5;1;1;1;2;8;1;4;2;0
mieux;6;2;6;6;0;0;0;1;4;3;0
jusqu_à;2;8;0;0;3;1;2;4;0;3;1
htag_rtsxarchives;5;0;6;7;0;0;0;0;1;1;5
environ;0;4;0;0;3;4;14;1;5;5;0
htag_2000s;5;1;2;7;1;0;1;0;4;1;6
certains;2;0;5;3;0;2;5;4;1;2;4
6;1;2;0;2;3;0;5;1;6;5;1
t;2;0;3;7;1;2;3;2;3;1;4
durant;2;4;1;2;3;4;4;1;3;4;2
2024;0;2;0;0;3;3;14;0;2;6;0
trop;1;0;2;4;1;3;1;0;2;1;5
fort;3;6;4;0;1;4;4;1;2;2;2
htag_humour;4;0;2;5;0;1;0;0;7;0;6
8;3;4;1;1;0;3;8;1;2;3;0
24;5;1;0;1;0;2;1;1;5;2;4
voici;4;0;3;0;1;2;0;0;7;1;5
ton;0;0;0;0;0;0;0;0;2;0;1
tard;12;1;0;0;3;2;2;0;4;0;5
pourquoi;4;1;8;3;0;0;0;2;4;1;2
malgré;0;5;0;4;4;5;2;2;0;3;2
16;1;4;0;0;1;4;5;4;4;3;0
quatre;0;3;0;2;3;9;3;0;1;4;1
devant;4;2;2;0;2;4;0;0;5;1;2
60;6;1;3;5;1;2;2;2;1;2;2
15;1;1;0;0;1;6;6;3;2;2;2
parmi;6;0;1;0;2;1;6;3;1;4;1
htag_vintage;0;1;6;9;0;0;0;0;3;1;5
100;3;3;1;1;2;3;4;1;4;2;1
pendant;4;1;3;0;2;3;1;1;3;3;4
e;1;0;2;3;0;0;6;3;1;2;0
12;2;0;0;0;3;3;5;1;0;3;1
11;0;4;0;0;4;6;4;0;3;0;1
vos;2;1;2;4;0;1;0;0;6;0;1
toutes;3;2;2;4;2;1;1;1;2;4;1
mon;6;0;5;2;1;0;0;0;0;1;5
jamais;2;2;1;4;1;1;2;0;1;1;6
htag_noel;2;0;2;6;0;0;0;0;3;0;2
htag_kids;1;0;3;10;0;0;1;0;1;0;5
force;1;0;0;1;10;7;0;0;2;0;2
tu;5;0;0;4;0;0;0;0;3;1;4
rien;1;0;3;7;0;1;0;0;3;0;4
moi;1;0;4;4;0;0;0;0;4;0;5
cependant;0;3;0;1;1;3;3;6;0;3;1
cela;1;0;3;3;0;0;3;5;0;2;3
7;0;3;0;2;1;2;6;1;7;0;0
25;4;2;2;0;2;3;6;1;0;2;1
18;1;3;0;0;0;4;5;2;0;2;3
vers;1;5;0;1;5;2;1;2;0;5;0
htag_retro;0;1;5;6;0;0;0;0;3;1;5
htag_eighties;1;0;6;7;0;0;0;0;1;0;4
13;1;4;0;0;5;2;3;1;1;3;0
htag_look;3;1;9;4;0;0;0;0;2;0;2
autour;1;0;0;1;2;4;5;0;3;2;1
70;4;2;3;2;0;1;4;1;1;0;1
22;4;4;0;1;2;1;0;0;2;3;1
1990;2;1;3;1;1;1;2;1;2;2;6
1970;3;2;1;7;0;0;1;1;5;1;1
14;1;4;0;1;1;0;1;1;1;4;1
via;9;1;0;0;0;0;1;1;0;5;1
monsieur;3;0;4;3;0;0;0;1;0;0;6
ici;0;3;2;0;0;2;4;0;1;4;3
htag_instafood;2;0;1;4;0;1;0;0;5;0;4
htag_geneve;2;0;3;4;1;0;0;0;4;2;2
htag_fashion;3;1;8;4;0;0;0;0;2;0;2
2023;0;3;0;0;2;3;7;0;1;3;1
2000;2;2;0;5;2;1;1;0;1;2;3
200;1;4;1;0;1;3;3;3;1;4;0
quel;6;1;2;3;0;0;1;1;3;0;1
htag_amour;4;0;3;5;0;0;0;0;0;0;7
surtout;0;0;3;2;0;1;1;0;0;3;5
quelque;0;0;1;7;2;0;0;0;1;2;1
madame;6;0;0;4;0;0;0;0;0;2;5
htag_vacances;2;0;8;1;0;1;0;0;2;0;3
htag_love;5;0;3;4;0;0;0;0;0;0;5
htag_lausanne;2;0;6;3;1;0;0;0;3;0;3
beaucoup;2;1;0;3;2;1;0;3;0;0;5
attention;2;0;4;5;0;0;1;1;1;0;0
300;0;1;1;0;4;2;3;1;1;5;0
19;1;4;0;1;3;2;3;2;0;2;0
parfois;4;1;3;0;0;0;2;3;1;1;2
htag_valais;3;0;3;2;0;0;0;0;3;1;3
htag_ski;2;0;14;1;0;0;0;0;0;0;1
htag_microtrottoir;1;0;0;10;1;1;1;0;1;0;1
gare;0;0;2;1;3;1;0;0;1;0;2
90;2;1;3;4;0;1;2;1;0;1;3
9;0;2;0;2;2;0;4;0;0;1;3
2022;1;2;1;0;0;3;5;0;1;1;0
ni;2;1;1;0;1;0;2;1;1;0;0
17;2;4;1;0;1;1;2;1;2;2;1
or;0;3;2;2;1;2;0;0;1;0;2
mal;0;1;0;3;1;0;2;2;0;2;2
htag_jeunesse;5;0;0;4;0;0;0;0;1;1;5
htag_hiver;1;0;9;3;0;1;0;1;0;0;1
htag_femme;3;0;0;4;0;0;1;0;1;4;2
derrière;0;2;0;2;1;2;0;3;3;0;0
tandis_que;0;3;0;0;1;1;7;1;0;2;0
près;0;3;0;0;1;0;5;2;1;2;0
pourtant;0;0;0;1;0;1;0;0;1;2;8
point;0;2;2;3;0;0;0;2;2;0;1
là;2;0;2;1;0;1;0;2;1;1;4
htag_switzerland;3;0;3;1;0;0;0;0;2;0;2
htag_enfants;0;0;2;6;0;0;0;0;0;0;5
autre;1;0;0;3;2;1;1;1;1;3;0
1968;5;0;1;1;1;0;0;0;4;0;3
tant;2;0;0;3;0;3;0;1;2;1;2
htag_voiture;1;0;6;4;0;0;0;0;1;1;0
htag_neige;1;0;10;3;0;0;0;0;0;0;0
htag_culte;2;0;0;1;0;1;0;0;4;0;5
htag_christmas;2;0;1;3;0;0;0;0;1;0;1
eux;3;0;3;1;3;0;2;0;0;0;1
