"";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol";"newcol"
"328";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"329";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"330";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"331";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"332";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"333";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"334";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"335";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"336";3;4;7;8;11;11;11;11;19;21;22;24;24;24;24;24;24;24;24
"337";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"338";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"339";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"340";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"341";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"342";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"343";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"344";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"345";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"346";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"347";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"348";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"349";3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"350";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"351";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"352";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"353";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"354";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"355";3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"356";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"357";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"358";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"359";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"360";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"361";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"362";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"363";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"364";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"365";3;4;6;6;6;12;14;17;17;17;17;17;17;29;29;29;29;29;39
"366";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;33;33;33;33
"367";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"368";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"369";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"370";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"371";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"372";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"373";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"374";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"375";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"376";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"377";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"378";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"379";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"380";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"381";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"382";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"383";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"384";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"385";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"386";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"387";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"388";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"389";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"390";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"391";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"392";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"393";3;4;6;6;6;12;14;17;17;17;17;17;17;29;29;29;29;29;39
"394";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"395";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"396";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"397";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"398";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"399";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"400";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"401";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"402";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"403";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"404";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"405";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"406";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"407";3;4;7;8;11;11;11;11;19;21;22;24;24;24;24;24;24;24;24
"408";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"409";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"410";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"411";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"412";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"413";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"414";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"415";3;4;6;6;6;12;14;16;16;16;16;16;16;16;16;16;16;16;16
"416";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"417";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"418";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"419";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"420";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"421";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"422";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"423";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"424";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"425";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"426";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"427";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"428";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"429";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"430";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"431";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"432";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"433";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"434";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"435";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;33;33;33;33
"436";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"437";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"438";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"439";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"440";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"441";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"442";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"443";3;4;6;6;6;12;14;16;16;16;16;16;16;16;16;16;16;16;16
"444";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"445";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"446";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"447";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"448";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"449";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"450";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"451";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"452";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"453";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"454";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"455";3;4;6;6;6;12;14;16;16;16;16;16;16;16;16;16;16;16;16
"456";3;4;6;6;6;12;14;16;16;16;16;16;16;16;16;16;16;16;16
"457";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"458";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"459";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"460";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"461";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"462";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"463";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"464";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"465";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"466";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"467";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"468";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"469";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"470";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"471";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"472";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"473";3;4;6;6;6;12;14;17;17;17;17;17;17;29;29;29;29;29;39
"474";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"475";3;4;6;6;6;12;14;17;17;17;17;17;17;29;29;29;29;29;39
"476";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"477";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"478";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"479";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"480";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"481";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"482";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"483";3;4;6;6;6;12;14;17;17;17;17;17;17;29;29;29;29;29;38
"484";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"485";3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"486";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"487";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"488";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"489";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"490";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"491";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"492";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"493";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"494";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"495";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"496";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"497";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"498";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"499";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"500";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"501";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"502";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"503";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"504";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"505";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"506";3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"507";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"508";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"509";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"510";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"511";3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"512";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"513";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"514";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"515";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"516";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"517";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"518";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"519";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"520";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"521";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"522";3;4;6;6;6;12;14;16;16;16;16;16;16;16;16;16;16;16;16
"523";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"524";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"525";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"526";3;4;6;6;6;12;14;17;17;17;17;17;17;29;29;29;29;29;38
"527";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"528";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"529";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"530";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"531";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"532";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"533";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"534";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"535";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"536";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"537";3;4;6;6;6;12;14;16;16;16;16;16;16;16;16;16;16;16;16
"538";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"539";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"540";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"541";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"542";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"543";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"544";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"545";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"546";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"547";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"548";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"549";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"550";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"551";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"552";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"553";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"554";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"555";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"556";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"557";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"558";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"559";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"560";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"561";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"562";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"563";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"564";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"565";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"566";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"567";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"568";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"569";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"570";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"571";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"572";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"573";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"574";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"575";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"576";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"577";3;4;6;6;6;12;14;17;17;17;17;17;17;29;29;29;29;29;38
"578";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"579";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"580";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"581";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"582";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"583";3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"584";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"585";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"586";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"587";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"588";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"589";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"590";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"591";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"592";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"593";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"594";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"595";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"596";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"597";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"598";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"599";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"600";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"601";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"602";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"603";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"604";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"605";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"606";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"607";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"608";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"609";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"610";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"611";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"612";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"613";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"614";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"615";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"616";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"617";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"618";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"619";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"620";3;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"621";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"622";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"623";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"624";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"625";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"626";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"627";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"628";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"629";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"630";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"631";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"632";3;4;7;8;11;11;11;11;19;21;22;24;24;24;24;24;24;24;24
"633";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"634";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"635";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"636";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"637";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"638";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"639";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"640";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"641";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"642";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"643";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"644";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"645";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"646";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"647";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;33;33;33;33
"648";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"649";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"650";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"651";3;4;6;6;6;12;14;17;17;17;17;17;17;28;28;28;28;28;28
"652";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"653";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"654";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"655";3;4;6;6;6;12;14;17;17;17;17;17;17;29;29;29;29;29;39
"656";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"657";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"658";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"659";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
"660";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"661";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;37;37
"662";3;4;6;6;6;12;14;16;16;16;16;16;16;16;16;16;16;16;16
"663";3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
"664";3;4;7;8;10;10;10;10;10;10;10;10;10;10;10;10;10;10;10
"665";3;4;7;8;11;11;11;11;19;21;22;25;27;27;27;27;27;27;27
"666";3;4;7;8;11;11;11;11;19;21;22;25;26;26;30;32;35;36;36
