"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"13";"***";"";""
"**";"classe";"1";"**";"";""
"****";"456";"5401";"8.44";"****";""
" 6";"498";"1.20";"-27.91";". emji_main_qui_écrit";"1.269936e-07"
" 3";"410";"0.73";"-26.61";"rts info";"2.483214e-07"
" 2";"341";"0.59";"-23.10";"emji_main_qui_écrit rtsinfo";"1.537500e-06"
"23";"743";"3.10";"-20.10";". .";"7.364937e-06"
" 1";"230";"0.43";"-16.27";"info emji_appareil_photo";"5.490950e-05"
" 1";"230";"0.43";"-16.27";"rts info emji_appareil_photo";"5.490950e-05"
" 2";"250";"0.80";"-15.88";"emji_appareil_photo keystone";"6.756480e-05"
" 1";"204";"0.49";"-14.20";"emji_main_qui_écrit rts";"1.644324e-04"
" 2";"226";"0.88";"-13.98";". emji_main_qui_écrit rtsinfo";"1.844684e-04"
" 1";"185";"0.54";"-12.69";"emji_main_qui_écrit rts info";"3.680876e-04"
" 1";"165";"0.61";"-11.10";"emji_main_qui_écrit rtsinfo emji_appareil_photo";"8.639018e-04"
" 0";"134";"0.00";"-10.69";"emji_main_avec_index_pointant_à_droite rts";"1.074357e-03"
" 0";"134";"0.00";"-10.69";"emji_main_avec_index_pointant_à_droite rts info";"1.074357e-03"
" 1";"155";"0.65";"-10.31";"le lien";"1.326491e-03"
" 0";"125";"0.00";" -9.98";"le lien en";"1.586080e-03"
" 0";"125";"0.00";" -9.98";"le lien en bio";"1.586080e-03"
" 2";"170";"1.18";" -9.59";"rtsinfo emji_appareil_photo";"1.954523e-03"
" 4";"210";"1.90";" -9.23";"? .";"2.375072e-03"
" 0";"112";"0.00";" -8.94";"bio !";"2.793795e-03"
" 3";"184";"1.63";" -8.92";"sur les";"2.820995e-03"
" 0";"109";"0.00";" -8.70";"emji_chaînons pour";"3.185811e-03"
" 0";"109";"0.00";" -8.70";"en bio !";"3.185811e-03"
" 0";"109";"0.00";" -8.70";"lien en bio !";"3.185811e-03"
" 0";"107";"0.00";" -8.54";"cliquez sur";"3.477785e-03"
" 1";"132";"0.76";" -8.48";". emji_main_qui_écrit rtsinfo emji_appareil_photo";"3.582238e-03"
" 0";"106";"0.00";" -8.46";", cliquez";"3.633828e-03"
" 0";"106";"0.00";" -8.46";", cliquez sur";"3.633828e-03"
" 0";"106";"0.00";" -8.46";"le lien en bio !";"3.633828e-03"
" 0";"104";"0.00";" -8.30";"plus ,";"3.967617e-03"
" 0";"100";"0.00";" -7.98";"savoir plus";"4.731892e-03"
" 0";"100";"0.00";" -7.98";"en savoir plus";"4.731892e-03"
" 2";"148";"1.35";" -7.89";"en bio";"4.983792e-03"
" 1";"123";"0.81";" -7.77";". emji_main_qui_écrit rts";"5.301562e-03"
" 0";" 97";"0.00";" -7.74";"pour en savoir plus";"5.402251e-03"
" 0";" 96";"0.00";" -7.66";"emji_main_avec_index_pointant_à_droite rts info emji_appareil_photo";"5.646599e-03"
" 2";"145";"1.38";" -7.65";"lien en";"5.665096e-03"
" 2";"145";"1.38";" -7.65";"lien en bio";"5.665096e-03"
" 0";" 95";"0.00";" -7.58";"par des";"5.902225e-03"
" 0";" 95";"0.00";" -7.58";"savoir plus ,";"5.902225e-03"
" 0";" 95";"0.00";" -7.58";"en savoir plus ,";"5.902225e-03"
" 0";" 95";"0.00";" -7.58";"pour en savoir plus ,";"5.902225e-03"
" 0";" 94";"0.00";" -7.50";"emji_chaînons pour en";"6.169663e-03"
" 0";" 94";"0.00";" -7.50";"emji_chaînons pour en savoir";"6.169663e-03"
" 0";" 94";"0.00";" -7.50";"emji_chaînons pour en savoir plus";"6.169663e-03"
" 0";" 94";"0.00";" -7.50";"emji_chaînons pour en savoir plus ,";"6.169663e-03"
" 0";" 93";"0.00";" -7.42";"plus , cliquez";"6.449476e-03"
" 0";" 93";"0.00";" -7.42";"savoir plus , cliquez";"6.449476e-03"
" 0";" 93";"0.00";" -7.42";"plus , cliquez sur";"6.449476e-03"
" 0";" 93";"0.00";" -7.42";"en savoir plus , cliquez";"6.449476e-03"
" 0";" 93";"0.00";" -7.42";"savoir plus , cliquez sur";"6.449476e-03"
" 0";" 93";"0.00";" -7.42";"pour en savoir plus , cliquez";"6.449476e-03"
" 0";" 93";"0.00";" -7.42";"en savoir plus , cliquez sur";"6.449476e-03"
" 0";" 93";"0.00";" -7.42";"emji_chaînons pour en savoir plus , cliquez";"6.449476e-03"
" 0";" 93";"0.00";" -7.42";"pour en savoir plus , cliquez sur";"6.449476e-03"
" 0";" 93";"0.00";" -7.42";"emji_chaînons pour en savoir plus , cliquez sur";"6.449476e-03"
" 0";" 92";"0.00";" -7.34";"via le";"6.742251e-03"
" 1";"117";"0.85";" -7.30";". emji_main_qui_écrit rts info";"6.893441e-03"
" 0";" 91";"0.00";" -7.26";"via le lien";"7.048608e-03"
"36";"745";"4.83";" -7.14";". htag_rtsarchives";"7.557321e-03"
" 1";"112";"0.89";" -6.91";"info emji_appareil_photo keystone";"8.586662e-03"
" 1";"112";"0.89";" -6.91";"rts info emji_appareil_photo keystone";"8.586662e-03"
" 0";" 86";"0.00";" -6.86";"la police";"8.807998e-03"
" 1";"110";"0.91";" -6.75";"emji_main_qui_écrit rts info emji_appareil_photo";"9.377313e-03"
" 0";" 81";"0.00";" -6.46";", notamment";"1.101938e-02"
" 0";" 80";"0.00";" -6.38";"via le lien en";"1.152600e-02"
" 0";" 80";"0.00";" -6.38";"via le lien en bio";"1.152600e-02"
" 0";" 76";"0.00";" -6.06";". emji_chaînons";"1.380383e-02"
" 1";"101";"0.99";" -6.04";"pour en";"1.396328e-02"
" 1";"101";"0.99";" -6.04";"en savoir";"1.396328e-02"
"17";"405";"4.20";" -6.03";". . htag_rtsarchives";"1.404369e-02"
" 1";" 99";"1.01";" -5.89";"l émission";"1.526144e-02"
" 1";" 98";"1.02";" -5.81";"pour en savoir";"1.595609e-02"
" 0";" 70";"0.00";" -5.58";"la photo";"1.812379e-02"
" 1";" 95";"1.05";" -5.57";"emji_main_qui_écrit ats";"1.824027e-02"
" 0";" 68";"0.00";" -5.42";"photo via";"1.985595e-02"
" 0";" 67";"0.00";" -5.34";"la population";"2.078534e-02"
" 0";" 67";"0.00";" -5.34";"cliquez sur la";"2.078534e-02"
" 0";" 67";"0.00";" -5.34";"sur la photo";"2.078534e-02"
" 0";" 67";"0.00";" -5.34";"la photo via";"2.078534e-02"
" 0";" 67";"0.00";" -5.34";"photo via le";"2.078534e-02"
" 0";" 67";"0.00";" -5.34";", cliquez sur la";"2.078534e-02"
" 0";" 67";"0.00";" -5.34";"cliquez sur la photo";"2.078534e-02"
