social;2;3;2;1;10;11;37;6;4;4;3;7;8
nouvelle;9;15;4;2;3;21;4;2;4;1;7;2;23
service;1;5;3;2;14;26;9;9;9;1;3;3;2
police;0;2;2;2;4;33;7;9;7;0;16;3;2
unir;12;1;2;0;5;0;5;4;8;0;43;10;6
demander;2;2;6;1;9;38;8;4;6;3;1;12;1
santé;3;1;8;2;2;6;46;12;2;2;3;8;0
prix;9;3;3;0;30;1;7;1;3;2;5;0;18
international;4;1;1;6;5;6;13;0;7;1;24;7;15
suivre;12;6;9;7;2;11;9;0;5;11;3;7;9
semaine;9;1;7;3;11;17;3;1;4;0;17;5;6
photo;0;0;0;0;1;2;1;0;11;67;2;1;9
révéler;1;7;1;0;2;7;34;14;6;1;2;4;14
politique;2;2;3;0;2;19;12;1;9;0;12;28;1
jeudi;11;2;1;1;4;15;2;0;5;0;19;6;11
lundi;10;1;9;1;4;16;1;3;4;1;15;11;5
couper;52;0;6;2;6;1;1;2;7;0;2;5;1
lancer;5;3;7;2;4;20;4;4;2;1;5;5;24
initiative;2;1;1;0;2;53;5;2;8;4;2;4;4
français;13;2;1;7;6;6;6;0;8;1;5;15;17
nombreux;2;5;14;8;7;5;12;4;4;2;5;8;11
miracle;1;0;16;14;1;5;2;0;0;0;0;1;5
droit;3;1;4;2;2;27;10;4;6;0;15;6;5
sécurité;0;0;2;0;7;18;18;4;7;0;21;5;2
trouver;3;8;28;8;3;0;11;4;3;2;6;2;3
rendre;12;2;5;2;6;7;17;1;2;3;3;9;15
prochain;8;1;3;2;9;20;1;0;12;3;12;3;5
expliquer;8;4;1;4;6;11;22;4;6;2;4;2;9
étude;0;11;2;0;1;2;48;6;12;0;1;0;0
indiquer;4;4;1;1;13;15;8;6;6;1;14;3;3
dimanche;10;0;2;0;5;11;3;3;2;0;20;12;7
rencontre;11;0;14;23;0;2;0;2;4;2;14;2;9
partie;8;2;4;3;11;11;6;2;6;1;16;7;6
mort;3;4;2;5;2;2;4;5;0;0;25;10;13
mois;6;3;7;0;8;6;8;11;4;0;9;10;6
mesure;2;6;1;0;15;24;12;4;8;0;5;4;2
trump;0;0;3;0;1;0;1;0;5;0;42;26;3
romand;2;3;15;12;7;11;7;1;2;2;0;1;16
marquer;14;0;2;1;2;6;6;6;3;0;5;9;21
désormais;7;13;2;1;6;14;8;4;3;0;4;8;8
vaudois;6;1;16;9;11;10;3;1;2;1;0;15;6
atteindre;5;12;4;1;7;8;14;4;1;0;3;0;11
ouvrir;12;0;1;4;3;8;6;6;8;2;0;6;15
début;12;1;14;4;3;13;1;1;1;1;8;6;7
sport;17;0;7;1;1;3;1;0;27;7;0;0;5
situation;0;7;0;0;5;8;15;10;8;5;12;7;1
population;0;8;1;1;7;24;15;6;6;4;2;2;2
ligne;5;4;0;2;5;13;13;1;3;0;6;0;0
attendre;8;6;8;2;2;7;3;4;8;2;6;8;4
octobre;9;1;1;1;3;5;1;4;5;0;19;7;17
enquête;0;1;1;0;8;5;17;9;10;4;7;10;2
cas;1;8;8;2;7;13;14;10;7;1;2;1;1
déclarer;8;5;5;0;2;5;6;0;4;0;20;6;10
créer;5;0;2;3;2;12;10;0;6;2;7;2;22
continuer;5;0;1;3;6;11;17;3;9;2;7;1;9
animal;0;29;4;9;1;2;8;2;2;3;1;0;8
venir;7;2;18;1;2;6;7;1;4;2;3;1;14
proposer;2;2;15;1;9;10;10;0;3;1;5;2;10
âge;5;3;17;6;7;3;15;1;2;0;1;3;10
journée;1;0;11;13;1;13;4;2;3;6;4;8;4
christian;0;1;2;1;1;2;2;0;60;2;0;1;2
événement;6;1;1;1;4;9;7;4;7;1;3;5;25
vendredi;9;2;0;2;14;8;0;5;3;2;12;2;6
france;11;0;1;4;2;9;5;2;3;0;6;14;11
appeler;2;1;3;7;6;5;11;4;11;0;9;5;6
violence;3;3;0;2;0;8;8;20;5;2;12;4;4
lieu;6;0;3;4;2;2;6;2;4;0;11;6;25
complet;4;1;2;1;1;5;2;2;2;44;0;1;1
suite;10;2;0;1;3;6;5;3;2;7;10;9;9
nuit;2;3;14;0;3;2;1;0;3;0;7;1;6
saison;40;2;7;0;2;0;1;1;2;1;0;0;5
réseau;2;5;2;2;4;6;18;6;4;0;5;5;9
risque;1;5;0;1;3;2;36;3;3;0;6;1;1
nombre;2;25;2;0;15;5;6;4;5;1;2;1;1
montrer;4;5;3;3;2;2;22;4;1;3;5;4;13
histoire;14;2;4;5;2;3;3;0;1;3;1;5;22
gaza;0;0;0;0;0;7;3;5;5;0;50;0;2
fête;2;1;33;0;2;3;2;1;3;0;1;0;13
association;4;3;1;2;3;23;13;5;2;0;1;8;6
victime;3;0;1;0;1;6;13;24;6;0;4;7;1
retour;18;1;10;2;2;13;4;1;2;2;4;1;6
rapport;2;6;1;3;10;7;20;8;1;1;4;1;1
gouvernement;0;0;0;0;3;11;5;1;8;2;7;27;2
effet;5;8;2;4;2;4;22;1;4;1;1;3;6
armée;0;1;4;3;0;1;3;1;2;0;44;1;2
cours;0;3;6;0;6;11;11;8;8;0;5;7;1
succès;20;4;4;6;1;5;2;3;2;0;3;0;17
région;2;2;2;5;1;11;10;3;2;0;15;2;8
record;21;1;4;2;5;2;4;1;4;0;2;2;10
présenter;3;3;7;5;3;15;6;4;2;1;4;2;5
image;7;4;3;2;1;0;13;0;9;4;1;5;15
famille;1;3;7;11;4;9;4;8;1;1;1;11;7
décision;2;0;0;0;8;22;10;0;4;3;5;10;2
centre;4;0;2;2;3;19;12;0;4;0;3;6;5
toucher;2;8;3;0;11;4;7;10;2;1;2;1;5
revenir;11;0;4;7;7;3;5;3;5;1;2;0;13
européen;2;4;1;1;3;22;8;4;2;1;7;4;1
donner;3;0;11;13;1;11;11;0;3;0;3;4;6
course;20;0;10;8;1;4;2;0;5;0;1;2;5
ancien;5;4;5;3;1;3;2;1;2;3;7;20;9
train;0;0;5;2;1;4;2;0;3;0;2;0;2
mardi;6;3;0;0;6;11;2;1;2;0;9;16;3
important;5;1;3;1;6;9;14;2;5;0;16;0;2
christophe;0;0;0;1;0;1;0;1;49;12;1;0;0
soutenir;0;4;0;0;0;22;6;4;3;1;10;12;2
seul;8;2;3;9;2;16;11;2;5;0;4;2;1
ministre;0;1;0;0;2;4;3;1;4;0;25;22;2
mercredi;7;4;2;0;5;9;6;3;0;1;6;12;7
meilleur;25;0;5;3;3;2;5;2;2;1;1;0;10
donald;0;0;1;0;0;0;0;0;4;0;36;22;3
diffuser;0;0;1;2;1;2;2;0;2;0;2;2;6
question;2;1;25;8;4;5;8;1;4;1;2;1;2
pexels;1;3;1;0;1;2;11;1;36;6;0;0;3
compte;2;1;1;5;8;9;12;2;3;7;2;1;7
autorité;0;7;1;0;1;13;3;8;3;3;17;5;1
victoire;47;0;0;0;0;1;1;0;3;0;3;7;0
israélien;0;0;0;0;0;0;0;0;2;0;47;4;0
estimer;1;2;1;1;12;11;13;1;7;0;9;1;2
école;0;5;14;4;5;14;2;5;3;0;0;2;2
seulement;18;5;0;2;3;3;16;2;2;1;2;0;6
minute;22;0;5;0;1;5;3;1;2;0;2;3;13
mener;8;4;0;3;2;5;9;7;4;1;13;4;2
haut;8;3;1;14;3;7;1;1;3;1;7;1;6
habitant;3;10;2;9;1;4;3;10;1;2;8;0;7
beau;12;1;25;8;0;0;1;1;0;1;0;1;6
raison;4;5;3;1;9;9;11;6;1;0;4;3;2
accord;0;1;0;0;3;6;1;1;3;0;37;3;1
soir;9;0;7;3;2;5;3;2;0;0;5;11;4
résultat;8;1;1;0;1;11;12;2;4;1;0;18;0
htag_sportxinfo;2;0;0;0;0;0;0;0;51;7;1;0;0
beutler;0;0;0;0;0;0;0;0;58;2;0;0;0
bally;0;0;0;0;0;1;1;0;54;4;0;0;0
agir;3;0;2;1;5;13;10;1;6;4;6;4;3
sortir;3;2;13;0;1;1;4;0;2;0;5;9;17
plan;0;2;2;1;4;12;6;3;2;0;21;1;0
gaetan;0;0;0;0;0;2;1;0;54;2;0;0;0
tour;8;0;10;6;1;2;2;0;3;1;0;9;16
ski;18;0;17;4;2;1;0;3;1;1;0;0;3
organisation;1;2;1;1;3;8;13;10;6;0;4;3;5
niveau;6;8;0;3;7;13;5;0;4;0;2;3;2
joueur;39;0;3;3;0;1;1;0;0;0;1;0;8
jeu;7;0;19;5;0;0;2;2;1;1;0;0;15
etat;0;1;0;0;6;12;2;0;7;1;11;17;0
découvrir;2;4;5;9;0;3;1;1;2;11;0;1;18
site;3;1;0;1;4;7;13;1;8;9;2;1;8
participer;6;3;2;2;4;15;1;1;1;3;4;4;10
neige;4;5;10;1;1;2;0;0;3;1;0;0;16
local;1;5;2;0;0;3;12;2;6;2;2;10;8
emji_caméra;0;2;0;1;0;4;4;2;20;15;2;2;5
commun;1;1;3;6;2;23;3;2;5;2;3;2;2
champion;36;0;5;6;0;0;0;1;0;0;0;0;6
zurich;2;10;2;2;1;14;4;2;3;0;0;0;2
utiliser;0;1;1;1;0;6;26;5;5;0;6;0;2
matin;1;3;9;6;3;5;4;3;1;0;5;2;2
match;49;0;1;0;0;0;0;0;1;0;0;0;0
importance;0;8;0;3;1;1;29;0;6;1;1;3;2
guerre;1;1;1;3;2;7;4;1;2;1;25;0;6
communiqué;5;3;0;0;4;11;6;6;5;0;6;2;6
annonce;5;1;2;2;11;2;2;0;3;1;8;5;7
affaire;0;0;2;2;4;4;6;1;7;0;10;15;3
voix;1;2;1;1;1;16;5;2;0;1;2;18;2
publier;1;4;1;0;8;10;10;1;4;1;4;4;4
occasion;7;1;16;6;3;2;0;1;2;2;1;1;10
bott;0;0;0;0;0;1;0;0;46;9;0;0;0
vivre;3;3;16;9;1;4;6;2;0;1;4;0;4
saint;14;0;9;4;0;8;1;0;1;2;1;4;3
réaliser;11;2;3;6;5;2;7;6;2;0;1;1;9
renforcer;0;0;0;0;3;15;8;5;6;3;2;5;3
poste;5;0;1;1;31;4;0;1;2;0;2;6;0
membre;3;3;0;2;2;6;7;7;4;0;14;1;4
juger;1;2;0;1;13;14;6;2;2;0;2;9;0
eau;0;6;11;4;2;11;6;2;0;0;1;0;5
attaque;0;4;1;1;3;4;2;4;2;0;28;2;1
éviter;5;1;6;2;1;4;17;5;3;0;3;2;1
zone;5;10;2;0;3;7;6;3;4;0;9;0;1
valoir;5;1;8;8;1;15;2;0;1;1;1;0;7
titre;17;0;2;0;1;3;0;5;0;0;0;4;17
réduire;0;3;0;0;8;4;21;3;2;2;4;1;1
remporter;33;0;0;1;0;0;1;0;1;0;0;9;8
partager;0;0;4;15;1;3;7;2;3;0;1;2;14
musique;0;0;7;3;0;1;2;0;3;0;0;0;24
long;3;2;13;3;1;3;13;0;2;1;2;1;7
côté;7;1;8;0;1;6;2;1;3;2;10;2;7
conseiller;0;2;1;0;1;15;12;0;3;1;4;10;4
accueillir;2;0;2;2;6;8;3;8;2;0;4;0;15
manquer;4;0;8;1;4;3;8;3;8;0;2;1;8
frapper;3;0;1;2;0;0;2;1;1;0;32;0;3
etats;1;0;0;0;3;7;2;1;9;1;23;4;0
entreprise;0;2;1;0;16;7;14;1;3;0;2;2;1
directeur;0;11;1;1;7;5;10;7;1;1;2;1;3
condition;3;1;1;2;6;10;14;3;4;1;0;1;3
campagne;6;1;1;2;1;12;7;1;0;1;0;11;8
professionnel;3;2;1;2;0;2;25;3;2;1;0;1;6
pari;3;1;7;0;4;1;2;0;2;0;3;15;9
laurent;0;1;2;1;1;1;3;0;32;6;1;1;2
jouer;13;0;9;3;1;1;8;1;2;0;2;1;10
aimer;0;0;18;20;0;1;0;0;0;1;0;0;0
aide;0;2;4;2;0;8;12;4;5;0;6;3;0
édition;6;1;1;2;2;2;3;0;1;0;1;1;26
vert;7;1;2;3;1;18;1;1;1;0;0;12;1
michael;0;0;0;0;2;2;0;0;34;5;0;3;3
lier;2;3;0;0;4;4;16;10;0;0;4;5;2
hiver;5;3;10;0;2;3;1;1;6;0;0;1;7
critique;1;2;1;0;3;7;17;6;3;0;4;2;4
élevé;3;9;1;0;9;2;9;1;1;2;0;1;2
vidéo;2;0;3;1;1;1;11;2;1;1;6;0;19
rappeler;3;2;4;3;3;7;6;3;6;1;2;2;6
poursuivre;6;4;2;3;5;3;7;2;6;2;2;4;3
marché;0;0;0;0;10;6;12;0;1;2;1;0;13
manifestation;0;0;1;0;3;9;1;0;2;0;16;9;6
dénoncer;0;2;0;1;3;8;8;2;2;1;11;11;1
confirmer;1;2;0;0;2;7;5;5;5;0;6;12;3
comprendre;3;6;2;3;3;2;13;1;2;1;4;0;4
billet;12;1;2;1;14;3;2;0;5;0;0;1;1
assurer;1;4;3;0;6;8;9;0;4;0;8;3;3
affirmer;5;0;0;0;3;4;8;1;3;0;14;8;3
évoquer;4;0;1;12;2;2;4;0;0;0;9;7;7
phénomène;2;3;5;0;1;2;16;0;2;0;1;1;12
parler;1;1;14;8;3;5;5;0;3;0;3;1;2
objectif;2;6;1;2;2;9;12;1;4;0;5;0;3
mètre;4;1;2;1;5;8;0;0;2;0;1;1;11
laisser;2;2;20;1;2;2;5;0;2;0;4;3;5
inscrire;8;1;1;0;13;7;4;0;6;2;2;1;2
humain;1;0;2;2;0;5;26;1;2;0;1;2;4
europe;10;3;0;0;3;8;4;5;3;0;0;0;3
changement;1;10;5;1;2;7;6;2;5;1;0;2;2
artiste;1;0;1;5;0;4;1;0;3;0;0;0;31
ajouter;4;1;0;2;6;3;6;1;4;3;11;0;5
système;0;2;3;1;6;12;12;0;5;0;6;1;0
réponse;3;1;22;1;0;2;7;2;2;0;6;0;2
recevoir;3;1;3;1;1;5;1;8;2;1;6;4;11
proche;4;2;1;1;3;5;3;5;3;1;8;8;0
moment;5;2;4;7;3;0;2;0;4;0;5;2;12
israël;2;0;0;0;0;1;2;1;2;1;35;2;0
impact;0;1;0;1;2;7;19;7;4;0;1;1;4
clip;0;0;0;0;0;0;1;0;0;0;0;0;2
but;31;0;1;1;0;2;0;0;5;1;1;1;0
augmenter;1;12;0;0;10;5;7;2;3;1;0;0;0
janvier;1;1;0;0;14;8;1;0;4;1;3;5;5
général;6;5;0;1;3;2;5;6;2;0;8;8;0
genevois;3;1;13;0;0;5;1;1;1;2;0;3;12
expérience;0;1;4;3;1;8;13;1;1;1;0;3;9
exprimer;1;2;0;6;3;7;1;3;1;0;2;13;7
espèce;0;32;0;0;2;2;3;0;1;0;0;0;1
amour;3;1;8;22;0;1;0;0;0;0;0;0;5
voiture;1;1;10;8;0;6;4;2;1;0;2;1;2
sexuel;0;2;4;2;1;2;6;9;3;0;4;9;1
quotidien;0;1;2;8;0;8;8;3;2;0;2;0;10
majeur;0;3;0;1;6;2;10;3;3;1;7;2;4
maison;0;1;6;6;0;1;3;0;2;0;4;2;14
film;2;0;0;0;3;0;0;0;2;1;0;1;29
fan;9;0;4;3;0;3;2;0;0;1;0;0;23
débat;5;0;3;1;5;13;4;2;3;3;0;2;3
deuxième;19;5;1;1;0;3;1;1;4;1;1;6;2
concerner;1;2;0;0;10;11;7;4;2;0;2;5;0
carrière;18;1;4;2;1;1;2;0;1;1;0;0;13
art;0;2;5;10;2;3;6;0;1;0;0;2;12
ap;0;0;0;0;0;1;0;0;38;3;0;0;0
tête;5;2;12;1;1;4;2;0;1;0;2;2;7
susciter;5;1;1;2;3;7;7;4;2;0;1;6;2
rue;0;1;21;2;0;5;1;3;2;0;1;3;3
recherche;1;5;1;2;2;8;15;2;2;1;0;2;3
précédent;5;6;1;1;9;3;7;3;6;0;0;1;1
produit;0;0;1;1;4;5;17;1;2;1;4;1;3
palestinien;0;0;0;0;0;1;1;1;3;0;36;2;0
majorité;0;1;1;0;3;11;12;3;2;0;3;9;0
gauche;5;0;0;0;0;11;3;1;2;0;0;18;3
feu;4;1;7;2;0;12;1;1;1;1;4;1;5
vol;0;0;0;2;9;2;4;3;2;0;2;8;0
village;0;3;8;8;1;2;0;1;1;0;0;0;17
société;0;4;2;1;2;9;1;7;3;1;0;6;5
oeuvre;0;2;0;0;4;2;9;1;3;1;1;0;17
km;1;2;2;2;0;4;4;0;1;2;5;0;0
fribourg;3;3;5;1;2;15;2;1;1;1;0;1;1
euro;14;0;0;0;12;7;0;0;2;1;2;2;2
difficile;3;2;3;7;2;4;10;2;1;3;4;0;0
di;1;0;0;0;0;1;0;0;37;3;0;1;1
célèbre;1;1;2;5;0;0;0;0;1;0;3;1;29
chiffre;1;2;1;0;17;7;5;3;2;1;2;0;1
cessez_le_feu;0;0;0;0;0;0;0;2;2;1;37;0;0
cause;2;3;0;0;3;3;10;7;4;0;2;3;2
économique;0;1;0;0;6;1;10;2;7;2;6;4;0
âgé;2;1;6;2;0;5;5;5;2;0;4;4;5
udc;0;0;2;1;0;28;0;0;2;0;0;7;0
télévision;3;0;11;6;0;1;1;0;1;0;2;2;12
the;1;0;1;0;1;1;3;0;2;0;1;2;26
secteur;2;1;0;1;13;7;6;4;3;0;1;1;2
rôle;3;0;1;0;1;0;13;0;2;1;3;7;12
mode;0;1;22;2;1;2;5;0;2;0;2;0;2
journaliste;2;0;3;11;0;1;6;2;0;2;8;0;6
enregistrer;2;2;0;1;1;11;5;5;1;0;1;0;3
coeur;1;0;4;2;2;0;4;5;1;0;2;2;14
charger;0;0;1;1;3;5;9;9;3;1;3;3;4
accuser;0;0;0;0;0;0;1;0;1;0;25;13;2
vaud;2;0;3;2;2;17;2;3;2;1;1;0;2
total;8;1;2;0;11;4;1;3;4;0;2;1;3
réunir;1;1;1;7;2;6;0;2;1;1;7;3;9
répondre;2;0;5;1;5;9;4;0;3;0;6;3;2
porter;1;4;8;3;1;5;0;0;2;0;4;2;6
piste;4;0;17;1;0;3;5;2;3;0;3;0;2
loi;0;1;0;0;3;20;4;1;0;0;2;9;0
justice;1;0;0;0;4;12;3;1;6;0;3;12;0
géant;12;2;1;0;4;2;2;1;3;0;0;1;9
fermer;2;7;3;1;9;5;0;0;1;0;3;4;2
emji_ballon_de_football;36;0;1;2;0;0;0;0;0;0;0;0;3
série;2;0;0;0;3;2;1;1;1;0;2;1;26
soutien;0;0;1;0;3;10;8;2;3;2;9;0;2
reportage;0;0;3;7;0;0;0;0;0;19;0;0;8
inclure;1;1;0;0;5;11;6;1;2;0;3;1;4
imposer;18;1;1;1;3;5;4;0;2;0;1;3;2
froid;1;4;14;0;0;1;1;0;2;0;1;0;3
final;29;0;1;0;2;0;0;1;2;0;1;0;2
emji_drapeau_états_unis;0;0;0;0;0;0;0;0;0;0;19;15;6
dollar;4;1;0;0;17;1;1;0;1;0;2;2;5
crise;0;2;0;0;4;11;7;1;1;0;8;6;1
considérer;1;3;0;0;2;8;6;4;7;1;4;3;0
cinéma;0;1;3;2;0;1;1;0;1;1;0;1;28
cantonal;0;3;0;0;2;23;2;4;1;1;1;2;0
bâle;4;2;1;2;3;5;4;0;2;2;0;1;2
battre;24;0;4;1;2;1;0;0;2;0;1;2;4
baisser;0;7;0;0;14;7;5;1;1;0;2;1;0
arriver;5;4;5;2;2;3;3;0;4;0;6;4;0
élection;0;1;0;1;0;3;1;0;0;1;0;30;2
sujet;0;1;0;2;3;4;3;3;1;13;3;1;6
station;7;0;1;3;3;2;3;3;3;0;0;1;12
souvenir;2;0;20;6;0;0;0;0;1;1;0;1;4
raconter;6;0;1;25;1;1;0;0;0;2;0;0;2
présent;4;0;2;12;0;3;7;2;2;0;4;2;2
organiser;6;0;3;1;2;8;2;2;2;0;3;3;7
officiel;0;2;0;1;1;8;0;1;6;1;7;5;6
nom;7;0;0;7;0;6;4;0;1;0;1;5;9
neuchâtel;0;1;3;3;9;10;1;0;1;4;0;0;5
militaire;0;0;2;2;0;5;1;0;0;0;25;2;0
euses;0;5;2;1;3;4;13;1;4;0;1;0;5
espérer;6;3;3;0;4;3;3;2;2;3;1;1;8
commencer;4;2;11;0;1;0;4;1;0;0;2;2;8
climatique;0;12;0;0;0;13;2;1;4;0;0;1;1
choisir;1;3;5;4;1;2;11;0;1;0;2;4;5
causer;0;2;0;0;2;1;5;9;1;1;5;0;0
1er;5;0;1;4;6;10;0;0;3;1;2;0;5
week_end;10;2;1;0;0;2;0;0;3;0;2;0;12
vente;0;0;0;1;13;6;6;1;1;0;1;2;4
urgence;0;2;0;0;3;3;8;10;0;0;2;2;1
prêt;0;0;9;7;0;4;5;1;1;0;3;2;4
problème;0;1;4;0;1;5;13;7;5;0;0;0;1
nolfi;0;0;0;0;0;0;0;0;36;3;0;0;0
martin;0;0;2;0;0;1;2;0;18;2;3;3;4
marque;2;3;4;0;1;6;2;1;4;0;2;3;8
imago;2;0;1;0;0;0;3;0;31;1;0;1;0
festival;0;0;0;2;1;1;0;0;0;0;0;1;24
entraîner;5;4;2;0;3;5;8;0;0;0;3;3;3
emji_drapeau_france;2;0;1;2;3;3;2;1;0;0;2;20;3
décider;5;0;1;4;1;13;1;1;1;1;3;4;1
civil;1;0;0;0;1;11;4;1;0;0;16;0;2
cff;0;1;2;0;2;2;2;1;3;0;0;0;0
besoin;0;3;2;1;4;5;5;10;0;2;2;1;2
augmentation;0;3;0;0;18;4;6;1;4;0;1;1;1
arrêter;1;0;7;2;2;2;4;5;0;0;3;7;4
appel;0;2;1;3;1;4;1;6;0;1;2;16;1
étranger;0;0;0;2;3;10;2;0;1;1;7;4;5
scène;0;0;1;0;0;1;1;0;5;0;3;0;25
salvatore;0;0;0;0;0;0;0;0;35;3;0;0;0
rouge;1;7;14;0;2;3;1;0;1;0;1;0;3
reconnaître;2;2;0;1;3;2;6;1;2;1;7;7;3
porte;2;1;4;0;8;6;1;1;4;1;0;1;8
plutôt;3;0;21;0;3;1;2;1;2;1;0;0;1
play;3;0;0;0;0;0;0;1;1;30;0;0;3
parlement;0;0;0;0;3;14;2;1;3;2;1;11;0
milliard;0;1;0;1;19;1;1;1;1;1;1;1;1
maladie;0;4;2;1;10;0;9;4;2;0;0;0;4
lumière;0;2;0;1;2;2;14;0;2;0;0;1;12
information;1;0;0;1;0;9;9;3;8;0;0;4;3
football;28;0;0;2;0;0;0;0;0;0;2;1;1
epa;0;1;0;0;0;0;1;0;32;2;0;1;0
dossier;0;0;1;1;2;8;4;0;4;5;3;7;0
cadre;0;2;0;1;4;9;6;0;1;0;5;6;1
berner;3;0;1;1;0;13;0;0;2;1;6;0;4
acteur;1;0;2;0;3;2;3;0;0;2;1;2;21
tuer;0;0;1;1;0;2;1;3;2;0;23;1;1
terminer;18;0;1;1;0;3;0;0;5;0;2;1;4
terme;1;0;2;1;1;0;17;4;4;0;2;3;0
réussir;11;1;5;2;0;6;3;0;1;0;0;1;3
route;0;8;0;7;1;1;4;0;3;1;6;0;2
protection;0;8;0;0;1;5;12;4;4;0;1;0;0
produire;1;0;0;0;0;3;13;1;2;0;1;0;14
