37;0;1;1;1;2;0;0;0
2028;0;4;0;1;0;0;1;0
2017;0;3;0;1;0;0;0;2
2016;1;3;0;1;0;0;1;0
1998;2;0;1;0;2;1;0;0
1996;2;0;0;1;2;0;1;0
1995;3;1;1;0;0;0;0;1
1993;3;0;1;0;1;1;0;0
1982;2;1;0;0;1;1;0;0
1979;1;0;1;0;3;0;0;0
1975;1;1;2;0;1;1;0;0
1965;0;0;3;0;2;1;0;0
1962;1;1;1;0;0;2;0;0
toutefois;0;2;1;0;0;1;1;0
toi;2;0;3;0;0;0;0;0
telles;1;0;0;1;0;0;2;1
telle;0;0;1;0;0;2;2;0
suivant;0;1;0;2;0;0;0;1
plupart;0;0;0;1;1;0;0;1
pis;0;0;2;0;2;1;0;0
lui_même;1;2;0;0;2;0;0;0
longtemps;1;1;0;0;0;1;2;0
htag_voyage;1;0;0;0;3;0;0;0
htag_velomoteur;0;0;0;0;1;2;0;0
htag_velo;1;0;0;0;2;0;0;0
htag_swissarmy;0;0;0;0;1;2;0;0
htag_stoptabac;0;0;1;2;1;0;0;0
htag_rire;0;0;2;0;0;1;0;0
htag_pollution;0;0;1;0;0;0;0;2
htag_police;0;0;0;0;4;1;0;0
htag_pluie;0;0;2;0;2;0;0;0
htag_piscine;0;0;1;0;3;1;0;0
htag_paysan;0;0;1;0;1;1;0;1
htag_passion;2;0;2;0;1;0;0;0
htag_nouvelan;0;0;3;0;2;0;0;0
htag_mountain;0;0;1;0;2;0;0;0
htag_miam;0;0;2;0;1;1;0;0
htag_froid;0;0;2;1;0;0;0;0
htag_fribourgregion;0;0;3;0;1;0;0;0
htag_foodporn;1;0;3;0;1;0;0;0
htag_festival;5;0;0;0;0;0;0;0
htag_femmes;0;0;0;0;1;2;0;1
htag_educationsexuelle;0;0;0;0;1;2;0;0
htag_ecology;0;0;1;0;1;0;0;1
htag_chanteuse;1;0;2;0;1;1;0;0
htag_chansonfrancaise;3;0;0;0;0;1;0;0
htag_changementdheure;0;0;3;0;2;0;0;0
htag_cff;0;0;1;1;2;0;0;0
htag_bronzage;0;0;1;0;4;0;0;0
htag_babibouchettes;1;0;0;0;0;2;0;0
htag_adolescence;0;0;0;0;1;2;0;0
ensuite;2;2;0;1;0;0;0;0
douze;0;2;0;1;1;0;0;1
cinquante;2;0;0;0;0;0;0;1
chic;0;0;4;0;0;1;0;0
96;3;0;0;0;1;0;0;0
88;1;0;0;1;2;1;0;0
79;0;1;1;0;0;0;1;1
64;0;1;0;0;0;1;1;1
44;0;1;1;1;0;0;2;0
2020;0;0;0;0;0;0;1;4
2010;3;0;0;0;0;0;0;1
2007;1;2;0;1;1;0;0;0
2001;2;0;1;0;1;0;0;0
1976;0;1;0;1;1;1;0;0
120;2;0;1;0;0;0;1;0
1000;1;0;0;2;0;0;2;0
voilà;0;0;3;0;0;1;0;0
quelles;1;0;2;0;1;0;0;0
outre;1;0;0;0;2;0;1;0
onze;2;0;0;0;0;0;1;1
lequel;0;0;1;0;0;1;2;0
in;1;0;0;0;1;0;0;1
htag_vendredi13;0;0;1;2;1;0;0;0
htag_vache;1;0;1;1;1;0;0;0
htag_techno;0;0;1;0;3;0;0;0
htag_swisswatch;1;0;3;0;0;0;0;0
htag_swissattitude;0;0;3;0;1;0;0;0
htag_superstition;0;0;1;2;1;0;0;0
htag_sun;0;0;1;0;2;0;0;0
htag_stress;0;0;1;0;2;0;1;0
htag_solitude;0;0;1;0;1;2;0;0
htag_sms;0;0;3;0;0;0;0;0
htag_saintvalentin;0;0;3;0;1;0;0;0
htag_running;1;0;2;0;0;1;0;0
htag_raclette;1;0;2;0;1;0;0;0
htag_protectioncivile;0;0;0;1;1;1;1;0
htag_peur;1;0;0;0;3;0;0;0
htag_nosmoking;0;0;0;2;1;0;0;0
htag_lundimatin;0;0;3;0;1;0;0;0
htag_lausannecity;0;0;1;0;1;1;0;0
htag_jeunes;0;0;1;0;2;1;0;0
htag_jeune;1;0;0;0;1;2;0;0
htag_internet;0;0;0;0;4;0;0;0
htag_hopsuisse;3;0;1;0;0;0;0;0
htag_green;0;0;0;0;2;0;0;1
htag_france;0;0;1;0;1;0;2;0
htag_foodie;0;0;3;0;0;0;0;0
htag_fitness;0;0;1;0;1;1;0;0
htag_environnement;0;0;0;0;1;0;0;2
htag_droitsdesfemmes;0;0;1;0;1;0;0;2
htag_cuisine;0;0;2;0;1;0;0;0
htag_courseapied;1;0;1;0;1;0;0;0
htag_cochon;1;0;0;0;2;0;0;0
htag_chorale;2;0;0;0;2;0;0;0
htag_backtoschool;0;0;1;0;2;0;0;0
htag_automne;0;0;2;0;1;1;0;0
htag_alcool;1;0;1;0;0;2;0;0
htag_acteur;3;0;1;0;0;0;0;0
eh;0;0;2;0;2;0;0;0
diverses;1;0;2;0;0;0;0;1
demi;0;0;0;0;0;1;0;2
dehors;1;1;1;0;0;0;1;0
b;2;1;0;0;0;0;0;1
ailleurs;0;0;1;0;1;1;1;0
ah;0;0;3;0;1;0;0;0
87;1;0;0;1;2;0;0;0
86;1;0;0;1;1;0;0;0
83;0;1;0;0;1;0;0;1
81;0;0;0;1;0;0;0;2
77;1;1;0;0;1;0;0;1
76;0;1;1;0;1;0;0;1
73;0;0;1;1;1;0;0;1
72;2;0;0;0;0;1;0;0
59;2;1;0;0;0;0;0;0
56;1;0;0;0;0;1;0;2
54;0;3;0;0;0;0;1;0
33;0;0;0;1;0;0;0;2
250;2;0;2;0;0;0;0;0
2030;0;1;0;0;0;1;1;0
2029;0;2;0;0;0;0;2;0
2015;1;0;1;2;0;0;0;0
2006;2;1;0;0;0;1;0;0
2002;0;0;4;0;0;0;0;0
1997;1;0;1;0;1;1;0;0
1978;1;0;0;1;1;0;1;0
1950;2;1;1;0;0;0;0;0
1800;1;0;0;1;0;0;0;2
van;3;0;0;0;0;0;0;0
tel;1;0;0;1;0;0;1;0
soi;0;0;1;0;1;1;0;0
sinon;0;0;3;0;0;0;0;0
peut_être;0;0;0;0;3;0;0;0
mêmes;1;1;1;0;0;0;0;0
mes;1;0;1;0;0;1;0;0
htag_womensday;0;0;1;0;1;0;0;1
htag_vih;0;0;0;0;1;1;1;0
htag_travel;1;0;0;0;2;0;0;0
htag_terroir;0;0;3;0;0;0;0;0
htag_technology;0;0;0;0;0;3;0;0
htag_sunglasses;0;0;1;0;2;0;0;0
htag_smoke;0;0;0;1;2;0;0;0
htag_sida;0;0;0;0;1;1;1;0
htag_selfdefense;0;0;0;0;3;0;0;0
htag_sdf;0;0;0;0;2;1;0;0
htag_rollerskating;0;0;0;0;0;3;0;0
htag_roller;0;0;0;0;0;3;0;0
htag_retrogaming;0;0;1;0;2;0;0;0
htag_repas;2;0;1;0;0;0;0;0
htag_premieraout;0;0;0;0;3;0;0;0
