"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"2";"***";"";""
"**";"classe";"1";"**";"";""
"****";"5167";"11961";"43.2";"****";""
"245";"1185";"20.68";"-271.942";"aller";"4.282882e-61"
"103";" 584";"17.64";"-163.495";"monde";"1.950214e-37"
" 30";" 270";"11.11";"-115.911";"enfant";"4.970537e-27"
" 34";" 221";"15.38";" -70.989";"changer";"3.591614e-17"
"130";" 513";"25.34";" -69.658";"chose";"7.052449e-17"
" 12";" 139";" 8.63";" -68.478";"finir";"1.282975e-16"
" 94";" 401";"23.44";" -66.006";"passer";"4.496142e-16"
" 35";" 214";"16.36";" -63.989";"jour";"1.251055e-15"
"198";" 681";"29.07";" -58.706";"gens";"1.830883e-14"
" 96";" 392";"24.49";" -57.813";"vraiment";"2.882338e-14"
" 51";" 254";"20.08";" -56.533";"police";"5.526390e-14"
" 29";" 179";"16.20";" -53.979";"besoin";"2.026651e-13"
" 14";" 125";"11.20";" -52.712";"triste";"3.862362e-13"
" 32";" 184";"17.39";" -50.724";"ca";"1.063276e-12"
" 70";" 300";"23.33";" -49.490";"vivre";"1.993748e-12"
" 25";" 155";"16.13";" -46.896";"beau";"7.486205e-12"
" 38";" 197";"19.29";" -46.665";"tellement";"8.424124e-12"
" 49";" 229";"21.40";" -45.224";"laisser";"1.757413e-11"
" 60";" 262";"22.90";" -44.978";"vie";"1.993036e-11"
"  7";"  87";" 8.05";" -44.135";"franchement";"3.065518e-11"
"  2";"  64";" 3.12";" -42.111";"sauver";"8.621560e-11"
"228";" 721";"31.62";" -41.901";"suisse";"9.601923e-11"
" 13";" 104";"12.50";" -40.294";"oeil";"2.185059e-10"
"111";" 399";"27.82";" -39.787";"pays";"2.831764e-10"
" 31";" 160";"19.38";" -37.511";"espérer";"9.089694e-10"
"107";" 380";"28.16";" -36.184";"temps";"1.795133e-09"
"  8";"  79";"10.13";" -35.449";"foutre";"2.618519e-09"
"119";" 411";"28.95";" -35.198";"mettre";"2.977963e-09"
" 42";" 190";"22.11";" -35.009";"moment";"3.282542e-09"
" 16";" 106";"15.09";" -34.426";"famille";"4.426873e-09"
" 74";" 283";"26.15";" -34.342";"fois";"4.623741e-09"
" 45";" 197";"22.84";" -33.825";"petit";"6.029759e-09"
"153";" 500";"30.60";" -33.755";"penser";"6.250486e-09"
" 26";" 136";"19.12";" -32.511";"aider";"1.185294e-08"
"  3";"  55";" 5.45";" -32.080";"terre";"1.479470e-08"
"  7";"  70";"10.00";" -31.627";"plaisir";"1.867927e-08"
" 14";"  95";"14.74";" -31.614";"tête";"1.880289e-08"
" 58";" 230";"25.22";" -30.901";"humain";"2.715046e-08"
" 23";" 121";"19.01";" -29.151";"malheureusement";"6.693471e-08"
"  0";"  37";" 0.00";" -28.227";"accueillir";"1.079055e-07"
"  7";"  65";"10.77";" -28.011";"rue";"1.206169e-07"
" 10";"  75";"13.33";" -27.435";"envie";"1.624875e-07"
" 18";" 102";"17.65";" -27.373";"animal";"1.677202e-07"
" 35";" 155";"22.58";" -27.206";"côté";"1.828943e-07"
" 14";"  88";"15.91";" -26.906";"pire";"2.135462e-07"
"  8";"  67";"11.94";" -26.830";"aide";"2.221687e-07"
" 11";"  77";"14.29";" -26.403";"meme";"2.771095e-07"
" 16";"  93";"17.20";" -25.811";"emji_visage_qui_pleure";"3.765413e-07"
" 11";"  76";"14.47";" -25.720";"retrouver";"3.946747e-07"
"  1";"  38";" 2.63";" -25.567";"top";"4.272099e-07"
"  5";"  54";" 9.26";" -25.465";"envoyer";"4.505321e-07"
"  7";"  61";"11.48";" -25.147";"bout";"5.313434e-07"
"  3";"  45";" 6.67";" -24.568";"chance";"7.173508e-07"
" 42";" 171";"24.56";" -24.558";"sortir";"7.211700e-07"
"  5";"  52";" 9.62";" -24.006";"genève";"9.605084e-07"
"  2";"  40";" 5.00";" -23.866";"feu";"1.032682e-06"
" 13";"  78";"16.67";" -22.524";"prochain";"2.075150e-06"
"  4";"  46";" 8.70";" -22.404";"mentalité";"2.209589e-06"
"  6";"  53";"11.32";" -22.047";"paix";"2.660028e-06"
"  1";"  33";" 3.03";" -21.760";"habiter";"3.090113e-06"
"  3";"  41";" 7.32";" -21.587";"connerie";"3.381471e-06"
" 55";" 202";"27.23";" -21.359";"aimer";"3.807985e-06"
" 10";"  66";"15.15";" -21.276";"bas";"3.976039e-06"
" 17";"  89";"19.10";" -21.220";"marcher";"4.093964e-06"
" 19";"  95";"20.00";" -21.003";"respect";"4.585094e-06"
"  4";"  44";" 9.09";" -20.938";"plaque";"4.744267e-06"
" 37";" 148";"25.00";" -20.227";"essayer";"6.879105e-06"
" 70";" 241";"29.05";" -20.078";"arrêter";"7.432949e-06"
"  6";"  50";"12.00";" -19.917";"manger";"8.085829e-06"
"  6";"  50";"12.00";" -19.917";"rentrer";"8.085829e-06"
" 41";" 159";"25.79";" -19.912";"place";"8.110796e-06"
"  5";"  46";"10.87";" -19.669";"bouger";"9.206367e-06"
"  9";"  60";"15.00";" -19.542";"garder";"9.842051e-06"
"  4";"  42";" 9.52";" -19.479";"couper";"1.017251e-05"
" 53";" 192";"27.60";" -19.340";"france";"1.094160e-05"
" 12";"  69";"17.39";" -18.837";"heureusement";"1.423450e-05"
"  2";"  33";" 6.06";" -18.601";"nature";"1.611780e-05"
"  2";"  33";" 6.06";" -18.601";"incroyable";"1.611780e-05"
" 10";"  61";"16.39";" -17.954";"coeur";"2.263033e-05"
" 30";" 123";"24.39";" -17.917";"servir";"2.307128e-05"
" 57";" 200";"28.50";" -17.910";"arriver";"2.316602e-05"
" 14";"  74";"18.92";" -17.889";"heure";"2.341583e-05"
"  2";"  32";" 6.25";" -17.852";"équipe";"2.387860e-05"
" 46";" 169";"27.22";" -17.839";"travail";"2.403553e-05"
"  6";"  47";"12.77";" -17.810";"voisin";"2.441084e-05"
" 66";" 224";"29.46";" -17.549";"grand";"2.800031e-05"
"  0";"  23";" 0.00";" -17.526";"mur";"2.834424e-05"
"  0";"  23";" 0.00";" -17.526";"jeter";"2.834424e-05"
" 18";"  86";"20.93";" -17.506";"journée";"2.864135e-05"
" 18";"  86";"20.93";" -17.506";"truc";"2.864135e-05"
"  3";"  35";" 8.57";" -17.153";"acheter";"3.448005e-05"
"  3";"  35";" 8.57";" -17.153";"tourner";"3.448005e-05"
"  3";"  35";" 8.57";" -17.153";"réveiller";"3.448005e-05"
"  8";"  53";"15.09";" -17.137";"occuper";"3.478608e-05"
"408";"1094";"37.29";" -17.108";"voir";"3.531478e-05"
"  2";"  31";" 6.45";" -17.104";"fumer";"3.538142e-05"
"  2";"  31";" 6.45";" -17.104";"sauter";"3.538142e-05"
" 12";"  66";"18.18";" -16.927";"humanité";"3.884086e-05"
"  0";"  22";" 0.00";" -16.762";"soigner";"4.236541e-05"
" 10";"  59";"16.95";" -16.650";"fermer";"4.494949e-05"
" 10";"  58";"17.24";" -16.004";"corps";"6.320611e-05"
" 17";"  80";"21.25";" -15.812";"souhaiter";"6.994744e-05"
"  6";"  44";"13.64";" -15.729";"engager";"7.309285e-05"
"  6";"  44";"13.64";" -15.729";"détruire";"7.309285e-05"
"  0";"  20";" 0.00";" -15.236";"croiser";"9.487967e-05"
"  1";"  24";" 4.17";" -14.931";"fête";"1.114979e-04"
"  2";"  28";" 7.14";" -14.870";"réussir";"1.152056e-04"
" 19";"  84";"22.62";" -14.601";"travailler";"1.328305e-04"
" 61";" 203";"30.05";" -14.552";"raison";"1.363566e-04"
"  6";"  42";"14.29";" -14.359";"génération";"1.510280e-04"
"  3";"  31";" 9.68";" -14.233";"foot";"1.614985e-04"
"  2";"  27";" 7.41";" -14.128";"course";"1.708093e-04"
" 11";"  58";"18.97";" -13.949";"guerre";"1.878731e-04"
"  4";"  34";"11.76";" -13.730";"job";"2.110009e-04"
"  0";"  18";" 0.00";" -13.710";"restaurant";"2.133084e-04"
"  0";"  18";" 0.00";" -13.710";"ramasser";"2.133084e-04"
"  0";"  18";" 0.00";" -13.710";"ba";"2.133084e-04"
"  6";"  41";"14.63";" -13.680";"mdr";"2.166934e-04"
" 96";" 294";"32.65";" -13.661";"trouver";"2.189831e-04"
" 25";" 100";"25.00";" -13.611";"peur";"2.248293e-04"
" 16";"  73";"21.92";" -13.556";"ville";"2.315431e-04"
" 38";" 137";"27.74";" -13.502";"jeune";"2.383096e-04"
"  1";"  22";" 4.55";" -13.420";"match";"2.489013e-04"
" 83";" 259";"32.05";" -13.419";"rester";"2.491113e-04"
"  7";"  44";"15.91";" -13.404";"content";"2.511488e-04"
"  8";"  47";"17.02";" -13.178";"tuer";"2.833283e-04"
"  8";"  47";"17.02";" -13.178";"suite";"2.833283e-04"
"  6";"  40";"15.00";" -13.006";"courage";"3.104890e-04"
" 22";"  90";"24.44";" -12.999";"fou";"3.117334e-04"
"  7";"  43";"16.28";" -12.745";"cest";"3.569463e-04"
"  7";"  43";"16.28";" -12.745";"drogue";"3.569463e-04"
"  7";"  43";"16.28";" -12.745";"perso";"3.569463e-04"
"  1";"  21";" 4.76";" -12.666";"tres";"3.723133e-04"
"  2";"  25";" 8.00";" -12.650";"goût";"3.756645e-04"
"  2";"  25";" 8.00";" -12.650";"dieu";"3.756645e-04"
"  5";"  36";"13.89";" -12.642";"étonner";"3.772133e-04"
" 12";"  59";"20.34";" -12.627";"super";"3.801371e-04"
" 32";" 118";"27.12";" -12.558";"fin";"3.944225e-04"
"  8";"  46";"17.39";" -12.534";"jeu";"3.996017e-04"
" 20";"  83";"24.10";" -12.429";"justice";"4.226511e-04"
" 16";"  71";"22.54";" -12.429";"pauvre";"4.228005e-04"
" 19";"  80";"23.75";" -12.415";"peine";"4.258260e-04"
" 17";"  74";"22.97";" -12.414";"europe";"4.261551e-04"
" 18";"  77";"23.38";" -12.410";"libre";"4.270778e-04"
" 10";"  52";"19.23";" -12.227";"décider";"4.709666e-04"
"  0";"  16";" 0.00";" -12.185";"poubelle";"4.818352e-04"
"  0";"  16";" 0.00";" -12.185";"soir";"4.818352e-04"
" 11";"  55";"20.00";" -12.119";"sûrement";"4.991299e-04"
"  7";"  42";"16.67";" -12.092";"casser";"5.064481e-04"
"  5";"  35";"14.29";" -11.959";"lausanne";"5.438116e-04"
"  2";"  24";" 8.33";" -11.914";"dimanche";"5.572503e-04"
"  1";"  20";" 5.00";" -11.913";"ongle";"5.573990e-04"
" 20";"  82";"24.39";" -11.904";"valoir";"5.602411e-04"
"  8";"  45";"17.78";" -11.896";"compliqué";"5.625203e-04"
"  4";"  31";"12.90";" -11.626";"prison";"6.504961e-04"
"  4";"  31";"12.90";" -11.626";"boulot";"6.504961e-04"
"  0";"  15";" 0.00";" -11.422";"échapper";"7.257233e-04"
"  0";"  15";" 0.00";" -11.422";"panier";"7.257233e-04"
"  0";"  15";" 0.00";" -11.422";"beauté";"7.257233e-04"
" 19";"  78";"24.36";" -11.357";"citoyen";"7.517065e-04"
"  3";"  27";"11.11";" -11.355";"obliger";"7.524086e-04"
"  3";"  27";"11.11";" -11.355";"nuit";"7.524086e-04"
