%%MatrixMarket matrix coordinate integer general
12005 3969 85651
1 1 1
2 1 1
9 1 1
17 1 1
21 1 1
23 1 1
32 1 1
33 1 1
42 1 1
46 1 1
57 1 1
83 1 1
86 1 1
100 1 1
109 1 1
119 1 1
120 1 1
131 1 1
132 1 1
137 1 1
153 1 1
157 1 1
159 1 1
162 1 1
163 1 1
169 1 1
171 1 1
172 1 1
175 1 1
179 1 1
188 1 1
189 1 1
201 1 1
218 1 1
224 1 1
227 1 1
287 1 1
297 1 1
308 1 1
318 1 1
342 1 1
343 1 1
345 1 1
348 1 1
350 1 1
356 1 1
357 1 1
365 1 1
368 1 1
399 1 1
406 1 1
408 1 1
411 1 1
428 1 1
429 1 1
430 1 1
459 1 1
473 1 1
474 1 1
481 1 1
482 1 1
494 1 1
496 1 1
501 1 1
528 1 1
559 1 1
569 1 1
594 1 1
615 1 1
621 1 1
631 1 1
636 1 1
638 1 1
642 1 1
670 1 1
678 1 1
679 1 1
699 1 1
706 1 1
741 1 1
754 1 1
796 1 1
835 1 1
846 1 1
848 1 1
860 1 1
874 1 1
877 1 1
882 1 1
883 1 1
890 1 1
893 1 1
914 1 1
915 1 1
964 1 1
972 1 1
973 1 1
974 1 1
980 1 1
999 1 1
1005 1 1
1023 1 1
1030 1 1
1032 1 1
1041 1 1
1051 1 1
1072 1 1
1089 1 1
1111 1 1
1114 1 1
1117 1 1
1126 1 1
1145 1 1
1148 1 1
1149 1 1
1151 1 1
1155 1 1
1177 1 1
1190 1 1
1206 1 1
1228 1 1
1238 1 1
1249 1 1
1250 1 1
1254 1 1
1255 1 1
1298 1 1
1301 1 1
1302 1 1
1320 1 1
1387 1 1
1391 1 1
1399 1 1
1408 1 1
1414 1 1
1428 1 1
1431 1 1
1440 1 1
1442 1 1
1447 1 1
1450 1 1
1451 1 1
1464 1 1
1470 1 1
1474 1 1
1480 1 1
1481 1 1
1528 1 1
1530 1 1
1532 1 1
1545 1 1
1546 1 1
1559 1 1
1571 1 1
1579 1 1
1581 1 1
1585 1 1
1631 1 1
1657 1 1
1658 1 1
1675 1 1
1696 1 1
1699 1 1
1701 1 1
1728 1 1
1740 1 1
1749 1 1
1769 1 1
1776 1 1
1777 1 1
1781 1 1
1802 1 1
1812 1 1
1822 1 1
1867 1 1
1891 1 1
1895 1 1
1897 1 1
1913 1 1
1918 1 1
1944 1 1
1945 1 1
2008 1 1
2054 1 1
2056 1 1
2057 1 1
2067 1 1
2068 1 1
2071 1 1
2079 1 1
2092 1 1
2103 1 1
2108 1 1
2115 1 1
2129 1 1
2149 1 1
2155 1 1
2160 1 1
2183 1 1
2212 1 1
2236 1 1
2267 1 1
2292 1 1
2302 1 1
2304 1 1
2314 1 1
2334 1 1
2354 1 1
2355 1 1
2358 1 1
2364 1 1
2397 1 1
2402 1 1
2419 1 1
2442 1 1
2472 1 1
2484 1 1
2537 1 1
2538 1 1
2543 1 1
2555 1 1
2561 1 1
2578 1 1
2583 1 1
2588 1 1
2593 1 1
2604 1 1
2610 1 1
2645 1 1
2649 1 1
2656 1 1
2667 1 1
2682 1 1
2700 1 1
2701 1 1
2707 1 1
2732 1 1
2736 1 1
2739 1 1
2740 1 1
2747 1 1
2754 1 1
2760 1 1
2766 1 1
2772 1 1
2782 1 1
2796 1 1
2801 1 1
2808 1 1
2843 1 1
2852 1 1
2855 1 1
2860 1 1
2864 1 1
2867 1 1
2870 1 1
2874 1 1
2879 1 1
2897 1 1
2903 1 1
2934 1 1
2950 1 1
2968 1 1
2973 1 1
2978 1 1
2984 1 1
2991 1 1
3014 1 1
3018 1 1
3019 1 1
3034 1 1
3040 1 1
3045 1 1
3046 1 1
3047 1 1
3051 1 1
3053 1 1
3073 1 1
3082 1 1
3087 1 1
3090 1 1
3140 1 1
3168 1 1
3169 1 1
3170 1 1
3189 1 1
3203 1 1
3230 1 1
3244 1 1
3248 1 1
3264 1 1
3267 1 1
3299 1 1
3309 1 1
3318 1 1
3324 1 1
3333 1 1
3339 1 1
3342 1 1
3346 1 1
3353 1 1
3358 1 1
3380 1 1
3395 1 1
3421 1 1
3422 1 1
3424 1 1
3441 1 1
3482 1 1
3485 1 1
3507 1 1
3509 1 1
3533 1 1
3546 1 1
3547 1 1
3556 1 1
3559 1 1
3571 1 1
3589 1 1
3590 1 1
3633 1 1
3634 1 1
3647 1 1
3648 1 1
3668 1 1
3674 1 1
3689 1 1
3691 1 1
3694 1 1
3697 1 1
3700 1 1
3704 1 1
3712 1 1
3747 1 1
3750 1 1
3754 1 1
3759 1 1
3761 1 1
3783 1 1
3784 1 1
3785 1 1
3793 1 1
3803 1 1
3806 1 1
3817 1 1
3856 1 1
3865 1 1
3866 1 1
3868 1 1
3871 1 1
3875 1 1
3877 1 1
3880 1 1
3898 1 1
3904 1 1
3908 1 1
3909 1 1
3910 1 1
3911 1 1
3927 1 1
3928 1 1
3934 1 1
3939 1 1
3948 1 1
3950 1 1
3952 1 1
3959 1 1
3977 1 1
3981 1 1
3988 1 1
3992 1 1
4004 1 1
4009 1 1
4020 1 1
4033 1 1
4039 1 1
4045 1 1
4046 1 1
4049 1 1
4051 1 1
4052 1 1
4053 1 1
4055 1 1
4057 1 1
4072 1 1
4073 1 1
4100 1 1
4103 1 1
4104 1 1
4110 1 1
4112 1 1
4117 1 1
4125 1 1
4130 1 1
4143 1 1
4149 1 1
4153 1 1
4156 1 1
4194 1 1
4206 1 1
4217 1 1
4254 1 1
4263 1 1
4268 1 1
4272 1 1
4276 1 1
4278 1 1
4281 1 1
4282 1 1
4295 1 1
4307 1 1
4317 1 1
4327 1 1
4332 1 1
4335 1 1
4338 1 1
4341 1 1
4350 1 1
4358 1 1
4364 1 1
4380 1 1
4384 1 1
4413 1 1
4414 1 1
4422 1 1
4430 1 1
4435 1 1
4437 1 1
4439 1 1
4441 1 1
4442 1 1
4448 1 1
4449 1 1
4452 1 1
4460 1 1
4461 1 1
4479 1 1
4482 1 1
4491 1 1
4513 1 1
4516 1 1
4521 1 1
4531 1 1
4543 1 1
4548 1 1
4549 1 1
4551 1 1
4554 1 1
4556 1 1
4561 1 1
4587 1 1
4595 1 1
4596 1 1
4629 1 1
4632 1 1
4658 1 1
4661 1 1
4662 1 1
4682 1 1
4689 1 1
4700 1 1
4712 1 1
4713 1 1
4722 1 1
4725 1 1
4737 1 1
4738 1 1
4745 1 1
4749 1 1
4750 1 1
4767 1 1
4772 1 1
4785 1 1
4799 1 1
4801 1 1
4806 1 1
4825 1 1
4855 1 1
4879 1 1
4880 1 1
4882 1 1
4883 1 1
4884 1 1
4906 1 1
