"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"2";"***";"";""
"**";"classe";"1";"**";"";""
"****";"5167";"11961";"43.2";"****";""
" 65";"359";"18.11";"-92.43";"le monde";"6.961077e-22"
" 53";"261";"20.31";"-55.91";"la police";"7.581779e-14"
"  9";" 92";" 9.78";"-41.93";"on va";"9.444143e-11"
" 42";"195";"21.54";"-37.39";"tout le monde";"9.678031e-10"
" 39";"182";"21.43";"-35.25";"ils ont";"2.902195e-09"
" 65";"252";"25.79";"-31.22";"tout le";"2.301581e-08"
" 18";"107";"16.82";"-30.40";"du monde";"3.518828e-08"
"  6";" 64";" 9.38";"-29.88";"des enfants";"4.591090e-08"
" 21";"116";"18.10";"-29.84";"ça va";"4.703437e-08"
"  0";" 36";" 0.00";"-27.41";"emji_visage_qui_pleure emji_visage_qui_pleure";"1.648555e-07"
"  6";" 59";"10.17";"-26.27";"va pas";"2.970508e-07"
" 69";"250";"27.60";"-24.89";"la suisse";"6.085321e-07"
" 23";"114";"20.18";"-24.68";"j espère";"6.759890e-07"
" 21";"104";"20.19";"-22.48";"quelque chose";"2.119950e-06"
" 16";" 86";"18.60";"-21.24";"besoin de";"4.047999e-06"
" 12";" 72";"16.67";"-20.69";"se passe";"5.390937e-06"
" 19";" 94";"20.21";"-20.28";"la vie";"6.675073e-06"
" 56";"203";"27.59";"-20.24";"des gens";"6.840196e-06"
"  6";" 50";"12.00";"-19.86";"les yeux";"8.319284e-06"
"  4";" 41";" 9.76";"-18.71";"envie de";"1.519941e-05"
"  2";" 33";" 6.06";"-18.57";"les animaux";"1.637225e-05"
"  4";" 40";"10.00";"-17.99";"les enfants";"2.219854e-05"
"  1";" 28";" 3.57";"-17.94";"au bout";"2.281944e-05"
"  5";" 43";"11.63";"-17.49";"un moment";"2.886386e-05"
" 14";" 73";"19.18";"-17.20";"ces gens";"3.365257e-05"
"  1";" 27";" 3.70";"-17.18";"tu vas";"3.395968e-05"
"  1";" 27";" 3.70";"-17.18";"la nature";"3.395968e-05"
" 44";"161";"27.33";"-16.58";"gens qui";"4.666866e-05"
"110";"340";"32.35";"-16.39";"les gens";"5.161653e-05"
" 64";"216";"29.63";"-16.27";"en suisse";"5.483878e-05"
"  0";" 21";" 0.00";"-15.99";"emji_visage_qui_pleure emji_visage_qui_pleure emji_visage_qui_pleure";"6.381182e-05"
"  6";" 44";"13.64";"-15.69";"la tête";"7.443519e-05"
" 14";" 70";"20.00";"-15.38";"les choses";"8.772803e-05"
"  0";" 20";" 0.00";"-15.22";"la drogue";"9.544653e-05"
" 11";" 60";"18.33";"-15.15";"pas besoin";"9.948461e-05"
" 48";"169";"28.40";"-15.13";"plus de";"1.002512e-04"
"  4";" 36";"11.11";"-15.13";"ce monde";"1.005533e-04"
"  3";" 32";" 9.38";"-14.94";"ne va";"1.110658e-04"
"111";"338";"32.84";"-14.86";"qu ils";"1.156192e-04"
"  7";" 46";"15.22";"-14.70";"côté de";"1.259654e-04"
"  4";" 35";"11.43";"-14.42";"vous allez";"1.464997e-04"
"  3";" 31";" 9.68";"-14.21";"qu on a";"1.631311e-04"
"  1";" 23";" 4.35";"-14.16";"la famille";"1.676219e-04"
"  1";" 23";" 4.35";"-14.16";"de la plaque";"1.676219e-04"
"  2";" 27";" 7.41";"-14.11";"être humain";"1.722170e-04"
"  7";" 45";"15.56";"-14.04";"est tellement";"1.793168e-04"
"  0";" 18";" 0.00";"-13.70";"ca fait";"2.142156e-04"
"  3";" 30";"10.00";"-13.49";"le jour";"2.395399e-04"
"  3";" 30";"10.00";"-13.49";"notre pays";"2.395399e-04"
"  2";" 26";" 7.69";"-13.37";"la plaque";"2.551152e-04"
"  2";" 26";" 7.69";"-13.37";"la journée";"2.551152e-04"
" 11";" 57";"19.30";"-13.29";"ils vont";"2.661537e-04"
"  6";" 40";"15.00";"-12.98";"un jour";"3.144121e-04"
"  3";" 29";"10.34";"-12.77";"côté de la";"3.516292e-04"
"  2";" 25";" 8.00";"-12.64";"d enfants";"3.780017e-04"
"  0";" 16";" 0.00";"-12.18";"ont besoin";"4.831727e-04"
" 27";"103";"26.21";"-12.14";"importe quoi";"4.923884e-04"
"  1";" 20";" 5.00";"-11.91";"côté de la plaque";"5.595953e-04"
"  9";" 48";"18.75";"-11.71";"se faire";"6.202903e-04"
" 27";"102";"26.47";"-11.67";"n importe quoi";"6.366790e-04"
"  7";" 41";"17.07";"-11.42";"qui se passe";"7.251282e-04"
"  0";" 15";" 0.00";"-11.42";"les rues";"7.272680e-04"
"  0";" 15";" 0.00";"-11.42";"ces enfants";"7.272680e-04"
"  0";" 15";" 0.00";"-11.42";"vraiment à";"7.272680e-04"
"  5";" 34";"14.71";"-11.27";"ce qui se passe";"7.893866e-04"
"  2";" 23";" 8.70";"-11.17";"en danger";"8.304152e-04"
"  1";" 19";" 5.26";"-11.16";"à côté de la";"8.379518e-04"
"  6";" 37";"16.22";"-11.00";"la rue";"9.131704e-04"
"  6";" 37";"16.22";"-11.00";"l europe";"9.131704e-04"
" 22";" 86";"25.58";"-10.91";"la france";"9.580929e-04"
"  0";" 14";" 0.00";"-10.66";"en pire";"1.096573e-03"
"  0";" 14";" 0.00";"-10.66";"la fin du";"1.096573e-03"
"  0";" 14";" 0.00";"-10.66";"coupe du";"1.096573e-03"
"  0";" 14";" 0.00";"-10.66";"coupe du monde";"1.096573e-03"
"  0";" 14";" 0.00";"-10.66";"en plein";"1.096573e-03"
"  3";" 26";"11.54";"-10.64";"au final";"1.109601e-03"
"  8";" 43";"18.60";"-10.62";"à côté";"1.119542e-03"
"  9";" 46";"19.57";"-10.49";"le moment";"1.200010e-03"
"  1";" 18";" 5.56";"-10.41";"à côté de la plaque";"1.256161e-03"
"  1";" 18";" 5.56";"-10.41";"est le moment";"1.256161e-03"
"  1";" 18";" 5.56";"-10.41";"c est le moment";"1.256161e-03"
"  1";" 18";" 5.56";"-10.41";"se mettre";"1.256161e-03"
" 11";" 52";"21.15";"-10.32";"pas en";"1.316276e-03"
" 33";"116";"28.45";"-10.32";"s en";"1.316433e-03"
"179";"496";"36.09";"-10.30";"il y";"1.328365e-03"
"  8";" 42";"19.05";"-10.00";"besoin d";"1.563970e-03"
"  5";" 32";"15.62";" -9.93";"prochaine fois";"1.625500e-03"
"  5";" 32";"15.62";" -9.93";"un monde";"1.625500e-03"
"  0";" 13";" 0.00";" -9.90";"pire en";"1.656654e-03"
"  0";" 13";" 0.00";" -9.90";"pire en pire";"1.656654e-03"
"  0";" 13";" 0.00";" -9.90";"tellement triste";"1.656654e-03"
"  0";" 13";" 0.00";" -9.90";"la porte";"1.656654e-03"
"  0";" 13";" 0.00";" -9.90";"fait plaisir";"1.656654e-03"
"  0";" 13";" 0.00";" -9.90";"ca va";"1.656654e-03"
"  0";" 13";" 0.00";" -9.90";"police a";"1.656654e-03"
"  0";" 13";" 0.00";" -9.90";"la police a";"1.656654e-03"
"  0";" 13";" 0.00";" -9.90";"l asf";"1.656654e-03"
"  9";" 45";"20.00";" -9.89";"dans le monde";"1.663209e-03"
" 10";" 48";"20.83";" -9.80";"de la police";"1.741052e-03"
"  2";" 21";" 9.52";" -9.72";"dans notre";"1.825815e-03"
"  6";" 35";"17.14";" -9.70";"la prochaine";"1.842950e-03"
"  6";" 35";"17.14";" -9.70";"c est tellement";"1.842950e-03"
"  6";" 35";"17.14";" -9.70";"est triste";"1.842950e-03"
"  1";" 17";" 5.88";" -9.66";"ça marche";"1.885390e-03"
"  4";" 28";"14.29";" -9.55";"y aura";"1.996169e-03"
"  4";" 28";"14.29";" -9.55";"du travail";"1.996169e-03"
"  4";" 28";"14.29";" -9.55";"les jours";"1.996169e-03"
" 29";"103";"28.16";" -9.53";"une fois";"2.022214e-03"
" 59";"184";"32.07";" -9.34";"on a";"2.245710e-03"
"  5";" 31";"16.13";" -9.27";"la paix";"2.326807e-03"
" 18";" 71";"25.35";" -9.24";"est vraiment";"2.368619e-03"
"  3";" 24";"12.50";" -9.23";"un petit";"2.380727e-03"
"  3";" 24";"12.50";" -9.23";"jour où";"2.380727e-03"
"  3";" 24";"12.50";" -9.23";"ne va pas";"2.380727e-03"
" 25";" 91";"27.47";" -9.20";"en france";"2.421445e-03"
" 12";" 53";"22.64";" -9.15";"à se";"2.490443e-03"
"  0";" 12";" 0.00";" -9.13";"dans le besoin";"2.508415e-03"
"  0";" 12";" 0.00";" -9.13";"de pire en";"2.508415e-03"
"  0";" 12";" 0.00";" -9.13";"de pire en pire";"2.508415e-03"
"  0";" 12";" 0.00";" -9.13";"ont tout";"2.508415e-03"
"  0";" 12";" 0.00";" -9.13";"propre pays";"2.508415e-03"
"  0";" 12";" 0.00";" -9.13";"sur terre";"2.508415e-03"
"  0";" 12";" 0.00";" -9.13";"un être";"2.508415e-03"
"  2";" 20";"10.00";" -8.99";"de la vie";"2.708046e-03"
"  1";" 16";" 6.25";" -8.91";"on leur";"2.833629e-03"
"  1";" 16";" 6.25";" -8.91";"de genève";"2.833629e-03"
"  1";" 16";" 6.25";" -8.91";"aux yeux";"2.833629e-03"
"  7";" 37";"18.92";" -8.90";"la faute";"2.844133e-03"
"  4";" 27";"14.81";" -8.88";"je les";"2.886280e-03"
"  8";" 40";"20.00";" -8.79";"ce qui se";"3.029708e-03"
" 18";" 70";"25.71";" -8.74";"espère que";"3.106784e-03"
"  9";" 43";"20.93";" -8.71";"le faire";"3.170056e-03"
" 13";" 55";"23.64";" -8.60";"nous sommes";"3.366828e-03"
"  3";" 23";"13.04";" -8.54";"comme des";"3.483391e-03"
"  6";" 33";"18.18";" -8.43";"un enfant";"3.688525e-03"
"  6";" 33";"18.18";" -8.43";"c est triste";"3.688525e-03"
"  0";" 11";" 0.00";" -8.37";"quelle belle";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"heureusement qu";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"sur la tête";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"autre côté";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"la terre";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"l honneur";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"chez toi";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"ca ne";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"dans les rues";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"de foot";"3.807949e-03"
"  0";" 11";" 0.00";" -8.37";"emji_visage_avec_des_symboles_dans_la_bouche emji_visage_avec_des_symboles_dans_la_bouche";"3.807949e-03"
"  4";" 26";"15.38";" -8.21";"vraiment pas";"4.166977e-03"
"  4";" 26";"15.38";" -8.21";"monde et";"4.166977e-03"
"  4";" 26";"15.38";" -8.21";"dans la rue";"4.166977e-03"
" 17";" 66";"25.76";" -8.20";"j espère que";"4.181800e-03"
"  1";" 15";" 6.67";" -8.17";"une raison";"4.265161e-03"
"  1";" 15";" 6.67";" -8.17";"monde du";"4.265161e-03"
"  1";" 15";" 6.67";" -8.17";"mon dieu";"4.265161e-03"
