"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"11";"***";"";""
"**";"classe";"1";"**";"";""
"****";"83";"1167";"7.11";"****";""
"60";"739";" 8.12";"-330.01";". htag_rtsarchives";"9.585892e-74"
"75";"652";"11.50";"-232.62";". .";"1.597365e-52"
" 4";"229";" 1.75";"-143.69";"! .";"4.149500e-33"
" 0";"186";" 0.00";"-127.27";"? .";"1.619504e-29"
"10";"212";" 4.72";"-113.32";"de la";"1.835697e-26"
" 3";"175";" 1.71";"-109.77";"c est";"1.102293e-25"
"56";"368";"15.22";" -98.69";". . htag_rtsarchives";"2.957356e-23"
" 0";"121";" 0.00";" -82.59";". en";"1.008859e-19"
" 0";"105";" 0.00";" -71.63";"? . htag_rtsarchives";"2.599797e-17"
" 3";"112";" 2.68";" -66.64";"de l";"3.262628e-16"
" 2";"105";" 1.90";" -65.04";"! . htag_rtsarchives";"7.334892e-16"
" 0";" 88";" 0.00";" -59.99";", la";"9.526291e-15"
" 3";" 96";" 3.12";" -55.74";", le";"8.261636e-14"
" 1";" 78";" 1.28";" -49.84";", les";"1.669095e-12"
" 1";" 72";" 1.39";" -45.74";"à l";"1.347554e-11"
" 3";" 81";" 3.70";" -45.56";", c";"1.480382e-11"
" 2";" 75";" 2.67";" -44.59";"dans le";"2.430285e-11"
" 3";" 79";" 3.80";" -44.21";", c est";"2.956904e-11"
" 1";" 66";" 1.52";" -41.65";", l";"1.090520e-10"
" 0";" 57";" 0.00";" -38.81";"dans les";"4.664896e-10"
" 3";" 70";" 4.29";" -38.12";", il";"6.653081e-10"
" 0";" 55";" 0.00";" -37.45";", un";"9.388323e-10"
" 0";" 53";" 0.00";" -36.08";"htag_rtsarchives htag_archives";"1.890387e-09"
" 0";" 51";" 0.00";" -34.72";". htag_rtsarchives htag_archives";"3.808460e-09"
" 0";" 48";" 0.00";" -32.67";"d un";"1.090279e-08"
" 0";" 48";" 0.00";" -32.67";". . en";"1.090279e-08"
" 0";" 44";" 0.00";" -29.95";"sur les";"4.442596e-08"
" 0";" 39";" 0.00";" -26.54";", une";"2.584067e-07"
" 0";" 37";" 0.00";" -25.18";"pour les";"5.235212e-07"
" 1";" 40";" 2.50";" -23.96";"il y";"9.838787e-07"
" 1";" 40";" 2.50";" -23.96";"y a";"9.838787e-07"
" 1";" 38";" 2.63";" -22.60";"sur la";"1.992557e-06"
" 1";" 36";" 2.78";" -21.25";". le";"4.039929e-06"
" 0";" 31";" 0.00";" -21.09";"en suisse";"4.386838e-06"
" 1";" 35";" 2.86";" -20.57";"qu il";"5.755170e-06"
" 0";" 30";" 0.00";" -20.41";", mais";"6.260370e-06"
" 1";" 34";" 2.94";" -19.89";"pour la";"8.201411e-06"
" 1";" 34";" 2.94";" -19.89";"suisse :";"8.201411e-06"
" 1";" 34";" 2.94";" -19.89";"miracle suisse :";"8.201411e-06"
" 1";" 34";" 2.94";" -19.89";"le miracle suisse :";"8.201411e-06"
" 0";" 29";" 0.00";" -19.73";", des";"8.938062e-06"
" 0";" 29";" 0.00";" -19.73";"les années";"8.938062e-06"
" 0";" 28";" 0.00";" -19.05";"htag_rtsarchives htag_90s";"1.276718e-05"
" 0";" 28";" 0.00";" -19.05";". htag_rtsarchives htag_90s";"1.276718e-05"
" 0";" 28";" 0.00";" -19.05";"pas de";"1.276718e-05"
" 1";" 32";" 3.12";" -18.54";"il y a";"1.667336e-05"
" 1";" 32";" 3.12";" -18.54";"n est";"1.667336e-05"
" 1";" 31";" 3.23";" -17.86";"et vous";"2.378740e-05"
" 0";" 26";" 0.00";" -17.68";"la suisse";"2.609060e-05"
" 0";" 26";" 0.00";" -17.68";"suisse .";"2.609060e-05"
" 0";" 26";" 0.00";" -17.68";"pour le";"2.609060e-05"
" 0";" 26";" 0.00";" -17.68";"suisse romande";"2.609060e-05"
" 0";" 26";" 0.00";" -17.68";"la vie";"2.609060e-05"
" 2";" 35";" 5.71";" -17.56";"sur le";"2.782548e-05"
" 1";" 30";" 3.33";" -17.18";"vous ,";"3.395134e-05"
" 0";" 25";" 0.00";" -17.00";"et le";"3.732986e-05"
" 0";" 25";" 0.00";" -17.00";"est ce";"3.732986e-05"
" 5";" 46";"10.87";" -16.75";"ans ,";"4.273858e-05"
" 0";" 24";" 0.00";" -16.32";"à genève";"5.344495e-05"
" 0";" 24";" 0.00";" -16.32";"ce que";"5.344495e-05"
" 0";" 24";" 0.00";" -16.32";". il";"5.344495e-05"
" 0";" 24";" 0.00";" -16.32";"htag_rtsarchives htag_80s";"5.344495e-05"
" 0";" 24";" 0.00";" -16.32";". htag_rtsarchives htag_80s";"5.344495e-05"
" 0";" 24";" 0.00";" -16.32";". la";"5.344495e-05"
" 0";" 24";" 0.00";" -16.32";"dans les années";"5.344495e-05"
" 1";" 28";" 3.57";" -15.83";"est pas";"6.926051e-05"
" 0";" 23";" 0.00";" -15.64";", on";"7.656985e-05"
" 0";" 23";" 0.00";" -15.64";"le temps";"7.656985e-05"
" 0";" 23";" 0.00";" -15.64";". . htag_rtsarchives htag_archives";"7.656985e-05"
