à la;1;9;5;5;10;3;3;3;13;13;16
la recherche;1;1;0;0;0;0;0;1;1;0;0
de la;10;19;4;14;25;9;18;8;36;20;49
la rts;6;1;0;0;2;0;2;0;1;0;8
user_utilisateurice et;3;1;0;0;1;0;0;0;0;0;0
la version;1;0;0;0;0;0;1;0;1;0;1
de ces;1;2;0;0;0;0;0;0;1;0;2
sur play;3;0;0;0;1;0;0;0;0;0;0
play rts;4;0;0;0;1;0;0;0;0;0;0
lien en;23;0;0;1;1;0;0;0;1;0;0
en bio;26;0;0;1;1;0;0;0;1;0;0
l émission;59;2;1;2;12;1;4;1;6;8;16
de la rts;6;1;0;0;2;0;2;0;1;0;6
sur play rts;3;0;0;0;1;0;0;0;0;0;0
lien en bio;23;0;0;1;1;0;0;0;1;0;0
rts et;3;0;0;0;0;0;0;0;0;0;2
à découvrir;2;0;0;0;0;0;0;0;1;0;2
dans son;2;0;2;0;0;0;0;0;3;1;3
via le;7;0;0;0;1;1;0;0;0;1;0
le lien;10;1;0;0;1;1;0;0;0;1;2
lien dans;12;0;0;0;1;1;0;0;1;2;1
dans notre;11;1;0;1;2;0;0;0;2;2;3
notre bio;5;1;0;0;1;0;0;0;1;1;3
bio .;27;1;0;0;1;0;0;0;2;1;3
. .;75;42;35;39;85;37;23;40;96;102;78
. htag_rtsarchives;60;51;47;32;61;45;28;142;91;117;65
via le lien;7;0;0;0;1;1;0;0;0;1;0
le lien dans;6;0;0;0;1;1;0;0;0;1;0
lien dans notre;5;0;0;0;1;0;0;0;1;1;1
dans notre bio;5;1;0;0;1;0;0;0;1;1;3
notre bio .;5;1;0;0;0;0;0;0;1;1;3
bio . .;25;1;0;0;1;0;0;0;2;1;1
. . htag_rtsarchives;56;23;22;21;34;24;15;23;52;59;39
via le lien dans;6;0;0;0;1;1;0;0;0;1;0
lien dans notre bio;5;0;0;0;1;0;0;0;1;1;1
dans notre bio .;5;1;0;0;0;0;0;0;1;1;3
notre bio . .;5;1;0;0;0;0;0;0;1;1;1
bio . . htag_rtsarchives;25;1;0;0;1;0;0;0;2;1;1
lien dans notre bio .;5;0;0;0;0;0;0;0;1;1;1
dans notre bio . .;5;1;0;0;0;0;0;0;1;1;1
notre bio . . htag_rtsarchives;5;1;0;0;0;0;0;0;1;1;1
lien dans notre bio . .;5;0;0;0;0;0;0;0;1;1;1
dans notre bio . . htag_rtsarchives;5;1;0;0;0;0;0;0;1;1;1
lien dans notre bio . . htag_rtsarchives;5;0;0;0;0;0;0;0;1;1;1
roland collombin;1;0;0;1;0;0;0;0;1;0;1
50 ans;2;0;0;0;1;0;0;0;2;0;1
ans après;5;0;0;2;3;1;0;0;3;3;2
la fin;1;0;0;1;2;0;1;0;1;1;0
de sa;4;1;0;0;5;2;1;0;4;0;3
sa carrière;2;1;0;0;2;0;0;0;0;0;5
, à;2;1;2;1;5;0;1;0;1;3;4
par le;1;0;1;0;2;1;0;0;0;1;2
et les;3;4;0;2;3;0;1;2;10;4;6
les fans;1;0;0;0;0;0;0;0;3;0;0
de ski;1;1;0;1;0;3;0;2;1;0;0
. emji_main_qui_écrit;4;0;0;0;0;0;0;0;0;0;0
arthur miffon;4;0;0;0;0;0;0;0;0;0;0
htag_sport htag_rtssport;4;0;0;0;0;0;0;0;0;0;0
même si;1;0;0;0;0;0;0;0;2;1;1
l a;1;0;2;0;0;0;0;0;3;1;1
et en;1;1;0;1;0;0;0;0;2;0;1
, ses;1;0;1;0;0;1;0;0;0;0;1
pas d;1;0;0;1;2;0;0;1;3;2;0
. retrouvez;36;0;0;1;1;0;0;0;2;1;2
retrouvez l;4;0;0;0;0;0;0;0;1;0;0
émission complète;13;0;0;0;0;0;0;0;0;0;0
notre lien;16;0;0;1;1;0;0;0;1;0;0
. . retrouvez;15;0;0;1;1;0;0;0;2;1;0
. retrouvez l;4;0;0;0;0;0;0;0;1;0;0
l émission complète;13;0;0;0;0;0;0;0;0;0;0
dans notre lien;6;0;0;1;1;0;0;0;1;0;0
notre lien en;16;0;0;1;1;0;0;0;1;0;0
en bio .;20;0;0;0;1;0;0;0;1;0;0
dans notre lien en;6;0;0;1;1;0;0;0;1;0;0
notre lien en bio;16;0;0;1;1;0;0;0;1;0;0
lien en bio .;17;0;0;0;1;0;0;0;1;0;0
en bio . .;20;0;0;0;1;0;0;0;1;0;0
dans notre lien en bio;6;0;0;1;1;0;0;0;1;0;0
notre lien en bio .;14;0;0;0;1;0;0;0;1;0;0
lien en bio . .;17;0;0;0;1;0;0;0;1;0;0
en bio . . htag_rtsarchives;20;0;0;0;1;0;0;0;1;0;0
dans notre lien en bio .;4;0;0;0;1;0;0;0;1;0;0
notre lien en bio . .;14;0;0;0;1;0;0;0;1;0;0
lien en bio . . htag_rtsarchives;17;0;0;0;1;0;0;0;1;0;0
dans notre lien en bio . .;4;0;0;0;1;0;0;0;1;0;0
notre lien en bio . . htag_rtsarchives;14;0;0;0;1;0;0;0;1;0;0
dans notre lien en bio . . htag_rtsarchives;4;0;0;0;1;0;0;0;1;0;0
de l;3;12;6;2;4;5;15;7;16;21;21
l interview;2;0;0;0;0;0;0;0;1;0;1
interview de;2;0;0;0;1;0;0;0;1;0;0
michel pont;2;0;0;0;0;0;4;0;0;0;0
