juste;0;0;1;0;2;0;3;1;0;1;1
htag_swisscheese;1;1;0;3;1;0;0;0;1;1;0
htag_neuchatel;0;0;1;0;1;1;0;1;1;0;0
htag_fromage;1;1;0;2;2;0;0;0;1;1;1
htag_fribourg;0;1;0;0;1;1;0;1;0;2;0
htag_dansleretro;0;0;0;0;8;0;0;1;0;0;0
eux;0;0;0;0;0;1;0;0;1;3;0
dame;0;1;1;0;2;0;0;0;1;2;0
celui;0;2;0;0;1;1;2;0;1;1;1
22;1;1;0;1;1;0;0;0;0;0;4
2005;0;0;0;0;0;1;3;1;1;0;0
1992;0;0;0;0;3;0;0;1;0;3;2
1988;0;2;0;2;3;0;0;0;0;1;0
1983;0;0;0;1;0;2;0;0;3;1;0
parmi;2;0;0;0;1;0;0;0;1;1;1
oui;0;0;0;1;0;0;1;3;1;0;0
or;0;3;1;0;0;0;0;2;0;0;0
ma;0;1;0;0;1;0;2;1;0;0;0
ici;0;0;0;2;1;0;1;0;0;2;0
htag_vin;0;0;0;1;0;1;0;3;1;0;0
htag_swissfood;2;2;0;0;1;0;0;0;2;0;0
htag_portrait;1;1;1;0;0;1;0;1;2;0;0
htag_paleofestival;0;0;1;0;0;0;0;0;0;0;5
htag_mondaymood;0;0;4;0;0;0;0;0;1;0;1
htag_jura;2;2;0;0;0;0;0;0;2;1;0
htag_innovation;1;0;0;0;1;0;1;2;1;1;0
htag_fondue;0;1;0;4;2;0;0;0;0;1;0
htag_ecologie;1;0;0;0;0;0;0;1;2;1;0
htag_cinemafrancais;0;0;0;0;0;0;0;1;0;0;7
htag_chien;0;0;1;0;0;1;0;1;0;2;0
htag_chat;0;0;1;0;2;0;0;0;3;0;0
htag_armee;1;0;0;0;1;0;0;2;0;0;0
donc;0;0;0;0;0;1;0;2;0;3;1
chacun;0;0;0;0;0;3;1;0;1;3;0
celles;0;0;2;1;0;0;0;1;2;1;0
6;0;1;1;0;0;0;0;0;1;0;2
1989;0;1;1;1;1;0;2;0;0;0;1
1986;0;0;0;0;1;1;0;1;2;0;2
1977;0;2;1;0;0;0;0;0;1;1;3
1963;0;0;0;1;0;0;2;0;2;1;1
1961;0;0;0;0;2;0;0;0;1;1;3
16;0;0;0;0;0;0;2;0;0;1;2
te;0;0;2;0;0;0;1;0;0;1;2
tant;0;0;1;1;1;0;1;0;0;1;1
parce_que;0;0;2;0;1;0;0;0;0;1;1
htag_winter;0;0;1;1;0;0;0;2;0;1;0
htag_telephone;0;2;0;0;1;0;1;2;0;1;0
htag_tabac;0;0;0;0;0;0;3;3;1;0;0
htag_suisseromande;0;0;1;0;0;0;0;0;0;0;2
htag_sixties;0;0;0;0;2;0;0;2;1;0;0
htag_happynewyear;0;0;0;0;0;0;2;1;2;0;0
htag_game;0;1;0;0;0;2;0;0;2;1;0
htag_dance;0;1;1;1;1;0;0;0;0;2;1
htag_breakdance;0;1;1;0;0;0;0;2;0;0;1
htag_automobile;0;0;0;0;3;0;0;0;0;1;0
htag_animaux;1;0;0;0;1;0;0;0;1;0;1
gare;0;0;0;0;1;0;0;0;1;0;1
force;0;0;1;0;1;1;1;0;0;0;1
enfin;0;0;0;0;1;0;0;1;0;2;0
combien;0;0;1;0;1;0;0;2;2;1;0
car;0;2;0;0;1;0;1;1;0;1;0
2025;0;1;0;0;0;0;3;0;1;0;0
1991;0;1;0;1;2;0;1;0;1;1;0
1984;0;1;0;0;2;0;0;0;0;1;1
1973;0;0;0;0;1;0;0;0;1;2;0
14;0;2;0;0;0;0;2;0;0;2;0
12;0;2;1;0;0;0;0;0;0;0;1
souvent;0;0;0;1;0;0;0;2;1;1;0
quels;0;1;1;0;0;0;0;3;0;1;0
presque;0;0;0;0;2;0;0;1;1;0;0
mal;0;2;0;0;0;0;0;1;0;0;1
htag_tv;0;1;2;0;0;0;0;0;0;1;1
htag_tradition;0;1;0;1;0;0;1;2;1;0;0
htag_television;1;1;1;0;0;0;0;1;0;0;0
htag_swissfondue;0;2;0;2;1;0;0;0;0;0;0
htag_summertime;0;0;0;0;0;0;1;1;1;0;0
htag_rtssport;4;0;0;0;0;0;1;0;0;0;0
htag_rire;1;0;0;0;0;0;0;2;0;0;1
htag_rentreescolaire;0;0;0;0;0;0;0;3;1;2;0
htag_recette;1;2;1;0;0;0;0;0;0;0;0
htag_radio;0;1;2;0;1;0;0;1;0;0;0
htag_propreenordre;1;0;0;0;3;0;0;1;0;1;0
htag_printemps;0;1;0;0;0;1;0;1;0;1;0
htag_perenoel;0;0;0;0;0;0;0;0;1;5;0
htag_nouvelan;0;1;0;0;0;0;2;1;2;0;0
htag_myswitzerland;1;0;0;0;0;1;0;2;1;0;1
htag_happybirthday;1;0;0;0;1;0;0;2;1;1;0
htag_froid;1;0;0;1;0;2;0;0;0;0;0
htag_food;0;0;1;0;0;0;0;0;1;1;0
