"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"11";"***";"";""
"**";"classe";"1";"**";"";""
"****";"83";"1167";"7.11";"****";""
"32";" 821";"3.90";"-43.313";",";"4.664932e-11"
" 1";" 299";"0.33";"-27.953";"?";"1.242715e-07"
" 4";" 303";"1.32";"-20.783";"!";"5.143601e-06"
" 0";"  80";"0.00";" -6.576";"petit";"1.033468e-02"
"77";"1134";"6.79";" -6.299";".";"1.208105e-02"
" 0";"  59";"0.00";" -4.758";"jeune";"2.916103e-02"
" 0";"  56";"0.00";" -4.504";"vie";"3.381664e-02"
" 0";"  55";"0.00";" -4.420";"grand";"3.552951e-02"
" 0";"  48";"0.00";" -3.833";"monde";"5.025503e-02"
" 0";"  43";"0.00";" -3.418";"temps";"6.447380e-02"
" 0";"  42";"0.00";" -3.336";"genève";"6.778223e-02"
" 0";"  38";"0.00";" -3.008";"jour";"8.287872e-02"
" 0";"  37";"0.00";" -2.926";"aller";"8.717462e-02"
" 0";"  33";"0.00";" -2.600";"femme";"1.068447e-01"
" 0";"  32";"0.00";" -2.519";"aimer";"1.124630e-01"
" 0";"  31";"0.00";" -2.438";"heure";"1.183977e-01"
" 0";"  31";"0.00";" -2.438";"homme";"1.183977e-01"
" 0";"  29";"0.00";" -2.277";"romand";"1.313001e-01"
"*****";"*";"*";"*";"*";"*"
"26";"780";"3.33";"-50.842";"de";"1.000985e-12"
" 3";"341";"0.88";"-28.327";"pour";"1.024504e-07"
" 6";"340";"1.76";"-20.768";"un";"5.185071e-06"
"21";"565";"3.72";"-19.114";"la";"1.231452e-05"
" 8";"297";"2.69";"-11.774";"des";"6.006574e-04"
" 0";"128";"0.00";"-11.008";"faire";"9.071245e-04"
"19";"460";"4.13";"-10.219";"être";"1.390052e-03"
" 7";"262";"2.67";"-10.084";"du";"1.495842e-03"
" 1";"137";"0.73";" -9.571";"que";"1.977005e-03"
" 4";"195";"2.05";" -9.077";"qui";"2.588473e-03"
" 4";"193";"2.07";" -8.890";"pas";"2.866927e-03"
" 3";"167";"1.80";" -8.336";"c";"3.886346e-03"
"10";"290";"3.45";" -7.842";"avoir";"5.105506e-03"
" 5";"199";"2.51";" -7.683";"ne";"5.573831e-03"
" 2";"136";"1.47";" -7.417";"au";"6.462774e-03"
" 1";"112";"0.89";" -7.254";"on";"7.075004e-03"
" 3";"150";"2.00";" -6.809";"vous";"9.068605e-03"
" 0";" 78";"0.00";" -6.400";"aux";"1.141143e-02"
" 0";" 63";"0.00";" -5.099";"bon";"2.393865e-02"
" 2";"104";"1.92";" -4.654";"qu";"3.098595e-02"
" 1";" 79";"1.27";" -4.384";"mais";"3.627466e-02"
" 0";" 54";"0.00";" -4.335";"ça";"3.733003e-02"
" 2";" 98";"2.04";" -4.165";"s";"4.126725e-02"
"10";"236";"4.24";" -3.701";"une";"5.437606e-02"
" 0";" 45";"0.00";" -3.584";"htag_90s";"5.834683e-02"
" 1";" 66";"1.52";" -3.317";"y";"6.855321e-02"
" 1";" 65";"1.54";" -3.237";"bien";"7.199373e-02"
" 1";" 62";"1.61";" -2.997";"tout";"8.339375e-02"
" 1";" 62";"1.61";" -2.997";"htag_archives";"8.339375e-02"
" 0";" 37";"0.00";" -2.926";"je";"8.717462e-02"
" 0";" 34";"0.00";" -2.681";"falloir";"1.015237e-01"
" 0";" 31";"0.00";" -2.438";"quoi";"1.183977e-01"
" 0";" 31";"0.00";" -2.438";"dire";"1.183977e-01"
" 0";" 31";"0.00";" -2.438";"lui";"1.183977e-01"
" 0";" 31";"0.00";" -2.438";"quelques";"1.183977e-01"
" 5";"131";"3.82";" -2.426";"se";"1.193549e-01"
" 0";" 30";"0.00";" -2.358";"comme";"1.246694e-01"
" 0";" 30";"0.00";" -2.358";"comment";"1.246694e-01"
" 0";" 29";"0.00";" -2.277";"alors";"1.313001e-01"
" 0";" 29";"0.00";" -2.277";"avant";"1.313001e-01"
" 0";" 28";"0.00";" -2.197";"votre";"1.383142e-01"
" 0";" 28";"0.00";" -2.197";"savoir";"1.383142e-01"
" 0";" 28";"0.00";" -2.197";"j";"1.383142e-01"
" 0";" 27";"0.00";" -2.116";"mieux";"1.457376e-01"
" 1";" 50";"2.00";" -2.067";"si";"1.505614e-01"
" 1";" 50";"2.00";" -2.067";"htag_80s";"1.505614e-01"
" 0";" 26";"0.00";" -2.036";"pouvoir";"1.535991e-01"
"*";"*";"*";"*";"*";"*"
"42";"864";"4.86";"-25.526";"*postReposts_0";"4.364677e-07"
" 0";" 33";"0.00";" -2.600";"*postComments_4";"1.068447e-01"
" 0";" 32";"0.00";" -2.519";"*postComments_2";"1.124630e-01"
"**";"classe";"2";"**";"";""
"****";"79";"1167";"6.77";"****";""
" 9";" 299";"3.01";"-9.002";"?";"0.002696225"
"73";"1134";"6.44";"-7.008";".";"0.008113784"
" 2";" 109";"1.83";"-4.639";"émission";"0.031256596"
" 1";"  85";"1.18";"-4.544";"archive";"0.033033653"
" 0";"  56";"0.00";"-4.271";"vie";"0.038765092"
" 1";"  80";"1.25";"-4.146";"rts";"0.041736216"
