"";"X";"V1"
"1";1;9
"2";2;0
"3";3;10
"4";4;9
"5";5;10
"6";6;7
"7";7;8
"8";8;9
"9";9;1
"10";10;1
"11";11;0
"12";12;0
"13";13;9
"14";14;9
"15";15;0
"16";16;9
"17";17;5
"18";18;9
"19";19;1
"20";20;0
"21";21;1
"22";22;11
"23";23;11
"24";24;2
"25";25;1
"26";26;0
"27";27;10
"28";28;0
"29";29;8
"30";30;6
"31";31;10
"32";32;8
"33";33;0
"34";34;9
"35";35;9
"36";36;1
"37";37;10
"38";38;0
"39";39;7
"40";40;7
"41";41;7
"42";42;7
"43";43;7
"44";44;5
"45";45;7
"46";46;7
"47";47;7
"48";48;1
"49";49;3
"50";50;0
"51";51;0
"52";52;8
"53";53;0
"54";54;0
"55";55;0
"56";56;10
"57";57;7
"58";58;7
"59";59;7
"60";60;7
"61";61;7
"62";62;1
"63";63;0
"64";64;11
"65";65;5
"66";66;11
"67";67;10
"68";68;1
"69";69;1
"70";70;7
"71";71;11
"72";72;11
"73";73;11
"74";74;6
"75";75;1
"76";76;5
"77";77;5
"78";78;4
"79";79;4
"80";80;5
"81";81;1
"82";82;10
"83";83;9
"84";84;1
"85";85;10
"86";86;5
"87";87;1
"88";88;1
"89";89;6
"90";90;3
"91";91;10
"92";92;10
"93";93;5
"94";94;1
"95";95;0
"96";96;1
"97";97;8
"98";98;0
"99";99;3
"100";100;10
"101";101;1
"102";102;3
"103";103;10
"104";104;5
"105";105;9
"106";106;5
"107";107;11
"108";108;1
"109";109;5
"110";110;0
"111";111;11
"112";112;11
"113";113;11
"114";114;11
"115";115;0
"116";116;2
"117";117;2
"118";118;9
"119";119;9
"120";120;10
"121";121;5
"122";122;1
"123";123;11
"124";124;1
"125";125;2
"126";126;8
"127";127;11
"128";128;11
"129";129;9
"130";130;7
"131";131;11
"132";132;7
"133";133;1
"134";134;4
"135";135;1
"136";136;8
"137";137;10
"138";138;5
"139";139;5
"140";140;1
"141";141;5
"142";142;1
"143";143;3
"144";144;2
"145";145;11
"146";146;11
"147";147;1
"148";148;1
"149";149;3
"150";150;2
"151";151;10
"152";152;10
"153";153;11
"154";154;1
"155";155;2
"156";156;3
"157";157;5
"158";158;1
"159";159;0
"160";160;0
"161";161;1
"162";162;1
"163";163;0
"164";164;1
"165";165;6
"166";166;0
"167";167;11
"168";168;5
"169";169;1
"170";170;10
"171";171;11
"172";172;1
"173";173;8
"174";174;9
"175";175;8
"176";176;6
"177";177;2
"178";178;11
"179";179;0
"180";180;5
"181";181;1
"182";182;0
"183";183;0
"184";184;9
"185";185;0
"186";186;0
"187";187;11
"188";188;8
"189";189;0
"190";190;0
"191";191;7
"192";192;7
"193";193;11
"194";194;7
"195";195;7
"196";196;7
"197";197;4
"198";198;8
"199";199;6
"200";200;6
"201";201;0
"202";202;9
"203";203;1
"204";204;10
"205";205;10
"206";206;3
"207";207;3
"208";208;11
"209";209;6
"210";210;7
"211";211;7
"212";212;8
"213";213;3
"214";214;10
"215";215;0
"216";216;10
"217";217;8
"218";218;11
"219";219;7
"220";220;7
"221";221;7
"222";222;0
"223";223;0
"224";224;0
"225";225;0
"226";226;5
"227";227;0
"228";228;9
"229";229;8
"230";230;9
"231";231;11
"232";232;11
"233";233;9
"234";234;2
"235";235;3
"236";236;10
"237";237;0
"238";238;0
"239";239;3
"240";240;8
"241";241;10
"242";242;0
"243";243;7
"244";244;5
"245";245;6
"246";246;7
"247";247;0
"248";248;7
"249";249;11
"250";250;1
"251";251;9
"252";252;3
"253";253;6
"254";254;10
"255";255;0
"256";256;8
"257";257;5
"258";258;7
"259";259;0
"260";260;11
"261";261;6
"262";262;2
"263";263;11
"264";264;9
"265";265;10
"266";266;0
"267";267;6
"268";268;4
"269";269;10
"270";270;9
"271";271;0
"272";272;0
"273";273;7
"274";274;7
"275";275;11
"276";276;5
"277";277;9
"278";278;9
"279";279;9
"280";280;8
"281";281;2
"282";282;9
"283";283;0
"284";284;10
"285";285;0
"286";286;8
"287";287;8
"288";288;3
"289";289;9
"290";290;2
"291";291;8
"292";292;9
"293";293;5
"294";294;6
"295";295;3
"296";296;10
"297";297;11
"298";298;8
"299";299;3
"300";300;5
"301";301;5
"302";302;10
"303";303;10
"304";304;8
"305";305;4
"306";306;11
"307";307;10
"308";308;10
"309";309;10
"310";310;0
"311";311;0
"312";312;4
"313";313;7
"314";314;10
"315";315;11
"316";316;0
"317";317;2
"318";318;0
"319";319;2
"320";320;8
"321";321;9
"322";322;9
"323";323;11
"324";324;10
"325";325;9
"326";326;4
"327";327;6
"328";328;10
"329";329;4
"330";330;0
"331";331;9
"332";332;10
"333";333;5
"334";334;8
"335";335;6
"336";336;11
"337";337;7
"338";338;7
"339";339;9
"340";340;10
"341";341;8
"342";342;3
"343";343;10
"344";344;0
"345";345;9
"346";346;0
"347";347;0
"348";348;4
"349";349;9
"350";350;8
"351";351;8
"352";352;0
"353";353;0
"354";354;9
"355";355;0
"356";356;9
"357";357;11
"358";358;1
"359";359;10
"360";360;8
"361";361;8
"362";362;8
"363";363;7
"364";364;2
"365";365;0
"366";366;0
"367";367;0
"368";368;0
"369";369;10
"370";370;11
"371";371;0
"372";372;11
"373";373;10
"374";374;9
"375";375;4
"376";376;2
"377";377;10
"378";378;10
"379";379;6
"380";380;0
"381";381;8
"382";382;8
"383";383;10
"384";384;0
"385";385;10
"386";386;6
"387";387;2
"388";388;0
"389";389;10
"390";390;11
"391";391;8
"392";392;0
"393";393;9
"394";394;4
"395";395;5
"396";396;10
"397";397;2
"398";398;2
"399";399;9
"400";400;1
"401";401;8
"402";402;0
"403";403;5
"404";404;3
"405";405;5
"406";406;1
"407";407;8
"408";408;0
"409";409;11
"410";410;2
"411";411;11
"412";412;10
"413";413;11
"414";414;1
"415";415;0
"416";416;6
"417";417;10
"418";418;5
"419";419;0
"420";420;1
"421";421;3
"422";422;9
"423";423;2
"424";424;3
"425";425;9
"426";426;1
"427";427;2
"428";428;9
"429";429;0
"430";430;11
"431";431;11
"432";432;9
"433";433;10
"434";434;1
"435";435;11
"436";436;1
"437";437;6
"438";438;10
"439";439;8
"440";440;0
"441";441;1
"442";442;4
"443";443;4
"444";444;10
"445";445;10
"446";446;11
"447";447;11
"448";448;1
"449";449;5
"450";450;4
"451";451;1
"452";452;10
"453";453;5
"454";454;1
"455";455;0
"456";456;8
"457";457;11
"458";458;10
"459";459;0
"460";460;1
"461";461;2
"462";462;8
"463";463;10
"464";464;0
"465";465;11
"466";466;9
"467";467;1
"468";468;2
"469";469;2
"470";470;9
"471";471;2
"472";472;0
"473";473;3
"474";474;11
"475";475;1
"476";476;4
"477";477;11
"478";478;11
"479";479;10
"480";480;4
"481";481;0
"482";482;5
"483";483;10
"484";484;0
"485";485;5
"486";486;9
"487";487;0
"488";488;0
"489";489;0
"490";490;0
"491";491;0
"492";492;9
"493";493;10
"494";494;0
"495";495;5
"496";496;0
"497";497;3
"498";498;8
"499";499;11
"500";500;0
"501";501;8
"502";502;0
"503";503;10
"504";504;11
"505";505;11
"506";506;11
"507";507;8
"508";508;0
"509";509;11
"510";510;0
"511";511;1
"512";512;0
"513";513;6
"514";514;9
"515";515;11
"516";516;1
"517";517;2
"518";518;7
"519";519;9
"520";520;7
"521";521;8
"522";522;7
"523";523;9
"524";524;8
"525";525;5
"526";526;3
"527";527;10
"528";528;7
"529";529;10
"530";530;11
"531";531;1
"532";532;8
"533";533;10
"534";534;0
"535";535;5
"536";536;11
"537";537;1
"538";538;0
"539";539;0
"540";540;0
"541";541;9
"542";542;2
"543";543;9
"544";544;3
"545";545;6
"546";546;0
"547";547;11
"548";548;5
"549";549;3
"550";550;10
"551";551;5
"552";552;8
"553";553;8
"554";554;8
"555";555;5
"556";556;2
"557";557;11
"558";558;0
"559";559;5
"560";560;8
"561";561;3
"562";562;3
"563";563;5
"564";564;11
"565";565;8
"566";566;2
"567";567;5
"568";568;10
"569";569;3
"570";570;10
"571";571;5
"572";572;10
"573";573;6
"574";574;0
"575";575;0
"576";576;11
"577";577;1
"578";578;0
"579";579;11
"580";580;5
"581";581;0
"582";582;10
"583";583;9
"584";584;5
"585";585;5
"586";586;0
"587";587;10
"588";588;0
"589";589;8
"590";590;5
"591";591;0
"592";592;10
"593";593;0
"594";594;2
"595";595;5
"596";596;11
"597";597;0
"598";598;8
"599";599;9
"600";600;4
"601";601;5
"602";602;11
"603";603;11
"604";604;5
"605";605;5
"606";606;6
"607";607;0
"608";608;10
"609";609;5
"610";610;6
"611";611;8
"612";612;0
"613";613;11
"614";614;0
"615";615;3
"616";616;10
"617";617;9
"618";618;4
"619";619;0
"620";620;0
"621";621;9
"622";622;0
"623";623;10
"624";624;4
"625";625;0
"626";626;2
"627";627;11
"628";628;8
"629";629;0
"630";630;0
"631";631;0
"632";632;0
"633";633;9
"634";634;0
"635";635;9
"636";636;9
"637";637;0
"638";638;10
"639";639;8
"640";640;8
"641";641;2
"642";642;2
"643";643;0
"644";644;10
"645";645;6
"646";646;0
"647";647;4
"648";648;9
"649";649;9
"650";650;6
"651";651;11
"652";652;9
"653";653;8
"654";654;2
"655";655;2
"656";656;2
"657";657;0
"658";658;2
"659";659;4
"660";660;9
"661";661;0
"662";662;11
"663";663;0
"664";664;10
"665";665;10
"666";666;9
"667";667;5
"668";668;0
"669";669;0
"670";670;9
"671";671;9
"672";672;0
"673";673;5
"674";674;4
"675";675;11
"676";676;2
"677";677;8
"678";678;5
"679";679;0
"680";680;4
"681";681;1
"682";682;0
"683";683;8
"684";684;8
"685";685;11
"686";686;1
"687";687;8
"688";688;10
"689";689;11
"690";690;2
"691";691;1
"692";692;5
"693";693;5
"694";694;0
"695";695;11
"696";696;5
"697";697;0
"698";698;0
"699";699;1
"700";700;5
"701";701;11
"702";702;10
"703";703;10
"704";704;1
"705";705;11
"706";706;1
"707";707;10
"708";708;8
"709";709;0
"710";710;0
"711";711;1
"712";712;3
"713";713;7
"714";714;0
"715";715;10
"716";716;11
"717";717;5
"718";718;4
"719";719;1
"720";720;10
"721";721;5
"722";722;8
"723";723;5
"724";724;5
"725";725;1
"726";726;2
"727";727;10
"728";728;10
"729";729;5
"730";730;10
"731";731;5
"732";732;9
"733";733;9
"734";734;0
"735";735;7
"736";736;11
"737";737;1
"738";738;11
"739";739;0
"740";740;2
"741";741;8
"742";742;5
"743";743;1
"744";744;0
"745";745;3
"746";746;9
"747";747;0
"748";748;1
"749";749;8
"750";750;8
"751";751;10
"752";752;8
"753";753;4
"754";754;1
"755";755;0
"756";756;0
"757";757;8
"758";758;0
"759";759;8
"760";760;9
"761";761;2
"762";762;9
"763";763;0
"764";764;8
"765";765;7
"766";766;0
"767";767;5
"768";768;9
"769";769;6
"770";770;8
"771";771;5
"772";772;5
"773";773;8
"774";774;0
"775";775;11
"776";776;11
"777";777;8
"778";778;10
"779";779;2
"780";780;10
"781";781;0
"782";782;9
"783";783;5
"784";784;7
"785";785;6
"786";786;10
"787";787;8
"788";788;0
"789";789;0
"790";790;0
"791";791;0
"792";792;10
"793";793;0
"794";794;11
"795";795;4
"796";796;11
"797";797;11
"798";798;11
"799";799;4
"800";800;2
"801";801;0
"802";802;11
"803";803;8
"804";804;0
"805";805;11
"806";806;8
"807";807;0
"808";808;1
"809";809;0
"810";810;11
"811";811;0
"812";812;9
"813";813;9
"814";814;0
"815";815;11
