.;77;73;62;52;125;57;65;159;157;159;148
,;32;56;47;47;107;40;62;58;121;123;128
?;1;9;19;12;21;18;12;61;42;84;20
!;4;31;27;11;29;23;12;47;43;36;40
suisse;44;9;12;7;29;6;21;4;23;27;34
:;8;6;6;2;37;1;10;7;9;14;19
émission;51;2;1;2;12;1;5;2;6;8;19
petit;0;3;9;16;5;5;2;11;14;5;10
année;3;4;1;11;3;3;4;9;19;17;8
retrouver;54;3;1;3;10;1;0;6;5;6;7
archive;59;1;1;1;7;1;2;0;2;0;11
rts;62;1;0;0;4;0;3;1;1;0;8
miracle;44;1;4;1;13;0;1;0;2;6;6
jeune;0;2;1;3;15;1;0;1;7;23;6
vie;0;0;1;6;12;3;0;6;17;9;2
monde;0;1;2;3;14;8;11;2;1;0;6
grand;0;2;1;12;16;2;2;1;4;7;8
genève;0;4;1;1;4;7;0;0;2;11;12
temps;0;2;2;1;24;1;0;0;5;6;2
bio;38;1;0;1;2;1;0;0;3;2;3
lien;35;1;0;1;3;1;0;0;3;3;3
diffuser;45;0;1;0;1;0;0;1;0;1;1
aller;0;2;0;0;1;7;4;7;1;11;4
samedi;47;0;0;0;0;0;0;0;0;0;0
fête;0;5;1;0;0;0;1;1;6;2;9
aimer;0;1;0;0;6;9;3;2;6;4;1
heure;0;0;3;8;3;1;1;2;2;9;2
clip;44;0;0;0;0;0;0;0;0;0;0
passer;1;1;6;0;4;3;4;0;10;9;2
femme;0;0;1;1;12;0;7;1;2;9;0
jour;0;1;2;5;2;2;18;0;7;0;1
18h45;43;0;0;0;0;0;0;0;0;0;0
romand;0;1;0;2;4;1;0;1;1;4;15
premier;2;0;1;1;4;1;9;0;2;2;13
enfant;1;2;0;0;1;2;1;0;4;21;2
homme;0;0;0;1;8;0;0;0;2;17;3
rencontre;1;0;0;3;5;6;5;0;11;3;0
beau;1;0;1;2;6;6;1;0;2;1;2
amour;1;1;0;1;5;1;0;1;5;4;1
prendre;2;0;0;0;0;1;1;0;25;0;5
souvenir;4;1;1;4;2;0;1;4;5;2;9
question;1;0;0;1;0;2;0;0;1;23;1
occasion;1;0;0;1;1;0;1;0;2;3;6
lausanne;0;1;12;0;0;1;0;0;3;6;2
télévision;0;0;0;0;4;0;1;1;1;4;13
suivre;0;4;1;0;4;1;5;1;0;6;3
partir;1;1;0;1;16;1;0;1;1;1;0
nombreux;1;2;0;3;2;0;0;6;3;0;3
fin;1;1;0;1;3;0;1;0;1;1;2
âge;0;0;0;0;3;1;0;0;2;6;7
trouver;0;1;0;0;0;3;1;5;1;7;0
noël;2;0;0;0;1;0;0;0;7;8;1
ski;1;1;1;2;0;4;0;4;2;0;1
raconter;2;0;0;1;6;5;2;0;1;1;7
journée;1;1;1;0;0;1;0;1;1;1;5
jeu;0;2;0;0;2;4;0;1;7;5;0
jean;0;0;0;0;2;0;0;0;1;1;19
histoire;2;0;0;2;0;1;0;1;1;0;9
vacance;1;1;2;1;0;0;1;4;3;0;0
public;3;0;0;0;5;0;0;0;1;0;9
découvrir;4;2;0;0;0;0;0;2;2;1;7
connaître;0;0;0;1;5;0;0;1;0;12;5
voir;0;1;1;0;1;0;0;0;14;4;1
vaudois;0;0;1;1;1;9;0;0;2;4;6
mode;0;1;0;4;1;2;0;2;1;10;0
mettre;0;2;5;0;1;0;8;0;5;1;2
devenir;0;0;1;0;3;5;1;2;4;2;4
vivre;0;0;1;2;4;2;1;5;4;0;2
rue;0;0;1;0;0;5;0;0;1;1;1
pays;1;0;0;0;1;2;1;2;2;3;1
passion;0;2;4;1;2;1;3;1;0;0;6
école;0;0;3;2;1;2;0;0;0;9;0
voiture;0;0;0;0;5;0;0;2;0;1;1
soleil;0;2;0;1;1;0;0;2;0;3;0
musique;0;1;0;0;1;0;1;0;5;1;3
