"";"V1"
"2004";3
"2005";1
"2006";1
"2007";2
"2008";3
"2009";3
"2010";0
"2011";0
"2012";0
"2013";0
"2014";0
"2015";0
"2016";0
"2017";0
"2018";3
"2019";0
"2020";0
"2021";2
"2022";0
"2023";2
"2024";0
"2025";1
"2026";3
"2027";3
"2028";3
"2029";3
"2030";0
"2031";0
"2032";3
"2033";3
"2034";3
"2035";0
"2036";0
"2037";3
"2038";0
"2039";3
"2040";3
"2041";3
"2042";3
"2043";0
"2044";2
"2045";0
"2046";0
"2047";3
"2048";0
"2049";3
"2050";3
"2051";1
"2052";0
"2053";0
"2054";0
"2055";0
"2056";0
"2057";0
"2058";2
"2059";0
"2060";0
"2061";0
"2062";1
"2063";2
"2064";0
"2065";0
"2066";0
"2067";0
"2068";0
"2069";1
"2070";0
"2071";0
"2072";0
"2073";1
"2074";0
"2075";1
"2076";1
"2077";0
"2078";0
"2079";0
"2080";0
"2081";2
"2082";3
"2083";0
"2084";0
"2085";0
"2086";1
"2087";0
"2088";0
"2089";0
"2090";0
"2091";0
"2092";3
"2093";3
"2094";0
"2095";3
"2096";0
"2097";0
"2098";0
"2099";0
"2100";3
"2101";0
"2102";3
"2103";0
"2104";0
"2105";0
"2106";0
"2107";0
"2108";3
"2109";0
"2110";0
"2111";0
"2112";0
"2113";0
"2114";0
"2115";0
"2116";0
"2117";0
"2118";2
"2119";1
"2120";3
"2121";0
"2122";0
"2123";0
"2124";0
"2125";0
"2126";0
"2127";0
"2128";1
"2129";2
"2130";0
"2131";0
"2132";0
"2133";0
"2134";2
"2135";0
"2136";0
"2137";0
"2138";0
"2139";2
"2140";0
"2141";0
"2142";0
"2143";0
"2144";0
"2145";0
"2146";0
"2147";0
"2148";0
"2149";1
"2150";0
"2151";1
"2152";0
"2153";3
"2154";3
"2155";0
"2156";0
"2157";0
"2158";1
"2159";0
"2160";0
"2161";0
"2162";0
"2163";0
"2164";0
"2165";3
"2166";0
"2167";0
"2168";0
"2169";3
"2170";0
"2171";2
"2172";2
"2173";0
"2174";0
"2175";0
"2176";0
"2177";0
"2178";0
"2179";0
"2180";0
"2181";0
"2182";0
"2183";3
"2184";0
"2185";1
"2186";1
"2187";0
"2188";0
"2189";0
"2190";1
"2191";1
"2192";0
"2193";0
"2194";1
"2195";0
"2196";2
"2197";2
"2198";2
"2199";0
"2200";2
"2201";3
"2202";2
"2203";0
"2204";3
"2205";0
"2206";1
"2207";0
"2208";0
"2209";0
"2210";0
"2211";0
"2212";0
"2213";1
"2214";0
"2215";0
"2216";3
"2217";1
"2218";0
"2219";0
"2220";0
"2221";0
"2222";3
"2223";0
"2224";0
"2225";0
"2226";0
"2227";3
"2228";0
"2229";0
"2230";0
"2231";3
"2232";1
"2233";0
"2234";0
"2235";0
"2236";0
"2237";0
"2238";1
"2239";0
"2240";0
"2241";0
"2242";1
"2243";0
"2244";0
"2245";1
"2246";0
"2247";0
"2248";0
"2249";0
"2250";0
"2251";0
"2252";0
"2253";0
"2254";1
"2255";3
"2256";1
"2257";0
"2258";0
"2259";0
"2260";3
"2261";3
"2262";0
"2263";0
"2264";1
"2265";1
"2266";0
"2267";0
"2268";0
"2269";0
"2270";0
"2271";3
"2272";2
"2273";0
"2274";0
"2275";3
"2276";0
"2277";1
"2278";0
"2279";0
"2280";0
"2281";3
"2282";0
"2283";2
"2284";3
"2285";3
"2286";0
"2287";2
"2288";3
"2289";3
"2290";3
"2291";0
"2292";3
"2293";0
"2294";2
"2295";0
"2296";0
"2297";0
"2298";0
"2299";0
"2300";0
"2301";0
"2302";0
"2303";0
"2304";0
"2305";0
"2306";0
"2307";0
"2308";0
"2309";0
"2310";3
"2311";0
"2312";3
"2313";0
"2314";0
"2315";0
"2316";0
"2317";0
"2318";0
"2319";3
"2320";3
"2321";2
"2322";3
"2323";3
"2324";3
"2325";3
"2326";1
"2327";0
"2328";0
"2329";0
"2330";0
"2331";0
"2332";0
"2333";0
"2334";1
"2335";0
"2336";0
"2337";0
"2338";0
"2339";0
"2340";0
"2341";0
"2342";0
"2343";0
"2344";0
"2345";0
"2346";0
"2347";0
"2348";1
"2349";3
"2350";3
"2351";0
"2352";1
"2353";0
"2354";0
"2355";0
"2356";0
"2357";0
"2358";0
"2359";1
"2360";2
"2361";0
"2362";0
"2363";0
"2364";0
"2365";0
"2366";2
"2367";2
"2368";0
"2369";3
"2370";2
"2371";2
"2372";3
"2373";3
"2374";0
"2375";0
"2376";3
"2377";0
"2378";0
"2379";0
"2380";1
"2381";0
"2382";3
"2383";0
"2384";0
"2385";0
"2386";0
"2387";3
"2388";3
"2389";0
"2390";0
"2391";3
"2392";3
"2393";3
"2394";0
"2395";0
"2396";0
"2397";2
"2398";1
"2399";3
"2400";2
"2401";1
"2402";1
"2403";0
"2404";3
"2405";0
"2406";2
"2407";3
"2408";0
"2409";1
"2410";3
"2411";2
"2412";0
"2413";0
"2414";0
"2415";0
"2416";0
"2417";0
"2418";0
"2419";0
"2420";0
"2421";0
"2422";0
"2423";0
"2424";0
"2425";0
"2426";1
"2427";0
"2428";0
"2429";0
"2430";0
"2431";3
"2432";0
"2433";2
"2434";3
"2435";3
"2436";3
"2437";0
"2438";0
"2439";0
"2440";1
"2441";1
"2442";0
"2443";0
"2444";0
"2445";1
"2446";3
"2447";3
"2448";0
"2449";0
"2450";0
"2451";2
"2452";0
"2453";1
"2454";1
"2455";0
"2456";0
"2457";0
"2458";0
"2459";3
"2460";0
"2461";3
"2462";1
"2463";0
"2464";0
"2465";0
"2466";0
"2467";0
"2468";0
"2469";0
"2470";0
"2471";0
"2472";0
"2473";0
"2474";2
"2475";0
"2476";3
"2477";0
"2478";0
"2479";0
"2480";1
"2481";1
"2482";0
"2483";0
"2484";0
"2485";0
"2486";0
"2487";3
"2488";3
"2489";0
"2490";0
"2491";1
"2492";0
