"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,486663899192865;23,5827524887252;23,5827524887252
"facteur 2";0,290554170636858;14,0796699776992;37,6624224664244
"facteur 3";0,262907258897004;12,7399563114093;50,4023787778337
"facteur 4";0,238263083805555;11,5457492160519;61,9481279938856
"facteur 5";0,209691495404035;10,1612275808941;72,1093555747797
"facteur 6";0,206293487732366;9,99656697218925;82,105922546969
"facteur 7";0,199991987290753;9,69120895104036;91,7971314980093
"facteur 8";0,16927794885918;8,20286850199066;100
