"";"X.rts_a";"X.rts_i"
"constater";-0,5706;0,5706
"30";0,4975;-0,4975
"quels";-0,9081;0,9081
"critère";-2,1369;2,1369
"avantage";-0,6092;0,6092
"complètement";2,0794;-2,0794
"malheureusement";1,6969;-1,6969
"baser";-0,9368;0,9368
"apparence";2,2954;-2,2954
"couverture";-1,3419;1,3419
"mensonge";-1,029;1,029
"hypocrisie";-0,8091;0,8091
"objet";-1,4705;1,4705
"haut";0,406;-0,406
"50";0,762;-0,762
"prêt";-0,3864;0,3864
"attirer";-0,6696;0,6696
"humour";0,4881;-0,4881
"précédent";-0,4328;0,4328
"message";-0,4405;0,4405
"chez";1,2946;-1,2946
"fille";0,7027;-0,7027
"ignorer";-1,4752;1,4752
"jusqu_au";-0,9132;0,9132
"mariage";2,8978;-2,8978
"emji_mains_en_prière";6,1351;-6,1351
"millier";0,3551;-0,3551
"remercier";0,4388;-0,4388
"madame";6,6649;-6,6649
"souffrir";0,3667;-0,3667
"citation";-2,1369;2,1369
"cultivé";1,2532;-1,2532
"capable";0,9303;-0,9303
"autant";-0,3731;0,3731
"pitié";0,4598;-0,4598
"certainement";-0,8019;0,8019
"elle_même";-0,3174;0,3174
"persuader";0,6939;-0,6939
"finalement";-0,3672;0,3672
"journée";-1,8791;1,8791
"abe";-1,718;1,718
"préjugé";-0,3623;0,3623
"nez";-0,4323;0,4323
"absolu";0,2542;-0,2542
"derrière";-0,966;0,966
"pseudo";-0,4627;0,4627
"partie";-0,6982;0,6982
"arrogance";1,4402;-1,4402
"aveugle";-0,3444;0,3444
"certitude";1,0272;-1,0272
"perso";0,4598;-0,4598
"gratuitement";1,2239;-1,2239
"soleil";1,805;-1,805
"tourner";0,5665;-0,5665
"autour";0,7027;-0,7027
"terre";1,2416;-1,2416
"chercher";0,9683;-0,9683
"entourer";-0,4886;0,4886
"marcher";-2,4901;2,4901
"confusion";-0,244;0,244
"hab";-0,3992;0,3992
"emji_visage_souriant_avec_coeurs";2,6372;-2,6372
"emji_mains_en_prière_peau_claire";0,6913;-0,6913
"bêtise";0,4259;-0,4259
"hier";0,6913;-0,6913
"loin";0,4144;-0,4144
"actualité";4,4827;-4,4827
"certaine";0,2638;-0,2638
"bruit";0,7939;-0,7939
"pareil";1,8717;-1,8717
"lequel";0,3173;-0,3173
"fil";0,9083;-0,9083
"résultat";0,2875;-0,2875
"creuser";-0,6696;0,6696
"talent";0,3878;-0,3878
"numéro";-1,2799;1,2799
"entrer";-0,2819;0,2819
"politique";-19,5908;19,5908
"film";-0,5077;0,5077
"centaine";0,2852;-0,2852
"référence";-0,2425;0,2425
"libre";0,2735;-0,2735
"merveilleux";1,4596;-1,4596
"joli";0,8778;-0,8778
"série";-1,3757;1,3757
"hésiter";0,9315;-0,9315
"total";-1,3644;1,3644
"humilité";1,2328;-1,2328
"acquérir";-0,3992;0,3992
"désir";0,2542;-0,2542
"d_abord";-0,5449;0,5449
"bourgeois";0,508;-0,508
"solution";-2,1024;2,1024
"idéologie";-1,5732;1,5732
"combat";0,9562;-0,9562
"emji_visage_roulant_des_yeux";1,1606;-1,1606
"mépris";1,4677;-1,4677
"user";-2,1958;2,1958
"évolution";2,1072;-2,1072
"secret";3,1991;-3,1991
"haine";-3,6906;3,6906
"limite";-0,439;0,439
"8";0,4388;-0,4388
"10";-0,5819;0,5819
"divorce";-0,3174;0,3174
"initiative";-9,4107;9,4107
"dommage";0,9728;-0,9728
"craindre";1,2467;-1,2467
"justifier";-2,4888;2,4888
"statistique";-8,1393;8,1393
"signification";3,0104;-3,0104
"heureux";0,8548;-0,8548
"condition";-0,4323;0,4323
"patriarcat";0,6217;-0,6217
"créer";1,2222;-1,2222
"laquelle";0,5407;-0,5407
"famille";-1,9926;1,9926
"argument";-6,262;6,262
"construire";0,8293;-0,8293
"imaginer";-0,7978;0,7978
"rigoler";1,4596;-1,4596
"raciste";5,0903;-5,0903
"certaines";-1,0731;1,0731
"communauté";0,4497;-0,4497
"rôle";-2,0121;2,0121
"public";-1,231;1,231
"musique";3,1642;-3,1642
"uns";1,2362;-1,2362
"avancer";-1,9815;1,9815
"100";-0,6792;0,6792
"jusqu_à";0,2874;-0,2874
"racisme";2,088;-2,088
"bonheur";6,0468;-6,0468
"démocratie";-6,1359;6,1359
"enlever";1,4408;-1,4408
"aucun";-0,5237;0,5237
"emji_visage_qui_vomit";0,2852;-0,2852
"agir";-3,2614;3,2614
"féminisme";-0,9029;0,9029
"estimer";0,3878;-0,3878
"soi";0,4265;-0,4265
"minimum";-0,7223;0,7223
"défaut";-0,5449;0,5449
"emji_pouce_vers_le_haut_peau_claire";-0,244;0,244
"étonner";-1,749;1,749
"telle";0,504;-0,504
"contraire";0,7307;-0,7307
"autrui";1,2328;-1,2328
"habit";-0,3174;0,3174
"emji_visage_avec_un_léger_sourire";1,8641;-1,8641
"artiste";-1,9223;1,9223
"jeu";0,2868;-0,2868
"café";1,2239;-1,2239
"noir";19,5002;-19,5002
"festival";0,2473;-0,2473
"village";2,394;-2,394
"finir";-0,5687;0,5687
"corriger";-0,5707;0,5707
"emji_homme_qui_hausse_les_épaules_peau_claire";2,0619;-2,0619
"cohérent";-0,4323;0,4323
"pathétique";0,6913;-0,6913
"aise";0,6646;-0,6646
"comporter";0,8851;-0,8851
"étrange";-0,4323;0,4323
"sourire";1,2532;-1,2532
"empêcher";-1,0386;1,0386
"rajouter";-0,2854;0,2854
"connait";-0,3174;0,3174
"dessus";-0,2968;0,2968
"afin";-0,5954;0,5954
"légitime";0,4388;-0,4388
"heureusement";0,3496;-0,3496
"position";-0,2591;0,2591
"maîtriser";-2,641;2,641
"ouais";-0,3381;0,3381
"inspirer";-0,5682;0,5682
"emji_visage_souriant_avec_une_larme";0,3376;-0,3376
"pardonner";3,8777;-3,8777
"ignorance";0,3969;-0,3969
"quasi";0,7223;-0,7223
"visage";-0,8234;0,8234
"informer";-0,9483;0,9483
"occasion";-0,5177;0,5177
"tien";-0,3623;0,3623
"cest";0,7854;-0,7854
"subir";-0,2968;0,2968
"ceci";0,8293;-0,8293
"information";-6,6661;6,6661
"fascinant";1,961;-1,961
"votations";-1,3419;1,3419
"assez";-0,7683;0,7683
"emji_femme_avec_la_paume_sur_le_visage_peau_moyennement_claire";-0,5332;0,5332
"dangereux";-1,2771;1,2771
"arbitre";2,8659;-2,8659
"emji_femme_qui_hausse_les_épaules_peau_claire";-0,9102;0,9102
"admirer";2,016;-2,016
"dont";-0,5139;0,5139
"malsain";1,0602;-1,0602
"immense";0,2586;-0,2586
"adjectif";-0,4217;0,4217
"coller";-0,5707;0,5707
"désigner";4,8628;-4,8628
"habitant";-0,653;0,653
"région";0,4721;-0,4721
"arriver";0,3853;-0,3853
"catastrophe";2,2249;-2,2249
"protection";-3,0117;3,0117
"civil";-3,0117;3,0117
"intervenir";-2,8178;2,8178
"emji_visage_bâillant";-0,2854;0,2854
"us";-1,5286;1,5286
"pompier";-1,9099;1,9099
"leurs";-0,7325;0,7325
"emji_deux_coeurs";0,4313;-0,4313
"doute";-0,5588;0,5588
"chemin";-0,253;0,253
"ramasser";-0,7825;0,7825
"moderne";1,6798;-1,6798
"historique";-0,315;0,315
"couple";-3,2301;3,2301
"emji_visage_retenant_ses_larmes";1,2532;-1,2532
"dépendre";3,3268;-3,3268
"ancêtre";3,3482;-3,3482
"identité";-0,5707;0,5707
"respecter";-0,589;0,589
"stp";-0,5232;0,5232
"citoyen";-6,0444;6,0444
"20";1,6154;-1,6154
"correctement";0,8545;-0,8545
"frère";0,7939;-0,7939
"culture";-0,4448;0,4448
"nommer";2,5821;-2,5821
"ressembler";1,1359;-1,1359
"étrangement";0,3269;-0,3269
"conclure";-0,3992;0,3992
"etat";-1,718;1,718
"majorité";-2,0864;2,0864
"partenaire";-0,2767;0,2767
"mondial";-0,201;0,201
"libéral";-0,5597;0,5597
"conservateur";-1,1957;1,1957
"apprécier";4,5443;-4,5443
"garder";0,8167;-0,8167
"indiquer";-0,2819;0,2819
"adresse";0,3667;-0,3667
"ouverture";0,3667;-0,3667
"zéro";-0,9166;0,9166
"contact";-0,5332;0,5332
"emji_visage_qui_hurle_de_peur";0,5066;-0,5066
"reprendre";-0,8545;0,8545
"approcher";0,9547;-0,9547
"honte";0,3596;-0,3596
"entièrement";-0,3535;0,3535
"critique";-1,1383;1,1383
"pari";0,6343;-0,6343
"13";1,5236;-1,5236
"quartier";0,2862;-0,2862
"adorable";3,4806;-3,4806
"caissier";0,6027;-0,6027
"négatif";0,7545;-0,7545
"fermer";-0,4454;0,4454
"gueule";0,2868;-0,2868
"positif";-0,5756;0,5756
"sûrement";-0,789;0,789
"douter";0,4704;-0,4704
"souci";-1,2705;1,2705
"certes";0,5645;-0,5645
"refuser";-2,2699;2,2699
"censé";-1,2655;1,2655
"déplacer";0,5407;-0,5407
"acte";-3,0761;3,0761
"population";-1,2872;1,2872
"général";-0,9836;0,9836
"questionner";0,2473;-0,2473
"expérience";0,6456;-0,6456
"rappel";1,7055;-1,7055
"contrôler";-0,6877;0,6877
"tradition";-0,78;0,78
"courant";-0,2784;0,2784
"ensuite";-0,8658;0,8658
"jouer";-1,6857;1,6857
"vérifier";-0,4911;0,4911
"profiter";-1,7816;1,7816
"rappeler";-0,8772;0,8772
"ridicule";0,633;-0,633
"qqch";-0,8545;0,8545
"quelque";-0,6206;0,6206
"mien";0,7731;-0,7731
"filmer";0,2852;-0,2852
"diffuser";0,2868;-0,2868
"soirée";-0,244;0,244
"emji_visage_de_clown";0,4403;-0,4403
"caméra";0,3667;-0,3667
"média";-7,5164;7,5164
"exposer";0,4336;-0,4336
"télévision";2,0956;-2,0956
"devant";0,3313;-0,3313
"mental";-0,9166;0,9166
"renseigner";-2,1825;2,1825
"expert";-0,4911;0,4911
"intérêt";-0,5572;0,5572
"mentir";-2,4901;2,4901
"pote";-0,2854;0,2854
"ennemi";0,6027;-0,6027
"entrain";0,6646;-0,6646
"humanité";-0,6232;0,6232
"tromper";2,8294;-2,8294
"anti";-2,6488;2,6488
"ethnie";1,805;-1,805
"sale";3,1199;-3,1199
"italien";1,8583;-1,8583
"allemand";-4,4093;4,4093
"théorie";-0,4586;0,4586
"choc";-0,2767;0,2767
"sympa";-0,7859;0,7859
"équipe";1,2239;-1,2239
"carrément";0,2473;-0,2473
"mode";0,972;-0,972
"2023";3,1741;-3,1741
"tes";-0,305;0,305
"acheter";0,5362;-0,5362
"mille";-0,4886;0,4886
"vote";-1,472;1,472
"réfléchi";-0,2472;0,2472
"sensé";0,4213;-0,4213
"dépasser";-0,3481;0,3481
"générer";-1,1957;1,1957
"12";0,4388;-0,4388
"11";0,3269;-0,3269
"emji_visage_confus";0,7731;-0,7731
"tolérance";-0,7859;0,7859
"marketing";-0,7825;0,7825
"souffrance";-1,749;1,749
"magasin";0,7731;-0,7731
"quotidien";-0,7256;0,7256
"tv";-0,3623;0,3623
"largement";-0,5177;0,5177
"visible";-1,4101;1,4101
"diriger";-0,244;0,244
"consommateur";-0,2767;0,2767
"maladie";-0,253;0,253
"régime";-3,1993;3,1993
"retourner";0,8548;-0,8548
"plait";2,2153;-2,2153
"admettre";1,6539;-1,6539
"parfaire";0,2586;-0,2586
"fondement";-0,5332;0,5332
"oh";1,1165;-1,1165
"précis";-1,497;1,497
"présent";-0,7201;0,7201
"ordre";0,2872;-0,2872
"18";-1,5777;1,5777
"accueillir";-1,7816;1,7816
"principalement";-1,3439;1,3439
"fournir";-0,201;0,201
"seconde";-0,3444;0,3444
"milieu";-0,5954;0,5954
"utile";0,8293;-0,8293
"réel";-1,1611;1,1611
"autorité";-0,3535;0,3535
"satisfaire";0,5407;-0,5407
"mentalité";-0,3535;0,3535
"troll";-0,7065;0,7065
"affligeant";1,6539;-1,6539
"nul";-0,2179;0,2179
"tenter";-0,6191;0,6191
"emji_homme_avec_la_paume_sur_le_visage_peau_claire";-0,5597;0,5597
"ah";-0,4277;0,4277
"vive";1,0912;-1,0912
"armée";-11,6905;11,6905
"cohérence";-0,201;0,201
"modifier";2,2249;-2,2249
"nature";3,2686;-3,2686
"révolution";0,3667;-0,3667
"lendemain";-0,201;0,201
"génération";7,1005;-7,1005
"futur";-0,201;0,201
"voiler";1,002;-1,002
"sortie";0,4388;-0,4388
"celles";-0,7285;0,7285
"pâtisserie";13,8754;-13,8754
"negre";6,7392;-6,7392
"nègre";17,0473;-17,0473
"chocolat";9,1178;-9,1178
"choco";6,3427;-6,3427
"offusquer";3,1741;-3,1741
"gâteau";7,0622;-7,0622
"franchement";-1,7909;1,7909
"putain";1,4833;-1,4833
"casser";-0,7811;0,7811
"foutre";-0,6155;0,6155
"ouin";0,3878;-0,3878
"tjs";1,4434;-1,4434
"recul";1,6539;-1,6539
"gamin";1,5236;-1,5236
"intellectuel";0,9534;-0,9534
"minorité";-1,2578;1,2578
"dedans";0,8851;-0,8851
"fragile";0,6631;-0,6631
"changement";-0,9258;0,9258
"manger";0,5146;-0,5146
"ben";0,3372;-0,3372
"hors";-0,6046;0,6046
"oeuf";0,9953;-0,9953
"dirigeant";-2,8255;2,8255
"richesse";1,2283;-1,2283
"polémique";-1,1677;1,1677
"roman";1,0783;-1,0783
"chier";0,7769;-0,7769
"typique";-0,7256;0,7256
"concerner";-0,4803;0,4803
"afrique";0,6027;-0,6027
"appellation";2,8659;-2,8659
"origine";1,325;-1,325
"réaliser";0,2862;-0,2862
"lit";-0,5707;0,5707
"nombre";0,2875;-0,2875
"langage";7,5586;-7,5586
"enfance";1,2239;-1,2239
"traduire";0,2852;-0,2852
"intention";0,5223;-0,5223
"employé";-0,457;0,457
"esclavage";1,2239;-1,2239
"certain";-0,4;0,4
"indigne";0,7939;-0,7939
"sorte";-0,3481;0,3481
"inverse";1,4265;-1,4265
"moquer";1,4402;-1,4402
"chrétien";4,0997;-4,0997
"content";-0,5706;0,5706
"territoire";-0,4217;0,4217
"synonyme";0,5066;-0,5066
"évident";-0,3779;0,3779
"sexe";-0,6807;0,6807
"habitude";-0,2928;0,2928
"débile";2,6578;-2,6578
"victime";-1,6271;1,6271
"pleurer";0,2586;-0,2586
"supérieur";1,5497;-1,5497
"art";-1,4694;1,4694
"médiocre";0,6343;-0,6343
"création";1,2328;-1,2328
"prononcer";0,9953;-0,9953
"discrimination";-0,5954;0,5954
"combattre";-1,9099;1,9099
"com";0,5731;-0,5731
"remplacer";0,2542;-0,2542
"utiliser";1,0055;-1,0055
"effacer";-1,1524;1,1524
"boîte";0,5066;-0,5066
"confirmer";-0,3918;0,3918
"minoritaire";-0,7825;0,7825
"majoritaire";0,4388;-0,4388
"prison";-0,5597;0,5597
"amuser";1,2532;-1,2532
"chaud";-0,7859;0,7859
"âgé";2,8659;-2,8659
"revanche";0,5934;-0,5934
"ps";0,5146;-0,5146
"vs";0,6343;-0,6343
"minimiser";-1,0355;1,0355
"pcq";-1,1524;1,1524
"désormais";2,3828;-2,3828
"punir";0,2473;-0,2473
"ramener";0,5907;-0,5907
"aucunement";-2,1038;2,1038
"flemme";-1,3419;1,3419
"considérer";-0,5819;0,5819
"apporter";-1,07;1,07
"désoler";1,1358;-1,1358
"tjr";-0,253;0,253
"espèce";0,4975;-0,4975
"longtemps";0,5953;-0,5953
"dizaine";0,8388;-0,8388
"absurde";-0,585;0,585
"race";1,5343;-1,5343
"choquant";-0,2767;0,2767
"emji_femme_qui_hausse_les_épaules";0,7223;-0,7223
"latin";1,805;-1,805
"lorsque";0,3342;-0,3342
"généralement";-0,4168;0,4168
"loi";-4,9631;4,9631
"connotation";4,3606;-4,3606
"but";-2,2141;2,2141
"blague";-0,4233;0,4233
"américain";-0,9166;0,9166
"parceque";1,7449;-1,7449
"attention";-0,5167;0,5167
"gaucho";-3,0459;3,0459
"innocent";0,3667;-0,3667
"merde";0,5637;-0,5637
"pendant";0,8086;-0,8086
"espagnol";0,4388;-0,4388
"peau";1,521;-1,521
"association";-0,4911;0,4911
"sombre";2,2153;-2,2153
"séance";-0,4217;0,4217
"lourd";1,2532;-1,2532
"inquiéter";-0,2898;0,2898
"profondément";-0,8091;0,8091
"strictement";-0,9102;0,9102
"emji_visage_soulagé";5,4559;-5,4559
"attendre";-1,527;1,527
"proche";-0,699;0,699
"pertinent";-0,4257;0,4257
"emji_ok";1,2283;-1,2283
"g";-0,7825;0,7825
"scénario";-1,0865;1,0865
"atteindre";-1,1432;1,1432
"stade";-0,244;0,244
"ironique";-0,3623;0,3623
"tjrs";-0,2879;0,2879
"arabe";2,7284;-2,7284
"tkt";1,2362;-1,2362
"sauf";-0,4606;0,4606
"etre";-1,3675;1,3675
"emji_visage_avec_un_sourire_malin";3,2016;-3,2016
"victimisation";1,2246;-1,2246
"démontrer";-0,9258;0,9258
"limiter";-0,4168;0,4168
"deja";-0,9132;0,9132
"contenir";-2,6445;2,6445
"fonder";-1,7361;1,7361
"concentrer";-0,585;0,585
"adulte";-0,7821;0,7821
"lambda";-1,3419;1,3419
"plaindre";-1,9815;1,9815
"volontairement";-0,2767;0,2767
"jusqu";0,4704;-0,4704
"rouge";0,6343;-0,6343
"surprendre";0,5637;-0,5637
"fidèle";0,3269;-0,3269
"preuve";0,47;-0,47
"retenir";0,2852;-0,2852
"proposer";-1,4705;1,4705
"profil";-1,3522;1,3522
"pro";-2,1958;2,1958
"populaire";-1,052;1,052
"officiel";-2,4968;2,4968
"ds";5,0599;-5,0599
"énoncé";0,7731;-0,7731
"stop";-0,457;0,457
"définition";0,3818;-0,3818
"argumentation";-0,6696;0,6696
"adn";-1,9099;1,9099
"tiens";-2,7327;2,7327
"diffamation";-2,4968;2,4968
"acceptable";0,9953;-0,9953
"projection";0,7731;-0,7731
"prouver";0,5745;-0,5745
"orthographe";2,482;-2,482
"bisou";0,5407;-0,5407
"emji_homme_qui_hausse_les_épaules_peau_légèrement_mate";4,8628;-4,8628
"visiblement";0,2874;-0,2874
"naître";0,9292;-0,9292
"davantage";-0,6696;0,6696
"collectif";-1,1957;1,1957
"inscrire";0,2852;-0,2852
"patrimoine";-0,7825;0,7825
"emji_visage_de_geek";-0,2637;0,2637
"intervention";-3,0963;3,0963
"quelconque";-0,3623;0,3623
"mouvement";-0,7611;0,7611
"and";-0,2767;0,2767
"correspondre";-1,1677;1,1677
"tirer";0,849;-0,849
"beurre";0,6343;-0,6343
"comparaison";0,5731;-0,5731
"dérive";-0,9317;0,9317
"privilégié";-0,5449;0,5449
"chaîne";0,5146;-0,5146
"national";-2,7327;2,7327
"emji_visage_neutre";2,016;-2,016
"viser";-2,0138;2,0138
"poids";-0,585;0,585
"motiver";0,4313;-0,4313
"bizarre";0,4358;-0,4358
"associer";1,2328;-1,2328
"appartenir";-1,1524;1,1524
"particulier";1,8583;-1,8583
"purement";-0,3535;0,3535
"hypocrite";0,9083;-0,9083
"texte";0,4036;-0,4036
"groupe";0,2714;-0,2714
"foi";3,647;-3,647
"religion";2,0053;-2,0053
"catholique";0,3667;-0,3667
"réagir";-0,5706;0,5706
"mère";1,1163;-1,1163
"singulier";0,6027;-0,6027
"exprès";0,321;-0,321
"membre";-1,0355;1,0355
"retirer";-1,6478;1,6478
"xénophobie";0,3878;-0,3878
"affaire";-3,7089;3,7089
"facteur";-0,253;0,253
"frapper";-0,6553;0,6553
"affirmation";-0,457;0,457
"étranger";-4,5077;4,5077
"quant";-0,2591;0,2591
"racial";-0,457;0,457
"cesser";0,7731;-0,7731
"tt";1,4408;-1,4408
"travers";-0,5177;0,5177
"extrémiste";-1,4446;1,4446
"emporter";-0,6696;0,6696
"ineptie";-0,201;0,201
"puisque";-0,3635;0,3635
"ouvrage";-0,3623;0,3623
"avance";1,0971;-1,0971
"guerre";-0,6583;0,6583
"front";-0,5597;0,5597
"arrière";0,8618;-0,8618
"tenue";0,3667;-0,3667
"infirmier";-0,2767;0,2767
"énorme";0,5066;-0,5066
"vendre";-0,6696;0,6696
"misogynie";0,7939;-0,7939
"contribuer";-0,78;0,78
"commenter";0,4704;-0,4704
"vivement";0,2852;-0,2852
"éducation";0,6944;-0,6944
"agréable";1,2239;-1,2239
"douteux";-0,4886;0,4886
"utilisation";0,6913;-0,6913
"entreprise";-0,201;0,201
"maison";0,504;-0,504
"décision";-3,7302;3,7302
"défense";-0,8387;0,8387
"pression";0,2586;-0,2586
"produit";0,7939;-0,7939
"alimentaire";-0,201;0,201
"répéter";-0,3357;0,3357
"verbal";0,3269;-0,3269
"posséder";0,816;-0,816
"produire";-0,6696;0,6696
"17";-0,7825;0,7825
"assumer";-2,1809;2,1809
"ouvertement";-0,7825;0,7825
"qi";1,961;-1,961
"terrible";0,7223;-0,7223
"0";-1,749;1,749
"pacifique";-0,7825;0,7825
"appliquer";-1,8792;1,8792
"attaque";-1,1451;1,1451
"clown";-0,653;0,653
"déni";-1,1451;1,1451
"continuer";-2,1223;2,1223
"arranger";-0,904;0,904
"dénigrer";-0,3992;0,3992
"résumé";0,5407;-0,5407
"détourner";-1,0355;1,0355
"souhaiter";-0,9141;0,9141
"abruti";1,805;-1,805
"nier";-1,0325;1,0325
"impact";0,2862;-0,2862
"lunaire";0,3667;-0,3667
"métier";0,406;-0,406
"ha";3,3268;-3,3268
"emji_visage_boudeur";1,3737;-1,3737
"science";4,1525;-4,1525
"consacrer";-1,3419;1,3419
"relever";-1,3957;1,3957
"tomber";0,3627;-0,3627
"intelligent";1,6499;-1,6499
"doigt";0,2655;-0,2655
"socialiste";-1,0355;1,0355
"dominer";-0,78;0,78
"généralité";1,4434;-1,4434
"égal";-1,0475;1,0475
"reposer";-0,457;0,457
"chiffre";-2,6387;2,6387
"occidental";-1,2799;1,2799
"rabaisser";-0,2854;0,2854
"plaque";-3,77;3,77
"stigmatiser";-0,4217;0,4217
"ultra";-0,2637;0,2637
"lui_même";0,5066;-0,5066
"bienveillant";1,4833;-1,4833
"mesure";-3,5188;3,5188
"économique";-1,9099;1,9099
"jurer";0,6646;-0,6646
"gentil";2,6355;-2,6355
"jsuis";1,2328;-1,2328
"figure";-0,7825;0,7825
"pis";-0,244;0,244
"porter";-0,4466;0,4466
"critiquer";-0,4354;0,4354
"jsp";-0,3623;0,3623
"inégalité";-1,9223;1,9223
"commun";-0,2425;0,2425
"placer";-0,3779;0,3779
"ducoup";-2,0399;2,0399
"section";-2,0399;2,0399
"emji_feu";-0,2511;0,2511
"v";-0,3481;0,3481
"contredire";-2,3542;2,3542
"champion";2,8978;-2,8978
"verbe";2,7744;-2,7744
"nulle";0,6939;-0,6939
"rédiger";-0,7825;0,7825
"aider";-2,115;2,115
"rationnel";-0,3623;0,3623
"appuyer";-0,457;0,457
"clavier";-1,1677;1,1677
"valable";-0,585;0,585
"cliché";0,2586;-0,2586
"opposé";0,8033;-0,8033
"nécessaire";-0,6191;0,6191
"avouer";-0,406;0,406
"lecteur";-0,9317;0,9317
"auteur";-1,2799;1,2799
"installer";-0,78;0,78
"dialogue";-0,4886;0,4886
"biais";-1,517;1,517
"écran";-0,9132;0,9132
"woke";-0,7639;0,7639
"tôt";0,5066;-0,5066
"usage";0,321;-0,321
"employer";-0,78;0,78
"grandir";-0,6696;0,6696
"féliciter";-0,7963;0,7963
"semblant";-0,3163;0,3163
"sol";-0,6877;0,6877
"bas";-1,3282;1,3282
"risque";-1,6028;1,6028
"évidemment";-0,3348;0,3348
"prochain";-1,3635;1,3635
"tiktok";0,5066;-0,5066
"assurer";-0,4886;0,4886
"méchanceté";1,2328;-1,2328
"mois";-0,4911;0,4911
"revendiquer";-0,6696;0,6696
"payer";-2,2289;2,2289
"vêtement";0,4039;-0,4039
"percevoir";-1,1677;1,1677
"classique";0,4313;-0,4313
"tendance";0,2655;-0,2655
"censurer";-1,517;1,517
"mépriser";-0,457;0,457
"bouger";-1,7485;1,7485
"emji_homme_qui_hausse_les_épaules";-0,201;0,201
"siècle";0,4881;-0,4881
"principal";-0,2591;0,2591
"animal";1,0633;-1,0633
"canton";-0,78;0,78
"genève";-0,5177;0,5177
"découvrir";0,4336;-0,4336
"identifier";-1,4113;1,4113
"accompagner";-1,0355;1,0355
"encourager";-1,2576;1,2576
"médecin";-0,2767;0,2767
"lors";-3,7089;3,7089
"documentaire";3,8155;-3,8155
"lorsqu";-0,9492;0,9492
"pencher";-1,3419;1,3419
"soir";0,5407;-0,5407
"impression";0,5906;-0,5906
"oreille";0,2473;-0,2473
"scène";-0,8873;0,8873
"machine";0,5407;-0,5407
"voire";1,0272;-1,0272
"emji_visage_qui_pleure_à_chaudes_larmes";2,2573;-2,2573
"engager";-1,1451;1,1451
"emji_visage_très_souriant_aux_yeux_rieurs";2,7744;-2,7744
"agresseur";-1,7485;1,7485
"carton";1,805;-1,805
"christian";2,2153;-2,2153
"génial";1,1558;-1,1558
"cultiver";0,7499;-0,7499
"misère";1,961;-1,961
"emji_mains_en_prière_peau_moyennement_claire";-0,5332;0,5332
"minute";0,6631;-0,6631
"top";-0,585;0,585
"emji_visage_avec_un_monocle";0,5934;-0,5934
"normalement";0,3269;-0,3269
"responsable";-1,6028;1,6028
"quitter";0,6341;-0,6341
"arme";-3,0459;3,0459
"conflit";-2,1958;2,1958
"espace";-0,253;0,253
"lgbt";-0,7859;0,7859
"garçon";3,8777;-3,8777
"homophobe";-0,9132;0,9132
"hétéro";-0,2767;0,2767
"équilibre";-0,244;0,244
"confort";-0,457;0,457
"ignorant";-0,9258;0,9258
"r";-0,4168;0,4168
"wikipedia";-0,9132;0,9132
"chat";3,0979;-3,0979
"ia";-4,7172;4,7172
"difficulté";0,816;-0,816
"auto";0,6646;-0,6646
"emji_crâne";0,2473;-0,2473
"répartition";-0,4217;0,4217
"honteux";-0,9258;0,9258
"domaine";-0,7639;0,7639
"nettoyer";-0,5332;0,5332
"conscient";-1,2799;1,2799
"examen";-1,9099;1,9099
"organisation";-0,201;0,201
"événement";-0,3623;0,3623
"régional";3,4806;-3,4806
"n_est_ce_pas";-0,244;0,244
"vôtre";-0,3163;0,3163
"police";-31,996;31,996
"ennuyer";0,6343;-0,6343
"pilule";0,4313;-0,4313
"détruire";-0,3381;0,3381
"suffisant";-0,9368;0,9368
"manifester";-4,075;4,075
"climat";-0,6877;0,6877
"pleurnicher";-0,9317;0,9317
"emji_visage_avec_une_main_sur_la_bouche";0,7731;-0,7731
"détester";3,0104;-3,0104
"technologie";1,2328;-1,2328
"chance";-1,0355;1,0355
"nationalité";-3,0898;3,0898
"opportunité";-1,9724;1,9724
"objectivement";-1,3439;1,3439
"erroné";0,2473;-0,2473
"compréhension";-1,1561;1,1561
"net";0,4704;-0,4704
"horreur";-0,7065;0,7065
"réaliste";0,3551;-0,3551
"valide";0,321;-0,321
"gauchiste";-1,4147;1,4147
"règle";-2,4901;2,4901
"problématique";-2,8178;2,8178
"remise";-0,6877;0,6877
"patriote";0,7731;-0,7731
"marre";-0,4627;0,4627
"drapeau";-0,3174;0,3174
"digne";0,3173;-0,3173
"moitié";4,5915;-4,5915
"technique";-0,4217;0,4217
"concernant";-1,4836;1,4836
"traitement";-0,5179;0,5179
"cliquer";2,0956;-2,0956
"test";0,3146;-0,3146
"exercer";-1,052;1,052
"pratique";0,447;-0,447
"remplir";0,2542;-0,2542
"rage";0,3269;-0,3269
"prétendre";-1,2771;1,2771
"délinquant";-0,5597;0,5597
"cnews";0,7939;-0,7939
"moi_même";-1,3419;1,3419
"immigration";-1,8866;1,8866
"ba";-1,0355;1,0355
"divers";-1,7485;1,7485
"ridiculiser";0,3269;-0,3269
"lutte";-1,517;1,517
"précision";1,0783;-1,0783
"coin";-0,3623;0,3623
"ville";-1,97;1,97
"barre";-1,0865;1,0865
"fromage";1,7449;-1,7449
"voter";-5,0093;5,0093
"udc";-15,6601;15,6601
"emji_yeux";-0,3163;0,3163
"centre";-0,3157;0,3157
"soin";-0,5179;0,5179
"solidarité";-0,6696;0,6696
