"";"X.rts_a";"X.rts_i"
"officiel";-2,36;2,36
"jouet";1,7564;-1,7564
"allemand";-0,5279;0,5279
"accès";-1,3733;1,3733
"nouvel";-0,9168;0,9168
"conseiller";-1,7801;1,7801
"message";0,4064;-0,4064
"voix";-2,1812;2,1812
"mars";-0,2912;0,2912
"rouge";-0,3252;0,3252
"recevoir";-2,5412;2,5412
"chance";2,974;-2,974
"mal";-0,3397;0,3397
"face";-3,9582;3,9582
"aide";-1,1866;1,1866
"midi";-0,7659;0,7659
"remonter";0,2373;-0,2373
"électronique";-1,6579;1,6579
"2024";-5,5671;5,5671
"organisation";-2,8821;2,8821
"moyen";0,3111;-0,3111
"internet";0,6907;-0,6907
"micro";0,6907;-0,6907
"htag_enfants";5,6333;-5,6333
"ami";2,5867;-2,5867
"accord";-4,6549;4,6549
"htag_vaud";4,8821;-4,8821
"pari";-0,6298;0,6298
"annonce";-0,7818;0,7818
"président";-4,8705;4,8705
"place";-0,4858;0,4858
"htag_meteo";3,7554;-3,7554
"ciel";0,3758;-0,3758
"rare";-0,6049;0,6049
"rappeler";1,3918;-1,3918
"agent";0,2794;-0,2794
"police";-5,4164;5,4164
"figure";-0,7148;0,7148
"appel";-0,8953;0,8953
"1er";-3,6873;3,6873
"débuter";-1,457;1,457
"htag_retro";8,6385;-8,6385
"réalisateur";2,0516;-2,0516
"aventure";0,892;-0,892
"cave";-0,8682;0,8682
"transporter";-0,4807;0,4807
"importance";-1,457;1,457
"pourtant";1,3109;-1,3109
"reprendre";-0,6796;0,6796
"dévoiler";-1,3344;1,3344
"prix";-3,1912;3,1912
"obtenir";-1,8617;1,8617
"étranger";-1,5512;1,5512
"célébrer";-0,4211;0,4211
"double";-0,6431;0,6431
"octobre";-7,0719;7,0719
"info";0,6907;-0,6907
"envie";2,9236;-2,9236
"nu";0,6907;-0,6907
"six";-2,0679;2,0679
"interroger";-0,3101;0,3101
"professeur";0,4064;-0,4064
"série";-0,2912;0,2912
"complexe";-1,0311;1,0311
"origine";-1,0311;1,0311
"1987";3,9514;-3,9514
"bernois";-1,918;1,918
"tourner";-0,2163;0,2163
"automne";1,9571;-1,9571
"autour";0,3415;-0,3415
"suite";-4,2577;4,2577
"victoire";-1,3175;1,3175
"technique";1,1412;-1,1412
"actualité";0,3111;-0,3111
"swiss";-0,4211;0,4211
"contrôle";-0,7376;0,7376
"olympique";1,3918;-1,3918
"nouvelle";-3,078;3,078
"lumière";-0,3238;0,3238
"championnat";0,892;-0,892
"berner";-3,6873;3,6873
"autre";-1,733;1,733
"campagne";-1,2008;1,2008
"explorer";-1,6579;1,6579
"concevoir";-1,8617;1,8617
"300";-2,4897;2,4897
"zurich";-1,9415;1,9415
"htag_summer";4,1309;-4,1309
"découverte";-0,7952;0,7952
"extrême";-0,8682;0,8682
"adopter";-0,7659;0,7659
"côté";0,3403;-0,3403
"dédier";-0,4211;0,4211
"groupe";-3,5656;3,5656
"comité";-1,8617;1,8617
"billet";-1,4543;1,4543
"célèbre";-1,8741;1,8741
"victime";-6,6391;6,6391
"minute";-0,5066;0,5066
"européen";-5,5439;5,5439
"prestigieux";-1,457;1,457
"toucher";-3,6873;3,6873
"susciter";-1,4543;1,4543
"débat";-0,8953;0,8953
"patient";-0,7376;0,7376
"cause";-2,106;2,106
"annoncer";-15,8191;15,8191
"direct";-0,8682;0,8682
"seulement";-1,5881;1,5881
"désormais";-4,2585;4,2585
"but";-2,0679;2,0679
"rejoindre";-0,2912;0,2912
"joueur";-0,4659;0,4659
"derrière";-0,5708;0,5708
"frapper";-1,918;1,918
"nombre";-5,3209;5,3209
"sud";-1,6579;1,6579
"france";-2,6402;2,6402
"htag_femme";6,009;-6,009
"communauté";-0,5279;0,5279
"expérience";0,255;-0,255
"rétro";4,1309;-4,1309
"salaire";-0,4807;0,4807
"titre";-2,7248;2,7248
"argent";0,3403;-0,3403
"tendance";-1,0245;1,0245
"conflit";-1,8617;1,8617
"privé";-0,8778;0,8778
"zone";-2,9114;2,9114
"ouverture";-1,457;1,457
"mardi";-9,3906;9,3906
"avril";-0,4692;0,4692
"scientifique";-1,1997;1,1997
"application";-1,1997;1,1997
"enregistrer";-2,6982;2,6982
"centaine";-0,8778;0,8778
"grève";-0,3238;0,3238
"alimentaire";-2,9114;2,9114
"provoquer";-1,733;1,733
"naissance";-1,3733;1,3733
"exercice";0,4064;-0,4064
"rapide";-1,6579;1,6579
"environnement";-1,8617;1,8617
"danger";-1,3175;1,3175
"htag_70s";16,5296;-16,5296
"htag_60s";13,8989;-13,8989
"2019";-1,1997;1,1997
"htag_90s";22,1683;-22,1683
"htag_cinema";3,7554;-3,7554
"propriétaire";-1,457;1,457
"représenter";-1,1769;1,1769
"urgence";-2,4864;2,4864
"trois";-6,759;6,759
"ton";-2,9683;2,9683
"romain";-1,6579;1,6579
"plaindre";-1,457;1,457
"musée";-1,5512;1,5512
"accompagner";0,3111;-0,3111
"sauvage";-0,3238;0,3238
"apporter";-1,0311;1,0311
"gros";-0,8682;0,8682
"15";-2,7912;2,7912
"pratique";-0,2163;0,2163
"température";-1,3733;1,3733
"attaque";-2,7248;2,7248
"réserver";-0,3238;0,3238
"manifester";-1,3733;1,3733
"tournée";0,2794;-0,2794
"climat";-1,1997;1,1997
"langue";0,5298;-0,5298
"italien";-1,1997;1,1997
"album";-0,6049;0,6049
"prochain";-5,7802;5,7802
"population";-4,656;4,656
"ère";-2,2967;2,2967
"historique";-2,2762;2,2762
"pièce";-0,2163;0,2163
"guy";-0,4211;0,4211
"droite";-2,0679;2,0679
"situation";-3,0811;3,0811
"promettre";-1,457;1,457
"cinq";-4,6393;4,6393
"vol";-1,1717;1,1717
"moyenne";-2,2762;2,2762
"politique";-3,2877;3,2877
"parcours";-0,4807;0,4807
"rôle";-1,4678;1,4678
"bilan";-1,8617;1,8617
"local";-2,6982;2,6982
"concerner";-3,6873;3,6873
"augmentation";-1,8617;1,8617
"assurance";-0,8682;0,8682
"maladie";-1,6625;1,6625
"27";-2,2762;2,2762
"skieur";-0,8682;0,8682
"professionnel";-0,9168;0,9168
"septembre";-2,106;2,106
"centre";-4,0616;4,0616
"social";-7,7248;7,7248
"hors";-0,3238;0,3238
"décrire";-0,7376;0,7376
"htag_seventies";4,8821;-4,8821
"tomber";0,5298;-0,5298
"performance";-1,457;1,457
"fribourgeois";-0,6049;0,6049
"épisode";1,7564;-1,7564
"battre";-1,3175;1,3175
"violence";-5,9914;5,9914
"japonais";0,4064;-0,4064
"humain";-2,5412;2,5412
"entreprise";-3,9947;3,9947
"remplacer";-1,0311;1,0311
"gauche";-2,4897;2,4897
"millier";-2,4864;2,4864
"certaines";-1,1997;1,1997
"près";-1,1769;1,1769
"inquiéter";-2,0679;2,0679
"siège";-1,6579;1,6579
"htag_vintage";10,1413;-10,1413
"29";-1,6579;1,6579
"système";-1,6625;1,6625
"fonction";-1,457;1,457
"décider";-1,6625;1,6625
"chiffre";-5,3209;5,3209
"jusqu";-1,0311;1,0311
"degré";-2,4864;2,4864
"député";-1,457;1,457
"juger";-3,0811;3,0811
"employé";-0,4807;0,4807
"charger";-0,8953;0,8953
"htag_skiing";4,1309;-4,1309
"celle";-0,2372;0,2372
"m";-0,2163;0,2163
"produit";-2,106;2,106
"majorité";-2,4897;2,4897
"bâle";-2,106;2,106
"emji_flocon";-3,3416;3,3416
"2023";-3,7761;3,7761
"mètre";-3,9947;3,9947
"sentir";-0,5708;0,5708
"qualifié";-1,457;1,457
"2022";-0,7952;0,7952
"entrée";-0,8682;0,8682
"milliard";-3,7761;3,7761
"dépasser";-1,457;1,457
"protection";-1,3344;1,3344
"amende";-1,457;1,457
"crise";-3,5584;3,5584
"résultat";-3,2817;3,2817
"consommation";-1,918;1,918
"quitter";-1,918;1,918
"utiliser";-3,4838;3,4838
"coût";-1,6579;1,6579
"cependant";-3,4838;3,4838
"deuxième";-2,2967;2,2967
"élevé";-3,1259;3,1259
"confédération";-1,457;1,457
"majeur";-4,214;4,214
"perturber";-0,8682;0,8682
"justice";-2,9114;2,9114
"élection";-3,1259;3,1259
"aucune";-0,8682;0,8682
"élire";-2,6982;2,6982
"soutien";-3,5584;3,5584
"essentiel";-1,5512;1,5512
"régime";-1,3733;1,3733
"accepter";-2,2762;2,2762
"troisième";-1,0311;1,0311
"tenir";-1,733;1,733
"entrer";-2,0679;2,0679
"test";-1,457;1,457
"traitement";-1,8617;1,8617
"afin";-1,457;1,457
"activité";-1,1997;1,1997
"office";-3,3416;3,3416
"prison";-2,685;2,685
"11";-4,8763;4,8763
"ferroviaire";-1,918;1,918
"économie";-2,9114;2,9114
"initiative";-8,934;8,934
"critique";-3,3416;3,3416
"loi";-2,4864;2,4864
"cantonal";-3,5584;3,5584
"imposer";-1,6579;1,6579
"trafic";-2,2762;2,2762
"unir";-17,0064;17,0064
"mesure";-5,3209;5,3209
"bienne";-1,457;1,457
"agir";-3,0811;3,0811
"établir";-1,6579;1,6579
"artificiel";-1,457;1,457
"2026";-16,6341;16,6341
"emji_drapeau_royaume_uni";-2,375;2,375
"emji_stéthoscope";-2,375;2,375
"emji_montagne_enneigée";-2,8501;2,8501
"naturel";-4,2753;4,2753
"ukraine";-3,3251;3,3251
"souligner";-9,0273;9,0273
"communiqué";-3,0876;3,0876
"emji_étincelles";-2,8501;2,8501
"inclure";-4,988;4,988
"relation";-2,8501;2,8501
"positif";-2,375;2,375
"précédent";-4,988;4,988
"emji_sac_plein_d_argent";-4,0378;4,0378
"publier";-8,3144;8,3144
"emji_livres";-2,8501;2,8501
"emji_drapeau_france";-9,0273;9,0273
"emji_voiture";-2,375;2,375
"renforcer";-3,8002;3,8002
"emji_drapeau_états";-9,7402;9,7402
"emji_graphique_en_baisse";-2,8501;2,8501
"emji_drapeau_ukraine";-2,375;2,375
"vigueur";-2,6125;2,6125
"russe";-2,6125;2,6125
"emji_micro";-2,375;2,375
"accuser";-5,2256;5,2256
"emji_graphique_en_hausse";-2,375;2,375
"23";-3,0876;3,0876
"directeur";-4,7504;4,7504
"général";-3,8002;3,8002
"parlementaire";-2,375;2,375
"parlement";-2,8501;2,8501
"emji_urne_électorale";-5,4631;5,4631
"ministre";-6,8887;6,8887
"dix";-3,3251;3,3251
"emji_clap";-3,5627;3,5627
"tandis_que";-3,5627;3,5627
"diminuer";-2,8501;2,8501
"confirmer";-4,7504;4,7504
"emji_drapeau_territoires_palestiniens";-7,3639;7,3639
"hôpital";-3,8002;3,8002
"augmenter";-5,2256;5,2256
"emji_ski";-3,8002;3,8002
"emji_drapeau_israël";-4,2753;4,2753
"israélien";-6,4135;6,4135
"etat";-5,2256;5,2256
"udc";-3,8002;3,8002
"déposer";-2,8501;2,8501
"motion";-2,6125;2,6125
"décision";-6,4135;6,4135
"dollar";-3,0876;3,0876
"économique";-4,2753;4,2753
"ministère";-2,6125;2,6125
"indiquer";-4,7504;4,7504
"nord";-2,375;2,375
"récemment";-2,375;2,375
"emji_balance_à_poids";-6,8887;6,8887
"cour";-2,8501;2,8501
"israël";-2,8501;2,8501
"tribunal";-2,6125;2,6125
"climatique";-3,0876;3,0876
"stratégie";-2,6125;2,6125
"viser";-13,0678;13,0678
"rices";-2,6125;2,6125
"emji_hôpital";-2,375;2,375
"palestinien";-5,7007;5,7007
"visible";-2,375;2,375
"affirmer";-3,5627;3,5627
"baisser";-5,7007;5,7007
"médical";-2,375;2,375
"emji_porte_documents";-3,0876;3,0876
"réduire";-6,4135;6,4135
"intervenir";-3,8002;3,8002
"gouvernement";-4,988;4,988
"lier";-5,2256;5,2256
"culturel";-2,6125;2,6125
"emji_symbole_d_avertissement";-4,988;4,988
"netflix";-2,375;2,375
"emji_globe_tourné_sur_l";-5,7007;5,7007
"euses";-4,7504;4,7504
"soutenir";-5,4631;5,4631
"emji_symbole_d_interdiction";-2,375;2,375
"conserver";-2,6125;2,6125
"université";-3,8002;3,8002
"emji_cerveau";-3,0876;3,0876
"média";-2,8501;2,8501
"secteur";-3,5627;3,5627
"emji_trophée";-2,8501;2,8501
"situer";-3,0876;3,0876
"financier";-3,0876;3,0876
"actuellement";-2,375;2,375
"rencard";-5,7007;5,7007
"initier";-2,375;2,375
"réseau";-7,8391;7,8391
"intelligence";-2,375;2,375
"protéger";-3,3251;3,3251
"hausse";-3,8002;3,8002
"emji_gyrophare";-6,1759;6,1759
"nécessiter";-2,6125;2,6125
"position";-2,6125;2,6125
"croissant";-2,8501;2,8501
"réduction";-2,8501;2,8501
"nommer";-3,0876;3,0876
"htag_miseaupointrts";-2,6125;2,6125
"0";-2,8501;2,8501
"emji_train";-3,3251;3,3251
"sujet";-2,6125;2,6125
"causer";-6,1759;6,1759
"tiers";-3,3251;3,3251
"riche";-3,3251;3,3251
"afrique_et_l";-5,2256;5,2256
"emji_main_avec_index_pointant_à_droite";-5,2256;5,2256
"emji_avion";-2,8501;2,8501
"etats";-3,8002;3,8002
"ssr";-2,375;2,375
"procès";-2,8501;2,8501
"39";-2,375;2,375
"rejeter";-2,6125;2,6125
"cadre";-4,2753;4,2753
"2027";-2,375;2,375
"oms";-2,375;2,375
"durable";-2,375;2,375
"humanitaire";-3,3251;3,3251
"hamas";-2,375;2,375
