éviter;0;21;23;114;13;52;52
peine;1;12;31;64;4;84;78
emji_visage_avec_des_symboles_dans_la_bouche;2;53;8;22;5;7;14
risque;0;10;18;166;9;37;28
meme;1;34;21;58;2;61;88
emji_visage_retenant_ses_larmes;164;9;2;11;1;11;32
renard;36;6;2;6;214;1;1
bref;1;12;24;67;1;97;72
majorité;1;3;38;126;2;60;45
face;1;19;57;55;5;68;58
battre;2;19;17;48;9;114;54
traiter;2;12;51;39;14;125;28
noir;5;36;26;19;5;143;25
nature;31;7;6;31;46;45;96
intéressant;28;7;7;54;1;112;66
excellent;69;68;6;41;2;31;52
complètement;10;21;35;42;8;118;37
toucher;11;10;15;136;3;46;48
tenir;2;17;40;41;11;71;83
remettre;5;9;19;48;1;129;56
propos;9;4;22;18;3;184;30
joli;66;35;8;42;1;45;63
courage;80;15;26;31;3;51;60
caisse;3;4;5;230;1;5;3
baisser;0;4;3;209;3;12;29
victime;6;4;75;41;3;71;63
nouvelle;18;20;17;63;5;24;119
touchant;206;3;2;5;3;13;39
info;5;21;35;62;5;114;22
plaindre;0;9;17;64;8;63;101
emji_coeur_cartes;149;3;0;5;3;1;3
dimanche;15;53;2;39;3;10;123
voter;4;4;18;170;2;36;23
détruire;0;4;72;73;23;37;52
civil;0;1;194;23;1;20;16
éducation;5;9;8;35;2;38;160
international;3;4;193;39;0;8;8
feu;3;21;118;45;10;18;45
valeur;12;4;32;61;0;92;59
réseau;6;5;24;45;3;110;67
terroriste;0;0;232;0;0;7;3
souhaiter;29;8;18;52;3;54;93
exprimer;16;4;18;2;0;130;78
métier;10;5;2;70;2;54;99
marcher;4;25;36;56;4;32;101
intérêt;1;4;45;87;4;62;45
porter;1;30;13;39;3;43;122
porte;12;33;24;42;10;33;102
pied;5;86;9;59;2;27;56
accepter;3;8;34;80;4;77;47
égalité;2;6;2;45;0;153;28
corps;2;22;37;30;5;61;78
humanité;14;1;70;32;5;56;71
difficile;2;14;15;51;3;74;94
emji_visage_souriant_avec_yeux_plissés;17;132;3;8;0;10;14
type;6;24;17;62;4;94;46
gars;10;70;8;46;4;46;65
vérité;11;17;18;15;0;129;55
profiter;5;10;19;136;2;31;45
preuve;0;8;33;34;3;141;23
mignon;175;8;2;9;20;12;24
libre;6;8;31;55;3;99;44
enfance;129;24;3;13;2;15;63
source;6;5;30;67;3;106;17
logique;3;10;25;94;3;71;39
emji_drapeau_territoires_palestiniens;49;0;36;3;0;6;5
totalement;5;10;19;71;5;109;31
sûrement;3;21;21;42;7;37;115
route;3;12;9;168;8;9;30
franc;6;33;6;168;0;5;5
envoyer;3;21;38;58;8;43;77
culture;3;7;14;54;1;124;37
offrir;10;6;13;141;3;19;45
voler;2;6;52;84;7;32;51
suite;5;22;35;59;5;29;90
initiative;8;2;12;133;2;47;32
but;3;7;46;77;2;57;41
représenter;7;3;38;113;10;36;22
pratique;4;83;12;56;10;30;37
toilette;0;194;5;15;2;2;5
réfléchir;3;4;7;42;6;118;56
noël;46;27;3;24;3;2;117
mourir;9;30;21;18;33;36;79
emji_chat_souriant_aux_yeux_en_coeurs;117;0;0;0;3;2;5
concerner;1;6;21;107;2;68;25
casser;1;13;88;49;3;43;37
grave;6;21;36;47;3;87;35
haine;1;4;79;22;2;84;38
garçon;42;18;0;4;1;12;151
vendre;3;20;26;142;3;11;24
drôle;5;113;9;27;2;40;34
allemand;0;53;10;63;5;38;38
réel;5;9;17;83;3;66;43
racisme;1;4;15;10;4;171;10
obliger;1;21;14;66;8;54;63
européen;1;6;67;102;1;25;21
arme;1;2;124;36;1;30;24
rentrer;0;18;18;47;6;18;119
information;5;10;40;25;3;117;21
discours;5;9;24;34;4;115;37
uniquement;0;3;31;89;11;52;40
emji_visage_envoyant_un_bisou;53;34;14;24;3;36;38
content;14;25;18;54;5;33;78
adulte;5;8;4;8;0;58;139
voisin;7;28;21;43;43;27;56
taxe;2;3;3;185;1;7;4
bonheur;73;20;3;28;5;28;63
résultat;4;1;12;84;2;53;57
ultra;2;7;8;150;0;27;15
emji_mains_en_prière_peau_claire;117;11;3;10;1;18;26
différent;2;16;18;42;2;60;80
poste;1;9;5;109;9;45;32
ia;0;7;3;83;1;71;40
cadeau;12;5;2;94;7;13;68
média;0;2;60;36;2;95;23
fonctionner;1;7;10;127;1;46;26
doute;10;12;17;32;4;82;62
clair;7;22;26;55;4;79;30
citoyen;0;0;52;82;0;50;31
fermer;1;22;23;67;5;25;75
empêcher;0;3;30;57;0;83;44
top;36;54;5;44;2;22;46
sérieux;5;31;12;32;2;103;33
sport;10;14;3;39;0;11;134
froid;14;135;18;15;2;13;16
qualité;4;7;1;122;4;34;42
prochain;7;27;16;34;7;24;101
gentil;29;15;13;13;38;40;62
crime;0;0;182;6;0;6;8
minimum;0;4;12;113;3;47;34
israel;0;1;193;1;0;1;2
naturel;37;3;6;42;28;46;48
fond;5;19;11;43;1;73;60
emji_visage_souriant_avec_une_larme;64;26;6;29;2;25;34
évidemment;2;16;23;75;7;54;38
voix;38;40;24;13;1;64;31
manifestant;1;2;183;7;0;6;7
taxer;0;0;0;181;0;10;2
lol;5;59;15;32;5;71;23
livre;6;5;11;19;1;124;39
chiffre;0;10;18;122;2;30;18
revoir;49;25;12;35;0;31;54
physique;3;2;4;85;3;70;40
perso;0;64;1;55;4;38;50
tourner;3;11;7;103;2;37;47
règle;1;12;15;58;4;31;83
entier;2;8;36;50;4;49;63
sauver;3;13;15;75;14;30;53
emji_visage_de_clown;2;18;23;50;2;31;23
mondial;0;5;28;145;0;7;17
habiter;3;38;8;84;9;22;42
emji_coeur_brisé;103;10;19;5;4;4;15
