être;6623;473;3878;9105;552;1919;5403;1896;8682
de;4615;331;3207;8575;420;1412;4540;1452;7095
avoir;3947;370;2520;5707;322;1241;3450;1186;5995
la;3569;294;2761;6516;301;1030;3512;1045;5097
les;2699;359;2568;6567;503;904;2711;1283;4804
et;3395;277;2726;6506;330;977;3047;1118;5363
le;3009;376;2325;5524;277;1029;2809;936;4678
user_utilisateurice;3717;241;2503;4610;306;1378;4202;970;4818
pas;1896;244;2014;4751;361;978;3119;985;4849
c;3170;284;1516;4160;255;1009;2552;914;4204
à;2430;186;1599;4506;197;643;2311;785;3949
ne;1318;185;1921;3962;303;677;2636;814;4127
des;1532;152;1974;4384;285;568;2014;790;3288
en;1984;247;1560;4821;202;685;2048;665;3526
l;2344;186;1630;4301;176;611;2193;748;3331
que;1676;134;1527;4008;194;666;2427;888;4020
un;1856;193;1400;3424;225;658;1859;721;3069
pour;1587;207;1384;3996;193;471;1603;670;2862
d;1361;123;1388;3414;142;450;1921;629;2939
qui;999;98;1408;3261;176;550;1716;602;2775
on;1524;159;891;2854;164;575;1444;464;2887
je;2078;133;525;2048;138;572;1826;458;2828
il;1573;155;1059;2793;172;481;1541;542;2761
une;1591;145;1003;2736;125;513;1504;614;2336
faire;1334;129;1042;2637;155;505;1399;555;2684
ce;1338;58;962;2187;133;406;1584;475;2405
ça;1434;103;600;1941;125;611;1174;420;2374
vous;825;93;834;1301;87;268;1473;311;1574
mais;1112;99;761;2268;140;441;1255;428;2274
qu;911;87;859;1939;140;390;1114;412;2158
plus;989;96;627;2476;140;286;879;390;1859
dans;1000;159;721;2238;118;370;983;413;1972
du;1010;93;894;2328;143;344;955;310;1649
j;2197;112;207;997;74;372;876;179;1551
ils;638;55;749;1510;161;256;613;150;1392
y;799;111;570;1520;66;247;761;294;1387
avec;1074;69;504;1530;80;215;763;232;1265
tout;799;48;502;1384;71;228;751;258;1568
bien;1070;55;408;1159;87;216;804;250;1492
au;732;99;572;1551;97;261;680;236;1112
dire;810;56;450;1007;55;370;875;274;1259
si;585;45;430;1360;79;220;768;320;1393
sur;457;41;475;1545;54;178;991;224;1083
se;388;185;570;1244;87;195;599;304;1475
pouvoir;450;43;450;1363;82;188;709;215;1265
comme;711;32;453;1113;82;298;634;255;1150
tu;383;48;326;689;40;275;778;182;1047
par;302;53;669;1512;66;149;546;217;872
même;544;47;387;1011;58;226;667;230;1154
ou;369;63;395;1237;62;187;626;229;999
s;432;35;439;930;55;231;531;191;1022
nous;541;30;261;879;46;134;403;133;900
elle;800;16;235;458;75;169;398;185;673
cette;948;13;236;627;66;107;472;157;751
