"";"Valeurs propres";"Pourcentages";"Pourcentage cumules"
"facteur 1";0,364226846098386;21,237188748182;21,237188748182
"facteur 2";0,27493507102391;16,0308007478735;37,2679894960555
"facteur 3";0,257571931253419;15,0183979540734;52,2863874501289
"facteur 4";0,210625570829292;12,2810689294631;64,5674563795921
"facteur 5";0,187571249467146;10,9368270662566;75,5042834458487
"facteur 6";0,156503538553952;9,12534378954278;84,6296272353914
"facteur 7";0,146431766738653;8,53808307177473;93,1677103071662
"facteur 8";0,117176682656004;6,83228969283383;100
