"";"";"";"";"gaza";""
"2873";"établissement";"0.701370755881084";"-0.769678193019579";"0.505000408539692";"3382"
"2874";"ème";"0.323651533010199";"-0.281374104521471";"0.504998453804326";"3383"
"2875";"méthode";"0.371852203179275";"-0.0456864431488065";"0.504991416757008";"3384"
"2876";"lara";"-2.80271433157109";"0.71189601026335";"0.504991221283471";"3385"
"2877";"emji_mains_levées_peau_moyennement_claire";"-2.82528549767812";"0.794221236548598";"0.504991221283471";"3386"
"2878";"délicieux";"-2.77765214580795";"0.723283046051976";"0.504991221283471";"3388"
"2879";"extérieur";"-0.00219211597970438";"-0.0730309635274932";"0.504990439389325";"3389"
"2880";"régresser";"0.00238082401695202";"-0.730618353913472";"0.504990439389325";"3390"
"2881";"patience";"-0.284914528595317";"0.124787819127566";"0.504990439389325";"3391"
"2882";"entrée";"0.385999705758369";"-0.0876313739200751";"0.504987898233349";"3392"
"2883";"sud_américain";"0.926001761729876";"-0.85457879580374";"0.504978710977129";"3393"
"2884";"zürich";"1.08335411591498";"-0.556697851089894";"0.504978710977129";"3394"
"2885";"garage";"0.768649407544777";"-1.15245974051759";"0.504978710977129";"3395"
"2886";"découper";"0.799495174637871";"-1.13844492723928";"0.504978710977129";"3396"
"2887";"équipement";"0.205503412043008";"-0.967863295048997";"0.504978710977129";"3397"
"2888";"poumon";"0.956847528822969";"-0.840563982525431";"0.504978710977129";"3398"
"2889";"livraison";"0.644428763978991";"-0.762280573069445";"0.504978710977129";"3399"
"2890";"exportation";"0.644428763978991";"-0.762280573069445";"0.504978710977129";"3400"
"2891";"contraindre";"0.926001761729876";"-0.85457879580374";"0.504978710977129";"3401"
"2892";"également";"0.125505354002845";"0.0252779820888702";"0.5049769517153";"3402"
"2893";"sio";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3403"
"2894";"prisoniers";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3404"
"2895";"dreyfus";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3405"
"2896";"éthiopie";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3406"
"2897";"vi0leurs";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3407"
"2898";"uta";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3408"
"2899";"unwra";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3409"
"2900";"unilatéralement";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3410"
"2901";"séquestrer";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3411"
"2902";"smotrich";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3412"
"2903";"siosio";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3413"
"2904";"sinaï";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3414"
"2905";"sahel";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3415"
"2906";"rohingyas";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3416"
"2907";"risme";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3417"
"2908";"rights";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3418"
"2909";"rafah";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3419"
"2910";"pulvériser";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3420"
"2911";"pogrom";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3421"
"2912";"palestoche";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3422"
"2913";"pagande";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3423"
"2914";"obama";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3424"
"2915";"neutral";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3425"
"2916";"neta";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3426"
"2917";"neanderthalensis";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3427"
"2918";"masser";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3428"
"2919";"lacrymos";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3429"
"2920";"jihad";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3430"
"2921";"instrumentaliser";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3431"
"2922";"ignazio";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3432"
"2923";"ib";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3433"
"2924";"human";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3434"
"2925";"habib";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3435"
"2926";"génocider";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3436"
"2927";"gravats";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3437"
"2928";"golan";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3438"
"2929";"geôle";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3439"
"2930";"geno";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3440"
"2931";"g3nocide";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3441"
"2932";"fuiter";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3442"
"2933";"estonie";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3443"
"2934";"enlèvement";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3444"
"2935";"emji_poing_levé_peau_mate";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3445"
"2936";"djihadistes";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3446"
"2937";"diplomatiquement";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3447"
"2938";"chávez";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3448"
"2939";"cessation";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3449"
"2940";"castro";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3450"
"2941";"bleri";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3451"
"2942";"beautiful";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3452"
"2943";"barb";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3453"
"2944";"balfour";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3454"
"2945";"atf";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3455"
"2946";"6b_655";"2.16934770970874";"3.68038650440899";"0.504972455823958";"3456"
"2947";"plat";"0.102256735099035";"-0.211419773708831";"0.504968546353226";"3457"
"2948";"totalement";"0.313802705924592";"-0.142098803305732";"0.504964441408958";"3458"
"2949";"ouchy";"-2.68090800362745";"0.678115639223189";"0.504954472258591";"3459"
"2950";"période";"-0.647611774931547";"-0.156466671267084";"0.504951344682006";"3460"
"2951";"emji_sac_plein_d_argent";"0.47876441555833";"-0.958520462588159";"0.504949976367249";"3461"
"2952";"nocif";"0.647915459751132";"-1.06037736597823";"0.504949976367249";"3462"
"2953";"freiner";"0.814106389277977";"-0.814987346204974";"0.504949976367249";"3463"
"2954";"sécuriser";"0.62145118029053";"-0.751835930649931";"0.504949976367249";"3464"
"2955";"suède";"0.62145118029053";"-0.751835930649931";"0.504949976367249";"3465"
"2956";"restaurateur";"0.19632386682053";"-0.651116011830105";"0.504949976367249";"3466"
"2957";"concentration";"0.710401420406819";"-0.564016482208717";"0.504949976367249";"3467"
"2958";"annuler";"1.0985456846315";"-0.802626202124089";"0.504949976367249";"3468"
"2959";"ramener";"-0.114040614496172";"0.212982696385051";"0.504941961952249";"3469"
"2960";"forcer";"0.609846447449235";"0.404457715858137";"0.504927496910541";"3470"
"2961";"exact";"-0.126758786072723";"-0.0474607405837558";"0.504925737648711";"3471"
"2962";"emji_chat";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3472"
"2963";"intemporel";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3473"
"2964";"emji_feuille_morte";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3474"
"2965";"sylvain";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3475"
"2966";"moutre";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3476"
"2967";"joux";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3477"
"2968";"hihi";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3478"
"2969";"hardy";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3479"
"2970";"emouvant";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3480"
"2971";"emji_parapluie_avec_gouttes_de_pluie";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3481"
"2972";"emji_bouquet";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3482"
"2973";"cissé";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3483"
"2974";"chauve";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3484"
"2975";"baron";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3485"
"2976";"andré";"-3.53668186545904";"1.00781111867481";"0.504919873442613";"3486"
"2977";"factuellement";"0.923312045829098";"-0.81761878679337";"0.50491948249554";"3487"
"2978";"renvoyer";"0.748515294182079";"-0.371755403975451";"0.504917136813101";"3488"
"2979";"nucléaire";"0.933668558567392";"-0.204797281423586";"0.504917136813101";"3489"
"2980";"goûter";"-0.159250083260179";"-0.637353229416619";"0.504917136813101";"3490"
"2981";"scénario";"0.32314758655495";"0.0468916464769362";"0.504917136813101";"3491"
"2982";"dab";"0.495270001049022";"-0.980321722041993";"0.504915768498345";"3492"
"2983";"swiss";"0.180941863015247";"-0.620481109540417";"0.504915768498345";"3493"
"2984";"déclin";"0.658758797482508";"-0.740208676943688";"0.504915768498345";"3494"
"2985";"harry";"0.279949473357169";"-0.909740728186357";"0.504915768498345";"3495"
"2986";"grimper";"0.730163114785155";"-1.04929819161686";"0.504915768498345";"3496"
"2987";"révéler";"0.766753194316422";"0.134555344681149";"0.504912836395296";"3497"
"2988";"bourgeois";"0.382748888333682";"0.180397293648812";"0.50491146808054";"3498"
"2989";"insultant";"0.153361311822939";"0.288785249792296";"0.504907949556881";"3499"
"2990";"flemme";"0.310579753992425";"-0.293953659406405";"0.504907949556881";"3500"
"2991";"sauter";"-1.31652427138217";"0.379249946806102";"0.504896025671149";"3501"
"2992";"ado";"-0.258697429639135";"-0.539998792465875";"0.504894657356392";"3502"
"2993";"fierté";"0.00328818818287937";"-0.24523566423825";"0.504894657356392";"3503"
"2994";"actif";"0.782617136299847";"-0.232909040985894";"0.504891529779807";"3504"
"2995";"neuchâtel";"-0.916396890470081";"-0.312833738444715";"0.504891529779807";"3505"
"2996";"belge";"-1.45987388177696";"0.335848032158919";"0.504889184097368";"3506"
"2997";"ancien";"-0.502478442587324";"-0.0107463993065413";"0.504886447467855";"3507"
"2998";"dormir";"-0.449188889583359";"0.0108886622859721";"0.504884883679563";"3508"
"2999";"précaire";"0.86395989479196";"-0.488263677374806";"0.504867095587732";"3509"
"3000";"heure";"-0.172600175498009";"-0.140410374067965";"0.504860840434561";"3510"
"3001";"inutile";"0.615917405395609";"-0.27540579722143";"0.504851457704804";"3511"
"3002";"fromage";"-1.32731632014351";"0.0128275141934283";"0.504848916548829";"3512"
"3003";"ahaha";"-1.9727962508932";"0.214739930077253";"0.504847157286999";"3513"
"3004";"tenir";"0.253256652949651";"0.223116736282122";"0.504845593498707";"3514"
"3005";"tonne";"0.932988926290824";"0.572733073093172";"0.504845007078097";"3515"
"3006";"injustice";"0.878917217408713";"0.833024554878849";"0.504845007078097";"3516"
"3007";"provocation";"0.199169722500535";"0.324493396803978";"0.50483621076895";"3517"
"3008";"nuancé";"0.490391528200326";"-0.262045645847755";"0.50483621076895";"3518"
"3009";"mensonger";"0.752095544623808";"-0.0316524670054879";"0.50483621076895";"3519"
"3010";"quotidien";"0.37732028329609";"-0.372302032268053";"0.504834256033584";"3520"
"3011";"emji_singe_ne_rien_voir";"-1.41299600430301";"0.389804050555865";"0.504826046145047";"3521"
"3012";"fermer";"0.471391461654733";"-0.305454952462007";"0.504802980267728";"3522"
"3013";"film";"-1.21713085039159";"0.267731218740787";"0.504793793011508";"3523"
"3014";"conséquence";"0.705165196239173";"0.339743693507181";"0.504793402064435";"3524"
"3015";"citoyen";"0.746941333167738";"-0.00653296927816676";"0.504784605755288";"3525"
"3016";"désir";"-0.936462958673768";"0.235910646309626";"0.504774636604922";"3526"
"3017";"lit";"0.11738023616694";"-0.261010303790094";"0.504774441131385";"3527"
"3018";"détail";"0.123425777713562";"0.127157666140333";"0.504773072816629";"3528"
"3019";"soeur";"-1.40164518512627";"0.566812855201918";"0.504755871145408";"3529"
"3020";"journalistique";"1.26397864918837";"1.44621870702462";"0.504743751786139";"3530"
"3021";"narratif";"1.18895125900356";"1.34749247731942";"0.504743751786139";"3531"
"3022";"inacceptable";"1.20425041820426";"1.21336867666485";"0.504743751786139";"3532"
"3023";"dérèglement";"0.730045432770077";"-0.885136538669283";"0.504740428736017";"3533"
"3024";"paysan";"0.0216871287191111";"-0.644465210874064";"0.504737105685895";"3534"
"3025";"résister";"1.0410584023897";"1.1016825238474";"0.504725572747236";"3535"
"3026";"e_mail";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3536"
"3027";"horloger";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3537"
"3028";"traffic";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3538"
"3029";"suv";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3539"
"3030";"stabiliser";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3540"
"3031";"redistribuer";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3541"
"3032";"niche";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3542"
"3033";"liquidité";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3543"
"3034";"greenwashing";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3544"
"3035";"disparités";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3545"
"3036";"congelé";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3546"
"3037";"cola";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3547"
"3038";"albédo";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3548"
"3039";"10k";"0.8859007352252";"-1.32707682481696";"0.50472303159126";"3549"
"3040";"papillon";"-0.857493098095203";"-0.0721843777324594";"0.504712280546747";"3550"
"3041";"chimie";"0.348816934641693";"-0.765322729104112";"0.504712280546747";"3551"
"3042";"tondre";"0.118121453733805";"-0.040704275271852";"0.504712280546747";"3552"
"3043";"sieste";"-0.67414353031184";"0.643167526442676";"0.504712280546747";"3553"
"3044";"nique";"-0.914778094125233";"-0.0982118881064615";"0.504712280546747";"3554"
"3045";"fertile";"0.541918075204692";"-0.0278400163797122";"0.504712280546747";"3555"
"3046";"sac";"-0.337234961829128";"-0.434166646299881";"0.504701138555161";"3556"
"3047";"secret";"0.252703961223632";"-0.355015419167416";"0.504688432775282";"3557"
"3048";"boulot";"0.274795577880195";"-0.528687572988559";"0.504686673513453";"3558"
"3049";"pointer";"0.474939037847038";"-0.00459633138417529";"0.504679440992599";"3559"
"3050";"occurrence";"0.449219461857563";"-0.225647757004275";"0.504671817524672";"3560"
"3051";"frustration";"0.2286446555743";"0.193279000540921";"0.504671817524672";"3561"
"3052";"tendresse";"-2.25860170578509";"0.579310453392505";"0.50465696153589";"3562"
"3053";"mcdo";"-0.583850153733484";"0.0226187157282366";"0.50465696153589";"3563"
"3054";"londres";"0.128801968593884";"0.554589249901322";"0.50465696153589";"3564"
"3055";"tutoyer";"0.19305198074998";"-0.295248599411551";"0.504656179641744";"3565"
"3056";"interrompre";"0.309728978430301";"0.15997533960899";"0.504656179641744";"3566"
"3057";"confort";"0.45327526190268";"-0.489307464405195";"0.504650901856256";"3567"
"3058";"goût";"-0.411075790223672";"-0.0541264785119808";"0.504650315435646";"3568"
"3059";"lourd";"0.264464183261167";"-0.455656570919114";"0.504641128179426";"3569"
"3060";"emmener";"0.00320305271129419";"-0.364477017985349";"0.504637023235157";"3570"
"3061";"défi";"-0.0069219119385621";"-0.303797216021897";"0.504637023235157";"3571"
"3062";"près_de";"0.162453391497359";"-0.458443663356973";"0.504636045867474";"3572"
"3063";"taliban";"1.25828051995868";"1.68911565643257";"0.504633504711499";"3573"
"3064";"emji_note_de_musique";"-3.203913777208";"0.89873140089792";"0.504627640505401";"3574"
"3065";"val";"-3.203913777208";"0.89873140089792";"0.504627640505401";"3575"
"3066";"imier";"-3.13462890176047";"0.795548578357379";"0.504627640505401";"3576"
"3067";"convivial";"-3.203913777208";"0.89873140089792";"0.504627640505401";"3577"
"3068";"rente";"0.564570009986151";"-0.737392759800569";"0.504621971772839";"3578"
"3069";"club";"-0.735381552992832";"0.146317310014344";"0.504621776299303";"3579"
"3070";"problématique";"0.471122706398602";"-0.346104575899562";"0.504620407984547";"3580"
"3071";"peinture";"0.251781558138434";"-0.760726131447551";"0.504615325672595";"3581"
"3072";"couler";"0.24031557594138";"-0.825662268926624";"0.504607897678204";"3582"
"3073";"documentaire";"-0.695848619021688";"0.109031819213308";"0.504606529363448";"3583"
"3074";"moquerie";"0.0747241276008394";"-0.154123704954338";"0.504605942942838";"3584"
"3075";"surface";"0.348164756168647";"-0.919728193654554";"0.504589718639301";"3585"
"3076";"emji_visage_souriant_avec_yeux_plissés";"-1.27443785547566";"0.181107234253816";"0.504587568430398";"3586"
"3077";"verbal";"0.494608550429617";"-0.311570903740935";"0.504586982009789";"3587"
"3078";"répartie";"0.263150577832719";"0.176100720255368";"0.504586982009789";"3588"
"3079";"profondeur";"-0.0728868654780986";"0.00156594957617917";"0.504586982009789";"3589"
"3080";"lecteur";"0.443887146493506";"0.437901127377124";"0.504586982009789";"3590"
"3081";"emji_visage_avec_bouche_en_diagonale";"0.263150577832719";"0.176100720255368";"0.504586982009789";"3591"
"3082";"abstenir";"0.629461118760433";"-0.0718478081971864";"0.504586982009789";"3592"
"3083";"abonner";"0.35832401486127";"0.104070238762061";"0.504586982009789";"3593"
"3084";"chapeau";"-1.53477892398778";"0.289560019207592";"0.504586004642106";"3594"
"3085";"publiquement";"0.960083156756818";"0.731475897988633";"0.504576035491739";"3595"
"3086";"boomer";"-0.0879858846243041";"-0.0355710523920518";"0.504576035491739";"3596"
"3087";"sion";"0.618098110581327";"0.144012264390187";"0.504575644544666";"3597"
"3088";"référence";"-0.234548823035077";"0.0596764308317875";"0.504562547817714";"3598"
"3089";"verrouiller";"0.138247315437717";"-2.55779640723052";"0.504561179502958";"3600"
"3090";"décision";"0.458888887033066";"0.11222703808782";"0.504558442873445";"3603"
"3091";"convenir";"0.169241926178962";"-0.439038189489254";"0.504546323514176";"3604"
"3092";"pensée";"-0.739581368263255";"0.261122250297437";"0.504541241202225";"3605"
"3093";"ballon";"-0.364937557743806";"-0.100492600686303";"0.504529512790029";"3606"
"3094";"wow";"-1.43475089517558";"0.134234611343933";"0.504528926369419";"3607"
"3095";"stresser";"-0.379559303152199";"-0.0234202014077229";"0.504516025116004";"3608"
"3096";"natalité";"0.754611651914168";"-0.781634907111523";"0.504514265854174";"3609"
"3097";"quart";"0.295511311873611";"-0.858097087819683";"0.504514265854174";"3610"
"3098";"riponne";"0.549927803798843";"-0.878271164742437";"0.504514265854174";"3611"
"3099";"proximité";"0.421843563663122";"-0.67255518933463";"0.504514265854174";"3612"
"3100";"indécent";"0.772838696105541";"-0.773353426537977";"0.504514265854174";"3613"
"3101";"deal";"0.941924309852959";"-0.0312942958366228";"0.504514265854174";"3614"
"3102";"offenser";"0.00514529249818033";"0.052729022238867";"0.504506446912711";"3615"
"3103";"féminicide";"0.609021646290234";"0.322714252089601";"0.504506446912711";"3616"
"3104";"explicite";"0.319190112206359";"0.329200836849588";"0.504506446912711";"3617"
"3105";"agacer";"0.480676948841881";"-0.178032080832994";"0.504506446912711";"3618"
"3106";"adhésion";"0.633103674826429";"-0.405034290422185";"0.504506446912711";"3619"
"3107";"renier";"1.50605431297891";"2.10570497541635";"0.504501755547832";"3620"
"3108";"provisoire";"1.49752168679673";"2.08634051793574";"0.504501755547832";"3623"
"3109";"president";"0.903107116367102";"2.37479189677557";"0.504501755547832";"3624"
"3110";"lapider";"1.547646058323";"2.109114589513";"0.504501755547832";"3625"
"3111";"homosexuel";"1.04494760476375";"2.42374965402672";"0.504501755547832";"3626"
"3112";"emji_v_de_la_victoire_peau_claire";"1.40793859930806";"2.21300562539412";"0.504501755547832";"3627"
"3113";"defendre";"1.49752168679673";"2.08634051793574";"0.504501755547832";"3628"
"3114";"cagoulé";"1.55119664519297";"1.94105452284585";"0.504501755547832";"3629"
"3115";"autochtone";"1.50320530304841";"2.07112924440088";"0.504501755547832";"3630"
"3116";"arménien";"0.903107116367102";"2.37479189677557";"0.504501755547832";"3631"
"3117";"are";"1.36066323771229";"2.22480728483234";"0.504501755547832";"3632"
"3118";"antifa";"1.04494760476375";"2.42374965402672";"0.504501755547832";"3633"
"3119";"masculinistes";"0.156797848930918";"-0.281472543080173";"0.504501169127222";"3634"
"3120";"handicapé";"0.241018432982879";"-0.366682861170387";"0.504501169127222";"3635"
"3121";"août";"-0.0844128160767611";"0.17410066136018";"0.504499800812466";"3636"
"3122";"réflexe";"0.473564361517477";"-0.280016188963104";"0.504485726717831";"3637"
"3123";"ofs";"0.642927390389198";"-0.532240866284427";"0.504485726717831";"3638"
"3124";"géopolitique";"0.814494462251858";"0.365392524583562";"0.504485726717831";"3639"
"3125";"constructif";"0.275596218441302";"0.00411677366281677";"0.504482794614782";"3640"
"3126";"sortie";"0.459531372247757";"-0.312462463322075";"0.504482208194172";"3641"
"3127";"vengeance";"1.2801259715444";"1.92568113876709";"0.504474975673318";"3642"
"3128";"2ans";"1.37810809496456";"1.71381527692791";"0.504474975673318";"3643"
"3129";"roger";"-2.94269010286418";"0.837229486484534";"0.504472043570269";"3644"
"3130";"paninari";"-2.91491020611706";"0.735906131056536";"0.504472043570269";"3645"
"3131";"fringue";"-2.85628454227685";"0.648597588906848";"0.504472043570269";"3646"
"3132";"street";"-0.991148310813802";"0.061704679150677";"0.504471261676123";"3647"
"3133";"crotte";"0.338600312233545";"-1.89051231932177";"0.504471261676123";"3648"
"3134";"pétard";"-2.20559586225555";"0.516949595347218";"0.504471261676123";"3649"
"3135";"pavé";"0.187185374856691";"-0.261819874989467";"0.504471261676123";"3650"
"3136";"retraité";"0.474514909003103";"-0.854034621557747";"0.50446969788783";"3651"
"3137";"fonctionnement";"0.822422460843721";"-0.59599091663094";"0.50446969788783";"3652"
"3138";"dialogue";"0.365789829956046";"-0.017236522976432";"0.504468915993684";"3653"
"3139";"language";"-0.32245857486481";"0.502511336384617";"0.504468915993684";"3654"
"3140";"racial";"0.773321668544623";"0.821484173932736";"0.504468915993684";"3655"
"3141";"analyser";"0.425758512058828";"-0.273246615248944";"0.504468915993684";"3656"
"3142";"adresser";"0.143660522483318";"-0.0407934777485893";"0.504468915993684";"3657"
"3143";"global";"0.548970943460273";"-0.738964569351283";"0.504468329573074";"3658"
"3144";"réguler";"0.471721054505033";"-0.512404395968364";"0.504467938626001";"3659"
"3145";"globalement";"0.201016892690257";"0.124481006435693";"0.504467743152464";"3660"
"3146";"morale";"0.717362724858123";"0.57995819659186";"0.504464029155269";"3661"
"3147";"majeur";"0.920676186280251";"-0.0924842867862323";"0.504460315158074";"3662"
"3148";"officier";"1.01424543267355";"-0.826330491894368";"0.504445654642829";"3663"
"3149";"réglementation";"0.443642475156775";"-1.09358803046778";"0.504445654642829";"3664"
"3150";"millionaires";"0.809687372232925";"-1.21357572002237";"0.504445654642829";"3665"
"3151";"marin";"0.809687372232925";"-1.21357572002237";"0.504445654642829";"3666"
"3152";"location";"0.809687372232925";"-1.21357572002237";"0.504445654642829";"3667"
"3153";"hausser";"1.01424543267355";"-0.826330491894368";"0.504445654642829";"3668"
"3154";"décoller";"0.849786869453946";"-1.19535646276057";"0.504445654642829";"3669"
"3155";"donation";"0.443642475156775";"-1.09358803046778";"0.504445654642829";"3670"
"3156";"chronique";"0.849786869453946";"-1.19535646276057";"0.504445654642829";"3671"
"3157";"aller_retour";"0.443642475156775";"-1.09358803046778";"0.504445654642829";"3672"
"3158";"turquie";"0.829286988297517";"0.322464268522761";"0.504440767804414";"3673"
"3159";"absence";"0.921950043855799";"0.581058169500997";"0.504440767804414";"3674"
"3160";"combinaison";"-2.47032818806857";"0.0775932636792876";"0.504434512651243";"3675"
"3161";"ravir";"-0.0492611090691246";"-0.236330061908647";"0.50443294886295";"3676"
"3162";"joint";"-0.0916361816036436";"-0.189559847882562";"0.504428257498072";"3677"
"3163";"soulager";"0.361756962919242";"-0.0852370978451366";"0.504428257498072";"3678"
"3164";"accoucher";"0.228042010258668";"-0.243440837051671";"0.504428257498072";"3679"
"3165";"moitié";"0.363766128040848";"-0.22782973123072";"0.504427866550998";"3680"
"3166";"révolution";"0.283630182514462";"0.193352644413258";"0.504426302762706";"3681"
"3167";"cruellement";"-0.00527770725623264";"-0.185467448874221";"0.504425129921486";"3682"
"3168";"artisan";"0.494287946320813";"-0.917470037024985";"0.504420243083071";"3683"
"3169";"vien";"0.239075884294326";"0.389057353472918";"0.504417310980022";"3684"
"3170";"provence";"-1.26274953299442";"0.194254731924348";"0.504417310980022";"3685"
"3171";"obsédé";"0.492184991682616";"0.28090140106775";"0.504417310980022";"3686"
"3172";"inclusivité";"0.0920005505821042";"-0.415154439295071";"0.504417310980022";"3687"
"3173";"illettré";"0.0910651146628139";"-0.144973375718254";"0.504417310980022";"3688"
"3174";"défier";"-0.244912108431424";"0.670049391649713";"0.504417310980022";"3689"
"3175";"violeur";"1.01442882044121";"1.52750874187715";"0.504412033194534";"3690"
"3176";"relâcher";"1.1440512400658";"0.710856022264438";"0.504412033194534";"3691"
"3177";"défenseur";"1.045688029919";"1.44700268381899";"0.504412033194534";"3692"
"3178";"épanouir";"-0.737515005464954";"0.0902581985515372";"0.504408514670875";"3693"
"3179";"herbe";"-0.217211170090337";"-0.184434500682789";"0.504408514670875";"3694"
"3180";"destructeur";"0.239362313923245";"-0.226679502170533";"0.504408514670875";"3695"
"3181";"village";"-0.240541384289281";"0.00247699592699671";"0.50440421425307";"3696"
"3182";"époux";"-0.757433601939719";"0.269129309491744";"0.504399131941119";"3697"
"3183";"talentueux";"-2.7778590731594";"0.779981911073517";"0.504398350046972";"3698"
"3184";"life";"-2.72515651816723";"0.614682472321311";"0.504398350046972";"3700"
"3185";"clairvoyance";"-2.75112607501205";"0.792128082581385";"0.504398350046972";"3701"
"3186";"psy";"0.101132017095804";"-0.207530642303917";"0.504393463208557";"3702"
"3187";"co";"0.258343505860124";"-0.508726825285886";"0.504392094893801";"3703"
"3188";"art";"0.402498534687551";"-0.223266548224754";"0.504389553737825";"3704"
"3189";"collaboration";"1.06549611999423";"0.91290364192634";"0.504387208055386";"3705"
"3190";"chéri";"-1.89400609731455";"0.838806852667363";"0.50438701258185";"3706"
"3191";"geler";"-2.54090558470527";"0.525191075967687";"0.504377629852093";"3707"
"3192";"neuch";"-2.58172162120322";"0.60106911760244";"0.504377629852093";"3708"
"3193";"doc";"-2.65181181514985";"0.736204353406268";"0.504377629852093";"3709"
"3194";"accepter";"0.555672247629204";"-0.0277014953484056";"0.504371179225385";"3710"
"3195";"cornet";"-2.12617282179874";"0.413793759304568";"0.504362578389775";"3711"
"3196";"emji_mains_levées_peau_claire";"-1.99698912628188";"0.140499159657448";"0.504362578389775";"3712"
"3197";"catastrophe";"0.315308231210075";"-0.423131104632013";"0.504358082498433";"3713"
"3198";"opposition";"1.1424060723789";"0.837802128141219";"0.504355345868921";"3714"
"3199";"découverte";"-0.546815936499052";"0.24086911644308";"0.504352022818799";"3715"
"3200";"mécanisme";"0.592112682226778";"-0.314386781180086";"0.504352022818799";"3716"
"3201";"végétal";"0.785584441416164";"-0.961186930215861";"0.504344790297945";"3717"
