"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Coord. facteur 7";"Coord. facteur 8";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"Corr. facteur 7";"Corr. facteur 8";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"COR -facteur 7";"COR -facteur 8";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"CTR -facteur 7";"CTR -facteur 8";"mass";"chi.distance";"inertie"
"classe 1";-2,12932716944948;0,578294927091852;0,103757570961419;0,588374614211262;-0,00556425272376865;0,0349493081022379;0,128997617176564;0,185363042940933;-0,926875958476666;0,251726307032956;0,0451646883644189;0,256113899411427;-0,00242206653375999;0,0152131029510759;0,0561514415338281;0,0806867777563973;0,904534017532577;0,0503613157077528;0,0015188199267138;0,0399380731721181;3,18088615263899e-06;0,000104705497858398;0,00133464830301541;0,00220523897358044;0,722248879013035;0,0532722267620159;0,0017149113607379;0,0551454821764258;4,93191723017298e-06;0,00019457151032233;0,00265072980666241;0,00547328906973939;0,159294978383771;1,35118843688128;0,290826465563567
"classe 2";-0,282500528560028;-4,76169452464289;7,88011878490473;0,391412395287731;-0,266290743383409;0,300672644712781;0,321630053573511;0,273674378725581;-0,0305799054357349;-0,515440339243454;0,853001190804996;0,0423693155382183;-0,0288252407617915;0,0325469870420983;0,0348155689254875;0,0296244989850823;0,00130110492324015;0,279032661551325;0,715922315982431;0,0014443820492925;0,000595360817509779;0,00063330633782306;0,000678032304287333;0,000392836034096453;0,00092430015964948;0,262601716320238;0,719184016387782;0,00177436780263866;0,000821271285618945;0,00104703773519315;0,00119808531422618;0,000867446662298875;0,0115817583323542;4,72660250973517;0,258745413981672
"classe 3";1,31840124676283;2,15041501823158;1,17596266793746;0,725987999001019;-0,244380860565668;-0,0568231442556991;-0,0704274457860761;0,130968207005235;0,456047428852317;0,743848841494868;0,406776580692708;0,251126097714934;-0,0845336451215738;-0,0196556616589559;-0,0243615178992271;0,0453031383372773;0,26532305597702;0,53282247909052;0,149277183205134;0,0465240813012019;0,00469470684528726;0,000211778813879308;0,000304387634627421;0,00084232713240524;0,185753260046422;0,494180726295086;0,147784301816462;0,0563248595809914;0,00638227648243016;0,000345057726961193;0,000530060095430331;0,00183304445799223;0,106866413498245;1,544706899123;0,254996022905229
"classe 4";0,536062107350495;-0,832142083360917;-0,671675688141329;1,11529229847721;-0,086676830440763;-0,0928649806742327;-0,0552359086843775;0,24840708293778;0,322920658226893;-0,501277493060165;-0,404613481078946;0,671845516034894;-0,0522136124810093;-0,0559413177584361;-0,0332737862750247;0,149638964647137;0,153091233924308;0,278466698475957;0,169967522408854;0,38320984094532;0,00206120158026526;0,00197413231875015;0,000653471211913695;0,0105758991346657;0,076512864945396;0,184373804383965;0,120122262413601;0,331193383392386;0,00200036979892104;0,00229619195353675;0,000812357606411609;0,0164297969115695;0,266258968594238;0,826848464386801;0,182035501123415
"classe 5";-0,106731229657665;-0,309722191998081;-0,531175973884535;-2,22821664487406;-8,00153085897142;-0,341214523598774;0,788526449746481;0,990862787626387;-0,012657851647604;-0,0367316817285529;-0,0629951205262741;-0,264256636225425;-0,948946160289199;-0,0404665329311231;0,0935157484188702;0,117511942934928;0,000310042076591104;0,00197079044842792;0,00543051525185255;0,078143270075095;0,897383537629368;0,0013615852435484;0,0068035172654137;0,00859674200971125;0,000157998966983649;0,00133050303631867;0,00391334437130163;0,0688630176014041;0,888009047245958;0,00161482787769486;0,00862390080825436;0,0136175274261903;0,0138698326658953;3,65819768930363;0,185611791999295
"classe 6";-0,112331381108377;-0,131299524661919;0,0899230094866939;-1,42118521148633;0,485063179244188;-3,33727013454709;-2,71545696076027;0,718700267310895;-0,0243277152271335;-0,0284356643167362;0,0194747126366096;-0,307787447896647;0,105050599177051;-0,722755802236148;-0,588089125238995;0,155649608010565;0,00136610080412037;0,00140885094232373;0,00061908288426853;0,126450645671346;0,0131181165733627;0,518102254334882;0,32094435871067;0,0179905900790214;0,000565322421157483;0,000772360972779443;0,000362272759759106;0,0904889132652683;0,0105412140220525;0,498972644970613;0,330354221320254;0,0231413998277243;0,0448016504403896;1,83419582963878;0,150725043031854
"classe 7";0,282978806000841;-0,0536895034806006;-0,150550372212517;-1,22813491547938;0,77560231617181;-0,397846267380232;1,84206839104011;0,822303297663397;0,111481753266629;-0,0211514072895421;-0,0593105175839388;-0,48383352647688;0,305554706610198;-0,15673470407533;0,725697506369358;0,323952930030291;0,027329624131224;0,000742613437966912;0,00547036226219786;0,297685127773458;0,10573002917925;0,0232117894816297;0,465586832147489;0,0742436215868027;0,0107584404302712;0,000387275724602045;0,00304512529650113;0,202643956734862;0,080820157899041;0,0212653275034588;0,455882583331656;0,0908459485182401;0,134351184561373;1,03305407935138;0,143379682356413
"classe 8";0,169011051859022;-0,0562198965054941;-0,178558046050532;-1,41752369739608;0,468464969149629;3,08092087347938;-2,02927371592358;2,16685745740427;0,0372396287389189;-0,0123874033714162;-0,0393431983892695;-0,312334936911003;0,103220832817922;0,678845248522921;-0,447126971635416;0,477441956347339;0,0033318600235666;0,000278288212533528;0,00262991655669427;0,135536521784889;0,0131827221376335;0,475740183601396;0,193108392210377;0,176192115472912;0,00132257998524323;0,000146342955097925;0,00147621830607621;0,0930362919320589;0,0101612229042927;0,439493874152586;0,190665886644794;0,217396437489597;0,0463011456302559;1,76708608641966;0,14457964420196
"classe 9";0,0900331743397837;-0,116386821095278;-0,10519137266919;-0,681151604897739;0,0762424903258666;0,400591556046965;-0,20697667659691;-1,70570117734415;0,0473516131521893;-0,0612119229265189;-0,0553238428179942;-0,358241587388511;0,0400986073649377;0,21068518946563;-0,108856314282056;-0,897088244362216;0,00614261859042029;0,00774843914806778;0,00592973452720264;0,203317675196966;0,00226849010659184;0,0522521559439767;0,013051324634166;0,709289561852608;0,00175635403184207;0,00293504354989724;0,00239754728777858;0,100529727513965;0,00125950844445574;0,0347704665696333;0,00928217507231165;0,630395109636648;0,216674067893478;0,693284936767118;0,104143091457393
