"";"";"";"";"*postComments_492";""
"101";"*i_0428";"-0.362020182172665";"-0.145843293767297";"0.860362742546045";"197"
"102";"*postComments_412";"-0.362020182172665";"-0.145843293767297";"0.860362742546045";"198"
"103";"*postReposts_95";"1.68664966019155";"0.633626020507488";"0.860057370602879";"199"
"104";"*postLikes_6800";"-0.308824612394027";"-0.00481593334640759";"0.859525063898958";"200"
"105";"*postLikes_15000";"0.540390847464019";"-1.32507375369069";"0.858610090358527";"203"
"106";"*postDate_15-11-2025";"-0.260469100958112";"-0.0966961259547155";"0.858211050712096";"204"
"107";"*postReposts_77";"-0.0606617583189753";"-0.0687811874749449";"0.857767461792162";"205"
"108";"*postReposts_3";"0.388014900847496";"-0.951819832310367";"0.857063811728609";"206"
"109";"*a_0423";"2.56847340594397";"0.621741359144252";"0.856972428603472";"208"
"110";"*postDate_17-5-2023";"2.56847340594397";"0.621741359144252";"0.856972428603472";"209"
"111";"*postComments_488";"0.330115294946621";"-1.59298147304004";"0.85573152191672";"212"
"112";"*postReposts_357";"0.330115294946621";"-1.59298147304004";"0.85573152191672";"213"
"113";"*postDate_23-12-2024";"1.0248174449976";"0.218725769547165";"0.855571982210752";"218"
"114";"*postComments_463";"-0.352486348400011";"-0.359619942905014";"0.855551421007596";"220"
"115";"*commentDate_1-9-2025";"2.05477985040442";"0.534950589225372";"0.85500692988699";"221"
"116";"*commentDate_31-10-2025";"-0.1067249666193";"-0.145515849083384";"0.854406466602237";"227"
"117";"*postLikes_28200";"0.759478532145983";"-1.79440115905187";"0.853907286281178";"229"
"118";"*postComments_302";"0.759478532145983";"-1.79440115905187";"0.853907286281178";"230"
"119";"*postDate_22-11-2023";"0.759478532145983";"-1.79440115905187";"0.853907286281178";"231"
"120";"*postComments_362";"-0.317967345151908";"-0.19212932526192";"0.853200590113454";"232"
"121";"*postLikes_10800";"-0.0134498058715793";"-0.229064764883734";"0.852698744451244";"234"
"122";"*postLikes_195100";"0.692911732999573";"-1.22708159289906";"0.85227419368238";"236"
"123";"*postComments_880";"0.692911732999573";"-1.22708159289906";"0.85227419368238";"237"
"124";"*postDate_17-9-2025";"0.692911732999573";"-1.22708159289906";"0.85227419368238";"238"
"125";"*commentDate_19-3-2025";"0.558473763834635";"-1.79941993748298";"0.851097635946245";"239"
"126";"*postComments_481";"1.65886003315728";"-0.193987199074419";"0.850368093997236";"242"
"127";"*postDate_29-11-2024";"1.65886003315728";"-0.193987199074419";"0.850368093997236";"243"
"128";"*i_0404";"-0.335019578743407";"-0.152907690150236";"0.849978573426341";"244"
"129";"*postComments_298";"-0.335019578743407";"-0.152907690150236";"0.849978573426341";"245"
"130";"*commentDate_4-7-2025";"0.522506717501986";"-2.04269505084285";"0.849548691975177";"246"
"131";"*commentDate_11-11-2025";"-0.241093346083113";"-0.113258692618916";"0.849285584727388";"247"
"132";"*postDate_28-12-2025";"1.27651049686637";"0.368089590566966";"0.849062076833824";"248"
"133";"*postLikes_6300";"-0.0769271923234085";"-0.0824649851147187";"0.848185560358554";"251"
"134";"*postLikes_5200";"-0.388106363236737";"0.140419914441722";"0.847590427756101";"252"
"135";"*commentDate_26-12-2025";"-0.0795787312907574";"-0.274164152972214";"0.846860885807093";"256"
"136";"*a_0562";"3.29100915782148";"1.22068428934683";"0.846776737179363";"257"
"137";"*postDate_17-1-2024";"3.29100915782148";"1.22068428934683";"0.846776737179363";"258"
"138";"*postLikes_41500";"0.689260959340998";"-2.54301948858584";"0.846559321494142";"260"
"139";"*commentDate_17-5-2023";"2.52684125786174";"0.464528925097792";"0.846431765881972";"261"
"140";"*postLikes_12600";"0.781749167764788";"-1.30355519195243";"0.846410062389752";"262"
"141";"*i_0370";"-0.434391476033325";"0.150703956483332";"0.846081844665302";"264"
"142";"*postComments_387";"-0.434391476033325";"0.150703956483332";"0.846081844665302";"265"
"143";"*postLikes_7300";"0.143021136417114";"-0.190659287361139";"0.845579999003093";"266"
"144";"*postLikes_10100";"2.05192746021654";"-0.0522970418007635";"0.845411320984612";"267"
"145";"*i_0342";"-0.35950684436028";"-0.0509083325620606";"0.845328314645946";"268"
"146";"*postComments_260";"-0.35950684436028";"-0.0509083325620606";"0.845328314645946";"269"
"147";"*i_0347";"-0.364918743776003";"-0.13969117707655";"0.845192382247305";"270"
"148";"*postComments_263";"-0.364918743776003";"-0.13969117707655";"0.845192382247305";"271"
"149";"*commentDate_7-11-2025";"-0.191784408868892";"-0.00587307001278341";"0.844311296615778";"272"
"150";"*i_0220";"-0.205305779014649";"0.0415360187162052";"0.844240093930776";"273"
"151";"*postLikes_9600";"-0.205305779014649";"0.0415360187162052";"0.844240093930776";"274"
"152";"*postComments_258";"-0.205305779014649";"0.0415360187162052";"0.844240093930776";"275"
"153";"*postReposts_125";"-0.205305779014649";"0.0415360187162052";"0.844240093930776";"276"
"154";"*postDate_17-8-2022";"3.00710553127977";"0.721501696806309";"0.844238190115669";"278"
"155";"*postLikes_36200";"-0.244754970865391";"-0.721193832175242";"0.843649911247601";"280"
"156";"*postDate_3-4-2023";"-0.244754970865391";"-0.721193832175242";"0.843649911247601";"281"
"157";"*a_0838";"0.591171644326404";"-0.99625458459194";"0.843622115547039";"282"
"158";"*postDate_21-4-2025";"0.591171644326404";"-0.99625458459194";"0.843622115547039";"283"
"159";"*postDate_14-11-2025";"-0.136813217585334";"-0.133643963443501";"0.84223842272726";"284"
"160";"*postComments_1400";"0.478851616453777";"-0.18547644665342";"0.841908301187704";"285"
"161";"*commentDate_21-11-2025";"0.206562568812541";"-0.0513814514143419";"0.841897639823105";"286"
"162";"*i_0043";"-0.336340272214969";"-0.165547243670727";"0.841821487218824";"287"
"163";"*postReposts_116";"-0.336340272214969";"-0.165547243670727";"0.841821487218824";"288"
"164";"*commentDate_9-7-2025";"0.442797262322011";"-2.33243389589208";"0.84162501349978";"289"
"165";"*i_0505";"-0.336149089466253";"-0.153802235159863";"0.840925551829462";"290"
"166";"*postComments_202";"-0.336149089466253";"-0.153802235159863";"0.840925551829462";"291"
"167";"*postReposts_6";"-0.0240223814573513";"-0.0536604972704336";"0.840581722821136";"292"
"168";"*i_0354";"-0.382947160778077";"-0.159773793817139";"0.839891780226353";"293"
"169";"*postLikes_13100";"-0.382947160778077";"-0.159773793817139";"0.839891780226353";"294"
"170";"*postReposts_422";"-0.382947160778077";"-0.159773793817139";"0.839891780226353";"295"
"171";"*postReposts_70";"-0.0992364180453011";"-0.133086595766476";"0.839046486318838";"296"
"172";"*a_0810";"-0.228044494926292";"-0.140055822510627";"0.838896846451427";"297"
"173";"*postLikes_22200";"-0.228044494926292";"-0.140055822510627";"0.838896846451427";"298"
"174";"*commentDate_10-7-2025";"0.525427948180604";"-1.69174416510171";"0.83662064510948";"303"
"175";"*postLikes_9500";"0.545297593551084";"-1.48513348151228";"0.834619354668985";"304"
"176";"*a_0994";"0.590283755137659";"-1.94868540994962";"0.833645743623258";"305"
"177";"*postReposts_62";"0.498368775064047";"-0.857627606281184";"0.833365121276484";"306"
"178";"*commentDate_11-7-2025";"0.711444138306359";"-1.94195651750453";"0.833113056156315";"307"
"179";"*postDate_21-12-2025";"0.735574700085679";"-1.83925246389583";"0.832852614249675";"308"
"180";"*commentDate_25-2-2025";"0.612533210786753";"-1.53608283438183";"0.832549146121617";"309"
"181";"*postComments_143";"0.896327968896612";"-1.54133878894729";"0.831997420503604";"310"
"182";"*postReposts_98";"1.41821850796538";"-1.06278143692538";"0.831180303059673";"311"
"183";"*postDate_19-7-2024";"0.436017645797157";"-2.16602929912877";"0.830909580551456";"313"
