"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"7";"***";"";""
"**";"classe";"1";"**";"";""
"****";"12857";"77022";"16.69";"****";""
"1571";"23272";" 6.75";"-2370.348";"user_utilisateurice";" 0.000000e+00"
" 163";" 4530";" 3.60";" -593.452";"aller";"4.446217e-131"
" 278";" 4190";" 6.63";" -322.332";"voir";" 4.497439e-72"
" 251";" 3941";" 6.37";" -318.331";"suisse";" 3.345922e-71"
" 113";" 2384";" 4.74";" -252.746";"gens";" 6.542263e-57"
"  54";" 1752";" 3.08";" -238.816";"pays";" 7.126989e-54"
" 152";" 2634";" 5.77";" -233.948";"parler";" 8.211065e-53"
"  68";" 1792";" 3.79";" -219.481";"prendre";" 1.173600e-49"
"  51";" 1614";" 3.16";" -217.103";"mettre";" 3.874399e-49"
"  11";" 1188";" 0.93";" -215.695";"payer";" 7.858741e-49"
"  11";" 1161";" 0.95";" -210.143";"problème";" 1.278340e-47"
" 122";" 2226";" 5.48";" -207.212";"monde";" 5.572739e-47"
"  20";" 1055";" 1.90";" -168.413";"arrêter";" 1.643649e-38"
"  99";" 1811";" 5.47";" -168.073";"penser";" 1.950531e-38"
"  87";" 1644";" 5.29";" -157.009";"chose";" 5.096048e-36"
"  19";"  955";" 1.99";" -150.325";"droit";" 1.471926e-34"
"  28";" 1042";" 2.69";" -148.995";"demander";" 2.874933e-34"
"  20";"  927";" 2.16";" -142.550";"cas";" 7.371262e-33"
"  31";" 1037";" 2.99";" -141.940";"france";" 1.002439e-32"
"  28";"  994";" 2.82";" -139.422";"question";" 3.561410e-32"
"  43";" 1102";" 3.90";" -131.527";"commentaire";" 1.898350e-30"
"  10";"  740";" 1.35";" -126.456";"état";" 2.443583e-29"
" 120";" 1759";" 6.82";" -126.118";"comprendre";" 2.897880e-29"
"  69";" 1314";" 5.25";" -125.842";"venir";" 3.329744e-29"
"  65";" 1245";" 5.22";" -119.756";"rester";" 7.153542e-28"
"   0";"  591";" 0.00";" -119.337";"israël";" 8.837772e-28"
"  11";"  703";" 1.56";" -116.758";"argent";" 3.243023e-27"
"  20";"  791";" 2.53";" -115.301";"laisser";" 6.759928e-27"
"  20";"  789";" 2.53";" -114.903";"police";" 8.264908e-27"
"   4";"  606";" 0.66";" -112.902";"palestinien";" 2.267268e-26"
" 118";" 1653";" 7.14";" -110.883";"passer";" 6.276001e-26"
"  14";"  705";" 1.99";" -110.665";"utiliser";" 7.005078e-26"
"  75";" 1259";" 5.96";" -106.077";"donner";" 7.092155e-25"
"  15";"  690";" 2.17";" -105.537";"guerre";" 9.313201e-25"
"   8";"  614";" 1.30";" -105.414";"politique";" 9.912928e-25"
"  13";"  653";" 1.99";" -102.363";"riche";" 4.621505e-24"
"  58";" 1076";" 5.39";" -100.241";"seul";" 1.349046e-23"
"   3";"  525";" 0.57";"  -98.791";"population";" 2.806379e-23"
"   7";"  564";" 1.24";"  -97.545";"cause";" 5.265270e-23"
"  20";"  698";" 2.87";"  -96.845";"plutôt";" 7.498415e-23"
"  27";"  758";" 3.56";"  -94.913";"besoin";" 1.989072e-22"
"   0";"  450";" 0.00";"  -90.698";"hamas";" 1.673438e-21"
"  13";"  588";" 2.21";"  -89.359";"lire";" 3.292566e-21"
"  48";"  924";" 5.19";"  -88.907";"travail";" 4.137769e-21"
"   0";"  434";" 0.00";"  -87.455";"manifestation";" 8.621407e-21"
"  25";"  699";" 3.58";"  -87.264";"partir";" 9.493863e-21"
"  13";"  577";" 2.25";"  -87.165";"sujet";" 9.982006e-21"
"  12";"  566";" 2.12";"  -87.072";"importer";" 1.046361e-20"
"  23";"  677";" 3.40";"  -86.818";"place";" 1.189746e-20"
"   6";"  489";" 1.23";"  -84.645";"lieu";" 3.570068e-20"
"   3";"  451";" 0.67";"  -83.801";"système";" 5.472709e-20"
"   0";"  412";" 0.00";"  -82.998";"impôt";" 8.213356e-20"
"   7";"  488";" 1.43";"  -82.220";"faux";" 1.217344e-19"
"   9";"  507";" 1.78";"  -81.669";"peuple";" 1.608683e-19"
"  22";"  639";" 3.44";"  -81.344";"etc";" 1.896428e-19"
"   4";"  445";" 0.90";"  -80.286";"violence";" 3.239784e-19"
"   9";"  498";" 1.81";"  -79.866";"gauche";" 4.007738e-19"
"  12";"  529";" 2.27";"  -79.694";"permettre";" 4.371873e-19"
"  11";"  518";" 2.12";"  -79.601";"social";" 4.582807e-19"
"  33";"  733";" 4.50";"  -79.086";"coup";" 5.947408e-19"
"  17";"  573";" 2.97";"  -78.210";"compte";" 9.263233e-19"
"  25";"  652";" 3.83";"  -78.180";"part";" 9.405535e-19"
"   3";"  422";" 0.71";"  -77.936";"loi";" 1.064354e-18"
"   8";"  473";" 1.69";"  -77.017";"moyen";" 1.695015e-18"
"   2";"  405";" 0.49";"  -76.825";"entreprise";" 1.868003e-18"
"   5";"  436";" 1.15";"  -76.203";"droite";" 2.559482e-18"
"  28";"  670";" 4.18";"  -76.106";"rendre";" 2.688007e-18"
"   1";"  388";" 0.26";"  -75.744";"armée";" 3.228531e-18"
"   3";"  410";" 0.73";"  -75.511";"salaire";" 3.633918e-18"
" 103";" 1312";" 7.85";"  -75.040";"trouver";" 4.613692e-18"
" 201";" 2073";" 9.70";"  -74.991";"femme";" 4.729652e-18"
"   6";"  441";" 1.36";"  -74.977";"public";" 4.762840e-18"
"   8";"  459";" 1.74";"  -74.211";"aider";" 7.021170e-18"
"  80";" 1118";" 7.16";"  -74.201";"changer";" 7.057094e-18"
"   6";"  435";" 1.38";"  -73.770";"palestine";" 8.777175e-18"
"  26";"  636";" 4.09";"  -73.267";"genre";" 1.132607e-17"
