"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 1";2,47311358583683;1,01275577025763;0,881022406851606;-0,247428417495141;0,0254470129644098;-0,13137431721598;0,874525658172232;0,358123828854627;0,31154117005737;-0,0874939593958173;0,00899840019021515;-0,0464556953179152;0,834506924084013;0,0986793215417867;0,0614532045545577;0,00434103031920093;4,35537364749675e-05;0,000975965763856077;0,679792324702709;0,113998092105283;0,0862704449794887;0,00680436003849845;7,19716985901061e-05;0,00191826708178484;0,111144539393624;1,64334172626276;0,300153834293216
"classe 2";0,167881303013257;-1,30359050549458;-1,56828481632428;-5,17711684842759;-0,798733718746417;-0,1985387826492;0,0298331420505842;-0,231652959729183;-0,27869013917221;-0,919993230809132;-0,141938000624594;-0,0352810920514236;0,00166634688433223;0,0708464368565877;0,0843799833844959;0,823547269541682;0,0185940830918086;0,000965880240975971;0,000862771228414907;0,0520203618240385;0,0752906188329988;0,820477971779181;0,0195296755594447;0,001206651064909;0,0306119497110061;2,49642438473969;0,190777794295642
"classe 3";-1,2790519753512;2,93464898972432;-0,99594801498636;-0,423545333524318;0,787966126465018;0,428073770947391;-0,36583814961352;0,839376801612104;-0,284863935113993;-0,121143662712715;0,225376353126653;0,122438899497008;0,186764112142353;0,693272945862663;0,0657081427031411;0,0106431134268968;0,0349415460633565;0,00867013980161082;0,1237164228953;0,651273332017291;0,0750108884904803;0,0135659674694535;0,0469532939763209;0,0138576058883921;0,0756224892627714;1,79655397941924;0,244079615277089
"classe 4";0,176793827579312;-1,02214984345079;-0,797203378700819;0,292234197526526;3,180368209036;-2,22027527726598;0,0430802997463885;-0,24907273203206;-0,19425882104316;0,0712102735596931;0,774977371241598;-0,541026379561833;0,00380690218380066;0,0897307997309941;0,0449163638718095;0,005405693771855;0,607298638323114;0,248841602118435;0,00175188911244975;0,0585600649548492;0,0356213748987987;0,00478668103819127;0,566927108631433;0,276303294364276;0,0560495869999981;1,73932216333108;0,169563541574475
"classe 5";-0,735651329124704;-0,53715434253464;1,59650696606943;-0,340005303779631;0,765381492981537;1,11746803731219;-0,318684846139838;-0,232695765271946;0,691608315923765;-0,147290616671166;0,331563981022527;0,484088202437887;0,175137605512097;0,0658428204663761;0,478636489270038;0,0194427901745281;0,093454722476004;0,167485572100977;0,0855124952293621;0,0455914823954761;0,402742226779854;0,0182665661808834;0,092563857423996;0,197313023365591;0,158010348624844;1,06704101140483;0,179906872864396
"classe 6";-0,555994892313437;-0,00710984239264917;0,373677008777376;0,252458898112183;-0,958665150579867;-1,06475840338405;-0,347137638196653;-0,00443905857815563;0,233306737289668;0,157623724325488;-0,598546426944742;-0,664786174316888;0,229626969081365;2,64774478377617e-05;0,0601870218347219;0,0246044975345782;0,336531056448305;0,349023977653215;0,0867052710488115;1,41782896254612e-05;0,0391648666382794;0,0178766139306172;0,257773208196154;0,317984571770515;0,280481290125992;0,704300743431454;0,139129809346823
"classe 7";0,274195961297438;-0,522150776269919;-0,996208763613144;0,640608144833423;-0,236998026054237;0,815142211404578;0,17442221400498;-0,332151845017965;-0,63371078603189;0,407505239693379;-0,1507597713095;0,518530282391256;0,0552959095467723;0,141396167751871;0,423545842756834;0,156858355290927;0,020364339806829;0,20253938484679;0,0216588257829531;0,0785424884134368;0,2858995793801;0,118221839563175;0,0161808845140603;0,191416586464531;0,288079795881764;0,70780453723952;0,144324308446212
