*rts_a;10749;1499;445;2351;1711;5532;16521
*a_0001;2;1;0;0;0;0;10
*postLikes_602;2;1;0;0;0;0;10
*postComments_30;65;12;12;28;28;60;123
*postReposts_0;3109;401;136;986;585;1593;5378
*postDate_25-6-2021;2;1;0;0;0;0;10
*commentDate_11-7-2021;5;0;0;2;0;4;1
*commentLikes_1;2302;367;752;746;1554;2717;4934
*lang_fr;12857;2362;4758;4341;9311;17229;26164
-*monsieur_elstir;0;0;0;0;0;0;1
*commentDate_10-7-2021;1;0;0;0;0;0;1
*commentLikes_0;5608;1034;1297;1623;3080;5642;11397
-*florianlisi;0;0;0;0;0;0;1
*commentDate_9-7-2021;6;0;0;0;0;0;5
-*gerardsermier;0;0;0;0;0;0;3
*commentDate_29-6-2021;3;1;0;0;2;0;7
-*the_greeny_hope;0;0;0;0;0;0;1
*commentDate_25-6-2021;2;1;0;0;0;0;3
*commentLikes_2;1147;195;476;399;827;1674;2321
-*c_pianelli;1;1;0;0;0;0;0
-*p_z_so;0;0;0;0;0;0;1
*commentLikes_6;240;31;138;96;248;452;459
-*bouvier1173;3;0;0;0;0;0;0
-*libellule_verte;0;0;0;0;0;0;2
-*linstant_paradis;0;0;0;0;0;0;1
*a_0002;3;0;0;0;0;1;7
*postLikes_915;3;0;0;0;0;1;7
*postComments_37;54;7;6;17;51;93;123
*postDate_27-6-2021;3;0;0;0;0;1;7
*commentDate_30-6-2021;1;0;0;0;0;0;2
-*laboitesauvage;1;0;0;0;0;0;0
*commentDate_28-6-2021;2;0;0;0;1;0;6
-*pierrokxz;0;0;0;0;0;0;1
*commentLikes_5;328;64;176;131;358;536;661
-*chill_phil_official;0;0;0;0;0;1;5
-*oxytoc4;0;0;0;0;0;0;2
*commentDate_27-6-2021;2;0;0;0;0;1;4
-*perezlois;0;0;0;0;0;0;1
-*jer_tsch;1;0;0;0;0;0;0
*commentLikes_9;132;32;86;57;154;273;277
-*punished_venomsnake;0;0;0;0;1;1;4
*commentLikes_11;97;26;61;41;107;188;193
-*eliselolaadrian;0;0;0;0;0;1;0
-*noelie_cld;0;0;0;0;0;0;1
*commentLikes_3;683;128;346;267;537;1048;1397
-*sergelowrider;1;0;0;0;0;0;0
*a_0003;4;0;0;0;1;0;8
*postLikes_531;4;0;0;0;1;0;8
*postComments_38;60;24;9;23;50;96;149
*postDate_28-6-2021;4;0;0;0;1;0;8
-*le_rob_fca;0;0;0;0;0;0;1
-*ty_patrice;0;0;0;0;0;0;1
-*lilly_des_pois;1;0;0;0;0;0;1
-*cire23_;1;0;0;0;0;0;0
-*pires7736;1;0;0;0;4;2;1
-*sergeboarini;0;0;0;0;1;0;0
-*lilas_wolf;0;0;0;0;0;0;1
-*jessfrancescato;0;0;0;0;0;0;2
*commentLikes_4;442;95;273;178;399;766;926
-*stephanegutmann;0;0;0;0;0;0;1
-*popi_super;2;0;0;0;0;0;0
*a_0004;1;1;0;0;2;0;5
*postLikes_1300;171;16;63;45;98;128;279
*postComments_24;96;3;9;21;17;43;94
*postDate_29-6-2021;1;1;0;0;2;0;5
*commentDate_1-7-2021;0;0;0;0;0;0;1
-*allreadyours;0;0;0;0;0;0;1
-*sergio_prof80;2;0;0;0;0;0;1
-*revakammer;0;0;0;0;0;0;1
-*table_de_jerome;0;0;0;0;0;0;1
-*tsar_ofswan;0;1;0;0;1;0;1
*commentDate_6-7-2021;1;0;0;0;0;1;5
-*pep_1203;0;0;0;0;0;0;1
-*lasoeurdelafleuriste;1;0;0;0;0;0;0
-*kodasrime;0;0;0;0;0;0;0
*a_0005;4;0;0;0;1;0;9
*postLikes_1400;121;24;14;39;77;196;227
*postDate_2-7-2021;6;0;1;2;2;0;15
*commentDate_16-7-2021;5;0;0;0;1;2;5
-*aliko93600;0;0;0;0;0;0;3
*commentDate_4-7-2021;6;0;0;1;0;0;25
-*joy_loves_food;1;0;0;0;0;0;0
-*gregadv;0;0;0;0;0;0;1
-*_edonveliu;0;0;0;0;0;0;1
*commentDate_2-7-2021;5;0;0;1;2;0;6
-*calciferine;1;0;0;0;0;0;0
-*svemarieg;1;1;0;0;0;0;0
-*ricardojoel1978;0;0;0;0;1;0;0
-*juven36;0;0;0;0;0;0;2
-*kkalbermatten;0;0;0;0;0;0;1
-*abel_zouillac;0;0;0;0;0;0;1
-*bobogrdj;1;0;0;0;0;0;0
*a_0006;2;0;1;2;1;0;6
*postLikes_771;2;0;1;2;1;0;6
-*kofkof46;0;0;0;1;0;0;0
-*thboehi;0;0;0;0;0;0;2
*commentDate_3-7-2021;0;0;1;0;0;0;2
-*elviscoimbragomes;0;0;0;0;0;0;1
-*lilocelot;0;0;1;0;0;0;1
-*adrien_ksm;0;0;0;1;0;0;1
-*yaf_tam;0;0;0;0;0;0;1
-*suzanne_denervaud;1;0;0;0;0;0;0
-*hill_st_bears;0;0;0;0;0;0;1
-*daniele2942;0;0;0;1;0;0;0
-*martine_desarzens_;19;0;0;3;1;4;10
-*bianchinidecaillet;0;0;0;0;1;1;0
*a_0007;9;0;0;1;0;1;33
*postComments_132;11;0;0;3;4;104;73
*postDate_4-7-2021;9;0;0;1;0;1;33
-*adengauthier;0;0;0;0;0;0;1
*commentDate_7-7-2021;1;0;0;0;0;0;2
-*karagozadar;0;0;0;0;0;0;1
-*lauretorello;0;0;0;0;0;0;1
*commentDate_5-7-2021;9;0;0;1;0;1;11
-*serginho_aus;1;0;0;0;0;0;0
-*fripouille88;0;0;0;0;0;0;1
-*maaataytay;0;0;0;1;0;0;0
-*le_prad;1;0;0;0;0;0;0
-*neuchatelxanax;0;0;0;0;0;0;1
-*karimoibiza;0;0;0;0;0;0;1
-*sarahkhalef;0;0;0;0;1;0;1
-*draugrandil;0;0;0;0;0;2;0
-*dim_delrio;0;0;0;0;0;0;1
-*m_21_70;0;0;0;0;0;0;1
-*ines_smp;1;0;0;0;0;0;0
-*roussinnette89;1;0;0;0;0;0;0
-*damienvarli;1;0;0;0;0;0;0
-*adridrian;1;0;0;0;0;0;0
-*rimaoulhaj;0;0;0;0;0;0;1
-*melodiegall;0;0;0;0;0;0;1
-*dia_naja;0;0;0;0;0;0;1
-*zoexoticccc;0;0;0;0;0;0;1
-*waelabss;0;0;0;0;0;0;1
-*lil_kimlo;0;0;0;0;0;0;1
-*gg_saurer;1;0;0;0;0;0;0
-*withleela_;0;0;0;0;0;0;1
-*sanev;1;0;0;0;0;0;1
-*klimatizeur;0;0;0;0;0;0;1
-*marcelregis_;0;0;0;0;0;0;1
-*mcvicari;0;0;0;0;0;0;3
-*willyoubemyguest;0;0;0;0;0;0;1
-*tony_sax46;0;0;0;0;0;0;2
-*_romiiy;0;0;0;0;0;0;1
-*st_oberson;0;0;0;0;0;0;2
-*tome_vrl;0;0;0;0;0;0;1
-*noleena;1;0;0;0;0;0;0
*commentLikes_33;21;3;12;4;16;30;33
-*justyoyo_;0;0;0;0;0;0;1
